,Eight Gifts,Nick The Quick,Dashing Daph,Ferocious Barbie,River Raging,Velocity Lara
07-12-2022 18:47:15.639986,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.228571428571429)"
07-12-2022 18:47:17.057284,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.228571428571429)"
07-12-2022 18:47:18.442320,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.228571428571429)"
07-12-2022 18:47:19.630656,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.228571428571429)"
07-12-2022 18:47:20.882669,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.4)"
07-12-2022 18:47:22.049757,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.4)"
07-12-2022 18:47:23.212789,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.4)"
07-12-2022 18:47:24.435955,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.4)"
07-12-2022 18:47:25.656337,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.4)"
07-12-2022 18:47:26.831265,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.4)"
07-12-2022 18:47:27.978272,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.314285714285714)"
07-12-2022 18:47:29.101274,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.314285714285714)"
07-12-2022 18:47:30.122094,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.314285714285714)"
07-12-2022 18:47:31.271700,"(5.5, 10.0, 7.085714285714285)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.314285714285714)"
07-12-2022 18:47:32.513514,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.314285714285714)"
07-12-2022 18:47:33.672052,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:34.730407,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:35.997685,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:37.340058,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:38.533249,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:39.721990,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:40.876012,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:42.028390,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:43.096463,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:44.207037,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:45.341855,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:46.555862,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.550000000000001)"
07-12-2022 18:47:47.772581,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.5)"
07-12-2022 18:47:49.007851,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.323076923076924)"
07-12-2022 18:47:50.236619,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.323076923076924)"
07-12-2022 18:47:51.367264,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.323076923076924)"
07-12-2022 18:47:52.559951,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.323076923076924)"
07-12-2022 18:47:53.719727,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:47:55.131349,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:47:56.414631,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:47:57.648047,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:47:58.805473,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:48:00.030931,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:48:01.307261,"(5.5, 9.8, 7.840000000000001)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:48:02.460159,"(5.5, 9.8, 8.76842105263158)","(1.7, 2.1, 1.8410526315789473)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:48:03.794392,"(5.5, 9.8, 8.76842105263158)","(1.7, 2.1, 1.78)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:48:05.156085,"(5.5, 9.8, 7.057142857142857)","(1.7, 2.1, 1.78)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(16.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:48:06.465358,"(5.5, 9.8, 7.057142857142857)","(1.7, 2.1, 1.78)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.7)"
07-12-2022 18:48:07.743728,"(5.5, 9.8, 7.057142857142857)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.575)"
07-12-2022 18:48:09.084652,"(5.5, 9.8, 7.057142857142857)","(1.7, 2.1, 1.8)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.415384615384616)"
07-12-2022 18:48:10.254462,"(5.5, 9.8, 7.45)","(1.7, 2.1, 1.8)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.415384615384616)"
07-12-2022 18:48:11.486018,"(5.5, 9.8, 7.171428571428572)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.415384615384616)"
07-12-2022 18:48:12.630100,"(5.5, 9.8, 7.171428571428572)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 6.4)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.415384615384616)"
07-12-2022 18:48:13.797705,"(5.5, 9.8, 6.8)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:15.018570,"(5.5, 9.8, 7.057142857142857)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:16.222416,"(5.5, 9.8, 6.666666666666667)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:17.332262,"(5.5, 9.8, 6.8)","(1.7, 2.1, 1.8)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:18.499528,"(5.5, 9.8, 6.8)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:19.731956,"(5.5, 9.8, 6.8)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:20.948746,"(5.5, 9.8, 6.8)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:22.109997,"(5.5, 9.8, 6.8)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:23.290196,"(5.5, 9.8, 7.2857142857142865)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:24.447633,"(5.5, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:25.616259,"(5.5, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:26.852281,"(5.5, 9.8, 6.933333333333334)","(1.7, 2.1, 1.7925)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.85)"
07-12-2022 18:48:28.049977,"(5.5, 9.8, 6.933333333333334)","(1.7, 2.1, 1.78)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.433333333333334)"
07-12-2022 18:48:29.159141,"(5.5, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.433333333333334)"
07-12-2022 18:48:30.317602,"(5.5, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.433333333333334)"
07-12-2022 18:48:31.462268,"(5.5, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(16.0, 65.0, 33.125)","(4.2, 8.4, 7.433333333333334)"
07-12-2022 18:48:32.663377,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.7925)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.0)"
07-12-2022 18:48:33.848630,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.0)"
07-12-2022 18:48:35.063136,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.0)"
07-12-2022 18:48:36.280922,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.0)"
07-12-2022 18:48:37.390719,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.0)"
07-12-2022 18:48:38.520645,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.628571428571429)","(17.0, 65.0, 33.125)","(4.2, 8.4, 7.0)"
07-12-2022 18:48:39.739877,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.463157894736842)","(17.0, 65.0, 33.125)","(4.2, 8.4, 6.222222222222222)"
07-12-2022 18:48:40.941675,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.463157894736842)","(17.0, 65.0, 33.125)","(4.2, 7.0, 6.222222222222222)"
07-12-2022 18:48:42.083099,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.463157894736842)","(17.0, 65.0, 33.125)","(4.2, 7.0, 5.0)"
07-12-2022 18:48:43.181953,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.7485714285714284)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.463157894736842)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.0, 5.7272727272727275)"
07-12-2022 18:48:44.561692,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.796)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.463157894736842)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.0, 6.1)"
07-12-2022 18:48:45.787931,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.804)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.463157894736842)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.0, 6.1)"
07-12-2022 18:48:46.967405,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.804)","(31.0, 130.0, 66.25)","(5.0, 9.4, 6.523076923076923)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.0, 6.235294117647059)"
07-12-2022 18:48:48.133865,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.804)","(31.0, 130.0, 66.25)","(5.0, 9.4, 6.523076923076923)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.0, 6.235294117647059)"
07-12-2022 18:48:49.316415,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 6.523076923076923)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.0, 6.2)"
07-12-2022 18:48:50.641188,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.82)","(31.0, 130.0, 66.25)","(5.0, 9.4, 6.523076923076923)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.0, 6.2)"
07-12-2022 18:48:51.867330,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.82)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.9190476190476184)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.0, 5.872727272727273)"
07-12-2022 18:48:53.133543,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.6421052631578945)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.4, 5.333333333333333)"
07-12-2022 18:48:54.518144,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8075)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.6421052631578945)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.657142857142857)"
07-12-2022 18:48:55.737451,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.796)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.6421052631578945)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.657142857142857)"
07-12-2022 18:48:57.051055,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.804)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.6421052631578945)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.657142857142857)"
07-12-2022 18:48:58.231476,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.804)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.6421052631578945)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.657142857142857)"
07-12-2022 18:48:59.433994,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.8)"
07-12-2022 18:49:00.722938,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.84)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.5636363636363635)"
07-12-2022 18:49:01.886491,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.5636363636363635)"
07-12-2022 18:49:03.050360,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 76.0)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.5636363636363635)"
07-12-2022 18:49:04.298186,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 76.0)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.5636363636363635)"
07-12-2022 18:49:05.536774,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 76.0)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.5636363636363635)"
07-12-2022 18:49:06.738099,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 76.0)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.885714285714286)"
07-12-2022 18:49:08.006778,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.25)"
07-12-2022 18:49:09.214014,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.25)"
07-12-2022 18:49:11.302787,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.8266666666666667)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.25)"
07-12-2022 18:49:13.123584,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.25)"
07-12-2022 18:49:14.446027,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.25)"
07-12-2022 18:49:15.856309,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.25)"
07-12-2022 18:49:17.061050,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.25)"
07-12-2022 18:49:18.413691,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 66.25)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.25)"
07-12-2022 18:49:19.647566,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.8, 6.15)"
07-12-2022 18:49:20.883633,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.15)"
07-12-2022 18:49:22.291406,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.15)"
07-12-2022 18:49:23.492716,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.15)"
07-12-2022 18:49:24.703996,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.769230769230769)"
07-12-2022 18:49:25.879924,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.769230769230769)"
07-12-2022 18:49:27.092178,"(6.0, 9.8, 6.933333333333334)","(1.7, 2.1, 1.788)","(31.0, 130.0, 57.14285714285714)","(5.0, 9.4, 5.8)","(17.0, 65.0, 22.916666666666664)","(4.2, 7.6, 6.769230769230769)"
