,Mammals Destiny,Twin Connection,Sporty Frank,Illawong Phillipa,Golden Jaylet,Im The Mighty Judd,Footlock,Indys Approval,Ima Workinclassman
09-01-2023 16:24:06.577490,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:07.685013,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:08.790132,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:09.917529,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:11.070309,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:12.349342,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:13.517786,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:14.716163,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:15.893921,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:17.051731,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:18.270805,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:19.442302,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:20.667283,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:21.829579,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:22.945442,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:24.048471,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:25.157070,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:26.284225,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:27.419200,"(26.0, 48.0, 31.333333333333336)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:28.540462,"(26.0, 48.0, 40.285714285714285)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:29.639259,"(26.0, 48.0, 40.285714285714285)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:30.706580,"(26.0, 48.0, 40.285714285714285)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:31.784095,"(26.0, 48.0, 40.285714285714285)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:32.958237,"(26.0, 48.0, 40.285714285714285)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:34.144252,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:35.302467,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:36.438719,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:37.564884,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.9666666666666663)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 8.142857142857142)"
09-01-2023 16:24:38.680871,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:39.775411,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:40.882880,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:41.946117,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:43.017843,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:44.078006,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:45.134674,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:46.180484,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:47.271343,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:48.392997,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:49.513295,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:50.676885,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:51.806852,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:52.917618,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:54.056712,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:55.190331,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:56.295154,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:57.420883,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:58.465387,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:24:59.509064,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:25:00.602179,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:25:01.694824,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 42.57142857142857)","(21.0, 46.0, 34.5)","(5.0, 8.2, 7.428571428571428)","(11.0, 20.0, 16.25)","(8.5, 14.5, 10.700000000000001)","(6.0, 9.0, 7.6)"
09-01-2023 16:25:02.773957,"(26.0, 48.0, 30.666666666666664)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.9499999999999997)","(31.0, 55.0, 45.2)","(21.0, 46.0, 34.5)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 7.6)"
09-01-2023 16:25:03.883732,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.85)","(31.0, 50.0, 42.0)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 7.6)"
09-01-2023 16:25:05.003817,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.85)","(31.0, 50.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 7.6)"
09-01-2023 16:25:06.067261,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 3.85)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 7.6)"
09-01-2023 16:25:07.171730,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:08.296317,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:09.399721,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:10.538494,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:11.647835,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:12.757647,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:13.815001,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:14.941447,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:15.998993,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:17.074367,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:18.150194,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:19.254389,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:20.326715,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:21.395640,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:22.487139,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:23.585104,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:24.717557,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:25.872874,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:27.017001,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
09-01-2023 16:25:28.109134,"(26.0, 48.0, 32.0)","(3.0, 4.3, 3.8771428571428572)","(3.6, 4.6, 4.259090909090909)","(31.0, 48.0, 40.666666666666664)","(21.0, 46.0, 27.142857142857142)","(5.0, 8.2, 6.466666666666666)","(11.0, 20.0, 18.125)","(8.5, 14.5, 11.65)","(6.0, 9.0, 8.025)"
