,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 14:13:51.328410,"(41.0, 180.0, 113.0)","(7.0, 14.0, 13.777777777777779)","(21.0, 32.0, 26.0)","(41.0, 80.0, 54.5)","(20.0, 25.0, 22.5)","(61.0, 190.0, 63.6)","(13.0, 16.5, 16.333333333333332)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.2, 3.95)"
07-01-2023 14:13:52.688259,"(41.0, 180.0, 113.0)","(7.0, 14.0, 13.777777777777779)","(21.0, 32.0, 26.0)","(41.0, 80.0, 54.5)","(20.0, 25.0, 22.5)","(61.0, 190.0, 63.6)","(13.0, 16.5, 16.333333333333332)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.2, 3.95)"
07-01-2023 14:13:54.000292,"(41.0, 180.0, 113.0)","(7.0, 14.0, 13.777777777777779)","(21.0, 32.0, 26.666666666666668)","(41.0, 80.0, 54.5)","(20.0, 25.0, 22.5)","(61.0, 190.0, 63.6)","(13.0, 16.5, 16.333333333333332)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.2, 3.95)"
07-01-2023 14:13:55.350628,"(41.0, 180.0, 113.0)","(7.0, 14.0, 13.777777777777779)","(21.0, 32.0, 26.0)","(41.0, 80.0, 39.2)","(20.0, 25.0, 22.5)","(61.0, 190.0, 63.5)","(13.0, 16.5, 16.333333333333332)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.2, 3.925)"
07-01-2023 14:13:56.623974,"(41.0, 180.0, 113.0)","(7.0, 14.0, 13.777777777777779)","(21.0, 32.0, 26.666666666666668)","(41.0, 80.0, 44.333333333333336)","(20.0, 25.0, 22.5)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.4)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:13:58.161701,"(41.0, 180.0, 113.0)","(7.0, 14.0, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 75.0, 44.333333333333336)","(20.0, 25.0, 22.5)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.4)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:13:59.757218,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 75.0, 40.5)","(20.0, 25.0, 22.5)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.4)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:14:01.191743,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 75.0, 49.5)","(20.0, 25.0, 22.5)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.4)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:14:02.789959,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 49.5)","(20.0, 25.0, 22.5)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:14:04.140323,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 70.0, 63.333333333333336)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.087142857142857)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:14:05.366803,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 51.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:14:06.690234,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 70.0, 51.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:14:07.965059,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 51.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.078181818181818)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:14:09.429687,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 51.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.078181818181818)","(26.0, 210.0, 72.0)","(3.2, 4.1, 3.925)"
07-01-2023 14:14:10.889921,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 80.0, 44.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 63.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 72.0)","(3.2, 4.1, 4.05)"
07-01-2023 14:14:12.282033,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 80.0, 62.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 86.0)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 72.0)","(3.2, 4.1, 4.05)"
07-01-2023 14:14:13.658784,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 75.0, 54.5)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 65.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 72.0)","(3.2, 4.2, 4.165384615384616)"
07-01-2023 14:14:15.095169,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 75.0, 54.5)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 65.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 100.8)","(3.2, 4.2, 4.066666666666666)"
07-01-2023 14:14:16.365760,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 75.0, 42.2)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 65.5)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 119.0)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:17.742069,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 75.0, 41.5)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 64.5)","(13.0, 16.5, 16.357142857142858)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:19.132136,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 70.0, 41.5)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 64.5)","(13.0, 16.5, 16.357142857142858)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:20.517872,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 70.0, 39.25)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.357142857142858)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:21.957160,"(41.0, 180.0, 113.0)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 70.0, 56.33333333333333)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.357142857142858)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:23.412033,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 54.625)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.357142857142858)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:24.887315,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 40.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.357142857142858)","(1.7, 2.16, 2.102727272727273)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:26.195846,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 40.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.106)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:27.469696,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 56.66666666666667)","(20.0, 25.0, 22.5)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.134426229508197)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:28.761257,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.0)","(41.0, 70.0, 56.66666666666667)","(20.0, 24.0, 22.5)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.134426229508197)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:30.128291,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 70.0, 41.5)","(20.0, 24.0, 22.5)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.134426229508197)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:31.534078,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.833333333333334)","(21.0, 32.0, 26.0)","(41.0, 70.0, 41.5)","(20.0, 24.0, 22.5)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.134426229508197)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:33.009246,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 70.0, 41.5)","(20.0, 24.0, 22.5)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.134426229508197)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:34.434114,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 70.0, 43.0)","(20.0, 24.0, 22.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.134426229508197)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:35.733737,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 70.0, 43.0)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.134426229508197)","(26.0, 210.0, 119.5)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:37.316936,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 70.0, 42.666666666666664)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 16.5, 16.40909090909091)","(1.7, 2.16, 2.113571428571429)","(26.0, 210.0, 119.5)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:38.859956,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 60.0, 38.333333333333336)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 16.5, 19.1)","(1.7, 2.16, 2.113571428571429)","(26.0, 210.0, 75.0)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:40.374270,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 60.0, 36.0)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.113571428571429)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:41.980501,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 60.0, 43.5)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.113571428571429)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:43.477937,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 43.5)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.113571428571429)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:44.911591,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 43.5)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.113571428571429)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:46.229999,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 55.0, 43.5)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.113571428571429)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:47.589334,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 55.0, 43.5)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 119.5)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:48.978957,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 43.5)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 75.0)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:50.384560,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 55.0, 43.5)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:51.805267,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:53.186634,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:54.609013,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:55.877164,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.625)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:57.225115,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:14:58.574958,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:00.002172,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 55.0, 48.5)","(20.0, 25.0, 23.0)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:01.515819,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 55.0, 42.0)","(20.0, 25.0, 22.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:02.996614,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:04.480149,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 27.5)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:05.850661,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:07.256313,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 27.5)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:08.676574,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.0)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:10.109306,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.555555555555555)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:11.632710,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:13.131958,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:14.630470,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:16.202216,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:17.726567,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:19.545434,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 26.666666666666668)","(41.0, 55.0, 42.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:21.319612,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 55.0, 46.66666666666667)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:22.887194,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 80.0, 50.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:24.419519,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 50.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:25.872938,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 50.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:27.314459,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 50.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:28.759330,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 50.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:30.223228,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 54.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
