,Daphs Yak,Master Class,Lucas Jebrynah,Show Me Ziway,Aubameyang,Call Me Marley,Maxed Out,Ali Starr
07-12-2022 19:35:03.946232,"(6.0, 10.5, 10.179245283018869)","(31.0, 90.0, 78.75)","(3.5, 4.4, 4.325)","(21.0, 25.0, 22.70967741935484)","(13.0, 24.0, 23.735294117647058)","(3.7, 3.8, 3.6714285714285713)","(2.9, 4.2, 4.173684210526316)","(16.0, 16.0, 15.063829787234043)"
07-12-2022 19:35:05.392822,"(6.0, 10.5, 10.179245283018869)","(31.0, 90.0, 78.0)","(3.5, 4.4, 4.33265306122449)","(21.0, 24.0, 22.5)","(13.0, 24.0, 23.735294117647058)","(3.7, 3.8, 3.6714285714285713)","(2.9, 4.2, 4.173684210526316)","(16.0, 16.0, 15.063829787234043)"
07-12-2022 19:35:06.958602,"(6.0, 10.5, 10.433333333333334)","(31.0, 90.0, 78.0)","(3.5, 4.4, 4.33265306122449)","(21.0, 24.0, 21.11111111111111)","(13.0, 24.0, 23.735294117647058)","(3.7, 3.8, 3.6799999999999997)","(2.9, 4.2, 4.173684210526316)","(16.0, 16.0, 15.063829787234043)"
07-12-2022 19:35:08.453904,"(6.0, 10.5, 9.7)","(31.0, 90.0, 78.0)","(3.5, 4.4, 4.33265306122449)","(21.0, 24.0, 21.125)","(13.0, 24.0, 23.735294117647058)","(3.7, 3.8, 3.74)","(2.9, 4.2, 4.14)","(16.0, 16.0, 15.063829787234043)"
07-12-2022 19:35:09.964550,"(6.5, 10.0, 9.718367346938775)","(41.0, 90.0, 78.75)","(3.5, 4.4, 4.33265306122449)","(21.0, 23.0, 21.333333333333332)","(13.0, 24.0, 23.0)","(3.4, 3.9, 3.7615384615384615)","(2.9, 4.3, 4.14)","(14.0, 16.0, 15.063829787234043)"
07-12-2022 19:35:11.681445,"(6.5, 10.0, 9.628571428571428)","(41.0, 90.0, 78.75)","(3.5, 4.4, 4.204)","(21.0, 23.0, 21.181818181818183)","(13.0, 24.0, 23.11764705882353)","(3.4, 3.9, 3.7615384615384615)","(2.9, 4.3, 4.14)","(14.0, 16.0, 15.063829787234043)"
07-12-2022 19:35:13.341134,"(6.5, 10.0, 9.805)","(41.0, 90.0, 78.75)","(3.5, 4.3, 4.13076923076923)","(21.0, 23.0, 21.208955223880597)","(13.0, 24.0, 23.25)","(3.4, 3.9, 3.7607142857142857)","(2.9, 4.3, 4.137499999999999)","(14.0, 16.0, 15.068181818181818)"
07-12-2022 19:35:14.831880,"(6.5, 10.0, 9.48421052631579)","(41.0, 90.0, 78.75)","(3.5, 4.3, 4.202222222222223)","(21.0, 23.0, 21.181818181818183)","(13.0, 24.0, 23.25)","(3.4, 3.9, 3.811111111111111)","(2.9, 4.4, 4.125)","(14.0, 16.0, 15.068181818181818)"
07-12-2022 19:35:16.379316,"(6.5, 9.8, 9.933333333333334)","(41.0, 90.0, 78.75)","(3.5, 4.3, 4.202222222222223)","(20.0, 23.0, 21.181818181818183)","(14.0, 24.0, 23.25)","(3.3, 3.9, 3.8600000000000003)","(3.2, 4.4, 4.1187499999999995)","(14.0, 16.0, 15.068181818181818)"
07-12-2022 19:35:18.048778,"(6.5, 10.0, 10.084615384615384)","(41.0, 90.0, 78.75)","(3.5, 4.3, 4.127450980392156)","(20.0, 23.0, 21.11764705882353)","(14.0, 24.0, 23.2)","(3.3, 3.95, 3.8666666666666667)","(3.2, 4.4, 4.3)","(14.0, 16.0, 15.523255813953488)"
07-12-2022 19:35:19.571503,"(6.5, 10.5, 9.9375)","(41.0, 90.0, 78.75)","(3.5, 4.3, 4.124137931034483)","(20.0, 23.0, 20.09090909090909)","(14.0, 24.0, 23.2)","(3.3, 3.9, 3.8666666666666667)","(3.2, 4.5, 4.315909090909091)","(14.0, 16.0, 15.523255813953488)"
07-12-2022 19:35:21.141797,"(6.5, 10.5, 9.98076923076923)","(41.0, 90.0, 78.75)","(3.5, 4.3, 4.124137931034483)","(20.0, 23.0, 20.217391304347824)","(14.0, 24.0, 23.2)","(3.3, 3.9, 3.8666666666666667)","(3.2, 4.5, 4.32)","(14.0, 16.0, 15.378787878787879)"
07-12-2022 19:35:22.817397,"(6.5, 10.5, 9.84375)","(41.0, 90.0, 78.75)","(3.5, 4.3, 4.124137931034483)","(20.0, 23.0, 20.217391304347824)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.9, 3.8916666666666666)","(3.2, 4.4, 4.276923076923077)","(14.0, 16.0, 15.397058823529411)"
07-12-2022 19:35:24.477739,"(6.5, 10.5, 9.84375)","(41.0, 90.0, 78.75)","(3.5, 4.3, 4.133333333333334)","(20.0, 23.0, 20.217391304347824)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.9, 3.8937500000000003)","(3.2, 4.4, 4.285714285714286)","(14.0, 16.0, 15.397058823529411)"
07-12-2022 19:35:26.003890,"(6.5, 10.5, 9.705882352941176)","(41.0, 90.0, 78.75)","(3.5, 4.2, 4.120930232558139)","(20.0, 23.0, 20.217391304347824)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.95, 3.8785714285714286)","(3.2, 4.4, 4.235294117647059)","(14.0, 16.0, 15.267857142857142)"
07-12-2022 19:35:27.410392,"(6.5, 10.5, 9.705882352941176)","(41.0, 90.0, 78.75)","(3.5, 4.2, 4.107317073170732)","(20.0, 23.0, 20.217391304347824)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.95, 3.875)","(3.2, 4.4, 4.235294117647059)","(14.0, 16.0, 15.280701754385966)"
07-12-2022 19:35:28.876810,"(6.5, 10.5, 9.92)","(41.0, 90.0, 78.75)","(3.5, 4.2, 4.11578947368421)","(20.0, 23.0, 20.405405405405407)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.95, 3.875)","(3.2, 4.4, 4.235294117647059)","(14.0, 16.0, 15.280701754385966)"
07-12-2022 19:35:30.309302,"(6.5, 10.0, 9.953846153846154)","(41.0, 90.0, 78.75)","(3.5, 4.2, 4.11578947368421)","(20.0, 23.0, 20.405405405405407)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.95, 3.875)","(3.2, 4.4, 4.235294117647059)","(14.0, 16.0, 15.280701754385966)"
07-12-2022 19:35:31.818637,"(6.5, 10.0, 9.933333333333334)","(41.0, 90.0, 78.75)","(3.4, 4.2, 4.11578947368421)","(20.0, 23.0, 20.405405405405407)","(15.0, 24.0, 23.529411764705884)","(3.4, 3.95, 3.8785714285714286)","(3.0, 4.4, 4.235294117647059)","(14.0, 16.0, 15.163636363636364)"
07-12-2022 19:35:33.252626,"(6.0, 10.0, 9.73846153846154)","(41.0, 90.0, 93.2)","(3.4, 4.2, 4.103333333333333)","(20.0, 23.0, 20.6)","(15.0, 24.0, 23.636363636363637)","(3.4, 3.95, 3.8833333333333333)","(3.0, 4.4, 4.193333333333333)","(14.0, 16.0, 15.233333333333333)"
07-12-2022 19:35:34.704423,"(6.0, 10.5, 9.76)","(41.0, 95.0, 91.37931034482759)","(3.4, 4.2, 4.121739130434783)","(20.0, 23.0, 19.8)","(15.0, 24.0, 25.25)","(3.4, 3.95, 3.9290909090909087)","(3.0, 4.3, 4.174285714285714)","(14.0, 16.0, 14.5625)"
07-12-2022 19:35:36.142212,"(6.0, 10.0, 9.745454545454546)","(41.0, 95.0, 91.37931034482759)","(3.4, 4.2, 4.130434782608695)","(20.0, 21.0, 20.181818181818183)","(15.0, 28.0, 26.857142857142858)","(3.4, 4.1, 3.9535714285714287)","(3.0, 4.3, 4.04)","(14.0, 15.5, 15.088235294117647)"
07-12-2022 19:35:37.547656,"(6.0, 10.0, 9.745454545454546)","(41.0, 95.0, 91.37931034482759)","(3.4, 4.2, 4.130434782608695)","(20.0, 21.0, 20.214285714285715)","(15.0, 28.0, 27.304347826086957)","(3.4, 4.1, 3.974)","(3.0, 4.1, 4.047058823529412)","(14.0, 15.5, 14.53125)"
07-12-2022 19:35:38.939237,"(6.0, 10.0, 9.705882352941176)","(41.0, 95.0, 83.33333333333333)","(3.4, 4.2, 4.123809523809523)","(20.0, 21.0, 19.894736842105264)","(15.0, 28.0, 26.758620689655174)","(3.4, 4.1, 3.9854545454545454)","(3.0, 4.1, 4.15)","(14.0, 15.0, 14.53125)"
07-12-2022 19:35:40.323134,"(6.0, 10.5, 9.705882352941176)","(41.0, 95.0, 86.25)","(3.4, 4.2, 4.121739130434783)","(20.0, 21.0, 19.792207792207794)","(15.0, 28.0, 26.857142857142858)","(3.4, 4.1, 3.9726027397260273)","(3.0, 4.2, 4.14)","(14.0, 15.0, 14.583333333333334)"
07-12-2022 19:35:41.720691,"(6.0, 10.5, 9.863636363636365)","(41.0, 95.0, 84.70588235294117)","(3.4, 4.2, 4.138461538461538)","(20.0, 21.0, 19.792207792207794)","(15.0, 28.0, 26.857142857142858)","(3.4, 4.1, 3.9238095238095236)","(3.0, 4.2, 4.175)","(14.0, 15.0, 14.583333333333334)"
07-12-2022 19:35:43.100484,"(6.0, 10.5, 9.863636363636365)","(41.0, 95.0, 84.70588235294117)","(3.4, 4.2, 4.148780487804878)","(20.0, 21.0, 19.79605263157895)","(15.0, 28.0, 26.857142857142858)","(3.4, 3.95, 3.9608695652173913)","(3.0, 4.2, 4.076190476190476)","(14.0, 15.0, 14.583333333333334)"
07-12-2022 19:35:44.486967,"(6.0, 10.5, 9.947368421052632)","(41.0, 95.0, 86.25)","(3.4, 4.2, 4.141666666666667)","(20.0, 21.0, 19.79605263157895)","(15.0, 28.0, 26.967741935483872)","(3.4, 4.0, 3.9608695652173913)","(3.0, 4.2, 4.0181818181818185)","(14.0, 15.0, 17.0)"
07-12-2022 19:35:45.901398,"(6.0, 10.5, 9.947368421052632)","(41.0, 95.0, 88.0)","(3.4, 4.2, 4.141666666666667)","(20.0, 21.0, 19.79605263157895)","(15.0, 28.0, 26.4)","(3.4, 4.0, 3.944444444444444)","(3.0, 4.1, 4.047499999999999)","(14.0, 17.5, 16.5)"
07-12-2022 19:35:47.422415,"(6.0, 10.5, 9.867567567567567)","(41.0, 95.0, 84.5)","(3.4, 4.2, 4.133333333333333)","(20.0, 21.0, 19.79605263157895)","(15.0, 28.0, 27.0)","(3.4, 4.0, 3.930769230769231)","(3.0, 4.1, 4.025)","(14.0, 16.5, 16.25)"
07-12-2022 19:35:48.795625,"(6.0, 10.5, 9.841463414634147)","(41.0, 95.0, 87.5)","(3.4, 4.2, 4.133333333333333)","(20.0, 21.0, 19.711267605633804)","(15.0, 28.0, 27.142857142857142)","(3.4, 3.95, 3.928125)","(3.0, 4.1, 4.034782608695652)","(14.0, 16.5, 16.9375)"
07-12-2022 19:35:50.190137,"(6.0, 10.5, 9.807692307692307)","(41.0, 95.0, 90.9090909090909)","(3.4, 4.2, 4.138)","(20.0, 21.0, 25.4)","(15.0, 28.0, 27.142857142857142)","(3.4, 3.95, 3.9166666666666665)","(3.0, 4.1, 3.956521739130435)","(14.0, 17.5, 16.789473684210527)"
07-12-2022 19:35:51.606950,"(6.0, 10.5, 9.807692307692307)","(41.0, 95.0, 87.5)","(3.4, 4.2, 4.142222222222222)","(20.0, 26.0, 25.727272727272727)","(15.0, 28.0, 27.142857142857142)","(3.4, 3.95, 3.8916666666666666)","(3.0, 4.1, 3.9553571428571432)","(14.0, 18.5, 17.714285714285715)"
07-12-2022 19:35:52.990054,"(6.0, 10.5, 9.807692307692307)","(41.0, 95.0, 87.5)","(3.4, 4.2, 4.142222222222222)","(20.0, 26.0, 25.8125)","(15.0, 28.0, 27.142857142857142)","(3.4, 3.95, 3.8833333333333333)","(3.0, 4.1, 3.9553571428571432)","(14.0, 18.0, 16.75)"
07-12-2022 19:35:54.282919,"(6.5, 10.5, 9.807692307692307)","(41.0, 95.0, 86.25)","(3.5, 4.2, 4.142222222222222)","(20.0, 26.0, 25.8125)","(15.0, 28.0, 27.142857142857142)","(3.4, 3.95, 3.8954545454545455)","(3.1, 4.1, 3.9838709677419355)","(14.0, 18.5, 16.705882352941178)"
07-12-2022 19:35:55.673008,"(6.5, 10.5, 9.705882352941176)","(41.0, 95.0, 86.17647058823529)","(3.5, 4.2, 4.136585365853659)","(20.0, 26.0, 25.4)","(15.0, 28.0, 27.142857142857142)","(3.4, 3.9, 3.8941176470588235)","(3.1, 4.1, 3.9808823529411765)","(14.0, 18.0, 16.6)"
07-12-2022 19:35:56.989391,"(6.5, 10.5, 9.705882352941176)","(41.0, 95.0, 68.75)","(3.4, 4.2, 4.111688311688312)","(20.0, 27.0, 25.75)","(15.0, 28.0, 27.076923076923077)","(3.3, 3.9, 4.05)","(3.1, 4.1, 3.98)","(14.0, 18.0, 18.35)"
07-12-2022 19:35:58.359470,"(6.5, 10.0, 9.863636363636363)","(41.0, 95.0, 87.04545454545455)","(3.4, 4.2, 4.090322580645162)","(20.0, 26.0, 25.75)","(15.0, 28.0, 27.076923076923077)","(3.3, 4.1, 4.008695652173913)","(3.1, 4.1, 3.9681818181818183)","(14.0, 18.5, 17.61111111111111)"
07-12-2022 19:35:59.740937,"(6.5, 10.0, 9.647058823529411)","(41.0, 95.0, 87.04545454545455)","(3.4, 4.2, 4.1187499999999995)","(20.0, 26.0, 21.09090909090909)","(15.0, 28.0, 27.17241379310345)","(3.3, 4.1, 4.008695652173913)","(3.1, 4.0, 3.9655172413793105)","(14.0, 18.5, 17.566666666666666)"
07-12-2022 19:36:01.197599,"(6.5, 10.0, 9.71764705882353)","(41.0, 95.0, 89.4)","(3.4, 4.2, 4.1187499999999995)","(20.0, 22.0, 21.523809523809526)","(15.0, 28.0, 27.17241379310345)","(3.3, 4.1, 3.9894736842105263)","(3.1, 4.1, 3.963636363636364)","(14.0, 18.5, 18.22142857142857)"
07-12-2022 19:36:02.632690,"(6.5, 10.0, 9.67)","(41.0, 95.0, 92.14285714285714)","(3.4, 4.2, 4.1031249999999995)","(20.0, 22.0, 21.444444444444443)","(15.0, 28.0, 26.82608695652174)","(3.3, 4.1, 4.028)","(3.1, 4.1, 3.963636363636364)","(14.0, 18.5, 17.8125)"
07-12-2022 19:36:04.085934,"(6.5, 10.0, 9.67)","(41.0, 95.0, 92.95454545454545)","(3.4, 4.2, 4.1031249999999995)","(20.0, 22.0, 21.444444444444443)","(15.0, 27.0, 26.82608695652174)","(3.3, 4.1, 4.033333333333333)","(3.1, 4.1, 3.963636363636364)","(14.0, 18.0, 17.8125)"
07-12-2022 19:36:05.537839,"(6.5, 10.0, 9.67)","(41.0, 95.0, 92.0)","(3.4, 4.2, 4.104615384615385)","(20.0, 22.0, 21.894736842105264)","(15.0, 27.0, 26.846153846153847)","(3.3, 4.1, 4.021875)","(3.1, 4.1, 3.963636363636364)","(14.0, 18.0, 17.8125)"
07-12-2022 19:36:07.034222,"(6.5, 10.0, 9.600000000000001)","(41.0, 95.0, 85.83333333333333)","(3.4, 4.2, 4.104615384615385)","(20.0, 22.0, 22.347826086956523)","(15.0, 27.0, 26.833333333333332)","(3.4, 4.1, 4.1652892561983474)","(3.1, 4.1, 3.9636363636363634)","(15.0, 18.0, 17.82857142857143)"
07-12-2022 19:36:08.431282,"(6.5, 9.8, 9.600000000000001)","(41.0, 100.0, 85.83333333333333)","(3.4, 4.2, 4.1)","(20.0, 23.0, 21.894736842105264)","(15.0, 27.0, 26.5)","(3.4, 4.2, 4.181443298969072)","(3.1, 4.1, 3.963636363636364)","(15.0, 18.0, 17.82857142857143)"
07-12-2022 19:36:09.876614,"(6.5, 9.8, 9.594736842105263)","(41.0, 100.0, 86.57894736842105)","(3.4, 4.2, 4.1)","(20.0, 22.0, 21.90909090909091)","(15.0, 27.0, 26.5)","(3.4, 4.2, 4.18876404494382)","(3.1, 4.1, 3.9482758620689653)","(15.0, 18.0, 17.82857142857143)"
07-12-2022 19:36:11.410005,"(6.5, 9.8, 9.575)","(41.0, 100.0, 86.57894736842105)","(3.4, 4.2, 4.1)","(20.0, 22.0, 21.90909090909091)","(15.0, 27.0, 23.166666666666668)","(3.4, 4.2, 4.166129032258064)","(3.1, 4.1, 3.943243243243243)","(15.0, 18.0, 17.375)"
07-12-2022 19:36:12.706616,"(6.5, 9.8, 9.575)","(41.0, 100.0, 86.57894736842105)","(3.4, 4.2, 4.1)","(20.0, 22.0, 21.904761904761905)","(15.0, 24.0, 23.166666666666668)","(3.4, 4.2, 4.25)","(3.1, 4.1, 3.943243243243243)","(15.0, 17.5, 17.2)"
07-12-2022 19:36:14.064310,"(6.5, 9.8, 9.575)","(41.0, 95.0, 92.0)","(3.4, 4.2, 4.094444444444444)","(20.0, 22.0, 21.904761904761905)","(15.0, 24.0, 23.166666666666668)","(3.4, 4.3, 4.261842105263158)","(3.1, 4.1, 3.9833333333333334)","(15.0, 17.5, 17.2)"
07-12-2022 19:36:15.746999,"(6.5, 9.8, 9.548837209302325)","(41.0, 95.0, 86.42857142857143)","(3.3, 4.2, 4.1)","(19.0, 22.0, 21.904761904761905)","(15.0, 24.0, 23.23076923076923)","(3.4, 4.3, 4.2652777777777775)","(2.9, 4.0, 3.9483870967741934)","(14.0, 17.5, 17.18421052631579)"
07-12-2022 19:36:17.099919,"(6.5, 9.8, 9.548837209302325)","(41.0, 90.0, 88.57142857142857)","(3.3, 4.2, 4.1)","(19.0, 22.0, 21.904761904761905)","(15.0, 24.0, 23.23076923076923)","(3.4, 4.3, 4.2578125)","(2.9, 4.0, 3.9466666666666668)","(14.0, 17.5, 17.77777777777778)"
07-12-2022 19:36:18.442223,"(6.5, 9.8, 9.548837209302325)","(41.0, 95.0, 83.33333333333334)","(3.3, 4.2, 4.094444444444444)","(19.0, 22.0, 21.904761904761905)","(15.0, 24.0, 23.066666666666666)","(3.4, 4.3, 4.260294117647058)","(2.9, 4.0, 3.937837837837838)","(14.0, 18.0, 17.282608695652176)"
07-12-2022 19:36:19.892250,"(6.5, 9.8, 9.613333333333333)","(41.0, 95.0, 73.125)","(3.3, 4.2, 4.094444444444444)","(19.0, 22.0, 21.904761904761905)","(15.0, 24.0, 23.066666666666666)","(3.4, 4.3, 4.265753424657534)","(2.9, 4.0, 3.937837837837838)","(14.0, 17.5, 17.282608695652176)"
07-12-2022 19:36:21.236324,"(6.5, 9.8, 9.613333333333333)","(41.0, 95.0, 73.125)","(3.3, 4.2, 4.081159420289855)","(19.0, 22.0, 22.529411764705884)","(15.0, 24.0, 23.066666666666666)","(3.4, 4.3, 4.230769230769231)","(2.9, 4.0, 3.96)","(14.0, 17.5, 17.210526315789473)"
07-12-2022 19:36:22.638076,"(6.5, 9.8, 9.600000000000001)","(41.0, 95.0, 73.125)","(3.3, 4.2, 4.081159420289855)","(19.0, 23.0, 22.529411764705884)","(15.0, 24.0, 23.066666666666666)","(3.4, 4.3, 4.215625)","(2.9, 4.0, 3.957692307692308)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:24.002208,"(6.5, 9.8, 9.615384615384617)","(41.0, 95.0, 73.125)","(3.3, 4.2, 4.081159420289855)","(19.0, 23.0, 22.529411764705884)","(15.0, 24.0, 23.066666666666666)","(3.4, 4.3, 4.215625)","(2.9, 4.0, 3.957692307692308)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:25.374531,"(6.5, 9.8, 9.615384615384617)","(41.0, 95.0, 73.125)","(3.3, 4.2, 4.081159420289855)","(19.0, 23.0, 22.529411764705884)","(15.0, 24.0, 23.066666666666666)","(3.4, 4.3, 4.216666666666667)","(2.9, 4.0, 3.957692307692308)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:26.747092,"(6.5, 9.8, 9.38)","(41.0, 95.0, 71.47058823529412)","(3.3, 4.2, 4.088235294117647)","(19.0, 23.0, 23.833333333333332)","(15.0, 24.0, 22.842105263157894)","(3.4, 4.3, 4.214705882352941)","(2.9, 4.0, 3.9633333333333334)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:28.058761,"(6.5, 9.4, 9.38)","(41.0, 95.0, 71.47058823529412)","(3.3, 4.2, 4.088235294117647)","(16.0, 24.0, 22.82608695652174)","(16.0, 24.0, 22.842105263157894)","(3.5, 4.3, 4.26875)","(3.0, 4.0, 3.9633333333333334)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:29.376806,"(7.0, 9.4, 9.437037037037037)","(51.0, 95.0, 71.78571428571429)","(3.4, 4.2, 4.088235294117647)","(16.0, 24.0, 22.68)","(16.0, 24.0, 22.77777777777778)","(3.5, 4.3, 4.269512195121951)","(3.0, 4.0, 3.942105263157895)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:30.671837,"(7.0, 9.6, 9.413333333333332)","(51.0, 95.0, 71.78571428571429)","(3.4, 4.2, 4.088235294117647)","(16.0, 24.0, 22.636363636363637)","(16.0, 24.0, 22.77777777777778)","(3.5, 4.3, 4.333333333333333)","(3.0, 4.0, 3.9458333333333333)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:31.950479,"(7.0, 9.6, 9.435294117647059)","(51.0, 95.0, 72.5)","(3.4, 4.2, 4.081690140845071)","(16.0, 24.0, 22.894736842105264)","(16.0, 24.0, 23.6)","(3.5, 4.4, 4.32)","(3.0, 4.0, 3.9458333333333333)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:33.268063,"(7.0, 9.4, 9.353846153846154)","(51.0, 95.0, 80.9375)","(3.4, 4.2, 4.081159420289855)","(16.0, 23.0, 22.894736842105264)","(16.0, 24.0, 23.454545454545453)","(3.5, 4.4, 4.32)","(3.0, 4.0, 3.9458333333333333)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:34.632761,"(7.0, 9.4, 9.353846153846154)","(51.0, 95.0, 82.0)","(3.4, 4.2, 4.0452830188679245)","(16.0, 23.0, 22.833333333333332)","(16.0, 24.0, 23.6)","(3.5, 4.4, 4.32)","(3.0, 4.0, 3.967741935483871)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:35.952498,"(7.0, 9.4, 9.329032258064515)","(51.0, 90.0, 82.0)","(3.4, 4.2, 4.043636363636364)","(16.0, 23.0, 22.3)","(16.0, 24.0, 23.6)","(3.5, 4.4, 4.317241379310345)","(3.0, 4.0, 3.955)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:37.619442,"(7.0, 9.4, 9.08)","(51.0, 90.0, 82.0)","(3.4, 4.2, 4.046153846153846)","(16.0, 23.0, 22.3)","(16.0, 24.0, 23.6)","(3.5, 4.4, 4.339285714285714)","(3.0, 4.0, 3.96875)","(14.0, 17.5, 17.15625)"
07-12-2022 19:36:39.027061,"(7.0, 9.0, 8.769230769230768)","(51.0, 90.0, 83.33333333333333)","(3.4, 4.2, 4.046153846153846)","(16.0, 23.0, 22.3)","(16.0, 24.0, 24.529411764705884)","(3.5, 4.4, 4.452238805970149)","(3.0, 4.0, 3.96875)","(14.0, 17.5, 17.108695652173914)"
07-12-2022 19:36:40.425777,"(7.0, 9.0, 8.769230769230768)","(51.0, 90.0, 79.0909090909091)","(3.4, 4.2, 4.091891891891892)","(16.0, 23.0, 22.3)","(16.0, 25.0, 24.529411764705884)","(3.5, 4.5, 4.385000000000001)","(3.0, 4.0, 3.96875)","(14.0, 17.5, 17.102040816326532)"
07-12-2022 19:36:41.918438,"(6.5, 9.0, 8.818181818181818)","(51.0, 90.0, 79.0909090909091)","(3.4, 4.2, 4.091891891891892)","(17.0, 23.0, 22.3)","(16.0, 25.0, 24.529411764705884)","(3.6, 4.4, 4.382352941176471)","(3.2, 4.0, 3.973333333333333)","(14.0, 17.5, 17.102040816326532)"
07-12-2022 19:36:43.386342,"(6.5, 9.0, 8.75)","(51.0, 90.0, 82.0)","(3.4, 4.2, 4.09873417721519)","(17.0, 23.0, 22.3)","(16.0, 25.0, 24.529411764705884)","(3.6, 4.4, 4.375384615384616)","(3.2, 4.0, 3.9555555555555557)","(14.0, 17.5, 17.07608695652174)"
07-12-2022 19:36:44.743596,"(6.5, 8.8, 8.75)","(51.0, 90.0, 83.33333333333333)","(3.4, 4.2, 4.09873417721519)","(17.0, 23.0, 22.3)","(16.0, 25.0, 24.529411764705884)","(3.6, 4.4, 4.376470588235295)","(3.2, 4.0, 3.957894736842105)","(14.0, 17.5, 17.046511627906977)"
07-12-2022 19:36:46.132037,"(6.5, 8.8, 8.75)","(51.0, 90.0, 79.0909090909091)","(3.4, 4.2, 4.09873417721519)","(17.0, 23.0, 22.3)","(16.0, 25.0, 24.529411764705884)","(3.6, 4.4, 4.389655172413794)","(3.2, 4.0, 3.957894736842105)","(14.0, 17.5, 17.05)"
07-12-2022 19:36:47.453853,"(6.5, 8.8, 8.75)","(51.0, 90.0, 79.0909090909091)","(3.4, 4.2, 4.102631578947369)","(17.0, 23.0, 22.3)","(16.0, 25.0, 24.444444444444443)","(3.6, 4.4, 4.38813559322034)","(3.2, 4.0, 3.9611111111111112)","(14.0, 17.5, 17.05)"
07-12-2022 19:36:48.755725,"(6.5, 8.8, 8.74)","(51.0, 90.0, 79.0909090909091)","(3.4, 4.2, 4.102631578947369)","(17.0, 23.0, 18.65)","(16.0, 25.0, 26.733333333333334)","(3.6, 4.4, 4.452173913043478)","(3.2, 4.0, 3.957894736842105)","(14.0, 17.5, 17.05)"
07-12-2022 19:36:50.135305,"(6.5, 8.8, 8.74)","(51.0, 90.0, 82.0)","(3.4, 4.2, 4.113953488372093)","(17.0, 19.5, 19.02777777777778)","(16.0, 27.0, 25.476190476190474)","(3.6, 4.5, 4.47)","(3.2, 4.0, 3.9555555555555557)","(14.0, 17.5, 17.046511627906977)"
07-12-2022 19:36:51.501243,"(6.5, 8.8, 8.74)","(51.0, 90.0, 82.0)","(3.4, 4.2, 4.120430107526881)","(17.0, 19.5, 18.636363636363637)","(16.0, 27.0, 25.476190476190474)","(3.6, 4.5, 4.4875)","(3.2, 4.0, 3.9555555555555557)","(14.0, 17.5, 17.046511627906977)"
07-12-2022 19:36:52.975479,"(6.5, 8.8, 8.74)","(51.0, 90.0, 79.0909090909091)","(3.4, 4.2, 4.120430107526881)","(17.0, 19.0, 17.5)","(16.0, 27.0, 25.88888888888889)","(3.6, 4.5, 4.491304347826087)","(3.2, 4.0, 3.9909090909090907)","(14.0, 17.5, 17.046511627906977)"
07-12-2022 19:36:54.373645,"(6.5, 8.8, 8.74)","(51.0, 90.0, 79.0909090909091)","(3.4, 4.2, 4.120430107526881)","(17.0, 18.0, 17.785714285714285)","(16.0, 27.0, 25.363636363636363)","(3.6, 4.5, 4.476666666666667)","(3.2, 4.0, 3.971428571428571)","(14.0, 17.5, 17.046511627906977)"
07-12-2022 19:36:55.753919,"(6.5, 8.8, 8.736842105263158)","(51.0, 90.0, 78.0)","(3.4, 4.2, 4.125842696629213)","(16.0, 18.0, 17.785714285714285)","(16.0, 27.0, 25.785714285714285)","(3.6, 4.5, 4.3545454545454545)","(3.2, 4.1, 3.9666666666666663)","(14.0, 17.5, 16.774509803921568)"
07-12-2022 19:36:57.192045,"(6.5, 9.0, 8.939130434782609)","(51.0, 90.0, 78.0)","(3.4, 4.2, 4.133333333333334)","(16.0, 18.0, 17.8125)","(16.0, 26.0, 25.785714285714285)","(3.6, 4.4, 4.109340659340659)","(3.2, 4.1, 4.004545454545454)","(14.0, 17.5, 16.65909090909091)"
07-12-2022 19:36:58.464997,"(6.5, 9.4, 9.292857142857143)","(51.0, 100.0, 81.42857142857143)","(3.4, 4.2, 4.133333333333334)","(16.0, 18.0, 17.8125)","(16.0, 26.0, 25.363636363636363)","(3.6, 4.2, 4.117647058823529)","(3.2, 4.1, 3.983333333333333)","(14.0, 17.5, 16.681818181818183)"
