,Sasha,Oratoria,Some Change Nz,Blazing Banner Nz,Rocknroll Times,Scared Stiff Nz,The Banker Nz,Lifeinthebalance,Im In Trouble,Are Doubleyou
06-01-2023 16:29:11.900355,"(7.0, 11.0, 10.825)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:13.179251,"(7.0, 11.0, 10.825)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:14.558659,"(7.0, 11.0, 10.825)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:15.906669,"(7.0, 11.0, 10.825)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:17.198861,"(7.0, 11.0, 10.825)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:18.516999,"(7.0, 12.0, 11.368421052631579)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:19.767475,"(7.0, 12.0, 11.368421052631579)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:20.981664,"(7.0, 11.5, 11.2625)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:22.173467,"(7.0, 11.5, 11.2625)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:23.427872,"(7.0, 11.5, 11.2625)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:24.730766,"(7.0, 11.5, 11.2625)","(12.0, 25.0, 16.333333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 42.09090909090909)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:26.046225,"(7.0, 11.5, 11.3)","(12.0, 25.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 48.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:27.241730,"(7.0, 11.5, 11.3)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:28.486926,"(7.0, 11.5, 11.3)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:29.715432,"(7.0, 11.5, 11.3)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:30.974596,"(7.0, 11.5, 11.3)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.666666666666666)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:32.224438,"(7.0, 11.5, 11.3)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.666666666666666)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:33.484512,"(7.0, 11.5, 11.3)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.666666666666666)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:34.723813,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.666666666666666)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:36.043265,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.666666666666666)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:37.378190,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.666666666666666)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:38.710758,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.666666666666666)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:40.028179,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 8.6)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:41.343280,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 14.0, 8.6)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:42.660727,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 14.0, 8.6)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:43.918031,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 14.0, 8.6)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:45.179256,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 14.0, 8.6)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:46.358890,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 14.0, 8.6)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:47.555747,"(7.0, 11.5, 10.65)","(12.0, 24.0, 16.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 14.0, 8.6)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:48.797634,"(7.0, 11.5, 10.65)","(12.0, 24.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 14.0, 8.6)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:50.020156,"(7.0, 11.5, 10.65)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 14.0, 9.833333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:51.240425,"(7.0, 11.5, 10.65)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.5, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:52.549081,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:53.763033,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:54.914345,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:56.053905,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:57.242470,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:58.540445,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:29:59.855706,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:01.204701,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:02.520366,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:03.763338,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 13.0, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:05.037309,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:06.268421,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:07.556911,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:08.796555,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:10.039114,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:11.287101,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:12.574126,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:13.828737,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:14.993478,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:16.259210,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:17.425018,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.5)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:18.750773,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.5, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:20.114772,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:21.432102,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:22.730218,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:24.023154,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:25.314390,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:26.493332,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:27.683752,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:28.964848,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:30.263543,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:31.541048,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:32.782823,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:34.078252,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:35.332386,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:36.815077,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:38.013161,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:39.217028,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:40.585254,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.81818181818181)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.666666666666664)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:42.160695,"(7.0, 11.0, 10.4)","(12.0, 23.0, 17.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.8)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 36.8)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:43.553747,"(7.0, 11.0, 10.4)","(12.0, 23.0, 15.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.8)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 36.8)","(7.5, 12.0, 9.333333333333334)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:44.995593,"(7.0, 11.0, 10.4)","(12.0, 23.0, 13.833333333333334)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.8)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 36.8)","(7.5, 12.0, 9.0)","(14.0, 29.0, 18.666666666666668)"
06-01-2023 16:30:46.292061,"(7.0, 11.0, 10.4)","(12.0, 23.0, 13.833333333333334)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.8)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 36.8)","(7.5, 13.0, 9.666666666666666)","(14.0, 29.0, 18.666666666666668)"
