,Allegro Love,Claws In Cobra,Big Time Violet,Adobe Underworld,Claws In Creed,Mad World,Elusive Alibi
06-01-2023 14:50:20.908558,"(5.5, 8.8, 8.088888888888889)","(4.2, 5.9, 4.280952380952381)","(4.0, 5.2, 4.8999999999999995)","(10.0, 18.5, 18.259999999999998)","(8.5, 22.0, 12.55)","(3.0, 3.85, 3.8136363636363635)","(19.0, 95.0, 27.88888888888889)"
06-01-2023 14:50:22.067982,"(5.5, 8.8, 8.088888888888889)","(4.2, 5.9, 4.280952380952381)","(4.0, 5.1, 4.8999999999999995)","(10.0, 18.5, 18.259999999999998)","(8.5, 22.0, 10.450000000000001)","(3.0, 3.85, 3.8136363636363635)","(19.0, 95.0, 27.88888888888889)"
06-01-2023 14:50:23.094043,"(5.5, 8.8, 6.55)","(4.2, 5.9, 4.78)","(4.0, 5.1, 4.8999999999999995)","(10.0, 18.5, 18.259999999999998)","(8.5, 22.0, 13.266666666666667)","(3.0, 3.85, 3.8136363636363635)","(19.0, 95.0, 52.14285714285714)"
06-01-2023 14:50:24.187173,"(5.5, 8.8, 7.800000000000001)","(4.2, 5.9, 4.705882352941177)","(4.0, 5.1, 4.8999999999999995)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 13.266666666666667)","(3.0, 3.85, 3.8203703703703704)","(19.0, 95.0, 52.14285714285714)"
06-01-2023 14:50:25.316603,"(5.5, 8.8, 7.800000000000001)","(4.2, 5.9, 4.659090909090909)","(4.0, 5.1, 4.9714285714285715)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 13.266666666666667)","(3.0, 3.85, 3.75625)","(19.0, 95.0, 55.0)"
06-01-2023 14:50:26.408288,"(5.5, 8.8, 7.800000000000001)","(4.2, 5.9, 4.659090909090909)","(4.0, 5.1, 4.38)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 12.906666666666666)","(3.0, 3.85, 3.75625)","(19.0, 95.0, 55.0)"
06-01-2023 14:50:27.453221,"(5.5, 8.8, 7.800000000000001)","(4.2, 5.8, 5.041666666666667)","(4.0, 5.1, 4.46)","(10.0, 18.5, 18.259999999999998)","(8.5, 22.0, 14.294117647058822)","(3.0, 3.85, 3.8083333333333336)","(19.0, 95.0, 55.0)"
06-01-2023 14:50:28.522854,"(5.5, 8.8, 7.800000000000001)","(4.2, 5.7, 5.357142857142858)","(4.0, 5.1, 4.46)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 14.294117647058822)","(3.0, 3.85, 3.8083333333333336)","(19.0, 95.0, 55.0)"
06-01-2023 14:50:29.547993,"(5.5, 8.8, 7.800000000000001)","(4.2, 5.7, 5.357142857142858)","(4.0, 5.1, 4.46)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 14.294117647058822)","(3.0, 3.85, 3.8083333333333336)","(19.0, 95.0, 77.3529411764706)"
06-01-2023 14:50:30.575017,"(5.5, 8.8, 7.461538461538462)","(4.2, 5.8, 5.428571428571429)","(4.0, 5.1, 4.46)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 13.0)","(3.0, 3.85, 3.8083333333333336)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:31.679005,"(5.5, 8.8, 6.7)","(4.2, 5.8, 5.428571428571429)","(4.0, 5.1, 4.46)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 13.142857142857142)","(3.0, 3.85, 3.8083333333333336)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:32.830973,"(5.5, 8.8, 7.776470588235295)","(4.2, 5.7, 5.285714285714286)","(4.0, 5.1, 4.886666666666667)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 14.529411764705882)","(3.0, 3.85, 3.8083333333333336)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:33.908403,"(5.5, 8.8, 7.776470588235295)","(4.2, 5.6, 5.285714285714286)","(4.0, 5.1, 4.886666666666667)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 11.0)","(3.0, 3.85, 3.8232142857142857)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:35.056832,"(5.5, 8.8, 7.776470588235295)","(4.2, 5.6, 5.285714285714286)","(4.0, 5.1, 4.886666666666667)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 11.0)","(3.0, 3.85, 3.752173913043478)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:36.245363,"(5.5, 8.8, 7.776470588235295)","(4.2, 5.6, 5.0)","(4.0, 5.1, 4.886666666666667)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 11.0)","(3.0, 3.85, 3.55)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:37.363358,"(5.5, 8.8, 7.776470588235295)","(4.2, 5.6, 5.0)","(4.0, 5.1, 4.886666666666667)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 11.0)","(3.0, 3.85, 3.55)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:38.446080,"(5.5, 8.8, 8.155555555555557)","(4.2, 5.6, 4.805555555555555)","(4.0, 5.1, 4.886666666666667)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 11.0)","(3.0, 3.85, 3.71)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:39.538520,"(5.5, 8.8, 8.155555555555557)","(4.2, 5.6, 4.805555555555555)","(4.0, 5.1, 4.54)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 11.0)","(3.0, 3.85, 3.55)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:40.681038,"(5.5, 8.8, 8.155555555555557)","(4.2, 5.5, 5.214285714285714)","(4.0, 5.1, 4.54)","(10.0, 18.5, 18.259999999999998)","(8.5, 21.0, 11.0)","(3.0, 3.85, 3.726470588235294)","(19.0, 95.0, 35.8)"
06-01-2023 14:50:41.763876,"(5.5, 8.8, 8.155555555555557)","(4.2, 5.5, 5.214285714285714)","(4.0, 5.1, 4.54)","(10.0, 18.5, 17.25)","(8.5, 21.0, 12.875)","(3.0, 3.85, 3.7863636363636366)","(19.0, 95.0, 41.90909090909091)"
06-01-2023 14:50:42.808906,"(5.5, 8.8, 7.088888888888889)","(4.2, 5.6, 4.866666666666666)","(4.0, 5.1, 4.54)","(10.0, 18.5, 17.25)","(8.5, 20.0, 12.875)","(3.0, 3.85, 3.7863636363636366)","(19.0, 95.0, 63.84615384615385)"
06-01-2023 14:50:43.930314,"(5.5, 8.8, 7.7)","(4.2, 5.6, 4.866666666666666)","(4.0, 5.1, 4.54)","(10.0, 18.5, 17.25)","(8.5, 20.0, 12.875)","(3.0, 3.85, 3.7863636363636366)","(19.0, 90.0, 56.0)"
06-01-2023 14:50:45.042132,"(5.5, 8.8, 7.7)","(4.2, 5.6, 4.72)","(4.0, 5.1, 4.913333333333333)","(10.0, 18.5, 17.25)","(8.5, 20.0, 16.142857142857142)","(3.0, 3.85, 3.7863636363636366)","(19.0, 90.0, 56.0)"
06-01-2023 14:50:46.159534,"(5.5, 8.8, 7.7)","(4.2, 5.5, 5.125)","(4.0, 5.1, 4.913333333333333)","(10.0, 18.5, 18.142857142857142)","(8.5, 20.0, 16.142857142857142)","(3.0, 3.85, 3.7863636363636366)","(19.0, 90.0, 56.0)"
06-01-2023 14:50:47.306394,"(5.5, 8.8, 7.7)","(4.2, 5.5, 5.125)","(4.0, 5.1, 4.913333333333333)","(10.0, 18.5, 18.142857142857142)","(8.5, 20.0, 13.117647058823529)","(3.0, 3.85, 3.8166666666666664)","(19.0, 90.0, 56.0)"
06-01-2023 14:50:48.446135,"(5.5, 8.8, 7.7)","(4.2, 5.5, 5.125)","(4.0, 5.1, 4.913333333333333)","(10.0, 18.5, 18.142857142857142)","(8.5, 20.0, 13.117647058823529)","(3.0, 3.85, 3.8166666666666664)","(19.0, 90.0, 69.07692307692308)"
06-01-2023 14:50:49.592554,"(5.5, 8.8, 7.989473684210527)","(4.2, 5.5, 5.125)","(4.0, 5.1, 4.913333333333333)","(10.0, 18.5, 18.142857142857142)","(8.5, 20.0, 13.117647058823529)","(3.0, 3.85, 3.8166666666666664)","(19.0, 90.0, 81.72727272727273)"
06-01-2023 14:50:50.669965,"(5.5, 8.8, 6.416666666666667)","(4.2, 5.5, 5.125)","(4.0, 5.1, 4.9879999999999995)","(10.0, 18.5, 18.142857142857142)","(8.5, 20.0, 13.117647058823529)","(3.0, 3.85, 3.8166666666666664)","(19.0, 95.0, 85.36)"
06-01-2023 14:50:51.734731,"(5.5, 8.8, 6.416666666666667)","(4.2, 5.5, 4.777777777777778)","(4.0, 5.1, 4.9879999999999995)","(10.0, 18.5, 18.291666666666668)","(8.5, 20.0, 13.117647058823529)","(3.0, 3.85, 3.864285714285714)","(19.0, 110.0, 85.36)"
06-01-2023 14:50:52.815228,"(5.5, 8.8, 6.416666666666667)","(4.2, 5.5, 4.777777777777778)","(4.0, 5.1, 4.62)","(10.0, 18.5, 18.291666666666668)","(8.5, 20.0, 13.5)","(3.0, 3.9, 3.4884615384615385)","(19.0, 110.0, 85.36)"
06-01-2023 14:50:53.815678,"(5.5, 8.8, 6.416666666666667)","(4.2, 5.5, 4.777777777777778)","(4.0, 5.1, 4.62)","(10.0, 18.5, 18.291666666666668)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.4884615384615385)","(19.0, 110.0, 92.4)"
06-01-2023 14:50:54.905150,"(5.5, 8.8, 6.416666666666667)","(4.2, 5.5, 4.777777777777778)","(4.0, 5.1, 4.62)","(10.0, 18.5, 18.291666666666668)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.4884615384615385)","(19.0, 110.0, 92.4)"
06-01-2023 14:50:56.004536,"(5.5, 8.8, 6.416666666666667)","(4.2, 5.5, 4.7631578947368425)","(4.0, 5.1, 4.62)","(10.0, 18.5, 17.785714285714285)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.4884615384615385)","(19.0, 110.0, 92.4)"
06-01-2023 14:50:57.081373,"(5.5, 8.8, 6.76923076923077)","(4.2, 5.4, 4.909090909090909)","(4.0, 5.1, 4.62)","(10.0, 18.5, 17.5)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.4884615384615385)","(19.0, 110.0, 92.4)"
06-01-2023 14:50:58.139213,"(5.5, 8.8, 6.76923076923077)","(4.2, 5.4, 4.75)","(4.0, 5.1, 4.62)","(10.0, 18.5, 17.5)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.4884615384615385)","(19.0, 110.0, 92.4)"
06-01-2023 14:50:59.204623,"(5.5, 8.8, 6.76923076923077)","(4.2, 5.4, 4.75)","(4.0, 5.1, 4.9399999999999995)","(10.0, 18.5, 17.5)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.4884615384615385)","(19.0, 110.0, 92.4)"
06-01-2023 14:51:00.288861,"(5.5, 8.8, 6.76923076923077)","(4.2, 5.4, 4.75)","(4.0, 5.1, 4.9399999999999995)","(10.0, 18.5, 18.214285714285715)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.689130434782609)","(19.0, 110.0, 92.4)"
06-01-2023 14:51:01.268223,"(5.5, 8.8, 6.76923076923077)","(4.2, 5.4, 4.75)","(4.0, 5.1, 4.9399999999999995)","(10.0, 18.5, 18.214285714285715)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.689130434782609)","(19.0, 110.0, 92.4)"
06-01-2023 14:51:02.386640,"(5.5, 8.8, 7.542857142857144)","(4.2, 5.4, 4.75)","(4.0, 5.1, 4.9399999999999995)","(10.0, 18.5, 18.214285714285715)","(8.5, 20.0, 12.923076923076923)","(3.0, 3.95, 3.689130434782609)","(19.0, 110.0, 92.4)"
06-01-2023 14:51:03.487013,"(5.5, 8.8, 7.542857142857144)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 5.004)","(10.0, 18.5, 18.214285714285715)","(8.5, 20.0, 12.88888888888889)","(3.0, 3.95, 3.6166666666666667)","(19.0, 110.0, 92.4)"
06-01-2023 14:51:04.598038,"(5.5, 8.8, 7.542857142857144)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 5.004)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.6166666666666667)","(19.0, 110.0, 92.4)"
06-01-2023 14:51:05.661023,"(5.5, 8.8, 7.542857142857144)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.949999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.7357142857142858)","(19.0, 110.0, 90.44444444444446)"
06-01-2023 14:51:07.150244,"(5.5, 8.8, 7.542857142857144)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.949999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.7357142857142858)","(19.0, 110.0, 90.44444444444446)"
06-01-2023 14:51:08.487920,"(5.5, 8.8, 7.542857142857144)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.859999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.4833333333333334)","(19.0, 110.0, 90.44444444444446)"
06-01-2023 14:51:09.667173,"(5.5, 8.8, 6.783333333333333)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.859999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.4833333333333334)","(19.0, 110.0, 90.44444444444446)"
06-01-2023 14:51:10.872922,"(5.5, 8.8, 6.783333333333333)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.859999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.4833333333333334)","(19.0, 110.0, 90.44444444444446)"
06-01-2023 14:51:12.039147,"(5.5, 8.8, 6.783333333333333)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.859999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.4833333333333334)","(19.0, 110.0, 90.44444444444446)"
06-01-2023 14:51:13.188490,"(5.5, 8.8, 6.783333333333333)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.859999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.3666666666666667)","(19.0, 110.0, 76.6)"
06-01-2023 14:51:14.317009,"(5.5, 8.8, 7.7)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.859999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.538235294117647)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:15.418716,"(5.5, 8.8, 8.043750000000001)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 4.859999999999999)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.95, 3.5)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:16.501788,"(5.5, 8.8, 8.043750000000001)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.1, 5.357142857142857)","(10.0, 18.5, 18.333333333333332)","(8.5, 20.0, 12.8)","(3.0, 3.6, 3.5914634146341466)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:17.693762,"(5.5, 8.8, 8.0)","(4.2, 5.4, 4.660714285714286)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.333333333333332)","(9.0, 20.0, 12.8)","(2.9, 3.95, 3.5914634146341466)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:18.844349,"(5.5, 8.8, 8.0)","(4.2, 5.4, 5.071428571428571)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 17.75)","(9.0, 20.0, 12.8)","(2.9, 3.95, 3.625)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:20.010762,"(5.5, 8.8, 8.0)","(4.2, 5.3, 5.071428571428571)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 17.75)","(9.0, 20.0, 13.571428571428571)","(2.9, 3.95, 3.625)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:21.205621,"(5.5, 8.8, 8.0)","(4.2, 5.3, 4.733333333333333)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 17.75)","(9.0, 20.0, 13.777777777777779)","(2.9, 3.95, 3.625)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:22.318027,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.733333333333333)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.285714285714285)","(9.0, 20.0, 13.777777777777779)","(2.9, 3.95, 3.625)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:23.437872,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.777777777777779)","(2.9, 3.95, 3.741071428571429)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:24.556197,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.777777777777779)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:25.690735,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.777777777777779)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:26.861294,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 14.580645161290322)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:28.045576,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 14.580645161290322)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:29.204616,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 14.580645161290322)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:30.362216,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 14.580645161290322)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:31.496743,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 14.580645161290322)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:32.585388,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.634615384615385)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 14.580645161290322)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 76.6)"
06-01-2023 14:51:33.717256,"(5.5, 8.8, 8.0)","(4.2, 5.2, 4.59375)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 14.580645161290322)","(2.9, 3.95, 3.7960526315789473)","(19.0, 100.0, 83.41935483870967)"
06-01-2023 14:51:34.837153,"(5.5, 8.8, 8.0)","(4.2, 5.1, 4.59375)","(4.0, 5.5, 5.357142857142857)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.7960526315789473)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:36.021014,"(5.5, 8.8, 8.0)","(4.2, 5.1, 4.7444444444444445)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.7960526315789473)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:37.115005,"(5.5, 8.8, 8.0)","(4.2, 4.9, 4.7444444444444445)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.8094594594594593)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:38.340102,"(5.5, 8.8, 8.0)","(4.2, 4.9, 4.7444444444444445)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.7625)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:39.566308,"(5.5, 8.8, 8.0)","(4.2, 4.9, 4.69)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.773529411764706)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:40.645594,"(5.5, 8.8, 8.25)","(4.2, 4.9, 4.69)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.720833333333333)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:42.261044,"(5.5, 8.8, 8.25)","(4.2, 4.9, 4.445)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.720833333333333)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:43.750390,"(5.5, 8.8, 8.0)","(4.2, 4.9, 4.375)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.912068965517242)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:44.943656,"(5.5, 8.8, 8.0)","(4.2, 4.9, 4.375)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.910714285714286)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:46.130772,"(5.5, 8.8, 8.0)","(4.2, 4.9, 4.375)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.9000000000000004)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:47.293498,"(5.5, 8.8, 8.0)","(4.2, 4.9, 4.375)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.9000000000000004)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:48.329108,"(5.5, 8.8, 8.0)","(4.2, 4.9, 4.375)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.8074074074074074)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:49.420576,"(5.5, 8.8, 8.0)","(4.2, 4.8, 4.390909090909091)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.8074074074074074)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:50.498684,"(5.5, 8.8, 8.0)","(4.2, 4.8, 4.390909090909091)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.8074074074074074)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:51.636063,"(5.5, 8.8, 8.0)","(4.2, 4.8, 4.33125)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.375)","(9.0, 20.0, 13.76)","(2.9, 3.95, 3.8074074074074074)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:52.689362,"(5.5, 8.8, 8.0)","(4.2, 4.8, 4.33125)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.342105263157894)","(9.0, 20.0, 13.75)","(2.9, 3.95, 3.8074074074074074)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:53.783387,"(5.5, 8.8, 8.0)","(4.2, 4.7, 4.6375)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.342105263157894)","(9.0, 20.0, 13.75)","(2.9, 3.95, 3.8074074074074074)","(19.0, 90.0, 83.41935483870967)"
06-01-2023 14:51:54.863047,"(5.5, 8.8, 8.0)","(4.2, 4.7, 4.2555555555555555)","(4.0, 5.5, 4.928571428571429)","(10.0, 18.5, 18.342105263157894)","(9.0, 20.0, 13.75)","(2.9, 3.95, 3.8074074074074074)","(19.0, 90.0, 75.45454545454545)"
06-01-2023 14:51:56.039184,"(5.5, 8.8, 8.0)","(4.2, 4.7, 4.533333333333333)","(4.0, 5.5, 5.1)","(10.0, 18.5, 18.342105263157894)","(9.0, 20.0, 13.75)","(2.9, 3.95, 3.8074074074074074)","(19.0, 85.0, 71.0)"
06-01-2023 14:51:57.242879,"(5.5, 8.8, 8.0)","(4.2, 4.6, 4.252631578947368)","(4.0, 5.3, 5.176923076923077)","(10.0, 18.5, 18.363636363636363)","(9.0, 20.0, 14.129032258064516)","(2.9, 3.95, 3.5078947368421054)","(19.0, 85.0, 27.133333333333333)"
06-01-2023 14:51:58.365604,"(5.5, 8.8, 6.953846153846154)","(4.2, 4.6, 4.325)","(4.0, 5.3, 5.176923076923077)","(10.0, 18.5, 18.342105263157894)","(9.0, 20.0, 16.5)","(2.9, 4.0, 3.7)","(19.0, 85.0, 29.333333333333332)"
06-01-2023 14:51:59.471392,"(5.5, 8.8, 7.022222222222222)","(4.2, 4.6, 4.268965517241379)","(4.0, 5.4, 5.207142857142857)","(10.0, 18.5, 18.342105263157894)","(9.0, 19.5, 14.109375)","(2.9, 3.95, 3.6384615384615384)","(19.0, 80.0, 65.75)"
06-01-2023 14:52:00.534083,"(5.5, 8.8, 7.022222222222222)","(4.0, 4.6, 4.268965517241379)","(4.0, 5.4, 4.76)","(10.0, 18.5, 18.342105263157894)","(9.0, 20.0, 15.75)","(2.9, 3.95, 3.67)","(19.0, 80.0, 42.5)"
06-01-2023 14:52:01.605343,"(5.5, 8.8, 7.2)","(4.0, 4.6, 4.325)","(4.0, 5.4, 4.76)","(10.0, 18.5, 18.342105263157894)","(9.0, 19.5, 16.5)","(2.9, 3.95, 3.67)","(19.0, 75.0, 35.0)"
06-01-2023 14:52:02.719425,"(5.5, 8.8, 8.4)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(10.0, 18.5, 18.342105263157894)","(9.0, 19.5, 14.318181818181818)","(2.9, 3.95, 3.6454545454545455)","(19.0, 75.0, 35.0)"
06-01-2023 14:52:03.877014,"(5.5, 8.8, 8.244444444444445)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(9.0, 19.5, 15.5625)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 35.76923076923077)"
06-01-2023 14:52:04.963416,"(5.5, 8.8, 8.244444444444445)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(9.0, 19.0, 15.857142857142858)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 43.125)"
06-01-2023 14:52:06.050943,"(5.5, 8.8, 8.244444444444445)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(9.0, 19.0, 15.333333333333334)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 51.81818181818182)"
