,Mr Blue Sky,Moth Rocks,Impress Browning,Claretown Ryan,Explosive Debt,Swift Robert,Roxy Ouzo,Fabs Udon
11-01-2023 19:37:41.261010,"(1.55, 1.79, 1.7793333333333334)","(9.0, 11.5, 11.206896551724139)","(10.0, 12.5, 12.473684210526315)","(20.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(26.0, 65.0, 56.25)","(31.0, 70.0, 53.63636363636363)","(5.0, 6.4, 6.2594594594594595)"
11-01-2023 19:37:42.440369,"(1.55, 1.79, 1.7769565217391305)","(9.0, 11.5, 11.375)","(10.0, 12.5, 12.473684210526315)","(20.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(26.0, 65.0, 55.90909090909091)","(31.0, 70.0, 53.63636363636363)","(5.0, 6.4, 6.2594594594594595)"
11-01-2023 19:37:43.567501,"(1.55, 1.79, 1.7764)","(9.0, 11.5, 11.038461538461538)","(10.0, 12.5, 12.243243243243244)","(20.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(26.0, 65.0, 55.90909090909091)","(31.0, 70.0, 52.0)","(5.0, 6.4, 6.2594594594594595)"
11-01-2023 19:37:44.792011,"(1.55, 1.77, 1.761808510638298)","(9.0, 11.5, 11.333333333333334)","(10.0, 13.0, 12.473684210526315)","(20.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 52.5)","(31.0, 70.0, 52.0)","(5.0, 6.4, 6.4375)"
11-01-2023 19:37:45.903465,"(1.55, 1.76, 1.7424137931034482)","(9.0, 11.5, 11.333333333333334)","(10.0, 12.5, 12.473684210526315)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 56.666666666666664)","(31.0, 70.0, 53.63636363636363)","(5.0, 6.6, 6.410344827586207)"
11-01-2023 19:37:47.077674,"(1.55, 1.76, 1.7533333333333334)","(9.0, 11.5, 11.394736842105264)","(10.0, 12.5, 12.473684210526315)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 55.90909090909091)","(31.0, 70.0, 52.0)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:48.201458,"(1.55, 1.77, 1.7531914893617022)","(9.0, 11.5, 11.12962962962963)","(10.0, 12.5, 12.46875)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 55.90909090909091)","(31.0, 70.0, 52.0)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:49.312814,"(1.55, 1.77, 1.7543564356435644)","(9.0, 11.5, 11.12962962962963)","(10.0, 12.5, 12.457142857142857)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 55.90909090909091)","(31.0, 70.0, 53.63636363636363)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:50.435601,"(1.55, 1.77, 1.7541904761904763)","(9.0, 11.5, 11.30952380952381)","(10.0, 13.0, 12.457142857142857)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 55.90909090909091)","(31.0, 70.0, 53.63636363636363)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:51.524561,"(1.55, 1.77, 1.7541904761904763)","(9.0, 11.5, 10.633333333333333)","(10.0, 13.0, 12.457142857142857)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 56.25)","(31.0, 70.0, 52.0)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:52.655972,"(1.55, 1.77, 1.7544897959183674)","(9.0, 11.5, 10.605263157894736)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 57.5)","(31.0, 70.0, 53.63636363636363)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:53.810116,"(1.55, 1.77, 1.7544897959183674)","(9.0, 11.5, 10.84375)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 57.5)","(31.0, 70.0, 53.63636363636363)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:54.932800,"(1.55, 1.77, 1.7544897959183674)","(9.0, 11.5, 10.84375)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 53.333333333333336)","(31.0, 70.0, 52.0)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:55.994289,"(1.55, 1.77, 1.7546315789473683)","(9.0, 11.5, 10.892857142857142)","(10.0, 13.0, 12.512820512820513)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 56.25)","(31.0, 70.0, 53.63636363636363)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:57.022998,"(1.55, 1.77, 1.7546315789473683)","(9.0, 11.5, 10.892857142857142)","(10.0, 13.0, 12.457142857142857)","(21.0, 60.0, 58.75)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 56.25)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:58.021285,"(1.55, 1.77, 1.7615714285714286)","(9.0, 11.5, 10.75)","(10.0, 13.0, 12.457142857142857)","(21.0, 60.0, 58.888888888888886)","(11.0, 17.5, 16.714285714285715)","(31.0, 65.0, 56.25)","(31.0, 70.0, 52.5)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:37:59.024478,"(1.55, 1.77, 1.7615714285714286)","(9.0, 11.5, 10.58695652173913)","(10.0, 13.0, 12.457142857142857)","(21.0, 60.0, 58.888888888888886)","(11.0, 17.5, 18.5)","(31.0, 65.0, 56.25)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:38:00.129122,"(1.55, 1.77, 1.7551162790697674)","(9.0, 11.5, 10.545454545454545)","(10.0, 13.0, 12.457142857142857)","(21.0, 60.0, 58.888888888888886)","(11.0, 19.0, 18.53125)","(31.0, 65.0, 56.25)","(31.0, 70.0, 52.5)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:38:01.375520,"(1.55, 1.77, 1.7551162790697674)","(9.0, 11.5, 10.583333333333334)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(11.0, 19.0, 18.047619047619047)","(31.0, 65.0, 56.25)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:38:02.419273,"(1.55, 1.77, 1.755)","(9.0, 11.0, 10.583333333333334)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(11.0, 19.0, 17.8)","(31.0, 65.0, 57.5)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:38:03.459322,"(1.55, 1.77, 1.755)","(9.0, 11.0, 10.666666666666666)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 19.0, 17.660714285714285)","(31.0, 65.0, 53.333333333333336)","(31.0, 70.0, 52.5)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:38:04.488638,"(1.55, 1.77, 1.755)","(9.0, 11.0, 10.875)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 19.0, 17.854166666666668)","(31.0, 65.0, 57.5)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:38:05.569228,"(1.55, 1.77, 1.754367816091954)","(9.0, 11.0, 10.857142857142858)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 19.0, 17.660714285714285)","(31.0, 65.0, 56.25)","(31.0, 70.0, 52.5)","(5.0, 6.6, 6.328571428571428)"
11-01-2023 19:38:06.631704,"(1.5, 1.77, 1.754367816091954)","(9.0, 11.0, 10.916666666666666)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 19.0, 17.660714285714285)","(31.0, 65.0, 56.25)","(31.0, 70.0, 52.5)","(5.0, 6.6, 6.419047619047619)"
11-01-2023 19:38:07.756090,"(1.5, 1.77, 1.7489690721649485)","(9.0, 11.0, 10.916666666666666)","(10.0, 13.0, 12.58695652173913)","(21.0, 60.0, 58.888888888888886)","(12.0, 19.0, 17.660714285714285)","(31.0, 65.0, 56.25)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.438297872340426)"
11-01-2023 19:38:08.922353,"(1.5, 1.76, 1.7522033898305085)","(9.0, 11.5, 10.84375)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 19.0, 18.325)","(31.0, 65.0, 56.25)","(31.0, 70.0, 52.5)","(5.0, 6.6, 6.444897959183674)"
11-01-2023 19:38:10.133221,"(1.5, 1.76, 1.7522033898305085)","(9.0, 11.5, 10.933333333333334)","(10.0, 13.0, 12.457142857142857)","(21.0, 60.0, 58.888888888888886)","(12.0, 19.0, 21.071428571428573)","(31.0, 65.0, 60.0)","(31.0, 70.0, 52.5)","(5.0, 6.6, 6.301960784313725)"
11-01-2023 19:38:11.250980,"(1.5, 1.77, 1.760857142857143)","(9.0, 11.5, 10.984848484848484)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 23.0, 19.846153846153847)","(31.0, 65.0, 61.66666666666667)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.312280701754386)"
11-01-2023 19:38:12.274990,"(1.5, 1.76, 1.7513636363636365)","(9.0, 11.5, 10.82)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 22.0, 19.77777777777778)","(31.0, 65.0, 58.75)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.312280701754386)"
11-01-2023 19:38:13.237078,"(1.5, 1.76, 1.7532142857142856)","(9.0, 11.5, 10.87037037037037)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 22.0, 19.77777777777778)","(31.0, 65.0, 58.75)","(31.0, 70.0, 52.5)","(5.0, 6.6, 6.312280701754386)"
11-01-2023 19:38:14.238899,"(1.5, 1.76, 1.7532142857142856)","(9.0, 11.5, 10.82258064516129)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 22.0, 19.36)","(31.0, 65.0, 58.333333333333336)","(31.0, 70.0, 54.44444444444444)","(5.0, 6.6, 6.252631578947368)"
11-01-2023 19:38:15.283705,"(1.5, 1.76, 1.7532142857142856)","(9.0, 11.5, 10.82258064516129)","(10.0, 13.0, 12.441176470588236)","(21.0, 60.0, 58.888888888888886)","(12.0, 22.0, 19.428571428571427)","(31.0, 65.0, 60.0)","(31.0, 70.0, 52.857142857142854)","(5.0, 6.4, 6.335593220338983)"
11-01-2023 19:38:16.390410,"(1.5, 1.73, 1.7149999999999999)","(9.0, 11.5, 10.982758620689655)","(10.0, 13.5, 13.176470588235293)","(21.0, 75.0, 57.5)","(12.0, 22.0, 20.375)","(31.0, 65.0, 60.714285714285715)","(31.0, 70.0, 64.28571428571429)","(5.0, 6.6, 6.15483870967742)"
11-01-2023 19:38:17.624966,"(1.5, 1.81, 1.7976923076923077)","(9.0, 11.0, 10.848484848484848)","(10.0, 13.5, 12.576923076923077)","(21.0, 75.0, 57.5)","(12.0, 21.0, 18.903846153846153)","(31.0, 65.0, 60.0)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.2, 6.253658536585366)"
11-01-2023 19:38:18.912800,"(1.5, 1.79, 1.7825)","(9.0, 11.0, 10.875)","(10.0, 13.0, 12.461538461538462)","(21.0, 75.0, 57.5)","(12.0, 22.0, 19.75)","(31.0, 65.0, 55.76923076923077)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:20.225469,"(1.5, 1.79, 1.7850000000000001)","(9.0, 11.0, 10.875)","(10.0, 13.0, 12.461538461538462)","(21.0, 75.0, 57.857142857142854)","(12.0, 21.0, 18.75)","(31.0, 65.0, 55.76923076923077)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:21.319470,"(1.5, 1.78, 1.7757894736842106)","(9.0, 11.0, 10.9)","(10.0, 13.0, 12.461538461538462)","(21.0, 75.0, 68.57142857142857)","(12.0, 20.0, 18.928571428571427)","(31.0, 65.0, 55.76923076923077)","(31.0, 70.0, 63.33333333333333)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:22.252246,"(1.5, 1.77, 1.7641176470588236)","(9.0, 11.5, 11.058823529411764)","(10.0, 13.0, 12.461538461538462)","(21.0, 75.0, 62.142857142857146)","(13.0, 20.0, 18.928571428571427)","(31.0, 65.0, 55.76923076923077)","(31.0, 70.0, 62.5)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:23.400190,"(1.5, 1.78, 1.7752631578947369)","(9.0, 11.0, 10.83673469387755)","(10.0, 13.0, 12.517241379310345)","(21.0, 80.0, 66.66666666666667)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 55.76923076923077)","(31.0, 70.0, 63.33333333333333)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:24.518913,"(1.5, 1.77, 1.758)","(9.0, 11.0, 10.83673469387755)","(10.0, 13.0, 12.517241379310345)","(21.0, 80.0, 66.66666666666667)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 59.78260869565217)","(31.0, 70.0, 60.0)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:25.542217,"(1.5, 1.77, 1.766842105263158)","(9.0, 11.0, 10.83673469387755)","(10.0, 13.0, 12.517241379310345)","(21.0, 80.0, 66.66666666666667)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 58.68421052631579)","(31.0, 70.0, 60.0)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:26.559717,"(1.5, 1.78, 1.767777777777778)","(9.0, 11.0, 10.803921568627452)","(10.0, 13.0, 12.517241379310345)","(21.0, 80.0, 66.66666666666667)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 58.68421052631579)","(31.0, 70.0, 60.76923076923077)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:27.642594,"(1.5, 1.78, 1.767777777777778)","(9.0, 11.0, 10.755102040816327)","(10.0, 13.0, 12.555555555555555)","(21.0, 80.0, 66.66666666666667)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 59.0)","(31.0, 70.0, 64.54545454545455)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:28.639835,"(1.5, 1.78, 1.767777777777778)","(9.0, 11.0, 10.727272727272727)","(10.0, 13.0, 12.555555555555555)","(26.0, 80.0, 70.0)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 59.0)","(31.0, 70.0, 60.526315789473685)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:29.601914,"(1.5, 1.78, 1.7654838709677418)","(9.0, 11.0, 10.653061224489797)","(10.0, 13.0, 12.517241379310345)","(26.0, 80.0, 77.33333333333333)","(13.0, 19.5, 18.633333333333333)","(31.0, 65.0, 59.0)","(31.0, 70.0, 60.55555555555556)","(5.0, 6.4, 6.253658536585366)"
11-01-2023 19:38:30.600746,"(1.5, 1.78, 1.7646153846153847)","(9.0, 11.0, 10.653061224489797)","(10.0, 13.0, 12.461538461538462)","(26.0, 80.0, 77.33333333333333)","(13.0, 20.0, 19.166666666666668)","(31.0, 65.0, 60.294117647058826)","(31.0, 70.0, 61.52173913043478)","(5.0, 6.4, 6.263636363636364)"
11-01-2023 19:38:31.601714,"(1.5, 1.77, 1.76)","(9.0, 11.0, 10.653061224489797)","(10.0, 13.0, 12.517241379310345)","(26.0, 80.0, 77.33333333333333)","(13.0, 19.5, 18.7)","(31.0, 65.0, 59.285714285714285)","(31.0, 70.0, 61.52173913043478)","(5.0, 6.4, 6.263636363636364)"
11-01-2023 19:38:32.612620,"(1.5, 1.77, 1.76)","(9.0, 11.0, 10.615384615384615)","(10.0, 13.0, 12.625)","(26.0, 80.0, 77.33333333333333)","(13.0, 20.0, 18.7)","(31.0, 65.0, 60.78947368421053)","(31.0, 70.0, 61.52173913043478)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:33.649419,"(1.5, 1.77, 1.7583333333333333)","(9.0, 11.0, 10.615384615384615)","(10.0, 13.0, 12.625)","(26.0, 80.0, 77.33333333333333)","(13.0, 20.0, 19.166666666666668)","(31.0, 65.0, 60.78947368421053)","(31.0, 70.0, 61.52173913043478)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:34.611239,"(1.5, 1.77, 1.7644444444444445)","(9.0, 11.0, 10.615384615384615)","(10.0, 13.0, 12.625)","(26.0, 85.0, 70.0)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 60.78947368421053)","(31.0, 70.0, 61.52173913043478)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:35.559271,"(1.5, 1.77, 1.761290322580645)","(9.0, 11.0, 10.615384615384615)","(10.0, 13.0, 12.625)","(26.0, 85.0, 80.0)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 60.78947368421053)","(31.0, 70.0, 60.55555555555556)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:36.669479,"(1.5, 1.77, 1.761290322580645)","(9.0, 11.0, 10.866666666666667)","(10.0, 13.0, 12.617647058823529)","(26.0, 85.0, 75.9090909090909)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 60.78947368421053)","(31.0, 70.0, 59.166666666666664)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:38.065712,"(1.5, 1.77, 1.7491666666666668)","(9.0, 11.5, 10.941176470588236)","(10.0, 13.0, 12.617647058823529)","(26.0, 80.0, 67.14285714285714)","(13.0, 19.5, 19.166666666666668)","(31.0, 65.0, 58.68421052631579)","(31.0, 65.0, 58.125)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:39.254462,"(1.5, 1.75, 1.7491666666666668)","(9.0, 11.5, 10.941176470588236)","(10.0, 13.0, 12.617647058823529)","(26.0, 80.0, 67.14285714285714)","(13.0, 19.5, 19.666666666666668)","(31.0, 65.0, 57.85714285714286)","(31.0, 65.0, 57.94117647058823)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:40.480084,"(1.55, 1.75, 1.748)","(8.0, 11.5, 10.972222222222221)","(10.0, 13.0, 12.617647058823529)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 19.714285714285715)","(31.0, 60.0, 56.111111111111114)","(41.0, 65.0, 55.0)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:41.792700,"(1.55, 1.75, 1.7417391304347827)","(8.0, 11.5, 10.924242424242424)","(10.0, 13.0, 12.617647058823529)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 19.454545454545453)","(31.0, 60.0, 55.5)","(41.0, 65.0, 54.166666666666664)","(5.0, 6.4, 6.2468085106382985)"
11-01-2023 19:38:42.995459,"(1.55, 1.77, 1.7553846153846153)","(8.0, 11.5, 10.924242424242424)","(10.0, 13.0, 12.617647058823529)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 19.454545454545453)","(31.0, 60.0, 55.714285714285715)","(41.0, 60.0, 54.166666666666664)","(5.0, 6.4, 6.271428571428571)"
11-01-2023 19:38:44.076613,"(1.55, 1.77, 1.752439024390244)","(8.0, 11.5, 10.887096774193548)","(10.0, 13.0, 12.617647058823529)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 19.714285714285715)","(31.0, 60.0, 55.714285714285715)","(41.0, 60.0, 54.166666666666664)","(5.0, 6.4, 6.253333333333334)"
11-01-2023 19:38:45.173511,"(1.55, 1.77, 1.752439024390244)","(8.0, 11.5, 10.887096774193548)","(10.0, 13.0, 12.617647058823529)","(31.0, 80.0, 74.375)","(13.0, 20.0, 19.7)","(31.0, 60.0, 55.714285714285715)","(41.0, 60.0, 54.166666666666664)","(5.0, 6.4, 6.253333333333334)"
11-01-2023 19:38:46.265117,"(1.55, 1.77, 1.752439024390244)","(8.0, 11.5, 10.887096774193548)","(10.0, 13.0, 12.617647058823529)","(31.0, 80.0, 74.0)","(13.0, 20.0, 19.7)","(31.0, 60.0, 55.714285714285715)","(41.0, 60.0, 54.166666666666664)","(5.0, 6.4, 6.253333333333334)"
11-01-2023 19:38:47.234606,"(1.55, 1.77, 1.752439024390244)","(8.0, 11.5, 11.045454545454545)","(10.0, 13.0, 12.617647058823529)","(31.0, 80.0, 74.0)","(13.0, 20.0, 19.727272727272727)","(31.0, 60.0, 56.666666666666664)","(41.0, 60.0, 54.81481481481482)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:48.323765,"(1.55, 1.77, 1.752439024390244)","(8.0, 11.5, 11.22)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 19.3)","(31.0, 60.0, 63.888888888888886)","(41.0, 60.0, 54.81481481481482)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:49.408964,"(1.55, 1.77, 1.752439024390244)","(8.0, 11.5, 11.183333333333334)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 19.029411764705884)","(31.0, 65.0, 61.0)","(41.0, 60.0, 56.111111111111114)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:50.445723,"(1.55, 1.77, 1.7513333333333334)","(8.0, 11.5, 11.17741935483871)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 19.192307692307693)","(31.0, 65.0, 59.666666666666664)","(41.0, 60.0, 58.125)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:51.441837,"(1.55, 1.77, 1.7513333333333334)","(8.0, 11.5, 11.17741935483871)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 19.192307692307693)","(31.0, 65.0, 59.666666666666664)","(41.0, 65.0, 58.125)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:52.539581,"(1.55, 1.77, 1.7513333333333334)","(8.0, 11.5, 11.115384615384615)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.0, 19.071428571428573)","(31.0, 65.0, 61.0)","(41.0, 65.0, 57.94117647058823)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:53.631900,"(1.55, 1.77, 1.7508510638297872)","(8.0, 11.5, 11.115384615384615)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 18.875)","(31.0, 65.0, 57.72727272727273)","(41.0, 65.0, 55.526315789473685)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:54.759257,"(1.55, 1.77, 1.7537837837837837)","(8.0, 11.5, 11.065217391304348)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 18.875)","(31.0, 65.0, 60.0)","(41.0, 65.0, 54.54545454545455)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:55.959052,"(1.55, 1.76, 1.74099173553719)","(8.0, 11.5, 11.115384615384615)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 18.72222222222222)","(31.0, 65.0, 57.72727272727273)","(41.0, 60.0, 54.54545454545455)","(5.0, 6.4, 6.27741935483871)"
11-01-2023 19:38:57.132812,"(1.55, 1.76, 1.7403418803418804)","(8.0, 11.5, 11.12)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 74.0)","(13.0, 19.5, 19.071428571428573)","(31.0, 65.0, 60.55555555555556)","(41.0, 60.0, 55.2)","(5.0, 6.4, 6.279365079365079)"
11-01-2023 19:38:58.316504,"(1.55, 1.78, 1.7711428571428571)","(8.0, 11.5, 11.068181818181818)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 74.0)","(13.0, 19.5, 19.071428571428573)","(31.0, 65.0, 61.52173913043478)","(41.0, 60.0, 55.2)","(5.0, 6.4, 6.266666666666667)"
11-01-2023 19:38:59.461506,"(1.55, 1.78, 1.7711428571428571)","(8.0, 11.5, 11.068181818181818)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.0, 18.875)","(31.0, 65.0, 61.52173913043478)","(41.0, 60.0, 58.63636363636363)","(5.0, 6.4, 6.266666666666667)"
11-01-2023 19:39:00.593876,"(1.55, 1.78, 1.7711428571428571)","(8.0, 11.5, 11.12)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.0, 18.875)","(31.0, 65.0, 61.52173913043478)","(41.0, 65.0, 57.22222222222222)","(5.0, 6.4, 6.2562500000000005)"
11-01-2023 19:39:01.667724,"(1.55, 1.78, 1.770357142857143)","(8.0, 11.5, 11.068181818181818)","(10.0, 13.0, 12.653846153846153)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.0, 18.325)","(31.0, 65.0, 61.52173913043478)","(41.0, 65.0, 57.10526315789474)","(5.0, 6.4, 6.292537313432836)"
11-01-2023 19:39:02.731853,"(1.55, 1.77, 1.766140350877193)","(8.0, 11.5, 11.11111111111111)","(10.0, 13.0, 12.605263157894736)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 18.75)","(31.0, 65.0, 61.52173913043478)","(41.0, 65.0, 57.10526315789474)","(5.0, 6.4, 6.45)"
11-01-2023 19:39:03.765183,"(1.55, 1.73, 1.7296153846153846)","(8.0, 11.5, 11.212121212121213)","(10.0, 13.0, 12.833333333333334)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 18.857142857142858)","(31.0, 65.0, 61.52173913043478)","(41.0, 65.0, 58.47826086956522)","(5.0, 6.6, 6.483333333333333)"
11-01-2023 19:39:04.907520,"(1.55, 1.71, 1.705)","(8.0, 11.5, 11.303030303030303)","(10.0, 13.0, 12.833333333333334)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 19.4)","(31.0, 65.0, 61.81818181818182)","(41.0, 65.0, 57.10526315789474)","(5.0, 6.6, 6.495522388059701)"
11-01-2023 19:39:05.972932,"(1.55, 1.71, 1.6940552995391704)","(8.0, 12.0, 11.446428571428571)","(10.0, 13.0, 12.875)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 19.25)","(31.0, 65.0, 64.0)","(41.0, 65.0, 58.47826086956522)","(5.0, 6.6, 6.468571428571429)"
11-01-2023 19:39:07.078502,"(1.55, 1.73, 1.7207692307692308)","(8.0, 12.0, 11.5)","(10.0, 13.0, 12.852941176470589)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 18.88)","(31.0, 70.0, 62.5)","(41.0, 65.0, 58.47826086956522)","(5.0, 6.6, 6.335)"
11-01-2023 19:39:08.206705,"(1.55, 1.74, 1.720445609436435)","(8.0, 12.0, 11.616666666666667)","(10.0, 13.0, 12.868421052631579)","(31.0, 80.0, 67.14285714285714)","(13.0, 20.0, 18.807692307692307)","(31.0, 65.0, 57.30769230769231)","(41.0, 65.0, 60.0)","(5.0, 6.6, 6.330120481927711)"
11-01-2023 19:39:09.293338,"(1.55, 1.74, 1.7231884057971014)","(8.0, 12.0, 11.6)","(10.0, 13.0, 12.868421052631579)","(31.0, 80.0, 67.14285714285714)","(13.0, 19.5, 18.875)","(31.0, 65.0, 58.0)","(41.0, 65.0, 60.0)","(5.0, 6.6, 6.361702127659575)"
