,Chloes China,Seriously Fly,Mr Bean,Little Winnie,Juice,Angry Betty,Sekola,My Names Judy
12-01-2023 10:29:37.060530,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:38.304726,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:39.479312,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:40.552790,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:41.597221,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:42.690759,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:43.775235,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:44.956979,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:46.322873,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:47.707662,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:48.908974,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:50.177999,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:51.393609,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:52.532642,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:53.638568,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:54.738405,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:55.935793,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:57.162095,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 10.2)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:58.292090,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 24.333333333333336)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:29:59.382084,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:00.514862,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:01.720194,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:02.945606,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:04.045860,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:05.150160,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:06.202683,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:07.356338,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:08.464484,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:09.606661,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:10.737222,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:11.879080,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:12.997790,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:14.181782,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:15.335301,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:16.431807,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:17.522553,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:18.678063,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:19.895710,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:20.932304,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:22.010990,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:23.093150,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:24.292134,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:25.516850,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:26.689975,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:27.794268,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:28.958233,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:30.132087,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:31.348181,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:32.551488,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:33.736103,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:34.842140,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:35.938716,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:36.977986,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:38.082290,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:39.222332,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:40.293748,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:41.315922,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:42.390337,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:43.515978,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:44.570152,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:45.634523,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:46.833270,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:48.018918,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:49.165556,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:50.192176,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:51.362225,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:52.523700,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:53.747597,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:54.950615,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:56.140985,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:57.228617,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:58.363780,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:30:59.535402,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:31:00.743415,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:31:01.834372,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:31:02.959268,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:31:04.095485,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:31:05.252409,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:31:06.405375,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:31:07.594908,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
12-01-2023 10:31:08.766467,"(10.0, 21.0, 14.9)","(3.1, 4.8, 3.6805555555555554)","(5.0, 9.0, 6.213333333333333)","(12.0, 26.0, 23.0)","(6.5, 13.0, 9.181818181818182)","(4.6, 8.0, 5.476470588235294)","(4.6, 7.4, 5.573913043478261)","(31.0, 340.0, 91.66666666666666)"
