,Hello Gorgeous Nz,Abbee Bee,Fleet Of Foot,Justfollowmehome,Ee Jay Why,Krafty Louise,Debrenika,Carmela Domenica,Bettor Be Bucks,My Precious Mama
11-01-2023 20:14:28.929461,"(2.25, 99999, 99990)","(8.0, 9.8, 9.622222222222224)","(91.0, 230.0, 200.0)","(4.4, 6.0, 5.942857142857143)","(6.0, 7.0, 6.888122605363985)","(71.0, 190.0, 145.0)","(18.0, 24.0, 23.35483870967742)","(6.5, 7.4, 7.246153846153846)","(21.0, 34.0, 31.161290322580644)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:30.474051,"(2.25, 99999, 99990)","(8.0, 9.8, 9.627586206896552)","(91.0, 230.0, 200.0)","(4.4, 6.0, 5.953846153846154)","(6.0, 7.0, 6.888122605363985)","(71.0, 190.0, 137.5)","(18.0, 24.0, 23.35483870967742)","(6.5, 7.4, 7.246153846153846)","(21.0, 34.0, 31.161290322580644)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:31.980105,"(2.25, 99999, 99990)","(8.0, 9.8, 9.6)","(91.0, 230.0, 200.0)","(4.4, 6.0, 5.855882352941177)","(6.0, 7.0, 6.888122605363985)","(71.0, 190.0, 137.5)","(18.0, 24.0, 23.35483870967742)","(6.5, 7.4, 7.246153846153846)","(21.0, 34.0, 31.161290322580644)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:33.510852,"(2.25, 99999, 99990)","(8.0, 9.6, 9.542857142857143)","(91.0, 230.0, 200.0)","(4.4, 5.9, 5.857575757575757)","(6.0, 7.0, 6.888122605363985)","(71.0, 190.0, 137.5)","(18.0, 24.0, 23.636363636363637)","(6.5, 7.4, 7.246153846153846)","(21.0, 34.0, 31.161290322580644)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:35.053288,"(2.25, 99999, 99990)","(8.0, 9.6, 9.542857142857143)","(91.0, 230.0, 204.0)","(4.4, 5.9, 5.857575757575757)","(6.0, 7.0, 6.888122605363985)","(71.0, 190.0, 137.5)","(18.0, 24.0, 23.56)","(6.5, 7.4, 7.246153846153846)","(21.0, 34.0, 31.161290322580644)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:36.552379,"(2.25, 99999, 99990)","(8.0, 9.6, 9.542857142857143)","(91.0, 220.0, 204.0)","(4.4, 5.9, 5.857575757575757)","(6.0, 7.0, 6.888122605363985)","(71.0, 190.0, 137.5)","(18.0, 24.0, 23.80701754385965)","(6.5, 7.4, 7.2620689655172415)","(21.0, 34.0, 31.161290322580644)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:38.053809,"(2.25, 99999, 99990)","(8.0, 9.6, 9.57391304347826)","(91.0, 220.0, 204.0)","(4.4, 5.9, 5.946341463414634)","(6.0, 7.0, 6.8919999999999995)","(71.0, 190.0, 137.5)","(18.0, 24.0, 23.87719298245614)","(6.5, 7.4, 7.3652173913043475)","(21.0, 34.0, 31.161290322580644)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:39.606000,"(2.25, 99999, 99990)","(8.0, 9.6, 9.57391304347826)","(91.0, 220.0, 204.0)","(4.4, 6.0, 5.970731707317073)","(6.0, 7.0, 6.8919999999999995)","(71.0, 190.0, 128.75)","(18.0, 24.0, 23.925925925925927)","(6.5, 7.6, 7.361702127659575)","(21.0, 34.0, 31.161290322580644)","(101.0, 230.0, 223.33333333333334)"
11-01-2023 20:14:41.120133,"(2.25, 99999, 99990)","(8.0, 9.6, 9.592307692307692)","(91.0, 220.0, 193.33333333333334)","(4.4, 6.2, 5.911764705882353)","(6.0, 7.0, 6.892116182572614)","(71.0, 190.0, 127.0)","(18.0, 24.0, 24.324324324324323)","(6.5, 7.6, 7.288888888888889)","(21.0, 34.0, 31.206349206349206)","(101.0, 230.0, 223.33333333333334)"
11-01-2023 20:14:42.586721,"(2.25, 99999, 99990)","(8.0, 9.6, 9.592307692307692)","(91.0, 220.0, 204.0)","(4.4, 6.2, 6.00909090909091)","(6.0, 7.0, 6.868020304568528)","(71.0, 190.0, 127.77777777777777)","(18.0, 25.0, 24.232876712328768)","(6.5, 7.6, 7.288888888888889)","(21.0, 34.0, 31.225806451612904)","(101.0, 230.0, 223.33333333333334)"
11-01-2023 20:14:44.055786,"(2.25, 99999, 99990)","(8.0, 9.6, 9.592307692307692)","(91.0, 220.0, 204.0)","(4.4, 6.2, 6.046666666666667)","(6.0, 7.0, 6.858823529411764)","(71.0, 190.0, 127.77777777777777)","(18.0, 25.0, 24.232876712328768)","(6.5, 7.6, 7.351111111111111)","(21.0, 34.0, 31.225806451612904)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:45.509426,"(2.25, 99999, 99990)","(8.0, 9.6, 9.592)","(91.0, 220.0, 204.0)","(4.4, 6.2, 6.048314606741573)","(6.0, 7.0, 6.858823529411764)","(71.0, 190.0, 127.77777777777777)","(18.0, 25.0, 24.76923076923077)","(6.5, 7.6, 7.371428571428571)","(21.0, 34.0, 31.225806451612904)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:46.933312,"(2.25, 99999, 99990)","(8.0, 9.6, 9.526315789473685)","(91.0, 220.0, 193.33333333333334)","(4.4, 6.2, 6.048314606741573)","(6.0, 7.0, 6.858823529411764)","(71.0, 190.0, 127.77777777777777)","(18.0, 25.0, 24.848484848484848)","(6.5, 7.6, 7.371428571428571)","(21.0, 34.0, 31.084745762711865)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:48.430689,"(2.25, 99999, 99990)","(8.0, 9.8, 9.523076923076923)","(91.0, 220.0, 193.33333333333334)","(4.4, 6.2, 6.048314606741573)","(6.0, 7.0, 6.858064516129033)","(71.0, 190.0, 127.77777777777777)","(18.0, 26.0, 24.848484848484848)","(6.5, 7.6, 7.371428571428571)","(21.0, 34.0, 31.084745762711865)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:49.961658,"(2.25, 99999, 99990)","(8.0, 9.8, 9.523076923076923)","(91.0, 220.0, 193.33333333333334)","(4.4, 6.2, 6.024)","(6.0, 7.0, 6.858064516129033)","(71.0, 190.0, 127.77777777777777)","(18.0, 26.0, 24.848484848484848)","(6.5, 7.6, 7.351111111111111)","(21.0, 34.0, 31.084745762711865)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:51.450044,"(2.3, 99999, 99990)","(7.5, 9.8, 9.551724137931036)","(91.0, 220.0, 197.14285714285714)","(4.6, 6.2, 6.027450980392157)","(5.5, 7.0, 6.866326530612245)","(81.0, 190.0, 150.0)","(17.0, 26.0, 25.441176470588236)","(6.5, 7.6, 7.506666666666667)","(21.0, 34.0, 31.18032786885246)","(101.0, 230.0, 220.0)"
11-01-2023 20:14:52.847234,"(2.3, 99999, 99990)","(7.5, 9.8, 9.548837209302325)","(91.0, 220.0, 192.0)","(4.6, 6.2, 6.0311111111111115)","(5.5, 7.0, 6.866326530612245)","(81.0, 180.0, 127.0)","(17.0, 26.0, 25.5)","(6.5, 7.8, 7.68)","(21.0, 34.0, 31.353846153846153)","(101.0, 230.0, 224.0)"
11-01-2023 20:14:54.268484,"(2.3, 99999, 99990)","(7.5, 9.8, 9.548837209302325)","(91.0, 220.0, 199.0)","(4.6, 6.2, 6.096875)","(5.5, 7.0, 6.867357512953368)","(81.0, 190.0, 127.0)","(17.0, 26.0, 25.5)","(6.5, 7.8, 7.590909090909091)","(21.0, 34.0, 31.353846153846153)","(101.0, 230.0, 224.0)"
11-01-2023 20:14:55.701477,"(2.3, 99999, 99990)","(7.5, 9.8, 9.548837209302325)","(91.0, 220.0, 199.0)","(4.6, 6.2, 6.170833333333333)","(5.5, 7.0, 6.867357512953368)","(81.0, 190.0, 127.0)","(17.0, 26.0, 25.5)","(6.5, 7.6, 7.752941176470588)","(21.0, 34.0, 31.03448275862069)","(101.0, 230.0, 224.0)"
11-01-2023 20:14:57.166715,"(2.3, 99999, 99990)","(7.5, 9.8, 9.564705882352941)","(91.0, 220.0, 199.0)","(4.6, 6.2, 6.082191780821918)","(5.5, 7.0, 6.838993710691824)","(81.0, 190.0, 127.0)","(17.0, 26.0, 25.47826086956522)","(6.5, 7.8, 7.635922330097087)","(21.0, 34.0, 30.8135593220339)","(101.0, 230.0, 210.0)"
11-01-2023 20:14:58.754217,"(2.3, 99999, 99990)","(7.5, 9.8, 9.582608695652175)","(91.0, 220.0, 199.0)","(4.6, 6.2, 6.096385542168675)","(5.5, 7.0, 6.854022988505747)","(81.0, 190.0, 140.0)","(17.0, 26.0, 25.859649122807017)","(6.5, 7.8, 7.639810426540284)","(21.0, 34.0, 30.918032786885245)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:00.283452,"(2.3, 99999, 99990)","(7.5, 9.8, 9.637398373983741)","(91.0, 220.0, 199.0)","(4.6, 6.2, 6.010714285714286)","(5.5, 7.0, 6.822377622377622)","(81.0, 190.0, 140.0)","(18.0, 26.0, 25.873015873015873)","(6.5, 7.8, 7.64)","(21.0, 34.0, 30.875)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:01.780771,"(2.3, 99999, 99990)","(7.5, 9.8, 9.692063492063491)","(91.0, 220.0, 200.0)","(4.6, 6.2, 6.090410958904109)","(5.5, 7.0, 6.844025157232704)","(81.0, 190.0, 143.33333333333334)","(18.0, 26.0, 25.876923076923077)","(6.5, 7.8, 7.631155778894472)","(21.0, 34.0, 31.183098591549296)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:03.255179,"(2.3, 99999, 99990)","(7.5, 9.8, 9.692063492063491)","(91.0, 220.0, 200.0)","(4.6, 6.2, 6.084057971014492)","(5.5, 7.0, 6.84375)","(81.0, 190.0, 150.0)","(18.0, 26.0, 26.815384615384616)","(6.5, 7.8, 7.62127659574468)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 220.0)"
11-01-2023 20:15:04.827652,"(2.3, 99999, 99990)","(7.5, 10.0, 9.719999999999999)","(91.0, 220.0, 196.66666666666666)","(4.6, 6.2, 6.084057971014492)","(5.5, 7.0, 6.84375)","(81.0, 210.0, 173.33333333333334)","(18.0, 27.0, 26.815384615384616)","(6.5, 7.8, 7.62127659574468)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 220.0)"
11-01-2023 20:15:06.426354,"(2.3, 99999, 99990)","(7.5, 10.0, 9.719999999999999)","(91.0, 220.0, 196.66666666666666)","(4.6, 6.2, 6.084057971014492)","(5.5, 7.0, 6.84375)","(81.0, 200.0, 173.33333333333334)","(18.0, 27.0, 26.815384615384616)","(6.5, 7.8, 7.61639344262295)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 220.0)"
11-01-2023 20:15:07.915328,"(2.3, 99999, 99990)","(7.5, 10.0, 9.724137931034482)","(91.0, 220.0, 196.66666666666666)","(4.6, 6.2, 6.084057971014492)","(5.5, 7.0, 6.84375)","(81.0, 200.0, 180.0)","(18.0, 27.0, 26.815384615384616)","(6.5, 7.8, 7.61639344262295)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 220.0)"
11-01-2023 20:15:09.467523,"(2.3, 99999, 99990)","(7.5, 9.8, 9.7125)","(91.0, 220.0, 202.5)","(4.6, 6.2, 6.168)","(5.5, 7.0, 6.84375)","(81.0, 200.0, 180.0)","(18.0, 27.0, 26.727272727272727)","(6.5, 7.8, 7.508823529411765)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 220.0)"
11-01-2023 20:15:10.902212,"(2.3, 99999, 99990)","(7.5, 9.8, 9.941379310344827)","(91.0, 220.0, 202.5)","(4.6, 6.2, 6.175)","(5.5, 7.0, 6.84375)","(81.0, 200.0, 180.0)","(18.0, 28.0, 27.6)","(6.5, 7.6, 7.501587301587302)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:12.506067,"(2.3, 99999, 99990)","(7.5, 10.5, 10.00909090909091)","(91.0, 220.0, 202.5)","(4.6, 6.2, 6.182608695652174)","(5.5, 7.0, 6.84375)","(81.0, 200.0, 180.0)","(18.0, 28.0, 27.6)","(6.5, 7.6, 7.501587301587302)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:14.024135,"(2.3, 99999, 99990)","(7.5, 10.5, 9.838775510204082)","(91.0, 220.0, 202.5)","(4.6, 6.2, 6.182608695652174)","(5.5, 7.0, 6.84375)","(81.0, 200.0, 180.0)","(18.0, 28.0, 27.666666666666668)","(6.5, 7.6, 7.498461538461538)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:15.549222,"(2.3, 99999, 99990)","(7.5, 10.5, 9.95217391304348)","(91.0, 220.0, 202.5)","(4.6, 6.2, 6.185714285714286)","(5.5, 7.0, 6.841772151898734)","(81.0, 200.0, 180.0)","(18.0, 28.0, 27.666666666666668)","(6.5, 7.6, 7.498461538461538)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:17.024334,"(2.3, 99999, 99990)","(7.5, 10.5, 9.95217391304348)","(91.0, 220.0, 202.5)","(4.6, 6.2, 6.177777777777778)","(5.5, 7.0, 6.841772151898734)","(81.0, 200.0, 180.0)","(18.0, 28.0, 27.666666666666668)","(6.5, 7.6, 7.498461538461538)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:18.534789,"(2.3, 99999, 99990)","(7.5, 10.5, 9.709756097560975)","(91.0, 220.0, 202.5)","(4.6, 6.2, 6.177777777777778)","(5.5, 7.0, 6.841772151898734)","(81.0, 200.0, 180.0)","(18.0, 28.0, 27.666666666666668)","(6.5, 7.6, 7.498461538461538)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:20.010991,"(2.3, 99999, 99990)","(7.5, 10.5, 9.709756097560975)","(91.0, 220.0, 202.5)","(4.6, 6.2, 6.224561403508772)","(5.5, 7.0, 6.841772151898734)","(81.0, 200.0, 180.0)","(18.0, 28.0, 27.666666666666668)","(6.5, 7.6, 7.484210526315789)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:21.531451,"(2.3, 99999, 99990)","(7.5, 10.5, 9.709756097560975)","(91.0, 220.0, 202.5)","(4.6, 6.4, 6.224561403508772)","(5.5, 7.0, 6.841772151898734)","(81.0, 200.0, 162.0)","(18.0, 28.0, 27.666666666666668)","(6.5, 7.6, 7.484210526315789)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:23.048597,"(2.3, 99999, 99990)","(7.5, 10.5, 9.709756097560975)","(91.0, 220.0, 202.5)","(4.6, 6.4, 6.224561403508772)","(5.5, 7.0, 6.826388888888888)","(81.0, 190.0, 146.25)","(18.0, 28.0, 27.666666666666668)","(6.5, 7.6, 7.484210526315789)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:24.709287,"(2.3, 99999, 99990)","(7.5, 10.5, 9.781818181818181)","(91.0, 220.0, 185.0)","(4.6, 6.4, 6.24375)","(5.5, 7.0, 6.884444444444444)","(81.0, 190.0, 146.25)","(19.0, 28.0, 27.6)","(6.5, 7.6, 7.484210526315789)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:27.454991,"(2.3, 99999, 99990)","(7.5, 10.0, 9.789473684210527)","(91.0, 220.0, 173.33333333333334)","(4.6, 6.4, 6.250746268656717)","(5.5, 7.2, 6.974757281553398)","(81.0, 190.0, 162.0)","(19.0, 28.0, 27.6)","(6.5, 7.6, 7.565853658536585)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:29.003623,"(2.3, 99999, 99990)","(7.5, 9.8, 9.775)","(91.0, 220.0, 173.33333333333334)","(4.6, 6.4, 6.248484848484849)","(5.5, 7.2, 7.034782608695652)","(81.0, 190.0, 162.0)","(19.0, 28.0, 27.714285714285715)","(6.5, 7.6, 7.5649999999999995)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:30.554029,"(2.3, 99999, 99990)","(7.5, 9.8, 9.786666666666667)","(91.0, 220.0, 173.33333333333334)","(4.6, 6.4, 6.248484848484849)","(5.5, 7.2, 7.1380952380952385)","(81.0, 190.0, 146.25)","(19.0, 28.0, 27.0)","(6.5, 7.6, 7.5649999999999995)","(21.0, 34.0, 31.253731343283583)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:32.063330,"(2.3, 99999, 99990)","(7.5, 9.8, 9.786666666666667)","(91.0, 220.0, 173.33333333333334)","(4.6, 6.4, 6.248484848484849)","(5.5, 7.2, 7.24)","(81.0, 190.0, 146.25)","(19.0, 28.0, 27.0)","(6.5, 7.6, 7.588571428571428)","(21.0, 34.0, 35.25)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:33.625910,"(2.3, 99999, 99990)","(7.5, 9.8, 9.725000000000001)","(91.0, 220.0, 173.33333333333334)","(4.8, 6.4, 6.151724137931034)","(5.5, 7.4, 7.2823529411764705)","(81.0, 190.0, 146.25)","(19.0, 28.0, 27.53846153846154)","(6.5, 7.6, 7.474193548387097)","(21.0, 36.0, 34.0)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:35.179398,"(2.25, 99999, 99990)","(7.5, 9.8, 9.600000000000001)","(91.0, 220.0, 173.33333333333334)","(4.8, 6.2, 6.218181818181819)","(5.5, 7.4, 7.348051948051948)","(81.0, 190.0, 162.0)","(19.0, 28.0, 27.53846153846154)","(6.5, 7.6, 7.414285714285715)","(21.0, 36.0, 34.857142857142854)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:36.705837,"(2.25, 99999, 99990)","(7.5, 9.8, 9.50909090909091)","(91.0, 220.0, 173.33333333333334)","(4.8, 6.4, 6.11578947368421)","(5.5, 7.4, 7.551515151515152)","(81.0, 190.0, 162.0)","(19.0, 28.0, 27.53846153846154)","(6.5, 7.6, 7.414285714285715)","(21.0, 36.0, 34.857142857142854)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:38.244455,"(2.25, 99999, 99990)","(7.5, 9.8, 9.389285714285714)","(91.0, 220.0, 173.33333333333334)","(4.8, 6.2, 6.15)","(5.5, 7.6, 7.557575757575758)","(81.0, 190.0, 162.0)","(19.0, 28.0, 27.53846153846154)","(6.5, 7.6, 7.359259259259259)","(21.0, 36.0, 34.857142857142854)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:39.810547,"(2.25, 99999, 99990)","(7.5, 9.4, 9.389285714285714)","(91.0, 220.0, 173.33333333333334)","(4.8, 6.2, 6.15)","(5.5, 7.8, 7.517857142857143)","(81.0, 190.0, 146.25)","(19.0, 28.0, 27.53846153846154)","(6.5, 7.4, 7.356363636363636)","(21.0, 36.0, 35.0)","(101.0, 230.0, 210.0)"
11-01-2023 20:15:41.339027,"(2.25, 99999, 99990)","(7.5, 9.4, 9.381818181818183)","(91.0, 220.0, 173.33333333333334)","(4.8, 6.2, 6.15)","(5.5, 7.8, 7.572661870503597)","(81.0, 190.0, 146.25)","(19.0, 28.0, 27.53846153846154)","(6.5, 7.4, 7.353571428571429)","(21.0, 36.0, 35.0)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:42.842001,"(2.25, 99999, 99990)","(7.5, 9.4, 9.381818181818183)","(91.0, 220.0, 173.33333333333334)","(4.8, 6.2, 6.15)","(5.5, 7.8, 7.572661870503597)","(81.0, 190.0, 146.25)","(19.0, 28.0, 27.53846153846154)","(6.5, 7.4, 7.353571428571429)","(21.0, 36.0, 35.0)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:44.430384,"(2.25, 99999, 99990)","(7.5, 9.4, 9.381818181818183)","(81.0, 220.0, 173.33333333333334)","(5.0, 6.2, 6.15)","(6.0, 7.8, 7.618390804597701)","(71.0, 190.0, 146.25)","(20.0, 28.0, 27.53846153846154)","(6.0, 7.4, 7.353571428571429)","(21.0, 36.0, 35.0)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:45.954739,"(2.25, 99999, 99990)","(7.5, 9.4, 9.381818181818183)","(81.0, 220.0, 173.33333333333334)","(5.0, 6.2, 6.15)","(6.0, 7.8, 7.619047619047619)","(71.0, 190.0, 146.25)","(20.0, 28.0, 27.333333333333332)","(6.0, 7.4, 7.353571428571429)","(21.0, 36.0, 35.0)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:47.547284,"(2.25, 99999, 99990)","(7.5, 9.4, 9.273417721518987)","(81.0, 220.0, 173.33333333333334)","(5.0, 6.2, 6.15)","(6.0, 7.8, 7.659259259259259)","(71.0, 190.0, 146.25)","(20.0, 28.0, 27.77777777777778)","(6.0, 7.4, 7.395555555555556)","(21.0, 36.0, 35.42857142857143)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:49.128094,"(2.25, 99999, 99990)","(7.5, 9.4, 9.264864864864865)","(81.0, 220.0, 173.33333333333334)","(5.0, 6.2, 6.11578947368421)","(6.0, 7.8, 7.659259259259259)","(71.0, 190.0, 146.25)","(20.0, 28.0, 27.77777777777778)","(6.0, 7.4, 7.395555555555556)","(21.0, 36.0, 37.63636363636364)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:50.701269,"(2.25, 99999, 99990)","(7.5, 9.4, 9.264864864864865)","(81.0, 220.0, 173.33333333333334)","(5.0, 6.2, 6.11578947368421)","(6.0, 7.8, 7.659259259259259)","(71.0, 190.0, 150.0)","(20.0, 28.0, 27.833333333333332)","(6.0, 7.4, 7.395555555555556)","(21.0, 38.0, 37.63636363636364)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:52.293729,"(2.25, 99999, 99990)","(7.5, 9.4, 9.264864864864865)","(81.0, 220.0, 173.33333333333334)","(5.0, 6.2, 6.11578947368421)","(6.0, 7.8, 7.659259259259259)","(71.0, 180.0, 150.0)","(20.0, 28.0, 27.833333333333332)","(6.0, 7.4, 7.395555555555556)","(21.0, 38.0, 37.63636363636364)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:53.889154,"(2.25, 99999, 99990)","(7.5, 9.4, 9.264864864864865)","(81.0, 220.0, 173.33333333333334)","(5.0, 6.2, 6.15)","(6.0, 7.8, 7.659259259259259)","(71.0, 180.0, 150.0)","(20.0, 28.0, 27.833333333333332)","(6.0, 7.4, 7.396000000000001)","(21.0, 38.0, 37.63636363636364)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:55.604331,"(2.25, 99999, 99990)","(7.5, 9.4, 9.243076923076922)","(81.0, 220.0, 173.33333333333334)","(5.0, 6.2, 6.238709677419355)","(6.0, 7.8, 7.679012345679012)","(71.0, 180.0, 138.0)","(20.0, 28.0, 27.833333333333332)","(6.0, 7.4, 7.3921568627450975)","(21.0, 38.0, 37.63636363636364)","(91.0, 230.0, 210.0)"
11-01-2023 20:15:57.405601,"(2.25, 99999, 99990)","(7.5, 9.4, 9.8)","(81.0, 220.0, 335.0)","(5.0, 6.4, 6.300000000000001)","(6.0, 8.2, 5.125)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.0)","(6.0, 9.6, 5.963636363636363)","(21.0, 48.0, 35.5)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:15:59.035864,"(2.25, 99999, 99990)","(7.5, 14.0, 9.8)","(81.0, 580.0, 335.0)","(5.0, 8.4, 7.254545454545455)","(6.0, 8.2, 5.526086956521739)","(71.0, 470.0, 272.5)","(20.0, 34.0, 24.0)","(6.0, 9.6, 5.963636363636363)","(21.0, 48.0, 35.5)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:00.553700,"(2.25, 99999, 99990)","(7.5, 14.0, 10.25)","(81.0, 580.0, 335.0)","(5.0, 8.4, 7.199999999999999)","(6.0, 8.2, 6.95)","(71.0, 470.0, 272.5)","(20.0, 32.0, 22.0)","(6.0, 9.6, 5.963636363636363)","(21.0, 48.0, 31.333333333333336)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:02.015227,"(2.25, 99999, 99990)","(7.5, 13.5, 10.25)","(81.0, 580.0, 335.0)","(5.0, 8.2, 5.2749999999999995)","(6.0, 8.0, 6.95)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.0)","(6.0, 9.6, 6.121739130434782)","(21.0, 48.0, 31.333333333333336)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:03.597177,"(2.25, 99999, 99990)","(7.5, 13.5, 10.25)","(81.0, 580.0, 335.0)","(5.0, 8.2, 5.859999999999999)","(6.0, 8.0, 5.975)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.0)","(6.0, 9.6, 6.121739130434782)","(21.0, 48.0, 33.5)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:05.809209,"(2.25, 99999, 99990)","(7.5, 13.5, 9.8)","(81.0, 580.0, 335.0)","(5.0, 8.2, 5.2749999999999995)","(6.0, 8.0, 5.975)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.0)","(6.0, 9.6, 6.121739130434782)","(21.0, 44.0, 33.5)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:07.489125,"(2.25, 99999, 99990)","(7.5, 14.0, 9.8)","(81.0, 580.0, 335.0)","(5.0, 8.2, 8.065625)","(6.0, 8.0, 5.526086956521739)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.0)","(6.0, 9.6, 7.953846153846154)","(21.0, 44.0, 30.0)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:08.914363,"(2.25, 99999, 99990)","(7.5, 14.0, 10.88)","(81.0, 580.0, 250.0)","(5.0, 8.4, 2.944)","(6.0, 8.2, 6.7)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.333333333333332)","(6.0, 9.4, 7.7272727272727275)","(21.0, 44.0, 30.666666666666668)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:10.336829,"(2.25, 99999, 99990)","(7.5, 14.0, 11.25)","(81.0, 570.0, 250.0)","(5.0, 2.96, 3.076)","(6.0, 8.0, 5.684090909090909)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.666666666666668)","(6.0, 9.4, 5.972727272727273)","(21.0, 44.0, 31.333333333333332)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:11.919664,"(2.25, 99999, 99990)","(7.5, 13.5, 10.25)","(81.0, 570.0, 320.0)","(5.0, 3.25, 2.59)","(6.0, 8.2, 5.824)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.0)","(6.0, 9.6, 6.163636363636364)","(21.0, 44.0, 34.0)","(91.0, 600.0, 428.3333333333333)"
11-01-2023 20:16:13.521054,"(2.25, 99999, 99990)","(7.5, 14.0, 10.399999999999999)","(81.0, 550.0, 205.0)","(5.0, 2.76, 2.65)","(6.0, 8.2, 6.088)","(71.0, 470.0, 272.5)","(20.0, 34.0, 23.0)","(6.0, 9.6, 6.525)","(21.0, 44.0, 34.0)","(91.0, 600.0, 217.5)"
11-01-2023 20:16:14.961642,"(2.25, 99999, 99990)","(7.5, 14.0, 10.399999999999999)","(81.0, 550.0, 240.0)","(5.0, 3.1, 2.688)","(6.0, 8.2, 6.088)","(71.0, 470.0, 272.5)","(20.0, 34.0, 22.333333333333332)","(6.0, 9.6, 6.525)","(21.0, 44.0, 34.0)","(91.0, 600.0, 335.0)"
11-01-2023 20:16:16.567972,"(2.25, 99999, 99990)","(7.5, 14.0, 11.733333333333334)","(81.0, 540.0, 240.0)","(5.0, 2.94, 2.7133333333333334)","(6.0, 8.2, 5.852173913043478)","(71.0, 470.0, 272.5)","(20.0, 32.0, 25.0)","(6.0, 9.6, 5.810526315789474)","(21.0, 44.0, 33.5)","(91.0, 580.0, 428.3333333333333)"
