,Burns Bay,Im Feeling Firey,Just Dessy,Regulus,Brigadiers Son Nz,Falcons,Bumper,Artful Maid,Saving Major Percy,B Mac C Nz
06-01-2023 16:52:04.252187,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:05.908991,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:07.579982,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:09.138164,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:10.632084,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:12.093412,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:13.593932,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:14.941020,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:16.505601,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:18.038688,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.866666666666666)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:19.737473,"(4.0, 7.0, 6.2125)","(4.2, 5.2, 4.9)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:21.145662,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:22.733251,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:24.199179,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:25.621911,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:27.301996,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.0, 7.211111111111111)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:28.730695,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.4, 7.1000000000000005)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:30.185120,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.4, 7.1000000000000005)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:31.612790,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.4, 7.300000000000001)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:33.062155,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.4, 7.24)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:34.569230,"(4.0, 7.0, 6.2125)","(4.2, 5.1, 4.7875)","(5.0, 7.4, 7.342857142857143)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:36.105232,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 7.4, 7.32)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:37.565506,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 7.4, 7.56)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:38.985819,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 7.6, 7.56)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:40.464161,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 7.6, 7.56)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:41.907034,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 7.6, 7.833333333333333)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:43.309699,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 8.0, 7.888888888888888)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:44.723422,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 8.0, 8.533333333333333)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:46.175270,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 8.8, 8.690909090909091)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:47.586239,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 8.8, 8.690909090909091)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:49.113583,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 8.8, 8.760000000000002)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:50.610116,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 8.8, 8.953846153846154)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:51.893932,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.2, 8.953846153846154)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:53.291376,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.2, 9.015384615384615)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:54.829810,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.4, 9.3)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:56.419883,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.4, 9.3)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:58.043180,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.4, 9.85)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:52:59.474687,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.85)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:00.933921,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.85)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:02.485434,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.85)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:04.191011,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.85)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:05.850515,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.85)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:07.355831,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.85)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:08.857664,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.8)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 44.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:10.263612,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.8)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 44.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:11.785999,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.8)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 34.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:13.741435,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.0, 9.825)","(10.0, 15.5, 12.833333333333334)","(3.5, 99999, 99990)","(21.0, 46.0, 35.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:15.458477,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.5, 9.825)","(10.0, 15.5, 12.833333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:17.184993,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.5, 9.825)","(10.0, 15.5, 12.833333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:18.801822,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.5, 9.959999999999999)","(10.0, 15.5, 12.833333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:20.440372,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.5, 9.959999999999999)","(10.0, 15.5, 12.833333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:22.055767,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.5, 9.959999999999999)","(10.0, 15.5, 12.833333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:23.558147,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.5, 10.133333333333333)","(10.0, 15.5, 12.833333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:25.034223,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.5, 9.959999999999999)","(10.0, 15.5, 12.833333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:26.458683,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 10.5, 9.243697478991596)","(10.0, 15.5, 12.083333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:28.015420,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.243697478991596)","(10.0, 15.0, 12.083333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:29.512420,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.243697478991596)","(10.0, 15.0, 12.083333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:30.974265,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.243697478991596)","(10.0, 15.0, 12.083333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:32.522294,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.243697478991596)","(10.0, 15.0, 12.083333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:33.993819,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.243697478991596)","(10.0, 15.0, 12.083333333333334)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:35.523591,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.243697478991596)","(10.0, 15.0, 12.25)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:36.972338,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.243697478991596)","(10.0, 16.0, 12.25)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:38.517653,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.243697478991596)","(10.0, 16.0, 12.25)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:40.012598,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.6, 9.145454545454545)","(10.0, 16.0, 12.25)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 44.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:41.745999,"(4.0, 7.0, 6.0)","(4.2, 5.1, 4.7875)","(5.0, 9.2, 9.145454545454545)","(10.0, 16.0, 14.5)","(3.4, 99999, 99990)","(21.0, 46.0, 37.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 15.25)","(31.0, 50.0, 40.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:43.263283,"(4.0, 7.0, 6.111111111111111)","(4.2, 5.1, 4.7875)","(5.0, 9.2, 9.145454545454545)","(10.0, 15.5, 15.0625)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 19.45)","(31.0, 50.0, 42.8)","(16.0, 99999, 99990)"
06-01-2023 16:53:44.879491,"(4.0, 6.8, 6.571428571428571)","(4.2, 5.1, 4.7875)","(5.0, 9.2, 9.23448275862069)","(10.0, 15.5, 15.0625)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 18.0)","(31.0, 50.0, 42.8)","(16.0, 99999, 99990)"
06-01-2023 16:53:46.350870,"(4.0, 6.8, 6.571428571428571)","(4.2, 5.1, 5.05)","(5.0, 9.6, 9.2608)","(10.0, 15.5, 15.0)","(3.4, 99999, 99990)","(21.0, 46.0, 39.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 18.0)","(31.0, 50.0, 43.333333333333336)","(16.0, 99999, 99990)"
06-01-2023 16:53:47.919046,"(4.0, 6.8, 6.05)","(4.2, 5.2, 5.05)","(5.0, 9.6, 9.2608)","(10.0, 15.5, 15.0)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 16.375)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:49.825332,"(4.0, 6.8, 6.05)","(4.2, 5.2, 5.05)","(5.0, 9.6, 9.2608)","(10.0, 15.5, 15.0)","(3.4, 99999, 99990)","(21.0, 46.0, 32.666666666666664)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 18.833333333333332)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:51.497718,"(4.0, 6.8, 6.05)","(4.2, 5.2, 5.05)","(5.0, 9.6, 9.2608)","(10.0, 15.5, 15.0)","(3.4, 99999, 99990)","(21.0, 46.0, 32.666666666666664)","(101.0, 220.0, 153.33333333333334)","(11.0, 21.0, 18.833333333333332)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:53.293181,"(4.0, 6.8, 6.05)","(4.2, 5.2, 5.05)","(5.0, 9.6, 9.2608)","(10.0, 15.5, 15.0)","(3.4, 99999, 99990)","(21.0, 46.0, 32.666666666666664)","(101.0, 220.0, 153.33333333333334)","(11.0, 21.0, 18.833333333333332)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:55.354768,"(4.0, 6.8, 6.05)","(4.2, 5.2, 5.05)","(5.0, 9.6, 9.2608)","(10.0, 15.5, 15.0)","(3.4, 99999, 99990)","(21.0, 46.0, 32.666666666666664)","(101.0, 220.0, 153.33333333333334)","(11.0, 21.0, 18.833333333333332)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:56.902007,"(4.0, 6.8, 6.05)","(4.2, 5.2, 5.05)","(5.0, 9.6, 9.2608)","(10.0, 15.5, 15.0)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 21.0, 18.833333333333332)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
