,Jaziah,The Casual Goose,Mon Bel Ange,Recipe For Dreaming Nz,Purple Shades,Roclea Ruler,True Grit Shadow,Whata Terror,Bettor Getta Lover
05-01-2023 16:54:30.466229,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 68.33333333333333)","(16.0, 99999, 99990)","(10.0, 19.0, 15.363636363636363)","(26.0, 70.0, 49.2)","(21.0, 48.0, 41.0)","(4.4, 6.6, 6.04)","(31.0, 160.0, 118.0)"
05-01-2023 16:54:31.596055,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 49.2)","(21.0, 48.0, 41.0)","(4.4, 6.6, 6.04)","(31.0, 160.0, 141.33333333333334)"
05-01-2023 16:54:32.695338,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 49.2)","(21.0, 48.0, 41.0)","(4.4, 6.6, 6.04)","(31.0, 160.0, 141.33333333333334)"
05-01-2023 16:54:33.757621,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 49.2)","(21.0, 48.0, 41.0)","(4.4, 6.6, 6.04)","(31.0, 160.0, 141.33333333333334)"
05-01-2023 16:54:34.855411,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 49.2)","(21.0, 48.0, 41.0)","(4.4, 6.6, 6.04)","(31.0, 160.0, 141.33333333333334)"
05-01-2023 16:54:35.972594,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 60.4)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 6.04)","(31.0, 160.0, 147.55555555555554)"
05-01-2023 16:54:37.041092,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 60.4)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 6.04)","(31.0, 160.0, 147.55555555555554)"
05-01-2023 16:54:38.195902,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 60.4)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 6.04)","(31.0, 160.0, 157.8)"
05-01-2023 16:54:39.349035,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 61.27272727272727)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 6.04)","(31.0, 170.0, 157.8)"
05-01-2023 16:54:40.775367,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 61.27272727272727)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.85)","(31.0, 170.0, 157.8)"
05-01-2023 16:54:42.028910,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 61.27272727272727)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.85)","(31.0, 170.0, 157.8)"
05-01-2023 16:54:43.227848,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 49.1578947368421)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 157.8)"
05-01-2023 16:54:44.752797,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 49.1578947368421)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 157.8)"
05-01-2023 16:54:46.064041,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 12.75)","(26.0, 70.0, 49.1578947368421)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 157.8)"
05-01-2023 16:54:47.241139,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 19.0, 13.833333333333334)","(26.0, 70.0, 52.0)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 166.8)"
05-01-2023 16:54:48.455467,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.5, 9.487499999999999)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 70.0, 57.111111111111114)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 180.0, 147.8181818181818)"
05-01-2023 16:54:49.646102,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.0, 9.5)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 60.0, 51.33333333333333)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:54:50.807280,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.0, 9.5)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 60.0, 50.8)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:54:52.062938,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.0, 9.5)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 55.0, 45.2)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:54:53.280332,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.0, 9.5)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 55.0, 45.2)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:54:54.415557,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.0, 9.5)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 55.0, 45.2)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:54:55.561342,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.0, 9.5)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 55.0, 45.2)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:54:56.667870,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.0, 9.5)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 48.0, 45.2)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:54:57.817193,"(1.55, 1.79, 1.7886250000000001)","(6.5, 11.0, 9.5)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 48.0, 42.61538461538461)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:54:59.009765,"(1.55, 1.79, 1.788735632183908)","(6.5, 10.5, 10.06)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 48.0, 42.61538461538461)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:00.266560,"(1.55, 1.79, 1.7887209302325582)","(6.5, 11.0, 9.933333333333334)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 48.0, 42.61538461538461)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:01.385353,"(1.55, 1.79, 1.7886585365853658)","(6.5, 11.0, 9.933333333333334)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 48.0, 42.61538461538461)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:02.526822,"(1.55, 1.79, 1.7886585365853658)","(6.5, 11.0, 9.933333333333334)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 48.0, 42.61538461538461)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:03.699112,"(1.55, 1.79, 1.7886585365853658)","(6.5, 11.0, 9.933333333333334)","(41.0, 95.0, 86.11111111111111)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 48.0, 42.61538461538461)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.645454545454545)","(31.0, 170.0, 145.6)"
05-01-2023 16:55:04.872486,"(1.55, 1.79, 1.7886585365853658)","(6.5, 11.0, 9.933333333333334)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.5, 13.833333333333334)","(26.0, 48.0, 42.61538461538461)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.561538461538461)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:06.028247,"(1.55, 1.79, 1.7886585365853658)","(6.5, 11.0, 9.933333333333334)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.5, 15.0)","(26.0, 48.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.561538461538461)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:07.296790,"(1.55, 1.79, 1.74)","(6.5, 11.0, 9.933333333333334)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.5, 15.0)","(26.0, 46.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.561538461538461)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:08.488525,"(1.55, 1.79, 1.74)","(6.5, 11.0, 9.457142857142857)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.5, 15.0)","(26.0, 46.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.7)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:09.803377,"(1.55, 1.79, 1.7757142857142858)","(6.5, 10.5, 9.379999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.5, 15.0)","(26.0, 46.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.7)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:11.037927,"(1.55, 1.79, 1.74)","(6.5, 11.0, 9.416666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.5, 15.0)","(26.0, 46.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.7)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:12.246374,"(1.55, 1.79, 1.7757142857142858)","(6.5, 10.5, 9.416666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.5, 15.0)","(26.0, 46.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.7)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:13.423593,"(1.55, 1.79, 1.7894152046783627)","(6.5, 10.5, 9.416666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.0, 14.75)","(26.0, 46.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.7)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:14.517568,"(1.55, 1.79, 1.7894152046783627)","(6.5, 10.5, 9.416666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.0, 14.75)","(26.0, 46.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.7)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:15.622659,"(1.55, 1.79, 1.7894152046783627)","(6.5, 10.5, 9.416666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.0, 14.75)","(26.0, 46.0, 40.857142857142854)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 5.7)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:16.734122,"(1.55, 1.79, 1.7894152046783627)","(6.5, 10.5, 9.416666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.0, 12.944444444444445)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.6, 6.0)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:17.778069,"(1.55, 1.79, 1.7771428571428571)","(6.5, 10.5, 9.524999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 18.0, 12.944444444444445)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.4, 5.640000000000001)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:18.868824,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:20.014898,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:21.162053,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:22.597671,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:23.813259,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:25.199061,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:26.550386,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:27.723375,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:28.912535,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.7)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:30.087330,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.7)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:31.280958,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.7)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 147.8181818181818)"
05-01-2023 16:55:32.475329,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.7)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 170.0, 148.8)"
05-01-2023 16:55:33.710090,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.7)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 160.0, 148.8)"
05-01-2023 16:55:35.308754,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.7)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.571428571428572)","(31.0, 160.0, 148.8)"
05-01-2023 16:55:36.744706,"(1.55, 1.79, 1.782857142857143)","(6.5, 10.0, 9.4)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.607692307692307)","(31.0, 160.0, 148.8)"
05-01-2023 16:55:38.078087,"(1.55, 1.79, 1.7857142857142858)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.607692307692307)","(31.0, 160.0, 148.8)"
05-01-2023 16:55:39.260207,"(1.55, 1.79, 1.7857142857142858)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.607692307692307)","(31.0, 160.0, 148.8)"
05-01-2023 16:55:40.472063,"(1.55, 1.79, 1.7857142857142858)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.607692307692307)","(31.0, 160.0, 148.8)"
05-01-2023 16:55:41.680084,"(1.55, 1.79, 1.7857142857142858)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.558333333333334)","(31.0, 160.0, 148.8)"
05-01-2023 16:55:42.866216,"(1.55, 1.79, 1.7857142857142858)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.558333333333334)","(31.0, 160.0, 109.19999999999999)"
05-01-2023 16:55:44.156905,"(1.55, 1.79, 1.7857142857142858)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.558333333333334)","(31.0, 150.0, 109.19999999999999)"
05-01-2023 16:55:45.339184,"(1.55, 1.79, 1.7857142857142858)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.6499999999999995)","(31.0, 150.0, 109.19999999999999)"
05-01-2023 16:55:46.487031,"(1.55, 1.79, 1.7857142857142858)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 15.0)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.2, 5.657142857142857)","(31.0, 150.0, 109.19999999999999)"
05-01-2023 16:55:47.605767,"(1.55, 1.79, 1.7871428571428571)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 15.0)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.0, 5.6499999999999995)","(31.0, 150.0, 109.19999999999999)"
05-01-2023 16:55:48.741075,"(1.55, 1.79, 1.7871428571428571)","(6.5, 9.4, 9.266666666666666)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.0, 5.618181818181818)","(31.0, 150.0, 109.19999999999999)"
05-01-2023 16:55:49.948621,"(1.55, 1.79, 1.7842857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.0, 5.618181818181818)","(31.0, 150.0, 109.19999999999999)"
05-01-2023 16:55:51.052287,"(1.55, 1.79, 1.7842857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.0, 5.618181818181818)","(31.0, 150.0, 123.27272727272727)"
05-01-2023 16:55:52.201640,"(1.55, 1.79, 1.7842857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.72727272727273)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.0, 5.618181818181818)","(31.0, 140.0, 123.27272727272727)"
05-01-2023 16:55:53.334864,"(1.55, 1.79, 1.7842857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 42.25)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.0, 5.618181818181818)","(31.0, 140.0, 123.27272727272727)"
05-01-2023 16:55:54.487976,"(1.55, 1.79, 1.7842857142857143)","(6.5, 10.0, 9.399999999999999)","(41.0, 95.0, 87.0)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 46.0, 50.75)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.0, 5.742857142857143)","(31.0, 140.0, 80.0)"
05-01-2023 16:55:55.719726,"(1.55, 1.79, 1.7842857142857143)","(6.5, 10.0, 9.299999999999999)","(41.0, 95.0, 71.66666666666667)","(16.0, 99999, 99990)","(10.0, 17.5, 14.75)","(26.0, 55.0, 50.75)","(21.0, 48.0, 42.857142857142854)","(4.4, 6.0, 5.742857142857143)","(31.0, 140.0, 123.27272727272727)"
05-01-2023 16:55:57.449606,"(1.55, 1.79, 1.795)","(6.5, 10.0, 8.5)","(41.0, 95.0, 88.84615384615384)","(16.0, 99999, 99990)","(10.0, 17.5, 13.0)","(26.0, 50.0, 47.33333333333333)","(21.0, 48.0, 44.72727272727273)","(4.4, 6.4, 5.933333333333334)","(31.0, 130.0, 118.28571428571428)"
05-01-2023 16:55:58.861015,"(1.55, 1.81, 1.8033333333333335)","(6.5, 9.0, 8.5)","(41.0, 95.0, 89.28571428571428)","(16.0, 99999, 99990)","(10.0, 18.0, 13.0)","(26.0, 50.0, 47.33333333333333)","(21.0, 48.0, 44.72727272727273)","(4.4, 6.4, 5.8)","(31.0, 130.0, 103.05882352941177)"
05-01-2023 16:56:00.701482,"(1.55, 1.83, 1.8033333333333335)","(6.5, 9.0, 8.5)","(41.0, 95.0, 89.28571428571428)","(16.0, 99999, 99990)","(10.0, 18.0, 13.0)","(26.0, 50.0, 47.33333333333333)","(21.0, 48.0, 44.72727272727273)","(4.4, 6.4, 5.8)","(31.0, 120.0, 103.05882352941177)"
05-01-2023 16:56:02.243833,"(1.55, 1.83, 1.8033333333333335)","(6.5, 9.0, 8.5)","(41.0, 95.0, 89.28571428571428)","(16.0, 99999, 99990)","(10.0, 18.0, 13.0)","(26.0, 50.0, 47.33333333333333)","(21.0, 48.0, 44.72727272727273)","(4.4, 6.4, 5.8)","(31.0, 120.0, 84.0)"
