,Barbara Ann,Ebony Riot,Aston Samba,Louie Zeus,Reinforcements,Town Rocker,Unleaded Diesel,Ida Nancy
14-12-2022 13:21:32.915631,"(26.0, 44.0, 34.74074074074074)","(5.5, 7.4, 6.64)","(3.1, 3.8, 3.682142857142857)","(71.0, 200.0, 150.0)","(2.15, 2.64, 2.626666666666667)","(6.5, 8.2, 7.4526315789473685)","(51.0, 140.0, 100.71428571428572)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:33.908955,"(26.0, 42.0, 37.55555555555556)","(5.5, 7.4, 6.792)","(3.1, 3.8, 3.7131578947368418)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.64, 2.636651162790698)","(6.5, 8.0, 7.466666666666667)","(51.0, 120.0, 85.38461538461539)","(18.0, 38.0, 34.5)"
14-12-2022 13:21:34.899031,"(26.0, 42.0, 36.333333333333336)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.51724137931035)","(2.15, 2.64, 2.621818181818182)","(6.5, 8.0, 7.786666666666667)","(51.0, 120.0, 95.0)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:35.859210,"(26.0, 40.0, 39.42857142857143)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.51724137931035)","(2.15, 2.64, 2.621818181818182)","(6.5, 8.0, 7.786666666666667)","(51.0, 120.0, 85.38461538461539)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:36.866893,"(26.0, 40.0, 39.42857142857143)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.51724137931035)","(2.15, 2.64, 2.612857142857143)","(6.5, 8.0, 7.5200000000000005)","(51.0, 120.0, 85.38461538461539)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:37.912977,"(26.0, 40.0, 39.42857142857143)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.690909090909091)","(71.0, 200.0, 165.51724137931035)","(2.15, 2.62, 2.6208)","(6.5, 8.0, 7.674074074074074)","(51.0, 120.0, 95.0)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:39.035724,"(26.0, 40.0, 39.42857142857143)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.51724137931035)","(2.15, 2.64, 2.6208)","(6.5, 8.0, 7.674074074074074)","(51.0, 120.0, 85.38461538461539)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:40.039710,"(26.0, 40.0, 39.42857142857143)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.51724137931035)","(2.15, 2.64, 2.6185714285714288)","(6.5, 8.0, 7.674074074074074)","(51.0, 120.0, 95.0)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:41.069237,"(26.0, 34.0, 32.75)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.51724137931035)","(2.15, 2.62, 2.6208)","(6.5, 8.0, 7.674074074074074)","(51.0, 120.0, 85.38461538461539)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:42.163711,"(26.0, 34.0, 32.75)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 135.71428571428572)","(2.15, 2.64, 2.6185714285714288)","(6.5, 8.0, 7.674074074074074)","(51.0, 120.0, 85.38461538461539)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:43.324194,"(26.0, 34.0, 32.94736842105263)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.3846153846154)","(2.15, 2.62, 2.6100000000000003)","(6.5, 8.0, 7.8545454545454545)","(51.0, 120.0, 100.45454545454545)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:44.340391,"(26.0, 34.0, 32.94736842105263)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.3846153846154)","(2.15, 2.62, 2.6366666666666667)","(6.5, 8.0, 7.696551724137931)","(51.0, 110.0, 83.07692307692308)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:45.335092,"(26.0, 34.0, 32.94736842105263)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 165.3846153846154)","(2.15, 2.64, 2.6129411764705885)","(6.5, 8.0, 7.685714285714286)","(51.0, 110.0, 90.55555555555556)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:46.293969,"(26.0, 34.0, 32.94736842105263)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 170.96774193548387)","(2.15, 2.62, 2.6129411764705885)","(6.5, 8.0, 7.685714285714286)","(51.0, 110.0, 83.07692307692308)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:47.286915,"(26.0, 34.0, 32.94736842105263)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.7249999999999996)","(71.0, 200.0, 170.96774193548387)","(2.15, 2.62, 2.6183333333333336)","(6.5, 8.0, 7.685714285714286)","(51.0, 110.0, 83.07692307692308)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:48.318611,"(26.0, 34.0, 33.04761904761905)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 170.96774193548387)","(2.15, 2.62, 2.6333333333333333)","(6.5, 8.0, 7.6173913043478265)","(51.0, 110.0, 90.55555555555556)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:49.491718,"(26.0, 34.0, 33.04761904761905)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 170.96774193548387)","(2.15, 2.64, 2.618181818181818)","(6.5, 8.0, 7.628571428571429)","(51.0, 110.0, 83.07692307692308)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:50.564394,"(26.0, 34.0, 33.04761904761905)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 170.96774193548387)","(2.15, 2.64, 2.618181818181818)","(6.5, 8.0, 7.628571428571429)","(51.0, 110.0, 83.07692307692308)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:51.620389,"(26.0, 34.0, 33.04761904761905)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 170.96774193548387)","(2.15, 2.62, 2.6166666666666667)","(6.5, 8.0, 7.628571428571429)","(51.0, 110.0, 90.55555555555556)","(18.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:52.681058,"(26.0, 38.0, 37.5)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 168.0)","(2.15, 2.62, 2.6166666666666667)","(6.5, 8.0, 7.628571428571429)","(51.0, 110.0, 90.55555555555556)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:53.809943,"(26.0, 38.0, 37.5)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 168.0)","(2.15, 2.62, 2.6166666666666667)","(6.5, 8.0, 7.628571428571429)","(51.0, 110.0, 90.55555555555556)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:54.815106,"(26.0, 38.0, 37.625)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 173.33333333333331)","(2.15, 2.64, 2.595)","(6.5, 8.0, 7.527272727272727)","(51.0, 110.0, 83.07692307692308)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:55.930424,"(26.0, 38.0, 37.625)","(5.5, 7.4, 6.634782608695652)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 173.33333333333331)","(2.15, 2.64, 2.595)","(6.5, 8.0, 7.527272727272727)","(51.0, 110.0, 83.07692307692308)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:56.999278,"(26.0, 38.0, 37.625)","(5.5, 7.4, 6.78888888888889)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.66, 2.622105263157895)","(6.5, 8.0, 7.48)","(51.0, 110.0, 81.5625)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:58.196329,"(26.0, 38.0, 37.625)","(5.5, 7.4, 6.78888888888889)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.66, 2.6383333333333336)","(6.5, 8.0, 7.345454545454546)","(51.0, 110.0, 83.75)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:21:59.295325,"(26.0, 38.0, 37.625)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.66, 2.6383333333333336)","(6.5, 8.0, 7.1)","(51.0, 110.0, 91.47058823529412)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:22:00.429221,"(26.0, 38.0, 37.625)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.64, 2.6383333333333336)","(6.5, 8.0, 7.1)","(51.0, 110.0, 91.47058823529412)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:22:01.453106,"(26.0, 38.0, 37.625)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.64, 2.6383333333333336)","(6.5, 8.0, 7.526315789473684)","(51.0, 110.0, 83.75)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:22:02.525209,"(26.0, 38.0, 37.625)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.64, 2.6383333333333336)","(6.5, 8.0, 7.625)","(51.0, 110.0, 83.75)","(19.0, 38.0, 34.31578947368421)"
14-12-2022 13:22:03.675309,"(26.0, 38.0, 35.0)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.64, 2.6340909090909093)","(6.5, 8.0, 7.625)","(51.0, 110.0, 91.47058823529412)","(19.0, 38.0, 33.69230769230769)"
14-12-2022 13:22:04.746484,"(26.0, 38.0, 35.0)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.66, 2.6340909090909093)","(6.5, 8.0, 7.666666666666667)","(51.0, 110.0, 83.75)","(19.0, 38.0, 34.888888888888886)"
14-12-2022 13:22:05.914683,"(26.0, 38.0, 35.0)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.66, 2.657692307692308)","(6.5, 8.0, 7.739130434782608)","(51.0, 110.0, 91.47058823529412)","(19.0, 38.0, 34.888888888888886)"
14-12-2022 13:22:06.981711,"(26.0, 38.0, 35.0)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.64, 2.6378947368421053)","(6.5, 8.0, 7.739130434782608)","(51.0, 110.0, 91.47058823529412)","(19.0, 38.0, 34.888888888888886)"
14-12-2022 13:22:08.009440,"(26.0, 38.0, 35.0)","(5.5, 7.4, 6.851612903225806)","(3.1, 3.8, 3.742857142857143)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.64, 2.637777777777778)","(6.5, 8.0, 7.777777777777778)","(51.0, 110.0, 91.47058823529412)","(19.0, 38.0, 34.888888888888886)"
14-12-2022 13:22:09.068175,"(26.0, 38.0, 34.53846153846154)","(5.5, 6.4, 6.071428571428571)","(3.1, 3.8, 3.75)","(71.0, 200.0, 166.66666666666669)","(2.15, 2.66, 2.6364285714285716)","(6.5, 8.0, 7.485714285714286)","(51.0, 110.0, 83.75)","(19.0, 38.0, 34.888888888888886)"
14-12-2022 13:22:10.258101,"(26.0, 38.0, 36.125)","(5.5, 7.2, 6.590476190476191)","(3.1, 3.95, 3.840909090909091)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.64, 2.6185714285714288)","(6.5, 8.0, 7.9)","(51.0, 110.0, 99.70588235294117)","(19.0, 38.0, 35.333333333333336)"
14-12-2022 13:22:11.268364,"(26.0, 38.0, 36.5)","(5.5, 7.2, 6.787096774193548)","(3.1, 3.95, 3.840909090909091)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.64, 2.6185714285714288)","(6.5, 8.0, 7.9)","(51.0, 110.0, 99.70588235294117)","(19.0, 38.0, 35.333333333333336)"
14-12-2022 13:22:12.385163,"(26.0, 38.0, 36.5)","(5.5, 7.2, 6.757894736842106)","(3.1, 3.9, 3.825)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.64, 2.6171428571428574)","(6.5, 8.0, 7.884615384615385)","(51.0, 110.0, 99.70588235294117)","(19.0, 38.0, 35.333333333333336)"
14-12-2022 13:22:13.339863,"(26.0, 38.0, 36.5)","(5.5, 7.2, 6.84)","(3.1, 3.9, 3.8230769230769233)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.64, 2.6171428571428574)","(6.5, 8.0, 7.884615384615385)","(51.0, 110.0, 99.70588235294117)","(19.0, 38.0, 35.333333333333336)"
14-12-2022 13:22:14.350941,"(26.0, 38.0, 36.5)","(5.5, 7.2, 6.768)","(3.1, 3.85, 3.7725806451612907)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.64, 2.6325000000000003)","(6.5, 8.0, 7.884615384615385)","(51.0, 110.0, 99.70588235294117)","(19.0, 38.0, 35.333333333333336)"
14-12-2022 13:22:15.322850,"(26.0, 38.0, 36.5)","(5.5, 7.2, 6.768)","(3.1, 3.85, 3.7725806451612907)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.66, 2.6557142857142857)","(6.5, 8.0, 7.884615384615385)","(51.0, 110.0, 99.70588235294117)","(19.0, 38.0, 35.333333333333336)"
14-12-2022 13:22:16.353694,"(26.0, 38.0, 36.5)","(5.5, 7.2, 6.84)","(3.1, 3.85, 3.7725806451612907)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.7, 2.6272727272727274)","(6.5, 8.0, 7.851851851851852)","(51.0, 110.0, 99.70588235294117)","(19.0, 38.0, 37.111111111111114)"
14-12-2022 13:22:17.669456,"(26.0, 38.0, 37.0)","(5.5, 7.0, 6.828571428571428)","(3.1, 3.7, 3.692857142857143)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.7, 2.6900000000000004)","(6.5, 8.0, 7.809523809523809)","(51.0, 110.0, 99.70588235294117)","(19.0, 38.0, 32.333333333333336)"
14-12-2022 13:22:18.804352,"(26.0, 40.0, 36.8)","(5.5, 7.0, 6.814285714285714)","(3.1, 3.75, 3.7416666666666667)","(71.0, 200.0, 185.88235294117646)","(2.15, 2.72, 2.6976470588235295)","(6.5, 8.0, 7.591304347826087)","(51.0, 110.0, 99.70588235294117)","(19.0, 34.0, 31.5)"
14-12-2022 13:22:19.854424,"(26.0, 40.0, 37.0)","(5.5, 7.2, 6.825)","(3.1, 3.75, 3.740625)","(71.0, 200.0, 186.66666666666669)","(2.15, 2.74, 2.7311111111111113)","(6.5, 7.8, 7.566666666666666)","(51.0, 110.0, 99.70588235294117)","(19.0, 34.0, 29.714285714285715)"
14-12-2022 13:22:21.011583,"(26.0, 40.0, 38.31578947368421)","(5.5, 7.0, 6.815384615384615)","(3.1, 3.75, 3.740625)","(71.0, 200.0, 186.66666666666669)","(2.15, 2.74, 2.7376)","(6.5, 7.6, 7.566666666666666)","(51.0, 110.0, 99.70588235294117)","(19.0, 30.0, 29.714285714285715)"
14-12-2022 13:22:22.266876,"(26.0, 40.0, 34.6)","(5.5, 7.0, 6.661538461538461)","(3.1, 3.75, 3.7409090909090907)","(71.0, 200.0, 186.66666666666669)","(2.15, 2.76, 2.706)","(6.5, 7.6, 7.514285714285714)","(51.0, 110.0, 96.53846153846155)","(19.0, 32.0, 30.333333333333332)"
14-12-2022 13:22:23.301473,"(26.0, 40.0, 34.6)","(5.5, 7.0, 6.779999999999999)","(3.1, 3.75, 3.74375)","(71.0, 200.0, 184.0)","(2.15, 2.8, 2.7253333333333334)","(6.5, 7.4, 7.2)","(51.0, 110.0, 96.53846153846155)","(19.0, 32.0, 30.333333333333332)"
14-12-2022 13:22:24.447640,"(26.0, 40.0, 34.54545454545455)","(5.5, 7.0, 6.513513513513513)","(3.1, 3.8, 3.7714285714285714)","(71.0, 200.0, 171.2)","(2.15, 2.8, 2.744615384615385)","(6.5, 7.4, 6.95)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 30.666666666666664)"
14-12-2022 13:22:25.518195,"(26.0, 40.0, 34.54545454545455)","(5.5, 6.8, 6.0)","(3.1, 3.8, 3.7714285714285714)","(71.0, 200.0, 165.71428571428572)","(2.15, 2.8, 2.744615384615385)","(6.5, 7.4, 6.984615384615385)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 30.666666666666664)"
14-12-2022 13:22:26.548286,"(26.0, 40.0, 34.54545454545455)","(5.5, 6.8, 6.275)","(3.1, 3.8, 3.77)","(71.0, 200.0, 165.71428571428572)","(2.15, 2.8, 2.7630769230769228)","(6.5, 7.4, 6.984615384615385)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 27.4)"
14-12-2022 13:22:27.603736,"(26.0, 40.0, 34.54545454545455)","(5.5, 6.8, 6.275)","(3.1, 3.8, 3.77)","(71.0, 200.0, 165.71428571428572)","(2.15, 2.8, 2.7630769230769228)","(6.5, 7.4, 6.984615384615385)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 27.4)"
14-12-2022 13:22:28.666773,"(26.0, 40.0, 37.27272727272727)","(5.5, 6.8, 6.275)","(3.1, 3.8, 3.77)","(71.0, 200.0, 165.71428571428572)","(2.15, 2.8, 2.8033333333333332)","(6.5, 7.4, 6.984615384615385)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 30.58823529411765)"
14-12-2022 13:22:29.673631,"(26.0, 42.0, 41.529411764705884)","(5.5, 6.8, 6.3090909090909095)","(3.1, 3.8, 3.77)","(71.0, 200.0, 165.71428571428572)","(2.15, 2.84, 2.8033333333333332)","(6.5, 7.4, 6.984615384615385)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 30.58823529411765)"
14-12-2022 13:22:30.697474,"(26.0, 42.0, 39.81818181818182)","(5.5, 6.8, 6.241379310344827)","(3.1, 3.8, 3.7624999999999997)","(71.0, 200.0, 165.71428571428572)","(2.15, 2.76, 2.6411009174311926)","(6.5, 7.4, 7.2444444444444445)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 30.666666666666664)"
14-12-2022 13:22:31.732552,"(26.0, 42.0, 38.74074074074074)","(5.5, 6.6, 6.323076923076923)","(3.1, 3.85, 3.79)","(71.0, 200.0, 165.71428571428572)","(2.15, 2.7, 2.697)","(6.5, 7.8, 7.466666666666667)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 30.666666666666664)"
14-12-2022 13:22:32.861772,"(26.0, 42.0, 38.38709677419355)","(5.0, 6.6, 6.443478260869565)","(3.1, 3.9, 3.8205882352941174)","(81.0, 200.0, 165.71428571428572)","(2.2, 2.7, 2.675555555555556)","(6.5, 7.8, 7.5)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 30.666666666666664)"
14-12-2022 13:22:33.917570,"(26.0, 42.0, 38.38709677419355)","(5.0, 6.6, 6.443478260869565)","(3.1, 3.9, 3.83)","(81.0, 200.0, 165.71428571428572)","(2.2, 2.68, 2.675555555555556)","(6.5, 7.8, 7.5)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 30.666666666666664)"
14-12-2022 13:22:35.002739,"(26.0, 42.0, 38.38709677419355)","(5.0, 6.6, 6.276923076923077)","(3.1, 3.9, 3.87)","(81.0, 200.0, 165.71428571428572)","(2.2, 2.68, 2.6566666666666667)","(6.5, 7.8, 7.5)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 29.391304347826086)"
14-12-2022 13:22:36.000763,"(26.0, 42.0, 38.38709677419355)","(5.0, 6.6, 6.264705882352941)","(3.1, 3.9, 3.87)","(81.0, 200.0, 165.71428571428572)","(2.2, 2.66, 2.6566666666666667)","(6.5, 7.8, 7.5)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 29.391304347826086)"
14-12-2022 13:22:37.020416,"(26.0, 42.0, 38.38709677419355)","(5.0, 6.6, 6.264705882352941)","(3.1, 3.95, 3.88125)","(81.0, 200.0, 165.71428571428572)","(2.2, 2.64, 2.62)","(6.5, 7.8, 7.5)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 29.391304347826086)"
14-12-2022 13:22:38.032695,"(26.0, 42.0, 38.857142857142854)","(5.0, 6.6, 6.283333333333333)","(3.1, 3.95, 3.8666666666666667)","(81.0, 200.0, 165.71428571428572)","(2.2, 2.62, 2.6090909090909093)","(6.5, 7.8, 7.633333333333333)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 29.391304347826086)"
14-12-2022 13:22:39.066715,"(26.0, 42.0, 38.38709677419355)","(5.0, 6.6, 6.428571428571429)","(3.1, 3.95, 3.8195652173913044)","(81.0, 200.0, 165.71428571428572)","(2.2, 2.62, 2.5789473684210527)","(6.5, 8.2, 7.6499999999999995)","(51.0, 110.0, 99.70588235294117)","(18.0, 32.0, 29.391304347826086)"
14-12-2022 13:22:40.146394,"(26.0, 42.0, 38.38709677419355)","(5.0, 6.6, 6.428571428571429)","(3.1, 3.9, 3.8921052631578945)","(81.0, 200.0, 165.71428571428572)","(2.2, 2.62, 2.5789473684210527)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 96.0)","(18.0, 32.0, 28.363636363636363)"
14-12-2022 13:22:41.246471,"(26.0, 42.0, 37.885714285714286)","(5.0, 6.8, 6.741463414634146)","(3.1, 3.95, 3.9111111111111114)","(81.0, 200.0, 161.73913043478262)","(2.2, 2.58, 2.5642857142857145)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 96.0)","(18.0, 32.0, 29.272727272727273)"
14-12-2022 13:22:42.331017,"(26.0, 42.0, 37.885714285714286)","(5.0, 6.6, 6.457142857142857)","(3.1, 3.95, 3.898717948717949)","(81.0, 200.0, 163.63636363636363)","(2.2, 2.62, 2.5642857142857145)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 96.0)","(18.0, 32.0, 29.272727272727273)"
14-12-2022 13:22:43.371220,"(26.0, 42.0, 37.48717948717949)","(5.0, 6.6, 6.475)","(3.1, 3.95, 3.898717948717949)","(81.0, 200.0, 163.63636363636363)","(2.2, 2.62, 2.5642857142857145)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.272727272727273)"
14-12-2022 13:22:44.536128,"(26.0, 42.0, 37.48717948717949)","(5.0, 6.6, 6.478048780487805)","(3.1, 3.95, 3.898717948717949)","(81.0, 200.0, 165.2173913043478)","(2.2, 2.62, 2.565)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.77777777777778)"
14-12-2022 13:22:45.535257,"(26.0, 42.0, 37.48717948717949)","(5.0, 6.6, 6.474418604651163)","(3.1, 3.9, 3.8765625)","(81.0, 200.0, 165.2173913043478)","(2.2, 2.66, 2.646181818181818)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.77777777777778)"
14-12-2022 13:22:46.574505,"(26.0, 42.0, 37.48717948717949)","(5.0, 6.6, 6.474418604651163)","(3.1, 3.9, 3.8765625)","(81.0, 200.0, 165.2173913043478)","(2.2, 2.66, 2.646181818181818)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.77777777777778)"
14-12-2022 13:22:47.613694,"(26.0, 42.0, 37.48717948717949)","(5.0, 6.6, 6.474418604651163)","(3.1, 3.9, 3.8765625)","(81.0, 200.0, 165.2173913043478)","(2.2, 2.66, 2.646181818181818)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.77777777777778)"
14-12-2022 13:22:48.648971,"(26.0, 42.0, 37.48717948717949)","(5.0, 6.6, 6.474418604651163)","(3.1, 3.9, 3.8765625)","(81.0, 200.0, 165.2173913043478)","(2.2, 2.66, 2.646181818181818)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.77777777777778)"
14-12-2022 13:22:49.705367,"(26.0, 42.0, 37.48717948717949)","(5.0, 6.6, 6.474418604651163)","(3.1, 3.9, 3.8765625)","(81.0, 200.0, 165.2173913043478)","(2.2, 2.66, 2.646181818181818)","(6.5, 8.2, 8.007692307692308)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.77777777777778)"
14-12-2022 13:22:50.900537,"(26.0, 42.0, 37.48717948717949)","(5.0, 6.6, 6.548148148148148)","(3.1, 3.9, 3.8765625)","(81.0, 200.0, 156.25)","(2.2, 2.66, 2.654871794871795)","(6.5, 8.2, 8.027586206896551)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.77777777777778)"
14-12-2022 13:22:51.938282,"(26.0, 42.0, 37.285714285714285)","(5.0, 6.6, 6.548148148148148)","(3.1, 3.9, 3.8765625)","(81.0, 200.0, 156.25)","(2.2, 2.66, 2.654871794871795)","(6.5, 8.2, 8.027586206896551)","(51.0, 110.0, 100.0)","(18.0, 32.0, 29.666666666666668)"
14-12-2022 13:22:53.064904,"(26.0, 42.0, 37.285714285714285)","(5.0, 6.8, 6.65)","(3.1, 3.85, 3.841304347826087)","(81.0, 190.0, 150.0)","(2.2, 2.68, 2.653913043478261)","(6.5, 8.2, 7.857142857142857)","(51.0, 110.0, 100.0)","(18.0, 30.0, 28.142857142857142)"
14-12-2022 13:22:54.206051,"(31.0, 42.0, 37.285714285714285)","(5.0, 6.8, 6.62)","(3.2, 3.85, 3.841304347826087)","(91.0, 190.0, 154.0)","(2.15, 2.68, 2.653846153846154)","(7.0, 8.2, 7.75)","(61.0, 110.0, 100.0)","(20.0, 28.0, 27.5)"
14-12-2022 13:22:55.419170,"(31.0, 40.0, 37.0)","(5.0, 6.8, 6.523076923076923)","(3.2, 3.85, 3.840909090909091)","(91.0, 190.0, 151.1764705882353)","(2.15, 2.66, 2.6547169811320757)","(7.0, 8.0, 7.966666666666667)","(61.0, 110.0, 100.0)","(20.0, 29.0, 28.57142857142857)"
14-12-2022 13:22:56.497212,"(31.0, 40.0, 37.0)","(5.0, 6.8, 6.5)","(3.2, 3.85, 3.840909090909091)","(91.0, 190.0, 155.625)","(2.15, 2.66, 2.6547169811320757)","(7.0, 8.0, 7.966666666666667)","(61.0, 110.0, 100.0)","(20.0, 29.0, 28.57142857142857)"
14-12-2022 13:22:57.580144,"(31.0, 40.0, 37.05263157894737)","(5.0, 6.8, 6.588235294117647)","(3.2, 3.85, 3.83)","(91.0, 190.0, 166.08695652173913)","(2.15, 2.66, 2.6550000000000002)","(7.0, 8.4, 8.0)","(61.0, 110.0, 66.66666666666667)","(20.0, 29.0, 28.307692307692307)"
