,Saint Max,Chasing Her Tail,Thai Gem,All Day Drive,Distal,Screaming Izzy,Lothbrok Girl,Who Told Sarah
09-01-2023 15:03:22.253210,"(12.0, 19.5, 18.833333333333332)","(26.0, 40.0, 39.03225806451613)","(13.0, 16.5, 15.675)","(6.0, 8.6, 8.48)","(3.5, 4.5, 4.486802030456853)","(26.0, 42.0, 41.45454545454545)","(2.6, 3.05, 3.047549019607843)","(5.0, 6.2, 6.090909090909091)"
09-01-2023 15:03:23.491550,"(12.0, 19.5, 18.833333333333332)","(26.0, 40.0, 39.03225806451613)","(13.0, 16.5, 15.675)","(6.0, 8.6, 8.48)","(3.5, 4.5, 4.486802030456853)","(26.0, 42.0, 41.5)","(2.6, 3.05, 3.047549019607843)","(5.0, 6.2, 6.072727272727273)"
09-01-2023 15:03:24.642866,"(12.0, 19.5, 18.833333333333332)","(26.0, 40.0, 39.03225806451613)","(13.0, 16.5, 15.675)","(6.0, 8.6, 8.48)","(3.5, 4.5, 4.483084577114428)","(26.0, 42.0, 41.5)","(2.6, 3.05, 3.047549019607843)","(5.0, 6.4, 6.064864864864865)"
09-01-2023 15:03:25.767358,"(12.0, 19.5, 18.833333333333332)","(26.0, 40.0, 39.10344827586207)","(13.0, 16.5, 15.675)","(6.0, 8.6, 8.436363636363637)","(3.5, 4.5, 4.483084577114428)","(26.0, 42.0, 41.5)","(2.6, 3.05, 3.047549019607843)","(5.0, 6.4, 6.064864864864865)"
09-01-2023 15:03:26.941660,"(12.0, 19.5, 18.75)","(26.0, 40.0, 39.10344827586207)","(13.0, 16.5, 15.642857142857142)","(6.0, 8.6, 8.375)","(3.5, 4.7, 4.687285223367698)","(26.0, 42.0, 41.5)","(2.6, 3.05, 3.042920353982301)","(5.0, 6.2, 6.12)"
09-01-2023 15:03:28.105746,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.5, 15.441176470588236)","(6.0, 8.6, 8.36)","(3.5, 4.8, 4.776588628762542)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.042307692307692)","(5.0, 6.2, 6.114893617021277)"
09-01-2023 15:03:29.271801,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.5, 15.441176470588236)","(6.0, 8.6, 8.36)","(3.5, 4.8, 4.776588628762542)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.042307692307692)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:30.358543,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.5, 15.441176470588236)","(6.0, 8.6, 8.36)","(3.5, 4.8, 4.778983050847457)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.0436842105263158)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:31.467230,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.5, 15.441176470588236)","(6.0, 8.6, 8.299999999999999)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.0405555555555552)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:32.620312,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.5, 15.441176470588236)","(6.0, 8.6, 8.299999999999999)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.0429411764705883)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:33.690171,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.5, 15.441176470588236)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.0429411764705883)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:34.827879,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.5, 15.441176470588236)","(6.0, 8.6, 8.304347826086955)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.0429411764705883)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:36.019242,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.5, 15.555555555555555)","(6.0, 8.6, 8.304347826086955)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.0429411764705883)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:37.315795,"(12.0, 19.5, 18.6)","(26.0, 40.0, 38.96)","(13.0, 16.0, 15.555555555555555)","(6.0, 8.6, 8.304347826086955)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.05, 3.0669724770642204)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:38.524854,"(12.0, 19.5, 18.6)","(26.0, 40.0, 38.96)","(13.0, 16.0, 15.555555555555555)","(6.0, 8.6, 8.304347826086955)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.064035087719298)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:39.639566,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.0, 15.555555555555555)","(6.0, 8.6, 8.304347826086955)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.0669724770642204)","(5.0, 6.2, 6.109090909090909)"
09-01-2023 15:03:40.817916,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.0, 15.555555555555555)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.0660377358490565)","(5.0, 6.2, 6.08235294117647)"
09-01-2023 15:03:41.909669,"(12.0, 19.5, 18.375)","(26.0, 40.0, 38.96)","(13.0, 16.0, 15.263157894736842)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.711428571428572)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.07)","(5.0, 6.2, 5.9714285714285715)"
09-01-2023 15:03:43.053894,"(12.0, 19.5, 18.375)","(26.0, 40.0, 39.26315789473684)","(13.0, 16.0, 15.263157894736842)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.711428571428572)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.07)","(5.0, 6.0, 5.992)"
09-01-2023 15:03:44.291282,"(12.0, 19.5, 18.375)","(26.0, 40.0, 39.26315789473684)","(13.0, 16.0, 15.263157894736842)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.711428571428572)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.0643564356435644)","(5.0, 6.0, 5.992)"
09-01-2023 15:03:45.443075,"(12.0, 19.5, 18.375)","(26.0, 40.0, 39.391304347826086)","(13.0, 16.0, 15.263157894736842)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.061320754716981)","(5.0, 6.0, 5.992)"
09-01-2023 15:03:46.647944,"(12.0, 19.5, 18.375)","(26.0, 40.0, 39.391304347826086)","(13.0, 16.0, 15.555555555555555)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.061320754716981)","(5.0, 6.0, 5.992)"
09-01-2023 15:03:47.871166,"(12.0, 19.5, 18.375)","(26.0, 40.0, 39.391304347826086)","(13.0, 16.0, 15.555555555555555)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.061320754716981)","(5.0, 6.0, 5.992)"
09-01-2023 15:03:49.058063,"(12.0, 19.5, 18.6)","(26.0, 40.0, 39.391304347826086)","(13.0, 16.0, 15.555555555555555)","(6.0, 8.6, 8.314285714285713)","(3.5, 4.8, 4.713333333333334)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.061320754716981)","(5.0, 6.0, 5.992)"
09-01-2023 15:03:50.208211,"(12.0, 19.5, 18.6)","(26.0, 40.0, 39.391304347826086)","(13.0, 16.0, 14.243243243243244)","(6.0, 8.6, 8.341176470588234)","(3.5, 4.8, 4.73125)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.0, 5.984615384615385)"
09-01-2023 15:03:51.364009,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.416666666666664)","(13.0, 15.0, 14.243243243243244)","(6.0, 8.6, 8.341176470588234)","(3.5, 4.8, 4.73125)","(26.0, 42.0, 41.0)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.995918367346939)"
09-01-2023 15:03:52.860360,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(13.0, 15.0, 14.243243243243244)","(6.0, 8.6, 8.341176470588234)","(3.5, 4.8, 4.73125)","(26.0, 42.0, 43.6)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.995918367346939)"
09-01-2023 15:03:54.079512,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(13.0, 15.0, 14.243243243243244)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.727777777777778)","(26.0, 46.0, 47.0)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.995918367346939)"
09-01-2023 15:03:55.451635,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(13.0, 15.0, 14.033333333333333)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 48.0, 47.27272727272727)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.995918367346939)"
09-01-2023 15:03:56.771780,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(13.0, 14.5, 14.088235294117647)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 48.0, 47.0)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.995918367346939)"
09-01-2023 15:03:58.024644,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(13.0, 14.5, 13.566666666666666)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 48.0, 45.0)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.995918367346939)"
09-01-2023 15:03:59.196483,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(13.0, 14.5, 13.566666666666666)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 55.0, 45.0)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.995918367346939)"
09-01-2023 15:04:00.415341,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(13.0, 14.5, 13.617647058823529)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 55.0, 45.0)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.958064516129032)"
09-01-2023 15:04:01.614410,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(13.0, 13.5, 13.232142857142858)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 55.0, 45.833333333333336)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.982758620689656)"
09-01-2023 15:04:02.797192,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(12.0, 13.5, 13.232142857142858)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 55.0, 47.05882352941177)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.982758620689656)"
09-01-2023 15:04:04.032555,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(12.0, 13.5, 13.232142857142858)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 55.0, 47.05882352941177)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.988888888888889)"
09-01-2023 15:04:05.215125,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(12.0, 13.5, 13.282608695652174)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 55.0, 47.05882352941177)","(2.6, 3.1, 3.0513513513513515)","(5.0, 6.2, 5.988888888888889)"
09-01-2023 15:04:06.386380,"(12.0, 19.5, 18.970588235294116)","(26.0, 40.0, 39.36363636363637)","(12.0, 13.5, 13.282608695652174)","(6.0, 8.6, 8.341176470588234)","(3.6, 4.8, 4.73125)","(26.0, 55.0, 47.05882352941177)","(2.6, 3.1, 3.0603174603174605)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:07.536029,"(12.0, 19.5, 19.086206896551722)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 13.6)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 47.05882352941177)","(2.6, 3.1, 3.0603174603174605)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:08.703411,"(12.0, 19.5, 19.086206896551722)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 13.75)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 47.05882352941177)","(2.6, 3.1, 3.0603174603174605)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:09.829822,"(12.0, 19.5, 19.03846153846154)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.0)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 47.05882352941177)","(2.6, 3.1, 3.0603174603174605)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:10.970353,"(12.0, 19.5, 19.03846153846154)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.0)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 47.05882352941177)","(2.6, 3.1, 3.0603174603174605)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:12.077046,"(12.0, 19.5, 19.03846153846154)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.0)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 42.68421052631579)","(2.6, 3.1, 3.0603174603174605)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:13.246311,"(12.0, 19.5, 19.03846153846154)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.0)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 42.68421052631579)","(2.6, 3.1, 3.082608695652174)","(5.0, 6.2, 5.9714285714285715)"
09-01-2023 15:04:14.411770,"(12.0, 19.5, 19.03846153846154)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.727272727272727)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 42.68421052631579)","(2.6, 3.1, 3.082608695652174)","(5.0, 6.2, 6.021052631578947)"
09-01-2023 15:04:15.542151,"(12.0, 19.5, 19.03846153846154)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.727272727272727)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 42.92857142857143)","(2.6, 3.1, 3.0926829268292684)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:16.699556,"(12.0, 19.5, 19.03846153846154)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.73913043478261)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 42.92857142857143)","(2.6, 3.1, 3.0926829268292684)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:17.873175,"(12.0, 19.5, 19.03846153846154)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.73913043478261)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 43.857142857142854)","(2.6, 3.1, 3.09)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:19.039833,"(12.0, 19.5, 18.5)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.142857142857142)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 43.857142857142854)","(2.6, 3.1, 3.0771428571428574)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:20.267107,"(12.0, 19.5, 18.576923076923077)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.0)","(6.0, 8.6, 8.26153846153846)","(3.6, 4.8, 4.7153846153846155)","(26.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0771428571428574)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:21.478301,"(12.0, 19.5, 19.055555555555557)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.0)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0771428571428574)","(5.0, 6.2, 6.004878048780488)"
09-01-2023 15:04:22.728536,"(12.0, 19.5, 19.055555555555557)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.0)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0771428571428574)","(5.0, 6.2, 5.9714285714285715)"
09-01-2023 15:04:23.929336,"(12.0, 19.5, 19.055555555555557)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.727272727272727)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0771428571428574)","(5.0, 6.2, 5.982608695652174)"
09-01-2023 15:04:25.135036,"(12.0, 19.5, 19.055555555555557)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.727272727272727)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0771428571428574)","(5.0, 6.2, 6.021052631578947)"
09-01-2023 15:04:26.354340,"(12.0, 19.5, 19.055555555555557)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.727272727272727)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0771428571428574)","(5.0, 6.2, 5.935483870967742)"
09-01-2023 15:04:27.589609,"(12.0, 19.5, 19.096153846153847)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.084375)","(5.0, 6.2, 5.942372881355932)"
09-01-2023 15:04:28.817194,"(12.0, 19.5, 19.096153846153847)","(26.0, 40.0, 39.22222222222222)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0710526315789473)","(5.0, 6.2, 5.942372881355932)"
09-01-2023 15:04:30.077729,"(12.0, 19.5, 19.096153846153847)","(26.0, 40.0, 39.22222222222222)","(12.0, 14.5, 14.416666666666666)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.15, 3.0710526315789473)","(5.0, 6.2, 5.942372881355932)"
09-01-2023 15:04:31.329424,"(12.0, 19.5, 19.096153846153847)","(26.0, 40.0, 39.22222222222222)","(12.0, 14.5, 14.0)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.15, 3.0445054945054943)","(5.0, 6.2, 5.942372881355932)"
09-01-2023 15:04:32.588588,"(12.0, 19.5, 19.096153846153847)","(26.0, 40.0, 39.22222222222222)","(12.0, 14.5, 14.4)","(6.0, 8.6, 8.26153846153846)","(3.7, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.15, 3.0445054945054943)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:33.837476,"(13.0, 19.5, 19.096153846153847)","(26.0, 40.0, 39.22222222222222)","(11.0, 14.5, 14.423076923076923)","(6.0, 8.6, 8.26153846153846)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.15, 3.0445054945054943)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:35.066231,"(13.0, 19.5, 19.096153846153847)","(26.0, 40.0, 39.22222222222222)","(11.0, 14.5, 14.423076923076923)","(6.0, 8.6, 8.26153846153846)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.15, 3.0445054945054943)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:36.243963,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 14.5, 13.61111111111111)","(6.0, 8.6, 8.26153846153846)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.15, 3.0445054945054943)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:37.442259,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 14.5, 14.727272727272727)","(6.0, 8.6, 8.26153846153846)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.15, 3.0794117647058825)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:38.628639,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.6, 8.26153846153846)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0794117647058825)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:39.797107,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.6, 8.2375)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0794117647058825)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:41.003496,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.6, 8.185714285714285)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0794117647058825)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:42.185238,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.6, 8.088235294117647)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0794117647058825)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:43.315528,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.6, 8.05625)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0794117647058825)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:44.397470,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.6, 8.05625)","(3.9, 4.8, 4.7153846153846155)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 3.0794117647058825)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:45.635544,"(13.0, 19.5, 19.125)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.6, 8.10909090909091)","(3.9, 4.8, 4.913333333333334)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.1, 2.9795348837209303)","(5.0, 6.2, 5.92)"
09-01-2023 15:04:46.882903,"(13.0, 19.5, 19.08)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.4, 8.10909090909091)","(3.9, 5.0, 4.9222222222222225)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.0, 2.9804444444444442)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:48.031020,"(13.0, 19.5, 18.619565217391305)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.4, 8.10909090909091)","(3.9, 5.0, 4.946153846153846)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.0, 2.9804444444444442)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:49.473948,"(13.0, 19.5, 18.053571428571427)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.75)","(6.0, 8.4, 8.15)","(3.9, 5.0, 4.946153846153846)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.0, 2.9804444444444442)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:50.853507,"(13.0, 19.5, 18.053571428571427)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 15.653846153846153)","(6.0, 8.4, 8.15)","(3.9, 5.0, 4.944444444444445)","(31.0, 55.0, 42.86666666666667)","(2.6, 3.0, 2.9804444444444442)","(5.0, 6.2, 5.925373134328358)"
09-01-2023 15:04:52.104951,"(13.0, 19.5, 18.928571428571427)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.434782608695652)","(6.0, 8.4, 8.17142857142857)","(3.9, 5.0, 4.944444444444445)","(31.0, 55.0, 42.8125)","(2.6, 3.0, 2.981904761904762)","(5.0, 6.2, 5.927272727272727)"
09-01-2023 15:04:53.309169,"(13.0, 19.5, 18.928571428571427)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.434782608695652)","(6.0, 8.4, 8.17142857142857)","(3.9, 5.0, 4.944444444444445)","(31.0, 55.0, 42.61538461538461)","(2.6, 3.0, 2.9805128205128204)","(5.0, 6.0, 5.927272727272727)"
09-01-2023 15:04:54.547016,"(13.0, 19.5, 18.928571428571427)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.294117647058824)","(6.0, 8.4, 8.364179104477612)","(3.9, 5.0, 4.944444444444445)","(31.0, 50.0, 42.61538461538461)","(2.6, 3.0, 2.98)","(5.0, 6.0, 5.927272727272727)"
09-01-2023 15:04:55.783147,"(13.0, 19.5, 18.928571428571427)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 13.28125)","(6.0, 8.4, 8.176119402985075)","(3.9, 5.0, 4.944444444444445)","(31.0, 50.0, 42.61538461538461)","(2.6, 3.0, 2.98)","(5.0, 6.0, 5.9399999999999995)"
09-01-2023 15:04:56.977546,"(13.0, 19.5, 18.928571428571427)","(26.0, 40.0, 39.22222222222222)","(11.0, 16.0, 14.2)","(6.0, 8.2, 7.97027027027027)","(3.9, 5.0, 5.070731707317073)","(31.0, 50.0, 41.0)","(2.6, 3.0, 2.98)","(5.0, 6.0, 5.9399999999999995)"
09-01-2023 15:04:58.209521,"(13.0, 19.5, 18.928571428571427)","(26.0, 40.0, 39.22222222222222)","(11.0, 15.0, 13.6)","(6.0, 8.0, 7.97027027027027)","(3.9, 5.1, 5.09527559055118)","(31.0, 50.0, 41.0)","(2.6, 3.0, 2.98)","(5.0, 6.0, 5.9399999999999995)"
