,Lycallegro,Move Like Jagger,Flying Billie,Angeli,Depasser,Gee Gees Choris,Bellasario,Elmajay,Royal Molly
11-01-2023 12:33:24.421154,"(9.0, 12.0, 11.516666666666667)","(3.2, 3.65, 3.6256410256410256)","(12.0, 13.0, 12.55)","(31.0, 130.0, 118.33333333333333)","(21.0, 65.0, 57.5)","(13.0, 19.0, 18.5)","(8.5, 12.0, 11.176470588235293)","(3.7, 4.4, 4.330588235294118)","(4.8, 6.4, 6.271428571428571)"
11-01-2023 12:33:25.846997,"(9.0, 12.0, 11.515873015873016)","(3.2, 3.65, 3.64)","(12.0, 12.5, 12.470588235294118)","(31.0, 130.0, 118.33333333333333)","(21.0, 65.0, 57.5)","(13.0, 19.0, 18.11764705882353)","(8.5, 12.0, 11.176470588235293)","(3.7, 4.4, 4.330588235294118)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:27.270977,"(9.0, 12.0, 11.515873015873016)","(3.2, 3.65, 3.64)","(12.0, 13.0, 12.380952380952381)","(31.0, 130.0, 118.07692307692308)","(21.0, 65.0, 57.5)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.136363636363637)","(3.7, 4.4, 4.330588235294118)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:28.587526,"(9.0, 11.5, 11.422077922077921)","(3.2, 3.65, 3.64)","(12.0, 13.0, 12.380952380952381)","(31.0, 120.0, 118.07692307692308)","(21.0, 65.0, 57.5)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.136363636363637)","(3.7, 4.4, 4.330588235294118)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:29.896714,"(9.0, 11.5, 11.422077922077921)","(3.2, 3.65, 3.64)","(12.0, 13.0, 12.380952380952381)","(31.0, 120.0, 118.21428571428572)","(21.0, 65.0, 57.5)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.136363636363637)","(3.7, 4.4, 4.330588235294118)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:31.498467,"(9.0, 11.5, 11.485074626865671)","(3.2, 3.65, 3.6294117647058823)","(12.0, 13.0, 12.761904761904763)","(31.0, 120.0, 118.21428571428572)","(21.0, 65.0, 57.5)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.115384615384615)","(3.7, 4.4, 4.330588235294118)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:32.902030,"(9.0, 11.5, 11.485074626865671)","(3.2, 3.65, 3.6294117647058823)","(12.0, 14.0, 13.277777777777779)","(31.0, 120.0, 118.21428571428572)","(21.0, 65.0, 60.0)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.330588235294118)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:34.284262,"(9.0, 11.5, 11.422077922077921)","(3.2, 3.65, 3.6294117647058823)","(12.0, 13.5, 13.277777777777779)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 60.0)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.331360946745562)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:35.661207,"(9.0, 11.5, 11.422077922077921)","(3.2, 3.65, 3.6294117647058823)","(12.0, 13.5, 13.277777777777779)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 60.0)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.343414634146342)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:36.989725,"(9.0, 11.5, 11.422077922077921)","(3.2, 3.65, 3.6294117647058823)","(12.0, 13.5, 13.277777777777779)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 60.0)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.343414634146342)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:38.352445,"(9.0, 11.5, 11.422077922077921)","(3.2, 3.65, 3.6303030303030304)","(12.0, 13.5, 12.804347826086957)","(41.0, 120.0, 118.07692307692308)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.343414634146342)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:39.715965,"(9.0, 11.5, 11.42)","(3.2, 3.65, 3.6303030303030304)","(12.0, 14.0, 12.88888888888889)","(41.0, 120.0, 118.07692307692308)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.343414634146342)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:41.289734,"(9.0, 11.5, 11.42)","(3.2, 3.65, 3.6303030303030304)","(12.0, 14.0, 12.88888888888889)","(41.0, 120.0, 118.07692307692308)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.343414634146342)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:42.864761,"(9.0, 11.5, 11.42)","(3.2, 3.65, 3.6303030303030304)","(12.0, 14.0, 12.88888888888889)","(41.0, 120.0, 118.07692307692308)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.339583333333334)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:44.382800,"(9.0, 11.5, 11.42)","(3.2, 3.6, 3.5582644628099174)","(12.0, 14.0, 12.956521739130435)","(41.0, 120.0, 118.07692307692308)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.206896551724139)","(3.7, 4.4, 4.339583333333334)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:45.723487,"(9.0, 11.5, 11.484615384615385)","(3.2, 3.6, 3.555111111111111)","(12.0, 14.0, 12.956521739130435)","(41.0, 120.0, 118.07692307692308)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.233333333333333)","(3.7, 4.4, 4.330379746835443)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:47.108010,"(9.0, 11.5, 11.485294117647058)","(3.2, 3.6, 3.555309734513274)","(12.0, 12.5, 11.676470588235293)","(41.0, 120.0, 118.07692307692308)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.28)","(3.7, 4.4, 4.330379746835443)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:48.356158,"(9.0, 11.5, 11.485294117647058)","(3.2, 3.6, 3.555309734513274)","(12.0, 12.5, 11.722222222222221)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.28)","(3.7, 4.4, 4.368571428571428)","(4.8, 6.4, 6.232258064516129)"
11-01-2023 12:33:49.643998,"(9.0, 11.5, 11.472222222222221)","(3.2, 3.6, 3.555309734513274)","(12.0, 12.5, 11.722222222222221)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.25)","(3.7, 4.4, 4.368571428571428)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:33:51.230876,"(9.0, 11.5, 11.369565217391305)","(3.2, 3.6, 3.555309734513274)","(12.0, 12.5, 11.766666666666667)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.25)","(3.7, 4.4, 4.382539682539683)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:33:52.784720,"(9.0, 11.5, 11.369565217391305)","(3.2, 3.6, 3.5532407407407405)","(12.0, 12.5, 11.766666666666667)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.25)","(3.7, 4.4, 4.382539682539683)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:33:54.342953,"(9.0, 11.5, 11.369565217391305)","(3.2, 3.6, 3.553456221198157)","(12.0, 12.5, 11.766666666666667)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.25)","(3.7, 4.4, 4.382539682539683)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:33:55.735757,"(9.0, 11.5, 11.369565217391305)","(3.2, 3.6, 3.553456221198157)","(12.0, 12.5, 11.766666666666667)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.25)","(3.7, 4.4, 4.382539682539683)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:33:57.094107,"(9.0, 11.5, 11.369565217391305)","(3.2, 3.6, 3.553456221198157)","(12.0, 12.5, 11.766666666666667)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.25)","(3.7, 4.4, 4.382539682539683)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:33:58.474908,"(9.0, 11.5, 11.329545454545455)","(3.2, 3.6, 3.553456221198157)","(12.0, 12.5, 11.766666666666667)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.55)","(3.7, 4.4, 4.382539682539683)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:33:59.833547,"(9.0, 11.5, 11.329545454545455)","(3.2, 3.6, 3.625757575757576)","(12.0, 12.5, 11.681818181818182)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.61111111111111)","(3.7, 4.4, 4.461538461538462)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:34:01.146564,"(9.0, 11.5, 11.329545454545455)","(3.2, 3.65, 3.6076923076923078)","(12.0, 12.5, 11.777777777777779)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 12.0, 11.404761904761905)","(3.7, 4.5, 4.496774193548387)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:34:02.491920,"(9.0, 11.5, 11.329545454545455)","(3.2, 3.65, 3.6125)","(12.0, 12.0, 11.777777777777779)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.13888888888889)","(8.5, 11.5, 11.404761904761905)","(3.7, 4.5, 4.496774193548387)","(4.8, 6.4, 6.281481481481482)"
11-01-2023 12:34:03.819763,"(9.0, 11.5, 11.329545454545455)","(3.2, 3.65, 3.5971698113207546)","(12.0, 12.0, 11.777777777777779)","(41.0, 120.0, 118.21428571428572)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 18.175)","(8.5, 11.5, 11.787878787878787)","(3.7, 4.5, 4.45)","(4.8, 6.4, 6.33968253968254)"
11-01-2023 12:34:05.104212,"(9.0, 11.5, 11.329545454545455)","(3.2, 3.65, 3.5971698113207546)","(12.0, 12.0, 11.708333333333334)","(41.0, 120.0, 117.77777777777777)","(21.0, 65.0, 59.642857142857146)","(13.0, 18.5, 18.033333333333335)","(8.5, 12.0, 11.787878787878787)","(3.7, 4.5, 4.43109243697479)","(4.8, 6.4, 6.654054054054054)"
11-01-2023 12:34:06.432232,"(9.0, 11.5, 11.371794871794872)","(3.2, 3.55, 3.545258620689655)","(12.0, 13.0, 11.807692307692308)","(41.0, 120.0, 117.77777777777777)","(21.0, 60.0, 64.0909090909091)","(13.0, 18.5, 17.09375)","(8.5, 12.0, 10.891304347826086)","(3.7, 4.5, 4.427433628318584)","(4.8, 6.8, 6.647058823529411)"
11-01-2023 12:34:08.238220,"(9.0, 11.5, 11.225806451612904)","(3.2, 3.6, 3.537914691943128)","(12.0, 12.0, 11.807692307692308)","(41.0, 120.0, 117.77777777777777)","(21.0, 65.0, 64.0909090909091)","(13.0, 18.5, 17.09375)","(8.5, 11.5, 11.045454545454545)","(3.7, 4.5, 4.427433628318584)","(4.8, 6.8, 6.666666666666666)"
11-01-2023 12:34:09.817749,"(9.0, 11.5, 11.225806451612904)","(3.2, 3.6, 3.5407608695652173)","(12.0, 12.0, 12.3)","(41.0, 120.0, 117.77777777777777)","(21.0, 65.0, 63.333333333333336)","(13.0, 18.5, 17.09375)","(8.5, 11.5, 11.1)","(3.7, 4.5, 4.427433628318584)","(4.8, 6.8, 6.666666666666666)"
11-01-2023 12:34:11.521860,"(9.0, 11.5, 11.16)","(3.2, 3.55, 3.5364077669902914)","(12.0, 12.5, 12.153846153846153)","(41.0, 120.0, 117.77777777777777)","(21.0, 65.0, 63.333333333333336)","(13.0, 18.5, 17.09375)","(8.5, 11.5, 11.0)","(3.7, 4.5, 4.286440677966102)","(4.8, 6.8, 6.733333333333333)"
11-01-2023 12:34:13.663962,"(9.0, 11.5, 11.114285714285714)","(3.2, 3.6, 3.5364077669902914)","(12.0, 13.0, 12.153846153846153)","(41.0, 120.0, 117.77777777777777)","(21.0, 65.0, 63.333333333333336)","(13.0, 18.5, 17.09375)","(8.5, 11.5, 10.944444444444445)","(3.7, 4.3, 4.284810126582278)","(4.8, 7.0, 6.741176470588235)"
11-01-2023 12:34:15.757471,"(9.0, 11.5, 11.114285714285714)","(3.2, 3.6, 3.5352459016393443)","(12.0, 13.0, 12.153846153846153)","(41.0, 120.0, 118.57142857142857)","(21.0, 65.0, 63.333333333333336)","(13.0, 18.5, 17.09375)","(8.5, 11.5, 11.016129032258064)","(3.7, 4.3, 4.284905660377358)","(4.8, 7.0, 6.875)"
11-01-2023 12:34:17.514264,"(9.0, 11.5, 11.114285714285714)","(3.2, 3.55, 3.5339285714285715)","(11.0, 13.0, 12.153846153846153)","(41.0, 120.0, 121.66666666666667)","(21.0, 65.0, 63.333333333333336)","(14.0, 18.5, 17.09375)","(8.5, 11.5, 11.0)","(3.7, 4.3, 4.336363636363637)","(4.8, 7.0, 6.684615384615384)"
11-01-2023 12:34:19.203266,"(9.0, 11.5, 11.114285714285714)","(3.2, 3.55, 3.5148936170212766)","(11.0, 13.0, 12.153846153846153)","(41.0, 130.0, 121.66666666666667)","(21.0, 65.0, 63.333333333333336)","(14.0, 18.5, 17.09375)","(8.5, 11.5, 11.0)","(3.7, 4.4, 4.3346733668341715)","(4.8, 7.0, 6.8)"
11-01-2023 12:34:20.752522,"(9.0, 11.5, 11.243801652892563)","(3.2, 3.55, 3.522950819672131)","(11.0, 13.0, 12.236842105263158)","(41.0, 130.0, 121.66666666666667)","(21.0, 65.0, 63.333333333333336)","(14.0, 18.5, 17.444444444444443)","(8.5, 11.5, 11.0)","(3.7, 4.4, 4.342727272727273)","(4.8, 7.0, 6.8)"
11-01-2023 12:34:22.141560,"(9.0, 11.5, 11.243801652892563)","(3.2, 3.55, 3.522950819672131)","(11.0, 13.0, 12.236842105263158)","(41.0, 130.0, 121.66666666666667)","(21.0, 65.0, 63.333333333333336)","(14.0, 18.0, 17.444444444444443)","(8.5, 11.5, 10.8125)","(3.7, 4.4, 4.342727272727273)","(4.8, 7.0, 6.8)"
11-01-2023 12:34:23.561259,"(9.0, 11.5, 11.02808988764045)","(3.2, 3.55, 3.5107142857142857)","(11.0, 13.0, 12.236842105263158)","(41.0, 130.0, 121.66666666666667)","(21.0, 65.0, 63.0)","(14.0, 18.0, 17.444444444444443)","(8.5, 11.5, 10.8125)","(3.7, 4.4, 4.326104417670683)","(4.8, 7.0, 6.8)"
11-01-2023 12:34:24.967320,"(9.0, 11.5, 11.02808988764045)","(3.2, 3.55, 3.5107142857142857)","(11.0, 13.0, 12.236842105263158)","(41.0, 130.0, 121.66666666666667)","(21.0, 65.0, 63.333333333333336)","(14.0, 18.0, 17.444444444444443)","(8.5, 11.5, 10.840909090909092)","(3.7, 4.4, 4.327125506072875)","(4.8, 7.0, 6.7690721649484535)"
11-01-2023 12:34:26.350754,"(9.0, 11.5, 11.131578947368421)","(3.2, 3.55, 3.5173076923076922)","(11.0, 13.0, 12.236842105263158)","(41.0, 130.0, 121.66666666666667)","(21.0, 65.0, 63.0)","(14.0, 18.0, 17.444444444444443)","(8.5, 11.0, 11.0)","(3.7, 4.4, 4.34375)","(4.8, 7.0, 6.7690721649484535)"
11-01-2023 12:34:27.773710,"(9.0, 11.5, 11.190909090909091)","(3.2, 3.5, 3.479761904761905)","(11.0, 13.0, 12.236842105263158)","(41.0, 130.0, 115.0)","(21.0, 65.0, 63.0)","(14.0, 18.0, 17.444444444444443)","(8.5, 11.5, 11.0)","(3.7, 4.4, 4.34375)","(4.8, 7.0, 6.7690721649484535)"
11-01-2023 12:34:29.704066,"(9.0, 11.5, 11.166666666666666)","(3.2, 3.5, 3.4825581395348837)","(11.0, 13.0, 12.236842105263158)","(41.0, 130.0, 120.0)","(21.0, 65.0, 63.0)","(14.0, 18.0, 17.444444444444443)","(8.5, 11.5, 11.017857142857142)","(3.7, 4.4, 4.34375)","(4.8, 7.0, 6.709090909090909)"
11-01-2023 12:34:31.284974,"(9.0, 11.5, 11.166666666666666)","(3.2, 3.55, 3.4495145631067965)","(10.0, 13.0, 12.236842105263158)","(41.0, 130.0, 122.5)","(21.0, 65.0, 63.0)","(14.0, 18.0, 17.444444444444443)","(8.5, 11.5, 10.9)","(3.7, 4.4, 4.34375)","(4.8, 7.0, 6.657142857142857)"
11-01-2023 12:34:32.736184,"(9.0, 11.5, 11.181818181818182)","(3.2, 3.45, 3.4754545454545456)","(10.0, 13.0, 12.324324324324325)","(41.0, 130.0, 123.6842105263158)","(21.0, 65.0, 62.5)","(14.0, 18.0, 17.545454545454547)","(8.5, 11.5, 10.926470588235293)","(3.7, 4.4, 4.354777070063695)","(4.8, 7.0, 6.777777777777778)"
11-01-2023 12:34:34.142903,"(9.0, 11.5, 11.181818181818182)","(3.2, 3.5, 3.4754545454545456)","(10.0, 13.0, 12.325581395348838)","(41.0, 130.0, 119.28571428571428)","(21.0, 65.0, 62.5)","(14.0, 18.0, 17.545454545454547)","(8.5, 11.5, 10.926470588235293)","(3.7, 4.4, 4.331730769230769)","(4.8, 7.0, 6.771428571428571)"
11-01-2023 12:34:35.566433,"(9.0, 11.5, 11.17142857142857)","(3.2, 3.6, 3.5635)","(10.0, 13.0, 12.325581395348838)","(41.0, 130.0, 119.28571428571428)","(21.0, 65.0, 62.5)","(14.0, 18.0, 17.545454545454547)","(8.5, 11.5, 10.926470588235293)","(3.7, 4.4, 4.331730769230769)","(4.8, 6.8, 6.771428571428571)"
11-01-2023 12:34:37.141683,"(9.0, 11.5, 11.03061224489796)","(3.2, 3.6, 3.5635)","(10.0, 13.0, 12.325581395348838)","(41.0, 130.0, 115.0)","(21.0, 65.0, 62.5)","(14.0, 18.0, 17.545454545454547)","(8.5, 11.5, 10.886363636363637)","(3.7, 4.4, 4.3440944881889765)","(4.8, 6.8, 6.7709090909090905)"
11-01-2023 12:34:38.686099,"(9.0, 11.5, 11.03061224489796)","(3.2, 3.6, 3.5677631578947366)","(10.0, 13.0, 12.537037037037036)","(41.0, 130.0, 115.0)","(21.0, 65.0, 62.5)","(14.0, 18.0, 18.53846153846154)","(8.5, 11.0, 11.085365853658537)","(3.7, 4.4, 4.331730769230769)","(4.8, 6.8, 6.7709090909090905)"
11-01-2023 12:34:40.220736,"(9.0, 11.5, 11.028846153846153)","(3.2, 3.6, 3.565492957746479)","(10.0, 13.0, 12.537037037037036)","(41.0, 130.0, 116.66666666666667)","(21.0, 65.0, 62.5)","(14.0, 19.0, 18.53846153846154)","(8.5, 11.5, 11.085365853658537)","(3.7, 4.4, 4.340833333333333)","(4.8, 6.8, 6.7709090909090905)"
11-01-2023 12:34:41.761848,"(9.0, 11.5, 11.028846153846153)","(3.2, 3.6, 3.572093023255814)","(10.0, 13.0, 12.537037037037036)","(41.0, 120.0, 116.66666666666667)","(21.0, 65.0, 62.5)","(14.0, 19.0, 18.25)","(8.5, 11.5, 10.8)","(3.7, 4.4, 4.35)","(4.8, 6.8, 6.7709090909090905)"
11-01-2023 12:34:43.086020,"(9.0, 11.5, 11.03061224489796)","(3.2, 3.6, 3.572222222222222)","(10.0, 13.0, 12.583333333333334)","(41.0, 120.0, 116.66666666666667)","(21.0, 65.0, 62.5)","(14.0, 19.0, 17.8)","(8.5, 11.0, 10.588235294117647)","(3.7, 4.4, 4.3537878787878785)","(4.8, 6.8, 6.633333333333333)"
11-01-2023 12:34:44.484763,"(9.0, 11.5, 11.193333333333333)","(3.2, 3.6, 3.6015151515151516)","(10.0, 13.0, 12.583333333333334)","(41.0, 120.0, 117.14285714285714)","(21.0, 65.0, 62.5)","(14.0, 19.0, 17.8)","(8.5, 11.0, 10.588235294117647)","(3.7, 4.4, 4.3537878787878785)","(4.8, 6.8, 6.492307692307692)"
11-01-2023 12:34:46.055268,"(9.0, 11.5, 11.204225352112676)","(3.2, 3.65, 3.594230769230769)","(10.0, 13.0, 12.583333333333334)","(41.0, 120.0, 117.14285714285714)","(21.0, 65.0, 62.5)","(14.0, 19.0, 17.8)","(8.5, 11.0, 10.363636363636363)","(3.7, 4.4, 4.35)","(4.8, 6.6, 6.539130434782608)"
11-01-2023 12:34:47.537223,"(9.0, 11.5, 11.204225352112676)","(3.2, 3.65, 3.6180327868852458)","(10.0, 13.0, 12.583333333333334)","(41.0, 120.0, 117.14285714285714)","(21.0, 65.0, 62.5)","(14.0, 19.0, 17.8)","(8.5, 11.0, 10.007142857142858)","(3.7, 4.4, 4.35)","(4.8, 6.6, 6.53)"
11-01-2023 12:34:48.964638,"(9.0, 11.5, 11.204225352112676)","(3.2, 3.65, 3.621153846153846)","(10.0, 13.0, 12.583333333333334)","(41.0, 120.0, 116.66666666666667)","(26.0, 65.0, 62.5)","(14.0, 19.0, 17.8)","(8.5, 10.5, 10.007142857142858)","(3.7, 4.4, 4.35)","(5.5, 6.6, 6.53)"
11-01-2023 12:34:50.433417,"(9.0, 11.5, 11.204225352112676)","(3.2, 3.65, 3.652727272727273)","(10.0, 13.0, 12.583333333333334)","(41.0, 120.0, 118.0)","(26.0, 65.0, 62.5)","(14.0, 19.0, 17.857142857142858)","(8.5, 10.5, 9.908620689655173)","(3.7, 4.4, 4.365217391304348)","(5.5, 6.6, 6.53)"
11-01-2023 12:34:51.823141,"(9.0, 11.5, 11.204225352112676)","(3.2, 3.7, 3.6535714285714285)","(10.0, 13.0, 12.583333333333334)","(41.0, 120.0, 121.42857142857143)","(26.0, 65.0, 62.5)","(14.0, 19.0, 17.8)","(8.5, 10.5, 9.826751592356688)","(3.7, 4.4, 4.366371681415929)","(5.5, 6.6, 6.53)"
11-01-2023 12:34:53.160647,"(9.0, 11.5, 11.181818181818182)","(3.2, 3.7, 3.6615384615384614)","(10.0, 13.0, 12.583333333333334)","(41.0, 130.0, 121.42857142857143)","(26.0, 65.0, 62.5)","(14.0, 19.0, 18.125)","(8.5, 10.5, 9.826751592356688)","(3.7, 4.4, 4.366371681415929)","(5.5, 6.6, 6.53)"
11-01-2023 12:34:54.473553,"(9.0, 11.5, 11.181818181818182)","(3.2, 3.7, 3.6615384615384614)","(10.0, 13.0, 12.583333333333334)","(41.0, 130.0, 118.18181818181819)","(26.0, 65.0, 62.5)","(14.0, 18.5, 18.227272727272727)","(8.5, 10.5, 9.813636363636364)","(3.7, 4.4, 4.366371681415929)","(5.5, 6.6, 6.53)"
11-01-2023 12:34:55.873147,"(9.0, 11.5, 11.191176470588236)","(3.2, 3.7, 3.6583333333333337)","(10.0, 13.0, 12.583333333333334)","(41.0, 120.0, 118.18181818181819)","(26.0, 65.0, 62.5)","(14.0, 18.5, 18.227272727272727)","(8.5, 10.5, 9.813636363636364)","(3.7, 4.4, 4.366371681415929)","(5.5, 6.6, 6.53)"
11-01-2023 12:34:57.358853,"(9.0, 11.5, 11.298850574712644)","(3.2, 3.7, 3.6697674418604653)","(10.0, 13.0, 12.51923076923077)","(41.0, 120.0, 118.18181818181819)","(26.0, 65.0, 62.72727272727273)","(14.0, 18.5, 18.125)","(8.5, 10.5, 9.813636363636364)","(3.7, 4.4, 4.434920634920635)","(5.5, 6.4, 6.364102564102565)"
11-01-2023 12:34:58.812241,"(9.0, 11.5, 11.337662337662337)","(3.2, 3.7, 3.6684782608695654)","(10.0, 13.0, 12.51923076923077)","(41.0, 120.0, 120.0)","(26.0, 65.0, 60.0)","(14.0, 18.5, 18.125)","(8.5, 10.5, 9.813636363636364)","(3.7, 4.5, 4.447761194029851)","(5.5, 6.4, 6.375)"
11-01-2023 12:35:00.396749,"(9.0, 11.5, 11.337662337662337)","(3.2, 3.7, 3.6717948717948716)","(10.0, 13.0, 12.51923076923077)","(41.0, 130.0, 120.0)","(26.0, 65.0, 61.92307692307692)","(14.0, 18.5, 18.125)","(8.5, 10.5, 9.813636363636364)","(3.7, 4.5, 4.440506329113925)","(5.5, 6.4, 6.395348837209303)"
11-01-2023 12:35:02.323379,"(9.0, 11.5, 11.351190476190476)","(3.2, 3.7, 3.6352272727272728)","(10.0, 13.0, 12.36)","(41.0, 130.0, 121.42857142857143)","(26.0, 65.0, 61.92307692307692)","(14.0, 18.5, 18.125)","(8.5, 10.5, 10.041935483870967)","(3.7, 4.5, 4.442105263157895)","(5.5, 6.4, 6.3961538461538465)"
11-01-2023 12:35:04.191950,"(9.0, 11.5, 11.31578947368421)","(3.2, 3.65, 3.6672727272727275)","(10.0, 13.0, 12.428571428571429)","(41.0, 130.0, 121.42857142857143)","(26.0, 65.0, 61.92307692307692)","(14.0, 18.5, 18.083333333333332)","(8.5, 10.5, 10.042763157894736)","(3.7, 4.5, 4.455555555555556)","(5.5, 6.4, 6.3961538461538465)"
11-01-2023 12:35:05.860173,"(9.0, 11.5, 11.788659793814434)","(3.2, 3.7, 3.6677685950413226)","(10.0, 12.5, 12.209302325581396)","(41.0, 130.0, 125.78947368421052)","(26.0, 65.0, 63.26086956521739)","(14.0, 19.0, 18.01219512195122)","(8.5, 10.5, 9.952380952380953)","(3.7, 4.5, 4.444565217391305)","(5.5, 6.6, 6.430769230769231)"
11-01-2023 12:35:07.708328,"(9.0, 12.0, 11.788659793814434)","(3.3, 3.7, 3.6677685950413226)","(10.0, 12.5, 12.244897959183673)","(41.0, 130.0, 122.0)","(21.0, 65.0, 63.125)","(14.0, 18.5, 18.01219512195122)","(8.5, 10.0, 9.832098765432098)","(3.7, 4.5, 4.443333333333333)","(5.5, 6.4, 6.367213114754099)"
11-01-2023 12:35:09.247273,"(9.0, 12.0, 11.788659793814434)","(3.3, 3.7, 3.6675)","(10.0, 12.5, 12.542857142857143)","(41.0, 130.0, 122.0)","(21.0, 65.0, 63.125)","(14.0, 18.5, 18.01219512195122)","(8.5, 10.0, 9.738775510204082)","(3.7, 4.5, 4.443333333333333)","(5.5, 6.4, 6.375)"
11-01-2023 12:35:10.720165,"(9.0, 12.0, 11.788659793814434)","(3.3, 3.7, 3.6698275862068965)","(10.0, 13.0, 12.542857142857143)","(41.0, 130.0, 122.0)","(21.0, 65.0, 63.125)","(14.0, 18.5, 17.785714285714285)","(8.0, 10.0, 9.74017094017094)","(3.7, 4.5, 4.498181818181818)","(5.5, 6.4, 6.36)"
