,Screaming Izzy,Echo Chamber,Blue Ability,Wood Carrier,Blazin Fury,Dr Cinny,Tinker Dan,Mekong Tash
07-01-2023 10:05:38.792415,"(31.0, 70.0, 56.0)","(51.0, 90.0, 65.0)","(18.0, 29.0, 26.9)","(3.4, 4.8, 4.507142857142857)","(61.0, 170.0, 114.11764705882354)","(3.3, 3.75, 3.6276315789473683)","(2.6, 3.25, 3.24375)","(6.5, 10.5, 9.03125)"
07-01-2023 10:05:39.941557,"(31.0, 70.0, 50.61538461538461)","(51.0, 90.0, 65.0)","(18.0, 29.0, 24.0)","(3.4, 4.7, 4.507142857142857)","(61.0, 160.0, 102.22222222222223)","(3.3, 3.75, 3.6276315789473683)","(2.6, 3.25, 3.2425)","(6.5, 10.5, 9.03125)"
07-01-2023 10:05:41.067563,"(31.0, 70.0, 50.61538461538461)","(51.0, 90.0, 65.0)","(18.0, 28.0, 24.0)","(3.4, 4.7, 4.542857142857143)","(61.0, 160.0, 120.0)","(3.3, 3.75, 3.6276315789473683)","(2.6, 3.25, 3.227777777777778)","(6.5, 10.5, 9.034883720930232)"
07-01-2023 10:05:42.190970,"(31.0, 70.0, 55.26315789473684)","(51.0, 90.0, 65.0)","(18.0, 28.0, 24.347826086956523)","(3.4, 4.7, 4.542857142857143)","(61.0, 160.0, 120.0)","(3.3, 3.75, 3.55625)","(2.6, 3.25, 3.226470588235294)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:43.397116,"(31.0, 70.0, 50.0)","(51.0, 90.0, 67.5)","(18.0, 28.0, 23.333333333333332)","(3.4, 4.7, 4.542857142857143)","(61.0, 160.0, 102.22222222222223)","(3.3, 3.75, 3.5574074074074074)","(2.6, 3.25, 3.226470588235294)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:44.627939,"(31.0, 70.0, 50.0)","(51.0, 90.0, 63.75)","(18.0, 28.0, 24.347826086956523)","(3.4, 4.7, 4.615384615384616)","(61.0, 160.0, 120.0)","(3.3, 3.75, 3.472413793103448)","(2.6, 3.25, 3.226470588235294)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:45.775719,"(31.0, 70.0, 56.0)","(51.0, 90.0, 63.75)","(18.0, 28.0, 23.333333333333332)","(3.4, 4.7, 4.626666666666667)","(61.0, 160.0, 120.0)","(3.3, 3.7, 3.5)","(2.6, 3.25, 3.2375)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:46.878981,"(31.0, 70.0, 56.0)","(51.0, 90.0, 63.75)","(18.0, 28.0, 23.333333333333332)","(3.4, 4.7, 4.626666666666667)","(61.0, 160.0, 101.5)","(3.3, 3.65, 3.437037037037037)","(2.6, 3.25, 3.242)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:48.046250,"(31.0, 70.0, 56.0)","(51.0, 90.0, 63.75)","(18.0, 28.0, 24.347826086956523)","(3.4, 4.7, 4.626666666666667)","(61.0, 160.0, 125.55555555555556)","(3.3, 3.65, 3.437037037037037)","(2.6, 3.25, 3.2425925925925925)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:49.178774,"(31.0, 70.0, 56.0)","(51.0, 90.0, 63.75)","(18.0, 28.0, 24.0)","(3.4, 4.7, 4.626666666666667)","(61.0, 150.0, 99.5)","(3.3, 3.65, 3.437037037037037)","(2.6, 3.25, 3.2425925925925925)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:50.298924,"(31.0, 70.0, 57.55555555555556)","(51.0, 85.0, 65.64516129032258)","(18.0, 28.0, 24.0)","(3.4, 4.7, 4.626666666666667)","(61.0, 140.0, 98.75)","(3.3, 3.65, 3.437037037037037)","(2.6, 3.25, 3.2357142857142858)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:51.369777,"(31.0, 70.0, 57.55555555555556)","(51.0, 85.0, 63.91891891891892)","(18.0, 28.0, 24.76923076923077)","(3.4, 4.7, 4.626666666666667)","(61.0, 140.0, 97.6923076923077)","(3.3, 3.65, 3.4333333333333336)","(2.6, 3.25, 3.238235294117647)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:52.498264,"(31.0, 70.0, 57.55555555555556)","(51.0, 85.0, 63.68421052631579)","(18.0, 28.0, 24.76923076923077)","(3.4, 4.7, 4.626666666666667)","(61.0, 140.0, 97.6923076923077)","(3.3, 3.6, 3.4333333333333336)","(2.6, 3.25, 3.238235294117647)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:53.654962,"(31.0, 70.0, 57.55555555555556)","(51.0, 85.0, 63.68421052631579)","(18.0, 28.0, 24.76923076923077)","(3.4, 4.7, 4.626666666666667)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.6, 3.44375)","(2.6, 3.25, 3.238235294117647)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:54.748983,"(31.0, 70.0, 57.55555555555556)","(51.0, 85.0, 63.68421052631579)","(18.0, 28.0, 24.76923076923077)","(3.4, 4.7, 4.626666666666667)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.6, 3.437837837837838)","(2.6, 3.25, 3.2357142857142858)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:55.881360,"(31.0, 70.0, 60.95652173913044)","(51.0, 85.0, 63.46153846153846)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.530769230769231)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.6, 3.437837837837838)","(2.6, 3.25, 3.238235294117647)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:57.039869,"(31.0, 70.0, 62.29629629629629)","(51.0, 85.0, 78.07692307692308)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.530769230769231)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.6, 3.3916666666666666)","(2.6, 3.25, 3.238235294117647)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:58.192098,"(31.0, 70.0, 62.29629629629629)","(51.0, 80.0, 78.07692307692308)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.6, 3.3875)","(2.6, 3.25, 3.238235294117647)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:05:59.304386,"(31.0, 70.0, 63.0)","(51.0, 80.0, 78.07692307692308)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.5, 3.3704545454545456)","(2.6, 3.25, 3.238235294117647)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:06:00.448863,"(31.0, 70.0, 61.72727272727273)","(51.0, 80.0, 78.07692307692308)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.5, 3.3704545454545456)","(2.6, 3.25, 3.2886363636363636)","(6.5, 10.5, 9.076923076923077)"
07-01-2023 10:06:01.635938,"(31.0, 70.0, 61.72727272727273)","(51.0, 80.0, 78.07692307692308)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.5, 3.3704545454545456)","(2.6, 3.35, 3.2886363636363636)","(6.5, 10.5, 9.088235294117647)"
07-01-2023 10:06:02.758853,"(31.0, 70.0, 61.72727272727273)","(51.0, 80.0, 77.22222222222223)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 98.33333333333333)","(3.3, 3.5, 3.3704545454545456)","(2.6, 3.35, 3.2886363636363636)","(6.5, 10.5, 9.088235294117647)"
07-01-2023 10:06:03.861199,"(31.0, 70.0, 61.72727272727273)","(51.0, 80.0, 77.22222222222223)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 98.33333333333333)","(3.3, 3.5, 3.3704545454545456)","(2.6, 3.35, 3.285714285714286)","(6.5, 10.5, 9.090909090909092)"
07-01-2023 10:06:04.969554,"(31.0, 70.0, 61.72727272727273)","(51.0, 80.0, 65.15625)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 98.33333333333333)","(3.3, 3.5, 3.3875)","(2.6, 3.35, 3.285714285714286)","(6.5, 10.0, 9.090909090909092)"
07-01-2023 10:06:06.100986,"(31.0, 70.0, 61.333333333333336)","(51.0, 75.0, 65.4)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 98.33333333333333)","(3.3, 3.45, 3.3666666666666667)","(2.6, 3.35, 3.278947368421053)","(6.5, 10.0, 9.068965517241379)"
07-01-2023 10:06:07.187384,"(31.0, 70.0, 61.333333333333336)","(51.0, 75.0, 59.666666666666664)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.615384615384616)","(61.0, 140.0, 94.54545454545455)","(3.3, 3.45, 3.3666666666666667)","(2.6, 3.35, 3.278947368421053)","(6.5, 10.0, 9.090909090909092)"
07-01-2023 10:06:08.267060,"(31.0, 70.0, 61.333333333333336)","(51.0, 75.0, 59.666666666666664)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.7, 4.4125000000000005)","(61.0, 140.0, 97.6923076923077)","(3.2, 3.45, 3.3666666666666667)","(2.6, 3.35, 3.2807692307692307)","(6.5, 10.0, 9.090909090909092)"
07-01-2023 10:06:09.440381,"(31.0, 70.0, 61.333333333333336)","(51.0, 75.0, 62.67857142857143)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.5, 4.409589041095891)","(61.0, 140.0, 97.6923076923077)","(3.2, 3.45, 3.4318181818181817)","(2.6, 3.35, 3.32)","(6.5, 10.0, 9.23076923076923)"
07-01-2023 10:06:10.576692,"(31.0, 70.0, 61.333333333333336)","(51.0, 75.0, 66.76470588235294)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.5, 4.416279069767442)","(61.0, 140.0, 97.6923076923077)","(3.2, 3.5, 3.386)","(2.6, 3.4, 3.381818181818182)","(6.5, 10.0, 9.074074074074074)"
07-01-2023 10:06:11.682662,"(31.0, 70.0, 61.333333333333336)","(51.0, 75.0, 66.76470588235294)","(18.0, 28.0, 25.307692307692307)","(3.4, 4.5, 4.416279069767442)","(61.0, 140.0, 97.6923076923077)","(3.2, 3.45, 3.4250000000000003)","(2.6, 3.4, 3.325)","(6.5, 10.0, 8.833333333333332)"
07-01-2023 10:06:12.804126,"(31.0, 70.0, 61.333333333333336)","(51.0, 75.0, 69.28571428571429)","(18.0, 28.0, 24.31578947368421)","(3.4, 4.5, 4.453846153846154)","(61.0, 140.0, 116.66666666666667)","(3.2, 3.45, 3.392105263157895)","(2.6, 3.4, 3.3689655172413793)","(6.5, 10.0, 9.147826086956522)"
07-01-2023 10:06:14.005403,"(31.0, 70.0, 61.333333333333336)","(51.0, 80.0, 69.28571428571429)","(18.0, 28.0, 24.31578947368421)","(3.4, 4.5, 4.477777777777778)","(61.0, 130.0, 116.66666666666667)","(3.2, 3.55, 3.392105263157895)","(2.6, 3.4, 3.364)","(6.5, 10.0, 9.23529411764706)"
07-01-2023 10:06:15.147014,"(31.0, 70.0, 61.333333333333336)","(51.0, 80.0, 69.28571428571429)","(18.0, 28.0, 25.586206896551722)","(3.4, 4.6, 4.460869565217392)","(61.0, 130.0, 116.66666666666667)","(3.2, 3.55, 3.4464285714285716)","(2.6, 3.4, 3.3785714285714286)","(6.5, 9.8, 9.153846153846153)"
07-01-2023 10:06:16.206204,"(31.0, 70.0, 61.333333333333336)","(51.0, 80.0, 69.28571428571429)","(18.0, 28.0, 25.103448275862068)","(3.4, 4.6, 4.489655172413793)","(61.0, 130.0, 110.0)","(3.2, 3.5, 3.42)","(2.6, 3.4, 3.3249999999999997)","(6.5, 9.8, 9.114285714285714)"
07-01-2023 10:06:17.314874,"(31.0, 70.0, 61.333333333333336)","(51.0, 80.0, 69.28571428571429)","(18.0, 28.0, 25.2)","(3.4, 4.6, 4.2444444444444445)","(61.0, 130.0, 116.66666666666667)","(3.2, 3.5, 3.4045454545454548)","(2.6, 3.4, 3.333333333333333)","(6.5, 9.6, 9.21111111111111)"
07-01-2023 10:06:18.431211,"(31.0, 70.0, 60.54545454545455)","(51.0, 80.0, 69.28571428571429)","(18.0, 28.0, 25.310344827586206)","(3.4, 4.6, 4.269230769230769)","(61.0, 130.0, 123.33333333333334)","(3.2, 3.5, 3.4109375)","(2.6, 3.4, 3.33)","(6.5, 9.6, 9.148387096774194)"
07-01-2023 10:06:19.481884,"(31.0, 70.0, 58.0)","(51.0, 80.0, 71.42857142857143)","(18.0, 28.0, 25.5625)","(3.4, 4.5, 4.239130434782608)","(61.0, 130.0, 122.0)","(3.2, 3.5, 3.4109375)","(2.6, 3.45, 3.3666666666666667)","(6.5, 9.6, 10.007407407407408)"
07-01-2023 10:06:20.590327,"(31.0, 70.0, 61.27272727272727)","(51.0, 80.0, 70.71428571428571)","(18.0, 28.0, 25.483870967741936)","(3.4, 4.4, 4.2105263157894735)","(61.0, 130.0, 122.0)","(3.2, 3.5, 3.4583333333333335)","(2.6, 3.5, 3.322222222222222)","(6.5, 10.5, 9.602777777777778)"
07-01-2023 10:06:21.755803,"(31.0, 70.0, 62.0)","(51.0, 80.0, 68.0)","(18.0, 28.0, 24.88)","(3.4, 4.4, 4.2105263157894735)","(61.0, 130.0, 122.0)","(3.2, 3.5, 3.425)","(2.6, 3.5, 3.322222222222222)","(6.5, 10.5, 9.65)"
07-01-2023 10:06:22.835616,"(31.0, 70.0, 55.6)","(51.0, 80.0, 68.52941176470588)","(18.0, 28.0, 24.88)","(3.4, 4.4, 4.2105263157894735)","(61.0, 130.0, 122.0)","(3.2, 3.45, 3.3815789473684212)","(2.6, 3.5, 3.333333333333333)","(6.5, 10.5, 9.65)"
07-01-2023 10:06:23.945877,"(31.0, 70.0, 60.4)","(51.0, 80.0, 72.77777777777777)","(18.0, 28.0, 24.88)","(3.6, 4.4, 4.205)","(61.0, 130.0, 122.0)","(3.1, 3.45, 3.3815789473684212)","(2.7, 3.5, 3.3125)","(6.5, 10.5, 9.65)"
07-01-2023 10:06:25.110975,"(31.0, 70.0, 55.6)","(51.0, 80.0, 72.77777777777777)","(18.0, 28.0, 24.88)","(3.6, 4.4, 4.223529411764706)","(61.0, 130.0, 122.0)","(3.1, 3.45, 3.3815789473684212)","(2.7, 3.5, 3.3125)","(6.5, 10.5, 9.593333333333334)"
07-01-2023 10:06:26.286406,"(31.0, 70.0, 55.6)","(51.0, 80.0, 72.77777777777777)","(18.0, 28.0, 24.88)","(3.6, 4.4, 4.266666666666667)","(61.0, 130.0, 122.0)","(3.1, 3.45, 3.4147058823529415)","(2.7, 3.5, 3.2340579710144928)","(6.5, 10.5, 9.484615384615385)"
07-01-2023 10:06:27.348441,"(31.0, 70.0, 60.4)","(51.0, 80.0, 72.77777777777777)","(18.0, 28.0, 24.88)","(3.6, 4.4, 4.266666666666667)","(61.0, 130.0, 123.33333333333334)","(3.1, 3.45, 3.4000000000000004)","(2.7, 3.25, 3.3785714285714286)","(6.5, 10.5, 9.214285714285714)"
07-01-2023 10:06:28.431292,"(31.0, 70.0, 60.4)","(51.0, 80.0, 73.80952380952381)","(18.0, 28.0, 24.88)","(3.6, 4.4, 4.3100000000000005)","(61.0, 130.0, 126.0)","(3.1, 3.45, 3.4000000000000004)","(2.7, 3.5, 3.3508771929824563)","(6.5, 10.5, 9.889830508474576)"
07-01-2023 10:06:29.526113,"(31.0, 70.0, 55.6)","(51.0, 80.0, 73.80952380952381)","(18.0, 28.0, 24.88)","(3.6, 4.4, 4.196)","(61.0, 150.0, 126.0)","(3.1, 3.45, 3.4000000000000004)","(2.7, 3.5, 3.3410256410256407)","(6.5, 10.5, 9.524999999999999)"
07-01-2023 10:06:30.620274,"(31.0, 70.0, 60.57142857142857)","(51.0, 80.0, 73.80952380952381)","(18.0, 28.0, 24.88)","(3.6, 4.4, 4.196)","(61.0, 150.0, 126.0)","(3.1, 3.45, 3.4000000000000004)","(2.7, 3.5, 3.317647058823529)","(6.5, 10.5, 9.863265306122448)"
07-01-2023 10:06:31.669965,"(31.0, 70.0, 63.714285714285715)","(51.0, 80.0, 73.80952380952381)","(18.0, 28.0, 24.88)","(3.6, 4.4, 4.196)","(61.0, 150.0, 132.5)","(3.1, 3.45, 3.4000000000000004)","(2.7, 3.5, 3.317647058823529)","(6.5, 10.5, 9.863265306122448)"
07-01-2023 10:06:32.786865,"(31.0, 70.0, 63.714285714285715)","(51.0, 80.0, 73.80952380952381)","(18.0, 28.0, 24.75)","(3.6, 4.4, 4.196)","(61.0, 140.0, 132.5)","(3.1, 3.45, 3.384375)","(2.7, 3.5, 3.3410256410256407)","(6.5, 10.5, 9.863265306122448)"
07-01-2023 10:06:33.945098,"(31.0, 70.0, 63.714285714285715)","(51.0, 80.0, 73.80952380952381)","(18.0, 28.0, 24.75)","(3.6, 4.4, 4.168181818181818)","(61.0, 140.0, 118.66666666666666)","(3.1, 3.4, 3.441666666666667)","(2.7, 3.5, 3.30625)","(6.5, 10.5, 9.766666666666667)"
07-01-2023 10:06:35.075170,"(31.0, 70.0, 63.714285714285715)","(51.0, 80.0, 73.80952380952381)","(18.0, 28.0, 24.75)","(3.6, 4.4, 4.2)","(61.0, 140.0, 118.66666666666666)","(3.1, 3.45, 3.438)","(2.7, 3.5, 3.30625)","(6.5, 10.5, 9.723529411764707)"
07-01-2023 10:06:36.161647,"(31.0, 70.0, 63.714285714285715)","(51.0, 80.0, 73.80952380952381)","(18.0, 28.0, 24.75)","(3.6, 4.4, 4.2)","(61.0, 140.0, 113.33333333333333)","(3.1, 3.55, 3.4655555555555555)","(2.7, 3.5, 3.30625)","(6.5, 10.5, 9.484615384615385)"
07-01-2023 10:06:37.293892,"(31.0, 70.0, 63.714285714285715)","(51.0, 95.0, 88.75)","(18.0, 28.0, 24.75)","(3.6, 4.4, 4.2)","(61.0, 140.0, 113.33333333333333)","(3.1, 3.55, 3.4655555555555555)","(2.7, 3.5, 3.30625)","(6.5, 10.5, 9.484615384615385)"
07-01-2023 10:06:38.312352,"(31.0, 70.0, 63.714285714285715)","(51.0, 95.0, 85.0)","(18.0, 27.0, 26.583333333333336)","(3.6, 4.4, 4.2)","(61.0, 140.0, 113.33333333333333)","(3.1, 3.45, 3.4222222222222225)","(2.7, 3.5, 3.30625)","(6.5, 10.5, 9.344444444444443)"
07-01-2023 10:06:39.323197,"(31.0, 70.0, 63.714285714285715)","(51.0, 95.0, 85.0)","(18.0, 27.0, 26.583333333333336)","(3.6, 4.4, 4.2)","(61.0, 140.0, 113.33333333333333)","(3.1, 3.45, 3.4338709677419357)","(2.7, 3.5, 3.307142857142857)","(6.5, 10.5, 9.647058823529411)"
07-01-2023 10:06:40.388825,"(31.0, 70.0, 63.714285714285715)","(51.0, 95.0, 82.5)","(18.0, 27.0, 26.615384615384617)","(3.6, 4.4, 4.2)","(61.0, 140.0, 113.33333333333333)","(3.1, 3.45, 3.4222222222222225)","(2.7, 3.5, 3.4068965517241376)","(6.5, 10.0, 9.19047619047619)"
07-01-2023 10:06:41.451033,"(31.0, 70.0, 63.714285714285715)","(51.0, 95.0, 82.5)","(18.0, 27.0, 26.615384615384617)","(3.6, 4.4, 4.2)","(61.0, 140.0, 113.33333333333333)","(3.1, 3.45, 3.4338709677419357)","(2.7, 3.5, 3.3734375)","(6.5, 10.0, 9.19047619047619)"
07-01-2023 10:06:42.532399,"(31.0, 70.0, 63.714285714285715)","(51.0, 95.0, 82.5)","(18.0, 27.0, 26.615384615384617)","(3.6, 4.4, 4.16)","(61.0, 140.0, 113.33333333333333)","(3.1, 3.45, 3.4613636363636364)","(2.7, 3.5, 3.3499999999999996)","(6.5, 10.0, 9.352380952380951)"
07-01-2023 10:06:43.639844,"(31.0, 70.0, 63.714285714285715)","(51.0, 95.0, 82.5)","(18.0, 27.0, 26.615384615384617)","(3.6, 4.4, 4.16)","(61.0, 140.0, 116.66666666666667)","(3.1, 3.55, 3.425)","(2.7, 3.5, 3.3430232558139537)","(6.5, 10.0, 8.983333333333334)"
07-01-2023 10:06:44.692465,"(31.0, 70.0, 65.0)","(51.0, 90.0, 85.0)","(18.0, 27.0, 26.615384615384617)","(3.6, 4.4, 4.16)","(61.0, 140.0, 116.66666666666667)","(3.1, 3.45, 3.425)","(2.7, 3.5, 3.3277777777777775)","(6.5, 9.8, 8.718181818181819)"
07-01-2023 10:06:45.714217,"(31.0, 70.0, 65.0)","(51.0, 90.0, 85.0)","(18.0, 27.0, 26.8)","(3.6, 4.4, 4.1499999999999995)","(61.0, 140.0, 116.66666666666667)","(3.1, 3.45, 3.536363636363636)","(2.7, 3.5, 3.3351063829787235)","(6.5, 9.8, 8.65)"
07-01-2023 10:06:46.750959,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.0)","(18.0, 27.0, 26.8)","(3.6, 4.4, 4.1499999999999995)","(61.0, 140.0, 121.33333333333333)","(3.1, 3.55, 3.566923076923077)","(2.7, 3.5, 3.3658536585365852)","(6.5, 9.8, 8.65)"
07-01-2023 10:06:47.787586,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.0)","(18.0, 27.0, 26.8)","(3.6, 4.4, 4.1499999999999995)","(61.0, 140.0, 121.33333333333333)","(3.1, 3.65, 3.5166666666666666)","(2.7, 3.5, 3.3796875)","(6.5, 9.8, 8.65)"
07-01-2023 10:06:48.865837,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.0)","(18.0, 27.0, 26.8)","(3.6, 4.4, 4.1499999999999995)","(61.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.524)","(2.7, 3.45, 3.3985714285714286)","(6.5, 9.8, 8.9)"
07-01-2023 10:06:49.941142,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.0)","(18.0, 27.0, 26.8125)","(3.6, 4.4, 4.257142857142857)","(61.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5090909090909093)","(2.7, 3.45, 3.3794117647058823)","(6.5, 9.6, 8.672727272727274)"
07-01-2023 10:06:51.029723,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.0)","(18.0, 27.0, 26.8125)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5333333333333337)","(2.7, 3.45, 3.3954545454545455)","(7.0, 9.6, 8.7125)"
07-01-2023 10:06:52.128058,"(31.0, 70.0, 61.111111111111114)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 120.0)","(3.1, 3.7, 3.6214285714285714)","(2.7, 3.45, 3.3954545454545455)","(7.0, 9.4, 8.75294117647059)"
07-01-2023 10:06:53.146776,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 120.0)","(3.1, 3.65, 3.553125)","(2.7, 3.45, 3.3794117647058823)","(7.0, 9.4, 8.75294117647059)"
07-01-2023 10:06:54.238517,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.54)","(2.7, 3.45, 3.3794117647058823)","(7.0, 9.4, 8.75294117647059)"
07-01-2023 10:06:55.354015,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5454545454545454)","(2.7, 3.45, 3.39)","(7.0, 9.4, 8.75294117647059)"
07-01-2023 10:06:56.390806,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5454545454545454)","(2.7, 3.45, 3.4392857142857145)","(7.0, 9.4, 8.628571428571428)"
07-01-2023 10:06:57.549755,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5454545454545454)","(2.7, 3.45, 3.4392857142857145)","(7.0, 9.2, 8.7)"
07-01-2023 10:06:58.714391,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5454545454545454)","(2.7, 3.45, 3.4406250000000003)","(7.0, 9.2, 8.6375)"
07-01-2023 10:06:59.720635,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8)","(3.5, 4.4, 4.257142857142857)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5625)","(2.7, 3.45, 3.4406250000000003)","(7.0, 9.2, 8.6375)"
07-01-2023 10:07:00.843261,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8)","(3.5, 4.4, 4.16764705882353)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5250000000000004)","(2.7, 3.45, 3.466666666666667)","(7.0, 9.2, 8.569230769230769)"
07-01-2023 10:07:01.849898,"(31.0, 70.0, 61.111111111111114)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8)","(3.5, 4.3, 4.15)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5343750000000003)","(2.7, 3.5, 3.5451612903225804)","(7.0, 9.0, 8.965217391304348)"
07-01-2023 10:07:02.843166,"(31.0, 70.0, 65.55555555555556)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.3, 4.164285714285715)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.527586206896552)","(2.7, 3.55, 3.484507042253521)","(7.0, 9.0, 8.618181818181819)"
07-01-2023 10:07:03.904878,"(31.0, 70.0, 62.72727272727273)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.3, 4.0964285714285715)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5310810810810813)","(2.7, 3.6, 3.52)","(7.0, 9.0, 8.76)"
07-01-2023 10:07:05.041337,"(31.0, 70.0, 62.72727272727273)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.3, 4.081818181818182)","(71.0, 140.0, 121.33333333333333)","(3.1, 3.6, 3.5227272727272725)","(2.7, 3.6, 3.515116279069767)","(7.0, 9.0, 8.907692307692308)"
07-01-2023 10:07:06.122446,"(31.0, 70.0, 62.72727272727273)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.3, 4.084375)","(71.0, 140.0, 114.54545454545455)","(3.1, 3.55, 3.517857142857143)","(2.7, 3.55, 3.50531914893617)","(7.0, 9.0, 8.65)"
07-01-2023 10:07:07.211166,"(31.0, 70.0, 62.72727272727273)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.3, 4.044444444444444)","(71.0, 140.0, 114.54545454545455)","(3.1, 3.55, 3.51)","(2.7, 3.55, 3.515116279069767)","(7.0, 9.0, 8.7875)"
