,Whose Me Mum,Aldebaran Leroy,Krakuer,Arrjays Trapper,Majestic Speed,Buslin Brody,So Vogue
11-01-2023 21:27:33.818996,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.9, 2.841818181818182)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:34.908979,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.9, 2.841818181818182)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:35.903339,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.9, 2.841818181818182)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:37.025934,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.9, 2.88)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:38.205334,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 18.875)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.9, 2.873333333333333)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:39.403121,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.92, 2.8563636363636364)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:40.540748,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.92, 2.8563636363636364)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:41.704016,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.92, 2.8563636363636364)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:42.921326,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.92, 2.873333333333333)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:44.137169,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.586206896551724)","(2.25, 2.92, 2.873333333333333)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6507692307692308)"
11-01-2023 21:27:45.288617,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.954372623574145)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6525000000000003)"
11-01-2023 21:27:46.455633,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.940074906367041)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6500000000000004)"
11-01-2023 21:27:47.538585,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.940074906367041)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6500000000000004)"
11-01-2023 21:27:48.584635,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.940074906367041)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6341176470588237)"
11-01-2023 21:27:49.667636,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.940074906367041)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6363636363636367)"
11-01-2023 21:27:50.772635,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.940074906367041)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6363636363636367)"
11-01-2023 21:27:51.984650,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 83.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.940074906367041)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.66, 2.6371428571428575)"
11-01-2023 21:27:53.151561,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 81.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.940074906367041)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.64, 2.63)"
11-01-2023 21:27:54.393227,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 81.0)","(13.0, 20.0, 19.25)","(9.0, 11.0, 10.490234375)","(2.25, 2.92, 2.8771428571428572)","(18.0, 48.0, 41.333333333333336)","(2.25, 2.64, 2.63)"
11-01-2023 21:27:55.702765,"(10.0, 13.0, 12.272727272727273)","(41.0, 85.0, 80.55555555555556)","(13.0, 20.0, 19.25)","(9.0, 10.5, 10.75)","(2.25, 2.92, 2.868)","(18.0, 48.0, 48.57142857142857)","(2.25, 2.64, 2.6242857142857146)"
11-01-2023 21:27:57.100921,"(10.0, 13.0, 12.555555555555555)","(41.0, 100.0, 85.0)","(13.0, 20.0, 18.352941176470587)","(9.0, 11.0, 10.772727272727273)","(2.25, 2.88, 2.8243478260869566)","(18.0, 70.0, 51.53846153846154)","(2.25, 2.64, 2.6302608695652174)"
11-01-2023 21:27:58.515954,"(10.0, 13.0, 12.333333333333334)","(41.0, 95.0, 85.0)","(13.0, 19.5, 19.035714285714285)","(9.0, 11.5, 10.636363636363637)","(2.25, 2.92, 2.83)","(18.0, 65.0, 59.44444444444444)","(2.25, 2.64, 2.6140425531914895)"
11-01-2023 21:27:59.698802,"(10.0, 13.0, 12.333333333333334)","(41.0, 95.0, 85.0)","(13.0, 19.5, 19.035714285714285)","(9.0, 11.0, 10.636363636363637)","(2.25, 2.9, 2.8252631578947365)","(18.0, 65.0, 67.33333333333333)","(2.3, 2.62, 2.617837837837838)"
11-01-2023 21:28:00.860460,"(10.0, 13.0, 12.5)","(41.0, 95.0, 85.0)","(13.0, 21.0, 19.0)","(8.5, 11.0, 10.636363636363637)","(2.25, 2.92, 2.8252631578947365)","(18.0, 80.0, 66.75)","(2.3, 2.62, 2.618048780487805)"
11-01-2023 21:28:02.022757,"(10.0, 13.0, 12.5)","(41.0, 90.0, 81.66666666666667)","(13.0, 21.0, 19.0)","(8.5, 11.0, 10.636363636363637)","(2.25, 2.92, 2.8247619047619046)","(18.0, 75.0, 59.5)","(2.3, 2.62, 2.618048780487805)"
11-01-2023 21:28:03.203728,"(10.0, 13.0, 12.294117647058824)","(41.0, 85.0, 78.33333333333333)","(13.0, 21.0, 19.0)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.92, 2.825454545454545)","(18.0, 75.0, 66.14285714285714)","(2.3, 2.62, 2.614509803921569)"
11-01-2023 21:28:04.336176,"(10.0, 13.5, 12.125)","(41.0, 85.0, 78.33333333333333)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.88, 2.825454545454545)","(18.0, 75.0, 54.0)","(2.3, 2.62, 2.615416666666667)"
11-01-2023 21:28:05.422939,"(10.0, 13.5, 12.125)","(41.0, 85.0, 78.33333333333333)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.88, 2.825454545454545)","(18.0, 70.0, 55.5)","(2.3, 2.62, 2.614)"
11-01-2023 21:28:06.565001,"(10.0, 13.5, 12.125)","(41.0, 85.0, 81.66666666666667)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.88, 2.825454545454545)","(18.0, 65.0, 50.666666666666664)","(2.3, 2.62, 2.614)"
11-01-2023 21:28:07.649121,"(10.0, 13.5, 12.125)","(41.0, 90.0, 82.85714285714286)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.88, 2.825454545454545)","(18.0, 60.0, 50.666666666666664)","(2.3, 2.62, 2.614)"
11-01-2023 21:28:08.686124,"(10.0, 13.5, 12.125)","(41.0, 90.0, 82.85714285714286)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.88, 2.825454545454545)","(18.0, 60.0, 53.0)","(2.3, 2.62, 2.614)"
11-01-2023 21:28:09.817546,"(10.0, 13.5, 12.125)","(41.0, 90.0, 82.0)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.88, 2.825454545454545)","(21.0, 60.0, 53.0)","(2.2, 2.62, 2.614)"
11-01-2023 21:28:10.887524,"(10.0, 13.5, 12.125)","(41.0, 90.0, 85.0)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.88, 2.8557575757575755)","(21.0, 60.0, 53.0)","(2.2, 2.62, 2.613658536585366)"
11-01-2023 21:28:12.065004,"(10.0, 13.5, 12.130434782608695)","(41.0, 90.0, 87.14285714285714)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.777777777777779)","(2.25, 2.88, 2.8557575757575755)","(21.0, 60.0, 53.0)","(2.2, 2.62, 2.613658536585366)"
11-01-2023 21:28:13.252390,"(10.0, 13.5, 12.130434782608695)","(41.0, 90.0, 87.5)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.766666666666667)","(2.25, 2.88, 2.8557575757575755)","(21.0, 60.0, 53.0)","(2.2, 2.62, 2.60875)"
11-01-2023 21:28:14.429845,"(10.0, 13.5, 12.115384615384615)","(41.0, 90.0, 87.5)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.766666666666667)","(2.25, 2.88, 2.853488372093023)","(21.0, 60.0, 53.0)","(2.2, 2.62, 2.60875)"
11-01-2023 21:28:15.581294,"(10.0, 13.0, 12.25)","(41.0, 90.0, 87.5)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.766666666666667)","(2.25, 2.9, 2.8389830508474576)","(21.0, 60.0, 57.66666666666667)","(2.2, 2.62, 2.6109375)"
11-01-2023 21:28:16.779495,"(10.0, 13.0, 12.375)","(41.0, 90.0, 86.66666666666667)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.766666666666667)","(2.25, 2.9, 2.8634482758620687)","(21.0, 60.0, 58.285714285714285)","(2.2, 2.62, 2.611044776119403)"
11-01-2023 21:28:17.951160,"(10.0, 12.5, 12.236842105263158)","(41.0, 90.0, 88.33333333333333)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.766666666666667)","(2.25, 2.88, 2.8634482758620687)","(21.0, 60.0, 57.27272727272727)","(2.2, 2.62, 2.611044776119403)"
11-01-2023 21:28:19.117641,"(10.0, 12.5, 12.236842105263158)","(41.0, 90.0, 88.57142857142857)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.23076923076923)","(2.25, 2.88, 2.8951724137931034)","(21.0, 65.0, 71.14285714285714)","(2.2, 2.62, 2.6203076923076924)"
11-01-2023 21:28:20.220700,"(10.0, 13.0, 12.34)","(41.0, 90.0, 88.57142857142857)","(13.0, 21.0, 18.916666666666668)","(8.5, 11.0, 10.23076923076923)","(2.25, 2.92, 2.8951724137931034)","(21.0, 75.0, 64.5)","(2.2, 2.64, 2.617837837837838)"
11-01-2023 21:28:21.287156,"(10.0, 13.0, 12.25)","(41.0, 90.0, 88.57142857142857)","(13.0, 21.0, 18.87037037037037)","(8.5, 11.0, 10.166666666666666)","(2.25, 2.92, 2.88625)","(21.0, 70.0, 64.5)","(2.2, 2.64, 2.617837837837838)"
11-01-2023 21:28:22.274500,"(10.0, 13.0, 12.5)","(41.0, 90.0, 88.57142857142857)","(13.0, 21.0, 18.916666666666668)","(8.5, 10.5, 9.9)","(2.25, 2.92, 2.88625)","(21.0, 70.0, 64.5)","(2.2, 2.64, 2.6193548387096777)"
11-01-2023 21:28:23.364304,"(10.0, 13.0, 12.735294117647058)","(41.0, 90.0, 88.57142857142857)","(13.0, 21.0, 18.916666666666668)","(8.5, 10.5, 9.728571428571428)","(2.25, 2.92, 2.847272727272727)","(21.0, 70.0, 60.75)","(2.2, 2.64, 2.6193548387096777)"
11-01-2023 21:28:24.546873,"(10.0, 13.0, 12.735294117647058)","(41.0, 140.0, 114.28571428571428)","(13.0, 21.0, 18.916666666666668)","(8.5, 10.5, 9.728571428571428)","(2.25, 2.92, 2.847272727272727)","(21.0, 65.0, 60.75)","(2.2, 2.64, 2.6193548387096777)"
11-01-2023 21:28:25.646657,"(10.0, 13.0, 12.735294117647058)","(41.0, 120.0, 114.28571428571428)","(13.0, 21.0, 18.916666666666668)","(8.5, 10.5, 9.558620689655172)","(2.25, 2.92, 2.8628571428571425)","(21.0, 65.0, 60.75)","(2.2, 2.64, 2.6169014084507043)"
11-01-2023 21:28:26.985744,"(10.0, 13.0, 12.735294117647058)","(41.0, 120.0, 120.0)","(13.0, 21.0, 18.916666666666668)","(8.5, 10.5, 9.420689655172414)","(2.25, 2.92, 2.8628571428571425)","(21.0, 65.0, 60.75)","(2.2, 2.64, 2.6193548387096777)"
11-01-2023 21:28:28.215815,"(10.0, 13.0, 12.4)","(41.0, 140.0, 107.27272727272728)","(13.0, 21.0, 18.916666666666668)","(8.5, 10.0, 9.1875)","(2.25, 2.92, 2.8628571428571425)","(21.0, 65.0, 62.0)","(2.2, 2.64, 2.617627118644068)"
11-01-2023 21:28:29.472796,"(10.0, 13.0, 12.4)","(41.0, 130.0, 114.28571428571428)","(13.0, 21.0, 19.333333333333332)","(8.5, 10.0, 9.236842105263158)","(2.25, 2.92, 2.8628571428571425)","(21.0, 65.0, 62.0)","(2.2, 2.64, 2.617627118644068)"
11-01-2023 21:28:30.671878,"(10.0, 13.5, 12.576923076923077)","(41.0, 120.0, 114.28571428571428)","(13.0, 21.0, 19.333333333333332)","(8.5, 10.0, 9.236842105263158)","(2.25, 2.92, 2.8628571428571425)","(21.0, 65.0, 58.333333333333336)","(2.2, 2.64, 2.617931034482759)"
11-01-2023 21:28:31.761309,"(10.0, 13.5, 12.552631578947368)","(41.0, 110.0, 102.5)","(13.0, 21.0, 19.333333333333332)","(8.5, 10.0, 9.236842105263158)","(2.25, 2.92, 2.925)","(21.0, 65.0, 58.333333333333336)","(2.2, 2.62, 2.612258064516129)"
11-01-2023 21:28:32.803931,"(10.0, 13.5, 12.552631578947368)","(41.0, 110.0, 102.5)","(13.0, 21.0, 19.333333333333332)","(8.5, 10.0, 9.236842105263158)","(2.25, 2.94, 2.925)","(21.0, 65.0, 58.333333333333336)","(2.2, 2.62, 2.612258064516129)"
11-01-2023 21:28:33.901634,"(10.0, 13.5, 12.552631578947368)","(41.0, 110.0, 102.5)","(13.0, 21.0, 19.333333333333332)","(8.5, 10.0, 9.48)","(2.25, 2.94, 2.8649999999999998)","(21.0, 65.0, 58.333333333333336)","(2.2, 2.62, 2.6216666666666666)"
11-01-2023 21:28:34.921682,"(10.0, 13.5, 12.552631578947368)","(41.0, 110.0, 102.5)","(13.0, 21.0, 19.333333333333332)","(8.5, 9.8, 9.48)","(2.25, 2.94, 2.8649999999999998)","(21.0, 65.0, 61.666666666666664)","(2.2, 2.64, 2.6216666666666666)"
11-01-2023 21:28:35.886324,"(10.0, 13.5, 12.681818181818182)","(41.0, 110.0, 102.5)","(13.0, 21.0, 19.333333333333332)","(8.5, 9.8, 9.423529411764706)","(2.25, 2.94, 2.88)","(21.0, 75.0, 61.666666666666664)","(2.2, 2.64, 2.6216666666666666)"
11-01-2023 21:28:36.961430,"(10.0, 13.5, 12.681818181818182)","(41.0, 110.0, 102.5)","(13.0, 21.0, 19.333333333333332)","(8.5, 9.8, 9.423529411764706)","(2.25, 2.94, 2.88)","(21.0, 75.0, 61.666666666666664)","(2.2, 2.64, 2.6216666666666666)"
11-01-2023 21:28:38.041951,"(10.0, 13.5, 12.681818181818182)","(41.0, 110.0, 102.5)","(13.0, 21.0, 18.82608695652174)","(8.5, 9.8, 9.423529411764706)","(2.25, 2.94, 2.88)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.6208695652173915)"
11-01-2023 21:28:39.132265,"(10.0, 13.5, 12.681818181818182)","(41.0, 110.0, 102.5)","(13.0, 21.0, 18.78846153846154)","(8.5, 9.8, 9.378947368421054)","(2.25, 2.94, 2.87)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.6208695652173915)"
11-01-2023 21:28:40.268366,"(10.0, 13.5, 12.5)","(41.0, 110.0, 102.5)","(13.0, 21.0, 18.78846153846154)","(8.5, 9.8, 9.378947368421054)","(2.25, 2.94, 2.84)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.6208695652173915)"
11-01-2023 21:28:41.542259,"(10.0, 13.5, 12.5)","(41.0, 110.0, 102.5)","(13.0, 21.0, 18.78846153846154)","(8.5, 9.8, 9.133333333333335)","(2.25, 2.94, 2.84)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.6208695652173915)"
11-01-2023 21:28:42.686116,"(10.0, 13.5, 12.5)","(41.0, 110.0, 102.5)","(13.0, 21.0, 18.78846153846154)","(8.5, 9.8, 9.06)","(2.25, 2.92, 2.8628571428571425)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.6288)"
11-01-2023 21:28:43.949172,"(10.0, 13.5, 12.642857142857142)","(41.0, 110.0, 95.0)","(13.0, 21.0, 18.78846153846154)","(8.5, 9.6, 9.168)","(2.25, 2.92, 2.91375)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.6288)"
11-01-2023 21:28:45.131015,"(10.0, 13.5, 12.794117647058824)","(41.0, 110.0, 95.0)","(13.0, 21.0, 18.78846153846154)","(8.5, 9.6, 9.168)","(2.25, 2.92, 2.915833333333333)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.626666666666667)"
11-01-2023 21:28:46.319215,"(10.0, 13.5, 12.794117647058824)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.42105263157895)","(8.5, 9.6, 9.0375)","(2.25, 2.92, 2.915833333333333)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.624)"
11-01-2023 21:28:47.703147,"(10.0, 13.5, 12.794117647058824)","(41.0, 110.0, 93.63636363636364)","(13.0, 21.0, 19.42105263157895)","(8.5, 9.6, 9.1)","(2.25, 2.92, 2.915833333333333)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.624)"
11-01-2023 21:28:48.891094,"(10.0, 13.5, 12.794117647058824)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.88888888888889)","(8.5, 9.4, 9.02)","(2.25, 2.92, 2.915833333333333)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.624)"
11-01-2023 21:28:49.985958,"(10.0, 13.5, 12.928571428571429)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.88888888888889)","(8.0, 9.2, 9.02)","(2.25, 2.92, 2.915833333333333)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.624)"
11-01-2023 21:28:51.023243,"(10.0, 13.5, 12.928571428571429)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.88888888888889)","(8.0, 9.2, 9.02)","(2.25, 2.92, 2.915833333333333)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.624)"
11-01-2023 21:28:52.103033,"(10.0, 13.5, 12.7)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.88888888888889)","(8.0, 9.2, 9.125)","(2.25, 2.92, 2.9154545454545455)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.624)"
11-01-2023 21:28:53.183754,"(10.0, 13.5, 12.7)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.88888888888889)","(8.0, 9.2, 9.125)","(2.25, 2.92, 2.914285714285714)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.64, 2.6352380952380954)"
11-01-2023 21:28:54.317910,"(10.0, 13.5, 12.75)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.88888888888889)","(8.0, 9.2, 9.125)","(2.25, 2.92, 2.897777777777778)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.66, 2.636)"
11-01-2023 21:28:55.512242,"(10.0, 14.0, 13.076923076923077)","(41.0, 110.0, 95.0)","(13.0, 21.0, 18.692307692307693)","(8.0, 9.2, 9.0)","(2.25, 2.92, 2.897777777777778)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.66, 2.636)"
11-01-2023 21:28:56.583048,"(10.0, 14.0, 13.2)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.615384615384617)","(8.0, 9.2, 9.0)","(2.25, 2.92, 2.932857142857143)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.66, 2.636)"
11-01-2023 21:28:57.708219,"(10.0, 14.0, 13.2)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.615384615384617)","(8.0, 9.2, 9.1)","(2.25, 2.94, 2.887272727272727)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.66, 2.6375)"
11-01-2023 21:28:58.800996,"(10.0, 14.0, 13.2)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.615384615384617)","(8.0, 9.2, 8.959999999999999)","(2.25, 2.96, 2.887272727272727)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.66, 2.657777777777778)"
11-01-2023 21:28:59.846789,"(10.0, 14.0, 13.2)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.615384615384617)","(8.0, 9.2, 8.830769230769231)","(2.25, 2.94, 2.892)","(21.0, 75.0, 70.45454545454545)","(2.2, 2.7, 2.6682352941176473)"
11-01-2023 21:29:00.796934,"(10.0, 14.0, 13.2)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.615384615384617)","(8.0, 9.2, 8.6)","(2.25, 2.94, 2.8554761904761903)","(21.0, 75.0, 70.0)","(2.2, 2.7, 2.669655172413793)"
11-01-2023 21:29:01.816001,"(10.0, 14.0, 13.076923076923077)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.5)","(8.0, 9.2, 8.6375)","(2.25, 2.98, 2.8616666666666664)","(21.0, 75.0, 70.0)","(2.2, 2.7, 2.669655172413793)"
11-01-2023 21:29:02.843242,"(10.0, 14.0, 12.666666666666666)","(41.0, 110.0, 95.0)","(13.0, 21.0, 19.695652173913043)","(8.0, 9.2, 8.745454545454544)","(2.25, 2.94, 2.9016666666666664)","(21.0, 75.0, 70.0)","(2.2, 2.7, 2.6630000000000003)"
11-01-2023 21:29:03.949661,"(10.0, 14.0, 12.666666666666666)","(41.0, 100.0, 95.0)","(13.0, 21.0, 19.695652173913043)","(8.0, 9.2, 8.745454545454544)","(2.25, 2.96, 2.9054545454545453)","(21.0, 75.0, 70.0)","(2.2, 2.7, 2.6630000000000003)"
11-01-2023 21:29:05.037097,"(10.0, 14.0, 12.607142857142858)","(41.0, 100.0, 95.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 9.2, 8.745454545454544)","(2.25, 2.96, 2.9054545454545453)","(21.0, 75.0, 70.83333333333334)","(2.2, 2.7, 2.6630000000000003)"
11-01-2023 21:29:06.147378,"(10.0, 14.0, 12.607142857142858)","(41.0, 100.0, 95.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 9.0, 8.696551724137931)","(2.25, 2.96, 2.9054545454545453)","(21.0, 75.0, 70.83333333333334)","(2.2, 2.7, 2.6630000000000003)"
11-01-2023 21:29:07.182290,"(10.0, 14.0, 12.607142857142858)","(41.0, 100.0, 95.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 9.0, 8.696551724137931)","(2.25, 2.96, 2.9054545454545453)","(21.0, 75.0, 70.83333333333334)","(2.2, 2.7, 2.6630000000000003)"
11-01-2023 21:29:08.163100,"(10.0, 14.0, 12.607142857142858)","(41.0, 110.0, 98.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 9.0, 8.733333333333333)","(2.25, 2.96, 2.893333333333333)","(21.0, 75.0, 71.15384615384616)","(2.2, 2.7, 2.6630000000000003)"
11-01-2023 21:29:09.152048,"(10.0, 14.0, 12.607142857142858)","(41.0, 110.0, 98.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 8.8, 8.76842105263158)","(2.25, 2.96, 2.9066666666666667)","(21.0, 75.0, 71.15384615384616)","(2.2, 2.7, 2.6630000000000003)"
11-01-2023 21:29:10.111864,"(10.0, 14.0, 12.607142857142858)","(41.0, 140.0, 116.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 8.8, 8.76842105263158)","(2.25, 2.96, 2.9066666666666667)","(21.0, 75.0, 71.15384615384616)","(2.2, 2.7, 2.6630000000000003)"
11-01-2023 21:29:11.123130,"(10.0, 12.5, 12.444444444444445)","(41.0, 130.0, 117.5)","(13.0, 21.0, 19.695652173913043)","(7.5, 9.0, 8.714285714285714)","(2.25, 2.96, 2.9594269340974213)","(21.0, 75.0, 71.15384615384616)","(2.2, 2.7, 2.649545454545455)"
11-01-2023 21:29:12.148893,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 110.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 9.0, 8.794871794871796)","(2.25, 2.96, 2.9716)","(21.0, 75.0, 65.27777777777777)","(2.2, 2.7, 2.649545454545455)"
11-01-2023 21:29:13.233091,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 110.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 9.0, 8.794871794871796)","(2.25, 2.98, 2.9716)","(21.0, 75.0, 65.27777777777777)","(2.2, 2.7, 2.6473684210526316)"
11-01-2023 21:29:14.273730,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 110.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 8.8, 8.761290322580646)","(2.25, 2.98, 2.9526315789473685)","(21.0, 75.0, 65.27777777777777)","(2.2, 2.7, 2.6473684210526316)"
11-01-2023 21:29:15.348054,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 110.0)","(13.0, 21.0, 19.695652173913043)","(7.5, 8.8, 8.711764705882354)","(2.25, 2.98, 2.94125)","(21.0, 75.0, 57.5)","(2.2, 2.7, 2.646666666666667)"
11-01-2023 21:29:16.364251,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 110.0)","(13.0, 21.0, 19.557692307692307)","(7.5, 8.6, 8.563636363636363)","(2.25, 2.98, 2.9434782608695653)","(21.0, 75.0, 57.5)","(2.2, 2.68, 2.646153846153846)"
