,Art Major,Bucks,Jaffastock,Tametomo,Allyrock,Rippa Choice,Roederer
08-01-2023 14:33:37.134857,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:38.441514,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:39.768330,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:40.997845,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:42.217018,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:43.315614,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:44.449189,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:45.627104,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:46.761956,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:47.820377,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:48.939339,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:50.061679,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:51.263591,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:52.482063,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:53.651697,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:54.722130,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:55.830261,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:56.869698,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:57.936814,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:58.958962,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:33:59.999411,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:01.088189,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.86)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:02.210723,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.8, 7.54)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:03.384150,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:04.508666,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:05.584060,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:06.576783,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:07.598438,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:08.644455,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:09.689451,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:10.783758,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.533333333333333)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:11.856911,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:12.979759,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:14.183027,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:15.313498,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:16.336690,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:17.372931,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:18.353096,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:19.406592,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:20.461378,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:21.494886,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:22.577333,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:23.821745,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:25.062808,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:26.249113,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:27.556363,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:28.856697,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:30.047095,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:31.178400,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:32.271699,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:33.290410,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:34.336678,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:35.449065,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:36.615669,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:37.816943,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:39.113522,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:40.464291,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:41.745091,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:43.035482,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:44.318067,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.8)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:45.552121,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.533333333333333)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 12.32857142857143)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:46.621936,"(2.9, 3.2, 3.1302439024390245)","(5.5, 8.6, 7.533333333333333)","(4.8, 6.6, 6.12)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.58)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:47.725336,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:48.708637,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:49.818453,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:50.959055,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:52.084125,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:53.203410,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:54.299926,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:55.450269,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:56.644794,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.1)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:57.778191,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:34:58.906904,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:00.039101,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:01.109246,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:02.193380,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:03.322130,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:04.372183,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:05.447684,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:06.535485,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:07.531434,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:08.488368,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:09.514247,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:10.582705,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:11.653737,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:12.709340,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:13.811277,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.375)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:14.908538,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:16.007923,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:17.144074,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:18.310069,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:19.393442,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:20.490221,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:21.607193,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:22.681705,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:23.901136,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:24.935862,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
08-01-2023 14:35:26.005187,"(2.9, 3.2, 3.026666666666667)","(5.5, 8.0, 7.2727272727272725)","(4.8, 6.6, 6.075)","(4.2, 4.7, 4.6375)","(7.0, 10.5, 9.24)","(7.5, 13.5, 11.75)","(51.0, 160.0, 128.33333333333334)"
