,Tat Yap,Its Luigi,Villanova,Mibin Magic,Over Slips,Aston Gray,Juice,Chloes China
15-12-2022 12:40:03.517779,"(2.25, 99998, 9998.5)","(5.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
15-12-2022 12:40:04.450746,"(2.25, 99998, 9998.5)","(5.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
15-12-2022 12:40:05.515209,"(2.25, 99998, 9998.5)","(5.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(4.8, 99998, 18.994999999999997)","(6.0, 99998, 6.475)","(10.0, 99998, 174.6)"
15-12-2022 12:40:06.643668,"(2.25, 9.4, 9.001818181818184)","(5.0, 7.2, 4.966666666666667)","(41.0, 760.0, 397.0)","(41.0, 590.0, 312.0)","(7.0, 410.0, 289.04)","(4.8, 36.0, 28.049999999999997)","(6.0, 9.6, 7.15)","(10.0, 340.0, 174.6)"
15-12-2022 12:40:07.796869,"(2.25, 5.0, 4.712)","(5.0, 7.2, 5.4)","(41.0, 760.0, 397.0)","(41.0, 590.0, 312.0)","(7.0, 410.0, 289.04)","(4.8, 36.0, 28.049999999999997)","(6.0, 9.6, 6.6)","(10.0, 340.0, 174.6)"
15-12-2022 12:40:08.917609,"(2.25, 4.9, 3.5100000000000002)","(5.0, 7.2, 5.4)","(41.0, 760.0, 397.0)","(41.0, 590.0, 312.0)","(7.0, 410.0, 289.04)","(4.8, 36.0, 28.049999999999997)","(6.0, 9.6, 6.6)","(10.0, 340.0, 174.6)"
15-12-2022 12:40:09.974248,"(2.25, 4.9, 3.5100000000000002)","(5.0, 7.2, 5.4)","(41.0, 760.0, 397.0)","(41.0, 590.0, 312.0)","(7.0, 410.0, 289.04)","(4.8, 36.0, 9.073584905660377)","(6.0, 9.6, 6.6)","(10.0, 340.0, 174.6)"
15-12-2022 12:40:11.024068,"(2.25, 3.65, 2.442105263157895)","(5.0, 7.2, 6.842857142857143)","(41.0, 370.0, 118.0)","(41.0, 590.0, 312.0)","(7.0, 18.0, 12.399999999999999)","(4.8, 10.5, 6.779999999999999)","(6.0, 9.6, 7.25)","(10.0, 340.0, 209.59999999999997)"
15-12-2022 12:40:12.064780,"(2.25, 3.65, 2.6652173913043478)","(5.0, 7.2, 6.4)","(41.0, 370.0, 118.0)","(41.0, 650.0, 342.0)","(7.0, 18.0, 10.16)","(4.8, 10.5, 6.779999999999999)","(6.0, 9.6, 7.25)","(10.0, 410.0, 209.59999999999997)"
15-12-2022 12:40:13.145360,"(2.25, 3.65, 2.6652173913043478)","(5.0, 7.2, 6.4)","(41.0, 370.0, 118.0)","(41.0, 650.0, 342.0)","(7.0, 18.0, 10.16)","(4.8, 10.5, 6.779999999999999)","(6.0, 9.6, 7.25)","(10.0, 410.0, 209.59999999999997)"
15-12-2022 12:40:14.234899,"(2.25, 3.65, 2.6652173913043478)","(5.0, 7.2, 6.4)","(41.0, 370.0, 118.0)","(41.0, 650.0, 342.0)","(7.0, 18.0, 10.16)","(4.8, 10.5, 6.779999999999999)","(6.0, 9.6, 7.25)","(10.0, 410.0, 209.59999999999997)"
15-12-2022 12:40:15.253207,"(2.25, 3.65, 2.6652173913043478)","(5.0, 7.2, 6.4)","(41.0, 370.0, 118.0)","(41.0, 650.0, 342.0)","(7.0, 18.0, 10.16)","(4.8, 10.5, 6.779999999999999)","(6.0, 9.6, 7.25)","(10.0, 410.0, 209.59999999999997)"
15-12-2022 12:40:16.374107,"(2.25, 3.65, 2.3916666666666666)","(5.0, 7.2, 6.092307692307692)","(41.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.0, 18.0, 13.55294117647059)","(4.8, 10.5, 6.3999999999999995)","(6.0, 9.6, 7.199999999999999)","(10.0, 410.0, 209.59999999999997)"
15-12-2022 12:40:17.567753,"(2.25, 3.65, 2.5325)","(5.0, 7.2, 6.0)","(41.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.0, 18.0, 13.55294117647059)","(4.8, 10.0, 5.949999999999999)","(6.0, 9.6, 7.199999999999999)","(10.0, 410.0, 209.59999999999997)"
15-12-2022 12:40:18.655751,"(2.25, 3.6, 2.6100000000000003)","(5.0, 7.2, 6.0)","(41.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.0, 18.0, 13.55294117647059)","(4.8, 10.0, 5.949999999999999)","(6.0, 9.6, 7.199999999999999)","(10.0, 410.0, 209.59999999999997)"
15-12-2022 12:40:19.785609,"(2.25, 3.55, 2.408333333333333)","(5.0, 7.2, 6.0)","(41.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.0, 18.0, 13.55294117647059)","(4.8, 10.0, 5.949999999999999)","(6.0, 9.6, 4.6)","(10.0, 410.0, 209.59999999999997)"
15-12-2022 12:40:20.841953,"(2.25, 3.55, 2.408333333333333)","(5.0, 7.2, 5.228571428571429)","(41.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.0, 18.0, 13.55294117647059)","(4.8, 10.0, 5.742857142857142)","(6.0, 9.6, 7.869230769230769)","(10.0, 410.0, 26.3)"
15-12-2022 12:40:21.991291,"(2.25, 3.55, 2.265625)","(5.0, 7.2, 5.228571428571429)","(41.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.5, 18.0, 12.076923076923077)","(5.0, 8.6, 5.742857142857142)","(6.0, 9.6, 7.4)","(10.0, 32.0, 26.3)"
15-12-2022 12:40:23.140254,"(2.25, 3.55, 2.441666666666667)","(5.0, 7.2, 6.0)","(51.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.5, 18.0, 12.076923076923077)","(5.0, 8.6, 5.3999999999999995)","(6.0, 9.6, 6.9125)","(10.0, 32.0, 26.3)"
15-12-2022 12:40:24.203169,"(2.25, 3.55, 2.441666666666667)","(5.0, 7.2, 6.0)","(51.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.5, 18.0, 12.076923076923077)","(5.0, 8.2, 5.3999999999999995)","(6.0, 9.6, 6.9125)","(10.0, 32.0, 26.3)"
15-12-2022 12:40:25.304073,"(2.25, 3.55, 2.441666666666667)","(5.0, 7.2, 6.0)","(51.0, 370.0, 96.72727272727272)","(41.0, 500.0, 168.57142857142858)","(7.5, 18.0, 12.538461538461538)","(5.0, 8.2, 5.3999999999999995)","(6.0, 9.6, 6.9125)","(10.0, 32.0, 16.25)"
15-12-2022 12:40:26.382071,"(2.25, 3.55, 2.441666666666667)","(5.0, 7.2, 5.228571428571429)","(51.0, 380.0, 268.66666666666663)","(41.0, 340.0, 91.27272727272728)","(7.5, 19.0, 12.538461538461538)","(5.0, 8.2, 6.158333333333333)","(6.0, 9.6, 8.405555555555555)","(10.0, 28.0, 18.6)"
15-12-2022 12:40:27.569039,"(2.25, 3.45, 2.532777777777778)","(5.0, 7.2, 6.054545454545455)","(51.0, 380.0, 268.66666666666663)","(41.0, 340.0, 134.0)","(7.5, 19.0, 14.141176470588237)","(5.0, 8.2, 6.158333333333333)","(6.0, 9.6, 6.975)","(10.0, 28.0, 18.6)"
15-12-2022 12:40:28.758662,"(2.25, 3.45, 2.434375)","(5.0, 7.2, 6.054545454545455)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 14.141176470588237)","(5.0, 8.2, 5.95)","(6.0, 9.6, 6.975)","(10.0, 28.0, 18.6)"
15-12-2022 12:40:29.959681,"(2.25, 3.45, 2.434375)","(5.0, 7.0, 5.891666666666667)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 14.141176470588237)","(5.0, 8.2, 5.95)","(6.0, 9.6, 6.975)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:31.102534,"(2.25, 3.45, 2.434375)","(5.0, 7.0, 5.891666666666667)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 14.141176470588237)","(5.0, 8.2, 5.95)","(6.0, 9.6, 6.9125)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:32.199498,"(2.25, 3.45, 2.2521428571428572)","(5.0, 7.0, 5.7272727272727275)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.538461538461538)","(5.0, 8.2, 5.95)","(6.0, 9.6, 7.5)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:33.285219,"(2.25, 3.45, 2.36304347826087)","(5.0, 7.0, 5.891666666666667)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.538461538461538)","(5.0, 8.2, 5.95)","(6.0, 9.6, 7.5)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:34.430523,"(2.25, 3.45, 2.36304347826087)","(5.0, 7.0, 5.891666666666667)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.538461538461538)","(5.0, 8.2, 5.95)","(6.0, 9.6, 7.0375)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:35.532642,"(2.25, 3.4, 2.4571428571428573)","(5.0, 7.0, 5.7272727272727275)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.538461538461538)","(5.0, 8.2, 5.95)","(6.0, 9.6, 7.533333333333333)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:36.689022,"(2.25, 3.35, 2.245)","(5.0, 7.0, 5.7272727272727275)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.538461538461538)","(5.0, 8.2, 5.95)","(6.0, 9.4, 7.533333333333333)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:37.774532,"(2.25, 3.35, 2.5050000000000003)","(5.0, 7.0, 5.891666666666667)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.538461538461538)","(5.0, 8.2, 5.5)","(6.0, 9.4, 7.622222222222223)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:39.080719,"(2.25, 3.35, 2.4156250000000004)","(5.0, 7.0, 5.891666666666667)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.646153846153847)","(5.0, 8.2, 5.5)","(6.0, 9.4, 7.622222222222223)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:40.288004,"(2.25, 3.35, 2.4156250000000004)","(5.0, 7.0, 5.075)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.646153846153847)","(5.0, 8.2, 5.5)","(6.0, 9.4, 7.171428571428572)","(10.0, 28.0, 16.43076923076923)"
15-12-2022 12:40:41.443325,"(2.25, 3.35, 2.4156250000000004)","(5.0, 7.0, 5.075)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 134.0)","(7.5, 19.0, 12.646153846153847)","(5.0, 8.2, 5.5)","(6.0, 9.4, 8.942857142857143)","(10.0, 28.0, 23.200000000000003)"
15-12-2022 12:40:42.643685,"(2.25, 3.35, 2.5050000000000003)","(5.0, 8.2, 7.0214285714285705)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 163.14285714285714)","(7.5, 19.0, 12.233333333333334)","(5.0, 8.2, 5.5)","(6.0, 9.4, 8.285714285714285)","(10.0, 26.0, 23.200000000000003)"
15-12-2022 12:40:43.890190,"(2.25, 3.3, 2.435714285714286)","(5.0, 8.2, 6.6)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 184.0)","(7.5, 19.0, 12.233333333333334)","(5.0, 8.2, 5.527272727272727)","(6.0, 9.4, 8.285714285714285)","(10.0, 26.0, 17.700000000000003)"
15-12-2022 12:40:45.165941,"(2.25, 3.3, 2.40625)","(5.0, 8.2, 5.366666666666666)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 184.0)","(7.5, 19.0, 12.233333333333334)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.666666666666667)","(10.0, 26.0, 17.700000000000003)"
15-12-2022 12:40:46.417850,"(2.25, 3.3, 2.40625)","(5.0, 8.2, 5.366666666666666)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 184.0)","(7.5, 19.0, 12.233333333333334)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.666666666666667)","(10.0, 26.0, 21.9)"
15-12-2022 12:40:47.679446,"(2.25, 3.3, 2.40625)","(5.0, 8.2, 5.366666666666666)","(51.0, 380.0, 268.66666666666663)","(41.0, 330.0, 184.0)","(7.5, 19.0, 13.2)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.711111111111111)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:48.941420,"(2.25, 3.3, 2.52)","(5.0, 8.2, 7.057142857142857)","(51.0, 380.0, 114.4)","(41.0, 330.0, 184.0)","(7.5, 19.0, 13.2)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.2857142857142865)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:50.074415,"(2.25, 3.3, 2.43875)","(5.0, 8.2, 7.057142857142857)","(51.0, 380.0, 114.4)","(41.0, 330.0, 184.0)","(7.5, 19.0, 13.2)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.2857142857142865)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:51.428725,"(2.25, 3.25, 2.4182352941176473)","(5.0, 8.2, 7.623076923076923)","(51.0, 380.0, 114.4)","(41.0, 330.0, 184.0)","(7.5, 19.0, 13.2)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.666666666666667)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:52.919201,"(2.25, 3.2, 2.563636363636364)","(5.0, 8.2, 6.75)","(51.0, 380.0, 114.4)","(41.0, 330.0, 184.0)","(7.5, 19.0, 8.85)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.711111111111111)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:54.223598,"(2.25, 3.2, 2.563636363636364)","(5.0, 8.2, 6.75)","(51.0, 380.0, 114.4)","(41.0, 330.0, 184.0)","(7.5, 19.0, 11.16)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.2857142857142865)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:55.656696,"(2.25, 3.2, 2.563636363636364)","(5.0, 8.2, 6.75)","(51.0, 380.0, 114.4)","(41.0, 330.0, 184.0)","(7.5, 19.0, 11.16)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 7.2857142857142865)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:56.916781,"(2.25, 3.2, 2.563636363636364)","(5.0, 8.2, 6.75)","(51.0, 380.0, 191.42857142857144)","(41.0, 330.0, 184.0)","(7.5, 19.0, 11.16)","(5.0, 8.0, 5.527272727272727)","(6.0, 9.4, 6.9230769230769225)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:58.025515,"(2.25, 3.2, 2.7920000000000003)","(5.0, 8.2, 7.623076923076923)","(51.0, 380.0, 191.42857142857144)","(41.0, 330.0, 184.0)","(7.5, 19.0, 12.0)","(5.0, 8.0, 5.969230769230769)","(6.0, 9.2, 7.505882352941176)","(10.0, 26.0, 17.9)"
15-12-2022 12:40:59.265256,"(2.25, 3.2, 2.6814814814814816)","(5.0, 8.2, 6.75)","(51.0, 380.0, 191.42857142857144)","(41.0, 330.0, 98.0)","(7.5, 19.0, 12.0)","(5.0, 8.0, 5.969230769230769)","(6.0, 9.2, 6.654545454545454)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:00.445019,"(2.25, 2.58, 2.48)","(5.0, 8.2, 6.75)","(51.0, 380.0, 191.42857142857144)","(41.0, 330.0, 98.0)","(7.5, 19.0, 12.0)","(5.0, 8.0, 5.969230769230769)","(6.0, 9.2, 6.654545454545454)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:01.623512,"(2.25, 2.58, 2.4442857142857144)","(5.0, 8.2, 6.881818181818181)","(51.0, 380.0, 191.42857142857144)","(41.0, 330.0, 98.0)","(7.5, 19.0, 12.0)","(5.0, 8.0, 5.969230769230769)","(6.0, 9.2, 6.654545454545454)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:02.803411,"(2.25, 2.58, 2.368888888888889)","(5.0, 8.2, 6.128571428571428)","(51.0, 380.0, 191.42857142857144)","(41.0, 330.0, 98.0)","(7.5, 19.0, 14.1875)","(5.0, 8.0, 5.969230769230769)","(6.0, 9.2, 6.581818181818181)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:03.933457,"(2.25, 2.58, 2.368888888888889)","(5.0, 8.2, 6.128571428571428)","(51.0, 380.0, 217.5)","(41.0, 330.0, 165.42857142857144)","(7.5, 19.0, 14.1875)","(5.0, 8.0, 6.914285714285715)","(6.0, 9.2, 7.64)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:05.039763,"(2.25, 2.58, 2.368888888888889)","(5.0, 8.0, 6.65)","(51.0, 370.0, 280.0)","(41.0, 320.0, 134.66666666666669)","(7.5, 19.0, 14.1875)","(5.0, 7.8, 6.914285714285715)","(6.0, 9.0, 7.64)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:06.098884,"(2.25, 2.58, 2.368888888888889)","(5.0, 8.0, 7.228571428571429)","(51.0, 370.0, 280.0)","(41.0, 320.0, 134.66666666666669)","(7.5, 19.0, 14.1875)","(5.0, 8.0, 5.525)","(6.0, 9.0, 7.64)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:07.211398,"(2.25, 2.58, 2.368888888888889)","(5.0, 8.0, 7.228571428571429)","(51.0, 370.0, 280.0)","(41.0, 320.0, 134.66666666666669)","(7.5, 19.0, 13.866666666666667)","(5.0, 8.0, 5.585714285714285)","(6.0, 9.0, 7.64)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:08.306261,"(2.25, 2.58, 2.368888888888889)","(5.0, 8.0, 7.228571428571429)","(51.0, 370.0, 280.0)","(41.0, 320.0, 167.05882352941177)","(7.5, 19.0, 10.6)","(5.0, 7.8, 6.633333333333333)","(6.0, 9.0, 7.64)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:09.509874,"(2.25, 2.58, 2.368888888888889)","(5.0, 8.0, 7.228571428571429)","(51.0, 370.0, 280.0)","(41.0, 310.0, 188.57142857142858)","(7.5, 19.0, 10.6)","(5.0, 7.6, 6.633333333333333)","(6.0, 9.0, 8.057142857142857)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:10.725963,"(2.25, 2.58, 2.514615384615385)","(5.0, 8.0, 7.257142857142857)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.6)","(5.0, 7.6, 6.633333333333333)","(6.0, 9.0, 7.72)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:11.925031,"(2.25, 2.58, 2.402222222222222)","(5.0, 8.0, 7.4222222222222225)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.6, 6.633333333333333)","(6.0, 9.0, 7.72)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:13.284101,"(2.25, 2.58, 2.402222222222222)","(5.0, 8.0, 6.7)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.6, 5.6000000000000005)","(6.0, 9.0, 7.72)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:14.491834,"(2.25, 2.58, 2.402222222222222)","(5.0, 8.0, 7.4222222222222225)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.4, 6.2)","(6.0, 9.0, 8.379999999999999)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:15.772801,"(2.25, 2.58, 2.4355555555555557)","(5.0, 8.0, 7.444444444444445)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.2)","(6.0, 9.0, 7.8)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:17.081169,"(2.25, 2.58, 2.4355555555555557)","(5.0, 8.0, 7.444444444444445)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.2)","(6.0, 9.0, 7.8)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:18.189988,"(2.25, 2.58, 2.4355555555555557)","(5.0, 8.0, 7.444444444444445)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.2)","(6.0, 9.0, 7.72)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:19.334754,"(2.25, 2.58, 2.4355555555555557)","(5.0, 8.0, 7.114285714285714)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.2)","(6.0, 9.0, 8.2)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:20.635461,"(2.25, 2.58, 2.46)","(5.0, 8.0, 7.114285714285714)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.783333333333333)","(6.0, 9.0, 7.96)","(10.0, 26.0, 17.9)"
15-12-2022 12:41:21.826586,"(2.25, 2.58, 2.457777777777778)","(5.0, 8.0, 7.557142857142857)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.783333333333333)","(6.0, 9.0, 7.96)","(10.0, 26.0, 14.866666666666667)"
15-12-2022 12:41:22.947121,"(2.25, 2.58, 2.457777777777778)","(5.0, 8.0, 7.538461538461538)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.783333333333333)","(6.0, 9.0, 7.96)","(10.0, 25.0, 14.866666666666667)"
15-12-2022 12:41:24.077172,"(2.25, 2.58, 2.457777777777778)","(5.0, 8.0, 7.538461538461538)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.121052631578948)","(6.0, 9.0, 7.266666666666667)","(10.0, 25.0, 13.083333333333334)"
15-12-2022 12:41:25.116923,"(2.25, 2.58, 2.48)","(5.0, 8.0, 7.171428571428571)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.4, 5.825)","(6.0, 9.0, 7.363636363636363)","(10.0, 26.0, 13.083333333333334)"
15-12-2022 12:41:26.283143,"(2.25, 2.58, 2.48)","(5.0, 8.0, 7.171428571428571)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.4, 5.825)","(6.0, 9.0, 7.363636363636363)","(10.0, 26.0, 18.25)"
15-12-2022 12:41:27.424168,"(2.25, 2.58, 2.48)","(5.0, 8.0, 7.171428571428571)","(51.0, 370.0, 280.0)","(41.0, 300.0, 188.57142857142858)","(7.5, 19.0, 10.36)","(5.0, 7.4, 5.825)","(6.0, 9.0, 7.133333333333334)","(10.0, 26.0, 19.53333333333333)"
15-12-2022 12:41:28.936888,"(2.25, 2.58, 2.404)","(5.0, 8.0, 6.45)","(51.0, 370.0, 281.42857142857144)","(41.0, 300.0, 101.53846153846155)","(7.5, 19.0, 10.36)","(5.0, 7.4, 7.154545454545455)","(6.0, 9.0, 7.133333333333334)","(10.0, 27.0, 19.53333333333333)"
15-12-2022 12:41:30.259754,"(2.25, 2.58, 2.4876923076923076)","(5.0, 8.0, 7.7727272727272725)","(51.0, 370.0, 281.42857142857144)","(41.0, 300.0, 101.53846153846155)","(7.5, 19.0, 10.36)","(5.0, 7.4, 6.3875)","(6.0, 9.0, 7.581818181818182)","(10.0, 27.0, 19.53333333333333)"
15-12-2022 12:41:31.507268,"(2.25, 2.58, 2.4555555555555557)","(5.0, 8.0, 7.233333333333333)","(51.0, 370.0, 281.42857142857144)","(41.0, 300.0, 112.85714285714286)","(7.5, 19.0, 10.36)","(5.0, 7.4, 6.3875)","(6.0, 9.0, 7.3999999999999995)","(10.0, 27.0, 19.53333333333333)"
15-12-2022 12:41:32.840176,"(2.25, 2.58, 2.4555555555555557)","(5.0, 8.0, 7.233333333333333)","(51.0, 370.0, 281.42857142857144)","(41.0, 300.0, 112.85714285714286)","(7.5, 19.0, 10.36)","(5.0, 7.4, 6.783333333333333)","(6.0, 9.0, 7.3999999999999995)","(10.0, 27.0, 19.53333333333333)"
15-12-2022 12:41:34.462941,"(2.25, 2.58, 2.3080000000000003)","(5.0, 8.0, 7.233333333333333)","(51.0, 370.0, 281.42857142857144)","(41.0, 300.0, 112.85714285714286)","(7.5, 19.0, 10.36)","(5.0, 7.2, 6.3875)","(6.0, 9.0, 7.3090909090909095)","(10.0, 27.0, 22.125)"
15-12-2022 12:41:35.933835,"(2.25, 2.56, 2.3384615384615386)","(5.0, 8.0, 7.371428571428572)","(51.0, 370.0, 281.42857142857144)","(41.0, 300.0, 112.85714285714286)","(7.5, 19.0, 10.36)","(5.0, 7.4, 6.3875)","(6.0, 9.0, 7.3090909090909095)","(10.0, 26.0, 22.125)"
15-12-2022 12:41:37.394400,"(2.2, 2.52, 2.428571428571429)","(5.0, 8.0, 7.371428571428572)","(41.0, 370.0, 281.42857142857144)","(41.0, 300.0, 112.85714285714286)","(7.5, 19.0, 10.36)","(5.0, 7.4, 6.3875)","(6.0, 9.0, 7.0)","(10.0, 26.0, 22.125)"
15-12-2022 12:41:38.961150,"(2.2, 2.52, 2.428571428571429)","(5.0, 8.0, 7.2)","(41.0, 370.0, 281.42857142857144)","(41.0, 300.0, 112.85714285714286)","(7.5, 19.0, 10.36)","(5.0, 7.4, 7.154545454545455)","(6.0, 9.0, 7.4)","(10.0, 26.0, 22.125)"
15-12-2022 12:41:40.360831,"(2.2, 2.48, 2.3767741935483873)","(5.0, 8.0, 7.2)","(41.0, 370.0, 281.42857142857144)","(41.0, 300.0, 112.85714285714286)","(7.5, 19.0, 9.577777777777778)","(5.0, 7.4, 5.7384615384615385)","(6.0, 9.0, 7.0)","(10.0, 26.0, 23.785714285714285)"
15-12-2022 12:41:41.771239,"(2.2, 2.48, 2.2800000000000002)","(5.0, 8.0, 7.342857142857143)","(41.0, 370.0, 281.42857142857144)","(41.0, 300.0, 112.85714285714286)","(7.5, 19.0, 9.577777777777778)","(5.0, 7.4, 5.7384615384615385)","(6.0, 9.0, 7.0)","(10.0, 26.0, 23.785714285714285)"
15-12-2022 12:41:43.268251,"(2.2, 2.48, 2.383225806451613)","(5.0, 8.0, 6.755555555555555)","(41.0, 370.0, 268.33333333333337)","(41.0, 300.0, 101.53846153846155)","(7.5, 19.0, 9.577777777777778)","(5.0, 7.4, 5.14)","(6.0, 9.0, 7.0)","(10.0, 26.0, 17.57142857142857)"
