,Blackwood Johnny,Dewana Natural,Nitro Harvey,Disco Dance,Nitro Cannon,Dewana Boogie,Blitz Danger,Find Doh
554,"[datetime.datetime(2022, 11, 28, 18, 53, 0, 864308), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 0, 864308), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 0, 864308), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 0, 864308), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 0, 864308), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 0, 864308), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 0, 864308), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 0, 864308), 26.0, 70.0]"
555,"[datetime.datetime(2022, 11, 28, 18, 53, 2, 25301), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 2, 25301), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 2, 25301), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 2, 25301), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 2, 25301), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 2, 25301), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 2, 25301), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 2, 25301), 26.0, 70.0]"
556,"[datetime.datetime(2022, 11, 28, 18, 53, 3, 193567), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 3, 193567), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 3, 193567), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 3, 193567), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 3, 193567), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 3, 193567), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 3, 193567), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 3, 193567), 26.0, 70.0]"
557,"[datetime.datetime(2022, 11, 28, 18, 53, 4, 333676), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 4, 333676), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 4, 333676), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 4, 333676), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 4, 333676), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 4, 333676), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 4, 333676), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 4, 333676), 26.0, 70.0]"
558,"[datetime.datetime(2022, 11, 28, 18, 53, 5, 498411), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 5, 498411), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 5, 498411), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 5, 498411), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 5, 498411), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 5, 498411), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 5, 498411), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 5, 498411), 26.0, 70.0]"
559,"[datetime.datetime(2022, 11, 28, 18, 53, 6, 631299), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 6, 631299), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 6, 631299), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 6, 631299), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 6, 631299), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 6, 631299), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 6, 631299), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 6, 631299), 26.0, 70.0]"
560,"[datetime.datetime(2022, 11, 28, 18, 53, 7, 785557), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 7, 785557), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 7, 785557), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 7, 785557), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 7, 785557), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 7, 785557), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 7, 785557), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 7, 785557), 26.0, 70.0]"
561,"[datetime.datetime(2022, 11, 28, 18, 53, 8, 955657), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 8, 955657), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 8, 955657), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 8, 955657), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 8, 955657), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 8, 955657), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 8, 955657), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 8, 955657), 26.0, 70.0]"
562,"[datetime.datetime(2022, 11, 28, 18, 53, 10, 149916), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 10, 149916), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 10, 149916), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 10, 149916), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 10, 149916), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 10, 149916), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 10, 149916), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 10, 149916), 26.0, 70.0]"
563,"[datetime.datetime(2022, 11, 28, 18, 53, 11, 307576), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 11, 307576), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 11, 307576), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 11, 307576), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 11, 307576), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 53, 11, 307576), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 11, 307576), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 11, 307576), 26.0, 70.0]"
564,"[datetime.datetime(2022, 11, 28, 18, 53, 12, 462732), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 12, 462732), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 12, 462732), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 12, 462732), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 12, 462732), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 18, 53, 12, 462732), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 12, 462732), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 12, 462732), 26.0, 70.0]"
565,"[datetime.datetime(2022, 11, 28, 18, 53, 13, 596226), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 13, 596226), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 13, 596226), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 13, 596226), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 13, 596226), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 18, 53, 13, 596226), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 13, 596226), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 13, 596226), 26.0, 70.0]"
566,"[datetime.datetime(2022, 11, 28, 18, 53, 14, 738193), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 14, 738193), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 14, 738193), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 14, 738193), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 14, 738193), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 18, 53, 14, 738193), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 14, 738193), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 14, 738193), 26.0, 70.0]"
567,"[datetime.datetime(2022, 11, 28, 18, 53, 15, 886829), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 15, 886829), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 15, 886829), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 15, 886829), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 15, 886829), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 18, 53, 15, 886829), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 15, 886829), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 15, 886829), 26.0, 70.0]"
568,"[datetime.datetime(2022, 11, 28, 18, 53, 17, 19408), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 17, 19408), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 17, 19408), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 17, 19408), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 17, 19408), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 53, 17, 19408), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 53, 17, 19408), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 17, 19408), 26.0, 70.0]"
569,"[datetime.datetime(2022, 11, 28, 18, 53, 18, 165787), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 18, 165787), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 18, 165787), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 18, 165787), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 18, 165787), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 53, 18, 165787), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 18, 165787), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 18, 165787), 26.0, 70.0]"
570,"[datetime.datetime(2022, 11, 28, 18, 53, 19, 307081), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 19, 307081), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 19, 307081), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 19, 307081), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 53, 19, 307081), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 53, 19, 307081), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 19, 307081), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 19, 307081), 26.0, 70.0]"
571,"[datetime.datetime(2022, 11, 28, 18, 53, 20, 462512), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 20, 462512), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 20, 462512), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 20, 462512), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 20, 462512), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 53, 20, 462512), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 20, 462512), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 20, 462512), 26.0, 70.0]"
572,"[datetime.datetime(2022, 11, 28, 18, 53, 21, 638384), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 53, 21, 638384), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 21, 638384), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 21, 638384), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 21, 638384), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 21, 638384), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 21, 638384), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 21, 638384), 26.0, 70.0]"
573,"[datetime.datetime(2022, 11, 28, 18, 53, 22, 910172), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 22, 910172), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 22, 910172), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 22, 910172), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 22, 910172), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 53, 22, 910172), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 22, 910172), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 22, 910172), 26.0, 70.0]"
574,"[datetime.datetime(2022, 11, 28, 18, 53, 24, 95684), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 24, 95684), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 24, 95684), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 24, 95684), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 24, 95684), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 53, 24, 95684), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 24, 95684), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 24, 95684), 26.0, 70.0]"
575,"[datetime.datetime(2022, 11, 28, 18, 53, 25, 295509), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 25, 295509), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 25, 295509), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 25, 295509), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 25, 295509), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 53, 25, 295509), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 25, 295509), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 25, 295509), 26.0, 70.0]"
576,"[datetime.datetime(2022, 11, 28, 18, 53, 26, 508110), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 26, 508110), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 26, 508110), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 26, 508110), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 26, 508110), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 26, 508110), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 26, 508110), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 26, 508110), 26.0, 70.0]"
577,"[datetime.datetime(2022, 11, 28, 18, 53, 27, 704544), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 27, 704544), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 27, 704544), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 27, 704544), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 27, 704544), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 27, 704544), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 27, 704544), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 27, 704544), 26.0, 70.0]"
578,"[datetime.datetime(2022, 11, 28, 18, 53, 28, 868665), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 28, 868665), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 28, 868665), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 28, 868665), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 28, 868665), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 28, 868665), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 28, 868665), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 28, 868665), 26.0, 70.0]"
579,"[datetime.datetime(2022, 11, 28, 18, 53, 30, 33987), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 30, 33987), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 30, 33987), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 30, 33987), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 30, 33987), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 30, 33987), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 30, 33987), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 30, 33987), 26.0, 70.0]"
580,"[datetime.datetime(2022, 11, 28, 18, 53, 31, 262476), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 262476), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 262476), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 262476), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 262476), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 262476), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 262476), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 262476), 26.0, 70.0]"
581,"[datetime.datetime(2022, 11, 28, 18, 53, 32, 463489), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 463489), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 463489), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 463489), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 463489), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 463489), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 463489), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 463489), 26.0, 70.0]"
582,"[datetime.datetime(2022, 11, 28, 18, 53, 33, 643667), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 643667), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 643667), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 643667), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 643667), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 643667), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 643667), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 643667), 26.0, 70.0]"
583,"[datetime.datetime(2022, 11, 28, 18, 53, 34, 822217), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 822217), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 822217), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 822217), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 822217), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 822217), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 822217), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 822217), 26.0, 70.0]"
584,"[datetime.datetime(2022, 11, 28, 18, 53, 35, 986235), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 986235), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 986235), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 986235), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 986235), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 986235), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 986235), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 986235), 26.0, 70.0]"
585,"[datetime.datetime(2022, 11, 28, 18, 53, 37, 160585), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 37, 160585), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 37, 160585), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 37, 160585), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 37, 160585), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 37, 160585), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 37, 160585), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 37, 160585), 26.0, 70.0]"
586,"[datetime.datetime(2022, 11, 28, 18, 53, 38, 407420), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 407420), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 407420), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 407420), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 407420), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 407420), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 407420), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 407420), 26.0, 70.0]"
587,"[datetime.datetime(2022, 11, 28, 18, 53, 39, 608479), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 608479), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 608479), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 608479), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 608479), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 608479), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 608479), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 608479), 26.0, 70.0]"
588,"[datetime.datetime(2022, 11, 28, 18, 53, 40, 793678), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 793678), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 793678), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 793678), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 793678), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 793678), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 793678), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 793678), 26.0, 70.0]"
589,"[datetime.datetime(2022, 11, 28, 18, 53, 41, 985798), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 985798), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 985798), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 985798), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 985798), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 985798), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 985798), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 985798), 26.0, 70.0]"
590,"[datetime.datetime(2022, 11, 28, 18, 53, 43, 184537), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 43, 184537), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 43, 184537), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 43, 184537), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 43, 184537), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 43, 184537), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 43, 184537), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 43, 184537), 26.0, 70.0]"
591,"[datetime.datetime(2022, 11, 28, 18, 53, 44, 369285), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 369285), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 369285), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 369285), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 369285), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 369285), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 369285), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 369285), 26.0, 70.0]"
592,"[datetime.datetime(2022, 11, 28, 18, 53, 45, 544626), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 544626), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 544626), 2.5, 3.85]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 544626), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 544626), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 544626), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 544626), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 544626), 26.0, 70.0]"
593,"[datetime.datetime(2022, 11, 28, 18, 53, 46, 716494), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 716494), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 716494), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 716494), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 716494), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 716494), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 716494), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 716494), 26.0, 70.0]"
