,Stay Safe,Hes A Lucky Lad,Strike Now,Stylax,Pray Again,Dads Bigheaded,Ripon Falls,Melarab,Jarman,Losing Ticket,Tell Nothin,Time Stands Still
07-12-2022 19:05:56.775459,"(5.5, 6.2, 6.1686274509803924)","(10.0, 14.0, 13.375)","(6.0, 7.4, 7.258823529411765)","(4.0, 4.8, 4.666666666666667)","(5.5, 6.6, 6.529032258064516)","(10.0, 14.0, 13.916666666666666)","(71.0, 120.0, 102.0)","(9.0, 12.0, 11.818181818181818)","(31.0, 38.0, 36.666666666666664)","(91.0, 150.0, 118.0)","(21.0, 28.0, 27.5)","(51.0, 65.0, 61.25)"
07-12-2022 19:05:58.575210,"(5.5, 6.2, 6.174603174603175)","(10.0, 14.0, 13.375)","(6.0, 7.4, 7.258823529411765)","(4.0, 4.7, 4.630769230769231)","(5.5, 6.6, 6.529032258064516)","(10.0, 14.0, 13.916666666666666)","(71.0, 120.0, 102.0)","(9.0, 12.5, 11.545454545454545)","(31.0, 38.0, 36.666666666666664)","(91.0, 150.0, 118.0)","(21.0, 28.0, 27.5)","(51.0, 65.0, 61.25)"
07-12-2022 19:06:00.346443,"(5.5, 6.2, 6.174603174603175)","(10.0, 14.0, 13.375)","(6.0, 7.4, 7.258823529411765)","(4.0, 4.7, 4.630769230769231)","(5.5, 6.6, 6.529032258064516)","(10.0, 14.0, 13.916666666666666)","(71.0, 120.0, 102.0)","(9.0, 12.0, 11.125)","(31.0, 38.0, 36.666666666666664)","(91.0, 150.0, 118.0)","(21.0, 28.0, 27.5)","(51.0, 65.0, 61.25)"
07-12-2022 19:06:02.134815,"(5.5, 6.2, 6.174603174603175)","(10.0, 14.0, 13.375)","(6.0, 7.4, 7.258823529411765)","(4.0, 4.7, 4.630769230769231)","(5.5, 6.6, 6.529032258064516)","(10.0, 14.0, 13.916666666666666)","(71.0, 120.0, 102.0)","(9.0, 12.0, 11.125)","(31.0, 38.0, 36.666666666666664)","(91.0, 150.0, 118.0)","(21.0, 28.0, 27.5)","(51.0, 65.0, 61.25)"
07-12-2022 19:06:03.858057,"(5.5, 6.2, 6.3)","(10.0, 14.0, 13.444444444444445)","(6.0, 7.4, 7.260869565217392)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 14.0, 13.25)","(71.0, 120.0, 102.0)","(9.0, 12.0, 11.3)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 118.0)","(21.0, 28.0, 27.6)","(51.0, 65.0, 61.25)"
07-12-2022 19:06:05.709814,"(5.5, 6.6, 6.492537313432836)","(10.0, 14.0, 13.444444444444445)","(6.0, 7.4, 7.260869565217392)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 13.5, 13.25)","(71.0, 120.0, 102.0)","(9.0, 12.0, 11.3)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 118.0)","(21.0, 28.0, 27.625)","(51.0, 65.0, 61.25)"
07-12-2022 19:06:07.513975,"(5.5, 6.6, 6.458333333333333)","(10.0, 14.0, 13.444444444444445)","(6.0, 7.4, 7.260869565217392)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 13.5, 13.25)","(71.0, 120.0, 102.0)","(9.0, 12.0, 11.3)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 118.0)","(21.0, 28.0, 27.625)","(51.0, 65.0, 61.25)"
07-12-2022 19:06:09.319530,"(5.5, 6.6, 6.43)","(10.0, 14.0, 13.444444444444445)","(6.0, 7.4, 7.260869565217392)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 13.5, 13.25)","(71.0, 120.0, 86.66666666666667)","(9.0, 12.0, 11.6)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 126.0)","(21.0, 28.0, 27.625)","(51.0, 65.0, 61.25)"
07-12-2022 19:06:11.083510,"(5.5, 6.6, 6.43)","(10.0, 14.0, 13.375)","(6.0, 7.4, 7.260869565217392)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 13.5, 13.25)","(71.0, 120.0, 101.81818181818181)","(9.0, 12.0, 11.08695652173913)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 126.0)","(21.0, 28.0, 27.625)","(51.0, 65.0, 60.833333333333336)"
07-12-2022 19:06:12.914271,"(5.5, 6.6, 6.43)","(10.0, 14.0, 13.375)","(6.0, 7.4, 7.260869565217392)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 13.5, 13.25)","(71.0, 120.0, 98.57142857142857)","(9.0, 12.0, 11.08695652173913)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 126.0)","(21.0, 28.0, 27.625)","(51.0, 65.0, 60.833333333333336)"
07-12-2022 19:06:14.693696,"(5.5, 6.6, 6.43)","(10.0, 14.0, 13.6)","(6.0, 7.4, 7.294505494505495)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 13.5, 13.545454545454545)","(71.0, 120.0, 98.57142857142857)","(9.0, 12.0, 11.08695652173913)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 126.0)","(21.0, 28.0, 27.625)","(51.0, 65.0, 60.833333333333336)"
07-12-2022 19:06:16.465863,"(5.5, 6.6, 6.43)","(10.0, 14.0, 13.6)","(6.0, 7.4, 7.294505494505495)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 14.0, 13.545454545454545)","(71.0, 120.0, 98.57142857142857)","(9.0, 12.0, 11.08695652173913)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 28.0, 27.625)","(51.0, 65.0, 60.833333333333336)"
07-12-2022 19:06:18.218781,"(5.5, 6.6, 6.43)","(10.0, 14.0, 13.6)","(6.0, 7.4, 7.294505494505495)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 14.0, 13.545454545454545)","(71.0, 120.0, 98.57142857142857)","(9.0, 12.0, 11.08695652173913)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 28.0, 27.625)","(51.0, 65.0, 60.833333333333336)"
07-12-2022 19:06:19.969800,"(5.5, 6.6, 6.43)","(10.0, 14.0, 13.75)","(6.0, 7.4, 7.294505494505495)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 14.0, 13.545454545454545)","(71.0, 120.0, 102.0)","(9.0, 12.0, 11.08695652173913)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 28.0, 26.857142857142858)","(51.0, 65.0, 60.833333333333336)"
07-12-2022 19:06:21.713052,"(5.5, 6.6, 6.43)","(10.0, 14.0, 13.75)","(6.0, 7.4, 7.294505494505495)","(4.0, 4.7, 4.621739130434783)","(5.5, 6.6, 6.495)","(10.0, 14.0, 13.545454545454545)","(71.0, 120.0, 105.0)","(9.0, 12.0, 11.071428571428571)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.857142857142858)","(51.0, 65.0, 60.714285714285715)"
07-12-2022 19:06:23.374273,"(5.5, 6.6, 6.390909090909091)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.261224489795919)","(4.0, 4.7, 4.617241379310345)","(5.5, 6.6, 6.496296296296296)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.0, 11.166666666666666)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.8)","(51.0, 65.0, 60.714285714285715)"
07-12-2022 19:06:25.110257,"(5.5, 6.6, 6.2827586206896555)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.194545454545454)","(4.0, 4.7, 4.504736842105263)","(5.5, 6.6, 6.505084745762712)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.0, 11.166666666666666)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.8)","(51.0, 65.0, 62.72727272727273)"
07-12-2022 19:06:26.822524,"(5.5, 6.6, 6.2827586206896555)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.2, 7.274358974358974)","(4.0, 4.6, 4.504736842105263)","(5.5, 6.6, 6.505084745762712)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.0, 11.166666666666666)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.8)","(51.0, 65.0, 62.72727272727273)"
07-12-2022 19:06:28.586959,"(5.5, 6.6, 6.2827586206896555)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.267605633802817)","(4.0, 4.6, 4.4421940928270045)","(5.5, 6.6, 6.505084745762712)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.0, 11.166666666666666)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.8)","(51.0, 65.0, 62.72727272727273)"
07-12-2022 19:06:30.368643,"(5.5, 6.6, 6.460869565217392)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.277922077922078)","(4.0, 4.6, 4.4421940928270045)","(5.5, 6.6, 6.505084745762712)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.0, 11.166666666666666)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.8)","(51.0, 65.0, 62.72727272727273)"
07-12-2022 19:06:32.205880,"(5.5, 6.6, 6.378947368421053)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.277922077922078)","(4.0, 4.6, 4.441322314049587)","(5.5, 6.6, 6.470370370370371)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.0, 11.653846153846153)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.8)","(51.0, 65.0, 62.72727272727273)"
07-12-2022 19:06:34.111294,"(5.5, 6.6, 6.378947368421053)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.277922077922078)","(4.0, 4.6, 4.477586206896552)","(5.5, 6.6, 6.470370370370371)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.0, 11.735294117647058)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.8)","(51.0, 65.0, 62.72727272727273)"
07-12-2022 19:06:35.948709,"(5.5, 6.6, 6.378947368421053)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.277922077922078)","(4.0, 4.5, 4.45)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.5, 11.722222222222221)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:38.306000,"(5.5, 6.6, 6.378947368421053)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.277922077922078)","(4.0, 4.5, 4.45)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 101.25)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:40.395312,"(5.5, 6.6, 6.378947368421053)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.277922077922078)","(4.0, 4.5, 4.45)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 108.0)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:42.573059,"(5.5, 6.6, 6.37)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.291954022988506)","(4.0, 4.5, 4.45)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 108.0)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:44.670863,"(5.5, 6.6, 6.37)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.291954022988506)","(4.0, 4.5, 4.443902439024391)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 108.0)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:46.608357,"(5.5, 6.6, 6.37)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.291954022988506)","(4.0, 4.5, 4.443902439024391)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 108.0)","(9.0, 12.0, 11.7)","(31.0, 38.0, 37.0)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:48.660335,"(5.5, 6.6, 6.37)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.306467661691543)","(4.0, 4.5, 4.443902439024391)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 102.85714285714286)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:50.751167,"(5.5, 6.6, 6.37)","(10.0, 14.0, 13.80952380952381)","(6.0, 7.4, 7.306467661691543)","(4.0, 4.5, 4.443902439024391)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 108.0)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 36.857142857142854)","(91.0, 150.0, 127.5)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:52.741992,"(5.5, 6.6, 6.37)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.306467661691543)","(4.0, 4.5, 4.443902439024391)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 108.0)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.85)","(51.0, 65.0, 62.916666666666664)"
07-12-2022 19:06:54.811247,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.300487804878049)","(4.0, 4.5, 4.443902439024391)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 108.0)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 117.5)","(21.0, 27.0, 26.85)","(51.0, 75.0, 68.75)"
07-12-2022 19:06:56.751558,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.300487804878049)","(4.0, 4.5, 4.452083333333333)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 103.33333333333333)","(9.0, 12.0, 11.633333333333333)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.85)","(51.0, 75.0, 68.75)"
07-12-2022 19:06:58.532693,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.300487804878049)","(4.0, 4.5, 4.452083333333333)","(5.5, 6.6, 6.483333333333333)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 103.33333333333333)","(9.0, 12.0, 11.7)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 75.0, 68.75)"
07-12-2022 19:07:00.291553,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.27136563876652)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 103.33333333333333)","(9.0, 12.0, 11.43939393939394)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 75.0, 68.75)"
07-12-2022 19:07:02.326314,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.27136563876652)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 103.33333333333333)","(9.0, 11.5, 11.43939393939394)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 75.0, 68.75)"
07-12-2022 19:07:04.244261,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.27136563876652)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 103.33333333333333)","(9.0, 11.5, 11.43939393939394)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 75.0, 68.75)"
07-12-2022 19:07:06.143637,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.27136563876652)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 103.33333333333333)","(9.0, 11.5, 11.43939393939394)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 70.0, 68.75)"
07-12-2022 19:07:08.031942,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.27136563876652)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 103.33333333333333)","(9.0, 11.5, 11.43939393939394)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:09.823104,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.283665338645418)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 100.0)","(9.0, 11.5, 11.43939393939394)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:11.629185,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.283665338645418)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 100.0)","(9.0, 11.5, 11.43939393939394)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:13.412796,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.292250922509226)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 92.0)","(9.0, 11.5, 11.43939393939394)","(31.0, 38.0, 36.857142857142854)","(91.0, 140.0, 122.0)","(21.0, 27.0, 26.8)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:15.254565,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.271794871794872)","(4.0, 4.5, 4.435714285714286)","(5.5, 6.6, 6.5125)","(10.0, 14.0, 13.34)","(71.0, 120.0, 105.0)","(9.0, 11.5, 11.708333333333334)","(31.0, 38.0, 37.0)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:17.078666,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29010989010989)","(4.0, 4.5, 4.455)","(5.5, 6.6, 6.493939393939394)","(10.0, 13.5, 13.34)","(71.0, 120.0, 100.625)","(9.0, 12.0, 11.65625)","(31.0, 38.0, 37.0)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:18.867026,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29010989010989)","(4.0, 4.5, 4.455)","(5.5, 6.6, 6.493939393939394)","(10.0, 13.5, 13.34)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.65625)","(31.0, 38.0, 37.0)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:20.457607,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29010989010989)","(4.0, 4.5, 4.430769230769231)","(5.5, 6.6, 6.493939393939394)","(10.0, 13.5, 13.34)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.65625)","(31.0, 38.0, 37.0)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:22.094439,"(5.5, 6.6, 6.482051282051282)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.292250922509226)","(4.0, 4.5, 4.461702127659574)","(5.5, 6.6, 6.493939393939394)","(10.0, 13.5, 13.34)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.75)","(31.0, 38.0, 37.0)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:23.717630,"(5.5, 6.6, 6.475675675675676)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.292250922509226)","(4.0, 4.5, 4.461702127659574)","(5.5, 6.6, 6.4479999999999995)","(10.0, 13.5, 13.34)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.823529411764707)","(31.0, 38.0, 37.0)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:25.420733,"(5.5, 6.6, 6.475675675675676)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.290225563909774)","(4.0, 4.5, 4.45609756097561)","(5.5, 6.6, 6.449504950495049)","(10.0, 13.5, 13.270491803278688)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.75)","(31.0, 38.0, 37.0)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.16666666666667)"
07-12-2022 19:07:27.053222,"(5.5, 6.6, 6.475675675675676)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29718309859155)","(4.0, 4.5, 4.45609756097561)","(5.5, 6.6, 6.449504950495049)","(10.0, 13.5, 13.270491803278688)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.75)","(31.0, 38.0, 37.0)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.0)"
07-12-2022 19:07:28.722458,"(5.5, 6.6, 6.475675675675676)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29718309859155)","(4.0, 4.5, 4.45609756097561)","(5.5, 6.6, 6.449504950495049)","(10.0, 13.5, 13.270491803278688)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.75)","(31.0, 38.0, 37.111111111111114)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.0)"
07-12-2022 19:07:30.441972,"(5.5, 6.6, 6.7007092198581555)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29718309859155)","(4.0, 4.5, 4.433333333333334)","(5.5, 6.6, 6.435514018691588)","(10.0, 13.5, 13.272727272727273)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.75)","(31.0, 38.0, 37.111111111111114)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.0)"
07-12-2022 19:07:32.069002,"(5.5, 7.0, 6.7007092198581555)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29718309859155)","(4.0, 4.5, 4.433333333333334)","(5.5, 6.6, 6.435514018691588)","(10.0, 13.5, 13.176470588235293)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.75)","(31.0, 38.0, 37.111111111111114)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.0)"
07-12-2022 19:07:33.651144,"(5.5, 7.0, 6.699649122807017)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29718309859155)","(4.0, 4.5, 4.433333333333334)","(5.5, 6.6, 6.435514018691588)","(10.0, 13.5, 13.176470588235293)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.738095238095237)","(31.0, 38.0, 37.111111111111114)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.0)"
07-12-2022 19:07:35.199290,"(5.5, 7.0, 6.699649122807017)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29718309859155)","(4.0, 4.5, 4.433333333333334)","(5.5, 6.6, 6.435514018691588)","(10.0, 13.5, 13.38888888888889)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.837837837837839)","(31.0, 38.0, 36.666666666666664)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 26.666666666666668)","(51.0, 70.0, 69.0)"
07-12-2022 19:07:36.752118,"(5.5, 7.0, 6.699649122807017)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29718309859155)","(4.0, 4.5, 4.433333333333334)","(5.5, 6.6, 6.423853211009174)","(10.0, 14.0, 13.290322580645162)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.8)","(31.0, 38.0, 36.666666666666664)","(91.0, 150.0, 123.33333333333333)","(21.0, 27.0, 28.94074074074074)","(51.0, 70.0, 69.0)"
07-12-2022 19:07:38.361733,"(5.5, 7.0, 6.699649122807017)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.4, 7.29718309859155)","(4.0, 4.5, 4.433333333333334)","(5.5, 6.6, 6.371830985915493)","(10.0, 13.5, 13.30327868852459)","(71.0, 110.0, 100.625)","(9.0, 12.0, 11.725)","(31.0, 38.0, 36.666666666666664)","(91.0, 150.0, 123.33333333333333)","(21.0, 29.0, 28.894117647058824)","(51.0, 70.0, 69.0)"
