,Gospel Musketeer,Just A Irish Lad,Kwontro,Mister Wayside,Frigerator,Yankee Indian
16-12-2022 15:02:45.312134,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.18962962962963)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.324)"
16-12-2022 15:02:46.395533,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.18962962962963)","(13.0, 22.0, 17.4)","(2.9, 3.7, 3.1356521739130434)"
16-12-2022 15:02:47.304115,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.18962962962963)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.1356521739130434)"
16-12-2022 15:02:48.314148,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.18962962962963)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.1356521739130434)"
16-12-2022 15:02:49.419992,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.18962962962963)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.1356521739130434)"
16-12-2022 15:02:50.454469,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.18962962962963)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.1356521739130434)"
16-12-2022 15:02:51.444226,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.18962962962963)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.1356521739130434)"
16-12-2022 15:02:52.436598,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.18962962962963)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.007222222222222)"
16-12-2022 15:02:53.433441,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.007222222222222)"
16-12-2022 15:02:54.431819,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.007222222222222)"
16-12-2022 15:02:55.431554,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:02:56.460954,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:02:57.594701,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:02:58.542049,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:02:59.552909,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:00.571994,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:01.618968,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.19)"
16-12-2022 15:03:02.581965,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:03.456521,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:04.489008,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:05.637001,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:06.782908,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:07.787429,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:08.843494,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:10.004003,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:11.194656,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:12.245832,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:13.212391,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:14.303852,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:15.520077,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.6, 2.984705882352941)"
16-12-2022 15:03:16.596273,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:17.614209,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.1470270270270273)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:18.777620,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.248888888888889)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:20.030880,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.248888888888889)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:21.154273,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.2618181818181817)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:22.271662,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:23.481486,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:24.765208,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:26.000147,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:27.178857,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:28.388279,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:29.649522,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:31.349698,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:32.439794,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 3.19)"
16-12-2022 15:03:33.452027,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:34.543746,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:35.641151,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:36.809032,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:38.031684,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:39.238707,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:40.481008,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:41.746776,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:42.922499,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:44.084057,"(9.0, 29.0, 22.066666666666666)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.19)"
16-12-2022 15:03:45.525256,"(9.0, 29.0, 22.133333333333333)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.6, 3.3933333333333335)"
16-12-2022 15:03:47.405408,"(9.0, 29.0, 22.133333333333333)","(5.5, 9.6, 8.428571428571427)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:49.223485,"(9.0, 29.0, 22.133333333333333)","(5.5, 9.6, 8.6)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:50.401396,"(9.0, 29.0, 22.133333333333333)","(5.5, 9.6, 8.6)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:51.549117,"(9.0, 29.0, 22.133333333333333)","(5.5, 9.6, 7.84)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:52.693565,"(9.0, 29.0, 22.133333333333333)","(5.5, 9.6, 8.719999999999999)","(19.0, 440.0, 228.0)","(2.35, 2.32, 2.27)","(13.0, 22.0, 17.4)","(2.9, 3.65, 2.984705882352941)"
16-12-2022 15:03:53.873333,"(9.0, 29.0, 22.133333333333333)","(5.5, 9.6, 9.18095238095238)","(19.0, 440.0, 285.3333333333333)","(2.35, 2.32, 2.27)","(13.0, 22.0, 10.044444444444444)","(2.9, 3.65, 3.2659090909090907)"
16-12-2022 15:03:55.051912,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 9.18095238095238)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.27)","(13.0, 16.5, 10.044444444444444)","(2.9, 3.65, 3.2659090909090907)"
16-12-2022 15:03:56.210542,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.971428571428572)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.27)","(13.0, 16.5, 10.044444444444444)","(2.9, 3.65, 3.2659090909090907)"
16-12-2022 15:03:57.298179,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.971428571428572)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.27)","(13.0, 16.5, 10.044444444444444)","(2.9, 3.65, 3.191176470588235)"
16-12-2022 15:03:58.385099,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.971428571428572)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.27)","(13.0, 16.5, 10.044444444444444)","(2.9, 3.65, 3.191176470588235)"
16-12-2022 15:03:59.507438,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.342857142857142)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.27)","(13.0, 16.5, 10.044444444444444)","(2.9, 3.65, 3.191176470588235)"
16-12-2022 15:04:00.659766,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.342857142857142)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.27)","(13.0, 16.5, 10.044444444444444)","(2.9, 3.65, 3.191176470588235)"
16-12-2022 15:04:01.761137,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.342857142857142)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.262857142857143)","(13.0, 16.5, 10.044444444444444)","(2.9, 3.65, 3.6735294117647057)"
16-12-2022 15:04:02.877972,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.342857142857142)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.262857142857143)","(13.0, 16.5, 10.044444444444444)","(2.9, 5.7, 4.492857142857143)"
16-12-2022 15:04:04.049362,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.342857142857142)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.262857142857143)","(13.0, 16.5, 10.044444444444444)","(2.9, 5.7, 3.628125)"
16-12-2022 15:04:05.220629,"(9.0, 27.0, 20.866666666666667)","(5.5, 9.6, 8.342857142857142)","(19.0, 420.0, 285.3333333333333)","(2.35, 2.32, 2.262857142857143)","(13.0, 16.5, 16.085714285714285)","(2.9, 5.7, 3.5875)"
16-12-2022 15:04:06.939807,"(9.0, 36.0, 35.32)","(5.5, 9.6, 8.342857142857142)","(19.0, 440.0, 298.6666666666667)","(2.35, 2.32, 2.262857142857143)","(13.0, 22.0, 16.085714285714285)","(2.9, 4.9, 4.387499999999999)"
16-12-2022 15:04:08.285347,"(9.0, 42.0, 35.32)","(5.5, 9.6, 8.342857142857142)","(19.0, 440.0, 298.6666666666667)","(2.35, 2.32, 2.262857142857143)","(13.0, 22.0, 16.085714285714285)","(2.9, 4.8, 4.387499999999999)"
16-12-2022 15:04:09.464245,"(9.0, 42.0, 35.32)","(5.5, 9.6, 8.342857142857142)","(19.0, 440.0, 298.6666666666667)","(2.35, 2.32, 2.262857142857143)","(13.0, 22.0, 16.085714285714285)","(2.9, 4.8, 4.387499999999999)"
16-12-2022 15:04:10.642728,"(9.0, 42.0, 35.32)","(5.5, 9.6, 8.342857142857142)","(19.0, 440.0, 318.6666666666667)","(2.35, 2.32, 2.262857142857143)","(13.0, 22.0, 16.085714285714285)","(2.9, 4.8, 4.3125)"
16-12-2022 15:04:11.814099,"(9.0, 42.0, 35.32)","(5.5, 9.4, 8.2)","(19.0, 470.0, 318.6666666666667)","(2.35, 2.32, 2.262857142857143)","(13.0, 22.0, 16.65714285714286)","(2.9, 4.7, 4.2)"
16-12-2022 15:04:13.081742,"(9.0, 42.0, 35.32)","(5.5, 9.4, 8.2)","(19.0, 470.0, 318.6666666666667)","(2.35, 2.32, 2.262857142857143)","(13.0, 23.0, 16.65714285714286)","(2.9, 4.7, 4.366666666666667)"
16-12-2022 15:04:15.280232,"(9.0, 42.0, 38.66)","(5.5, 9.4, 8.2)","(19.0, 470.0, 405.14285714285717)","(2.35, 2.32, 2.262857142857143)","(13.0, 23.0, 16.65714285714286)","(2.9, 4.7, 4.2)"
16-12-2022 15:04:16.503905,"(9.0, 42.0, 38.66)","(5.5, 9.4, 8.2)","(19.0, 470.0, 405.14285714285717)","(2.35, 2.32, 2.262857142857143)","(13.0, 23.0, 16.65714285714286)","(2.9, 4.7, 4.3375)"
16-12-2022 15:04:17.660926,"(9.0, 42.0, 38.66)","(5.5, 9.4, 8.2)","(19.0, 470.0, 405.14285714285717)","(2.35, 2.32, 2.2054545454545456)","(13.0, 23.0, 16.65714285714286)","(2.9, 4.7, 4.3375)"
16-12-2022 15:04:18.846203,"(9.0, 42.0, 38.66)","(5.5, 9.4, 8.2)","(19.0, 470.0, 405.14285714285717)","(2.35, 2.3, 2.2644444444444445)","(13.0, 23.0, 16.65714285714286)","(2.9, 4.7, 4.3375)"
16-12-2022 15:04:20.016371,"(9.0, 42.0, 38.66)","(5.5, 9.4, 8.2)","(19.0, 470.0, 405.14285714285717)","(2.35, 2.3, 2.162857142857143)","(13.0, 23.0, 17.4)","(2.9, 4.7, 4.3375)"
16-12-2022 15:04:21.131171,"(9.0, 42.0, 38.66)","(5.5, 9.4, 8.2)","(19.0, 470.0, 402.43333333333334)","(2.35, 2.3, 2.162857142857143)","(13.0, 22.0, 17.4)","(2.9, 4.7, 4.140000000000001)"
16-12-2022 15:04:22.279304,"(9.0, 38.0, 35.06)","(5.5, 9.4, 8.2)","(19.0, 430.0, 402.43333333333334)","(2.35, 2.3, 2.162857142857143)","(13.0, 22.0, 17.4)","(2.9, 4.7, 4.140000000000001)"
16-12-2022 15:04:23.630954,"(9.0, 38.0, 35.06)","(5.5, 9.4, 8.2)","(19.0, 430.0, 402.43333333333334)","(2.35, 2.3, 2.162857142857143)","(13.0, 22.0, 17.4)","(2.9, 4.7, 4.140000000000001)"
16-12-2022 15:04:24.836837,"(9.0, 38.0, 35.06)","(5.5, 9.4, 8.58)","(19.0, 430.0, 402.43333333333334)","(2.35, 2.3, 2.162857142857143)","(13.0, 22.0, 17.4)","(2.8, 4.7, 4.140000000000001)"
16-12-2022 15:04:26.243260,"(10.0, 38.0, 35.06)","(5.5, 9.4, 8.58)","(20.0, 430.0, 393.09999999999997)","(2.35, 2.3, 2.162857142857143)","(13.0, 22.0, 17.4)","(2.8, 4.7, 4.140000000000001)"
16-12-2022 15:04:27.357693,"(10.0, 36.0, 31.018181818181816)","(5.5, 9.4, 8.58)","(20.0, 420.0, 393.09999999999997)","(2.35, 2.3, 2.162857142857143)","(13.0, 22.0, 17.4)","(2.8, 4.7, 4.140000000000001)"
16-12-2022 15:04:28.518674,"(10.0, 36.0, 31.018181818181816)","(5.5, 9.4, 8.58)","(20.0, 420.0, 393.09999999999997)","(2.35, 2.3, 2.162857142857143)","(13.0, 22.0, 17.4)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:29.678299,"(10.0, 36.0, 31.018181818181816)","(5.5, 9.4, 8.257142857142856)","(20.0, 420.0, 393.09999999999997)","(2.35, 2.3, 2.162857142857143)","(13.0, 22.0, 17.4)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:30.863989,"(10.0, 36.0, 31.018181818181816)","(5.5, 9.4, 8.257142857142856)","(20.0, 420.0, 285.6666666666667)","(2.35, 2.3, 2.1919999999999997)","(13.0, 22.0, 17.4)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:32.264733,"(10.0, 36.0, 28.228571428571428)","(5.5, 9.4, 8.257142857142856)","(20.0, 420.0, 285.6666666666667)","(2.35, 2.28, 2.1919999999999997)","(13.0, 22.0, 17.4)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:33.528254,"(10.0, 36.0, 31.054545454545455)","(5.5, 9.4, 8.257142857142856)","(20.0, 420.0, 129.28571428571428)","(2.35, 2.28, 2.1919999999999997)","(13.0, 22.0, 16.733333333333334)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:34.621392,"(10.0, 34.0, 24.08)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 129.28571428571428)","(2.35, 2.28, 2.1919999999999997)","(13.0, 21.0, 16.733333333333334)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:35.715888,"(10.0, 34.0, 24.08)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 129.28571428571428)","(2.35, 2.28, 2.2133333333333334)","(13.0, 21.0, 16.733333333333334)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:36.856384,"(10.0, 34.0, 24.08)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 129.28571428571428)","(2.35, 2.28, 2.2079999999999997)","(13.0, 21.0, 16.733333333333334)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:37.987589,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 129.28571428571428)","(2.35, 2.28, 2.2079999999999997)","(13.0, 21.0, 16.733333333333334)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:39.163396,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 129.28571428571428)","(2.35, 2.28, 2.2079999999999997)","(13.0, 21.0, 16.733333333333334)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:40.324867,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 129.28571428571428)","(2.35, 2.28, 2.126086956521739)","(13.0, 21.0, 16.733333333333334)","(2.8, 4.7, 4.362500000000001)"
16-12-2022 15:04:41.479621,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 213.5)","(2.35, 2.3, 2.125)","(13.0, 21.0, 16.733333333333334)","(2.8, 4.7, 4.266666666666667)"
16-12-2022 15:04:42.595162,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 213.5)","(2.35, 2.3, 2.125)","(13.0, 21.0, 16.733333333333334)","(2.8, 4.7, 4.266666666666667)"
16-12-2022 15:04:43.660870,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 8.257142857142856)","(20.0, 410.0, 213.5)","(2.35, 2.3, 2.125)","(13.0, 21.0, 13.32)","(2.8, 4.7, 3.92)"
16-12-2022 15:04:44.780883,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 7.218181818181819)","(20.0, 410.0, 213.5)","(2.35, 2.3, 2.125)","(13.0, 21.0, 13.32)","(2.8, 4.7, 3.7142857142857144)"
16-12-2022 15:04:45.933051,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 6.828571428571429)","(20.0, 410.0, 164.6875)","(2.35, 2.3, 2.125)","(13.0, 21.0, 13.32)","(2.8, 4.5, 3.8071428571428574)"
16-12-2022 15:04:47.067463,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 6.828571428571429)","(20.0, 410.0, 164.6875)","(2.35, 2.3, 2.125)","(13.0, 21.0, 13.32)","(2.8, 4.7, 4.199999999999999)"
16-12-2022 15:04:48.328005,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 6.828571428571429)","(20.0, 410.0, 164.6875)","(2.35, 2.3, 2.125)","(13.0, 21.0, 13.32)","(2.8, 4.6, 4.199999999999999)"
16-12-2022 15:04:50.355880,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.4, 7.3)","(20.0, 410.0, 164.6875)","(2.35, 2.3, 2.125)","(13.0, 21.0, 13.32)","(2.8, 4.6, 4.199999999999999)"
16-12-2022 15:04:51.527627,"(10.0, 34.0, 30.45714285714286)","(5.5, 9.2, 7.3)","(20.0, 410.0, 164.6875)","(2.35, 2.3, 2.263478260869565)","(13.0, 21.0, 13.32)","(2.8, 4.6, 4.3125)"
