,Magic Bertie,Yankee Banner,Lumin,My Gal Val,Rich Paris,Toffee Street,Alesha Lily,Atlanna,Lady Merchant,World Action
08-12-2022 13:02:45.640892,"(11.0, 14.5, 14.380434782608695)","(101.0, 540.0, 448.3333333333333)","(11.0, 13.5, 13.292079207920793)","(31.0, 40.0, 39.15909090909091)","(3.6, 4.5, 4.430169491525424)","(2.9, 3.3, 3.27994923857868)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 48.0, 46.03174603174603)","(3.7, 4.1, 4.094837261503928)"
08-12-2022 13:02:47.194683,"(11.0, 14.5, 14.380434782608695)","(101.0, 540.0, 448.3333333333333)","(11.0, 13.5, 13.292079207920793)","(31.0, 40.0, 39.15909090909091)","(3.6, 4.5, 4.430169491525424)","(2.9, 3.3, 3.27994923857868)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 48.0, 46.03174603174603)","(3.7, 4.1, 4.094837261503928)"
08-12-2022 13:02:48.653586,"(11.0, 14.5, 14.380434782608695)","(101.0, 540.0, 448.3333333333333)","(11.0, 13.5, 13.292079207920793)","(31.0, 40.0, 39.15909090909091)","(3.6, 4.5, 4.430169491525424)","(2.9, 3.3, 3.27994923857868)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 48.0, 45.8125)","(3.7, 4.1, 4.094808126410835)"
08-12-2022 13:02:50.281033,"(11.0, 14.5, 14.426829268292684)","(101.0, 530.0, 446.6666666666667)","(11.0, 13.5, 13.23228346456693)","(31.0, 40.0, 39.15909090909091)","(3.6, 4.5, 4.4320143884892085)","(2.9, 3.3, 3.279427083333333)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 46.0, 45.806451612903224)","(3.7, 4.1, 4.094808126410835)"
08-12-2022 13:02:51.732350,"(11.0, 14.5, 14.330188679245284)","(101.0, 530.0, 436.3636363636364)","(11.0, 13.5, 13.23228346456693)","(31.0, 40.0, 39.075)","(3.6, 4.5, 4.43953488372093)","(2.9, 3.3, 3.282285714285714)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 46.0, 45.806451612903224)","(3.6, 4.1, 4.094808126410835)"
08-12-2022 13:02:53.300036,"(11.0, 15.0, 14.285714285714286)","(101.0, 500.0, 436.3636363636364)","(11.0, 13.5, 13.23228346456693)","(31.0, 40.0, 39.075)","(3.6, 4.5, 4.433968253968254)","(2.9, 3.3, 3.282285714285714)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 46.0, 45.806451612903224)","(3.6, 4.1, 4.094808126410835)"
08-12-2022 13:02:54.865505,"(11.0, 15.0, 14.285714285714286)","(101.0, 500.0, 436.3636363636364)","(11.0, 13.5, 13.302564102564103)","(31.0, 40.0, 39.075)","(3.6, 4.5, 4.4337579617834395)","(2.9, 3.3, 3.282183908045977)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 46.0, 45.806451612903224)","(3.6, 4.1, 4.0963302752293576)"
08-12-2022 13:02:56.631750,"(11.0, 15.0, 14.282828282828284)","(101.0, 500.0, 436.3636363636364)","(11.0, 14.0, 13.330049261083744)","(31.0, 40.0, 39.075)","(3.6, 4.5, 4.433971291866029)","(2.9, 3.3, 3.282183908045977)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 46.0, 45.806451612903224)","(3.6, 4.1, 4.096309111880045)"
08-12-2022 13:02:58.297923,"(11.0, 15.0, 14.282828282828284)","(101.0, 500.0, 436.3636363636364)","(11.0, 14.0, 13.313131313131313)","(31.0, 40.0, 39.075)","(3.6, 4.5, 4.398823529411765)","(2.9, 3.3, 3.2809815950920242)","(31.0, 50.0, 47.61038961038961)","(71.0, 120.0, 107.27272727272728)","(31.0, 46.0, 45.806451612903224)","(3.6, 4.1, 4.095819209039548)"
08-12-2022 13:02:59.982202,"(11.0, 15.0, 14.282828282828284)","(101.0, 500.0, 436.3636363636364)","(11.0, 14.0, 13.313131313131313)","(31.0, 40.0, 39.075)","(3.6, 4.4, 4.399250936329588)","(2.9, 3.3, 3.2809815950920242)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 107.27272727272728)","(31.0, 46.0, 45.806451612903224)","(3.6, 4.1, 4.095927601809954)"
08-12-2022 13:03:01.557014,"(11.0, 15.0, 14.282828282828284)","(101.0, 500.0, 436.3636363636364)","(11.0, 14.0, 13.32)","(31.0, 40.0, 39.075)","(3.6, 4.4, 4.399250936329588)","(2.9, 3.3, 3.3325)","(31.0, 50.0, 47.51219512195122)","(71.0, 120.0, 108.57142857142857)","(31.0, 46.0, 45.10891089108911)","(3.6, 4.1, 4.097429906542056)"
08-12-2022 13:03:03.233220,"(11.0, 15.0, 14.282828282828284)","(101.0, 500.0, 436.3636363636364)","(11.0, 14.0, 13.36111111111111)","(31.0, 40.0, 39.075)","(3.6, 4.4, 4.389965397923875)","(2.9, 3.35, 3.3744897959183673)","(31.0, 50.0, 47.55)","(71.0, 110.0, 116.19047619047619)","(31.0, 48.0, 45.258426966292134)","(3.6, 4.1, 4.083233532934131)"
08-12-2022 13:03:04.788012,"(11.0, 14.5, 14.294871794871796)","(101.0, 500.0, 436.3636363636364)","(11.0, 13.5, 13.36111111111111)","(31.0, 40.0, 39.166666666666664)","(3.6, 4.4, 4.389965397923875)","(2.9, 3.4, 3.3613636363636363)","(31.0, 48.0, 47.53846153846154)","(71.0, 120.0, 116.19047619047619)","(31.0, 48.0, 45.258426966292134)","(3.6, 4.1, 4.09269801980198)"
08-12-2022 13:03:06.411355,"(11.0, 14.5, 14.30952380952381)","(101.0, 500.0, 363.6363636363636)","(11.0, 13.5, 13.36111111111111)","(31.0, 40.0, 39.166666666666664)","(3.6, 4.4, 4.399236641221375)","(2.9, 3.4, 3.3613636363636363)","(31.0, 48.0, 47.53846153846154)","(71.0, 120.0, 116.19047619047619)","(31.0, 48.0, 45.258426966292134)","(3.6, 4.1, 4.080619111709287)"
08-12-2022 13:03:08.051402,"(11.0, 14.5, 14.35135135135135)","(101.0, 500.0, 360.0)","(11.0, 13.5, 13.371794871794872)","(31.0, 40.0, 39.21052631578947)","(3.6, 4.4, 4.389966555183947)","(2.9, 3.4, 3.3982954545454547)","(31.0, 48.0, 43.02040816326531)","(71.0, 120.0, 116.27906976744185)","(31.0, 48.0, 45.31868131868132)","(3.6, 4.1, 4.078453738910013)"
08-12-2022 13:03:09.729059,"(11.0, 14.5, 14.372093023255815)","(101.0, 500.0, 357.77777777777777)","(11.0, 13.5, 13.845833333333333)","(31.0, 40.0, 39.21052631578947)","(3.6, 4.4, 4.381674565560822)","(2.9, 3.4, 3.3902843601895736)","(31.0, 44.0, 41.53488372093023)","(71.0, 120.0, 117.94117647058823)","(31.0, 48.0, 45.31868131868132)","(3.6, 4.1, 4.077864583333333)"
08-12-2022 13:03:11.214920,"(11.0, 14.5, 14.224137931034482)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 13.845833333333333)","(31.0, 40.0, 39.21052631578947)","(3.6, 4.4, 4.381674565560822)","(2.9, 3.45, 3.3902843601895736)","(31.0, 42.0, 41.53488372093023)","(71.0, 120.0, 117.94117647058823)","(31.0, 48.0, 45.31868131868132)","(3.6, 4.1, 4.077864583333333)"
08-12-2022 13:03:12.827514,"(11.0, 14.0, 13.838235294117647)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 14.066666666666666)","(31.0, 40.0, 39.642857142857146)","(3.6, 4.3, 4.2570512820512825)","(2.9, 3.45, 3.4077181208053693)","(31.0, 42.0, 41.03125)","(71.0, 120.0, 119.3103448275862)","(31.0, 48.0, 45.31868131868132)","(3.6, 4.1, 4.078149100257069)"
08-12-2022 13:03:14.365989,"(11.0, 14.0, 13.838235294117647)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 14.066666666666666)","(31.0, 40.0, 39.483870967741936)","(3.6, 4.3, 4.207142857142857)","(2.9, 3.45, 3.452010050251256)","(31.0, 42.0, 41.1)","(71.0, 120.0, 119.3103448275862)","(31.0, 48.0, 45.31868131868132)","(3.6, 4.1, 4.078149100257069)"
08-12-2022 13:03:15.967687,"(11.0, 14.0, 13.816666666666666)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 14.066666666666666)","(31.0, 40.0, 39.483870967741936)","(3.6, 4.3, 4.207142857142857)","(2.9, 3.5, 3.453076923076923)","(31.0, 42.0, 41.1)","(71.0, 120.0, 119.3103448275862)","(31.0, 48.0, 45.31868131868132)","(3.6, 4.1, 4.078149100257069)"
08-12-2022 13:03:17.505445,"(11.0, 14.0, 13.816666666666666)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 14.050955414012739)","(31.0, 40.0, 39.483870967741936)","(3.6, 4.3, 4.187281795511222)","(2.9, 3.5, 3.4619760479041917)","(31.0, 42.0, 41.1)","(71.0, 120.0, 119.3103448275862)","(31.0, 48.0, 45.31868131868132)","(3.6, 4.1, 4.080851063829787)"
08-12-2022 13:03:19.018141,"(11.0, 14.0, 13.816666666666666)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 13.892241379310345)","(31.0, 40.0, 39.578947368421055)","(3.6, 4.2, 4.185911602209945)","(2.9, 3.5, 3.4823275862068965)","(31.0, 42.0, 41.142857142857146)","(71.0, 120.0, 119.33333333333333)","(31.0, 48.0, 45.40425531914894)","(3.6, 4.1, 4.076113861386139)"
08-12-2022 13:03:20.565480,"(11.0, 14.5, 14.127906976744185)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 13.892241379310345)","(31.0, 40.0, 39.515151515151516)","(3.6, 4.2, 4.208771929824562)","(2.9, 3.5, 3.4692307692307693)","(31.0, 42.0, 41.142857142857146)","(71.0, 120.0, 119.33333333333333)","(31.0, 48.0, 45.40425531914894)","(3.6, 4.1, 4.079078455790785)"
08-12-2022 13:03:22.141361,"(11.0, 14.5, 14.107843137254902)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 13.924489795918367)","(31.0, 40.0, 38.84507042253521)","(3.6, 4.3, 4.24468085106383)","(2.9, 3.5, 3.4523529411764704)","(31.0, 42.0, 41.0)","(71.0, 120.0, 119.41176470588235)","(31.0, 48.0, 45.40425531914894)","(3.6, 4.1, 4.076372924648786)"
08-12-2022 13:03:23.636786,"(11.0, 14.5, 14.107843137254902)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.5, 13.871428571428572)","(31.0, 40.0, 38.84507042253521)","(3.6, 4.3, 4.236196319018405)","(2.9, 3.5, 3.4529761904761904)","(31.0, 42.0, 41.0)","(71.0, 120.0, 119.41176470588235)","(31.0, 48.0, 45.40425531914894)","(3.6, 4.1, 4.076372924648786)"
08-12-2022 13:03:25.104906,"(11.0, 14.5, 14.107843137254902)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.0, 13.817073170731707)","(31.0, 40.0, 38.84507042253521)","(3.6, 4.3, 4.24468085106383)","(2.9, 3.5, 3.452046783625731)","(31.0, 42.0, 41.08860759493671)","(71.0, 120.0, 119.41176470588235)","(31.0, 48.0, 45.40425531914894)","(3.6, 4.1, 4.075125628140703)"
08-12-2022 13:03:26.785261,"(11.0, 14.5, 14.1)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.0, 13.810126582278482)","(31.0, 40.0, 37.951219512195124)","(3.6, 4.3, 4.236196319018405)","(2.9, 3.5, 3.452046783625731)","(31.0, 42.0, 41.08860759493671)","(71.0, 120.0, 119.41176470588235)","(31.0, 48.0, 45.40425531914894)","(3.6, 4.1, 4.076372924648786)"
08-12-2022 13:03:28.425188,"(11.0, 14.5, 14.1)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.0, 13.865671641791044)","(31.0, 40.0, 37.721518987341774)","(3.6, 4.3, 4.2317073170731705)","(2.9, 3.5, 3.415811965811966)","(31.0, 42.0, 40.61538461538461)","(71.0, 120.0, 119.41176470588235)","(31.0, 48.0, 45.40425531914894)","(3.6, 4.1, 4.088855869242199)"
08-12-2022 13:03:30.881645,"(11.0, 14.5, 14.220930232558139)","(101.0, 420.0, 357.77777777777777)","(11.0, 14.0, 13.86861313868613)","(31.0, 40.0, 37.75)","(3.6, 4.3, 4.26)","(2.9, 3.45, 3.364830508474576)","(31.0, 42.0, 40.63414634146341)","(71.0, 120.0, 119.41176470588235)","(31.0, 48.0, 45.40425531914894)","(3.6, 4.1, 4.08972602739726)"
08-12-2022 13:03:32.756318,"(11.0, 14.5, 14.24468085106383)","(101.0, 420.0, 376.9230769230769)","(11.0, 14.0, 13.878277153558052)","(31.0, 40.0, 37.80487804878049)","(3.6, 4.3, 4.252941176470588)","(2.9, 3.4, 3.3825)","(31.0, 42.0, 41.191489361702125)","(71.0, 120.0, 119.6969696969697)","(31.0, 48.0, 45.458333333333336)","(3.6, 4.1, 4.0918653576437585)"
08-12-2022 13:03:34.594380,"(11.0, 14.5, 14.24468085106383)","(101.0, 420.0, 376.9230769230769)","(11.0, 14.5, 13.926160337552743)","(31.0, 40.0, 37.857142857142854)","(3.6, 4.3, 4.252941176470588)","(2.9, 3.4, 3.3825)","(31.0, 42.0, 41.191489361702125)","(71.0, 120.0, 119.84848484848484)","(31.0, 48.0, 45.458333333333336)","(3.6, 4.1, 4.082682291666666)"
08-12-2022 13:03:36.244765,"(11.0, 14.5, 14.24468085106383)","(101.0, 420.0, 376.9230769230769)","(11.0, 14.5, 13.923728813559322)","(31.0, 40.0, 37.857142857142854)","(3.6, 4.3, 4.252941176470588)","(2.9, 3.4, 3.3825)","(31.0, 42.0, 41.191489361702125)","(71.0, 120.0, 119.84848484848484)","(31.0, 48.0, 45.458333333333336)","(3.6, 4.1, 4.082659713168187)"
08-12-2022 13:03:37.888053,"(11.0, 14.5, 14.24468085106383)","(101.0, 420.0, 376.9230769230769)","(11.0, 14.5, 13.923728813559322)","(31.0, 40.0, 37.857142857142854)","(3.6, 4.3, 4.249714285714286)","(2.9, 3.4, 3.3825)","(31.0, 42.0, 41.191489361702125)","(71.0, 120.0, 119.84848484848484)","(31.0, 48.0, 45.458333333333336)","(3.6, 4.1, 4.082659713168187)"
08-12-2022 13:03:39.482396,"(11.0, 14.5, 14.24468085106383)","(101.0, 420.0, 376.9230769230769)","(11.0, 14.5, 13.923728813559322)","(31.0, 40.0, 37.857142857142854)","(3.6, 4.3, 4.2443298969072165)","(2.9, 3.4, 3.359278350515464)","(31.0, 42.0, 41.191489361702125)","(71.0, 120.0, 119.84848484848484)","(31.0, 48.0, 45.458333333333336)","(3.6, 4.1, 4.109708737864078)"
08-12-2022 13:03:41.017380,"(11.0, 15.0, 14.670731707317072)","(101.0, 420.0, 376.9230769230769)","(11.0, 14.5, 13.943579766536965)","(31.0, 40.0, 37.857142857142854)","(3.6, 4.3, 4.2352459016393444)","(2.9, 3.4, 3.362608695652174)","(31.0, 42.0, 41.191489361702125)","(71.0, 120.0, 119.84848484848484)","(31.0, 48.0, 45.16279069767442)","(3.6, 4.2, 4.151937984496124)"
08-12-2022 13:03:42.616508,"(11.0, 15.0, 14.955696202531646)","(101.0, 420.0, 376.9230769230769)","(11.0, 14.0, 13.844444444444445)","(31.0, 40.0, 37.87951807228916)","(3.6, 4.3, 4.2352459016393444)","(2.9, 3.4, 3.3209677419354837)","(31.0, 42.0, 41.191489361702125)","(71.0, 120.0, 119.84848484848484)","(31.0, 48.0, 45.16279069767442)","(3.6, 4.2, 4.136144578313253)"
08-12-2022 13:03:44.195768,"(11.0, 15.0, 14.99390243902439)","(101.0, 420.0, 376.9230769230769)","(11.0, 14.0, 13.615384615384615)","(31.0, 40.0, 37.82716049382716)","(3.6, 4.3, 4.234439834024896)","(2.9, 3.35, 3.2614285714285716)","(31.0, 42.0, 41.0)","(71.0, 120.0, 126.875)","(31.0, 48.0, 45.16279069767442)","(3.6, 4.2, 4.203448275862069)"
08-12-2022 13:03:45.783403,"(11.0, 15.0, 14.99390243902439)","(101.0, 420.0, 380.0)","(11.0, 14.0, 13.773584905660377)","(31.0, 40.0, 38.21739130434783)","(3.6, 4.3, 4.252430555555556)","(2.9, 3.3, 3.2756024096385543)","(31.0, 42.0, 41.12)","(71.0, 130.0, 127.85714285714286)","(31.0, 48.0, 46.12307692307692)","(3.6, 4.3, 4.158673469387755)"
08-12-2022 13:03:47.294343,"(11.0, 15.5, 15.064705882352941)","(101.0, 420.0, 380.0)","(11.0, 14.0, 13.773584905660377)","(31.0, 40.0, 38.21739130434783)","(3.6, 4.3, 4.253872053872054)","(2.9, 3.3, 3.2551020408163267)","(31.0, 42.0, 41.083333333333336)","(71.0, 130.0, 128.0)","(31.0, 48.0, 46.16129032258065)","(3.6, 4.2, 4.1669902912621355)"
08-12-2022 13:03:48.825659,"(11.0, 15.5, 15.126262626262626)","(101.0, 420.0, 388.1818181818182)","(11.0, 14.0, 13.79861111111111)","(31.0, 40.0, 38.255319148936174)","(3.6, 4.3, 4.253872053872054)","(2.9, 3.3, 3.2737752161383282)","(31.0, 42.0, 41.083333333333336)","(71.0, 130.0, 128.0)","(31.0, 48.0, 46.16129032258065)","(3.6, 4.2, 4.197183098591549)"
08-12-2022 13:03:50.381836,"(11.0, 15.5, 15.125)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.766129032258064)","(31.0, 40.0, 38.255319148936174)","(3.6, 4.3, 4.253872053872054)","(2.9, 3.3, 3.2714733542319747)","(31.0, 42.0, 41.083333333333336)","(71.0, 130.0, 128.0)","(31.0, 48.0, 46.16129032258065)","(3.6, 4.2, 4.197183098591549)"
08-12-2022 13:03:51.945054,"(12.0, 15.5, 15.125)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.766129032258064)","(31.0, 40.0, 38.255319148936174)","(3.7, 4.3, 4.253872053872054)","(2.9, 3.3, 3.2729970326409497)","(31.0, 42.0, 41.083333333333336)","(81.0, 130.0, 128.0)","(31.0, 48.0, 46.16129032258065)","(3.7, 4.2, 4.1974842767295595)"
08-12-2022 13:03:53.465445,"(12.0, 15.5, 15.125)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.725806451612904)","(31.0, 40.0, 38.255319148936174)","(3.7, 4.3, 4.261302681992337)","(2.9, 3.3, 3.240566037735849)","(31.0, 42.0, 41.083333333333336)","(81.0, 130.0, 128.0)","(31.0, 48.0, 46.16129032258065)","(3.7, 4.2, 4.1974842767295595)"
08-12-2022 13:03:54.958370,"(12.0, 15.5, 15.178571428571429)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.79861111111111)","(31.0, 40.0, 38.78688524590164)","(3.7, 4.3, 4.267171717171717)","(2.9, 3.25, 3.210576923076923)","(31.0, 42.0, 41.12)","(81.0, 130.0, 128.125)","(31.0, 48.0, 46.298507462686565)","(3.7, 4.2, 4.1651428571428575)"
08-12-2022 13:03:56.492905,"(12.0, 15.5, 15.276923076923078)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.79861111111111)","(31.0, 40.0, 38.78688524590164)","(3.7, 4.3, 4.290963855421687)","(2.9, 3.25, 3.2075342465753427)","(31.0, 42.0, 41.12)","(81.0, 130.0, 128.125)","(31.0, 48.0, 46.298507462686565)","(3.7, 4.2, 4.1651428571428575)"
08-12-2022 13:03:58.042463,"(12.0, 15.5, 15.118421052631579)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.79861111111111)","(31.0, 40.0, 38.78688524590164)","(3.7, 4.3, 4.3496124031007755)","(2.9, 3.25, 3.2023809523809526)","(31.0, 42.0, 41.12)","(81.0, 130.0, 128.125)","(31.0, 48.0, 46.298507462686565)","(3.7, 4.2, 4.1651428571428575)"
08-12-2022 13:03:59.532884,"(12.0, 15.0, 14.89)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.79861111111111)","(31.0, 40.0, 38.78688524590164)","(3.7, 4.4, 4.359119496855346)","(2.9, 3.25, 3.222072072072072)","(31.0, 42.0, 41.12)","(81.0, 130.0, 128.125)","(31.0, 48.0, 46.298507462686565)","(3.7, 4.2, 4.1651428571428575)"
08-12-2022 13:04:00.991396,"(12.0, 15.0, 14.89)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.79861111111111)","(31.0, 40.0, 38.78688524590164)","(3.7, 4.4, 4.359119496855346)","(2.9, 3.25, 3.222072072072072)","(31.0, 42.0, 41.12)","(81.0, 130.0, 128.125)","(31.0, 48.0, 46.298507462686565)","(3.7, 4.2, 4.1616352201257865)"
08-12-2022 13:04:02.433115,"(12.0, 15.0, 14.89)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.888461538461538)","(31.0, 40.0, 38.82539682539682)","(3.7, 4.4, 4.3588607594936715)","(2.9, 3.25, 3.2204761904761905)","(31.0, 42.0, 41.61702127659574)","(81.0, 130.0, 128.125)","(31.0, 48.0, 46.298507462686565)","(3.7, 4.2, 4.1616352201257865)"
08-12-2022 13:04:04.014466,"(12.0, 15.0, 15.185714285714285)","(101.0, 540.0, 436.3636363636364)","(11.0, 14.0, 13.980952380952381)","(31.0, 40.0, 38.82539682539682)","(3.7, 4.4, 4.372093023255814)","(2.9, 3.25, 3.18375)","(31.0, 44.0, 42.026666666666664)","(81.0, 130.0, 128.125)","(31.0, 48.0, 46.21875)","(3.7, 4.2, 4.130188679245283)"
08-12-2022 13:04:05.522843,"(12.0, 15.5, 15.172727272727272)","(101.0, 540.0, 437.14285714285717)","(11.0, 14.0, 13.981481481481481)","(31.0, 40.0, 38.806451612903224)","(3.7, 4.4, 4.351)","(2.9, 3.25, 3.186144578313253)","(31.0, 46.0, 42.916666666666664)","(81.0, 130.0, 128.57142857142858)","(31.0, 48.0, 46.21875)","(3.7, 4.2, 4.11897810218978)"
08-12-2022 13:04:07.037735,"(12.0, 15.5, 15.172727272727272)","(101.0, 540.0, 445.7142857142857)","(11.0, 14.0, 13.981981981981981)","(31.0, 40.0, 38.82539682539682)","(3.7, 4.4, 4.3517241379310345)","(2.9, 3.25, 3.1869047619047617)","(31.0, 46.0, 42.97959183673469)","(81.0, 130.0, 129.48275862068965)","(31.0, 48.0, 46.25)","(3.7, 4.2, 4.124489795918367)"
08-12-2022 13:04:08.556715,"(12.0, 15.5, 15.27)","(101.0, 540.0, 445.7142857142857)","(11.0, 14.0, 13.985074626865671)","(31.0, 40.0, 38.927536231884055)","(3.7, 4.4, 4.362548262548263)","(2.9, 3.25, 3.247457627118644)","(31.0, 46.0, 43.904761904761905)","(81.0, 130.0, 129.5)","(31.0, 48.0, 46.4)","(3.7, 4.2, 4.091238670694864)"
08-12-2022 13:04:10.028985,"(12.0, 15.5, 15.303418803418804)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.915492957746478)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.3615079365079366)","(2.9, 3.25, 3.247916666666667)","(31.0, 46.0, 44.0)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.4)","(3.7, 4.1, 4.0911585365853655)"
08-12-2022 13:04:11.513345,"(12.0, 15.5, 15.047619047619047)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.912408759124087)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.3615079365079366)","(2.9, 3.25, 3.2304597701149427)","(31.0, 46.0, 44.0)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.394366197183096)","(3.7, 4.1, 4.099006622516556)"
08-12-2022 13:04:12.954976,"(12.0, 15.5, 15.047619047619047)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.912408759124087)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.3615079365079366)","(2.9, 3.25, 3.223846153846154)","(31.0, 46.0, 44.0)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.098842975206611)"
08-12-2022 13:04:14.409846,"(12.0, 15.5, 15.293478260869565)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.982905982905983)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.364179104477612)","(2.9, 3.25, 3.2315476190476193)","(31.0, 46.0, 44.0)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.098870967741935)"
08-12-2022 13:04:15.913581,"(12.0, 15.0, 14.733333333333333)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.982905982905983)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.363498098859316)","(2.9, 3.25, 3.223846153846154)","(31.0, 46.0, 44.0)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.098870967741935)"
08-12-2022 13:04:17.425644,"(12.0, 15.0, 14.818181818181818)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.982905982905983)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.363498098859316)","(3.0, 3.25, 3.2122222222222225)","(31.0, 46.0, 43.9375)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.098870967741935)"
08-12-2022 13:04:18.928313,"(12.0, 15.0, 14.818181818181818)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.98360655737705)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.363498098859316)","(3.0, 3.25, 3.2122222222222225)","(31.0, 46.0, 43.9375)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.098870967741935)"
08-12-2022 13:04:20.386683,"(12.0, 15.0, 14.818181818181818)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.975609756097562)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.362790697674419)","(2.9, 3.25, 3.205952380952381)","(31.0, 46.0, 43.9375)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.098929663608562)"
08-12-2022 13:04:21.896465,"(12.0, 15.0, 14.85897435897436)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.975609756097562)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.366896551724138)","(2.9, 3.25, 3.2333333333333334)","(31.0, 46.0, 43.9375)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.098929663608562)"
08-12-2022 13:04:23.391461,"(12.0, 15.0, 14.85897435897436)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.975609756097562)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.366896551724138)","(2.9, 3.25, 3.2317307692307695)","(31.0, 46.0, 43.9375)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.098791018998273)"
08-12-2022 13:04:24.959262,"(12.0, 15.0, 14.85897435897436)","(101.0, 540.0, 454.2857142857143)","(11.0, 14.0, 13.975609756097562)","(31.0, 40.0, 38.94285714285714)","(3.7, 4.4, 4.366896551724138)","(2.9, 3.25, 3.227777777777778)","(31.0, 46.0, 43.9375)","(81.0, 130.0, 129.45454545454547)","(31.0, 48.0, 46.51948051948052)","(3.7, 4.1, 4.099474605954465)"
