,Rothwell Whinny,Federal Flash,Pennys Jade,Trending Xara,Call Waiting,Caesars Palace,Stopped Short
11-01-2023 11:36:16.874760,"(31.0, 70.0, 58.888888888888886)","(2.15, 2.54, 2.508)","(61.0, 110.0, 108.18181818181819)","(7.5, 10.5, 9.791666666666668)","(1.9, 2.38, 2.343076923076923)","(21.0, 42.0, 33.714285714285715)","(26.0, 46.0, 36.38297872340426)"
11-01-2023 11:36:17.994819,"(31.0, 70.0, 58.888888888888886)","(2.15, 2.54, 2.486666666666667)","(61.0, 110.0, 108.33333333333333)","(7.5, 10.5, 9.375)","(1.9, 2.38, 2.32375)","(21.0, 42.0, 33.666666666666664)","(26.0, 48.0, 35.84615384615385)"
11-01-2023 11:36:19.139938,"(31.0, 70.0, 55.714285714285715)","(2.15, 2.58, 2.576981132075472)","(61.0, 110.0, 108.33333333333333)","(7.5, 10.5, 9.225)","(1.9, 2.38, 2.353333333333333)","(21.0, 42.0, 33.666666666666664)","(26.0, 42.0, 35.09090909090909)"
11-01-2023 11:36:20.253382,"(31.0, 70.0, 55.333333333333336)","(2.15, 2.58, 2.564)","(61.0, 110.0, 108.33333333333333)","(7.5, 10.5, 9.225)","(1.9, 2.38, 2.3525)","(21.0, 42.0, 33.666666666666664)","(26.0, 42.0, 34.96969696969697)"
11-01-2023 11:36:21.420690,"(31.0, 70.0, 58.0)","(2.15, 2.58, 2.564)","(61.0, 140.0, 133.33333333333334)","(7.5, 10.5, 9.9)","(1.9, 2.36, 2.34)","(21.0, 42.0, 35.142857142857146)","(26.0, 42.0, 35.2)"
11-01-2023 11:36:22.705686,"(31.0, 70.0, 58.23529411764706)","(2.15, 2.6, 2.6133333333333333)","(61.0, 150.0, 132.14285714285714)","(7.5, 10.0, 9.582608695652175)","(1.9, 2.36, 2.34)","(21.0, 42.0, 34.30769230769231)","(26.0, 40.0, 34.36363636363637)"
11-01-2023 11:36:24.209672,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.62, 2.6768)","(61.0, 150.0, 132.14285714285714)","(7.5, 10.0, 9.733333333333334)","(1.9, 2.36, 2.333333333333333)","(21.0, 42.0, 34.30769230769231)","(26.0, 38.0, 34.25)"
11-01-2023 11:36:25.710017,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.68, 2.7271428571428573)","(61.0, 150.0, 132.14285714285714)","(7.5, 9.8, 9.64)","(1.9, 2.34, 2.283333333333333)","(21.0, 42.0, 34.30769230769231)","(26.0, 38.0, 30.285714285714285)"
11-01-2023 11:36:27.063931,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.74, 2.7121739130434785)","(61.0, 150.0, 116.66666666666667)","(7.5, 9.8, 9.64)","(1.9, 2.3, 2.316)","(21.0, 42.0, 33.666666666666664)","(26.0, 38.0, 31.333333333333332)"
11-01-2023 11:36:28.514818,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.74, 2.66)","(61.0, 150.0, 113.88888888888889)","(7.5, 9.8, 9.76923076923077)","(1.9, 2.34, 2.3085714285714283)","(21.0, 42.0, 33.666666666666664)","(26.0, 32.0, 30.125)"
11-01-2023 11:36:29.954894,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.72, 2.7142857142857144)","(61.0, 150.0, 95.45454545454545)","(7.5, 9.8, 9.32)","(1.9, 2.36, 2.3196610169491527)","(21.0, 42.0, 37.85714285714286)","(26.0, 32.0, 30.08695652173913)"
11-01-2023 11:36:31.253533,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.72, 2.7142857142857144)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.8, 9.28)","(1.85, 2.36, 2.2850704225352114)","(21.0, 40.0, 36.0)","(21.0, 32.0, 30.08695652173913)"
11-01-2023 11:36:32.450339,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.74, 2.7181818181818183)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.8, 9.28)","(1.85, 2.36, 2.2614814814814816)","(21.0, 40.0, 34.0)","(21.0, 32.0, 30.08695652173913)"
11-01-2023 11:36:33.708896,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.74, 2.7181818181818183)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.8, 9.28)","(1.85, 2.36, 2.26)","(21.0, 40.0, 33.170731707317074)","(21.0, 32.0, 30.08695652173913)"
11-01-2023 11:36:34.882992,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.78, 2.7775999999999996)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.8, 9.242857142857142)","(1.85, 2.3, 2.268)","(21.0, 40.0, 33.170731707317074)","(21.0, 32.0, 29.61904761904762)"
11-01-2023 11:36:36.051495,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.78, 2.7766666666666664)","(51.0, 100.0, 95.0)","(7.5, 9.8, 9.242857142857142)","(1.85, 2.28, 2.2675)","(21.0, 40.0, 35.0)","(21.0, 32.0, 29.77777777777778)"
11-01-2023 11:36:37.213668,"(31.0, 70.0, 54.61538461538461)","(2.2, 2.8, 2.785)","(51.0, 100.0, 95.0)","(7.5, 9.8, 9.45)","(1.85, 2.3, 2.2695238095238093)","(21.0, 38.0, 32.285714285714285)","(21.0, 32.0, 28.666666666666668)"
11-01-2023 11:36:38.346376,"(31.0, 70.0, 63.33333333333333)","(2.2, 2.78, 2.755)","(51.0, 100.0, 95.0)","(7.5, 9.6, 9.45)","(1.85, 2.3, 2.270322580645161)","(21.0, 38.0, 32.193548387096776)","(21.0, 29.0, 28.571428571428573)"
11-01-2023 11:36:39.446211,"(31.0, 70.0, 63.33333333333333)","(2.2, 2.78, 2.755)","(51.0, 100.0, 95.0)","(7.5, 9.6, 9.45)","(1.85, 2.28, 2.2642105263157895)","(21.0, 38.0, 32.193548387096776)","(21.0, 29.0, 28.444444444444443)"
11-01-2023 11:36:40.544710,"(31.0, 70.0, 60.625)","(2.2, 2.78, 2.755)","(51.0, 130.0, 97.27272727272727)","(7.5, 9.8, 9.815384615384616)","(1.85, 2.28, 2.2363636363636363)","(21.0, 38.0, 32.193548387096776)","(21.0, 29.0, 28.324324324324323)"
11-01-2023 11:36:41.749974,"(31.0, 70.0, 60.625)","(2.2, 2.8, 2.755)","(51.0, 130.0, 94.0)","(7.5, 10.0, 9.577777777777778)","(1.85, 2.28, 2.25)","(21.0, 38.0, 32.41860465116279)","(21.0, 29.0, 28.305555555555557)"
11-01-2023 11:36:42.943846,"(31.0, 70.0, 60.625)","(2.2, 2.78, 2.755)","(51.0, 130.0, 94.0)","(7.5, 9.6, 9.577777777777778)","(1.85, 2.28, 2.2363636363636363)","(21.0, 38.0, 32.285714285714285)","(21.0, 29.0, 28.324324324324323)"
11-01-2023 11:36:44.138172,"(31.0, 70.0, 60.625)","(2.2, 2.82, 2.811111111111111)","(51.0, 130.0, 94.0)","(7.5, 9.6, 9.577777777777778)","(1.85, 2.28, 2.2399999999999998)","(21.0, 38.0, 31.846153846153847)","(21.0, 29.0, 29.636363636363637)"
11-01-2023 11:36:45.347957,"(31.0, 70.0, 60.625)","(2.2, 2.82, 2.8)","(51.0, 130.0, 94.0)","(7.5, 9.6, 9.577777777777778)","(1.85, 2.26, 2.2399999999999998)","(21.0, 38.0, 30.941176470588236)","(21.0, 34.0, 29.571428571428573)"
11-01-2023 11:36:46.498098,"(31.0, 70.0, 60.625)","(2.2, 2.82, 2.79)","(51.0, 130.0, 101.36363636363636)","(7.5, 9.6, 9.577777777777778)","(1.85, 2.26, 2.2042857142857146)","(21.0, 38.0, 30.941176470588236)","(21.0, 34.0, 29.571428571428573)"
11-01-2023 11:36:47.663196,"(31.0, 70.0, 60.625)","(2.2, 2.82, 2.79)","(51.0, 130.0, 101.36363636363636)","(7.5, 9.6, 9.237499999999999)","(1.85, 2.26, 2.2042857142857146)","(21.0, 38.0, 29.89189189189189)","(21.0, 34.0, 29.571428571428573)"
11-01-2023 11:36:48.869401,"(31.0, 70.0, 60.625)","(2.2, 2.82, 2.809473684210526)","(51.0, 130.0, 101.36363636363636)","(7.5, 9.8, 9.237499999999999)","(1.85, 2.26, 2.2225)","(21.0, 38.0, 30.258064516129032)","(21.0, 34.0, 29.571428571428573)"
11-01-2023 11:36:50.023792,"(31.0, 70.0, 60.625)","(2.2, 2.82, 2.81)","(51.0, 130.0, 105.76923076923077)","(7.5, 9.8, 9.237499999999999)","(1.85, 2.26, 2.2042857142857146)","(21.0, 38.0, 30.258064516129032)","(21.0, 34.0, 29.53488372093023)"
11-01-2023 11:36:51.299952,"(31.0, 70.0, 60.625)","(2.25, 2.82, 2.8)","(51.0, 130.0, 105.38461538461539)","(7.5, 9.8, 9.237499999999999)","(1.85, 2.26, 2.2042857142857146)","(21.0, 38.0, 30.307692307692307)","(21.0, 34.0, 29.674418604651162)"
11-01-2023 11:36:52.396865,"(31.0, 70.0, 60.625)","(2.25, 2.84, 2.8)","(51.0, 130.0, 105.38461538461539)","(7.5, 9.8, 9.237499999999999)","(1.85, 2.26, 2.2042857142857146)","(21.0, 38.0, 30.307692307692307)","(21.0, 34.0, 29.674418604651162)"
11-01-2023 11:36:53.556930,"(31.0, 70.0, 60.625)","(2.25, 2.82, 2.79)","(51.0, 130.0, 111.05263157894737)","(7.5, 9.8, 9.416666666666668)","(1.85, 2.26, 2.232727272727273)","(21.0, 38.0, 32.18181818181818)","(21.0, 34.0, 29.151515151515152)"
11-01-2023 11:36:54.783562,"(31.0, 70.0, 62.85714285714286)","(2.25, 2.8, 2.749090909090909)","(51.0, 130.0, 104.28571428571429)","(7.5, 9.8, 9.453846153846154)","(1.85, 2.26, 2.2247058823529415)","(21.0, 36.0, 32.16)","(21.0, 34.0, 29.151515151515152)"
11-01-2023 11:36:56.117874,"(31.0, 70.0, 68.33333333333333)","(2.25, 2.78, 2.732941176470588)","(51.0, 130.0, 104.28571428571429)","(7.5, 9.8, 9.453846153846154)","(1.85, 2.26, 2.2247058823529415)","(21.0, 36.0, 32.114285714285714)","(21.0, 34.0, 29.15625)"
11-01-2023 11:36:57.469320,"(31.0, 70.0, 67.41379310344828)","(2.25, 2.78, 2.735)","(51.0, 130.0, 111.05263157894737)","(7.5, 9.8, 9.416666666666668)","(1.85, 2.26, 2.2247058823529415)","(21.0, 36.0, 32.114285714285714)","(21.0, 34.0, 29.15625)"
11-01-2023 11:36:58.651176,"(31.0, 70.0, 61.666666666666664)","(2.25, 2.76, 2.72)","(51.0, 130.0, 111.05263157894737)","(7.5, 9.8, 9.279245283018867)","(1.85, 2.26, 2.25)","(21.0, 36.0, 32.114285714285714)","(21.0, 34.0, 29.77777777777778)"
11-01-2023 11:36:59.781630,"(31.0, 70.0, 61.666666666666664)","(2.25, 2.78, 2.73)","(51.0, 130.0, 104.28571428571429)","(7.5, 9.8, 9.236734693877551)","(1.85, 2.28, 2.275)","(21.0, 36.0, 33.0)","(21.0, 30.0, 30.857142857142858)"
11-01-2023 11:37:00.955600,"(31.0, 70.0, 64.44444444444444)","(2.25, 2.76, 2.712)","(51.0, 130.0, 104.28571428571429)","(7.5, 9.8, 9.236734693877551)","(1.85, 2.28, 2.275)","(21.0, 34.0, 32.2)","(21.0, 32.0, 30.857142857142858)"
11-01-2023 11:37:02.128549,"(31.0, 65.0, 64.31818181818181)","(2.25, 2.76, 2.728)","(51.0, 130.0, 111.05263157894737)","(7.5, 9.8, 9.279245283018867)","(1.85, 2.28, 2.2666666666666666)","(21.0, 34.0, 32.1)","(21.0, 32.0, 30.857142857142858)"
11-01-2023 11:37:03.490358,"(31.0, 65.0, 61.71875)","(2.25, 2.76, 2.710909090909091)","(51.0, 130.0, 102.3076923076923)","(7.5, 9.8, 9.5)","(1.85, 2.28, 2.277142857142857)","(21.0, 34.0, 30.2)","(21.0, 32.0, 32.333333333333336)"
11-01-2023 11:37:04.878059,"(31.0, 65.0, 56.25)","(2.25, 2.76, 2.7319999999999998)","(51.0, 130.0, 91.66666666666667)","(7.5, 9.6, 9.5)","(1.85, 2.32, 2.29)","(21.0, 34.0, 30.133333333333333)","(21.0, 34.0, 34.25)"
11-01-2023 11:37:06.189300,"(31.0, 65.0, 56.25)","(2.25, 2.76, 2.7319999999999998)","(51.0, 95.0, 94.16666666666667)","(7.5, 9.6, 9.5)","(1.85, 2.32, 2.294285714285714)","(21.0, 34.0, 30.133333333333333)","(21.0, 38.0, 32.666666666666664)"
11-01-2023 11:37:07.472715,"(31.0, 65.0, 56.25)","(2.25, 2.76, 2.729090909090909)","(51.0, 95.0, 132.85714285714286)","(7.5, 9.6, 9.549999999999999)","(1.85, 2.32, 2.294285714285714)","(21.0, 34.0, 30.133333333333333)","(21.0, 34.0, 32.4)"
11-01-2023 11:37:08.773534,"(31.0, 65.0, 56.25)","(2.25, 2.76, 2.7181818181818183)","(51.0, 150.0, 134.375)","(7.5, 9.6, 9.549999999999999)","(1.85, 2.32, 2.2866666666666666)","(21.0, 34.0, 30.133333333333333)","(21.0, 34.0, 30.428571428571427)"
11-01-2023 11:37:09.960700,"(31.0, 65.0, 56.25)","(2.25, 2.74, 2.7181818181818183)","(51.0, 140.0, 101.875)","(7.5, 9.6, 9.617021276595745)","(1.85, 2.32, 2.2213008130081304)","(21.0, 34.0, 30.137931034482758)","(21.0, 34.0, 29.90909090909091)"
11-01-2023 11:37:11.109406,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.8, 2.723529411764706)","(51.0, 150.0, 119.56521739130434)","(7.5, 9.8, 10.045454545454545)","(1.85, 2.26, 2.2141818181818183)","(21.0, 34.0, 30.133333333333333)","(21.0, 34.0, 29.90909090909091)"
11-01-2023 11:37:12.494773,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.78, 2.725263157894737)","(51.0, 150.0, 111.11111111111111)","(7.5, 10.5, 9.916666666666668)","(1.85, 2.26, 2.2141818181818183)","(21.0, 34.0, 30.133333333333333)","(21.0, 34.0, 29.90909090909091)"
11-01-2023 11:37:13.658742,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.8, 2.7350000000000003)","(51.0, 150.0, 111.11111111111111)","(7.5, 10.5, 10.0)","(1.85, 2.26, 2.2141818181818183)","(21.0, 34.0, 30.133333333333333)","(21.0, 34.0, 29.90909090909091)"
11-01-2023 11:37:14.997945,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.78, 2.7248648648648652)","(51.0, 150.0, 119.56521739130434)","(7.5, 10.5, 9.814285714285713)","(1.85, 2.26, 2.2141818181818183)","(21.0, 34.0, 30.133333333333333)","(21.0, 34.0, 29.90909090909091)"
11-01-2023 11:37:16.483332,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.78, 2.7248648648648652)","(51.0, 150.0, 112.66666666666667)","(7.5, 10.5, 9.777777777777777)","(1.85, 2.26, 2.2141818181818183)","(21.0, 34.0, 31.1)","(21.0, 34.0, 29.90909090909091)"
11-01-2023 11:37:17.785030,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.78, 2.7417647058823533)","(51.0, 150.0, 112.66666666666667)","(7.5, 10.0, 9.616666666666667)","(1.85, 2.26, 2.2145341614906835)","(21.0, 34.0, 30.94736842105263)","(21.0, 34.0, 31.0)"
11-01-2023 11:37:19.407394,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.8, 2.745714285714286)","(51.0, 150.0, 112.66666666666667)","(7.5, 10.0, 9.575)","(1.85, 2.26, 2.216167664670659)","(21.0, 34.0, 30.484848484848484)","(21.0, 34.0, 31.176470588235293)"
11-01-2023 11:37:20.910840,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.76, 2.735)","(51.0, 150.0, 112.66666666666667)","(7.5, 9.8, 9.5)","(1.85, 2.26, 2.216167664670659)","(21.0, 34.0, 30.625)","(21.0, 34.0, 32.4)"
11-01-2023 11:37:22.274709,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.76, 2.735)","(51.0, 150.0, 112.66666666666667)","(7.5, 9.8, 9.575)","(1.85, 2.26, 2.2209600000000003)","(21.0, 34.0, 32.3125)","(21.0, 34.0, 31.789473684210527)"
11-01-2023 11:37:23.413237,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.76, 2.735)","(51.0, 150.0, 112.66666666666667)","(7.5, 9.8, 9.745454545454546)","(1.85, 2.26, 2.2227480916030538)","(21.0, 34.0, 32.54054054054054)","(21.0, 34.0, 32.4)"
11-01-2023 11:37:24.637372,"(31.0, 65.0, 61.111111111111114)","(2.25, 2.76, 2.721818181818182)","(51.0, 150.0, 112.66666666666667)","(7.5, 9.6, 9.427906976744186)","(1.85, 2.26, 2.2206451612903226)","(21.0, 34.0, 32.57142857142857)","(21.0, 34.0, 31.666666666666668)"
11-01-2023 11:37:25.720359,"(31.0, 65.0, 61.111111111111114)","(2.3, 2.74, 2.7282352941176473)","(51.0, 150.0, 112.66666666666667)","(8.0, 10.0, 9.485714285714286)","(1.85, 2.26, 2.220923076923077)","(21.0, 34.0, 32.628571428571426)","(21.0, 34.0, 32.5)"
11-01-2023 11:37:27.023670,"(31.0, 65.0, 61.111111111111114)","(2.3, 2.74, 2.7300000000000004)","(51.0, 150.0, 103.33333333333333)","(8.0, 10.0, 9.600000000000001)","(1.85, 2.26, 2.2228865979381447)","(21.0, 34.0, 32.628571428571426)","(21.0, 34.0, 31.789473684210527)"
11-01-2023 11:37:28.129812,"(31.0, 65.0, 61.111111111111114)","(2.3, 2.76, 2.7466666666666666)","(51.0, 150.0, 103.33333333333333)","(8.0, 9.8, 9.729411764705883)","(1.85, 2.26, 2.2212903225806455)","(21.0, 34.0, 32.628571428571426)","(21.0, 34.0, 31.083333333333332)"
11-01-2023 11:37:29.335207,"(31.0, 65.0, 61.95652173913044)","(2.3, 2.78, 2.75)","(51.0, 150.0, 103.33333333333333)","(8.0, 9.8, 9.64)","(1.85, 2.26, 2.2406451612903227)","(21.0, 34.0, 32.1)","(21.0, 34.0, 32.0)"
11-01-2023 11:37:30.452066,"(31.0, 65.0, 61.95652173913044)","(2.3, 2.76, 2.73)","(51.0, 150.0, 103.33333333333333)","(8.0, 9.8, 9.64)","(1.85, 2.26, 2.2225)","(21.0, 34.0, 32.083333333333336)","(21.0, 34.0, 31.666666666666668)"
11-01-2023 11:37:31.757954,"(31.0, 65.0, 61.95652173913044)","(2.3, 2.76, 2.7244444444444444)","(51.0, 150.0, 103.33333333333333)","(8.0, 9.8, 9.727272727272728)","(1.85, 2.26, 2.2406451612903227)","(21.0, 34.0, 32.083333333333336)","(21.0, 34.0, 32.95652173913044)"
11-01-2023 11:37:33.040645,"(31.0, 65.0, 61.95652173913044)","(2.3, 2.76, 2.74)","(51.0, 150.0, 103.33333333333333)","(8.0, 9.8, 9.651063829787233)","(1.85, 2.26, 2.1858333333333335)","(21.0, 34.0, 32.08695652173913)","(21.0, 34.0, 33.1)"
11-01-2023 11:37:34.244236,"(31.0, 65.0, 61.95652173913044)","(2.3, 2.78, 2.756923076923077)","(51.0, 150.0, 103.57142857142857)","(8.0, 10.0, 9.60952380952381)","(1.85, 2.26, 2.225714285714286)","(21.0, 34.0, 32.08)","(21.0, 34.0, 31.0)"
11-01-2023 11:37:35.482360,"(31.0, 65.0, 61.95652173913044)","(2.3, 2.78, 2.764)","(51.0, 150.0, 103.57142857142857)","(8.0, 10.0, 9.666666666666666)","(1.85, 2.26, 2.242439024390244)","(21.0, 34.0, 32.08)","(21.0, 34.0, 31.0)"
11-01-2023 11:37:36.666127,"(31.0, 65.0, 61.95652173913044)","(2.3, 2.78, 2.77)","(51.0, 150.0, 99.58333333333333)","(8.0, 9.8, 9.625)","(1.85, 2.26, 2.151320754716981)","(21.0, 34.0, 32.11764705882353)","(21.0, 34.0, 38.0)"
11-01-2023 11:37:37.782339,"(31.0, 65.0, 63.888888888888886)","(2.3, 2.84, 2.809230769230769)","(51.0, 150.0, 99.23076923076923)","(8.0, 10.0, 10.418181818181818)","(1.85, 2.26, 2.21016393442623)","(21.0, 34.0, 32.125)","(21.0, 46.0, 37.5)"
11-01-2023 11:37:38.955068,"(31.0, 65.0, 64.5)","(2.3, 2.86, 2.824)","(51.0, 150.0, 99.23076923076923)","(8.0, 10.5, 9.76)","(1.85, 2.22, 2.1552380952380954)","(21.0, 34.0, 32.125)","(21.0, 40.0, 37.27272727272727)"
11-01-2023 11:37:40.030093,"(31.0, 65.0, 64.52380952380952)","(2.3, 2.86, 2.844)","(51.0, 150.0, 122.3076923076923)","(8.0, 10.0, 9.72)","(1.85, 2.22, 2.1675)","(21.0, 34.0, 32.125)","(21.0, 38.0, 31.48148148148148)"
11-01-2023 11:37:41.079739,"(31.0, 65.0, 64.16666666666667)","(2.3, 2.86, 2.828)","(51.0, 150.0, 122.3076923076923)","(8.0, 9.8, 9.533333333333333)","(1.85, 2.22, 2.190344827586207)","(21.0, 34.0, 32.125)","(21.0, 38.0, 32.35294117647059)"
11-01-2023 11:37:42.150394,"(31.0, 65.0, 64.54545454545455)","(2.3, 2.86, 2.848)","(51.0, 150.0, 122.3076923076923)","(8.0, 9.8, 9.533333333333333)","(1.85, 2.22, 2.1914285714285717)","(21.0, 34.0, 32.125)","(21.0, 38.0, 33.333333333333336)"
11-01-2023 11:37:43.280903,"(31.0, 65.0, 64.54545454545455)","(2.3, 2.84, 2.852)","(51.0, 150.0, 122.3076923076923)","(8.0, 9.8, 9.700000000000001)","(1.85, 2.22, 2.1914285714285717)","(21.0, 34.0, 32.125)","(21.0, 38.0, 33.333333333333336)"
11-01-2023 11:37:44.365867,"(31.0, 65.0, 64.54545454545455)","(2.3, 2.9, 2.795)","(51.0, 150.0, 122.3076923076923)","(8.0, 9.8, 9.428571428571429)","(1.85, 2.22, 2.1919298245614036)","(21.0, 34.0, 32.13333333333333)","(21.0, 38.0, 33.07692307692308)"
11-01-2023 11:37:45.547363,"(31.0, 65.0, 64.54545454545455)","(2.3, 2.82, 2.8036363636363633)","(51.0, 150.0, 122.3076923076923)","(8.0, 9.6, 9.457142857142857)","(1.85, 2.22, 2.206842105263158)","(21.0, 34.0, 32.13333333333333)","(21.0, 38.0, 32.51428571428571)"
11-01-2023 11:37:46.882715,"(31.0, 65.0, 64.13043478260869)","(2.3, 2.82, 2.8066666666666666)","(51.0, 150.0, 122.3076923076923)","(8.0, 9.6, 9.457142857142857)","(1.85, 2.22, 2.206842105263158)","(21.0, 34.0, 32.13333333333333)","(21.0, 38.0, 32.51428571428571)"
11-01-2023 11:37:48.097264,"(31.0, 65.0, 63.07692307692308)","(2.3, 2.82, 2.8066666666666666)","(51.0, 150.0, 124.28571428571429)","(8.0, 9.6, 9.457142857142857)","(1.85, 2.22, 2.197739130434783)","(21.0, 34.0, 32.13333333333333)","(21.0, 38.0, 32.5)"
11-01-2023 11:37:49.447771,"(31.0, 65.0, 63.07692307692308)","(2.3, 2.82, 2.853478260869565)","(61.0, 150.0, 124.28571428571429)","(8.0, 9.6, 9.457142857142857)","(1.9, 2.22, 2.1937815126050424)","(21.0, 34.0, 32.13333333333333)","(21.0, 36.0, 31.5)"
11-01-2023 11:37:50.712688,"(31.0, 65.0, 62.72727272727273)","(2.35, 2.86, 2.8061538461538458)","(61.0, 150.0, 124.28571428571429)","(8.0, 9.6, 9.457142857142857)","(1.9, 2.22, 2.1935537190082646)","(21.0, 34.0, 32.13333333333333)","(21.0, 36.0, 30.666666666666668)"
11-01-2023 11:37:52.039484,"(31.0, 65.0, 62.72727272727273)","(2.35, 2.88, 2.8274999999999997)","(61.0, 150.0, 124.28571428571429)","(8.0, 9.6, 9.466666666666667)","(1.9, 2.22, 2.193225806451613)","(21.0, 34.0, 32.13333333333333)","(21.0, 36.0, 30.666666666666668)"
11-01-2023 11:37:53.193308,"(31.0, 65.0, 62.5)","(2.35, 2.88, 2.8274999999999997)","(61.0, 150.0, 124.28571428571429)","(8.0, 9.6, 9.466666666666667)","(1.9, 2.22, 2.193225806451613)","(21.0, 34.0, 32.13333333333333)","(21.0, 36.0, 30.12)"
11-01-2023 11:37:54.337200,"(31.0, 65.0, 62.5)","(2.35, 2.88, 2.83)","(61.0, 150.0, 124.61538461538461)","(8.0, 9.6, 9.492307692307692)","(1.9, 2.22, 2.193225806451613)","(21.0, 34.0, 32.13333333333333)","(21.0, 36.0, 30.818181818181817)"
11-01-2023 11:37:55.386856,"(31.0, 60.0, 59.75)","(2.35, 2.88, 2.87)","(61.0, 150.0, 124.61538461538461)","(8.0, 9.6, 9.489655172413794)","(1.9, 2.22, 2.193225806451613)","(21.0, 34.0, 32.13333333333333)","(21.0, 34.0, 31.2)"
11-01-2023 11:37:56.477922,"(31.0, 60.0, 59.73684210526316)","(2.35, 2.88, 2.86)","(61.0, 150.0, 113.07692307692308)","(8.0, 9.8, 9.489655172413794)","(1.9, 2.22, 2.193225806451613)","(21.0, 34.0, 32.13333333333333)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 11:37:57.541396,"(31.0, 60.0, 59.73684210526316)","(2.35, 2.88, 2.848)","(61.0, 150.0, 113.07692307692308)","(8.0, 9.8, 9.489655172413794)","(1.9, 2.22, 2.193225806451613)","(21.0, 34.0, 32.13333333333333)","(21.0, 32.0, 30.57142857142857)"
11-01-2023 11:37:58.596170,"(31.0, 65.0, 62.82608695652174)","(2.35, 2.88, 2.8499999999999996)","(61.0, 150.0, 113.07692307692308)","(8.0, 9.8, 9.54)","(1.9, 2.22, 2.193225806451613)","(21.0, 34.0, 32.13333333333333)","(21.0, 34.0, 30.57142857142857)"
11-01-2023 11:37:59.720057,"(31.0, 65.0, 62.82608695652174)","(2.35, 2.88, 2.8499999999999996)","(61.0, 150.0, 113.07692307692308)","(8.0, 9.6, 9.5)","(1.9, 2.22, 2.125714285714286)","(21.0, 34.0, 31.666666666666668)","(21.0, 34.0, 31.2)"
11-01-2023 11:38:00.823857,"(31.0, 65.0, 62.82608695652174)","(2.35, 2.92, 2.9057142857142857)","(61.0, 150.0, 113.07692307692308)","(8.0, 9.8, 9.491228070175438)","(1.9, 2.14, 2.1257894736842107)","(21.0, 34.0, 31.2)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:02.084503,"(31.0, 65.0, 63.18181818181818)","(2.35, 2.94, 2.9123076923076923)","(61.0, 150.0, 113.33333333333333)","(8.0, 9.8, 9.525)","(1.9, 2.14, 2.126153846153846)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:03.244695,"(31.0, 65.0, 63.18181818181818)","(2.35, 2.94, 2.883076923076923)","(61.0, 150.0, 113.33333333333333)","(8.0, 9.8, 9.998076923076923)","(1.9, 2.14, 2.1228125)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:04.374190,"(31.0, 65.0, 61.774193548387096)","(2.35, 2.94, 2.883076923076923)","(61.0, 150.0, 113.33333333333333)","(8.0, 10.5, 10.145454545454545)","(1.9, 2.14, 2.1232061068702293)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:05.446362,"(31.0, 65.0, 61.774193548387096)","(2.35, 2.9, 2.895151515151515)","(61.0, 150.0, 113.33333333333333)","(8.0, 10.5, 10.228571428571428)","(1.9, 2.14, 2.1223529411764708)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:06.823357,"(31.0, 65.0, 61.5625)","(2.35, 2.92, 2.893333333333333)","(61.0, 150.0, 113.33333333333333)","(8.0, 10.5, 10.2)","(1.9, 2.14, 2.1223529411764708)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:08.113925,"(31.0, 65.0, 61.20689655172414)","(2.35, 2.92, 2.8916666666666666)","(61.0, 150.0, 113.33333333333333)","(8.0, 10.5, 10.207317073170731)","(1.9, 2.14, 2.1223529411764708)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
