,Coppola Bale,Gas Man,Treloar Bale,French Wood,Rainbow Storm,Prue Excess
14-12-2022 14:06:20.098601,"(4.2, 6.0, 5.521052631578947)","(2.0, 2.24, 2.146666666666667)","(18.0, 36.0, 24.8)","(11.0, 55.0, 50.45)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.725)"
14-12-2022 14:06:21.005635,"(4.2, 6.0, 5.675)","(2.0, 2.24, 2.1816666666666666)","(18.0, 36.0, 24.8)","(11.0, 55.0, 50.45)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.725)"
14-12-2022 14:06:21.884686,"(4.2, 6.0, 5.675)","(2.0, 2.24, 2.1816666666666666)","(18.0, 36.0, 24.8)","(11.0, 55.0, 50.45)","(5.0, 7.0, 6.12)","(5.0, 8.4, 7.725)"
14-12-2022 14:06:22.843433,"(4.2, 6.0, 5.675)","(2.0, 2.24, 2.191724137931035)","(18.0, 36.0, 24.8)","(11.0, 55.0, 50.45)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.800000000000001)"
14-12-2022 14:06:23.764719,"(4.2, 6.0, 5.521052631578947)","(2.0, 2.24, 2.191724137931035)","(18.0, 36.0, 24.8)","(11.0, 55.0, 50.45)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.800000000000001)"
14-12-2022 14:06:24.711784,"(4.2, 6.0, 5.521052631578947)","(2.0, 2.24, 2.191724137931035)","(18.0, 36.0, 24.8)","(11.0, 55.0, 50.45)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.942857142857143)"
14-12-2022 14:06:25.638832,"(4.2, 6.0, 5.675)","(2.0, 2.24, 2.191724137931035)","(18.0, 36.0, 25.5)","(11.0, 55.0, 50.45)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.942857142857143)"
14-12-2022 14:06:26.535853,"(4.2, 6.0, 5.521052631578947)","(2.0, 2.24, 2.191724137931035)","(18.0, 36.0, 24.8)","(11.0, 55.0, 50.45)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.942857142857143)"
14-12-2022 14:06:27.477336,"(4.2, 6.0, 5.675)","(2.0, 2.24, 2.184)","(18.0, 36.0, 24.8)","(11.0, 55.0, 49.34782608695652)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.7)"
14-12-2022 14:06:28.429905,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.24, 2.1875)","(18.0, 36.0, 24.8)","(11.0, 55.0, 49.34782608695652)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.7)"
14-12-2022 14:06:29.351705,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.24, 2.1875)","(18.0, 36.0, 24.8)","(11.0, 55.0, 49.34782608695652)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.7)"
14-12-2022 14:06:30.257280,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.24, 2.1875)","(18.0, 36.0, 24.8)","(11.0, 55.0, 49.34782608695652)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.7)"
14-12-2022 14:06:31.134073,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.24, 2.1875)","(18.0, 36.0, 24.8)","(11.0, 55.0, 49.34782608695652)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:32.017493,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.22, 2.1900000000000004)","(18.0, 36.0, 24.8)","(11.0, 55.0, 48.25925925925926)","(5.0, 7.0, 6.12)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:32.988241,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.22, 2.1750000000000003)","(18.0, 36.0, 24.8)","(11.0, 55.0, 47.416666666666664)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:33.934647,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.22, 2.1900000000000004)","(18.0, 36.0, 24.8)","(11.0, 55.0, 47.416666666666664)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:34.902534,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.22, 2.1900000000000004)","(18.0, 36.0, 24.8)","(11.0, 55.0, 47.72)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:35.788679,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.22, 2.1900000000000004)","(18.0, 36.0, 24.8)","(11.0, 55.0, 47.72)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:36.695056,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.22, 2.1900000000000004)","(18.0, 36.0, 24.8)","(11.0, 55.0, 47.72)","(5.0, 7.0, 6.12)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:37.609547,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.22, 2.1947368421052635)","(18.0, 34.0, 25.529411764705884)","(11.0, 55.0, 47.72)","(5.0, 7.0, 6.12)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:38.546365,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.24, 2.17)","(18.0, 32.0, 25.125)","(11.0, 55.0, 47.72)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:39.495317,"(4.2, 6.0, 5.378260869565217)","(2.0, 2.24, 2.17)","(18.0, 32.0, 25.125)","(11.0, 55.0, 47.72)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:40.433432,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.17)","(19.0, 32.0, 25.125)","(12.0, 55.0, 47.72)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:41.329251,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.1724137931034484)","(19.0, 32.0, 25.125)","(12.0, 55.0, 47.72)","(5.0, 7.0, 6.348148148148148)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:42.235610,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.2)","(19.0, 32.0, 25.125)","(12.0, 55.0, 47.72)","(5.0, 7.0, 6.12)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:43.180329,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.1868965517241383)","(19.0, 32.0, 24.38095238095238)","(12.0, 55.0, 47.72)","(5.0, 6.8, 6.141176470588236)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:44.107100,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.180769230769231)","(19.0, 32.0, 23.923076923076923)","(12.0, 55.0, 47.72)","(5.0, 6.8, 6.325)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:45.122205,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.180769230769231)","(19.0, 32.0, 23.923076923076923)","(12.0, 55.0, 47.72)","(5.0, 6.8, 6.303448275862069)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:46.015534,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.2)","(19.0, 32.0, 23.923076923076923)","(12.0, 55.0, 47.72)","(5.0, 6.8, 6.088888888888889)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:46.855354,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.2)","(19.0, 32.0, 23.923076923076923)","(12.0, 55.0, 47.72)","(5.0, 6.8, 6.088888888888889)","(5.0, 8.4, 7.84)"
14-12-2022 14:06:47.770718,"(4.2, 6.0, 5.378260869565217)","(1.95, 2.24, 2.2347826086956526)","(19.0, 32.0, 23.923076923076923)","(12.0, 55.0, 47.72)","(5.0, 6.8, 6.137931034482759)","(5.0, 8.4, 7.3)"
14-12-2022 14:06:48.612794,"(4.2, 6.0, 5.442857142857143)","(1.95, 2.24, 2.2347826086956526)","(19.0, 32.0, 24.083333333333332)","(12.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.303448275862069)","(5.0, 8.2, 7.3)"
14-12-2022 14:06:49.525784,"(4.2, 6.0, 5.442857142857143)","(1.95, 2.24, 2.2347826086956526)","(19.0, 32.0, 24.083333333333332)","(12.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.303448275862069)","(5.0, 8.2, 7.260869565217391)"
14-12-2022 14:06:50.495820,"(4.2, 6.0, 5.442857142857143)","(1.95, 2.24, 2.2290909090909095)","(19.0, 32.0, 24.083333333333332)","(12.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.109090909090909)","(5.0, 8.2, 7.642857142857142)"
14-12-2022 14:06:51.428080,"(4.2, 6.0, 5.475)","(1.95, 2.24, 2.18)","(19.0, 32.0, 24.083333333333332)","(12.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 8.0, 7.294117647058823)"
14-12-2022 14:06:52.368901,"(4.2, 6.0, 5.5875)","(1.95, 2.24, 2.2290909090909095)","(19.0, 32.0, 24.083333333333332)","(12.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 8.0, 7.553846153846154)"
14-12-2022 14:06:53.245093,"(4.0, 6.0, 5.5875)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 24.083333333333332)","(16.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:06:54.120432,"(4.0, 6.0, 5.5875)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 24.083333333333332)","(16.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:06:55.036421,"(4.0, 6.0, 5.643243243243243)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.423529411764706)"
14-12-2022 14:06:55.979819,"(4.0, 6.0, 5.643243243243243)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:06:56.864838,"(4.0, 5.9, 5.43953488372093)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.423529411764706)"
14-12-2022 14:06:57.782212,"(4.0, 5.9, 5.43953488372093)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:06:58.699179,"(4.0, 5.9, 5.43953488372093)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:06:59.584106,"(4.0, 5.9, 5.43953488372093)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.21739130434783)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:07:00.514781,"(4.0, 5.9, 5.43953488372093)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.88235294117647)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:07:01.401859,"(4.0, 5.9, 5.364864864864865)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.88235294117647)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:07:02.277812,"(4.0, 5.8, 5.4399999999999995)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 47.85)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:07:03.118991,"(4.0, 5.7, 5.313793103448276)","(1.95, 2.24, 2.2290909090909095)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.19047619047619)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.3076923076923075)"
14-12-2022 14:07:03.946604,"(4.0, 5.7, 5.321052631578947)","(1.95, 2.24, 2.233684210526316)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.19047619047619)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.423529411764706)"
14-12-2022 14:07:04.878803,"(4.0, 5.5, 5.242857142857143)","(1.95, 2.24, 2.233684210526316)","(17.0, 32.0, 25.666666666666668)","(16.0, 55.0, 48.19047619047619)","(5.0, 6.8, 6.092307692307692)","(5.0, 7.8, 7.423529411764706)"
14-12-2022 14:07:05.976438,"(4.0, 5.7, 5.492592592592593)","(1.9, 2.24, 2.233684210526316)","(18.0, 32.0, 25.666666666666668)","(21.0, 55.0, 49.22222222222222)","(5.0, 6.8, 6.1)","(5.5, 7.8, 7.266666666666667)"
14-12-2022 14:07:06.954424,"(4.0, 5.7, 5.330769230769231)","(1.9, 2.24, 2.233684210526316)","(18.0, 32.0, 25.666666666666668)","(21.0, 55.0, 49.22222222222222)","(5.0, 6.6, 6.1)","(5.5, 7.8, 7.378947368421053)"
14-12-2022 14:07:07.920169,"(4.0, 5.7, 5.180000000000001)","(1.9, 2.24, 2.2290909090909095)","(18.0, 32.0, 25.666666666666668)","(21.0, 55.0, 49.22222222222222)","(5.0, 6.6, 6.1)","(5.5, 7.8, 7.425)"
14-12-2022 14:07:08.824638,"(4.0, 5.7, 5.1240000000000006)","(1.9, 2.24, 2.2290909090909095)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 49.22222222222222)","(5.0, 6.6, 6.1)","(5.5, 7.8, 7.5)"
14-12-2022 14:07:09.704611,"(4.0, 5.7, 5.1240000000000006)","(1.9, 2.24, 2.2290909090909095)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 49.22222222222222)","(5.0, 6.6, 6.1)","(5.5, 7.8, 7.5)"
14-12-2022 14:07:10.581955,"(4.0, 5.7, 5.1240000000000006)","(1.9, 2.24, 2.22)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 49.22222222222222)","(5.0, 6.6, 6.064285714285714)","(5.5, 7.8, 7.673684210526316)"
14-12-2022 14:07:11.553520,"(4.0, 5.7, 5.1240000000000006)","(1.9, 2.24, 2.174545454545455)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.111111111111114)","(5.0, 6.6, 6.064285714285714)","(5.5, 7.8, 7.673684210526316)"
14-12-2022 14:07:12.463792,"(4.0, 5.7, 5.180000000000001)","(1.9, 2.24, 2.1950000000000003)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.6)","(5.0, 6.6, 6.064285714285714)","(5.5, 7.8, 7.673684210526316)"
14-12-2022 14:07:13.357504,"(4.0, 5.7, 5.180000000000001)","(1.9, 2.24, 2.174545454545455)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.6)","(5.0, 6.6, 6.064285714285714)","(5.5, 7.8, 7.673684210526316)"
14-12-2022 14:07:14.253868,"(4.0, 5.7, 5.1240000000000006)","(1.9, 2.24, 2.174545454545455)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.6)","(5.0, 6.6, 6.064285714285714)","(5.5, 7.8, 7.945454545454545)"
14-12-2022 14:07:15.139720,"(4.0, 5.7, 5.1240000000000006)","(1.9, 2.22, 2.17)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.6)","(5.0, 6.6, 6.064285714285714)","(5.5, 8.0, 7.957142857142857)"
14-12-2022 14:07:16.026336,"(4.0, 5.7, 5.1240000000000006)","(1.9, 2.22, 2.166666666666667)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.6)","(5.0, 6.6, 6.064285714285714)","(5.5, 8.0, 7.957142857142857)"
14-12-2022 14:07:16.932675,"(4.0, 5.6, 5.20625)","(1.9, 2.22, 2.133846153846154)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.94736842105263)","(5.0, 6.6, 6.064285714285714)","(5.5, 8.0, 7.957142857142857)"
14-12-2022 14:07:17.804690,"(4.0, 5.6, 5.06896551724138)","(1.9, 2.22, 2.133846153846154)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.94736842105263)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.957142857142857)"
14-12-2022 14:07:18.637830,"(4.0, 5.6, 5.06896551724138)","(1.9, 2.22, 2.06)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 50.5)","(5.0, 6.6, 6.064285714285714)","(5.5, 8.0, 7.957142857142857)"
14-12-2022 14:07:19.495567,"(4.0, 5.6, 5.06896551724138)","(1.9, 2.22, 2.06)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 52.3)","(5.0, 6.6, 6.064285714285714)","(5.5, 8.0, 7.968421052631579)"
14-12-2022 14:07:20.355804,"(4.0, 5.6, 5.06896551724138)","(1.9, 2.22, 2.1408)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 52.3)","(5.0, 6.6, 6.064285714285714)","(5.5, 8.0, 7.9)"
14-12-2022 14:07:21.259943,"(4.0, 5.5, 5.147058823529412)","(1.9, 2.22, 2.1664864864864866)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 52.3)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.825)"
14-12-2022 14:07:22.154702,"(4.0, 5.5, 5.11)","(1.9, 2.22, 2.095555555555556)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 52.3)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.3)"
14-12-2022 14:07:23.124578,"(4.0, 5.5, 5.11)","(1.9, 2.22, 2.1785185185185187)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 52.3)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.02)"
14-12-2022 14:07:23.983630,"(4.0, 5.5, 5.11)","(1.9, 2.22, 2.1785185185185187)","(18.0, 32.0, 25.823529411764707)","(21.0, 55.0, 52.3)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.346666666666667)"
14-12-2022 14:07:24.821216,"(4.0, 5.5, 5.11)","(1.9, 2.22, 2.1754545454545458)","(18.0, 32.0, 27.625)","(21.0, 55.0, 52.3)","(5.0, 6.6, 6.085714285714285)","(5.5, 8.0, 7.346666666666667)"
14-12-2022 14:07:25.939740,"(4.0, 5.4, 5.11875)","(1.9, 2.22, 2.1754545454545458)","(18.0, 32.0, 27.434782608695652)","(21.0, 55.0, 52.375)","(5.0, 6.6, 6.085714285714285)","(5.5, 8.0, 7.346666666666667)"
14-12-2022 14:07:26.794074,"(4.0, 5.4, 5.052173913043479)","(1.9, 2.22, 2.181818181818182)","(18.0, 32.0, 27.434782608695652)","(21.0, 55.0, 52.375)","(5.0, 6.6, 6.085714285714285)","(5.5, 8.0, 7.346666666666667)"
14-12-2022 14:07:27.689970,"(4.0, 5.4, 5.052173913043479)","(1.9, 2.22, 2.185)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.085714285714285)","(5.5, 8.0, 7.02)"
14-12-2022 14:07:28.595044,"(4.0, 5.4, 5.052173913043479)","(1.9, 2.24, 2.234545454545455)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.02)"
14-12-2022 14:07:29.513768,"(4.0, 5.4, 5.052173913043479)","(1.9, 2.24, 2.206666666666667)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.085714285714285)","(5.5, 8.0, 7.346666666666667)"
14-12-2022 14:07:30.502729,"(4.0, 5.4, 5.052173913043479)","(1.9, 2.24, 2.2344444444444447)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.085714285714285)","(5.5, 8.0, 7.02)"
14-12-2022 14:07:31.477476,"(4.0, 5.4, 5.094444444444445)","(1.9, 2.26, 2.2327272727272724)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.085714285714285)","(5.5, 8.0, 7.02)"
14-12-2022 14:07:32.515855,"(4.0, 5.4, 5.094444444444445)","(1.9, 2.26, 2.2327272727272724)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.346666666666667)"
14-12-2022 14:07:33.584417,"(4.0, 5.4, 5.1380952380952385)","(1.9, 2.28, 2.219333333333333)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.02)"
14-12-2022 14:07:34.529684,"(4.0, 5.4, 5.1380952380952385)","(1.9, 2.28, 2.2315384615384612)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.346666666666667)"
14-12-2022 14:07:35.436284,"(4.0, 5.6, 5.311764705882353)","(1.9, 2.28, 2.2315384615384612)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.072)","(5.5, 8.0, 7.105263157894736)"
14-12-2022 14:07:36.298056,"(4.0, 5.7, 5.6722222222222225)","(1.9, 2.28, 2.201025641025641)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.072)","(5.5, 7.8, 7.184)"
14-12-2022 14:07:37.231671,"(4.0, 5.7, 5.6722222222222225)","(1.9, 2.28, 2.201025641025641)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 52.9)","(5.0, 6.6, 6.072)","(5.5, 7.8, 7.184)"
14-12-2022 14:07:38.254982,"(4.0, 5.7, 5.6722222222222225)","(1.9, 2.28, 2.201025641025641)","(18.0, 32.0, 27.153846153846153)","(21.0, 55.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.8, 7.0)"
14-12-2022 14:07:39.255736,"(4.0, 5.9, 5.646153846153846)","(1.9, 2.28, 2.21)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.6, 7.126315789473684)"
14-12-2022 14:07:40.222025,"(4.0, 5.9, 5.386666666666667)","(1.9, 2.28, 2.219130434782609)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.6, 7.1499999999999995)"
14-12-2022 14:07:41.184819,"(4.0, 5.9, 5.472222222222222)","(1.9, 2.28, 2.1848275862068967)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.6, 7.0)"
14-12-2022 14:07:42.135825,"(4.4, 5.8, 5.5)","(1.9, 2.28, 2.170909090909091)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.4, 7.341176470588236)"
14-12-2022 14:07:43.069732,"(4.4, 5.8, 5.6)","(1.9, 2.28, 2.192727272727273)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.4, 7.341176470588236)"
14-12-2022 14:07:44.016930,"(4.4, 5.8, 5.430769230769231)","(1.9, 2.28, 2.227906976744186)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.4, 7.341176470588236)"
14-12-2022 14:07:45.015506,"(4.4, 5.7, 5.616666666666667)","(1.9, 2.28, 2.2239999999999998)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.4, 7.341176470588236)"
14-12-2022 14:07:45.963441,"(4.4, 5.7, 5.199999999999999)","(1.85, 2.28, 2.2239999999999998)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.4, 7.341176470588236)"
14-12-2022 14:07:46.873237,"(4.4, 5.6, 5.514285714285714)","(1.85, 2.28, 2.226153846153846)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.4, 7.341176470588236)"
14-12-2022 14:07:47.785721,"(4.4, 5.6, 5.4125)","(1.85, 2.28, 2.226153846153846)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.072)","(5.5, 7.4, 6.9)"
14-12-2022 14:07:48.743943,"(4.4, 5.6, 5.385714285714285)","(1.85, 2.28, 2.1929032258064516)","(18.0, 32.0, 27.153846153846153)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.075)","(5.5, 7.4, 7.352941176470588)"
14-12-2022 14:07:49.745138,"(4.4, 5.6, 5.3999999999999995)","(1.85, 2.28, 2.196521739130435)","(18.0, 32.0, 27.074074074074073)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.288888888888889)","(5.5, 7.6, 7.461538461538462)"
14-12-2022 14:07:50.716875,"(4.4, 5.6, 5.3)","(1.85, 2.24, 2.1885714285714286)","(18.0, 32.0, 27.074074074074073)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.304347826086957)","(5.5, 7.6, 7.4799999999999995)"
14-12-2022 14:07:51.586210,"(4.4, 5.6, 5.327272727272727)","(1.85, 2.24, 2.166153846153846)","(18.0, 28.0, 26.714285714285715)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.304347826086957)","(5.5, 7.6, 7.52)"
14-12-2022 14:07:52.499201,"(4.4, 5.6, 5.3)","(1.85, 2.22, 2.18)","(18.0, 28.0, 26.0)","(21.0, 65.0, 60.14285714285714)","(5.0, 6.6, 6.304347826086957)","(5.5, 7.6, 7.52)"
14-12-2022 14:07:53.424017,"(4.4, 5.6, 5.3999999999999995)","(1.85, 2.22, 2.168)","(18.0, 28.0, 26.0)","(21.0, 60.0, 58.0)","(5.0, 6.6, 6.304347826086957)","(5.5, 7.6, 7.52)"
14-12-2022 14:07:54.376412,"(4.4, 5.6, 5.166666666666667)","(1.85, 2.22, 2.1515789473684213)","(18.0, 28.0, 26.043478260869566)","(21.0, 60.0, 58.0)","(5.0, 6.6, 6.136363636363637)","(5.5, 7.6, 7.1)"
14-12-2022 14:07:55.352589,"(4.2, 5.6, 5.189473684210526)","(1.85, 2.22, 2.1662068965517243)","(18.0, 28.0, 26.043478260869566)","(21.0, 60.0, 58.0)","(5.0, 6.6, 6.136363636363637)","(5.5, 7.6, 7.377777777777777)"
14-12-2022 14:07:56.277714,"(4.2, 5.6, 5.042857142857143)","(1.85, 2.16, 2.1542857142857144)","(18.0, 28.0, 26.043478260869566)","(21.0, 60.0, 58.0)","(5.0, 6.6, 6.192)","(5.5, 7.6, 7.377777777777777)"
14-12-2022 14:07:57.242341,"(4.2, 5.6, 5.228571428571429)","(1.85, 2.16, 2.14875)","(18.0, 28.0, 26.043478260869566)","(21.0, 60.0, 58.0)","(5.0, 6.6, 6.304347826086957)","(5.5, 7.6, 7.428571428571428)"
