,Police,Auron,Edification,Annakuri,Ciao Bicky,Native Bee,Nasa,Golden Athena,Flying Shamus,Ixelles,Cat In The Raine,Persaga,Bold Zip
06-01-2023 17:28:29.242266,"(2.5, 2.66, 2.604)","(19.0, 44.0, 34.4)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 23.0, 19.25)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.928571428571429)","(31.0, 150.0, 115.33333333333333)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:30.748481,"(2.5, 2.66, 2.604)","(19.0, 44.0, 34.4)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 23.0, 19.25)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.928571428571429)","(31.0, 150.0, 115.33333333333333)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:32.245807,"(2.5, 2.66, 2.604)","(19.0, 44.0, 34.4)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 23.0, 19.25)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.928571428571429)","(31.0, 150.0, 115.33333333333333)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:33.774220,"(2.5, 2.66, 2.604)","(19.0, 44.0, 34.4)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 23.0, 19.25)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.928571428571429)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:35.218953,"(2.5, 2.66, 2.604)","(19.0, 44.0, 34.4)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 23.0, 19.25)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.928571428571429)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:36.656850,"(2.5, 2.66, 2.5725000000000002)","(19.0, 44.0, 34.4)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 23.0, 20.666666666666668)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 12.0)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:38.157251,"(2.5, 2.66, 2.5725000000000002)","(19.0, 44.0, 34.4)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 22.0, 20.666666666666668)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 12.0)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:39.618707,"(2.5, 2.66, 2.5725000000000002)","(19.0, 44.0, 33.714285714285715)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 22.0, 20.666666666666668)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 12.0)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:41.112062,"(2.5, 2.66, 2.5725000000000002)","(19.0, 44.0, 33.714285714285715)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 22.0, 20.666666666666668)","(51.0, 85.0, 72.66666666666667)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 12.0)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:42.580612,"(2.5, 2.66, 2.5725000000000002)","(19.0, 44.0, 34.4)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.857142857142858)","(14.0, 22.0, 20.666666666666668)","(51.0, 85.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 12.0)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:44.077571,"(2.5, 2.66, 2.4885714285714284)","(19.0, 44.0, 33.5)","(4.6, 5.7, 5.5)","(8.0, 10.5, 9.75294117647059)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.636363636363637)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 83.33333333333333)","(26.0, 70.0, 51.33333333333333)"
06-01-2023 17:28:45.572395,"(2.5, 2.64, 2.6085714285714285)","(19.0, 44.0, 33.5)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.75294117647059)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.0, 11.636363636363637)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 140.0, 80.0)","(26.0, 70.0, 57.285714285714285)"
06-01-2023 17:28:47.086938,"(2.5, 2.64, 2.6085714285714285)","(19.0, 44.0, 33.5)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.75294117647059)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.0, 11.636363636363637)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:28:48.631864,"(2.5, 2.64, 2.6085714285714285)","(19.0, 44.0, 33.5)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.75294117647059)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.0, 11.636363636363637)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:28:50.219990,"(2.5, 2.64, 2.6085714285714285)","(19.0, 44.0, 33.2)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.75294117647059)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.0, 11.636363636363637)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:28:51.804815,"(2.5, 2.64, 2.6085714285714285)","(19.0, 44.0, 33.5)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.75294117647059)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.0, 11.636363636363637)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:28:53.330466,"(2.5, 2.64, 2.6085714285714285)","(19.0, 44.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.363636363636363)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.0, 11.5)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:28:54.927688,"(2.5, 2.64, 2.6125000000000003)","(19.0, 42.0, 34.666666666666664)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:28:56.614804,"(2.5, 2.64, 2.6125000000000003)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:28:58.236382,"(2.5, 2.64, 2.6125000000000003)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:28:59.873355,"(2.5, 2.66, 2.56)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:01.471336,"(2.5, 2.66, 2.56)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:03.091574,"(2.5, 2.66, 2.5028571428571427)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:04.648447,"(2.5, 2.66, 2.6114285714285717)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:06.307023,"(2.5, 2.64, 2.6114285714285717)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:07.833810,"(2.5, 2.64, 2.6114285714285717)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:09.461130,"(2.5, 2.64, 2.6114285714285717)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:11.073565,"(2.5, 2.64, 2.6114285714285717)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.5)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:12.706814,"(2.5, 2.64, 2.6114285714285717)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.5)","(8.0, 10.0, 9.622222222222224)","(14.0, 22.0, 21.333333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 51.5)"
06-01-2023 17:29:14.312382,"(2.5, 2.64, 2.6114285714285717)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.6000000000000005)","(8.0, 9.8, 9.4)","(14.0, 22.0, 20.833333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 44.166666666666664)"
06-01-2023 17:29:15.914455,"(2.5, 2.64, 2.6114285714285717)","(19.0, 40.0, 34.0)","(4.6, 5.7, 5.6000000000000005)","(8.0, 9.8, 9.4)","(14.0, 22.0, 20.833333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 44.166666666666664)"
06-01-2023 17:29:17.472390,"(2.5, 2.64, 2.6114285714285717)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.233333333333333)","(8.0, 9.8, 9.5)","(14.0, 22.0, 20.833333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 73.75)","(26.0, 65.0, 44.166666666666664)"
06-01-2023 17:29:19.108318,"(2.5, 2.64, 2.5733333333333333)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 10.166666666666666)","(14.0, 22.0, 20.833333333333332)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.5)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 44.166666666666664)"
06-01-2023 17:29:20.652730,"(2.5, 2.64, 2.4763636363636365)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.875)","(14.0, 22.0, 19.857142857142858)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 11.928571428571429)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 48.333333333333336)"
06-01-2023 17:29:22.268484,"(2.5, 2.66, 2.48)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.875)","(14.0, 22.0, 19.857142857142858)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 12.0)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:23.843844,"(2.5, 2.66, 2.48)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.875)","(14.0, 22.0, 19.857142857142858)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 12.0)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:25.376459,"(2.5, 2.66, 2.48)","(19.0, 40.0, 33.142857142857146)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.875)","(14.0, 22.0, 19.857142857142858)","(51.0, 90.0, 70.4)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.5, 12.0)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:26.970528,"(2.5, 2.66, 2.56)","(19.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.9)","(14.0, 22.0, 21.0)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.88888888888889)","(11.0, 12.0, 11.522727272727273)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:28.638043,"(2.5, 2.66, 2.56)","(19.0, 40.0, 36.5)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.9)","(14.0, 22.0, 21.0)","(51.0, 90.0, 70.4)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.0)","(11.0, 12.0, 11.522727272727273)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:30.214266,"(2.5, 2.66, 2.56)","(19.0, 38.0, 36.5)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.9)","(14.0, 22.0, 21.0)","(51.0, 90.0, 72.0)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.0)","(11.0, 12.0, 11.522727272727273)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:31.817111,"(2.5, 2.66, 2.56)","(19.0, 38.0, 36.5)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.9)","(14.0, 22.0, 21.0)","(51.0, 90.0, 72.0)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.0)","(11.0, 12.0, 11.522727272727273)","(31.0, 150.0, 108.4)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:33.383759,"(2.5, 2.66, 2.537777777777778)","(19.0, 38.0, 36.5)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 9.9)","(14.0, 22.0, 21.0)","(51.0, 90.0, 72.0)","(10.0, 19.0, 18.333333333333332)","(20.0, 30.0, 28.0)","(11.0, 12.0, 11.522727272727273)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:35.018808,"(2.5, 2.66, 2.537777777777778)","(19.0, 38.0, 36.5)","(4.6, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(14.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(20.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:36.563166,"(2.45, 2.66, 2.537777777777778)","(20.0, 38.0, 36.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 52.5)"
06-01-2023 17:29:38.196603,"(2.45, 2.66, 2.537777777777778)","(20.0, 38.0, 36.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:39.807756,"(2.45, 2.66, 2.537777777777778)","(20.0, 38.0, 36.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:41.419236,"(2.45, 2.66, 2.537777777777778)","(20.0, 38.0, 36.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:42.970336,"(2.45, 2.66, 2.537777777777778)","(20.0, 38.0, 36.0)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:44.524516,"(2.45, 2.66, 2.537777777777778)","(20.0, 40.0, 36.0)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:46.051440,"(2.45, 2.66, 2.537777777777778)","(20.0, 40.0, 39.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:47.663122,"(2.45, 2.66, 2.537777777777778)","(20.0, 42.0, 39.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.5)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:49.222134,"(2.45, 2.66, 2.474285714285714)","(20.0, 42.0, 39.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 21.0)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:50.855844,"(2.45, 2.66, 2.4433333333333334)","(20.0, 42.0, 39.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 10.21111111111111)","(15.0, 22.0, 24.0)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:52.400574,"(2.45, 2.66, 2.4433333333333334)","(20.0, 42.0, 39.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 9.958333333333332)","(15.0, 25.0, 24.0)","(51.0, 90.0, 72.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 28.0)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 55.0)"
06-01-2023 17:29:54.508586,"(2.45, 2.66, 2.4433333333333334)","(20.0, 42.0, 39.5)","(4.8, 5.7, 5.233333333333333)","(8.0, 10.5, 9.958333333333332)","(15.0, 25.0, 23.0)","(51.0, 90.0, 64.8)","(10.0, 19.0, 17.8)","(21.0, 30.0, 27.333333333333332)","(11.0, 12.0, 11.625)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 48.333333333333336)"
06-01-2023 17:29:56.389563,"(2.45, 2.66, 2.5155555555555558)","(20.0, 42.0, 39.5)","(4.8, 5.7, 5.583333333333334)","(8.0, 10.5, 9.958333333333332)","(15.0, 25.0, 21.5)","(51.0, 90.0, 70.0)","(10.0, 19.0, 17.8)","(21.0, 30.0, 27.6)","(11.0, 12.0, 12.25)","(31.0, 150.0, 80.66666666666666)","(21.0, 48.0, 34.5)","(31.0, 130.0, 80.0)","(26.0, 65.0, 48.333333333333336)"
