,Cornish Smuggler,Rambunctious,Illawong Danny,Wichita Kansas,Good Feelings,River Patrol Nz,Layden,Spicey Major,Starzzz Destiny
11-01-2023 20:15:47.654353,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.8, 4.1000000000000005)","(2.8, 3.95, 3.7800000000000002)"
11-01-2023 20:15:49.089573,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.7, 4.1000000000000005)","(2.8, 3.95, 3.7800000000000002)"
11-01-2023 20:15:50.570506,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.7, 4.1000000000000005)","(2.8, 3.95, 3.7800000000000002)"
11-01-2023 20:15:52.034024,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.7, 4.1000000000000005)","(2.8, 3.95, 3.7800000000000002)"
11-01-2023 20:15:53.483931,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.7, 4.1000000000000005)","(2.8, 3.95, 3.7800000000000002)"
11-01-2023 20:15:54.862505,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.7, 4.1000000000000005)","(2.8, 3.95, 3.7800000000000002)"
11-01-2023 20:15:56.567406,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.7, 4.5)","(2.8, 3.95, 3.65)"
11-01-2023 20:15:58.120918,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.9, 4.33)","(2.8, 3.95, 3.8214285714285716)"
11-01-2023 20:15:59.437665,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.9, 4.71)","(2.8, 3.95, 3.77)"
11-01-2023 20:16:00.803856,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.9, 4.71)","(2.8, 3.95, 3.77)"
11-01-2023 20:16:02.178311,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.9, 4.71)","(2.8, 3.95, 3.77)"
11-01-2023 20:16:03.611177,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.9, 4.71)","(2.8, 3.95, 3.77)"
11-01-2023 20:16:05.351071,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.9, 4.71)","(2.8, 3.95, 3.5599999999999996)"
11-01-2023 20:16:07.334485,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.9, 3.5599999999999996)"
11-01-2023 20:16:08.663397,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.9, 3.5599999999999996)"
11-01-2023 20:16:09.980080,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.9, 3.5599999999999996)"
11-01-2023 20:16:11.441541,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.9, 3.65)"
11-01-2023 20:16:12.986063,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:14.304496,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:15.610093,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:17.017432,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:18.472151,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:20.014801,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:21.473183,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:22.934153,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:24.332152,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:25.730379,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 7.9)","(3.5, 4.9, 4.675000000000001)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:27.056383,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.5300000000000002)"
11-01-2023 20:16:28.314715,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:29.677301,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:31.045065,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:32.791711,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:34.209517,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:35.694567,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:36.989695,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:38.242611,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:39.617222,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:40.896963,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:42.056604,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:43.228996,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:44.418790,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:45.562971,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.475)"
11-01-2023 20:16:46.752246,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.818181818181818)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:47.895731,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:48.976201,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:50.080026,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:51.098408,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:52.483129,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.666666666666668)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:54.025192,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.666666666666668)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:55.276285,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.666666666666668)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:56.723090,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.666666666666668)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:16:58.371957,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.666666666666668)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:17:00.109676,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:17:02.304893,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.74)","(2.8, 3.85, 3.6)"
11-01-2023 20:17:03.901826,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.455555555555556)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:05.278824,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.455555555555556)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:06.724783,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.455555555555556)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:08.170330,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.4625)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:09.628362,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.4625)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:11.051351,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.4625)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:12.445744,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.4625)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:13.781927,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.4625)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:15.155426,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.4625)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:16.545814,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.4625)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:17.900151,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 13.8)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.440000000000001)","(3.5, 4.9, 4.68125)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:19.197943,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 14.0)","(12.0, 16.5, 14.166666666666666)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:20.496823,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 14.0)","(12.0, 17.0, 14.333333333333334)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:21.890657,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 27.333333333333332)","(14.0, 15.0, 14.0)","(12.0, 17.0, 14.333333333333334)","(5.5, 99999, 99990)","(6.5, 8.8, 8.48)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:23.258991,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 14.0)","(12.0, 17.0, 14.333333333333334)","(5.5, 99999, 99990)","(6.5, 8.8, 8.48)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:24.688161,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 30.4)","(14.0, 15.0, 14.0)","(12.0, 17.0, 14.333333333333334)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:26.098693,"(15.0, 23.0, 16.875)","(18.0, 28.0, 19.6875)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.0, 14.25)","(12.0, 17.0, 16.0)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:27.440931,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:28.792609,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:30.076537,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:31.299331,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:32.605366,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:33.904298,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:35.167451,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:36.542624,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
11-01-2023 20:17:37.924735,"(15.0, 23.0, 16.875)","(18.0, 28.0, 20.4)","(21.0, 34.0, 28.857142857142858)","(14.0, 15.5, 14.25)","(12.0, 17.5, 14.8)","(5.5, 99999, 99990)","(6.5, 8.8, 8.0)","(3.5, 4.9, 4.4714285714285715)","(2.8, 3.85, 3.7)"
