,San Lorenzo,All Show,Sweet Vibes,Kingsville Flyer,Flora Colossus,Velocity Zaylia,Gondola
12-01-2023 18:40:01.230925,"(1.45, 1.54, 1.5375)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.669811320754716)","(15.0, 27.0, 25.1)","(21.0, 42.0, 36.375)","(10.0, 20.0, 19.375)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:02.381829,"(1.45, 1.54, 1.532857142857143)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.676190476190476)","(15.0, 27.0, 25.1)","(21.0, 42.0, 38.18181818181818)","(10.0, 20.0, 19.423076923076923)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:03.502336,"(1.45, 1.53, 1.529047619047619)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.669811320754716)","(15.0, 27.0, 25.1)","(21.0, 42.0, 38.18181818181818)","(10.0, 20.0, 19.423076923076923)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:04.587930,"(1.45, 1.54, 1.5281818181818183)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.676190476190476)","(15.0, 27.0, 25.1)","(21.0, 42.0, 38.18181818181818)","(10.0, 20.0, 19.423076923076923)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:05.662090,"(1.45, 1.54, 1.5281818181818183)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.676190476190476)","(15.0, 27.0, 25.1)","(21.0, 42.0, 37.8)","(10.0, 20.0, 19.53125)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:06.677317,"(1.45, 1.54, 1.5281818181818183)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.676190476190476)","(15.0, 27.0, 25.1)","(21.0, 42.0, 37.8)","(10.0, 20.0, 19.53125)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:07.730678,"(1.45, 1.54, 1.5281818181818183)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.676190476190476)","(15.0, 27.0, 25.1)","(21.0, 42.0, 39.14285714285714)","(10.0, 20.0, 19.423076923076923)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:08.677986,"(1.45, 1.54, 1.5281818181818183)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.676190476190476)","(15.0, 27.0, 25.1)","(21.0, 40.0, 39.14285714285714)","(10.0, 20.0, 19.423076923076923)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:09.752483,"(1.45, 1.54, 1.5281818181818183)","(17.0, 46.0, 42.0)","(8.0, 13.0, 12.676190476190476)","(15.0, 27.0, 25.1)","(21.0, 40.0, 39.14285714285714)","(10.0, 20.0, 19.53125)","(5.5, 8.0, 7.8933333333333335)"
12-01-2023 18:40:10.849740,"(1.45, 1.54, 1.525)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.111111111111114)","(11.0, 20.0, 19.53125)","(5.5, 8.0, 8.044444444444444)"
12-01-2023 18:40:12.063828,"(1.3, 1.53, 1.5235714285714286)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.38461538461539)","(11.0, 20.0, 19.423076923076923)","(5.5, 8.2, 8.044444444444444)"
12-01-2023 18:40:13.331310,"(1.3, 1.53, 1.5226666666666666)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.38461538461539)","(11.0, 20.0, 19.423076923076923)","(5.5, 8.2, 8.35)"
12-01-2023 18:40:14.524927,"(1.3, 1.53, 1.52)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.38461538461539)","(11.0, 20.0, 19.423076923076923)","(5.5, 8.4, 8.35)"
12-01-2023 18:40:15.713473,"(1.3, 1.53, 1.52)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.38461538461539)","(11.0, 20.0, 19.423076923076923)","(5.5, 8.4, 8.35)"
12-01-2023 18:40:16.827902,"(1.3, 1.53, 1.5152054794520549)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.2)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.35)"
12-01-2023 18:40:18.060816,"(1.3, 1.53, 1.5152054794520549)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.2)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.17142857142857)"
12-01-2023 18:40:19.118444,"(1.3, 1.53, 1.5159375)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.2)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.210526315789474)"
12-01-2023 18:40:20.107845,"(1.3, 1.53, 1.5159375)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.2)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.266666666666667)"
12-01-2023 18:40:21.209723,"(1.3, 1.53, 1.5229411764705882)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.266666666666667)"
12-01-2023 18:40:22.328172,"(1.3, 1.52, 1.5139130434782608)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.266666666666667)"
12-01-2023 18:40:23.489019,"(1.3, 1.52, 1.5139130434782608)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.673076923076923)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.266666666666667)"
12-01-2023 18:40:24.587736,"(1.3, 1.53, 1.525)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:25.609398,"(1.3, 1.53, 1.5225)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.210526315789474)"
12-01-2023 18:40:26.714667,"(1.3, 1.53, 1.5225)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.210526315789474)"
12-01-2023 18:40:27.753040,"(1.3, 1.53, 1.5225)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.875)","(5.5, 8.4, 8.210526315789474)"
12-01-2023 18:40:28.747616,"(1.3, 1.53, 1.5225)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.210526315789474)"
12-01-2023 18:40:29.888925,"(1.3, 1.53, 1.5225)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.210526315789474)"
12-01-2023 18:40:31.050920,"(1.3, 1.53, 1.5225)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.188235294117646)"
12-01-2023 18:40:32.107047,"(1.3, 1.53, 1.5225)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.188235294117646)"
12-01-2023 18:40:33.266833,"(1.3, 1.54, 1.531358024691358)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.653846153846153)","(17.0, 27.0, 25.1)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.152380952380952)"
12-01-2023 18:40:34.405245,"(1.3, 1.53, 1.525)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.630434782608695)","(17.0, 27.0, 25.272727272727273)","(26.0, 40.0, 38.4)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:35.423271,"(1.3, 1.53, 1.5261904761904763)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.630434782608695)","(17.0, 27.0, 25.272727272727273)","(26.0, 40.0, 39.0)","(11.0, 20.0, 18.5)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:36.497465,"(1.3, 1.53, 1.5242857142857142)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.630434782608695)","(17.0, 27.0, 25.272727272727273)","(26.0, 40.0, 39.0)","(11.0, 20.0, 18.875)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:37.619333,"(1.3, 1.53, 1.521111111111111)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.625)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.0)","(11.0, 20.0, 18.875)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:38.678633,"(1.3, 1.53, 1.521111111111111)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.625)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.142857142857142)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:39.768141,"(1.3, 1.53, 1.521111111111111)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.625)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.142857142857142)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:40.864285,"(1.3, 1.53, 1.521111111111111)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.625)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.454545454545453)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:41.921618,"(1.3, 1.53, 1.521111111111111)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.625)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.454545454545453)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:42.997305,"(1.3, 1.53, 1.521111111111111)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.625)","(17.0, 27.0, 25.1)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.454545454545453)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:44.130082,"(1.3, 1.53, 1.521111111111111)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.636363636363637)","(17.0, 27.0, 25.347826086956523)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.142857142857142)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:45.268662,"(1.3, 1.53, 1.521111111111111)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.636363636363637)","(17.0, 27.0, 25.347826086956523)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.4375)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:46.376065,"(1.3, 1.53, 1.5239130434782608)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.636363636363637)","(17.0, 27.0, 25.347826086956523)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.5)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:47.514305,"(1.3, 1.53, 1.5230000000000001)","(21.0, 46.0, 42.0)","(8.5, 13.0, 12.636363636363637)","(17.0, 27.0, 25.347826086956523)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.5)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:48.690782,"(1.3, 1.53, 1.5230000000000001)","(21.0, 46.0, 42.0)","(9.0, 13.0, 12.636363636363637)","(19.0, 27.0, 25.5)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.5)","(5.5, 8.4, 8.22857142857143)"
12-01-2023 18:40:49.813820,"(1.3, 1.53, 1.5226086956521738)","(21.0, 46.0, 41.82608695652174)","(9.0, 13.0, 12.636363636363637)","(19.0, 27.0, 25.5)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.5)","(5.5, 8.4, 8.24)"
12-01-2023 18:40:50.888963,"(1.3, 1.53, 1.5226086956521738)","(21.0, 46.0, 42.0)","(9.0, 13.0, 12.636363636363637)","(19.0, 27.0, 25.5)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.666666666666668)","(5.5, 8.4, 8.280000000000001)"
12-01-2023 18:40:52.058307,"(1.3, 1.53, 1.5221428571428572)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 40.0, 37.64705882352941)","(11.0, 20.0, 19.678571428571427)","(5.5, 8.4, 8.280000000000001)"
12-01-2023 18:40:53.167690,"(1.3, 1.53, 1.5212)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 40.0, 37.64705882352941)","(11.0, 20.0, 19.678571428571427)","(5.5, 8.4, 8.280000000000001)"
12-01-2023 18:40:54.156701,"(1.3, 1.53, 1.5212)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 40.0, 37.64705882352941)","(11.0, 20.0, 19.678571428571427)","(5.5, 8.4, 8.44)"
12-01-2023 18:40:55.207985,"(1.3, 1.52, 1.519090909090909)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 40.0, 37.64705882352941)","(11.0, 20.0, 18.875)","(5.5, 8.6, 8.423529411764706)"
12-01-2023 18:40:56.248700,"(1.3, 1.54, 1.5230434782608695)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 40.0, 37.64705882352941)","(11.0, 20.0, 18.875)","(5.5, 8.6, 8.378947368421052)"
12-01-2023 18:40:57.246346,"(1.3, 1.54, 1.524186046511628)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 40.0, 38.0)","(11.0, 20.0, 18.875)","(5.5, 8.6, 8.378947368421052)"
12-01-2023 18:40:58.376305,"(1.3, 1.54, 1.524186046511628)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 40.0, 38.0)","(11.0, 20.0, 19.571428571428573)","(5.5, 8.6, 8.342857142857143)"
12-01-2023 18:40:59.540088,"(1.3, 1.54, 1.524186046511628)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 40.0, 37.53846153846154)","(11.0, 20.0, 19.571428571428573)","(5.5, 8.4, 8.36923076923077)"
12-01-2023 18:41:00.796520,"(1.3, 1.54, 1.5261016949152542)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 38.0, 37.53846153846154)","(11.0, 20.0, 18.875)","(6.0, 8.4, 8.342857142857143)"
12-01-2023 18:41:01.812564,"(1.3, 1.54, 1.5261016949152542)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 38.0, 37.53846153846154)","(11.0, 20.0, 19.571428571428573)","(6.0, 8.4, 8.232)"
12-01-2023 18:41:02.909450,"(1.3, 1.52, 1.5166666666666666)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.653846153846153)","(19.0, 27.0, 25.90909090909091)","(26.0, 38.0, 37.53846153846154)","(11.0, 20.0, 19.571428571428573)","(6.0, 8.4, 8.290909090909091)"
12-01-2023 18:41:04.040704,"(1.3, 1.53, 1.5257894736842106)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.657142857142857)","(19.0, 27.0, 26.0)","(26.0, 38.0, 37.53846153846154)","(11.0, 20.0, 19.571428571428573)","(6.0, 8.4, 8.25)"
12-01-2023 18:41:05.245736,"(1.3, 1.53, 1.5278571428571428)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.657142857142857)","(19.0, 27.0, 26.0)","(26.0, 38.0, 39.38461538461539)","(11.0, 20.0, 19.571428571428573)","(6.0, 8.4, 8.290909090909091)"
12-01-2023 18:41:06.459968,"(1.3, 1.53, 1.5229411764705882)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.375)","(19.0, 27.0, 26.032258064516128)","(26.0, 40.0, 38.95652173913044)","(11.0, 20.0, 18.75)","(6.0, 8.4, 8.553846153846154)"
12-01-2023 18:41:07.604559,"(1.3, 1.52, 1.5140350877192983)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.6875)","(19.0, 27.0, 26.032258064516128)","(26.0, 42.0, 38.95652173913044)","(11.0, 20.0, 19.294117647058822)","(6.0, 8.6, 8.568421052631578)"
12-01-2023 18:41:08.735161,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.6875)","(19.0, 27.0, 26.0625)","(26.0, 42.0, 38.95652173913044)","(11.0, 20.0, 19.157894736842106)","(6.0, 8.6, 8.347826086956522)"
12-01-2023 18:41:09.726996,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.6875)","(19.0, 27.0, 26.0625)","(26.0, 42.0, 38.95652173913044)","(11.0, 20.0, 19.157894736842106)","(6.0, 8.4, 8.307692307692308)"
12-01-2023 18:41:10.855205,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.6875)","(19.0, 27.0, 26.0625)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.157894736842106)","(6.0, 8.4, 8.304)"
12-01-2023 18:41:12.015655,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.6875)","(19.0, 27.0, 26.0625)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.157894736842106)","(6.0, 8.4, 8.325000000000001)"
12-01-2023 18:41:13.216023,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.6875)","(19.0, 27.0, 26.0625)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.22222222222222)","(6.0, 8.4, 8.325000000000001)"
12-01-2023 18:41:14.325529,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.6875)","(19.0, 27.0, 26.0625)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.22222222222222)","(6.0, 8.4, 8.32258064516129)"
12-01-2023 18:41:15.439469,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.689655172413794)","(9.0, 13.0, 12.633333333333333)","(19.0, 27.0, 26.0625)","(26.0, 42.0, 39.45454545454545)","(11.0, 20.0, 19.22222222222222)","(6.0, 8.4, 8.304)"
12-01-2023 18:41:16.566945,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.633333333333333)","(19.0, 27.0, 26.0625)","(26.0, 40.0, 39.45454545454545)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.283870967741937)"
12-01-2023 18:41:17.662167,"(1.3, 1.53, 1.517906976744186)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.68867924528302)","(19.0, 27.0, 26.09090909090909)","(26.0, 40.0, 39.45454545454545)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.3125)"
12-01-2023 18:41:18.800388,"(1.3, 1.52, 1.5125)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.68867924528302)","(19.0, 32.0, 29.6)","(26.0, 40.0, 39.45454545454545)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:20.222631,"(1.3, 1.51, 1.5054166666666666)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.69158878504673)","(19.0, 32.0, 30.352941176470587)","(26.0, 40.0, 39.45454545454545)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:21.423783,"(1.3, 1.51, 1.5054166666666666)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.69158878504673)","(19.0, 36.0, 29.75)","(26.0, 40.0, 39.0)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:22.467096,"(1.3, 1.51, 1.4994117647058824)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.69158878504673)","(19.0, 36.0, 28.59259259259259)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:23.613788,"(1.3, 1.51, 1.4994117647058824)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.68867924528302)","(19.0, 36.0, 29.5)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.2)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:24.765974,"(1.3, 1.52, 1.501076923076923)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.68867924528302)","(19.0, 36.0, 29.5)","(26.0, 42.0, 39.0)","(11.0, 20.0, 18.75)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:25.760582,"(1.3, 1.51, 1.5021739130434784)","(21.0, 46.0, 42.785714285714285)","(9.0, 13.0, 12.68867924528302)","(19.0, 36.0, 29.5)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.318181818181817)","(6.0, 8.4, 8.262068965517242)"
12-01-2023 18:41:27.008981,"(1.3, 1.52, 1.5054320987654322)","(21.0, 46.0, 42.25)","(9.0, 13.0, 12.68867924528302)","(19.0, 36.0, 29.5)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.1)","(6.0, 8.4, 8.262068965517242)"
12-01-2023 18:41:28.236620,"(1.3, 1.52, 1.504871794871795)","(21.0, 46.0, 42.57142857142857)","(9.0, 13.0, 12.694444444444445)","(19.0, 36.0, 29.5)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.3125)"
12-01-2023 18:41:29.423548,"(1.3, 1.51, 1.5040909090909091)","(21.0, 46.0, 42.57142857142857)","(9.0, 13.0, 12.694444444444445)","(19.0, 34.0, 30.307692307692307)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:30.583268,"(1.3, 1.51, 1.5051351351351352)","(21.0, 46.0, 42.57142857142857)","(9.0, 13.0, 12.694444444444445)","(19.0, 34.0, 29.294117647058822)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.047619047619047)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:31.836139,"(1.3, 1.51, 1.504375)","(21.0, 44.0, 43.0)","(9.0, 13.0, 12.555555555555555)","(19.0, 34.0, 30.0)","(26.0, 42.0, 39.1764705882353)","(11.0, 20.0, 18.65)","(6.0, 8.4, 8.384615384615385)"
12-01-2023 18:41:32.992778,"(1.3, 1.5, 1.498)","(21.0, 44.0, 43.0)","(9.0, 13.0, 12.659574468085106)","(19.0, 34.0, 29.555555555555557)","(26.0, 42.0, 40.285714285714285)","(11.0, 20.0, 19.142857142857142)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 18:41:34.145909,"(1.3, 1.51, 1.5008474576271187)","(21.0, 44.0, 43.333333333333336)","(9.0, 13.0, 12.659574468085106)","(19.0, 34.0, 29.454545454545453)","(26.0, 42.0, 40.36363636363636)","(11.0, 20.0, 19.142857142857142)","(6.0, 8.4, 8.323076923076924)"
12-01-2023 18:41:35.536330,"(1.3, 1.51, 1.4985333333333333)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.659574468085106)","(19.0, 34.0, 29.555555555555557)","(26.0, 42.0, 39.0)","(11.0, 20.0, 19.142857142857142)","(6.0, 8.4, 8.323076923076924)"
12-01-2023 18:41:36.840160,"(1.3, 1.51, 1.4986842105263158)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.659574468085106)","(19.0, 34.0, 27.625)","(26.0, 42.0, 38.0)","(11.0, 20.0, 19.142857142857142)","(6.0, 8.4, 8.3375)"
12-01-2023 18:41:37.836157,"(1.3, 1.51, 1.503030303030303)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.659574468085106)","(19.0, 28.0, 27.625)","(26.0, 42.0, 39.0)","(12.0, 20.0, 19.142857142857142)","(6.0, 8.4, 8.3375)"
12-01-2023 18:41:39.048499,"(1.3, 1.51, 1.506909090909091)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.723684210526315)","(19.0, 28.0, 27.0)","(26.0, 42.0, 42.0)","(12.0, 20.0, 19.25)","(6.0, 8.4, 8.454545454545455)"
12-01-2023 18:41:40.305603,"(1.3, 1.5, 1.4906666666666666)","(21.0, 46.0, 42.903225806451616)","(9.0, 13.0, 12.743589743589743)","(19.0, 28.0, 26.214285714285715)","(26.0, 44.0, 40.8)","(12.0, 20.0, 19.4)","(6.0, 8.8, 8.666666666666668)"
12-01-2023 18:41:41.442656,"(1.3, 1.49, 1.4841666666666666)","(21.0, 46.0, 42.903225806451616)","(9.0, 13.0, 12.743589743589743)","(20.0, 29.0, 28.0)","(26.0, 42.0, 41.81818181818182)","(12.0, 20.0, 19.6)","(6.0, 8.8, 8.764705882352942)"
12-01-2023 18:41:42.708631,"(1.3, 1.49, 1.479918699186992)","(21.0, 46.0, 42.903225806451616)","(9.0, 13.0, 12.743589743589743)","(20.0, 30.0, 27.5)","(26.0, 44.0, 40.875)","(12.0, 20.0, 19.4)","(6.0, 8.8, 8.757894736842106)"
12-01-2023 18:41:43.908120,"(1.3, 1.49, 1.481014492753623)","(21.0, 46.0, 43.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 29.0, 26.857142857142858)","(26.0, 42.0, 40.875)","(12.0, 20.0, 19.4)","(6.0, 8.8, 8.757894736842106)"
12-01-2023 18:41:45.359446,"(1.3, 1.49, 1.4796666666666667)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 29.0, 27.0)","(26.0, 42.0, 41.2)","(12.0, 20.0, 20.02777777777778)","(6.0, 8.8, 8.981818181818182)"
12-01-2023 18:41:46.673035,"(1.3, 1.48, 1.4788)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.75)","(20.0, 29.0, 27.0)","(26.0, 44.0, 40.875)","(12.0, 21.0, 19.557692307692307)","(6.0, 9.2, 9.058823529411764)"
