,Nerrina Lolita,Highground,Sethlans,Dollar Dollar,Thunder Knob,Imagine That,Under Par,Heroic Angel,Boomko,Motherlode
16-12-2022 13:52:34.511723,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.9011650485436893)","(17.0, 40.0, 35.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 23.0, 22.142857142857142)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 120.0, 84.0)","(10.0, 24.0, 23.166666666666668)"
16-12-2022 13:52:36.131574,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.8257142857142856)","(17.0, 40.0, 30.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 23.0, 22.142857142857142)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.285714285714286)","(41.0, 120.0, 78.75)","(10.0, 24.0, 20.09090909090909)"
16-12-2022 13:52:37.551099,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.828372093023256)","(17.0, 40.0, 35.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 23.0, 22.142857142857142)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 120.0, 90.0)","(10.0, 26.0, 20.0)"
16-12-2022 13:52:38.994850,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.7763636363636364)","(17.0, 40.0, 35.35714285714286)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 23.0, 22.25)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 120.0, 90.0)","(10.0, 26.0, 20.0)"
16-12-2022 13:52:40.337878,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.7763636363636364)","(17.0, 40.0, 35.35714285714286)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 23.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 120.0, 97.14285714285714)","(10.0, 26.0, 21.542857142857144)"
16-12-2022 13:52:41.773516,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.7763636363636364)","(17.0, 40.0, 35.35714285714286)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 24.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 110.0, 87.5)","(10.0, 26.0, 21.542857142857144)"
16-12-2022 13:52:43.033022,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.7763636363636364)","(17.0, 40.0, 35.35714285714286)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 24.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 110.0, 94.16666666666666)","(10.0, 26.0, 21.542857142857144)"
16-12-2022 13:52:44.356984,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 24.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 100.0, 78.63636363636364)","(10.0, 26.0, 21.542857142857144)"
16-12-2022 13:52:45.725224,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 18.0)","(15.0, 24.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 72.5)","(10.0, 26.0, 21.542857142857144)"
16-12-2022 13:52:47.098287,"(7.5, 8.0, 7.85)","(2.5, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 21.0, 21.375)","(15.0, 24.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 72.5)","(10.0, 26.0, 21.542857142857144)"
16-12-2022 13:52:48.580634,"(7.5, 8.0, 7.836363636363636)","(2.5, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(15.0, 24.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 72.5)","(10.0, 26.0, 20.782608695652172)"
16-12-2022 13:52:49.978287,"(7.5, 8.0, 7.836363636363636)","(2.45, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(16.0, 24.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 72.5)","(11.0, 26.0, 21.862068965517242)"
16-12-2022 13:52:51.395351,"(7.5, 8.0, 7.836363636363636)","(2.45, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(16.0, 24.0, 23.428571428571427)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 72.5)","(11.0, 26.0, 21.862068965517242)"
16-12-2022 13:52:53.063690,"(7.5, 8.0, 7.85)","(2.45, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 72.5)","(11.0, 26.0, 21.862068965517242)"
16-12-2022 13:52:54.855964,"(7.5, 8.0, 7.85)","(2.45, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 72.5)","(11.0, 26.0, 21.862068965517242)"
16-12-2022 13:52:56.265167,"(7.5, 8.0, 7.85)","(2.45, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 72.5)","(11.0, 26.0, 21.862068965517242)"
16-12-2022 13:52:57.687087,"(7.5, 8.0, 7.85)","(2.45, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.5)","(41.0, 95.0, 72.5)","(11.0, 26.0, 23.0)"
16-12-2022 13:52:59.064173,"(7.5, 8.0, 7.85)","(2.45, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 72.5)","(11.0, 25.0, 22.142857142857142)"
16-12-2022 13:53:00.417973,"(7.5, 8.0, 7.85)","(2.45, 2.94, 2.773846153846154)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.375)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 72.5)","(11.0, 25.0, 22.142857142857142)"
16-12-2022 13:53:01.774282,"(7.5, 8.0, 7.85)","(2.45, 2.94, 2.8666666666666667)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.7)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 72.5)","(11.0, 25.0, 22.142857142857142)"
16-12-2022 13:53:03.091805,"(7.5, 8.0, 7.85)","(2.45, 2.92, 2.8666666666666667)","(17.0, 40.0, 35.714285714285715)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 22.35)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 78.63636363636364)","(11.0, 25.0, 18.555555555555557)"
16-12-2022 13:53:04.568217,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 22.35)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 72.5)","(11.0, 24.0, 21.0)"
16-12-2022 13:53:06.314179,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 22.35)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 72.5)","(11.0, 22.0, 20.333333333333332)"
16-12-2022 13:53:08.231181,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 22.35)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 72.5)","(11.0, 22.0, 20.636363636363637)"
16-12-2022 13:53:09.674224,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 22.35)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 79.0)","(11.0, 22.0, 20.772727272727273)"
16-12-2022 13:53:10.962693,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 22.35)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 71.66666666666667)","(11.0, 22.0, 20.772727272727273)"
16-12-2022 13:53:12.352257,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 22.35)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 71.66666666666667)","(11.0, 22.0, 22.676470588235293)"
16-12-2022 13:53:13.993087,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 23.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 71.66666666666667)","(11.0, 23.0, 22.676470588235293)"
16-12-2022 13:53:15.346249,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 82.27272727272728)","(11.0, 23.0, 22.676470588235293)"
16-12-2022 13:53:16.802607,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 82.27272727272728)","(11.0, 23.0, 22.676470588235293)"
16-12-2022 13:53:18.291304,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 82.27272727272728)","(11.0, 23.0, 21.833333333333332)"
16-12-2022 13:53:19.792775,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.933333333333334)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 82.27272727272728)","(11.0, 24.0, 21.263157894736842)"
16-12-2022 13:53:21.393461,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.0)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.5)","(41.0, 95.0, 82.27272727272728)","(11.0, 24.0, 21.363636363636363)"
16-12-2022 13:53:22.795188,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 32.142857142857146)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.285714285714286)","(41.0, 95.0, 80.0)","(11.0, 23.0, 21.363636363636363)"
16-12-2022 13:53:24.188327,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 32.142857142857146)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 80.0)","(11.0, 23.0, 21.363636363636363)"
16-12-2022 13:53:25.453213,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 32.142857142857146)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 80.0)","(11.0, 23.0, 21.363636363636363)"
16-12-2022 13:53:26.764772,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 32.142857142857146)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 21.0)","(16.0, 24.0, 22.0)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 13.285714285714286)","(41.0, 95.0, 80.0)","(11.0, 23.0, 21.363636363636363)"
16-12-2022 13:53:28.033313,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 36.07142857142857)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 21.0)","(16.0, 24.0, 20.75)","(11.0, 14.0, 12.928571428571429)","(10.0, 15.0, 14.05)","(41.0, 95.0, 80.0)","(11.0, 23.0, 21.363636363636363)"
16-12-2022 13:53:29.265276,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 38.0)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 21.0)","(16.0, 24.0, 20.75)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.214285714285714)","(41.0, 95.0, 77.0)","(11.0, 23.0, 21.90909090909091)"
16-12-2022 13:53:30.534156,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 38.0)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 21.0)","(16.0, 24.0, 20.75)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.214285714285714)","(41.0, 95.0, 77.0)","(11.0, 23.0, 21.5)"
16-12-2022 13:53:31.764090,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.2, 4.9750000000000005)","(16.0, 22.0, 19.8)","(16.0, 24.0, 20.75)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.214285714285714)","(41.0, 95.0, 77.0)","(11.0, 23.0, 21.5)"
16-12-2022 13:53:33.003842,"(7.5, 8.0, 7.85)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.2, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.5, 13.166666666666666)","(41.0, 95.0, 77.0)","(11.0, 23.0, 21.5)"
16-12-2022 13:53:34.460054,"(7.5, 8.2, 7.804790419161677)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 95.0, 77.0)","(11.0, 22.0, 20.928571428571427)"
16-12-2022 13:53:35.744209,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 95.0, 77.0)","(11.0, 22.0, 20.928571428571427)"
16-12-2022 13:53:36.983236,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 95.0, 77.0)","(11.0, 22.0, 20.928571428571427)"
16-12-2022 13:53:38.228056,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 95.0, 77.0)","(11.0, 22.0, 20.928571428571427)"
16-12-2022 13:53:39.635158,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.853333333333333)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 95.0, 77.0)","(11.0, 22.0, 20.928571428571427)"
16-12-2022 13:53:40.982785,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8684210526315788)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 95.0, 77.0)","(11.0, 22.0, 20.928571428571427)"
16-12-2022 13:53:42.325522,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8684210526315788)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 95.0, 92.0)","(11.0, 22.0, 20.61111111111111)"
16-12-2022 13:53:43.649868,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.892682926829268)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 21.0, 19.428571428571427)"
16-12-2022 13:53:44.784747,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.878181818181818)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 20.0, 19.764705882352942)"
16-12-2022 13:53:45.940645,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8931147540983604)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 20.0, 19.428571428571427)"
16-12-2022 13:53:47.095976,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 20.0, 19.428571428571427)"
16-12-2022 13:53:48.419558,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8926153846153846)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 20.0, 19.428571428571427)"
16-12-2022 13:53:49.686989,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8926153846153846)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 20.0, 19.866666666666667)"
16-12-2022 13:53:50.938152,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 20.0, 19.318181818181817)"
16-12-2022 13:53:52.144237,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 19.5, 19.35)"
16-12-2022 13:53:53.345859,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 37.77777777777778)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 19.5, 19.333333333333332)"
16-12-2022 13:53:54.581513,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.928571428571429)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 19.5, 19.333333333333332)"
16-12-2022 13:53:55.733835,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 14.0, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 19.5, 19.333333333333332)"
16-12-2022 13:53:56.886531,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 19.5, 19.333333333333332)"
16-12-2022 13:53:58.037624,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 19.5, 19.333333333333332)"
16-12-2022 13:53:59.228261,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 19.5, 21.555555555555557)"
16-12-2022 13:54:00.445660,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 22.0, 20.894736842105264)"
16-12-2022 13:54:01.682494,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 35.6)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 19.8)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 22.0, 19.666666666666668)"
16-12-2022 13:54:02.881806,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 38.0, 36.4)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 21.0)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 22.0, 19.666666666666668)"
16-12-2022 13:54:04.112206,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 38.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 21.0)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 83.33333333333333)","(11.0, 22.0, 20.0)"
16-12-2022 13:54:05.214486,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.8200000000000003)","(17.0, 40.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 21.0)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 80.0)","(11.0, 21.0, 20.0)"
16-12-2022 13:54:06.366479,"(7.5, 8.2, 7.805)","(2.45, 2.9, 2.7592000000000003)","(17.0, 40.0, 38.0)","(3.9, 5.1, 4.925000000000001)","(16.0, 22.0, 21.0)","(16.0, 24.0, 23.2)","(11.0, 13.5, 12.785714285714286)","(10.0, 14.0, 13.166666666666666)","(41.0, 110.0, 80.0)","(11.0, 21.0, 20.0)"
