,Handsome Alert,What A Nose,Haras Rusty,Downpipe,Summer Holiday,Aerobic System,Betty Jo,Frostbite Hux
04-01-2023 14:08:27.164930,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:28.218545,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:29.248318,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:30.331457,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:31.499323,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:32.648524,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:33.715410,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:34.786584,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:35.828806,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:36.900954,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:38.010856,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:39.069406,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:40.158690,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:41.452796,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:42.515624,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:43.698412,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:44.828575,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:45.972318,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:47.104246,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:48.201170,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:49.233700,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:50.294927,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:51.305190,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:52.354208,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:53.384469,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:54.646147,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:55.790548,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:56.876176,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:58.199057,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:08:59.986779,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:01.274893,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:02.502350,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:03.910865,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:05.166160,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:06.422698,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:07.728363,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:08.910934,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:10.051964,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:11.218697,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:12.606694,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:13.918793,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:15.218676,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:16.768380,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:18.216260,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:19.400329,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:20.531785,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:21.700647,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:22.871948,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:24.041583,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:25.223081,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:26.246953,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:27.340614,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:28.421621,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:29.628694,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:30.851224,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:32.041474,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:33.168369,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:34.238283,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:35.289443,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:36.385853,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:37.559118,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:38.756642,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:39.961149,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:41.120837,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:42.248999,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:43.356613,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:44.463344,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:45.545622,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:46.659396,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:47.783792,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:48.934504,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:50.074966,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:51.206382,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:52.326187,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:53.479850,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:54.529030,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:55.581678,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:56.663548,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:57.683012,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:58.781478,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
04-01-2023 14:09:59.948924,"(3.2, 5.9, 3.817857142857143)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.44, 1.8464864864864865)","(3.8, 6.2, 4.176086956521739)","(61.0, 500.0, 424.33333333333337)","(14.0, 46.0, 37.625)","(91.0, 650.0, 554.1666666666666)","(14.0, 55.0, 32.5)"
