,Sutter Man,Childers Road,Bettor Beontoit Nz,Celestial Daybreak,Damysus,Bayonet Soldier,Ammicchi,Whoee Johnson,Our Major Jack Nz,Barney Fella
12-01-2023 16:25:40.460551,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:41.777018,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:43.311477,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:44.934676,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:46.264405,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:47.504344,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:48.967598,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:50.325169,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:51.797015,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:53.490293,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:55.260838,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:56.611065,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:57.974099,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:25:59.306866,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:00.813143,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:02.187308,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:03.495333,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:04.685922,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:05.915195,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:07.183053,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:08.499963,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:09.845734,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:11.302156,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:12.607117,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 115.71428571428571)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:13.967633,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 140.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:15.245516,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:16.580199,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:17.963117,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:19.399886,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:20.742894,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:22.341903,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:23.706506,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:25.219936,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:26.635699,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 204.0)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:28.120951,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 193.33333333333334)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:29.565654,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:30.989395,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:33.300604,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:34.797706,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:36.520813,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:37.967113,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:39.459433,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:40.900424,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:42.363635,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:43.983206,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:45.583868,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:47.103952,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:48.584000,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:50.074095,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:51.549758,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:52.891912,"(5.5, 9.6, 7.14)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:54.349317,"(5.5, 9.6, 8.3)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 14.42)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:55.740589,"(5.5, 9.6, 9.219999999999999)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 11.5)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:57.069341,"(5.5, 9.6, 9.219999999999999)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 12.666666666666668)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:58.569663,"(5.5, 9.6, 8.366666666666667)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 12.666666666666668)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:26:59.988435,"(5.5, 9.6, 9.222222222222221)","(4.8, 8.2, 6.16)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 12.666666666666668)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:01.328935,"(5.5, 9.6, 8.533333333333333)","(4.8, 8.2, 7.272727272727272)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:02.674975,"(5.5, 9.6, 8.85)","(4.8, 8.2, 7.272727272727272)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:04.132090,"(5.5, 9.6, 8.85)","(4.8, 8.2, 7.272727272727272)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:05.689947,"(5.5, 9.6, 8.3)","(4.8, 8.2, 7.272727272727272)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:07.222896,"(5.5, 9.6, 8.3)","(4.8, 8.2, 7.859999999999999)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:08.704003,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.866666666666666)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:10.153165,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.866666666666666)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:11.736900,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.93)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:13.238816,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.549999999999999)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:14.616303,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.959999999999999)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:16.068447,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.959999999999999)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.357142857142858)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 17.4)"
12-01-2023 16:27:17.514625,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.5, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 16.692307692307693)"
12-01-2023 16:27:19.063673,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 22.0, 19.6875)"
12-01-2023 16:27:20.382445,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 17.75)","(101.0, 220.0, 191.42857142857144)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:21.714293,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:23.068186,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:24.428685,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:25.882232,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
12-01-2023 16:27:27.239165,"(5.5, 9.6, 8.733333333333333)","(4.8, 8.2, 7.944444444444444)","(8.0, 99999, 99990)","(61.0, 100.0, 80.0)","(12.0, 23.0, 20.375)","(101.0, 220.0, 201.8181818181818)","(10.0, 17.0, 15.833333333333334)","(8.0, 15.0, 13.057142857142857)","(2.6, 99999, 99990)","(12.0, 21.0, 19.6875)"
