,See Me Balt,Daisy Moments,Savage Victor,What A Bomber,Miss Priddle,Showtime Holly,Fancy Kelly,Malis Gonzales
10-01-2023 20:30:17.636284,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:18.741681,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:19.850768,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:20.946354,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:22.127129,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:23.293742,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:24.550086,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:25.846330,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:27.121626,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:28.402528,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:29.627734,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:30.818094,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:32.009507,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:33.126930,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:34.268943,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:35.489899,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:36.680940,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:37.847106,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:38.972724,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:40.024512,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:41.087787,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:42.173062,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:43.312930,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:44.543989,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:45.648233,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:46.675987,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:47.817325,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:48.959365,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:50.159046,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:51.328715,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:52.471180,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:53.688574,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:54.847260,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:56.004723,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:57.145406,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:58.303932,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:30:59.548686,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 4.098387096774193)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:00.855929,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:02.068328,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:03.264723,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:04.542048,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:05.843616,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:07.140676,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:08.411355,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:09.674050,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:10.987411,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:12.254539,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:13.393449,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:14.646315,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:16.032958,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:17.306826,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:18.595344,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:19.823838,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:21.090772,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:22.391509,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:23.810390,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:25.008973,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:26.278439,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:27.524975,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:28.790908,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:30.136632,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:31.554988,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:32.894066,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:34.186696,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:35.432337,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:36.820418,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:38.205679,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:39.471004,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:40.631788,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:41.827005,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:43.089954,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:44.363967,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:45.602281,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:46.878411,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:48.074288,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:31:49.309632,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 45.60714285714286)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
