,Prawn Topper,Gin And Vodka,Betty Boop,Deputy Mayor,Poor Wally
08-01-2023 18:53:41.926476,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:42.778491,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:43.658742,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:44.466062,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:45.314264,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:46.149641,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:47.023337,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:47.966926,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:48.771268,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:49.590082,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:50.545180,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:51.495279,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:52.336931,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:53.214318,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:54.086437,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:54.877211,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:55.777409,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:56.696527,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:57.499773,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:58.350276,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:53:59.220887,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:54:00.116136,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:54:01.043476,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:54:01.949362,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7444736842105264)"
08-01-2023 18:54:02.826353,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.903148148148148)"
08-01-2023 18:54:03.686969,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.903148148148148)"
08-01-2023 18:54:04.589348,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.903148148148148)"
08-01-2023 18:54:05.471736,"(101.0, 650.0, 557.5)","(2.6, 3.85, 2.9425)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.28, 1.7837606837606839)"
08-01-2023 18:54:06.426594,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.255)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.1, 1.7538461538461538)"
08-01-2023 18:54:07.305923,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.255)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.1, 1.7538461538461538)"
08-01-2023 18:54:08.137143,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.255)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.1, 1.7538461538461538)"
08-01-2023 18:54:09.003101,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.255)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.1, 1.7538461538461538)"
08-01-2023 18:54:09.845433,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.1814285714285715)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.1, 1.7538461538461538)"
08-01-2023 18:54:10.641255,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.1814285714285715)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.1, 1.7538461538461538)"
08-01-2023 18:54:11.538477,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.1814285714285715)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.1, 1.8306666666666667)"
08-01-2023 18:54:12.480272,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.8306666666666667)"
08-01-2023 18:54:13.291029,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.8306666666666667)"
08-01-2023 18:54:14.220907,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:15.161580,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:16.045171,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:16.899083,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:17.766992,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:18.570447,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:19.429380,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:20.345662,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:21.158563,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:21.946719,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:22.881803,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:23.754659,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:24.620885,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.7591666666666668)"
08-01-2023 18:54:25.482039,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.16)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.6)","(1.7, 2.08, 1.768888888888889)"
08-01-2023 18:54:26.334263,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.0966666666666667)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.06, 1.7666666666666666)"
08-01-2023 18:54:27.176775,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.0966666666666667)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.06, 1.7666666666666666)"
08-01-2023 18:54:28.096969,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.0966666666666667)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.06, 1.758181818181818)"
08-01-2023 18:54:28.998253,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:29.836607,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:30.656883,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:31.470267,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:32.335319,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:33.269810,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:34.088765,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:34.909987,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:35.814226,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:36.756260,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:37.650758,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:38.552431,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.161578947368421)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:39.387412,"(101.0, 650.0, 557.5)","(2.6, 3.85, 3.0475)","(41.0, 320.0, 179.0)","(4.4, 7.0, 5.981818181818182)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:40.200461,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.222222222222222)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:41.133182,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:42.091470,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:42.911972,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:43.717294,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:44.593851,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:45.483096,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:46.342284,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:47.151406,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:47.969873,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:48.872597,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:49.781832,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:50.650497,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:51.513041,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:52.361850,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:53.216819,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:54.103126,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:55.044562,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:55.928538,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:56.708024,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:54:57.589160,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.525714285714286)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.02, 1.7622222222222221)"
08-01-2023 18:54:58.517431,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.525714285714286)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.55)","(1.7, 2.02, 1.7545454545454546)"
08-01-2023 18:54:59.303810,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.966666666666667)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:00.162079,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.966666666666667)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:00.986595,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.966666666666667)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:01.838440,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.966666666666667)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:02.789629,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 5.133333333333333)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:03.720937,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.175)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:04.543756,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.175)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:05.428419,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.345454545454546)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:06.360862,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:07.222919,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:08.089724,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:08.955920,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:09.776374,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:10.621720,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:11.497173,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:12.367915,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:13.195950,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:14.014399,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:14.875313,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:15.829671,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:16.762516,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:17.620957,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:18.424728,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:19.350555,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:20.200957,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:21.029668,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:21.894503,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:22.761594,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:23.613099,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:24.502214,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:25.353269,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:26.167622,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:27.045705,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:27.973915,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:28.851724,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.537142857142857)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.442857142857143)","(1.7, 2.0, 1.7545454545454546)"
08-01-2023 18:55:29.722267,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5028571428571427)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.383333333333333)","(1.7, 2.06, 1.7666666666666666)"
08-01-2023 18:55:30.620159,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5028571428571427)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.383333333333333)","(1.7, 2.06, 1.7666666666666666)"
08-01-2023 18:55:31.444715,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.46)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.383333333333333)","(1.7, 2.06, 1.7666666666666666)"
08-01-2023 18:55:32.321129,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5733333333333333)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.383333333333333)","(1.7, 2.06, 1.758181818181818)"
08-01-2023 18:55:33.186239,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.383333333333333)","(1.7, 2.04, 1.758181818181818)"
08-01-2023 18:55:34.034063,"(101.0, 650.0, 557.5)","(2.6, 3.8, 3.5142857142857142)","(41.0, 320.0, 179.0)","(4.4, 6.8, 6.383333333333333)","(1.7, 2.04, 1.758181818181818)"
