,Shes Roses,Lektra Dish,Blazin Cool,Devils Spirit,Mt View Jewel,Dr Earnie,Establishment
07-01-2023 10:12:09.230344,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.142857142857143)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:10.208342,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.142857142857143)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:11.228106,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 4.866666666666666)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:12.280258,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 4.866666666666666)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:13.302645,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.142857142857143)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:14.392062,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.142857142857143)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:15.487188,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.142857142857143)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:16.514877,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 4.866666666666666)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:17.567890,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 4.866666666666666)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:18.515395,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:19.506881,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:20.547447,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:21.587789,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:22.568986,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:23.648934,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:24.695526,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:25.727586,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:26.893959,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:28.030868,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:29.066138,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:30.099770,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:31.125132,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:32.062094,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:33.073859,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:34.033120,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:35.031055,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:36.116363,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:37.187563,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:38.381890,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:39.529095,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 6.0)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:40.556479,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:41.538854,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:42.654491,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 5.2)","(8.5, 17.0, 11.533333333333333)"
07-01-2023 10:12:43.746539,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 6.4, 4.569230769230769)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:44.821531,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.772727272727273)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:45.876263,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.9, 4.772727272727273)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:46.837179,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.9, 4.772727272727273)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:47.903209,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.9, 4.772727272727273)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:49.034557,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.9, 4.557142857142857)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:50.059454,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.9, 4.557142857142857)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:51.255276,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.9, 4.557142857142857)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:52.306431,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.9, 3.9499999999999997)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:53.285118,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:54.335646,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:55.365518,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:56.405151,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:57.468106,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.705882352941177)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:58.472852,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.057142857142857)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:12:59.517073,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.057142857142857)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:13:00.617439,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.057142857142857)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:13:01.624043,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.057142857142857)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:13:02.649376,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.057142857142857)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9899999999999998)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:13:03.717121,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.057142857142857)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 4.8, 3.9736842105263155)","(8.5, 17.0, 11.666666666666666)"
07-01-2023 10:13:04.849203,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.057142857142857)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.3, 3.9736842105263155)","(8.5, 17.0, 15.566666666666666)"
07-01-2023 10:13:05.955585,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 4.68)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.3, 3.9736842105263155)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:07.107351,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 4.68)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.3, 4.154545454545454)","(8.5, 17.0, 13.0)"
07-01-2023 10:13:08.187246,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 4.68)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.3, 4.154545454545454)","(8.5, 17.0, 13.0)"
07-01-2023 10:13:09.326261,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 4.68)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.3, 4.462068965517242)","(8.5, 17.0, 13.0)"
07-01-2023 10:13:10.494072,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 4.68)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.3, 4.462068965517242)","(8.5, 17.0, 13.0)"
07-01-2023 10:13:11.588012,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 4.68)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.3, 4.462068965517242)","(8.5, 17.0, 13.0)"
07-01-2023 10:13:12.674412,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 4.68)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.3, 4.866666666666667)","(8.5, 17.0, 13.0)"
07-01-2023 10:13:13.708020,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 4.68)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.2, 4.61578947368421)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:14.648374,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.2, 5.4)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.1, 4.61578947368421)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:15.577002,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.28)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.1, 4.61578947368421)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:16.493919,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.28)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.1, 4.3)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:17.431245,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.28)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.1, 4.3)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:18.588766,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.28)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.1, 4.3)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:19.625806,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.28)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.1, 4.01)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:20.582388,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.28)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.01)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:21.902193,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.28)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.01)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:22.988756,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.28)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.5275)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:24.186922,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.5275)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:25.216569,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:26.403603,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:27.346495,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:28.395290,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:29.540612,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:30.485209,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:31.494088,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.324999999999999)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:32.461756,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.324999999999999)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:33.439993,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.324999999999999)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:34.505094,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:35.531486,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:36.494758,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 13.64)"
07-01-2023 10:13:37.528675,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:38.590935,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:39.731136,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:40.814104,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.324999999999999)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:41.975757,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.324999999999999)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:43.290780,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 11.933333333333334)"
