,Star Sparks,Momack,Estadio Mestalla,Born With Wings,High Court,Tip Of The Spear,Bend The Knee,Bazooka,Chateaux Park,Estreet
07-01-2023 15:34:33.569668,"(5.5, 6.2, 6.137984496124031)","(8.5, 9.6, 9.561643835616438)","(2.6, 2.98, 2.9357070707070707)","(15.0, 19.0, 18.766666666666666)","(15.0, 18.0, 17.291666666666668)","(17.0, 21.0, 20.333333333333332)","(12.0, 15.5, 14.856164383561644)","(9.0, 12.0, 11.74757281553398)","(17.0, 21.0, 20.333333333333332)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:34.866020,"(5.5, 6.2, 6.137984496124031)","(8.5, 9.6, 9.561643835616438)","(2.6, 2.94, 2.9357070707070707)","(15.0, 19.0, 18.766666666666666)","(15.0, 17.5, 17.291666666666668)","(17.0, 21.0, 20.272727272727273)","(12.0, 15.5, 15.064814814814815)","(9.0, 12.0, 11.803571428571429)","(17.0, 21.0, 20.38095238095238)","(21.0, 32.0, 31.272727272727273)"
07-01-2023 15:34:36.223738,"(5.5, 6.2, 6.137984496124031)","(8.5, 9.6, 9.546478873239437)","(2.6, 2.94, 3.043020594965675)","(15.0, 19.0, 18.805555555555557)","(15.0, 17.5, 17.258064516129032)","(17.0, 21.0, 20.428571428571427)","(12.0, 15.5, 14.905063291139241)","(9.0, 12.0, 11.625)","(17.0, 21.0, 20.338983050847457)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:37.578315,"(5.5, 6.2, 6.137984496124031)","(8.5, 9.6, 9.546478873239437)","(2.6, 3.05, 3.0426940639269406)","(15.0, 19.0, 18.805555555555557)","(15.0, 17.5, 17.666666666666668)","(17.0, 21.0, 20.11111111111111)","(12.0, 15.5, 14.905063291139241)","(9.0, 12.0, 11.595238095238095)","(17.0, 21.0, 20.338983050847457)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:38.924694,"(5.5, 6.2, 6.137984496124031)","(8.5, 9.6, 9.546478873239437)","(2.6, 3.05, 3.0426940639269406)","(15.0, 19.0, 18.805555555555557)","(15.0, 18.0, 17.666666666666668)","(17.0, 21.0, 20.11111111111111)","(12.0, 15.5, 14.919753086419753)","(9.0, 12.0, 11.595238095238095)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:40.283988,"(5.5, 6.2, 6.1733840304182515)","(8.5, 9.6, 9.470454545454546)","(2.6, 3.05, 3.046125)","(15.0, 19.0, 18.805555555555557)","(15.0, 18.0, 17.820224719101123)","(17.0, 19.5, 19.45)","(12.0, 15.5, 14.897435897435898)","(9.0, 12.0, 11.595238095238095)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:41.640787,"(5.5, 6.2, 6.1733840304182515)","(8.5, 9.6, 9.470454545454546)","(2.6, 3.05, 3.0482984293193716)","(15.0, 19.0, 18.805555555555557)","(15.0, 18.0, 17.820224719101123)","(17.0, 19.5, 19.45)","(12.0, 15.5, 14.897435897435898)","(9.0, 12.0, 11.595238095238095)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:42.995593,"(5.5, 6.2, 6.1733840304182515)","(8.5, 9.6, 9.465882352941177)","(2.6, 3.05, 3.0482240437158468)","(15.0, 19.0, 18.805555555555557)","(15.0, 18.0, 17.820224719101123)","(17.0, 19.5, 19.45)","(12.0, 15.5, 14.897435897435898)","(9.0, 12.0, 11.560344827586206)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:44.329982,"(5.5, 6.2, 6.044444444444444)","(8.5, 9.6, 9.459322033898305)","(2.6, 3.05, 3.0472868217054265)","(15.0, 19.0, 18.774193548387096)","(15.0, 18.0, 17.39673913043478)","(17.0, 19.5, 19.423076923076923)","(12.0, 15.5, 14.897435897435898)","(9.0, 12.0, 11.560344827586206)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:45.678405,"(5.5, 6.2, 6.044444444444444)","(8.5, 9.6, 9.4546875)","(2.6, 3.1, 3.047164948453608)","(15.0, 19.0, 18.774193548387096)","(15.0, 17.5, 17.39673913043478)","(17.0, 19.5, 19.423076923076923)","(12.0, 15.5, 15.188888888888888)","(9.0, 12.0, 11.560344827586206)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:46.961628,"(5.5, 6.2, 6.044444444444444)","(8.5, 9.6, 9.481395348837209)","(2.6, 3.1, 3.0442988204456096)","(15.0, 19.0, 18.774193548387096)","(15.0, 17.5, 17.3855421686747)","(17.0, 19.5, 19.423076923076923)","(12.0, 15.5, 15.188888888888888)","(9.0, 12.0, 11.555555555555555)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:48.321419,"(5.5, 6.4, 6.009375)","(8.5, 9.4, 9.358870967741936)","(2.6, 3.1, 3.044091486658196)","(15.0, 19.0, 18.774193548387096)","(15.0, 17.5, 17.3855421686747)","(17.0, 19.5, 19.423076923076923)","(12.0, 15.5, 15.188888888888888)","(9.0, 12.0, 11.555555555555555)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:49.620106,"(5.5, 6.4, 6.217518248175183)","(8.5, 9.4, 9.358870967741936)","(2.6, 3.1, 3.044260204081633)","(15.0, 19.0, 18.774193548387096)","(15.0, 17.5, 17.3855421686747)","(17.0, 19.5, 19.423076923076923)","(12.0, 15.5, 15.188888888888888)","(9.0, 12.0, 11.555555555555555)","(17.0, 21.0, 20.344827586206897)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:50.977211,"(5.5, 6.4, 6.209160305343512)","(8.5, 9.4, 9.336654804270463)","(2.6, 3.1, 3.054690831556503)","(15.0, 19.0, 18.774193548387096)","(15.0, 17.5, 17.3855421686747)","(17.0, 19.5, 19.423076923076923)","(12.0, 15.5, 15.166666666666666)","(9.0, 12.0, 11.74074074074074)","(17.0, 21.0, 20.518987341772153)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:52.344356,"(5.5, 6.4, 6.1375)","(8.5, 9.4, 9.335036496350366)","(2.6, 3.1, 3.0548034934497816)","(15.0, 19.0, 18.75)","(15.0, 17.5, 16.897435897435898)","(17.0, 19.5, 19.423076923076923)","(12.0, 15.5, 15.166666666666666)","(9.0, 12.0, 11.602836879432624)","(17.0, 21.0, 20.506493506493506)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:53.885808,"(5.5, 6.4, 6.161137440758294)","(8.5, 9.4, 9.340468227424749)","(2.6, 3.1, 3.0522727272727272)","(15.0, 19.0, 18.75)","(15.0, 17.0, 16.884615384615383)","(17.0, 19.5, 19.423076923076923)","(12.0, 15.5, 15.166666666666666)","(9.0, 12.0, 11.813432835820896)","(17.0, 21.0, 20.506493506493506)","(21.0, 32.0, 31.0)"
07-01-2023 15:34:55.259644,"(5.5, 6.4, 6.161137440758294)","(8.5, 9.4, 9.475)","(2.6, 3.1, 3.052077363896848)","(15.0, 19.0, 18.75)","(15.0, 17.0, 16.976190476190474)","(17.0, 19.5, 19.2)","(12.0, 15.5, 14.772727272727273)","(9.0, 12.0, 11.813432835820896)","(17.0, 21.0, 20.541666666666668)","(21.0, 32.0, 30.933333333333334)"
07-01-2023 15:34:56.634820,"(5.5, 6.4, 6.095652173913043)","(8.5, 9.6, 9.475)","(2.6, 3.1, 3.0519396551724136)","(15.0, 19.0, 18.75)","(15.0, 17.5, 16.74137931034483)","(17.0, 19.5, 19.184210526315788)","(12.0, 15.5, 14.772727272727273)","(9.0, 12.0, 11.813432835820896)","(17.0, 21.0, 20.541666666666668)","(21.0, 32.0, 30.933333333333334)"
07-01-2023 15:34:58.015842,"(5.5, 6.2, 6.088888888888889)","(8.5, 9.6, 9.503846153846155)","(2.6, 3.1, 3.0519396551724136)","(15.0, 19.0, 18.75)","(15.0, 17.5, 16.74137931034483)","(17.0, 19.5, 19.125)","(12.0, 15.5, 14.89622641509434)","(9.0, 12.0, 11.778409090909092)","(17.0, 21.0, 20.56578947368421)","(21.0, 32.0, 30.933333333333334)"
07-01-2023 15:34:59.380278,"(5.5, 6.2, 6.072727272727273)","(8.5, 9.6, 9.503846153846155)","(2.6, 3.1, 3.036811023622047)","(15.0, 19.0, 18.75)","(15.0, 17.5, 17.2)","(17.0, 19.5, 19.418367346938776)","(12.0, 15.5, 14.89622641509434)","(9.0, 12.0, 11.712418300653594)","(17.0, 21.0, 20.56578947368421)","(21.0, 32.0, 30.933333333333334)"
07-01-2023 15:35:00.760593,"(5.5, 6.2, 6.072727272727273)","(8.5, 9.6, 9.49795918367347)","(2.6, 3.1, 3.0439024390243903)","(15.0, 19.0, 18.75)","(15.0, 17.5, 17.227272727272727)","(17.0, 19.5, 19.414893617021278)","(12.0, 15.5, 14.912844036697248)","(9.0, 12.0, 11.712418300653594)","(17.0, 21.0, 20.56578947368421)","(21.0, 32.0, 30.933333333333334)"
07-01-2023 15:35:02.138522,"(5.5, 6.0, 5.935294117647059)","(8.5, 9.6, 9.49795918367347)","(2.6, 3.05, 3.0442263279445725)","(15.0, 19.0, 18.75)","(15.0, 17.5, 16.875)","(17.0, 19.5, 19.414893617021278)","(12.0, 15.5, 14.952991452991453)","(9.0, 12.0, 11.712418300653594)","(17.0, 21.0, 20.56578947368421)","(21.0, 32.0, 31.058823529411764)"
07-01-2023 15:35:03.386186,"(5.5, 6.0, 5.982352941176471)","(8.5, 9.6, 9.49795918367347)","(2.6, 3.05, 3.0442263279445725)","(15.0, 19.0, 18.797619047619047)","(15.0, 17.0, 16.928571428571427)","(17.0, 19.5, 19.38888888888889)","(12.0, 15.5, 14.952991452991453)","(9.0, 12.0, 11.714285714285714)","(17.0, 21.0, 20.56)","(21.0, 32.0, 31.304347826086957)"
07-01-2023 15:35:04.623829,"(5.5, 6.0, 5.916316639741519)","(8.5, 9.8, 9.7)","(2.6, 3.05, 3.045291902071563)","(15.0, 19.0, 18.797619047619047)","(15.0, 17.0, 16.675)","(17.0, 19.5, 19.166666666666668)","(12.0, 15.5, 14.952991452991453)","(9.0, 12.0, 11.835820895522389)","(17.0, 21.0, 20.304)","(21.0, 32.0, 31.304347826086957)"
07-01-2023 15:35:05.901484,"(5.5, 6.0, 5.909222423146474)","(8.5, 10.0, 9.720481927710843)","(2.6, 3.05, 3.045291902071563)","(15.0, 19.0, 18.797619047619047)","(15.0, 17.0, 16.675)","(17.0, 19.5, 19.166666666666668)","(12.0, 15.5, 14.952991452991453)","(9.0, 12.0, 11.770833333333334)","(17.0, 21.0, 20.304)","(21.0, 32.0, 31.304347826086957)"
07-01-2023 15:35:07.147083,"(5.5, 6.0, 5.903646833013436)","(8.5, 10.0, 9.720481927710843)","(2.6, 3.05, 3.048003992015968)","(15.0, 19.0, 18.797619047619047)","(15.0, 17.0, 17.94871794871795)","(17.0, 19.5, 19.166666666666668)","(12.0, 15.5, 14.952991452991453)","(9.0, 12.0, 11.770833333333334)","(17.0, 21.0, 20.29268292682927)","(21.0, 32.0, 31.304347826086957)"
07-01-2023 15:35:08.484778,"(5.5, 6.0, 5.903646833013436)","(8.5, 10.0, 9.765656565656565)","(2.6, 3.05, 3.047394540942928)","(15.0, 19.0, 18.716666666666665)","(15.0, 18.0, 17.951219512195124)","(17.0, 19.5, 18.09090909090909)","(12.0, 15.5, 14.99074074074074)","(9.0, 12.0, 11.758241758241759)","(17.0, 21.0, 20.29268292682927)","(21.0, 32.0, 31.11111111111111)"
07-01-2023 15:35:09.828769,"(5.5, 6.0, 5.8334677419354835)","(8.5, 10.0, 9.765656565656565)","(2.6, 3.1, 3.0399812734082396)","(15.0, 19.0, 18.613636363636363)","(15.0, 18.0, 17.951219512195124)","(17.0, 18.5, 18.119718309859156)","(12.0, 15.0, 14.99074074074074)","(9.0, 12.0, 11.758241758241759)","(17.0, 21.0, 20.29268292682927)","(21.0, 32.0, 30.666666666666668)"
07-01-2023 15:35:11.145287,"(5.5, 5.9, 5.837878787878788)","(8.5, 10.0, 9.765656565656565)","(2.6, 3.1, 3.0414233576642338)","(15.0, 19.0, 18.613636363636363)","(15.0, 18.0, 17.951219512195124)","(17.0, 18.5, 18.119718309859156)","(12.0, 15.0, 14.99074074074074)","(9.0, 12.0, 11.758241758241759)","(17.0, 21.0, 20.29268292682927)","(21.0, 32.0, 30.666666666666668)"
07-01-2023 15:35:12.468639,"(5.5, 6.0, 5.836575875486381)","(8.5, 10.0, 9.765656565656565)","(2.6, 3.1, 3.052863436123348)","(15.0, 19.0, 18.613636363636363)","(15.0, 18.0, 17.951219512195124)","(17.0, 18.5, 18.119718309859156)","(12.0, 15.0, 14.964912280701755)","(9.0, 12.0, 11.758241758241759)","(17.0, 21.0, 20.29268292682927)","(21.0, 32.0, 30.58823529411765)"
07-01-2023 15:35:13.732165,"(5.5, 6.0, 5.836996336996337)","(8.5, 10.0, 9.765656565656565)","(2.6, 3.1, 3.052863436123348)","(15.0, 19.0, 18.613636363636363)","(15.0, 18.0, 17.951219512195124)","(17.0, 18.5, 18.119718309859156)","(12.0, 15.5, 14.864583333333334)","(9.0, 12.0, 11.758241758241759)","(17.0, 21.0, 20.33076923076923)","(21.0, 32.0, 29.444444444444443)"
07-01-2023 15:35:14.945455,"(5.5, 6.0, 5.842756183745583)","(8.5, 10.0, 9.765656565656565)","(2.6, 3.1, 3.0559065934065934)","(15.0, 18.5, 18.13157894736842)","(15.0, 18.0, 17.951219512195124)","(17.0, 18.5, 17.877777777777776)","(12.0, 15.5, 14.974137931034482)","(9.0, 12.0, 11.62)","(17.0, 21.0, 20.33076923076923)","(21.0, 30.0, 29.444444444444443)"
07-01-2023 15:35:16.241621,"(5.5, 6.0, 5.84306049822064)","(8.5, 10.0, 9.75578947368421)","(2.6, 3.1, 3.052863436123348)","(15.0, 18.5, 18.13157894736842)","(15.0, 18.0, 17.951219512195124)","(17.0, 18.5, 17.877777777777776)","(12.0, 15.5, 14.974137931034482)","(9.0, 12.0, 11.62)","(17.0, 21.0, 20.325581395348838)","(21.0, 30.0, 29.444444444444443)"
07-01-2023 15:35:17.581715,"(5.5, 6.0, 5.836363636363636)","(8.0, 10.0, 9.75578947368421)","(2.6, 3.1, 3.0418099547511313)","(15.0, 18.5, 18.01865671641791)","(15.0, 18.0, 17.9811320754717)","(17.0, 18.5, 18.094202898550726)","(12.0, 15.5, 14.974137931034482)","(9.0, 12.0, 11.62)","(17.0, 21.0, 20.325581395348838)","(21.0, 30.0, 29.214285714285715)"
07-01-2023 15:35:18.924723,"(5.5, 6.0, 5.905309734513275)","(8.0, 10.0, 9.925925925925926)","(2.6, 3.1, 3.049464668094218)","(15.0, 18.5, 18.018115942028984)","(15.0, 18.0, 17.94736842105263)","(17.0, 18.5, 18.094202898550726)","(12.0, 15.5, 14.923076923076923)","(9.0, 12.0, 11.62)","(17.0, 21.0, 20.325581395348838)","(21.0, 30.0, 29.266666666666666)"
07-01-2023 15:35:20.356236,"(5.5, 6.0, 5.906040268456376)","(8.0, 10.0, 9.727536231884057)","(2.6, 3.05, 3.049464668094218)","(15.0, 18.5, 18.018115942028984)","(15.0, 18.0, 17.94736842105263)","(17.0, 18.5, 18.094202898550726)","(12.0, 15.0, 15.78110599078341)","(9.0, 12.0, 11.62)","(17.0, 21.0, 20.325581395348838)","(21.0, 30.0, 29.266666666666666)"
07-01-2023 15:35:21.704517,"(5.5, 6.0, 5.906040268456376)","(8.0, 9.8, 9.727536231884057)","(2.6, 3.05, 3.038403041825095)","(15.0, 18.5, 18.020491803278688)","(15.0, 18.0, 17.946428571428573)","(17.0, 18.5, 18.055555555555557)","(12.0, 16.0, 15.768844221105528)","(9.0, 12.0, 11.568181818181818)","(17.0, 21.0, 20.23008849557522)","(21.0, 30.0, 29.266666666666666)"
07-01-2023 15:35:23.109290,"(5.5, 6.2, 6.158035714285714)","(8.0, 9.8, 9.723664122137405)","(2.6, 3.1, 3.0372608257804634)","(15.0, 18.5, 18.063432835820894)","(15.0, 18.0, 17.930232558139537)","(17.0, 18.5, 18.071428571428573)","(12.0, 16.0, 15.185840707964601)","(9.0, 12.0, 11.495495495495495)","(17.0, 21.0, 20.23008849557522)","(21.0, 30.0, 29.266666666666666)"
07-01-2023 15:35:24.445735,"(5.5, 6.2, 6.129838709677419)","(8.0, 9.8, 9.717355371900826)","(2.6, 3.1, 3.0376767676767678)","(15.0, 18.5, 18.063432835820894)","(15.0, 18.0, 17.91176470588235)","(17.0, 18.5, 18.05)","(12.0, 16.0, 15.03061224489796)","(9.0, 11.5, 11.229857819905213)","(17.0, 21.0, 20.298387096774192)","(21.0, 30.0, 29.266666666666666)"
07-01-2023 15:35:25.771472,"(5.5, 6.2, 6.171521035598706)","(8.0, 9.8, 9.676543209876543)","(2.6, 3.1, 3.0525384615384614)","(15.0, 18.5, 18.063432835820894)","(15.0, 18.0, 17.91176470588235)","(17.0, 18.5, 18.05)","(12.0, 16.0, 15.227642276422765)","(9.0, 11.5, 11.238532110091743)","(17.0, 21.0, 20.298387096774192)","(21.0, 30.0, 28.8)"
07-01-2023 15:35:27.059653,"(5.5, 6.2, 6.171521035598706)","(8.0, 9.8, 9.676543209876543)","(2.6, 3.1, 3.0529725609756095)","(15.0, 18.5, 18.076335877862597)","(15.0, 18.0, 18.166666666666668)","(17.0, 18.5, 18.45)","(12.0, 16.0, 15.371428571428572)","(9.0, 11.5, 11.257009345794392)","(17.0, 21.0, 20.63768115942029)","(21.0, 30.0, 29.11111111111111)"
07-01-2023 15:35:28.371399,"(5.5, 6.0, 5.980813953488372)","(8.0, 9.8, 9.70379746835443)","(2.6, 3.1, 3.001411451398136)","(15.0, 18.5, 18.094890510948904)","(15.0, 18.5, 18.166666666666668)","(17.0, 19.5, 18.45)","(12.0, 16.0, 15.371428571428572)","(9.0, 11.5, 11.257009345794392)","(17.0, 21.0, 20.63768115942029)","(21.0, 30.0, 29.11111111111111)"
07-01-2023 15:35:29.682411,"(5.5, 6.0, 5.965441176470589)","(8.0, 9.8, 9.705128205128206)","(2.6, 3.1, 3.011842105263158)","(15.0, 18.5, 18.094890510948904)","(15.0, 18.5, 18.153846153846153)","(17.0, 19.5, 18.45)","(12.0, 16.0, 15.371428571428572)","(9.0, 11.5, 11.263636363636364)","(17.0, 21.0, 20.63768115942029)","(21.0, 30.0, 29.11111111111111)"
07-01-2023 15:35:31.011679,"(5.5, 6.0, 5.9624)","(8.0, 9.8, 9.705128205128206)","(2.6, 3.05, 2.9946564885496185)","(15.0, 18.5, 18.094890510948904)","(15.0, 18.5, 18.153846153846153)","(17.0, 19.5, 19.13917525773196)","(12.0, 16.0, 15.371428571428572)","(9.0, 11.5, 11.263636363636364)","(17.0, 21.0, 20.63768115942029)","(21.0, 30.0, 29.304347826086957)"
07-01-2023 15:35:32.280817,"(5.5, 6.0, 5.972988505747127)","(8.0, 9.8, 9.705128205128206)","(2.6, 3.0, 2.9844736842105264)","(15.0, 18.5, 18.094890510948904)","(15.0, 18.5, 18.178571428571427)","(17.0, 19.5, 19.594117647058823)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.333865814696486)","(17.0, 21.0, 20.675324675324674)","(21.0, 30.0, 29.529411764705884)"
07-01-2023 15:35:33.588783,"(5.5, 6.0, 5.972988505747127)","(8.0, 9.8, 9.705128205128206)","(2.6, 3.0, 2.982820512820513)","(15.0, 18.5, 18.094890510948904)","(15.0, 18.5, 18.178571428571427)","(17.0, 20.0, 19.594117647058823)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.333865814696486)","(17.0, 21.0, 20.72151898734177)","(21.0, 30.0, 29.529411764705884)"
07-01-2023 15:35:34.890298,"(5.5, 6.0, 5.963565891472868)","(8.0, 9.8, 9.705128205128206)","(2.6, 3.0, 2.983464566929134)","(15.0, 18.5, 18.109154929577464)","(15.0, 18.5, 18.403846153846153)","(17.0, 20.0, 19.20689655172414)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.356353591160222)","(17.0, 21.0, 20.78640776699029)","(21.0, 30.0, 29.333333333333332)"
07-01-2023 15:35:36.176051,"(5.5, 6.0, 5.966428571428572)","(8.0, 9.8, 9.702631578947368)","(2.6, 3.0, 2.9664670658682635)","(15.0, 18.5, 18.106382978723403)","(15.0, 18.5, 18.358490566037737)","(17.0, 20.0, 19.22222222222222)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.331715210355988)","(17.0, 21.0, 20.72151898734177)","(21.0, 30.0, 29.333333333333332)"
07-01-2023 15:35:37.509014,"(5.5, 6.2, 6.083552631578947)","(8.0, 9.8, 9.687878787878788)","(2.6, 2.98, 3.0243589743589743)","(15.0, 18.5, 18.106382978723403)","(15.0, 18.5, 18.358490566037737)","(17.0, 20.0, 19.22222222222222)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.331715210355988)","(17.0, 21.0, 20.734939759036145)","(21.0, 30.0, 29.333333333333332)"
07-01-2023 15:35:38.856180,"(5.5, 6.2, 6.083552631578947)","(8.0, 9.8, 9.687878787878788)","(2.6, 3.05, 3.020539419087137)","(15.0, 18.5, 18.106382978723403)","(15.0, 18.5, 18.346938775510203)","(17.0, 20.0, 19.5625)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.331715210355988)","(17.0, 21.0, 20.734939759036145)","(21.0, 30.0, 29.483870967741936)"
07-01-2023 15:35:40.172599,"(5.5, 6.2, 6.0876190476190475)","(8.0, 9.8, 9.687878787878788)","(2.6, 3.05, 3.020539419087137)","(15.0, 18.5, 18.106382978723403)","(15.0, 18.5, 18.346938775510203)","(17.0, 20.0, 19.5625)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.331715210355988)","(17.0, 21.0, 20.734939759036145)","(21.0, 30.0, 28.782608695652172)"
07-01-2023 15:35:41.459883,"(5.5, 6.2, 6.0876190476190475)","(8.0, 9.8, 9.687878787878788)","(2.6, 3.05, 3.0190721649484535)","(15.0, 18.5, 18.106382978723403)","(15.0, 18.5, 18.346938775510203)","(17.0, 20.0, 19.54794520547945)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.331715210355988)","(17.0, 21.0, 20.734939759036145)","(21.0, 29.0, 28.782608695652172)"
07-01-2023 15:35:42.687379,"(5.5, 6.2, 6.0876190476190475)","(8.0, 9.8, 9.687878787878788)","(2.6, 3.05, 3.0241304347826086)","(15.0, 18.5, 18.106382978723403)","(15.0, 18.5, 18.17391304347826)","(17.0, 20.0, 19.275862068965516)","(12.0, 16.0, 15.536842105263158)","(9.0, 11.5, 11.331715210355988)","(17.0, 21.0, 19.9375)","(21.0, 29.0, 28.72222222222222)"
07-01-2023 15:35:43.915468,"(5.5, 6.2, 6.112883435582822)","(8.0, 9.8, 9.687878787878788)","(2.6, 3.05, 3.0235555555555553)","(15.0, 18.5, 18.103571428571428)","(15.0, 18.5, 18.10126582278481)","(17.0, 20.0, 19.16)","(12.0, 16.0, 15.36231884057971)","(9.0, 11.5, 11.131756756756756)","(17.0, 20.0, 19.94)","(21.0, 29.0, 28.705882352941178)"
07-01-2023 15:35:45.157671,"(5.5, 6.2, 6.095364238410596)","(8.0, 9.8, 9.680645161290323)","(2.6, 3.05, 3.023497267759563)","(15.0, 18.5, 18.103571428571428)","(15.0, 20.0, 18.10126582278481)","(17.0, 20.0, 19.515384615384615)","(12.0, 16.0, 15.36231884057971)","(9.0, 11.5, 11.143790849673202)","(17.0, 20.0, 19.983333333333334)","(21.0, 29.0, 28.736842105263158)"
07-01-2023 15:35:46.525175,"(5.5, 6.2, 6.095364238410596)","(8.0, 9.8, 9.680645161290323)","(2.6, 3.05, 3.023497267759563)","(15.0, 18.5, 18.103571428571428)","(15.0, 20.0, 18.025316455696203)","(17.0, 20.0, 19.515384615384615)","(12.0, 16.0, 15.36231884057971)","(9.0, 11.5, 11.206989247311828)","(17.0, 20.0, 19.983333333333334)","(21.0, 29.0, 28.736842105263158)"
07-01-2023 15:35:47.815159,"(5.5, 6.2, 6.087943262411348)","(8.0, 9.8, 9.680645161290323)","(2.6, 3.05, 3.0202453987730062)","(15.0, 18.5, 18.103571428571428)","(15.0, 20.0, 18.025316455696203)","(17.0, 20.0, 19.515384615384615)","(12.0, 16.0, 15.36231884057971)","(9.0, 11.5, 11.206989247311828)","(17.0, 20.0, 19.983333333333334)","(21.0, 29.0, 28.736842105263158)"
07-01-2023 15:35:49.190100,"(5.5, 6.0, 5.976760563380282)","(8.0, 9.8, 9.648979591836735)","(2.6, 3.05, 3.0081081081081082)","(15.0, 18.5, 18.103571428571428)","(15.0, 20.0, 18.375)","(17.0, 20.0, 19.16)","(12.0, 16.0, 15.348148148148148)","(9.0, 11.5, 11.206989247311828)","(17.0, 20.0, 19.579166666666666)","(21.0, 29.0, 28.736842105263158)"
07-01-2023 15:35:50.570665,"(5.5, 6.0, 5.976760563380282)","(8.0, 9.8, 9.648979591836735)","(2.6, 3.05, 3.0081081081081082)","(15.0, 18.5, 18.103571428571428)","(15.0, 19.5, 18.375)","(17.0, 20.0, 19.16)","(12.0, 16.0, 15.343283582089553)","(9.0, 11.5, 11.240384615384615)","(17.0, 20.0, 19.54090909090909)","(21.0, 29.0, 28.736842105263158)"
07-01-2023 15:35:51.969328,"(5.5, 6.0, 5.951470588235294)","(8.0, 9.8, 9.635555555555555)","(2.6, 3.05, 3.000627943485086)","(15.0, 18.5, 18.09931506849315)","(15.0, 19.5, 18.333333333333332)","(17.0, 20.0, 19.2)","(12.0, 16.0, 15.4)","(9.0, 11.5, 11.22421524663677)","(17.0, 20.0, 19.54090909090909)","(21.0, 29.0, 28.318181818181817)"
07-01-2023 15:35:53.327901,"(5.5, 6.0, 5.93125)","(8.0, 9.6, 9.569230769230769)","(2.6, 3.1, 3.0300211416490486)","(15.0, 18.5, 18.161849710982658)","(15.0, 19.5, 19.045454545454547)","(17.0, 19.5, 19.38)","(12.0, 15.5, 15.3125)","(9.0, 11.5, 11.254980079681275)","(17.0, 20.0, 19.585616438356166)","(21.0, 29.0, 28.454545454545453)"
07-01-2023 15:35:54.738735,"(5.5, 6.0, 5.970434782608696)","(8.0, 9.8, 9.682758620689656)","(2.6, 3.1, 3.0403225806451615)","(15.0, 18.5, 18.161849710982658)","(15.0, 19.5, 18.5625)","(17.0, 19.5, 19.4)","(12.0, 16.0, 15.3125)","(9.0, 11.5, 11.258823529411764)","(17.0, 20.0, 19.596666666666668)","(21.0, 29.0, 28.516129032258064)"
07-01-2023 15:35:56.046826,"(5.5, 6.0, 5.96421052631579)","(8.0, 9.8, 9.621052631578948)","(2.6, 3.1, 3.0403225806451615)","(15.0, 18.5, 18.18716577540107)","(15.0, 19.5, 18.571428571428573)","(17.0, 19.5, 19.4)","(12.0, 16.0, 15.3125)","(9.0, 11.5, 11.258823529411764)","(17.0, 20.0, 19.06140350877193)","(21.0, 29.0, 28.423076923076923)"
07-01-2023 15:35:57.407016,"(5.5, 6.0, 5.963440860215054)","(8.0, 9.6, 9.577272727272726)","(2.6, 3.1, 3.0628348214285714)","(15.0, 18.5, 18.09090909090909)","(15.0, 19.0, 18.571428571428573)","(17.0, 19.5, 19.774193548387096)","(12.0, 16.0, 15.3125)","(9.0, 11.5, 11.258823529411764)","(17.0, 19.5, 19.06140350877193)","(21.0, 29.0, 28.454545454545453)"
