,Virage Volante,Wilcott,Tommy Throttle,Boundin Blue,Steel Harbour,Magic Burner,All About,Tyrion Lannister
07-01-2023 10:08:22.289759,"(3.6, 5.2, 4.825)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 35.1)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.170588235294118)"
07-01-2023 10:08:23.402505,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 35.1)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.1545454545454548)"
07-01-2023 10:08:24.498572,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.2125)"
07-01-2023 10:08:25.606488,"(3.6, 5.2, 4.825)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.2125)"
07-01-2023 10:08:26.695267,"(3.6, 5.2, 4.825)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.2333333333333334)"
07-01-2023 10:08:27.734000,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.2125)"
07-01-2023 10:08:28.846153,"(3.6, 5.2, 4.825)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.2333333333333334)"
07-01-2023 10:08:30.039462,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.710526315789474)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.161538461538462)"
07-01-2023 10:08:31.193963,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.695238095238095)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.1375)"
07-01-2023 10:08:32.356037,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.569230769230769)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.161538461538462)"
07-01-2023 10:08:33.504294,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.569230769230769)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.161538461538462)"
07-01-2023 10:08:34.622870,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.688888888888888)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.1375)"
07-01-2023 10:08:35.690142,"(3.6, 5.2, 4.825)","(7.5, 10.0, 9.688888888888888)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.1375)"
07-01-2023 10:08:36.795813,"(3.6, 5.2, 4.825)","(7.5, 10.0, 9.688888888888888)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.0)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.2, 3.2333333333333334)"
07-01-2023 10:08:37.935317,"(3.6, 5.2, 4.7555555555555555)","(7.5, 10.0, 9.688888888888888)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.2125)"
07-01-2023 10:08:38.993298,"(3.6, 5.2, 4.825)","(7.5, 10.0, 9.688888888888888)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.2125)"
07-01-2023 10:08:40.112156,"(3.6, 5.2, 4.825)","(7.5, 10.0, 9.688888888888888)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.2333333333333334)"
07-01-2023 10:08:41.341621,"(3.6, 5.2, 4.7555555555555555)","(7.5, 9.8, 10.16470588235294)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.346153846153847)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.2125)"
07-01-2023 10:08:42.491151,"(3.6, 5.2, 4.825)","(7.5, 10.5, 10.16470588235294)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(13.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.1, 3.25, 3.1375)"
07-01-2023 10:08:43.594178,"(3.6, 5.1, 4.8)","(7.5, 10.5, 10.16470588235294)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.0, 3.2, 3.161538461538462)"
07-01-2023 10:08:44.734225,"(3.6, 5.1, 4.733333333333333)","(7.5, 10.5, 10.16470588235294)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.0, 3.2, 3.1375)"
07-01-2023 10:08:45.890847,"(3.6, 5.1, 4.733333333333333)","(7.5, 10.5, 10.16470588235294)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.0, 3.2, 3.1375)"
07-01-2023 10:08:47.030959,"(3.6, 5.1, 4.733333333333333)","(7.5, 10.5, 10.16470588235294)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.0, 3.2, 3.161538461538462)"
07-01-2023 10:08:48.130904,"(3.6, 5.1, 4.733333333333333)","(7.5, 10.5, 10.16470588235294)","(6.5, 10.5, 9.5)","(13.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.0, 3.2, 3.2333333333333334)"
07-01-2023 10:08:49.242925,"(3.6, 5.1, 4.733333333333333)","(7.5, 10.5, 9.93)","(6.5, 10.5, 10.5)","(13.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.0, 3.25, 3.11875)"
07-01-2023 10:08:50.460252,"(3.7, 5.1, 4.838095238095238)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 10.5)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 11.847826086956522)","(3.0, 3.15, 3.11875)"
07-01-2023 10:08:51.661998,"(3.7, 5.1, 4.838095238095238)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 10.714285714285714)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 12.03125)","(3.0, 3.15, 3.126923076923077)"
07-01-2023 10:08:52.792002,"(3.7, 5.1, 4.838095238095238)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 10.714285714285714)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 12.03125)","(3.0, 3.15, 3.1125)"
07-01-2023 10:08:53.840228,"(3.7, 5.1, 4.838095238095238)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 10.5)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 12.241379310344827)","(3.0, 3.15, 3.1125)"
07-01-2023 10:08:54.981709,"(3.7, 5.1, 4.838095238095238)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 12.241379310344827)","(3.0, 3.15, 3.14375)"
07-01-2023 10:08:56.061218,"(3.7, 5.1, 4.838095238095238)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 12.241379310344827)","(3.0, 3.15, 3.21)"
07-01-2023 10:08:57.191773,"(3.7, 5.1, 4.838095238095238)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.333333333333334)","(10.0, 14.5, 13.666666666666666)","(7.5, 12.5, 12.241379310344827)","(3.0, 3.25, 3.21)"
07-01-2023 10:08:58.327468,"(3.7, 5.1, 4.89375)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 12.5, 12.241379310344827)","(3.0, 3.25, 3.21)"
07-01-2023 10:08:59.377351,"(3.7, 5.1, 4.89375)","(7.5, 10.5, 9.486666666666666)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 12.5, 12.241379310344827)","(3.0, 3.25, 3.21)"
07-01-2023 10:09:00.414087,"(3.7, 5.1, 4.89375)","(7.5, 10.5, 9.458064516129031)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 12.5, 12.241379310344827)","(3.0, 3.25, 3.21)"
07-01-2023 10:09:01.457359,"(3.7, 5.1, 4.89375)","(7.5, 10.5, 9.458064516129031)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 12.5, 12.4375)","(3.0, 3.25, 3.1357142857142857)"
07-01-2023 10:09:02.452725,"(3.7, 5.1, 4.838095238095238)","(7.5, 9.8, 9.440000000000001)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 13.0, 12.4375)","(3.0, 3.2, 3.1357142857142857)"
07-01-2023 10:09:03.489611,"(3.7, 5.1, 4.89375)","(7.5, 9.8, 9.533333333333333)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 13.0, 11.95)","(3.0, 3.2, 3.1357142857142857)"
07-01-2023 10:09:04.448264,"(3.7, 5.1, 4.89375)","(7.5, 10.5, 9.866666666666667)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 13.0, 11.95)","(3.0, 3.2, 3.1357142857142857)"
07-01-2023 10:09:05.673965,"(3.7, 5.1, 4.89375)","(7.5, 10.5, 9.895454545454545)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 13.0, 11.95)","(3.0, 3.2, 3.1357142857142857)"
07-01-2023 10:09:06.767688,"(3.7, 5.1, 5.05)","(7.5, 10.5, 9.330769230769231)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 13.0, 11.95)","(3.0, 3.2, 3.1357142857142857)"
07-01-2023 10:09:07.901709,"(3.7, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.75)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 13.0, 11.95)","(3.0, 3.2, 3.1205882352941177)"
07-01-2023 10:09:09.021021,"(3.7, 5.1, 5.05)","(7.5, 10.5, 9.330769230769231)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 32.44444444444444)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.847826086956522)","(7.5, 13.0, 11.95)","(3.0, 3.15, 3.1205882352941177)"
07-01-2023 10:09:10.119085,"(3.7, 5.1, 5.05)","(7.5, 10.5, 9.330769230769231)","(6.5, 11.0, 9.571428571428571)","(14.0, 36.0, 33.0)","(12.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(7.5, 13.0, 11.95)","(3.0, 3.15, 3.1205882352941177)"
07-01-2023 10:09:11.468974,"(3.7, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.571428571428571)","(17.0, 36.0, 32.5)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 13.0, 11.95)","(2.8, 3.15, 3.11)"
07-01-2023 10:09:12.606361,"(3.7, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.571428571428571)","(17.0, 36.0, 34.6)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 13.0, 11.95)","(2.8, 3.15, 3.11)"
07-01-2023 10:09:13.773527,"(3.7, 5.1, 5.05)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.6)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 13.0, 11.95)","(2.8, 3.15, 3.11)"
07-01-2023 10:09:14.751708,"(3.7, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.6)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 13.0, 11.95)","(2.8, 3.15, 3.13)"
07-01-2023 10:09:15.891010,"(3.7, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.6)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 13.0, 11.95)","(2.8, 3.15, 3.09)"
07-01-2023 10:09:17.129213,"(3.7, 5.1, 5.05)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.6)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 13.0, 11.928571428571429)","(2.8, 3.1, 3.09)"
07-01-2023 10:09:18.184934,"(3.7, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.6)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.09)"
07-01-2023 10:09:19.221053,"(3.7, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.6)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.09)"
07-01-2023 10:09:20.261533,"(3.7, 5.1, 5.05)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.09)"
07-01-2023 10:09:21.225195,"(3.7, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.09)"
07-01-2023 10:09:22.224816,"(3.7, 5.1, 5.05)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.444444444444445)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.085294117647059)"
07-01-2023 10:09:23.338468,"(3.8, 5.1, 4.9125)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.476923076923077)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.085294117647059)"
07-01-2023 10:09:24.384417,"(3.8, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.476923076923077)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.085294117647059)"
07-01-2023 10:09:25.503639,"(3.8, 5.1, 5.05)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.68)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.0791666666666666)"
07-01-2023 10:09:26.639386,"(3.8, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.68)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.038461538461538)","(2.8, 3.1, 3.064285714285714)"
07-01-2023 10:09:27.715347,"(3.8, 5.1, 4.9363636363636365)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.68)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.23913043478261)","(2.8, 3.1, 3.0791666666666666)"
07-01-2023 10:09:28.866428,"(3.8, 5.1, 5.05)","(7.5, 10.5, 9.052380952380952)","(7.0, 11.0, 9.68)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.214285714285714)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.23913043478261)","(2.8, 3.1, 3.083333333333333)"
07-01-2023 10:09:30.196812,"(3.8, 5.1, 5.05)","(7.5, 10.5, 9.052380952380952)","(7.0, 11.0, 9.68)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.434782608695652)","(10.0, 14.5, 13.7)","(8.0, 12.5, 12.423076923076923)","(2.8, 3.15, 3.1057894736842107)"
07-01-2023 10:09:31.657993,"(3.8, 5.1, 5.05)","(7.5, 10.5, 9.052380952380952)","(7.0, 11.0, 9.68)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.7)","(8.0, 13.0, 12.112903225806452)","(2.8, 3.15, 3.09)"
07-01-2023 10:09:32.916186,"(3.8, 5.1, 5.05)","(7.5, 10.5, 9.052380952380952)","(7.0, 11.0, 9.68)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.7)","(8.0, 13.0, 12.0625)","(2.8, 3.15, 3.1057894736842107)"
07-01-2023 10:09:33.965831,"(3.8, 5.1, 5.069999999999999)","(7.5, 10.5, 9.052380952380952)","(7.0, 11.0, 9.68)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.7)","(8.0, 13.0, 12.0625)","(2.8, 3.15, 3.0225)"
07-01-2023 10:09:35.237580,"(3.8, 5.2, 5.127272727272727)","(7.5, 10.5, 9.330769230769231)","(7.0, 11.0, 9.61142857142857)","(17.0, 36.0, 35.22222222222222)","(11.0, 14.5, 13.73076923076923)","(10.0, 14.5, 13.833333333333334)","(8.0, 13.0, 12.18918918918919)","(2.8, 3.05, 3.013333333333333)"
07-01-2023 10:09:36.507103,"(3.8, 5.2, 4.925)","(7.5, 10.5, 9.75)","(7.0, 11.0, 9.741666666666667)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.833333333333334)","(8.0, 13.0, 12.18918918918919)","(2.8, 3.05, 2.908333333333333)"
07-01-2023 10:09:37.756288,"(3.8, 5.2, 4.925)","(7.5, 10.5, 9.75)","(7.0, 10.5, 9.56111111111111)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.833333333333334)","(8.0, 13.0, 12.18918918918919)","(2.8, 3.05, 2.908333333333333)"
07-01-2023 10:09:39.074218,"(3.8, 5.2, 5.035)","(7.5, 10.5, 9.620689655172415)","(7.0, 10.5, 9.470833333333333)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.833333333333334)","(8.0, 13.0, 12.210526315789474)","(2.8, 3.05, 2.908333333333333)"
07-01-2023 10:09:40.270901,"(3.8, 5.2, 5.035)","(7.5, 10.5, 9.620689655172415)","(7.0, 10.5, 9.470833333333333)","(17.0, 36.0, 35.22222222222222)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.833333333333334)","(8.0, 13.0, 12.210526315789474)","(2.8, 3.05, 2.908333333333333)"
07-01-2023 10:09:41.470651,"(3.8, 5.2, 5.035)","(7.5, 10.5, 9.620689655172415)","(7.0, 10.5, 9.56111111111111)","(17.0, 36.0, 33.2)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.833333333333334)","(8.0, 13.0, 12.18918918918919)","(2.8, 3.05, 2.968421052631579)"
07-01-2023 10:09:42.661534,"(3.8, 5.3, 5.089473684210526)","(7.5, 10.5, 9.620689655172415)","(7.0, 10.5, 9.56111111111111)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.85483870967742)","(8.0, 13.0, 12.18918918918919)","(2.8, 3.0, 2.975)"
07-01-2023 10:09:43.837697,"(3.8, 5.2, 5.092857142857143)","(7.5, 10.0, 9.733333333333334)","(7.0, 10.5, 9.56111111111111)","(17.0, 36.0, 34.25)","(11.0, 14.5, 14.25)","(10.0, 14.5, 13.25)","(8.0, 13.0, 12.18918918918919)","(2.8, 3.0, 3.056896551724138)"
07-01-2023 10:09:45.037254,"(3.8, 5.2, 5.125)","(7.5, 10.0, 9.733333333333334)","(7.0, 10.5, 9.542105263157895)","(17.0, 36.0, 36.3125)","(11.0, 14.5, 14.25)","(10.0, 13.5, 13.326086956521738)","(8.0, 13.0, 12.18918918918919)","(2.7, 3.15, 2.932)"
07-01-2023 10:09:46.311179,"(3.8, 5.2, 5.15)","(7.5, 10.0, 9.563636363636364)","(7.0, 10.5, 9.542105263157895)","(17.0, 42.0, 33.72727272727273)","(11.0, 14.5, 14.25)","(10.0, 13.5, 14.14)","(8.0, 13.0, 10.260416666666666)","(2.7, 3.1, 2.9416666666666664)"
07-01-2023 10:09:47.618349,"(3.8, 5.2, 5.128571428571429)","(7.5, 10.0, 9.563636363636364)","(7.0, 10.5, 9.633333333333333)","(17.0, 42.0, 34.2)","(11.0, 14.5, 14.25)","(10.0, 14.5, 14.772727272727273)","(8.0, 10.5, 10.244444444444444)","(2.7, 3.05, 3.0303030303030303)"
07-01-2023 10:09:48.829770,"(3.8, 5.2, 5.128571428571429)","(7.5, 10.0, 9.826086956521738)","(7.0, 10.5, 9.633333333333333)","(17.0, 42.0, 34.2)","(11.0, 14.5, 14.25)","(10.0, 15.0, 13.75)","(8.0, 10.5, 10.205128205128204)","(2.7, 3.05, 3.013333333333333)"
07-01-2023 10:09:50.064730,"(3.8, 5.2, 5.15)","(7.5, 10.0, 9.703703703703704)","(7.0, 10.5, 9.633333333333333)","(17.0, 42.0, 35.1578947368421)","(11.0, 14.5, 13.16891891891892)","(10.0, 15.0, 14.8125)","(8.0, 10.5, 10.205128205128204)","(2.7, 3.05, 3.0303030303030303)"
07-01-2023 10:09:51.351697,"(3.8, 5.2, 5.114285714285715)","(7.5, 10.0, 9.619047619047619)","(7.0, 10.5, 9.633333333333333)","(17.0, 42.0, 32.714285714285715)","(11.0, 13.5, 13.147058823529411)","(10.0, 15.0, 14.9)","(8.0, 10.5, 10.205128205128204)","(2.7, 3.05, 3.0303030303030303)"
07-01-2023 10:09:52.612774,"(3.8, 5.3, 5.1454545454545455)","(7.5, 10.0, 9.619047619047619)","(7.0, 10.5, 9.633333333333333)","(17.0, 42.0, 32.714285714285715)","(11.0, 13.5, 13.147058823529411)","(10.0, 15.0, 14.9)","(8.0, 10.5, 10.205128205128204)","(2.7, 3.05, 3.0303030303030303)"
07-01-2023 10:09:53.903962,"(3.8, 5.3, 5.138095238095238)","(7.5, 10.0, 9.619047619047619)","(7.0, 10.5, 9.633333333333333)","(17.0, 42.0, 35.1578947368421)","(11.0, 13.5, 13.147058823529411)","(10.0, 15.0, 14.9)","(8.0, 10.5, 10.205128205128204)","(2.7, 3.05, 2.9875)"
07-01-2023 10:09:55.194314,"(3.8, 5.3, 5.138095238095238)","(7.5, 10.0, 9.619047619047619)","(7.0, 10.5, 9.633333333333333)","(17.0, 42.0, 35.1578947368421)","(11.0, 13.5, 13.147058823529411)","(10.0, 15.0, 14.9)","(8.0, 10.5, 10.205128205128204)","(2.7, 3.0, 2.9875)"
07-01-2023 10:09:56.447409,"(3.8, 5.3, 5.138095238095238)","(7.5, 10.0, 9.619047619047619)","(7.0, 10.5, 9.633333333333333)","(17.0, 42.0, 32.714285714285715)","(11.0, 13.5, 13.147058823529411)","(10.0, 15.0, 14.9)","(8.0, 10.5, 10.205128205128204)","(2.7, 3.0, 2.9875)"
