,Dandelion,Tarzan Gunn,Starlight Nelly,Full Of Cheek,Shian Silva,Mandela,My Ninja,Sirius Lizzie
06-01-2023 14:26:15.668926,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 180.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:17.243680,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:18.693853,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:20.226895,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:21.740811,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:23.116678,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:24.728244,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:26.189824,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:27.712309,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:29.119170,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:30.513969,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:32.221436,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:33.700519,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:35.071679,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:36.469716,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:37.931222,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:39.331967,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:40.701465,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:42.111976,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:43.472747,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 146.5)","(31.0, 110.0, 51.42857142857143)","(2.9, 5.3, 3.7)","(17.0, 55.0, 37.27272727272727)","(19.0, 70.0, 46.36363636363637)","(7.0, 13.5, 12.777777777777779)"
06-01-2023 14:26:44.810450,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 107.33333333333333)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 26.125)","(19.0, 70.0, 32.54545454545455)","(7.0, 13.5, 11.733333333333334)"
06-01-2023 14:26:46.094957,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 170.0, 138.16666666666666)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 32.54545454545455)","(7.0, 14.0, 11.733333333333334)"
06-01-2023 14:26:47.524342,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 138.16666666666666)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 32.54545454545455)","(7.0, 14.0, 9.6)"
06-01-2023 14:26:48.826705,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 138.16666666666666)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 32.54545454545455)","(7.0, 14.0, 10.95)"
06-01-2023 14:26:50.234483,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 138.16666666666666)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 32.54545454545455)","(7.0, 14.5, 10.95)"
06-01-2023 14:26:51.605618,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 104.5)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 32.54545454545455)","(7.0, 14.5, 10.95)"
06-01-2023 14:26:53.110393,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 180.0, 138.16666666666666)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 32.54545454545455)","(7.0, 14.5, 10.95)"
06-01-2023 14:26:54.617186,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 88.54545454545453)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 32.54545454545455)","(7.0, 14.5, 10.95)"
06-01-2023 14:26:56.061052,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 88.54545454545453)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 14.5, 8.92)"
06-01-2023 14:26:57.607804,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 96.22222222222223)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:26:58.999706,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 96.22222222222223)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:00.420603,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 96.22222222222223)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:01.936521,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 96.22222222222223)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:03.487113,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 96.22222222222223)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:04.850017,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:06.109683,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:07.438192,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:08.760116,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:10.044719,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:11.207089,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:12.512150,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:13.884088,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:15.233183,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:16.551214,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:17.886045,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:19.138575,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:20.268554,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:21.475570,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:22.792929,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 63.14285714285714)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 35.66666666666667)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:24.084062,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:25.317379,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:26.567606,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:27.838082,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:29.097888,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:30.202279,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:31.298113,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:32.466815,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:33.602758,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:34.719966,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:35.826572,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:37.030360,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:38.208764,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 129.83333333333334)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:39.392350,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 138.16666666666666)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:40.564935,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 138.16666666666666)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:41.744411,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 138.16666666666666)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:42.921095,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 138.16666666666666)","(31.0, 110.0, 51.81818181818181)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:44.006352,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 160.0, 138.16666666666666)","(31.0, 110.0, 78.0)","(2.9, 5.3, 3.7)","(17.0, 55.0, 28.346153846153847)","(19.0, 70.0, 33.27272727272727)","(7.0, 15.0, 8.92)"
06-01-2023 14:27:45.085138,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 140.0, 79.45454545454547)","(31.0, 110.0, 78.46153846153845)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 13.857142857142858)"
06-01-2023 14:27:46.196064,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 84.0)","(31.0, 110.0, 78.46153846153845)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 11.3)"
06-01-2023 14:27:47.418585,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 84.0)","(31.0, 110.0, 78.46153846153845)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 11.3)"
06-01-2023 14:27:48.573479,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 84.0)","(31.0, 110.0, 78.46153846153845)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 11.3)"
06-01-2023 14:27:49.709496,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 84.0)","(31.0, 110.0, 78.46153846153845)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 11.3)"
06-01-2023 14:27:50.900798,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 84.0)","(31.0, 110.0, 78.46153846153845)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 11.3)"
06-01-2023 14:27:52.149489,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 11.3)"
06-01-2023 14:27:53.317766,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 11.3)"
06-01-2023 14:27:54.469100,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.7)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 11.3)"
06-01-2023 14:27:55.640647,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.8333333333333335)","(17.0, 55.0, 40.0)","(19.0, 70.0, 46.81818181818182)","(7.0, 15.0, 13.857142857142858)"
06-01-2023 14:27:56.832875,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.8333333333333335)","(17.0, 55.0, 27.5)","(19.0, 70.0, 27.916666666666664)","(7.0, 15.0, 11.4)"
06-01-2023 14:27:58.115363,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.8333333333333335)","(17.0, 55.0, 27.5)","(19.0, 70.0, 27.916666666666664)","(7.0, 15.0, 11.4)"
06-01-2023 14:28:00.084693,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.8333333333333335)","(17.0, 55.0, 27.5)","(19.0, 70.0, 27.916666666666664)","(7.0, 15.0, 11.4)"
06-01-2023 14:28:01.666553,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.8333333333333335)","(17.0, 55.0, 22.916666666666668)","(19.0, 70.0, 27.916666666666664)","(7.0, 15.0, 11.4)"
06-01-2023 14:28:03.503086,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.8333333333333335)","(17.0, 55.0, 27.5)","(19.0, 70.0, 27.916666666666664)","(7.0, 15.0, 11.4)"
06-01-2023 14:28:04.946277,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.8333333333333335)","(17.0, 55.0, 27.5)","(19.0, 70.0, 27.916666666666664)","(7.0, 15.0, 11.4)"
06-01-2023 14:28:06.259731,"(4.6, 8.2, 5.235294117647058)","(2.25, 3.45, 2.415)","(31.0, 150.0, 47.14285714285714)","(31.0, 110.0, 42.5)","(2.9, 5.3, 3.8333333333333335)","(17.0, 55.0, 27.5)","(19.0, 70.0, 27.916666666666664)","(7.0, 15.0, 11.4)"
