,Whiskey Soda,War Drum Express,Hank The Hustler,Emerley Together,Sutton Sandy,Wind Burn Flash,Powder Finger,Harry
216,"[datetime.datetime(2022, 11, 28, 17, 33, 50, 438999), 2.4, 2.82]","[datetime.datetime(2022, 11, 28, 17, 33, 50, 438999), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 50, 438999), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 33, 50, 438999), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 33, 50, 438999), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 33, 50, 438999), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 50, 438999), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 50, 438999), 7.0, 10.0]"
217,"[datetime.datetime(2022, 11, 28, 17, 33, 51, 565547), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 33, 51, 565547), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 51, 565547), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 33, 51, 565547), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 33, 51, 565547), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 33, 51, 565547), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 51, 565547), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 51, 565547), 7.0, 10.0]"
218,"[datetime.datetime(2022, 11, 28, 17, 33, 52, 714981), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 33, 52, 714981), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 52, 714981), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 33, 52, 714981), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 33, 52, 714981), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 33, 52, 714981), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 52, 714981), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 52, 714981), 7.0, 10.0]"
219,"[datetime.datetime(2022, 11, 28, 17, 33, 53, 845445), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 17, 33, 53, 845445), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 53, 845445), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 33, 53, 845445), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 33, 53, 845445), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 33, 53, 845445), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 53, 845445), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 53, 845445), 7.0, 10.0]"
220,"[datetime.datetime(2022, 11, 28, 17, 33, 54, 980353), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 17, 33, 54, 980353), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 54, 980353), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 33, 54, 980353), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 33, 54, 980353), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 33, 54, 980353), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 54, 980353), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 54, 980353), 7.0, 10.0]"
221,"[datetime.datetime(2022, 11, 28, 17, 33, 56, 106396), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 33, 56, 106396), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 56, 106396), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 33, 56, 106396), 91.0, 400.0]","[datetime.datetime(2022, 11, 28, 17, 33, 56, 106396), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 33, 56, 106396), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 56, 106396), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 56, 106396), 7.0, 9.8]"
222,"[datetime.datetime(2022, 11, 28, 17, 33, 57, 242717), 2.4, 2.88]","[datetime.datetime(2022, 11, 28, 17, 33, 57, 242717), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 57, 242717), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 33, 57, 242717), 91.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 33, 57, 242717), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 33, 57, 242717), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 57, 242717), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 17, 33, 57, 242717), 7.0, 9.8]"
223,"[datetime.datetime(2022, 11, 28, 17, 33, 58, 407527), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 33, 58, 407527), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 58, 407527), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 33, 58, 407527), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 33, 58, 407527), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 33, 58, 407527), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 58, 407527), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 58, 407527), 7.0, 9.6]"
224,"[datetime.datetime(2022, 11, 28, 17, 33, 59, 534383), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 33, 59, 534383), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 33, 59, 534383), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 33, 59, 534383), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 33, 59, 534383), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 33, 59, 534383), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 33, 59, 534383), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 33, 59, 534383), 7.0, 9.8]"
225,"[datetime.datetime(2022, 11, 28, 17, 34, 0, 666789), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 0, 666789), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 0, 666789), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 0, 666789), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 34, 0, 666789), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 0, 666789), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 0, 666789), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 0, 666789), 7.0, 9.8]"
226,"[datetime.datetime(2022, 11, 28, 17, 34, 1, 800445), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 1, 800445), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 1, 800445), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 1, 800445), 91.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 34, 1, 800445), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 1, 800445), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 1, 800445), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 1, 800445), 7.0, 9.6]"
227,"[datetime.datetime(2022, 11, 28, 17, 34, 2, 949839), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 2, 949839), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 2, 949839), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 2, 949839), 91.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 34, 2, 949839), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 2, 949839), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 2, 949839), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 17, 34, 2, 949839), 7.0, 9.6]"
228,"[datetime.datetime(2022, 11, 28, 17, 34, 4, 94705), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 4, 94705), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 4, 94705), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 4, 94705), 91.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 34, 4, 94705), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 4, 94705), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 4, 94705), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 34, 4, 94705), 7.0, 9.6]"
229,"[datetime.datetime(2022, 11, 28, 17, 34, 5, 239936), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 5, 239936), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 5, 239936), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 5, 239936), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 34, 5, 239936), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 5, 239936), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 5, 239936), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 5, 239936), 7.0, 9.6]"
230,"[datetime.datetime(2022, 11, 28, 17, 34, 6, 406831), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 6, 406831), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 6, 406831), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 6, 406831), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 34, 6, 406831), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 6, 406831), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 6, 406831), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 6, 406831), 7.0, 9.6]"
231,"[datetime.datetime(2022, 11, 28, 17, 34, 7, 551660), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 7, 551660), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 7, 551660), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 7, 551660), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 34, 7, 551660), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 7, 551660), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 7, 551660), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 7, 551660), 7.0, 9.6]"
232,"[datetime.datetime(2022, 11, 28, 17, 34, 8, 688688), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 8, 688688), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 8, 688688), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 8, 688688), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 34, 8, 688688), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 8, 688688), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 8, 688688), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 8, 688688), 7.0, 9.6]"
233,"[datetime.datetime(2022, 11, 28, 17, 34, 9, 827366), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 9, 827366), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 9, 827366), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 9, 827366), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 34, 9, 827366), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 9, 827366), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 9, 827366), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 9, 827366), 7.0, 9.6]"
234,"[datetime.datetime(2022, 11, 28, 17, 34, 10, 978011), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 10, 978011), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 10, 978011), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 10, 978011), 91.0, 310.0]","[datetime.datetime(2022, 11, 28, 17, 34, 10, 978011), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 10, 978011), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 10, 978011), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 17, 34, 10, 978011), 7.0, 9.6]"
235,"[datetime.datetime(2022, 11, 28, 17, 34, 12, 125546), 2.4, 2.92]","[datetime.datetime(2022, 11, 28, 17, 34, 12, 125546), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 12, 125546), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 12, 125546), 91.0, 310.0]","[datetime.datetime(2022, 11, 28, 17, 34, 12, 125546), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 12, 125546), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 12, 125546), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 17, 34, 12, 125546), 7.0, 9.6]"
236,"[datetime.datetime(2022, 11, 28, 17, 34, 13, 257599), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 13, 257599), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 13, 257599), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 13, 257599), 91.0, 310.0]","[datetime.datetime(2022, 11, 28, 17, 34, 13, 257599), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 13, 257599), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 13, 257599), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 13, 257599), 7.0, 9.4]"
237,"[datetime.datetime(2022, 11, 28, 17, 34, 14, 416462), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 14, 416462), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 14, 416462), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 14, 416462), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 34, 14, 416462), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 14, 416462), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 14, 416462), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 14, 416462), 7.0, 9.6]"
238,"[datetime.datetime(2022, 11, 28, 17, 34, 15, 550418), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 15, 550418), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 15, 550418), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 15, 550418), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 34, 15, 550418), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 15, 550418), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 15, 550418), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 15, 550418), 7.0, 9.6]"
239,"[datetime.datetime(2022, 11, 28, 17, 34, 16, 708458), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 16, 708458), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 16, 708458), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 16, 708458), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 34, 16, 708458), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 16, 708458), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 16, 708458), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 16, 708458), 7.0, 9.4]"
240,"[datetime.datetime(2022, 11, 28, 17, 34, 17, 881720), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 17, 881720), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 17, 881720), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 17, 881720), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 34, 17, 881720), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 17, 881720), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 17, 881720), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 17, 881720), 7.0, 9.4]"
241,"[datetime.datetime(2022, 11, 28, 17, 34, 19, 67414), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 19, 67414), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 19, 67414), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 19, 67414), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 34, 19, 67414), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 19, 67414), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 19, 67414), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 17, 34, 19, 67414), 7.0, 9.4]"
242,"[datetime.datetime(2022, 11, 28, 17, 34, 20, 256121), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 20, 256121), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 20, 256121), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 20, 256121), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 20, 256121), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 20, 256121), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 20, 256121), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 17, 34, 20, 256121), 7.0, 9.4]"
243,"[datetime.datetime(2022, 11, 28, 17, 34, 21, 422309), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 21, 422309), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 21, 422309), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 21, 422309), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 21, 422309), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 21, 422309), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 21, 422309), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 21, 422309), 7.0, 9.4]"
244,"[datetime.datetime(2022, 11, 28, 17, 34, 22, 592723), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 22, 592723), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 22, 592723), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 22, 592723), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 22, 592723), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 22, 592723), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 22, 592723), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 22, 592723), 7.0, 9.4]"
245,"[datetime.datetime(2022, 11, 28, 17, 34, 23, 779051), 2.4, 2.9]","[datetime.datetime(2022, 11, 28, 17, 34, 23, 779051), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 23, 779051), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 23, 779051), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 23, 779051), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 23, 779051), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 23, 779051), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 23, 779051), 7.0, 9.4]"
246,"[datetime.datetime(2022, 11, 28, 17, 34, 24, 954555), 2.4, 2.88]","[datetime.datetime(2022, 11, 28, 17, 34, 24, 954555), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 24, 954555), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 24, 954555), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 24, 954555), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 24, 954555), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 24, 954555), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 24, 954555), 7.0, 9.2]"
247,"[datetime.datetime(2022, 11, 28, 17, 34, 26, 147132), 2.4, 2.86]","[datetime.datetime(2022, 11, 28, 17, 34, 26, 147132), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 26, 147132), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 26, 147132), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 26, 147132), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 26, 147132), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 26, 147132), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 26, 147132), 7.0, 9.2]"
248,"[datetime.datetime(2022, 11, 28, 17, 34, 27, 363032), 2.4, 2.86]","[datetime.datetime(2022, 11, 28, 17, 34, 27, 363032), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 27, 363032), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 27, 363032), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 27, 363032), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 27, 363032), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 27, 363032), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 27, 363032), 7.0, 9.2]"
249,"[datetime.datetime(2022, 11, 28, 17, 34, 28, 526462), 2.4, 2.86]","[datetime.datetime(2022, 11, 28, 17, 34, 28, 526462), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 28, 526462), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 28, 526462), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 28, 526462), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 28, 526462), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 28, 526462), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 17, 34, 28, 526462), 7.0, 9.2]"
250,"[datetime.datetime(2022, 11, 28, 17, 34, 29, 669078), 2.4, 2.86]","[datetime.datetime(2022, 11, 28, 17, 34, 29, 669078), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 29, 669078), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 29, 669078), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 29, 669078), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 29, 669078), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 17, 34, 29, 669078), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 34, 29, 669078), 7.0, 9.0]"
251,"[datetime.datetime(2022, 11, 28, 17, 34, 30, 809623), 2.4, 2.86]","[datetime.datetime(2022, 11, 28, 17, 34, 30, 809623), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 30, 809623), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 30, 809623), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 30, 809623), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 30, 809623), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 34, 30, 809623), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 34, 30, 809623), 7.0, 9.0]"
252,"[datetime.datetime(2022, 11, 28, 17, 34, 31, 939012), 2.4, 2.86]","[datetime.datetime(2022, 11, 28, 17, 34, 31, 939012), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 31, 939012), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 31, 939012), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 31, 939012), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 31, 939012), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 34, 31, 939012), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 34, 31, 939012), 7.0, 9.0]"
253,"[datetime.datetime(2022, 11, 28, 17, 34, 33, 84181), 2.4, 2.84]","[datetime.datetime(2022, 11, 28, 17, 34, 33, 84181), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 33, 84181), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 33, 84181), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 33, 84181), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 33, 84181), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 34, 33, 84181), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 34, 33, 84181), 7.0, 9.0]"
254,"[datetime.datetime(2022, 11, 28, 17, 34, 34, 230911), 2.4, 2.84]","[datetime.datetime(2022, 11, 28, 17, 34, 34, 230911), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 34, 230911), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 34, 230911), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 34, 230911), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 34, 230911), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 34, 34, 230911), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 34, 34, 230911), 7.0, 9.0]"
255,"[datetime.datetime(2022, 11, 28, 17, 34, 35, 386646), 2.4, 2.84]","[datetime.datetime(2022, 11, 28, 17, 34, 35, 386646), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 34, 35, 386646), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 34, 35, 386646), 91.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 34, 35, 386646), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 34, 35, 386646), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 34, 35, 386646), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 34, 35, 386646), 7.0, 9.0]"
