,Urban Girl,Smokey Chet,Ivy Pearl,Boom Boom Harley,Spring Release,Petite Swagger,Energetic Cloud,Absolute Desire
07-01-2023 18:46:41.796553,"(18.0, 38.0, 34.4)","(6.5, 8.0, 7.748571428571428)","(1.5, 1.71, 1.6932)","(17.0, 28.0, 23.897435897435898)","(5.5, 11.5, 10.722222222222221)","(21.0, 36.0, 30.484848484848484)","(18.0, 34.0, 33.80952380952381)","(13.0, 21.0, 17.363636363636363)"
07-01-2023 18:46:42.857104,"(18.0, 38.0, 34.4)","(6.5, 8.0, 7.748571428571428)","(1.5, 1.71, 1.6932)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 10.722222222222221)","(21.0, 36.0, 30.484848484848484)","(18.0, 34.0, 33.80952380952381)","(13.0, 21.0, 17.363636363636363)"
07-01-2023 18:46:44.077047,"(18.0, 38.0, 34.4)","(6.5, 8.0, 7.748571428571428)","(1.5, 1.71, 1.6932)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 34.0, 33.0)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:45.242748,"(18.0, 38.0, 34.4)","(6.5, 8.0, 7.706666666666666)","(1.5, 1.71, 1.6932)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 33.0)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:46.405816,"(18.0, 38.0, 33.09090909090909)","(6.5, 8.0, 7.706666666666666)","(1.5, 1.71, 1.6932)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 33.0)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:47.530369,"(18.0, 38.0, 33.09090909090909)","(6.5, 8.0, 7.706666666666666)","(1.5, 1.71, 1.6932)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:48.694280,"(18.0, 38.0, 34.4)","(6.5, 8.0, 7.808695652173913)","(1.5, 1.71, 1.6932)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:49.843637,"(18.0, 38.0, 34.72727272727273)","(6.5, 8.0, 7.808695652173913)","(1.5, 1.71, 1.6852941176470588)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:50.990464,"(18.0, 38.0, 34.4)","(6.5, 8.0, 7.808695652173913)","(1.5, 1.71, 1.6852941176470588)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:52.096253,"(18.0, 38.0, 34.4)","(6.5, 8.0, 7.809523809523809)","(1.5, 1.71, 1.6766666666666665)","(17.0, 28.0, 24.097560975609756)","(5.5, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:53.149274,"(19.0, 38.0, 34.4)","(6.5, 8.0, 7.809090909090909)","(1.5, 1.71, 1.6766666666666665)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:54.332343,"(19.0, 38.0, 34.4)","(6.5, 8.0, 7.710344827586207)","(1.5, 1.71, 1.6766666666666665)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:55.485607,"(19.0, 38.0, 34.4)","(6.5, 8.0, 7.424)","(1.5, 1.71, 1.6842857142857142)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 33.0)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:56.617750,"(19.0, 32.0, 30.666666666666668)","(6.5, 8.0, 7.653333333333333)","(1.5, 1.71, 1.692)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:57.613598,"(19.0, 32.0, 30.666666666666668)","(6.5, 8.0, 7.653333333333333)","(1.5, 1.67, 1.6685714285714286)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:58.630564,"(19.0, 32.0, 30.8)","(6.5, 8.0, 7.666666666666666)","(1.5, 1.67, 1.6666666666666665)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:46:59.693468,"(19.0, 32.0, 30.8)","(6.5, 8.0, 7.666666666666666)","(1.5, 1.67, 1.665)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:00.764304,"(19.0, 32.0, 31.066666666666666)","(6.5, 8.0, 7.666666666666666)","(1.5, 1.67, 1.6663636363636363)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:01.774518,"(19.0, 38.0, 32.56)","(6.5, 8.0, 7.666666666666666)","(1.5, 1.67, 1.6663636363636363)","(17.0, 28.0, 24.097560975609756)","(6.0, 11.5, 11.11111111111111)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:02.917886,"(19.0, 38.0, 32.76923076923077)","(6.5, 8.0, 7.490909090909091)","(1.5, 1.67, 1.6663636363636363)","(17.0, 28.0, 24.0)","(6.0, 11.5, 11.0625)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:04.085741,"(19.0, 38.0, 32.76923076923077)","(6.5, 8.0, 7.490909090909091)","(1.5, 1.67, 1.6663636363636363)","(17.0, 28.0, 24.0)","(6.0, 11.5, 10.8125)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 33.0)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:05.165365,"(19.0, 38.0, 32.76923076923077)","(6.5, 8.0, 7.818181818181818)","(1.5, 1.67, 1.6633333333333333)","(17.0, 28.0, 24.0)","(6.0, 11.5, 10.8125)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 33.0)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:06.251406,"(19.0, 38.0, 32.08695652173913)","(6.5, 8.0, 7.818181818181818)","(1.5, 1.67, 1.6514285714285712)","(17.0, 28.0, 24.0)","(6.0, 11.5, 11.416666666666666)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.93023255813954)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:07.449149,"(19.0, 38.0, 32.08695652173913)","(6.5, 8.0, 7.818181818181818)","(1.5, 1.66, 1.6514285714285712)","(17.0, 28.0, 24.0)","(6.0, 11.5, 11.416666666666666)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.93023255813954)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:08.733297,"(19.0, 38.0, 32.08695652173913)","(6.5, 8.0, 7.818181818181818)","(1.5, 1.66, 1.6549999999999998)","(17.0, 28.0, 24.0)","(6.0, 11.5, 12.1)","(21.0, 36.0, 30.484848484848484)","(18.0, 36.0, 32.93023255813954)","(13.0, 21.0, 17.413793103448278)"
07-01-2023 18:47:09.877383,"(21.0, 38.0, 32.08695652173913)","(6.5, 8.0, 7.555555555555555)","(1.45, 1.66, 1.6514285714285712)","(17.0, 28.0, 24.0)","(6.5, 12.5, 11.868421052631579)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.926829268292686)","(13.0, 21.0, 17.6)"
07-01-2023 18:47:10.936132,"(21.0, 38.0, 32.08695652173913)","(6.5, 8.0, 7.555555555555555)","(1.45, 1.66, 1.6514285714285712)","(17.0, 28.0, 24.0)","(6.5, 12.5, 11.868421052631579)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.926829268292686)","(13.0, 21.0, 18.295454545454547)"
07-01-2023 18:47:12.047600,"(21.0, 38.0, 32.08695652173913)","(6.5, 8.0, 7.5520000000000005)","(1.45, 1.66, 1.6549999999999998)","(17.0, 28.0, 24.52173913043478)","(6.5, 12.5, 11.868421052631579)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.926829268292686)","(13.0, 21.0, 18.295454545454547)"
07-01-2023 18:47:13.138946,"(21.0, 38.0, 32.6)","(6.5, 8.0, 7.5520000000000005)","(1.45, 1.66, 1.6549999999999998)","(17.0, 28.0, 24.52173913043478)","(6.5, 12.5, 11.868421052631579)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.926829268292686)","(13.0, 21.0, 18.295454545454547)"
07-01-2023 18:47:14.229021,"(21.0, 38.0, 34.22222222222222)","(6.5, 8.0, 7.666666666666666)","(1.45, 1.66, 1.6514285714285712)","(17.0, 28.0, 24.52173913043478)","(6.5, 12.5, 11.722222222222221)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.857142857142854)","(13.0, 21.0, 18.295454545454547)"
07-01-2023 18:47:15.278874,"(21.0, 38.0, 34.22222222222222)","(6.5, 8.0, 7.666666666666666)","(1.45, 1.66, 1.6549999999999998)","(17.0, 28.0, 24.52173913043478)","(6.5, 12.5, 11.833333333333334)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.857142857142854)","(13.0, 21.0, 18.295454545454547)"
07-01-2023 18:47:16.353105,"(21.0, 38.0, 34.285714285714285)","(6.5, 8.0, 7.6499999999999995)","(1.45, 1.65, 1.6442857142857141)","(17.0, 28.0, 24.52173913043478)","(6.5, 12.5, 11.833333333333334)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.857142857142854)","(13.0, 21.0, 18.41304347826087)"
07-01-2023 18:47:17.511159,"(21.0, 36.0, 33.142857142857146)","(6.5, 8.0, 7.666666666666666)","(1.45, 1.66, 1.6530769230769229)","(17.0, 28.0, 24.52173913043478)","(6.5, 12.5, 12.136363636363637)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.857142857142854)","(13.0, 21.0, 18.41304347826087)"
07-01-2023 18:47:18.672093,"(21.0, 38.0, 32.8)","(6.5, 8.0, 7.666666666666666)","(1.45, 1.66, 1.6530769230769229)","(17.0, 28.0, 24.52173913043478)","(6.5, 12.5, 12.055555555555555)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.926829268292686)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:19.854175,"(21.0, 34.0, 32.5)","(6.5, 8.0, 7.714285714285714)","(1.45, 1.62, 1.6090909090909091)","(17.0, 28.0, 25.103448275862068)","(6.5, 12.5, 12.181818181818182)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 33.0)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:20.963538,"(21.0, 34.0, 33.333333333333336)","(6.5, 8.0, 7.6521739130434785)","(1.45, 1.62, 1.602857142857143)","(17.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.142857142857142)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:22.088616,"(21.0, 34.0, 32.666666666666664)","(6.5, 8.0, 7.857142857142857)","(1.45, 1.62, 1.6061538461538463)","(17.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.142857142857142)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:23.248608,"(21.0, 34.0, 33.5)","(6.5, 8.4, 7.9714285714285715)","(1.45, 1.62, 1.6061538461538463)","(17.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.142857142857142)","(21.0, 36.0, 30.484848484848484)","(20.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:24.390406,"(21.0, 34.0, 33.5)","(6.5, 8.4, 7.909090909090909)","(1.45, 1.62, 1.602)","(17.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.142857142857142)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:25.463993,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.4, 7.909090909090909)","(1.45, 1.62, 1.602)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.142857142857142)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:26.577636,"(20.0, 34.0, 33.5)","(6.5, 8.4, 7.909090909090909)","(1.45, 1.62, 1.608)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.142857142857142)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:27.692040,"(20.0, 34.0, 33.333333333333336)","(6.5, 8.4, 7.800000000000001)","(1.45, 1.62, 1.608)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.571428571428571)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 33.0)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:28.864664,"(20.0, 34.0, 32.5)","(6.5, 8.4, 8.04)","(1.45, 1.6, 1.5833766233766235)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.571428571428571)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 33.0)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:29.968760,"(20.0, 34.0, 33.333333333333336)","(6.5, 8.4, 7.859999999999999)","(1.45, 1.6, 1.5816901408450705)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.90625)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:31.034974,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.4, 8.26)","(1.45, 1.6, 1.5828205128205128)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.916666666666666)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:32.071719,"(20.0, 34.0, 33.5)","(6.5, 8.6, 8.285714285714285)","(1.45, 1.6, 1.5805797101449277)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.916666666666666)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.18181818181818)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:33.137171,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.6, 8.285714285714285)","(1.45, 1.6, 1.581891891891892)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 12.921052631578947)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.926829268292686)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:34.227820,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.6, 8.285714285714285)","(1.45, 1.6, 1.5851111111111111)","(18.0, 28.0, 25.103448275862068)","(6.5, 13.0, 13.296875)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:35.308699,"(20.0, 34.0, 33.5)","(6.5, 8.6, 8.233333333333333)","(1.45, 1.6, 1.5776666666666668)","(18.0, 28.0, 25.103448275862068)","(6.5, 14.0, 13.25)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.926829268292686)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:36.368417,"(20.0, 34.0, 32.5)","(6.5, 8.6, 8.15)","(1.45, 1.6, 1.5776666666666668)","(18.0, 28.0, 25.125)","(6.5, 14.0, 13.044117647058824)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.926829268292686)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:37.432123,"(21.0, 34.0, 33.333333333333336)","(6.5, 8.6, 8.15)","(1.45, 1.6, 1.5776666666666668)","(18.0, 28.0, 25.103448275862068)","(6.5, 14.0, 12.91891891891892)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.926829268292686)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:38.520497,"(21.0, 34.0, 33.333333333333336)","(6.5, 8.6, 8.15)","(1.45, 1.6, 1.5776666666666668)","(18.0, 28.0, 25.103448275862068)","(6.5, 14.0, 12.857142857142858)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:39.538532,"(21.0, 34.0, 32.666666666666664)","(6.5, 8.6, 8.333333333333332)","(1.45, 1.6, 1.588888888888889)","(18.0, 28.0, 25.103448275862068)","(6.5, 14.0, 13.333333333333334)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:40.643585,"(21.0, 34.0, 32.666666666666664)","(6.5, 8.6, 8.333333333333332)","(1.45, 1.6, 1.596)","(18.0, 28.0, 25.103448275862068)","(6.5, 14.0, 13.357142857142858)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:41.815956,"(21.0, 34.0, 32.25)","(6.5, 8.6, 8.333333333333332)","(1.45, 1.6, 1.592)","(18.0, 28.0, 24.585365853658537)","(6.5, 14.0, 13.46)","(21.0, 36.0, 30.484848484848484)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:42.993367,"(21.0, 34.0, 32.666666666666664)","(6.5, 8.6, 8.333333333333332)","(1.45, 1.6, 1.592)","(18.0, 28.0, 24.444444444444443)","(6.5, 14.0, 13.357142857142858)","(21.0, 36.0, 29.5)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:44.069831,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.6, 8.333333333333332)","(1.45, 1.6, 1.592)","(18.0, 28.0, 24.547619047619047)","(6.5, 14.0, 13.357142857142858)","(21.0, 36.0, 29.5)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:45.121369,"(20.0, 34.0, 32.44444444444444)","(6.5, 8.6, 8.24705882352941)","(1.45, 1.6, 1.592)","(18.0, 28.0, 24.547619047619047)","(6.5, 14.0, 13.333333333333334)","(21.0, 36.0, 29.933333333333334)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:46.269771,"(20.0, 34.0, 33.0)","(6.5, 8.6, 8.24705882352941)","(1.45, 1.6, 1.592)","(18.0, 28.0, 24.08108108108108)","(6.5, 14.0, 13.555555555555555)","(21.0, 36.0, 29.5)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.25)"
07-01-2023 18:47:47.366134,"(20.0, 34.0, 32.44444444444444)","(6.5, 8.6, 8.24705882352941)","(1.4, 1.6, 1.592)","(18.0, 28.0, 24.77777777777778)","(7.0, 14.0, 13.6)","(21.0, 36.0, 29.5)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:48.476304,"(20.0, 34.0, 33.0)","(6.5, 8.6, 8.314285714285713)","(1.4, 1.6, 1.596)","(18.0, 27.0, 23.875)","(7.0, 14.0, 13.6)","(21.0, 36.0, 29.933333333333334)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:49.578184,"(20.0, 34.0, 33.111111111111114)","(6.5, 8.6, 8.314285714285713)","(1.4, 1.6, 1.596)","(18.0, 27.0, 23.875)","(7.0, 14.0, 13.6)","(21.0, 36.0, 29.933333333333334)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.375)"
07-01-2023 18:47:50.707876,"(20.0, 34.0, 32.0)","(6.5, 8.6, 8.314285714285713)","(1.4, 1.6, 1.596)","(18.0, 27.0, 23.933333333333334)","(7.0, 14.0, 13.75)","(21.0, 36.0, 29.933333333333334)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.25)"
07-01-2023 18:47:51.829875,"(20.0, 34.0, 33.111111111111114)","(6.5, 8.6, 8.314285714285713)","(1.4, 1.6, 1.596)","(18.0, 27.0, 23.8)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 29.933333333333334)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.25)"
07-01-2023 18:47:53.032225,"(20.0, 34.0, 33.333333333333336)","(6.5, 8.2, 8.07)","(1.4, 1.6, 1.592)","(18.0, 27.0, 24.12)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 29.5)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.25)"
07-01-2023 18:47:54.092051,"(20.0, 34.0, 32.44444444444444)","(6.5, 8.2, 7.9111111111111105)","(1.4, 1.6, 1.592)","(18.0, 27.0, 24.12)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 30.8)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.555555555555557)"
07-01-2023 18:47:55.169158,"(20.0, 34.0, 33.0)","(6.5, 8.2, 7.894117647058823)","(1.4, 1.6, 1.5996000000000001)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.884615384615385)","(21.0, 36.0, 30.8)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.708333333333332)"
07-01-2023 18:47:56.242191,"(20.0, 34.0, 33.0)","(6.5, 8.2, 8.06)","(1.4, 1.61, 1.609)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 30.8)","(21.0, 36.0, 32.666666666666664)","(13.0, 21.0, 18.708333333333332)"
07-01-2023 18:47:57.374742,"(20.0, 34.0, 32.25)","(6.5, 8.2, 8.06)","(1.4, 1.61, 1.6071428571428572)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 30.8)","(21.0, 36.0, 32.76923076923077)","(13.0, 21.0, 18.708333333333332)"
07-01-2023 18:47:58.542308,"(20.0, 34.0, 32.857142857142854)","(6.5, 8.2, 8.06)","(1.4, 1.61, 1.6071428571428572)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 30.8)","(21.0, 36.0, 32.76923076923077)","(13.0, 21.0, 18.708333333333332)"
07-01-2023 18:47:59.760664,"(20.0, 34.0, 33.0)","(6.5, 8.2, 8.06)","(1.4, 1.61, 1.6071428571428572)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 30.8)","(21.0, 36.0, 32.76923076923077)","(13.0, 21.0, 18.708333333333332)"
07-01-2023 18:48:00.976046,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.2, 7.966666666666666)","(1.4, 1.61, 1.6071428571428572)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 30.8)","(21.0, 36.0, 32.76923076923077)","(13.0, 21.0, 18.708333333333332)"
07-01-2023 18:48:02.218911,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.2, 7.966666666666666)","(1.4, 1.61, 1.6071428571428572)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 30.8)","(21.0, 36.0, 33.666666666666664)","(14.0, 21.0, 18.708333333333332)"
07-01-2023 18:48:03.431397,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.2, 7.888888888888888)","(1.4, 1.61, 1.609)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.863636363636363)","(21.0, 36.0, 31.41176470588235)","(21.0, 34.0, 33.666666666666664)","(14.0, 21.0, 18.708333333333332)"
07-01-2023 18:48:04.634249,"(20.0, 34.0, 31.666666666666668)","(6.5, 8.2, 8.044444444444444)","(1.4, 1.61, 1.609)","(18.0, 26.0, 23.972972972972972)","(7.0, 14.0, 13.826086956521738)","(21.0, 36.0, 31.41176470588235)","(21.0, 34.0, 33.666666666666664)","(14.0, 21.0, 18.708333333333332)"
07-01-2023 18:48:05.738925,"(20.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.044444444444444)","(1.4, 1.61, 1.6053333333333335)","(18.0, 26.0, 24.214285714285715)","(7.0, 14.0, 13.7)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.81818181818182)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:06.868995,"(20.0, 34.0, 31.454545454545453)","(6.5, 8.2, 8.1)","(1.4, 1.61, 1.6093103448275863)","(18.0, 26.0, 24.125)","(7.0, 14.0, 13.84)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.666666666666664)","(14.0, 21.0, 18.387096774193548)"
07-01-2023 18:48:08.054485,"(20.0, 34.0, 31.0)","(6.5, 8.2, 8.1)","(1.4, 1.61, 1.6079411764705884)","(18.0, 26.0, 24.125)","(7.0, 14.0, 13.7)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.333333333333336)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:09.170918,"(20.0, 34.0, 31.0)","(6.5, 8.2, 8.1)","(1.4, 1.61, 1.6079411764705884)","(18.0, 26.0, 24.125)","(7.0, 14.0, 13.65625)","(21.0, 36.0, 32.0)","(21.0, 36.0, 32.8)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:10.343360,"(20.0, 34.0, 31.0)","(6.5, 8.2, 8.06)","(1.4, 1.61, 1.6092857142857144)","(18.0, 26.0, 24.125)","(7.0, 14.0, 13.666666666666666)","(21.0, 36.0, 32.0)","(21.0, 36.0, 33.666666666666664)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:11.565071,"(20.0, 34.0, 31.0)","(6.5, 8.2, 8.06)","(1.4, 1.61, 1.5987500000000001)","(18.0, 26.0, 24.125)","(7.0, 14.0, 13.738095238095237)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.81818181818182)","(14.0, 21.0, 18.20689655172414)"
