,Zounile,Thunder Fox,Gotcha Boy,Nicator,Lady Lucilla,Koobah Squeakett,Order Of Merit,Spirit Of Pluto,Circus Bound,Jade,Sausage Sizzle,Distinctive Glory,Auctioneersbid
12-01-2023 16:25:55.741218,"(8.0, 11.0, 10.076923076923077)","(19.0, 42.0, 39.07692307692308)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 95.0, 80.0)","(7.5, 9.4, 9.32)","(7.0, 9.4, 8.6)","(101.0, 160.0, 140.0)","(17.0, 36.0, 33.75)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 22.55263157894737)","(101.0, 220.0, 206.15384615384616)"
12-01-2023 16:25:57.265027,"(8.0, 11.0, 10.076923076923077)","(19.0, 40.0, 39.07692307692308)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.862)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.0)","(7.5, 9.4, 9.32)","(7.0, 9.4, 8.6)","(101.0, 160.0, 143.33333333333334)","(17.0, 36.0, 32.666666666666664)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 22.55263157894737)","(101.0, 220.0, 212.0)"
12-01-2023 16:25:58.898351,"(8.0, 11.0, 10.076923076923077)","(19.0, 38.0, 36.333333333333336)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.862)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.0)","(7.5, 9.4, 9.32)","(7.0, 9.4, 8.6)","(101.0, 160.0, 143.33333333333334)","(17.0, 34.0, 32.666666666666664)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 22.55263157894737)","(101.0, 220.0, 212.0)"
12-01-2023 16:26:00.638995,"(8.0, 11.0, 10.076923076923077)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.862)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.0)","(7.5, 9.4, 9.2)","(7.0, 9.4, 8.6)","(101.0, 160.0, 140.0)","(17.0, 34.0, 32.666666666666664)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 22.55263157894737)","(101.0, 220.0, 212.0)"
12-01-2023 16:26:02.226421,"(8.0, 11.0, 10.127272727272727)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.0)","(7.5, 9.4, 9.280000000000001)","(7.0, 9.4, 8.6)","(101.0, 170.0, 140.0)","(17.0, 34.0, 32.666666666666664)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 21.5)","(101.0, 220.0, 222.5)"
12-01-2023 16:26:03.844759,"(8.0, 11.0, 10.127272727272727)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.0)","(7.5, 9.4, 9.280000000000001)","(7.0, 9.4, 8.6)","(101.0, 170.0, 140.0)","(17.0, 34.0, 32.666666666666664)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 23.333333333333332)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:05.432784,"(8.0, 11.0, 10.127272727272727)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.9090909090909)","(7.5, 9.4, 9.280000000000001)","(7.0, 9.4, 8.6)","(101.0, 170.0, 123.33333333333333)","(17.0, 34.0, 34.5)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 23.444444444444443)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:06.937541,"(8.0, 11.0, 10.127272727272727)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.9090909090909)","(7.5, 9.4, 8.26)","(7.0, 9.4, 9.1)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 30.5)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 21.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:08.430533,"(8.0, 10.5, 10.325)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.9090909090909)","(7.5, 8.8, 8.44)","(7.0, 10.0, 9.681481481481482)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 31.0)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 21.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:09.971181,"(8.0, 10.5, 10.325)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.9090909090909)","(7.5, 9.0, 7.927272727272727)","(7.0, 9.8, 8.733333333333333)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 34.18181818181818)","(15.0, 22.0, 19.27777777777778)","(13.0, 24.0, 21.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:11.606905,"(8.0, 10.5, 10.127272727272727)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.9090909090909)","(7.5, 8.8, 8.622222222222224)","(7.0, 9.8, 8.733333333333333)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 32.666666666666664)","(15.0, 22.0, 19.27777777777778)","(13.0, 25.0, 22.25)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:13.212713,"(8.0, 11.0, 10.127272727272727)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.9090909090909)","(7.5, 8.8, 8.635897435897437)","(7.0, 9.8, 8.733333333333333)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(13.0, 25.0, 21.428571428571427)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:14.815670,"(8.0, 10.5, 10.325)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.9090909090909)","(7.5, 8.8, 8.635897435897437)","(7.0, 9.8, 8.733333333333333)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(13.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:16.374231,"(8.0, 10.5, 10.325)","(19.0, 38.0, 35.142857142857146)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.9090909090909)","(7.5, 8.8, 8.635897435897437)","(7.0, 9.8, 8.733333333333333)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(13.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:17.964125,"(8.0, 10.5, 10.325)","(19.0, 38.0, 33.5)","(18.0, 32.0, 29.666666666666668)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 66.0)","(7.5, 8.8, 8.16)","(7.0, 9.8, 8.899999999999999)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(13.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:19.693927,"(8.0, 10.5, 10.325)","(19.0, 38.0, 36.36363636363637)","(18.0, 32.0, 31.363636363636363)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.4)","(7.5, 8.8, 8.294736842105264)","(7.0, 9.6, 9.546153846153846)","(101.0, 170.0, 142.0)","(17.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(13.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:21.331300,"(8.0, 10.5, 10.325)","(19.0, 38.0, 33.5)","(18.0, 32.0, 30.0)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(26.0, 90.0, 80.4)","(7.5, 8.8, 8.294736842105264)","(7.0, 9.6, 9.3)","(101.0, 170.0, 123.33333333333333)","(17.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(13.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:23.071026,"(8.5, 10.5, 10.325)","(20.0, 38.0, 33.5)","(18.0, 32.0, 35.09090909090909)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(31.0, 90.0, 80.4)","(7.5, 8.8, 8.294736842105264)","(7.0, 9.6, 8.76)","(91.0, 170.0, 123.33333333333333)","(18.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:24.653705,"(8.5, 10.5, 10.325)","(20.0, 38.0, 33.5)","(18.0, 36.0, 33.69230769230769)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(31.0, 90.0, 80.4)","(7.5, 8.8, 8.294736842105264)","(7.0, 9.6, 8.727272727272727)","(91.0, 170.0, 123.33333333333333)","(18.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:26.238791,"(8.5, 10.5, 9.75625)","(20.0, 38.0, 33.5)","(18.0, 36.0, 32.666666666666664)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(31.0, 90.0, 80.4)","(7.5, 8.8, 8.294736842105264)","(7.0, 9.6, 8.727272727272727)","(91.0, 170.0, 123.33333333333333)","(18.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:28.044461,"(8.5, 10.5, 9.465217391304348)","(20.0, 38.0, 33.5)","(18.0, 34.0, 30.0)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(31.0, 90.0, 80.4)","(7.5, 8.8, 8.294736842105264)","(7.0, 9.6, 8.727272727272727)","(91.0, 170.0, 123.33333333333333)","(18.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:29.670817,"(8.5, 10.5, 9.465217391304348)","(20.0, 38.0, 33.5)","(18.0, 34.0, 30.0)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.12)","(31.0, 90.0, 80.4)","(7.5, 8.8, 8.294736842105264)","(7.0, 9.6, 8.6)","(91.0, 170.0, 150.0)","(18.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 22.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:31.480535,"(8.5, 10.5, 9.942857142857143)","(20.0, 38.0, 36.36363636363637)","(18.0, 34.0, 32.666666666666664)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.085714285714285)","(31.0, 90.0, 80.4)","(7.5, 8.8, 8.564705882352941)","(7.0, 9.4, 8.466666666666667)","(91.0, 170.0, 140.0)","(18.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:34.139612,"(8.5, 10.5, 9.96)","(20.0, 38.0, 36.0)","(18.0, 34.0, 32.666666666666664)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.174193548387096)","(31.0, 90.0, 78.0)","(7.5, 8.8, 8.565853658536586)","(7.0, 9.0, 8.76)","(91.0, 170.0, 140.0)","(18.0, 36.0, 34.46153846153846)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:36.311381,"(8.5, 10.0, 9.52)","(20.0, 38.0, 36.4)","(18.0, 34.0, 32.4)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.174193548387096)","(31.0, 90.0, 78.0)","(7.5, 8.8, 8.303225806451612)","(7.0, 9.0, 8.428571428571429)","(91.0, 170.0, 140.0)","(18.0, 36.0, 32.666666666666664)","(15.0, 22.0, 19.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:38.132445,"(8.5, 10.0, 9.399999999999999)","(20.0, 38.0, 36.4)","(18.0, 34.0, 26.46153846153846)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.174193548387096)","(31.0, 90.0, 134.57142857142856)","(7.5, 8.4, 8.304761904761905)","(7.0, 9.0, 8.428571428571429)","(91.0, 170.0, 140.0)","(18.0, 34.0, 32.666666666666664)","(15.0, 22.0, 19.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:39.910207,"(8.5, 10.0, 9.345454545454546)","(20.0, 38.0, 36.46153846153846)","(18.0, 38.0, 34.36363636363637)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.174193548387096)","(31.0, 150.0, 93.0)","(7.5, 8.4, 8.303225806451612)","(7.0, 9.0, 8.428571428571429)","(91.0, 170.0, 140.0)","(18.0, 34.0, 32.4)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:41.655089,"(8.5, 10.0, 9.345454545454546)","(20.0, 38.0, 36.46153846153846)","(18.0, 36.0, 34.36363636363637)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.174193548387096)","(31.0, 110.0, 108.0)","(7.5, 8.4, 8.303225806451612)","(7.0, 9.0, 8.428571428571429)","(91.0, 170.0, 140.0)","(18.0, 34.0, 32.666666666666664)","(15.0, 22.0, 20.775)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:43.465917,"(8.5, 10.0, 9.52)","(20.0, 38.0, 36.46153846153846)","(18.0, 36.0, 34.36363636363637)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.174193548387096)","(31.0, 130.0, 100.5)","(7.5, 8.4, 8.177777777777777)","(7.0, 9.0, 8.6)","(91.0, 170.0, 140.0)","(18.0, 34.0, 32.666666666666664)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:45.274693,"(8.5, 10.0, 9.8)","(20.0, 38.0, 36.46153846153846)","(18.0, 36.0, 34.36363636363637)","(2.6, 2.9, 2.8623529411764705)","(7.0, 9.2, 9.174193548387096)","(31.0, 120.0, 93.0)","(7.5, 8.4, 8.177777777777777)","(7.0, 9.0, 8.636363636363637)","(91.0, 170.0, 142.0)","(18.0, 34.0, 30.5)","(15.0, 22.0, 19.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:47.106961,"(8.5, 10.0, 9.854545454545454)","(20.0, 38.0, 36.46153846153846)","(18.0, 36.0, 34.36363636363637)","(2.6, 2.9, 2.864)","(7.0, 9.2, 9.174193548387096)","(31.0, 110.0, 93.0)","(7.5, 8.4, 8.177777777777777)","(7.0, 9.0, 8.636363636363637)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.6)","(15.0, 22.0, 19.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:48.773964,"(8.5, 10.0, 9.563636363636363)","(20.0, 38.0, 33.5)","(18.0, 36.0, 32.0)","(2.6, 2.9, 2.878823529411765)","(7.0, 9.2, 9.085714285714285)","(31.0, 110.0, 72.0)","(7.5, 8.4, 8.177777777777777)","(7.0, 9.0, 8.3)","(91.0, 170.0, 142.0)","(18.0, 34.0, 31.375)","(15.0, 22.0, 19.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:50.529210,"(8.5, 10.0, 9.485714285714286)","(20.0, 38.0, 36.36363636363637)","(18.0, 36.0, 29.52542372881356)","(2.6, 2.9, 2.878823529411765)","(7.0, 9.2, 9.174193548387096)","(31.0, 100.0, 86.0)","(7.5, 8.4, 8.177777777777777)","(7.0, 9.0, 8.766666666666666)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.6)","(15.0, 22.0, 20.63888888888889)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:52.089521,"(8.5, 10.0, 9.485714285714286)","(20.0, 38.0, 33.0)","(18.0, 38.0, 29.52542372881356)","(2.6, 2.9, 2.855)","(7.0, 9.2, 9.174193548387096)","(31.0, 100.0, 88.8)","(7.5, 8.4, 8.177777777777777)","(7.0, 9.0, 8.766666666666666)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.6)","(15.0, 22.0, 20.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:53.759421,"(8.5, 10.0, 9.485714285714286)","(20.0, 38.0, 33.0)","(18.0, 38.0, 29.52542372881356)","(2.6, 2.9, 2.8918181818181816)","(7.0, 9.2, 9.174193548387096)","(31.0, 100.0, 88.8)","(7.5, 8.4, 8.177777777777777)","(7.0, 9.0, 8.766666666666666)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.6)","(15.0, 22.0, 20.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:55.436326,"(8.5, 10.0, 9.485714285714286)","(20.0, 38.0, 35.14285714285714)","(18.0, 38.0, 29.52542372881356)","(2.6, 2.9, 2.8918181818181816)","(7.0, 9.2, 9.174193548387096)","(31.0, 100.0, 88.8)","(7.5, 8.4, 8.177777777777777)","(7.0, 9.0, 8.457142857142857)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.6)","(15.0, 22.0, 19.27777777777778)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:57.065342,"(8.5, 10.0, 9.563636363636363)","(20.0, 38.0, 35.14285714285714)","(18.0, 38.0, 29.451612903225808)","(2.6, 2.9, 2.8918181818181816)","(7.0, 9.2, 9.1)","(31.0, 100.0, 76.0)","(7.5, 8.4, 7.92)","(7.0, 8.8, 8.314285714285713)","(91.0, 170.0, 142.0)","(18.0, 34.0, 30.4)","(15.0, 22.0, 19.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:26:58.890162,"(8.5, 10.0, 9.657142857142857)","(20.0, 38.0, 35.77777777777778)","(18.0, 38.0, 31.076923076923077)","(2.6, 2.9, 2.8921739130434783)","(7.0, 9.2, 9.179310344827586)","(31.0, 80.0, 76.0)","(7.5, 8.4, 8.291891891891892)","(7.0, 8.6, 8.314285714285713)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.5)","(15.0, 22.0, 19.666666666666668)","(14.0, 25.0, 23.75)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:00.563433,"(8.5, 10.0, 9.563636363636363)","(20.0, 38.0, 35.64705882352941)","(18.0, 36.0, 29.372549019607842)","(2.6, 2.9, 2.8921739130434783)","(7.0, 9.2, 9.182857142857141)","(31.0, 80.0, 73.45454545454545)","(7.5, 8.4, 8.291891891891892)","(7.0, 8.6, 8.314285714285713)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.8)","(15.0, 22.0, 20.09090909090909)","(14.0, 25.0, 21.666666666666668)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:02.183735,"(8.5, 10.0, 9.563636363636363)","(20.0, 38.0, 35.64705882352941)","(18.0, 38.0, 30.413793103448278)","(2.6, 2.9, 2.8921739130434783)","(7.0, 9.2, 9.145454545454545)","(31.0, 80.0, 69.36363636363637)","(7.5, 8.4, 8.291891891891892)","(7.0, 8.6, 8.17142857142857)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.61538461538461)","(15.0, 22.0, 19.666666666666668)","(14.0, 25.0, 21.666666666666668)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:03.904398,"(8.5, 10.0, 9.657142857142857)","(20.0, 38.0, 35.64705882352941)","(18.0, 38.0, 30.413793103448278)","(2.6, 2.9, 2.8921739130434783)","(7.0, 9.2, 9.145454545454545)","(31.0, 75.0, 68.11111111111111)","(7.5, 8.4, 8.291891891891892)","(7.0, 8.4, 8.17142857142857)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.61538461538461)","(15.0, 22.0, 20.95)","(14.0, 25.0, 21.666666666666668)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:05.711041,"(8.5, 10.0, 9.854545454545454)","(20.0, 38.0, 35.64705882352941)","(18.0, 38.0, 30.413793103448278)","(2.6, 2.9, 2.878823529411765)","(7.0, 9.2, 9.145454545454545)","(31.0, 75.0, 68.11111111111111)","(7.5, 8.4, 8.291891891891892)","(7.0, 8.4, 8.133333333333333)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.714285714285715)","(15.0, 22.0, 20.95)","(14.0, 25.0, 21.666666666666668)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:07.528618,"(8.5, 10.0, 9.563636363636363)","(20.0, 38.0, 35.64705882352941)","(18.0, 38.0, 30.413793103448278)","(2.6, 2.9, 2.878823529411765)","(7.0, 9.2, 9.145454545454545)","(31.0, 75.0, 68.11111111111111)","(7.5, 8.4, 8.291891891891892)","(7.0, 8.4, 8.133333333333333)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.714285714285715)","(15.0, 22.0, 20.95)","(14.0, 25.0, 21.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:09.185493,"(8.5, 10.0, 9.563636363636363)","(20.0, 38.0, 33.0)","(18.0, 38.0, 30.413793103448278)","(2.6, 2.9, 2.878823529411765)","(7.0, 9.2, 9.145454545454545)","(31.0, 75.0, 68.11111111111111)","(7.5, 8.4, 8.205405405405406)","(7.0, 8.4, 8.72)","(91.0, 170.0, 142.0)","(18.0, 34.0, 32.714285714285715)","(15.0, 22.0, 20.055555555555557)","(14.0, 24.0, 21.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:10.846347,"(8.5, 10.0, 9.563636363636363)","(20.0, 36.0, 33.0)","(18.0, 38.0, 30.413793103448278)","(2.6, 2.9, 2.878823529411765)","(7.0, 9.2, 9.114285714285714)","(31.0, 75.0, 68.11111111111111)","(7.5, 8.4, 7.95)","(7.0, 9.0, 8.066666666666666)","(91.0, 170.0, 146.66666666666666)","(18.0, 34.0, 32.714285714285715)","(15.0, 22.0, 20.055555555555557)","(14.0, 24.0, 21.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:12.591902,"(8.5, 10.0, 9.563636363636363)","(20.0, 36.0, 31.0)","(18.0, 38.0, 30.8)","(2.6, 2.9, 2.825862068965517)","(7.0, 9.2, 9.114285714285714)","(31.0, 75.0, 70.71428571428571)","(7.5, 8.4, 7.95)","(7.0, 9.0, 8.036363636363637)","(91.0, 170.0, 146.66666666666666)","(18.0, 34.0, 31.428571428571427)","(15.0, 22.0, 20.214285714285715)","(14.0, 28.0, 25.5)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:14.277121,"(8.5, 10.0, 9.563636363636363)","(20.0, 36.0, 30.75)","(18.0, 38.0, 30.8)","(2.6, 2.86, 2.825862068965517)","(7.0, 9.2, 9.114285714285714)","(31.0, 75.0, 83.07692307692307)","(7.5, 8.4, 7.95)","(7.0, 8.8, 8.2)","(91.0, 170.0, 146.66666666666666)","(18.0, 34.0, 31.428571428571427)","(15.0, 22.0, 20.125)","(14.0, 28.0, 26.0)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:15.962675,"(8.5, 10.0, 9.8)","(20.0, 36.0, 30.75)","(18.0, 38.0, 30.8)","(2.6, 2.86, 2.825862068965517)","(7.0, 9.2, 9.114285714285714)","(31.0, 120.0, 77.6923076923077)","(7.5, 8.4, 7.95)","(7.0, 8.6, 8.054545454545455)","(91.0, 170.0, 146.66666666666666)","(18.0, 34.0, 31.428571428571427)","(15.0, 22.0, 20.125)","(14.0, 28.0, 26.2)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:17.648969,"(8.5, 10.0, 9.485714285714286)","(20.0, 36.0, 30.75)","(18.0, 38.0, 30.8)","(2.6, 2.86, 2.825862068965517)","(7.0, 9.2, 9.114285714285714)","(31.0, 120.0, 80.71428571428571)","(7.5, 8.4, 7.95)","(7.0, 8.6, 8.17142857142857)","(91.0, 170.0, 146.66666666666666)","(18.0, 34.0, 32.714285714285715)","(15.0, 22.0, 21.166666666666668)","(14.0, 28.0, 27.0)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:19.440746,"(8.5, 10.0, 9.485714285714286)","(20.0, 36.0, 33.0)","(18.0, 38.0, 30.097560975609756)","(2.6, 2.86, 2.825862068965517)","(7.0, 9.2, 9.114285714285714)","(31.0, 120.0, 93.125)","(7.5, 8.4, 7.95)","(7.0, 8.6, 8.0)","(91.0, 170.0, 146.66666666666666)","(18.0, 34.0, 31.428571428571427)","(15.0, 22.0, 20.125)","(14.0, 30.0, 26.11111111111111)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:21.064842,"(8.0, 10.0, 9.485714285714286)","(20.0, 36.0, 33.0)","(18.0, 38.0, 30.975609756097562)","(2.6, 2.86, 2.8267857142857142)","(7.0, 9.2, 9.114285714285714)","(31.0, 110.0, 90.0)","(7.5, 8.4, 7.95)","(7.0, 8.4, 7.828571428571428)","(91.0, 170.0, 156.0)","(18.0, 34.0, 32.714285714285715)","(15.0, 22.0, 21.166666666666668)","(14.0, 30.0, 28.571428571428573)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:22.708924,"(8.0, 10.0, 9.485714285714286)","(20.0, 36.0, 33.0)","(18.0, 38.0, 32.0)","(2.6, 2.86, 2.8267857142857142)","(7.0, 9.2, 9.114285714285714)","(31.0, 100.0, 90.0)","(7.5, 8.4, 7.95)","(7.0, 8.4, 8.066666666666666)","(91.0, 170.0, 140.0)","(18.0, 34.0, 32.714285714285715)","(15.0, 22.0, 21.166666666666668)","(14.0, 30.0, 28.571428571428573)","(101.0, 230.0, 222.5)"
12-01-2023 16:27:24.271624,"(8.0, 10.0, 9.485714285714286)","(20.0, 36.0, 33.0)","(18.0, 38.0, 32.0)","(2.6, 2.86, 2.8267857142857142)","(7.0, 9.2, 9.114285714285714)","(31.0, 100.0, 86.875)","(7.5, 8.4, 7.95)","(7.0, 8.4, 7.945454545454545)","(91.0, 170.0, 140.0)","(18.0, 34.0, 32.714285714285715)","(15.0, 22.0, 21.166666666666668)","(14.0, 30.0, 28.571428571428573)","(101.0, 230.0, 222.5)"
