,Sweet Hummer,Blue Cod,Miss Fischer,Sweet Silver,Boudicca,Thrilling Vespa
11-01-2023 12:41:33.090089,"(2.2, 2.66, 2.4208)","(17.0, 85.0, 66.66666666666666)","(21.0, 160.0, 76.0)","(2.7, 3.1, 2.979)","(12.0, 24.0, 21.625)","(4.0, 6.6, 6.257142857142857)"
11-01-2023 12:41:34.148219,"(2.2, 2.64, 2.434285714285714)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 21.625)","(4.0, 6.6, 6.257142857142857)"
11-01-2023 12:41:35.164145,"(2.2, 2.64, 2.434285714285714)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 21.625)","(4.0, 6.6, 6.257142857142857)"
11-01-2023 12:41:36.118340,"(2.2, 2.64, 2.428235294117647)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 19.529411764705884)","(4.0, 6.6, 6.458823529411765)"
11-01-2023 12:41:37.067333,"(2.2, 2.64, 2.428235294117647)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 19.529411764705884)","(4.0, 6.6, 6.466666666666667)"
11-01-2023 12:41:38.004399,"(2.2, 2.62, 2.444)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 19.529411764705884)","(4.0, 6.6, 6.466666666666667)"
11-01-2023 12:41:38.895242,"(2.2, 2.62, 2.444)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 19.529411764705884)","(4.0, 6.6, 6.466666666666667)"
11-01-2023 12:41:39.870564,"(2.2, 2.62, 2.444)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 19.529411764705884)","(4.0, 6.6, 6.3428571428571425)"
11-01-2023 12:41:40.923217,"(2.2, 2.62, 2.4314285714285715)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 19.529411764705884)","(4.0, 6.6, 6.3428571428571425)"
11-01-2023 12:41:41.882164,"(2.2, 2.62, 2.4314285714285715)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.979)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.3428571428571425)"
11-01-2023 12:41:42.842323,"(2.2, 2.62, 2.4314285714285715)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.9847619047619047)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.3428571428571425)"
11-01-2023 12:41:43.804063,"(2.2, 2.62, 2.4314285714285715)","(17.0, 80.0, 58.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.9847619047619047)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.3428571428571425)"
11-01-2023 12:41:44.728519,"(2.2, 2.62, 2.4183333333333334)","(17.0, 80.0, 37.65)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.9847619047619047)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.5)"
11-01-2023 12:41:45.638210,"(2.2, 2.6, 2.466666666666667)","(17.0, 80.0, 41.5)","(21.0, 160.0, 109.6)","(2.7, 3.1, 3.0103703703703704)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.5)"
11-01-2023 12:41:46.706425,"(2.2, 2.6, 2.44)","(17.0, 80.0, 41.5)","(21.0, 160.0, 109.6)","(2.7, 3.1, 3.0103703703703704)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.5)"
11-01-2023 12:41:47.744970,"(2.2, 2.6, 2.44)","(17.0, 80.0, 41.5)","(21.0, 160.0, 109.6)","(2.7, 3.1, 3.0103703703703704)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.5)"
11-01-2023 12:41:48.707284,"(2.2, 2.6, 2.44)","(17.0, 80.0, 27.0625)","(21.0, 160.0, 109.6)","(2.7, 3.1, 3.0103703703703704)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.5)"
11-01-2023 12:41:49.630002,"(2.2, 2.6, 2.44)","(17.0, 80.0, 27.0625)","(21.0, 160.0, 109.6)","(2.7, 3.1, 3.0103703703703704)","(12.0, 24.0, 19.65714285714286)","(4.0, 6.6, 6.36)"
11-01-2023 12:41:50.661205,"(2.2, 2.6, 2.44)","(17.0, 80.0, 27.0625)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.953333333333333)","(12.0, 24.0, 20.0)","(4.0, 6.6, 6.72)"
11-01-2023 12:41:51.565502,"(2.2, 2.6, 2.44)","(17.0, 80.0, 27.0625)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.953333333333333)","(12.0, 23.0, 20.0)","(4.0, 6.8, 6.666666666666667)"
11-01-2023 12:41:52.456978,"(2.2, 2.6, 2.42)","(17.0, 80.0, 27.0625)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.953333333333333)","(12.0, 22.0, 20.0)","(4.0, 7.2, 6.666666666666667)"
11-01-2023 12:41:53.535248,"(2.2, 2.58, 2.52)","(17.0, 80.0, 38.0)","(21.0, 160.0, 109.6)","(2.7, 3.1, 3.0352941176470587)","(12.0, 22.0, 19.375)","(4.0, 7.2, 6.909090909090909)"
11-01-2023 12:41:54.551559,"(2.2, 2.58, 2.52)","(17.0, 80.0, 38.0)","(21.0, 160.0, 109.6)","(2.7, 3.1, 2.935)","(12.0, 22.0, 19.375)","(4.0, 7.2, 6.921739130434783)"
11-01-2023 12:41:55.454557,"(2.2, 2.58, 2.4299999999999997)","(17.0, 80.0, 38.0)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.935)","(12.0, 22.0, 19.375)","(4.0, 7.2, 6.909090909090909)"
11-01-2023 12:41:56.380152,"(2.2, 2.58, 2.424)","(17.0, 80.0, 38.0)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 3.012)","(12.0, 22.0, 20.09090909090909)","(4.0, 7.2, 6.909090909090909)"
11-01-2023 12:41:57.330982,"(2.2, 2.58, 2.424)","(17.0, 80.0, 38.0)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 3.012)","(12.0, 22.0, 20.09090909090909)","(4.0, 7.2, 6.909090909090909)"
11-01-2023 12:41:58.355030,"(2.2, 2.56, 2.464)","(17.0, 80.0, 38.0)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.996551724137931)","(12.0, 22.0, 20.09090909090909)","(4.0, 7.2, 6.909090909090909)"
11-01-2023 12:41:59.369114,"(2.2, 2.56, 2.464)","(17.0, 80.0, 38.0)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.996551724137931)","(12.0, 22.0, 20.764705882352942)","(4.0, 7.2, 6.909090909090909)"
11-01-2023 12:42:00.480735,"(2.2, 2.56, 2.4355555555555557)","(17.0, 80.0, 38.0)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.996551724137931)","(12.0, 22.0, 20.764705882352942)","(4.0, 7.2, 6.909090909090909)"
11-01-2023 12:42:01.552846,"(2.2, 2.56, 2.4168421052631577)","(17.0, 80.0, 35.0)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 3.011764705882353)","(12.0, 22.0, 19.9)","(4.0, 7.2, 7.011764705882353)"
11-01-2023 12:42:02.527570,"(2.2, 2.56, 2.413333333333333)","(17.0, 80.0, 61.37931034482759)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 3.011764705882353)","(12.0, 22.0, 18.62962962962963)","(4.0, 7.2, 6.933333333333334)"
11-01-2023 12:42:03.465882,"(2.2, 2.56, 2.413333333333333)","(17.0, 80.0, 40.666666666666664)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 3.011764705882353)","(12.0, 22.0, 17.333333333333332)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:04.484444,"(2.2, 2.56, 2.413333333333333)","(17.0, 80.0, 40.666666666666664)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 3.011764705882353)","(12.0, 22.0, 17.333333333333332)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:05.446843,"(2.2, 2.56, 2.413333333333333)","(17.0, 80.0, 40.666666666666664)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 3.011764705882353)","(12.0, 22.0, 18.2)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:06.430737,"(2.2, 2.56, 2.413333333333333)","(17.0, 80.0, 40.666666666666664)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.98)","(12.0, 21.0, 17.823529411764707)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:07.485994,"(2.2, 2.56, 2.413333333333333)","(17.0, 80.0, 41.33333333333333)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.98)","(12.0, 21.0, 17.823529411764707)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:08.553868,"(2.2, 2.56, 2.413333333333333)","(17.0, 80.0, 41.33333333333333)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.98)","(12.0, 21.0, 17.823529411764707)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:09.499986,"(2.2, 2.54, 2.4175)","(17.0, 80.0, 41.33333333333333)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.98)","(12.0, 21.0, 17.823529411764707)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:10.437144,"(2.2, 2.54, 2.4139999999999997)","(17.0, 80.0, 41.33333333333333)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.98)","(12.0, 21.0, 17.823529411764707)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:11.456802,"(2.2, 2.52, 2.4171428571428573)","(17.0, 80.0, 47.77777777777778)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.9392156862745096)","(12.0, 21.0, 17.823529411764707)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:12.460928,"(2.2, 2.52, 2.4171428571428573)","(17.0, 80.0, 59.28571428571429)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.9377358490566037)","(12.0, 21.0, 17.823529411764707)","(4.0, 7.2, 7.0814814814814815)"
11-01-2023 12:42:13.505566,"(2.2, 2.5, 2.4125)","(17.0, 80.0, 36.92307692307692)","(21.0, 160.0, 106.6923076923077)","(2.7, 3.1, 2.9749999999999996)","(12.0, 21.0, 16.77777777777778)","(4.0, 7.2, 7.116666666666667)"
11-01-2023 12:42:14.558802,"(2.2, 2.5, 2.4105263157894736)","(17.0, 80.0, 45.0)","(21.0, 160.0, 121.5)","(2.7, 3.05, 2.9749999999999996)","(12.0, 21.0, 16.77777777777778)","(4.0, 7.2, 7.116666666666667)"
11-01-2023 12:42:15.596556,"(2.2, 2.5, 2.4105263157894736)","(17.0, 80.0, 44.375)","(21.0, 160.0, 46.333333333333336)","(2.7, 3.05, 3.0)","(12.0, 21.0, 16.2972972972973)","(4.0, 7.2, 7.704761904761904)"
11-01-2023 12:42:16.583655,"(2.2, 2.5, 2.4105263157894736)","(17.0, 80.0, 44.375)","(21.0, 160.0, 46.333333333333336)","(2.7, 3.05, 2.9892857142857143)","(12.0, 21.0, 16.2972972972973)","(4.0, 7.8, 7.542857142857143)"
11-01-2023 12:42:17.508306,"(2.2, 2.5, 2.4105263157894736)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 69.06666666666666)","(2.7, 3.0, 2.985)","(12.0, 21.0, 17.666666666666668)","(4.0, 7.8, 7.542857142857143)"
11-01-2023 12:42:18.494743,"(2.2, 2.5, 2.4105263157894736)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 70.53333333333333)","(2.7, 3.0, 2.96)","(12.0, 20.0, 17.22222222222222)","(4.0, 7.8, 7.65)"
11-01-2023 12:42:19.448343,"(2.2, 2.5, 2.4105263157894736)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 85.44444444444444)","(2.7, 3.0, 2.96)","(12.0, 20.0, 17.352941176470587)","(4.0, 7.8, 7.542857142857143)"
11-01-2023 12:42:20.425491,"(2.2, 2.5, 2.4068965517241376)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 112.07142857142857)","(2.7, 3.0, 2.96)","(12.0, 20.0, 17.352941176470587)","(4.0, 7.8, 7.65)"
11-01-2023 12:42:21.462656,"(2.2, 2.5, 2.4068965517241376)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 112.07142857142857)","(2.7, 3.0, 2.9416666666666664)","(12.0, 20.0, 16.48148148148148)","(4.0, 7.8, 7.542857142857143)"
11-01-2023 12:42:22.464916,"(2.2, 2.5, 2.4068965517241376)","(17.0, 80.0, 56.0)","(21.0, 160.0, 112.07142857142857)","(2.7, 3.0, 2.9416666666666664)","(12.0, 20.0, 16.48148148148148)","(4.0, 7.8, 7.718181818181818)"
11-01-2023 12:42:23.479358,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 112.07142857142857)","(2.7, 3.0, 2.9416666666666664)","(12.0, 20.0, 16.48148148148148)","(4.0, 7.8, 7.718181818181818)"
11-01-2023 12:42:24.444564,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 121.65714285714286)","(2.7, 3.0, 2.9416666666666664)","(12.0, 20.0, 16.48148148148148)","(4.0, 7.8, 7.718181818181818)"
11-01-2023 12:42:25.459663,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 121.65714285714286)","(2.7, 3.0, 2.9416666666666664)","(12.0, 20.0, 16.08108108108108)","(4.0, 7.8, 7.718181818181818)"
11-01-2023 12:42:26.450374,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 52.85714285714286)","(21.0, 160.0, 121.65714285714286)","(2.7, 3.0, 2.9416666666666664)","(12.0, 20.0, 16.08108108108108)","(4.0, 7.8, 7.74375)"
11-01-2023 12:42:27.409529,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 40.0)","(21.0, 160.0, 121.65714285714286)","(2.7, 3.0, 2.9416666666666664)","(12.0, 20.0, 16.08108108108108)","(4.0, 7.8, 7.74375)"
11-01-2023 12:42:28.424531,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 47.05882352941177)","(21.0, 160.0, 121.65714285714286)","(2.7, 3.0, 2.9416666666666664)","(12.0, 20.0, 18.272727272727273)","(4.0, 7.8, 7.74375)"
11-01-2023 12:42:29.438977,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 47.05882352941177)","(21.0, 160.0, 65.71428571428572)","(2.7, 3.0, 2.9416666666666664)","(12.0, 19.5, 17.25)","(4.0, 7.8, 7.74375)"
11-01-2023 12:42:30.437095,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 47.05882352941177)","(21.0, 160.0, 83.64705882352942)","(2.7, 3.0, 2.9416666666666664)","(12.0, 19.5, 16.894736842105264)","(4.0, 7.8, 7.727272727272727)"
11-01-2023 12:42:31.426162,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 47.05882352941177)","(21.0, 160.0, 67.28571428571428)","(2.7, 3.0, 2.9416666666666664)","(12.0, 19.5, 16.24137931034483)","(4.0, 7.8, 7.727272727272727)"
11-01-2023 12:42:32.445106,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 47.05882352941177)","(26.0, 160.0, 67.28571428571428)","(2.7, 3.0, 2.9416666666666664)","(12.0, 19.5, 16.384615384615383)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:33.432939,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 47.05882352941177)","(26.0, 160.0, 67.28571428571428)","(2.7, 3.0, 2.9416666666666664)","(12.0, 19.5, 16.384615384615383)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:34.368098,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 47.05882352941177)","(26.0, 160.0, 67.28571428571428)","(2.7, 3.0, 2.9416666666666664)","(12.0, 19.5, 16.24137931034483)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:35.392131,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 37.69230769230769)","(26.0, 160.0, 105.91666666666667)","(2.7, 3.0, 2.9416666666666664)","(12.0, 19.5, 16.24137931034483)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:36.468072,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 38.46153846153847)","(26.0, 160.0, 105.91666666666667)","(2.7, 3.0, 2.9517241379310346)","(12.0, 19.5, 15.923076923076923)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:37.461464,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 46.25)","(26.0, 160.0, 105.91666666666667)","(2.7, 3.0, 2.9517241379310346)","(12.0, 19.5, 15.923076923076923)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:38.421316,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 46.25)","(26.0, 160.0, 121.82352941176471)","(2.7, 3.0, 2.9517241379310346)","(12.0, 19.5, 15.923076923076923)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:39.372474,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 46.25)","(26.0, 160.0, 121.82352941176471)","(2.7, 3.0, 2.936)","(12.0, 19.5, 15.923076923076923)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:40.361113,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 70.42857142857143)","(2.7, 3.0, 2.936)","(12.0, 19.5, 15.923076923076923)","(4.2, 7.8, 7.727272727272727)"
11-01-2023 12:42:41.321193,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 41.45454545454545)","(26.0, 160.0, 70.42857142857143)","(2.6, 3.0, 2.936)","(12.0, 19.5, 15.923076923076923)","(4.4, 7.8, 7.727272727272727)"
11-01-2023 12:42:42.380954,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 70.42857142857143)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 15.923076923076923)","(4.4, 7.8, 7.727272727272727)"
11-01-2023 12:42:43.397973,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 107.75)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 15.923076923076923)","(4.4, 7.8, 7.727272727272727)"
11-01-2023 12:42:44.277997,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 107.75)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 15.923076923076923)","(4.4, 7.8, 7.727272727272727)"
11-01-2023 12:42:45.304466,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 123.11764705882354)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 15.923076923076923)","(4.4, 7.8, 7.586666666666666)"
11-01-2023 12:42:46.329151,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 123.11764705882354)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 15.923076923076923)","(4.4, 7.6, 7.586666666666666)"
11-01-2023 12:42:47.295612,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 123.11764705882354)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 15.923076923076923)","(4.4, 7.6, 7.586666666666666)"
11-01-2023 12:42:48.336670,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 123.11764705882354)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.4, 7.6, 7.586666666666666)"
11-01-2023 12:42:49.431953,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 83.0)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.4, 7.6, 7.586666666666666)"
11-01-2023 12:42:50.527965,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 73.57142857142857)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.4, 7.6, 7.586666666666666)"
11-01-2023 12:42:51.519076,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 73.57142857142857)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.4, 7.6, 7.586666666666666)"
11-01-2023 12:42:52.463176,"(2.2, 2.5, 2.405128205128205)","(17.0, 80.0, 39.230769230769226)","(26.0, 160.0, 79.33333333333333)","(2.6, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.4, 7.6, 7.392)"
11-01-2023 12:42:53.439890,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 79.33333333333333)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.4, 7.7)"
11-01-2023 12:42:54.375675,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 111.60000000000001)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:42:55.385483,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 111.60000000000001)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:42:56.428752,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 111.60000000000001)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:42:57.412958,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 111.60000000000001)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:42:58.377556,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 125.42857142857143)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:42:59.374133,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 125.42857142857143)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:00.445169,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 125.42857142857143)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:01.504679,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 125.42857142857143)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:02.815774,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 125.42857142857143)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:04.002964,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 125.42857142857143)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:05.033432,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 125.42857142857143)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:06.104552,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 120.17241379310344)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:07.285213,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 120.17241379310344)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:08.286905,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 120.17241379310344)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.7)"
11-01-2023 12:43:09.476621,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 130.3846153846154)","(2.7, 3.0, 2.913846153846154)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.6)"
11-01-2023 12:43:10.652676,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 130.3846153846154)","(2.7, 3.0, 2.935)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.6)"
11-01-2023 12:43:11.718290,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 130.3846153846154)","(2.7, 2.98, 2.923157894736842)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.6)"
11-01-2023 12:43:12.758433,"(2.1, 2.5, 2.405128205128205)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 130.3846153846154)","(2.7, 2.98, 2.923157894736842)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.6)"
11-01-2023 12:43:13.736538,"(2.1, 2.5, 2.4058823529411764)","(18.0, 80.0, 39.230769230769226)","(26.0, 160.0, 130.3846153846154)","(2.7, 2.98, 2.923157894736842)","(12.0, 19.5, 16.0)","(4.6, 7.8, 7.6)"
11-01-2023 12:43:14.916180,"(2.1, 2.5, 2.405128205128205)","(19.0, 80.0, 39.230769230769226)","(26.0, 160.0, 130.3846153846154)","(2.6, 2.98, 2.923157894736842)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:15.995344,"(2.1, 2.5, 2.405128205128205)","(19.0, 80.0, 39.230769230769226)","(26.0, 160.0, 127.91666666666666)","(2.6, 2.98, 2.923157894736842)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:17.190570,"(2.1, 2.5, 2.405128205128205)","(19.0, 80.0, 39.230769230769226)","(26.0, 160.0, 127.91666666666666)","(2.6, 2.98, 2.923157894736842)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:18.274253,"(2.1, 2.5, 2.405128205128205)","(19.0, 80.0, 39.230769230769226)","(26.0, 160.0, 127.91666666666666)","(2.6, 2.98, 2.918823529411765)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
