,Orca,Madalia Zoom,Panama Dash,Django Maskiell,Rapid Voyage,Hill Top Jack,Gypsy Ha Ha,Audacious Stell
11-01-2023 20:13:19.779334,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:20.876007,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:21.982837,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:23.127421,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:24.284975,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:25.795880,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 33.27272727272727)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:26.942917,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 33.27272727272727)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:28.085568,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 33.27272727272727)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:29.304269,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 33.27272727272727)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:30.466270,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 33.27272727272727)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:31.628727,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 33.27272727272727)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:32.903820,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 33.27272727272727)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:34.123319,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 33.27272727272727)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:35.322595,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:36.597426,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 240.0, 105.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:37.795931,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 240.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:39.034616,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:40.173840,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:41.237860,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:42.315778,"(9.0, 22.0, 18.75)","(7.5, 15.5, 12.58)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:43.529048,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:44.639832,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:45.859697,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:47.279614,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:48.550263,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:49.799050,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:51.119900,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:52.373231,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:53.629333,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:54.886044,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:56.120384,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:57.304788,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 146.66666666666666)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:58.456638,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 170.0, 135.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:13:59.690617,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 240.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:00.987829,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:02.362258,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:03.605062,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:04.779649,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:05.920807,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:07.102195,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:08.341364,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:09.542057,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:10.674198,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:11.972357,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:13.220705,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:14.559355,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:15.957468,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:17.318088,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:18.801934,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:20.071057,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:21.188667,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:22.632640,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 135.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:24.359339,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:25.599552,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:26.831891,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:28.133569,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:29.478629,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:30.817389,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:32.187739,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:33.553245,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 196.66666666666669)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:34.859457,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 230.0, 125.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:36.094316,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 220.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:37.329404,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:38.557750,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:39.839087,"(9.0, 22.0, 19.36)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:41.156648,"(9.0, 22.0, 17.6)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:42.455849,"(9.0, 22.0, 17.6)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:43.698651,"(9.0, 22.0, 17.6)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:44.972343,"(9.0, 22.0, 17.6)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:46.084322,"(9.0, 22.0, 17.6)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:47.307770,"(9.0, 22.0, 17.6)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:48.570761,"(9.0, 22.0, 17.6)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:49.909139,"(9.0, 22.0, 17.6)","(7.5, 15.5, 12.5)","(6.5, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(31.0, 210.0, 180.0)","(1.95, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:51.274987,"(7.5, 22.0, 17.6)","(7.5, 15.5, 12.5)","(7.0, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:52.522447,"(7.5, 22.0, 17.6)","(7.5, 15.5, 12.5)","(7.0, 12.5, 10.73)","(21.0, 70.0, 41.388888888888886)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 10.5, 8.775)","(5.5, 9.4, 8.600000000000001)"
11-01-2023 20:14:53.738441,"(7.5, 22.0, 17.6)","(7.5, 15.5, 12.5)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 10.5, 9.0875)","(5.5, 9.4, 7.871428571428571)"
11-01-2023 20:14:54.951627,"(7.5, 22.0, 17.6)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.6, 7.871428571428571)"
11-01-2023 20:14:56.128697,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.6, 8.923809523809524)"
11-01-2023 20:14:57.337328,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:14:58.671938,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:14:59.983077,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:15:01.205441,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:15:02.408352,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:15:03.611649,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:15:04.938359,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:15:06.330638,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:15:07.602194,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
11-01-2023 20:15:08.901505,"(7.5, 20.0, 17.759999999999998)","(7.5, 15.0, 13.444444444444445)","(7.0, 12.5, 10.73)","(21.0, 70.0, 42.53333333333333)","(41.0, 210.0, 180.0)","(2.0, 2.88, 2.079)","(6.0, 11.0, 9.0875)","(5.5, 9.8, 8.923809523809524)"
