,South Parade,Montenegro,Final Man,Arctic Eagle,Too Viennese,New Enterprise,Panagsama,Rusheen,Frostick,Kishstar,Maldestro,Speed Bump
12-01-2023 17:40:47.774149,"(3.9, 4.3, 4.263529411764706)","(31.0, 50.0, 48.75)","(21.0, 38.0, 36.19047619047619)","(8.0, 9.4, 9.351162790697675)","(6.5, 7.2, 6.9504761904761905)","(9.0, 12.0, 11.58)","(31.0, 46.0, 44.6)","(4.2, 5.1, 5.055844155844156)","(10.0, 13.0, 12.617647058823529)","(16.0, 27.0, 26.451612903225808)","(18.0, 24.0, 23.96969696969697)","(61.0, 190.0, 185.0)"
12-01-2023 17:40:49.215561,"(3.9, 4.3, 4.264367816091954)","(31.0, 50.0, 48.08)","(21.0, 38.0, 36.34782608695652)","(8.0, 9.4, 9.351162790697675)","(6.5, 7.0, 6.9663157894736845)","(9.0, 12.0, 11.5625)","(31.0, 46.0, 44.6)","(4.2, 5.1, 5.055844155844156)","(10.0, 13.0, 12.617647058823529)","(16.0, 27.0, 26.620689655172413)","(18.0, 24.0, 23.96969696969697)","(61.0, 190.0, 185.0)"
12-01-2023 17:40:50.731395,"(3.9, 4.3, 4.264367816091954)","(31.0, 50.0, 48.666666666666664)","(21.0, 38.0, 35.42857142857143)","(8.0, 9.4, 9.351162790697675)","(6.5, 7.0, 7.035374149659864)","(9.0, 12.0, 11.378378378378379)","(31.0, 46.0, 45.0)","(4.2, 5.1, 5.040579710144927)","(10.0, 13.0, 12.621212121212121)","(16.0, 27.0, 26.620689655172413)","(18.0, 24.0, 24.25)","(61.0, 190.0, 185.0)"
12-01-2023 17:40:52.179779,"(3.9, 4.3, 4.264367816091954)","(31.0, 50.0, 48.666666666666664)","(21.0, 38.0, 35.42857142857143)","(8.0, 9.4, 9.422222222222222)","(6.5, 7.2, 7.024637681159421)","(9.0, 11.5, 11.354430379746836)","(31.0, 46.0, 45.0)","(4.2, 5.1, 5.042424242424242)","(10.0, 13.0, 12.568965517241379)","(16.0, 27.0, 26.620689655172413)","(18.0, 25.0, 24.755555555555556)","(61.0, 190.0, 185.0)"
12-01-2023 17:40:53.629443,"(3.9, 4.3, 4.264367816091954)","(31.0, 50.0, 48.15384615384615)","(21.0, 38.0, 35.42857142857143)","(8.0, 9.6, 9.457142857142857)","(6.5, 7.2, 6.9362637362637365)","(9.0, 11.5, 11.354430379746836)","(31.0, 46.0, 45.0)","(4.2, 5.1, 5.075483870967742)","(10.0, 13.0, 12.568965517241379)","(16.0, 27.0, 26.620689655172413)","(18.0, 25.0, 24.59090909090909)","(61.0, 190.0, 185.0)"
12-01-2023 17:40:55.040235,"(3.9, 4.3, 4.264367816091954)","(31.0, 50.0, 49.30434782608695)","(21.0, 38.0, 36.46666666666667)","(8.0, 9.6, 9.517391304347827)","(6.5, 7.0, 6.949565217391305)","(9.0, 11.5, 11.378378378378379)","(31.0, 46.0, 45.0)","(4.2, 5.1, 4.975482093663912)","(10.0, 13.0, 12.58)","(16.0, 27.0, 26.620689655172413)","(18.0, 25.0, 24.59090909090909)","(61.0, 190.0, 185.0)"
12-01-2023 17:40:56.558927,"(3.9, 4.3, 4.265625)","(31.0, 50.0, 49.0)","(21.0, 38.0, 36.46666666666667)","(8.0, 9.6, 9.578260869565218)","(6.5, 7.0, 6.949565217391305)","(9.0, 11.5, 10.91025641025641)","(31.0, 46.0, 45.2)","(4.2, 5.0, 4.982035928143713)","(10.0, 13.0, 12.804347826086957)","(16.0, 27.0, 27.6046511627907)","(18.0, 25.0, 24.71794871794872)","(61.0, 190.0, 156.66666666666666)"
12-01-2023 17:40:57.971225,"(3.9, 4.3, 4.280575539568345)","(31.0, 50.0, 49.0)","(21.0, 38.0, 36.46666666666667)","(8.0, 9.8, 9.718518518518518)","(6.5, 7.0, 6.972511848341232)","(9.0, 11.0, 10.791139240506329)","(31.0, 46.0, 45.23076923076923)","(4.2, 5.0, 4.971774193548387)","(10.0, 13.0, 12.619047619047619)","(16.0, 28.0, 27.82051282051282)","(18.0, 25.0, 24.333333333333332)","(61.0, 190.0, 165.5)"
12-01-2023 17:40:59.376863,"(3.9, 4.3, 4.302834645669291)","(31.0, 50.0, 46.0)","(21.0, 38.0, 36.53846153846154)","(8.0, 9.8, 9.626315789473685)","(6.5, 7.2, 6.956321839080459)","(9.0, 11.0, 10.78)","(31.0, 46.0, 45.23076923076923)","(4.2, 5.0, 4.963028169014085)","(10.0, 13.0, 12.68)","(16.0, 28.0, 27.82051282051282)","(18.0, 25.0, 23.46153846153846)","(61.0, 170.0, 165.5)"
12-01-2023 17:41:00.841923,"(3.9, 4.4, 4.302834645669291)","(31.0, 48.0, 46.10526315789474)","(21.0, 38.0, 36.592592592592595)","(8.0, 9.8, 9.327433628318584)","(6.5, 7.0, 6.9663716814159296)","(9.0, 11.0, 10.841346153846153)","(31.0, 46.0, 45.23076923076923)","(4.2, 5.0, 4.966346153846154)","(10.0, 13.0, 12.804878048780488)","(16.0, 28.0, 27.82051282051282)","(18.0, 24.0, 23.46153846153846)","(61.0, 170.0, 164.28571428571428)"
12-01-2023 17:41:02.316160,"(3.9, 4.4, 4.320795892169448)","(31.0, 48.0, 46.22222222222222)","(21.0, 38.0, 36.69565217391305)","(8.0, 9.4, 9.259770114942528)","(6.5, 7.0, 6.92972972972973)","(9.0, 11.0, 10.920454545454545)","(31.0, 46.0, 45.45454545454545)","(4.2, 5.0, 4.963286713286713)","(10.0, 13.0, 12.947368421052632)","(16.0, 28.0, 27.82051282051282)","(18.0, 24.0, 23.46153846153846)","(61.0, 170.0, 149.44444444444446)"
12-01-2023 17:41:03.833585,"(3.9, 4.4, 4.324675324675325)","(31.0, 48.0, 46.22222222222222)","(21.0, 38.0, 36.8235294117647)","(8.0, 9.4, 9.329032258064517)","(6.5, 7.0, 6.923741007194245)","(9.0, 11.0, 10.58041958041958)","(31.0, 46.0, 47.793103448275865)","(4.2, 5.0, 4.970731707317073)","(10.0, 13.0, 12.962962962962964)","(16.0, 28.0, 27.682926829268293)","(18.0, 24.0, 23.80851063829787)","(61.0, 170.0, 166.92307692307693)"
12-01-2023 17:41:05.357719,"(3.9, 4.4, 4.333687943262412)","(31.0, 48.0, 46.0)","(21.0, 38.0, 36.8235294117647)","(8.0, 9.4, 9.186301369863013)","(6.5, 7.0, 6.900598802395209)","(9.0, 11.0, 10.540441176470589)","(31.0, 48.0, 53.148148148148145)","(4.2, 5.0, 4.96420664206642)","(10.0, 13.5, 12.916666666666666)","(16.0, 28.0, 28.6875)","(18.0, 24.0, 23.974358974358974)","(61.0, 170.0, 165.625)"
12-01-2023 17:41:06.855207,"(3.9, 4.4, 4.333687943262412)","(31.0, 48.0, 46.22222222222222)","(21.0, 38.0, 36.8235294117647)","(8.0, 9.2, 9.166935483870967)","(6.5, 7.0, 7.310416666666667)","(9.0, 11.0, 10.324242424242424)","(31.0, 55.0, 53.148148148148145)","(4.2, 5.0, 4.9629770992366415)","(10.0, 13.0, 12.86111111111111)","(16.0, 29.0, 28.5)","(18.0, 24.0, 23.974358974358974)","(61.0, 200.0, 165.625)"
12-01-2023 17:41:08.293911,"(3.9, 4.4, 4.332396449704142)","(31.0, 48.0, 46.16216216216216)","(21.0, 38.0, 36.8235294117647)","(8.0, 9.2, 9.186486486486485)","(6.5, 7.4, 7.337209302325582)","(9.0, 10.5, 10.324242424242424)","(31.0, 55.0, 53.148148148148145)","(4.2, 5.0, 4.9629770992366415)","(10.0, 13.0, 12.807692307692308)","(16.0, 29.0, 28.416666666666668)","(18.0, 24.0, 23.974358974358974)","(61.0, 200.0, 165.625)"
12-01-2023 17:41:09.722387,"(3.9, 4.4, 4.3318926974664675)","(31.0, 48.0, 45.93939393939394)","(21.0, 38.0, 36.7)","(8.0, 9.2, 9.185849056603773)","(6.5, 7.4, 7.117142857142857)","(9.0, 10.5, 10.318713450292398)","(31.0, 55.0, 52.96296296296296)","(4.2, 5.0, 4.96420664206642)","(10.0, 13.0, 12.807692307692308)","(16.0, 29.0, 28.666666666666668)","(18.0, 24.0, 23.974358974358974)","(61.0, 200.0, 165.625)"
12-01-2023 17:41:11.205844,"(3.9, 4.4, 4.331424375917768)","(31.0, 48.0, 40.51282051282051)","(21.0, 38.0, 36.7)","(8.0, 9.2, 9.305454545454547)","(6.5, 7.2, 7.097087378640777)","(9.0, 10.5, 10.318713450292398)","(31.0, 55.0, 52.96296296296296)","(4.2, 5.0, 4.96420664206642)","(10.0, 13.0, 12.807692307692308)","(16.0, 29.0, 28.72222222222222)","(18.0, 24.0, 23.974358974358974)","(61.0, 200.0, 163.33333333333334)"
12-01-2023 17:41:12.612817,"(3.9, 4.4, 4.331424375917768)","(31.0, 44.0, 40.689655172413794)","(21.0, 38.0, 36.7)","(8.0, 9.4, 9.305454545454547)","(6.5, 7.2, 7.098076923076923)","(9.0, 10.5, 10.318713450292398)","(31.0, 55.0, 52.96296296296296)","(4.2, 5.0, 4.96420664206642)","(10.0, 13.0, 12.807692307692308)","(16.0, 29.0, 28.72222222222222)","(18.0, 24.0, 23.974358974358974)","(61.0, 200.0, 172.5)"
12-01-2023 17:41:14.102378,"(3.9, 4.4, 4.332465543644717)","(31.0, 44.0, 40.689655172413794)","(21.0, 38.0, 36.7)","(8.0, 9.4, 9.423423423423422)","(6.5, 7.2, 7.113656387665198)","(9.0, 10.5, 10.318713450292398)","(31.0, 55.0, 52.96296296296296)","(4.2, 5.0, 4.96420664206642)","(10.0, 13.0, 12.642857142857142)","(16.0, 29.0, 28.476190476190474)","(18.0, 24.0, 23.974358974358974)","(61.0, 200.0, 172.5)"
12-01-2023 17:41:15.561524,"(3.9, 4.4, 4.329213483146067)","(31.0, 44.0, 41.18181818181818)","(21.0, 38.0, 36.7)","(8.0, 9.6, 9.486792452830189)","(6.5, 7.2, 7.114035087719298)","(9.0, 10.5, 10.287671232876713)","(31.0, 55.0, 52.96296296296296)","(4.2, 5.0, 4.963533834586467)","(10.0, 13.0, 12.642857142857142)","(16.0, 29.0, 28.476190476190474)","(18.0, 24.0, 23.974358974358974)","(61.0, 200.0, 172.5)"
12-01-2023 17:41:17.027526,"(3.9, 4.4, 4.329787234042553)","(31.0, 42.0, 40.92857142857143)","(21.0, 38.0, 36.8235294117647)","(8.0, 9.6, 9.545454545454547)","(6.5, 7.2, 6.884875183553597)","(9.0, 10.5, 10.281818181818181)","(31.0, 55.0, 52.5)","(4.2, 5.0, 4.959717314487633)","(10.0, 13.0, 12.913793103448276)","(16.0, 29.0, 28.6734693877551)","(18.0, 24.0, 23.974358974358974)","(61.0, 200.0, 172.5)"
12-01-2023 17:41:18.506771,"(3.9, 4.4, 4.339045553145336)","(31.0, 42.0, 41.0)","(21.0, 38.0, 36.8235294117647)","(8.0, 9.8, 9.545454545454547)","(6.5, 7.0, 6.88902627511592)","(9.0, 10.5, 10.296610169491526)","(31.0, 55.0, 52.82608695652174)","(4.2, 5.0, 4.96236559139785)","(10.0, 13.0, 12.895833333333334)","(17.0, 29.0, 28.607843137254903)","(18.0, 24.0, 23.974358974358974)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:19.982184,"(3.9, 4.4, 4.288908765652952)","(31.0, 42.0, 41.22222222222222)","(21.0, 38.0, 36.8235294117647)","(8.0, 9.8, 9.534693877551021)","(6.5, 7.0, 6.8903816793893125)","(9.0, 10.5, 10.294285714285714)","(31.0, 55.0, 53.25)","(4.2, 5.0, 5.046153846153846)","(10.0, 13.0, 12.919354838709678)","(17.0, 29.0, 28.45762711864407)","(18.0, 24.0, 23.98)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:21.514788,"(3.9, 4.3, 4.2743500866551125)","(31.0, 42.0, 41.46666666666667)","(21.0, 38.0, 40.666666666666664)","(8.0, 9.6, 9.545454545454547)","(6.5, 7.0, 6.883357452966715)","(9.0, 10.5, 10.284431137724551)","(31.0, 55.0, 53.25)","(4.2, 5.1, 5.045)","(10.0, 13.0, 12.907407407407407)","(17.0, 29.0, 28.43859649122807)","(18.0, 24.0, 23.98)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:22.941175,"(3.9, 4.3, 4.287372708757637)","(31.0, 42.0, 41.46666666666667)","(21.0, 42.0, 39.6)","(8.0, 9.8, 9.573737373737375)","(6.5, 7.0, 6.883357452966715)","(9.0, 10.5, 10.29320987654321)","(31.0, 55.0, 53.25)","(4.2, 5.1, 5.012612612612613)","(10.0, 13.0, 12.821428571428571)","(17.0, 29.0, 28.43859649122807)","(18.0, 24.0, 23.89090909090909)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:24.404710,"(3.9, 4.3, 4.290366972477064)","(31.0, 42.0, 41.5)","(21.0, 42.0, 40.8)","(8.0, 9.8, 9.583870967741936)","(6.5, 7.0, 6.795505617977528)","(9.0, 10.5, 10.426267281105991)","(31.0, 55.0, 53.333333333333336)","(4.2, 5.1, 5.017094017094017)","(10.0, 13.0, 12.903846153846153)","(17.0, 29.0, 28.058823529411764)","(18.0, 24.0, 23.892857142857142)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:25.887971,"(3.9, 4.3, 4.323608017817372)","(31.0, 42.0, 41.18181818181818)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.6, 9.582758620689654)","(6.5, 6.8, 6.785714285714286)","(9.0, 10.5, 10.479310344827587)","(31.0, 55.0, 53.25)","(4.2, 5.1, 5.038095238095238)","(10.0, 13.0, 12.93421052631579)","(17.0, 29.0, 28.22222222222222)","(18.0, 24.0, 23.926829268292682)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:27.343405,"(3.9, 4.4, 4.323608017817372)","(31.0, 42.0, 41.18181818181818)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.6, 9.63265306122449)","(6.5, 6.8, 6.709677419354838)","(9.0, 10.5, 10.478658536585366)","(31.0, 55.0, 51.857142857142854)","(4.2, 5.1, 5.084347826086956)","(10.0, 13.0, 12.93421052631579)","(17.0, 29.0, 28.2)","(18.0, 24.0, 23.926829268292682)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:28.838015,"(3.9, 4.4, 4.3041551246537395)","(31.0, 42.0, 41.18181818181818)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.613636363636363)","(6.5, 6.8, 6.672361809045226)","(9.0, 10.5, 10.48159509202454)","(31.0, 55.0, 51.857142857142854)","(4.2, 5.1, 5.080851063829787)","(10.0, 13.0, 12.93421052631579)","(17.0, 29.0, 28.2)","(18.0, 24.0, 23.903225806451612)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:30.537537,"(3.9, 4.4, 4.312587412587413)","(31.0, 42.0, 41.1)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.636)","(6.5, 6.8, 6.66457399103139)","(9.0, 10.5, 10.467261904761905)","(31.0, 55.0, 51.857142857142854)","(4.2, 5.1, 5.021698113207547)","(10.0, 13.0, 12.93421052631579)","(17.0, 29.0, 28.2)","(18.0, 25.0, 24.875)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:32.104414,"(3.9, 4.4, 4.311556603773584)","(31.0, 42.0, 41.1)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.59240506329114)","(6.5, 6.8, 6.670833333333333)","(9.0, 10.5, 10.467261904761905)","(31.0, 55.0, 51.857142857142854)","(4.2, 5.1, 5.034645669291338)","(10.0, 13.0, 12.93421052631579)","(17.0, 29.0, 28.2)","(18.0, 25.0, 24.875)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:33.957192,"(3.9, 4.4, 4.314772727272727)","(31.0, 42.0, 40.81481481481482)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.59)","(6.5, 6.8, 6.668965517241379)","(9.0, 10.5, 10.283950617283951)","(31.0, 55.0, 51.206896551724135)","(4.4, 5.1, 5.034645669291338)","(10.0, 13.0, 12.804347826086957)","(17.0, 29.0, 28.391304347826086)","(18.0, 25.0, 24.875)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:35.726503,"(3.8, 4.4, 4.31303317535545)","(31.0, 42.0, 40.81481481481482)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.56)","(6.5, 6.8, 6.658156028368794)","(9.0, 10.5, 10.275641025641026)","(31.0, 55.0, 51.09375)","(4.4, 5.1, 5.034645669291338)","(10.0, 13.0, 12.75)","(17.0, 29.0, 28.391304347826086)","(18.0, 25.0, 24.875)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:37.298204,"(3.8, 4.4, 4.31303317535545)","(31.0, 42.0, 40.81481481481482)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.704)","(6.5, 6.8, 6.640531561461794)","(8.5, 10.5, 10.275641025641026)","(31.0, 55.0, 51.206896551724135)","(4.4, 5.1, 5.034645669291338)","(10.0, 13.0, 12.75)","(17.0, 29.0, 28.391304347826086)","(18.0, 25.0, 24.875)","(71.0, 200.0, 172.5)"
12-01-2023 17:41:38.726779,"(3.8, 4.4, 4.317808219178082)","(31.0, 42.0, 40.81481481481482)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.692307692307693)","(6.5, 6.8, 6.607017543859649)","(8.5, 10.5, 10.254437869822485)","(31.0, 55.0, 50.925925925925924)","(4.4, 5.1, 5.039416058394161)","(10.0, 13.0, 12.586206896551724)","(17.0, 29.0, 28.304347826086957)","(18.0, 25.0, 24.90909090909091)","(71.0, 200.0, 168.0)"
12-01-2023 17:41:40.304279,"(3.8, 4.4, 4.317808219178082)","(31.0, 42.0, 40.5)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.692307692307693)","(6.5, 6.8, 6.827283511269276)","(8.5, 10.5, 10.221476510067115)","(31.0, 55.0, 50.806451612903224)","(4.4, 5.1, 5.0265486725663715)","(10.0, 13.0, 12.625)","(17.0, 29.0, 28.291666666666668)","(18.0, 25.0, 24.90909090909091)","(71.0, 200.0, 175.3846153846154)"
12-01-2023 17:41:41.822881,"(3.8, 4.4, 4.319821826280624)","(31.0, 42.0, 39.1764705882353)","(21.0, 42.0, 41.42857142857143)","(8.0, 9.8, 9.591780821917808)","(6.5, 7.0, 6.819225967540574)","(8.5, 10.5, 10.221476510067115)","(31.0, 55.0, 50.806451612903224)","(4.4, 5.1, 4.989922480620155)","(10.0, 13.0, 12.625)","(17.0, 29.0, 28.291666666666668)","(18.0, 25.0, 24.88235294117647)","(71.0, 200.0, 175.3846153846154)"
12-01-2023 17:41:43.290418,"(3.8, 4.4, 4.321851851851852)","(31.0, 42.0, 39.38461538461539)","(21.0, 42.0, 42.4)","(8.0, 9.8, 9.822857142857144)","(6.5, 7.0, 6.816241299303944)","(8.5, 10.5, 10.602678571428571)","(31.0, 55.0, 50.333333333333336)","(4.4, 5.0, 4.9790909090909095)","(10.0, 13.0, 11.963636363636363)","(17.0, 29.0, 28.291666666666668)","(18.0, 25.0, 24.652173913043477)","(71.0, 200.0, 175.3846153846154)"
12-01-2023 17:41:44.738016,"(3.8, 4.4, 4.31939477303989)","(31.0, 40.0, 39.05882352941177)","(21.0, 46.0, 42.285714285714285)","(8.0, 10.0, 9.915068493150685)","(6.5, 7.0, 7.255135135135135)","(8.5, 11.0, 10.602678571428571)","(31.0, 55.0, 50.333333333333336)","(4.4, 5.0, 4.88728323699422)","(10.0, 12.0, 11.96551724137931)","(17.0, 29.0, 28.17391304347826)","(18.0, 25.0, 24.652173913043477)","(71.0, 200.0, 180.8)"
12-01-2023 17:41:46.193798,"(3.8, 4.4, 4.31939477303989)","(31.0, 40.0, 39.05882352941177)","(21.0, 46.0, 42.285714285714285)","(8.0, 10.0, 9.702654867256637)","(6.5, 7.4, 7.26231884057971)","(8.5, 11.0, 10.602678571428571)","(31.0, 55.0, 50.166666666666664)","(4.4, 4.9, 4.877720207253886)","(10.0, 12.0, 12.18918918918919)","(17.0, 29.0, 27.891304347826086)","(18.0, 25.0, 24.652173913043477)","(71.0, 200.0, 178.57142857142858)"
12-01-2023 17:41:47.674099,"(3.8, 4.4, 4.34811320754717)","(31.0, 40.0, 38.42857142857143)","(21.0, 46.0, 42.285714285714285)","(8.0, 10.0, 9.707826086956521)","(6.5, 7.4, 7.270491803278689)","(8.5, 11.0, 10.582159624413146)","(31.0, 55.0, 50.333333333333336)","(4.4, 4.9, 4.879906542056075)","(10.0, 12.5, 11.925)","(17.0, 28.0, 27.88372093023256)","(18.0, 25.0, 24.529411764705884)","(71.0, 190.0, 175.0)"
12-01-2023 17:41:49.075443,"(3.8, 4.4, 4.331550802139038)","(31.0, 40.0, 39.0)","(21.0, 46.0, 42.333333333333336)","(8.0, 10.0, 9.867256637168142)","(6.5, 7.4, 7.054406130268199)","(8.5, 11.0, 10.605809128630705)","(31.0, 55.0, 51.388888888888886)","(4.4, 4.9, 4.954954954954955)","(10.0, 12.0, 12.039473684210526)","(17.0, 28.0, 28.206349206349206)","(18.0, 25.0, 24.36)","(71.0, 190.0, 167.5)"
12-01-2023 17:41:50.459149,"(3.8, 4.4, 4.339192399049881)","(31.0, 40.0, 38.78260869565217)","(21.0, 44.0, 42.333333333333336)","(8.0, 10.0, 9.862295081967213)","(6.5, 7.2, 7.068259385665529)","(8.5, 11.0, 10.561674008810572)","(31.0, 55.0, 51.388888888888886)","(4.4, 5.0, 4.947058823529412)","(10.0, 12.5, 12.03)","(17.0, 29.0, 28.134328358208954)","(18.0, 25.0, 24.36)","(71.0, 190.0, 167.5)"
12-01-2023 17:41:51.905160,"(3.8, 4.4, 4.260204081632653)","(31.0, 40.0, 38.58064516129032)","(21.0, 44.0, 42.57142857142857)","(8.0, 10.0, 9.891428571428571)","(6.5, 7.2, 6.911320754716981)","(8.5, 11.0, 10.351851851851851)","(31.0, 55.0, 51.388888888888886)","(4.4, 5.0, 5.047138047138047)","(10.0, 12.5, 12.211340206185566)","(17.0, 29.0, 28.134328358208954)","(18.0, 25.0, 24.310344827586206)","(71.0, 190.0, 167.5)"
12-01-2023 17:41:53.393506,"(3.8, 4.3, 4.259101123595506)","(31.0, 40.0, 38.78787878787879)","(21.0, 44.0, 42.57142857142857)","(8.0, 10.0, 9.948051948051948)","(6.5, 7.0, 6.91047619047619)","(8.5, 10.5, 10.295336787564766)","(31.0, 55.0, 51.388888888888886)","(4.4, 5.1, 5.0955932203389835)","(10.0, 12.5, 12.145569620253164)","(17.0, 29.0, 28.242424242424242)","(18.0, 25.0, 24.130434782608695)","(71.0, 190.0, 167.5)"
12-01-2023 17:41:54.777513,"(3.8, 4.3, 4.2244075829383885)","(31.0, 40.0, 39.130434782608695)","(21.0, 44.0, 42.57142857142857)","(8.0, 10.0, 10.003968253968255)","(6.5, 7.0, 6.916971279373368)","(8.5, 10.5, 10.277173913043478)","(31.0, 55.0, 51.388888888888886)","(4.4, 5.2, 5.075977653631285)","(10.0, 12.5, 12.185393258426966)","(17.0, 29.0, 27.928571428571427)","(18.0, 25.0, 24.130434782608695)","(71.0, 190.0, 167.5)"
12-01-2023 17:41:56.144473,"(3.8, 4.3, 4.2244075829383885)","(31.0, 40.0, 39.130434782608695)","(21.0, 44.0, 42.57142857142857)","(8.0, 10.5, 10.126470588235295)","(6.5, 7.0, 6.916971279373368)","(8.5, 10.5, 10.277173913043478)","(31.0, 55.0, 51.388888888888886)","(4.4, 5.1, 5.0906666666666665)","(10.0, 12.5, 12.185393258426966)","(17.0, 28.0, 27.928571428571427)","(18.0, 25.0, 24.130434782608695)","(71.0, 190.0, 193.84615384615384)"
12-01-2023 17:41:57.587531,"(3.8, 4.3, 4.22257281553398)","(31.0, 40.0, 37.225806451612904)","(21.0, 44.0, 42.57142857142857)","(8.0, 10.5, 10.12874251497006)","(6.5, 7.0, 6.878155339805825)","(8.5, 10.5, 10.277173913043478)","(31.0, 55.0, 51.388888888888886)","(4.4, 5.2, 5.153333333333333)","(10.0, 12.5, 12.20625)","(17.0, 28.0, 27.928571428571427)","(18.0, 25.0, 24.130434782608695)","(71.0, 200.0, 194.66666666666666)"
12-01-2023 17:41:59.117515,"(3.8, 4.3, 4.24375)","(31.0, 38.0, 38.0)","(21.0, 44.0, 42.57142857142857)","(8.0, 10.5, 10.117283950617283)","(6.5, 7.0, 6.858495821727019)","(8.5, 10.5, 10.327004219409282)","(31.0, 55.0, 51.388888888888886)","(4.4, 5.2, 5.157865168539326)","(10.0, 12.5, 11.938356164383562)","(17.0, 28.0, 27.928571428571427)","(18.0, 25.0, 23.51685393258427)","(71.0, 200.0, 195.55555555555554)"
12-01-2023 17:42:00.554899,"(3.8, 4.3, 4.249016393442623)","(31.0, 40.0, 37.82608695652174)","(21.0, 44.0, 42.333333333333336)","(8.0, 10.5, 10.1125)","(6.5, 7.0, 6.8827195467422095)","(8.5, 10.5, 10.327004219409282)","(31.0, 55.0, 51.666666666666664)","(4.4, 5.2, 5.273448275862069)","(10.0, 12.0, 12.056338028169014)","(17.0, 28.0, 27.944444444444443)","(18.0, 24.0, 23.48314606741573)","(71.0, 200.0, 195.55555555555554)"
12-01-2023 17:42:01.906125,"(3.8, 4.3, 4.249016393442623)","(31.0, 40.0, 37.82608695652174)","(21.0, 44.0, 42.333333333333336)","(8.0, 10.5, 9.853913043478261)","(6.5, 7.0, 6.882485875706214)","(8.5, 10.5, 10.327004219409282)","(31.0, 55.0, 51.666666666666664)","(4.4, 5.3, 5.280212014134276)","(10.0, 12.5, 12.074324324324325)","(17.0, 28.0, 27.962962962962962)","(18.0, 24.0, 23.48314606741573)","(71.0, 200.0, 195.55555555555554)"
12-01-2023 17:42:03.271751,"(3.8, 4.3, 4.24375)","(31.0, 40.0, 37.82608695652174)","(21.0, 44.0, 42.76923076923077)","(8.0, 10.0, 9.826923076923077)","(6.5, 7.0, 6.882485875706214)","(8.5, 10.5, 10.13345864661654)","(31.0, 55.0, 51.51162790697674)","(4.4, 5.3, 5.357575757575757)","(10.0, 12.5, 12.0625)","(17.0, 28.0, 28.151515151515152)","(18.0, 24.0, 23.48314606741573)","(71.0, 200.0, 195.88235294117646)"
12-01-2023 17:42:04.702721,"(3.8, 4.2, 4.190243902439025)","(31.0, 40.0, 37.82608695652174)","(21.0, 44.0, 42.625)","(8.0, 10.0, 9.844642857142858)","(6.5, 7.0, 6.90886075949367)","(8.5, 10.5, 10.20404984423676)","(31.0, 55.0, 51.51162790697674)","(4.4, 5.4, 5.351680672268908)","(10.0, 12.5, 12.08)","(17.0, 29.0, 28.264705882352942)","(18.0, 24.0, 23.48314606741573)","(71.0, 200.0, 202.5)"
12-01-2023 17:42:06.070306,"(3.8, 4.2, 4.185964912280702)","(31.0, 40.0, 37.82608695652174)","(21.0, 44.0, 42.9)","(8.0, 10.0, 9.841818181818182)","(6.5, 7.0, 6.877966101694915)","(8.5, 10.5, 10.208588957055214)","(31.0, 55.0, 51.51162790697674)","(4.4, 5.4, 5.514141414141414)","(10.0, 12.5, 12.08)","(17.0, 29.0, 28.264705882352942)","(18.0, 24.0, 23.46808510638298)","(71.0, 220.0, 202.5)"
12-01-2023 17:42:07.362743,"(3.8, 4.2, 4.185964912280702)","(31.0, 40.0, 37.82608695652174)","(21.0, 44.0, 42.9)","(8.0, 10.0, 9.84)","(6.5, 7.0, 6.724137931034482)","(8.5, 10.5, 10.205438066465257)","(31.0, 55.0, 51.51162790697674)","(4.4, 5.6, 5.589156626506024)","(10.0, 12.5, 12.08)","(17.0, 29.0, 28.350649350649352)","(18.0, 24.0, 23.46808510638298)","(71.0, 220.0, 198.57142857142858)"
