,Adaminaby,Conquered Journey,Right On Ralphy,Lord Power,Borlotti Beans,Lord Prophet,Lady Damus
08-12-2022 13:17:42.362573,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.79, 1.7488235294117647)"
08-12-2022 13:17:43.504821,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.79, 1.7488235294117647)"
08-12-2022 13:17:44.630024,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.79, 1.7488235294117647)"
08-12-2022 13:17:45.693035,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.79, 1.7488235294117647)"
08-12-2022 13:17:46.937843,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.79, 1.7536363636363637)"
08-12-2022 13:17:48.240111,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.79, 1.7536363636363637)"
08-12-2022 13:17:49.366829,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.79, 1.7533333333333334)"
08-12-2022 13:17:50.505633,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:17:51.658854,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:17:52.690547,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:17:53.774452,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:17:54.904125,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:17:56.029921,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:17:57.213061,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:17:58.367792,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:17:59.626860,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:18:00.807659,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7533333333333334)"
08-12-2022 13:18:01.873216,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.78, 1.7306134969325153)"
08-12-2022 13:18:02.990505,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:04.142717,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:05.252902,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:06.314977,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:07.409058,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:08.513165,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:09.525938,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:10.551119,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:11.710828,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:12.831787,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:14.012608,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:15.160163,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:16.344165,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:17.708296,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:18.845381,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:20.081118,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:21.426886,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:22.605581,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:23.842966,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:25.080251,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:26.225687,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:27.381604,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:28.487069,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:29.585332,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306097560975608)"
08-12-2022 13:18:30.720742,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7306172839506173)"
08-12-2022 13:18:31.850282,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 6.88)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.74, 1.7182758620689655)"
08-12-2022 13:18:33.097301,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7182758620689655)"
08-12-2022 13:18:34.359851,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7182758620689655)"
08-12-2022 13:18:35.521550,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7182758620689655)"
08-12-2022 13:18:36.838744,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7182758620689655)"
08-12-2022 13:18:38.117610,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7107547169811321)"
08-12-2022 13:18:39.233619,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7058267716535434)"
08-12-2022 13:18:40.495577,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.71, 1.7058267716535434)"
08-12-2022 13:18:41.697190,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.71, 1.7024285714285714)"
08-12-2022 13:18:42.816775,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.257142857142856)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.71, 1.692456140350877)"
08-12-2022 13:18:43.864453,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.7, 1.6977777777777778)"
08-12-2022 13:18:45.025080,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.7, 1.6973684210526316)"
08-12-2022 13:18:46.615734,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.7, 1.6973684210526316)"
08-12-2022 13:18:47.789694,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.7, 1.6337037037037037)"
08-12-2022 13:18:49.102886,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7047027027027026)"
08-12-2022 13:18:50.294322,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.6652380952380952)"
08-12-2022 13:18:51.482097,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.6652380952380952)"
08-12-2022 13:18:52.790673,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.71)"
08-12-2022 13:18:54.045628,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7064705882352942)"
08-12-2022 13:18:55.300155,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7064705882352942)"
08-12-2022 13:18:56.540224,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7064705882352942)"
08-12-2022 13:18:57.682108,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7064705882352942)"
08-12-2022 13:18:58.813511,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7064705882352942)"
08-12-2022 13:18:59.964941,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.7064705882352942)"
08-12-2022 13:19:01.042364,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.73, 1.6733333333333333)"
08-12-2022 13:19:02.238633,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.72, 1.6942857142857142)"
08-12-2022 13:19:03.935795,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.72, 1.6942857142857142)"
08-12-2022 13:19:05.404077,"(10.0, 17.5, 13.375)","(16.0, 26.0, 22.6)","(26.0, 100.0, 58.66666666666667)","(5.5, 8.2, 7.6)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 33.14285714285714)","(1.6, 1.72, 1.6942857142857142)"
08-12-2022 13:19:07.006723,"(10.0, 17.5, 13.666666666666666)","(16.0, 26.0, 21.4)","(26.0, 100.0, 57.0)","(5.5, 8.2, 7.1)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.6942857142857142)"
08-12-2022 13:19:08.364093,"(10.0, 17.0, 14.5)","(16.0, 24.0, 21.4)","(26.0, 95.0, 55.33333333333333)","(5.5, 8.0, 7.1)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.6942857142857142)"
08-12-2022 13:19:09.627708,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.1)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.6942857142857142)"
08-12-2022 13:19:11.066862,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.6942857142857142)"
08-12-2022 13:19:12.431765,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.6942857142857142)"
08-12-2022 13:19:13.821540,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.69)"
08-12-2022 13:19:15.179774,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.69)"
08-12-2022 13:19:16.517096,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.69)"
08-12-2022 13:19:17.760898,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.69)"
08-12-2022 13:19:19.053224,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.69)"
08-12-2022 13:19:20.334366,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.69)"
08-12-2022 13:19:21.556841,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.69)"
08-12-2022 13:19:22.853781,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.2)","(4.8, 8.8, 7.6571428571428575)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.69)"
08-12-2022 13:19:24.079753,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.4)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.72, 1.6602)"
08-12-2022 13:19:25.259409,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.67, 1.6602)"
08-12-2022 13:19:26.452308,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 31.333333333333336)","(1.6, 1.67, 1.6602)"
08-12-2022 13:19:27.613033,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 38.0)","(1.6, 1.67, 1.6602)"
08-12-2022 13:19:28.807233,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 38.0)","(1.6, 1.67, 1.6602)"
08-12-2022 13:19:29.954243,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 38.0)","(1.6, 1.67, 1.6602)"
08-12-2022 13:19:31.324582,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 38.0)","(1.6, 1.67, 1.6602)"
08-12-2022 13:19:32.560776,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 38.0)","(1.6, 1.67, 1.6602)"
08-12-2022 13:19:33.789747,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 38.0)","(1.6, 1.67, 1.6602)"
08-12-2022 13:19:35.003186,"(10.0, 16.5, 14.5)","(16.0, 24.0, 21.833333333333332)","(26.0, 90.0, 55.33333333333333)","(5.5, 8.0, 7.733333333333333)","(4.8, 8.8, 7.800000000000001)","(17.0, 48.0, 38.0)","(1.6, 1.67, 1.6602)"
