,Grace Elizabeth,Cruz In The Castle,Got Your Number,Jamestown Road,Secret Castle,Miss Wave,Heretodaygonmanana,Cheese Louise,Ocean Lilly
08-01-2023 12:20:59.853238,"(8.5, 16.0, 11.200000000000001)","(4.8, 6.0, 5.6571428571428575)","(11.0, 17.0, 14.25)","(3.5, 5.7, 5.33)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.542857142857143)","(31.0, 220.0, 153.33333333333334)","(26.0, 220.0, 141.2)","(8.0, 13.5, 11.35)"
08-01-2023 12:21:00.924178,"(8.5, 16.0, 11.200000000000001)","(4.8, 6.0, 5.6571428571428575)","(11.0, 17.0, 14.25)","(3.5, 5.7, 5.33)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.846153846153846)","(31.0, 220.0, 153.33333333333334)","(26.0, 220.0, 141.2)","(8.0, 13.5, 11.35)"
08-01-2023 12:21:02.042928,"(8.5, 16.0, 14.0)","(4.8, 6.0, 5.6571428571428575)","(11.0, 17.0, 14.25)","(3.5, 5.7, 5.1)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.1)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 11.35)"
08-01-2023 12:21:03.146501,"(8.5, 16.0, 11.466666666666667)","(4.8, 6.0, 5.6571428571428575)","(11.0, 17.0, 14.25)","(3.5, 5.7, 4.9714285714285715)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.799999999999999)","(31.0, 220.0, 163.42857142857142)","(26.0, 220.0, 136.42857142857144)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:04.225460,"(8.5, 14.0, 12.647058823529413)","(4.8, 5.9, 5.775)","(11.0, 17.0, 15.875)","(3.5, 5.7, 4.88)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.799999999999999)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:05.350634,"(8.5, 14.0, 10.0)","(4.8, 5.9, 5.775)","(11.0, 17.0, 15.875)","(3.5, 5.9, 4.88)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.799999999999999)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:06.520252,"(8.5, 14.0, 10.0)","(4.8, 5.9, 5.775)","(11.0, 17.0, 15.875)","(3.5, 7.4, 4.844444444444444)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.799999999999999)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:07.677569,"(8.5, 14.0, 10.0)","(4.8, 5.9, 5.775)","(11.0, 17.0, 14.75)","(3.5, 5.6, 5.018181818181818)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.64)","(31.0, 220.0, 163.42857142857142)","(26.0, 220.0, 136.42857142857144)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:08.790736,"(8.5, 14.0, 12.647058823529413)","(4.8, 5.9, 5.775)","(11.0, 24.0, 21.25)","(3.5, 5.6, 4.9)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.571428571428571)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:09.995625,"(8.5, 14.0, 10.0)","(4.8, 5.9, 5.775)","(11.0, 24.0, 14.625)","(3.5, 5.6, 4.9)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.571428571428571)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:11.174298,"(8.5, 14.0, 10.0)","(4.8, 5.9, 5.775)","(11.0, 24.0, 14.625)","(3.5, 5.6, 4.9)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.571428571428571)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:12.314878,"(8.5, 14.0, 10.0)","(4.8, 5.9, 5.775)","(11.0, 24.0, 14.625)","(3.5, 5.6, 5.0)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.571428571428571)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:13.509922,"(8.5, 14.0, 10.0)","(4.8, 5.9, 5.775)","(11.0, 24.0, 13.625)","(3.5, 5.6, 5.43030303030303)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.4799999999999995)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 136.42857142857144)","(8.0, 13.5, 10.92)"
08-01-2023 12:21:14.658306,"(8.5, 16.0, 13.69)","(4.8, 5.9, 5.775)","(11.0, 20.0, 13.625)","(3.5, 5.6, 5.43030303030303)","(4.4, 6.0, 5.76)","(6.5, 8.2, 8.04)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 73.0)","(8.0, 13.5, 11.35)"
08-01-2023 12:21:15.853169,"(8.5, 16.0, 10.71111111111111)","(4.8, 5.9, 5.775)","(11.0, 20.0, 18.153846153846153)","(3.5, 5.6, 4.857142857142857)","(4.4, 6.0, 5.76)","(6.5, 8.2, 8.04)","(31.0, 220.0, 87.33333333333333)","(26.0, 220.0, 123.0)","(8.0, 13.5, 11.35)"
08-01-2023 12:21:16.981871,"(8.5, 16.0, 11.927272727272728)","(4.8, 5.9, 5.775)","(11.0, 20.0, 16.8125)","(3.4, 5.6, 4.857142857142857)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.35)"
08-01-2023 12:21:18.113203,"(8.5, 16.0, 12.16)","(4.8, 5.9, 5.775)","(11.0, 20.0, 16.8125)","(3.4, 5.6, 4.857142857142857)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:19.253211,"(8.5, 16.0, 12.16)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.8125)","(3.4, 5.6, 4.857142857142857)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:20.404407,"(8.5, 16.0, 12.16)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.8125)","(3.4, 5.6, 4.857142857142857)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:21.459684,"(8.5, 16.0, 12.16)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 5.6, 4.857142857142857)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:22.539843,"(8.5, 16.0, 12.16)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.2, 6.733333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:23.599035,"(8.5, 16.0, 12.16)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.2, 6.733333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:24.695789,"(8.5, 15.5, 14.32)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.4, 6.675000000000001)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:25.852601,"(8.5, 15.5, 14.32)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.4, 5.6625)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:27.018794,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.6, 6.5)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:28.186393,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.2, 6.3125)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:29.382436,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.4, 5.8)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:30.527663,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.0, 6.4)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 87.33333333333333)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.78)"
08-01-2023 12:21:31.711402,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.0, 6.55)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 10.58)"
08-01-2023 12:21:32.826637,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.2, 6.55)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.877777777777778)"
08-01-2023 12:21:33.877859,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 17.68181818181818)","(3.4, 7.2, 6.55)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 10.05)"
08-01-2023 12:21:34.962482,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.73076923076923)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 10.74)"
08-01-2023 12:21:36.038647,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.73076923076923)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.875)"
08-01-2023 12:21:37.138947,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.73076923076923)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 10.9)"
08-01-2023 12:21:38.225490,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.73076923076923)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 10.9)"
08-01-2023 12:21:39.315858,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.73076923076923)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 10.9)"
08-01-2023 12:21:40.460526,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.166666666666668)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 10.9)"
08-01-2023 12:21:41.674873,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 18.5, 16.166666666666668)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 9.85)"
08-01-2023 12:21:42.863170,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 18.5, 16.166666666666668)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 11.966666666666667)"
08-01-2023 12:21:44.044973,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 18.5, 16.166666666666668)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 12.514285714285714)"
08-01-2023 12:21:45.117397,"(8.5, 15.0, 13.2)","(4.8, 6.0, 5.7)","(11.0, 18.5, 16.166666666666668)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 12.514285714285714)"
08-01-2023 12:21:46.365921,"(8.5, 15.0, 12.0)","(4.8, 6.0, 5.7)","(11.0, 18.5, 16.166666666666668)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 13.5, 8.7)"
08-01-2023 12:21:47.587252,"(8.5, 13.5, 11.333333333333332)","(4.8, 6.0, 5.7)","(11.0, 18.5, 14.8)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 142.39999999999998)","(8.0, 12.5, 9.75)"
08-01-2023 12:21:48.778058,"(8.5, 13.5, 10.9375)","(4.8, 6.0, 5.7)","(11.0, 19.0, 14.8)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 5.76)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.5, 8.8)"
08-01-2023 12:21:49.981435,"(8.5, 13.5, 10.9375)","(4.8, 6.0, 5.7)","(11.0, 22.0, 16.0)","(3.4, 7.2, 6.783333333333333)","(4.4, 6.0, 25.35)","(6.5, 8.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 8.8)"
08-01-2023 12:21:51.177913,"(8.5, 13.5, 10.9375)","(4.8, 6.0, 5.7)","(11.0, 22.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 32.0, 20.16)","(6.5, 8.2, 8.68)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 8.8)"
08-01-2023 12:21:52.390279,"(8.5, 13.5, 10.9375)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.2, 8.68)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 8.133333333333333)"
08-01-2023 12:21:53.528866,"(8.5, 13.5, 10.9375)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.2, 7.109090909090909)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 8.133333333333333)"
08-01-2023 12:21:54.687709,"(8.5, 13.5, 10.9375)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.4, 8.68)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 8.133333333333333)"
08-01-2023 12:21:55.915284,"(8.5, 13.5, 10.9375)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.2, 8.68)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 9.15)"
08-01-2023 12:21:57.018335,"(8.5, 13.5, 10.9375)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.2, 7.109090909090909)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 5.571428571428571)"
08-01-2023 12:21:58.244979,"(8.5, 13.0, 12.0)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.4, 8.085714285714285)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 5.485714285714286)"
08-01-2023 12:21:59.343044,"(8.5, 12.5, 11.1)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.2, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 12.0, 5.2875000000000005)"
08-01-2023 12:22:00.407333,"(8.5, 12.5, 11.1)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.0, 7.666666666666666)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 11.5, 5.2875000000000005)"
08-01-2023 12:22:01.475400,"(8.5, 12.5, 11.1)","(4.8, 6.0, 5.7)","(11.0, 21.0, 16.5)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 20.16)","(6.5, 9.0, 6.333333333333333)","(31.0, 220.0, 153.16666666666666)","(31.0, 220.0, 98.75)","(8.0, 11.5, 5.2875000000000005)"
08-01-2023 12:22:02.577368,"(8.5, 12.5, 10.85)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 23.875)","(6.5, 8.8, 7.066666666666667)","(31.0, 220.0, 86.66666666666667)","(31.0, 220.0, 98.75)","(8.0, 11.5, 4.875)"
08-01-2023 12:22:03.791598,"(8.5, 12.5, 10.85)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 23.875)","(6.5, 8.8, 6.6000000000000005)","(31.0, 220.0, 86.66666666666667)","(31.0, 220.0, 98.75)","(8.0, 9.0, 6.6952380952380945)"
08-01-2023 12:22:04.937138,"(8.5, 12.5, 10.52)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 7.2, 6.783333333333333)","(4.4, 30.0, 23.875)","(6.5, 9.0, 6.6000000000000005)","(31.0, 220.0, 86.66666666666667)","(31.0, 220.0, 98.75)","(8.0, 9.0, 6.04375)"
08-01-2023 12:22:06.109415,"(8.5, 12.5, 10.85)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 7.2, 6.95)","(4.4, 30.0, 25.545454545454543)","(6.5, 9.0, 6.6000000000000005)","(31.0, 220.0, 86.66666666666667)","(31.0, 220.0, 98.75)","(8.0, 9.0, 6.04375)"
08-01-2023 12:22:07.324087,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 7.4, 6.95)","(4.4, 30.0, 25.545454545454543)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 86.66666666666667)","(31.0, 220.0, 98.75)","(8.0, 9.0, 5.1499999999999995)"
08-01-2023 12:22:08.502659,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 7.4, 7.762499999999999)","(4.4, 30.0, 25.545454545454543)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 140.0)","(31.0, 220.0, 98.75)","(8.0, 9.0, 5.1499999999999995)"
08-01-2023 12:22:09.790590,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 9.6, 8.616666666666667)","(4.4, 30.0, 20.240000000000002)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 140.0)","(31.0, 220.0, 98.75)","(8.0, 9.0, 4.966666666666667)"
08-01-2023 12:22:11.169040,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 9.4, 8.783333333333333)","(4.4, 30.0, 20.240000000000002)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 140.0)","(31.0, 220.0, 98.75)","(8.0, 9.0, 5.621428571428572)"
08-01-2023 12:22:12.248159,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.333333333333334)","(3.4, 9.6, 8.783333333333333)","(4.4, 30.0, 20.240000000000002)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 140.0)","(31.0, 220.0, 98.75)","(8.0, 9.0, 6.6899999999999995)"
08-01-2023 12:22:13.366613,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 21.0, 14.2)","(3.4, 9.6, 8.783333333333333)","(4.4, 30.0, 26.074999999999996)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 140.0)","(31.0, 220.0, 98.75)","(8.0, 9.0, 6.18125)"
08-01-2023 12:22:14.529320,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 21.0, 15.5)","(3.4, 9.6, 8.783333333333333)","(4.4, 29.0, 23.175)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 140.0)","(31.0, 220.0, 59.166666666666664)","(8.0, 9.0, 6.8)"
08-01-2023 12:22:15.754171,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 20.0, 15.5)","(3.4, 9.6, 8.783333333333333)","(4.4, 29.0, 23.175)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 140.0)","(31.0, 220.0, 59.166666666666664)","(8.0, 9.0, 5.516666666666667)"
08-01-2023 12:22:16.832283,"(8.5, 24.0, 16.6)","(4.8, 6.0, 5.7)","(11.0, 20.0, 15.5)","(3.4, 9.6, 8.783333333333333)","(4.4, 29.0, 23.175)","(6.5, 9.0, 7.533333333333333)","(31.0, 220.0, 140.0)","(31.0, 220.0, 99.375)","(8.0, 9.0, 5.516666666666667)"
08-01-2023 12:22:17.901823,"(8.5, 24.0, 15.12)","(4.8, 6.0, 5.7)","(11.0, 20.0, 16.785714285714285)","(3.4, 9.6, 7.199999999999999)","(4.4, 30.0, 20.32)","(6.5, 9.0, 7.9)","(31.0, 220.0, 140.0)","(31.0, 220.0, 91.33333333333333)","(8.0, 9.0, 5.492307692307692)"
08-01-2023 12:22:18.969721,"(8.5, 23.0, 16.1)","(4.8, 6.0, 5.7)","(11.0, 19.5, 18.1)","(3.4, 9.2, 6.9)","(4.4, 30.0, 20.32)","(6.5, 8.8, 7.9)","(31.0, 220.0, 140.0)","(31.0, 220.0, 91.33333333333333)","(8.0, 9.0, 5.492307692307692)"
08-01-2023 12:22:20.187943,"(8.5, 23.0, 16.1)","(4.8, 6.0, 5.7)","(11.0, 20.0, 18.5)","(3.4, 9.0, 5.181818181818182)","(4.4, 30.0, 7.699999999999999)","(6.5, 8.8, 7.9)","(31.0, 220.0, 140.0)","(31.0, 220.0, 91.33333333333333)","(8.0, 9.0, 7.0285714285714285)"
08-01-2023 12:22:21.308848,"(8.5, 23.0, 16.1)","(4.8, 6.0, 5.7)","(11.0, 20.0, 18.5)","(3.4, 9.0, 6.199999999999999)","(4.4, 11.5, 7.699999999999999)","(6.5, 8.8, 7.9)","(31.0, 220.0, 86.66666666666666)","(31.0, 220.0, 136.8)","(8.0, 9.6, 8.81904761904762)"
08-01-2023 12:22:22.367244,"(8.5, 22.0, 15.6)","(4.8, 6.0, 5.7)","(11.0, 20.0, 18.5)","(3.4, 7.6, 6.199999999999999)","(4.4, 11.5, 8.65)","(6.5, 8.8, 7.9)","(31.0, 220.0, 162.5)","(31.0, 210.0, 136.8)","(8.0, 9.6, 6.5200000000000005)"
08-01-2023 12:22:23.603294,"(7.5, 22.0, 15.6)","(5.5, 6.0, 5.7)","(11.0, 20.0, 19.0625)","(3.4, 7.6, 6.199999999999999)","(4.4, 11.5, 7.699999999999999)","(6.5, 8.8, 7.45)","(31.0, 210.0, 162.5)","(31.0, 210.0, 136.8)","(7.5, 9.8, 7.800000000000001)"
08-01-2023 12:22:24.793249,"(7.5, 22.0, 15.6)","(5.5, 6.0, 5.7)","(11.0, 20.0, 19.0625)","(3.4, 7.6, 6.199999999999999)","(4.4, 11.5, 7.699999999999999)","(6.5, 8.8, 7.45)","(31.0, 210.0, 162.5)","(31.0, 210.0, 149.0)","(7.5, 8.8, 8.3)"
08-01-2023 12:22:25.929498,"(7.5, 22.0, 15.6)","(5.5, 6.0, 5.7)","(11.0, 20.0, 19.0625)","(3.4, 7.6, 6.199999999999999)","(4.4, 11.5, 7.699999999999999)","(6.5, 8.8, 7.45)","(31.0, 210.0, 162.5)","(31.0, 210.0, 149.0)","(7.5, 8.8, 7.866666666666667)"
08-01-2023 12:22:27.104840,"(7.5, 22.0, 15.6)","(5.5, 6.0, 5.7)","(11.0, 20.0, 19.0625)","(3.4, 7.6, 5.5)","(4.4, 11.5, 7.699999999999999)","(6.5, 8.8, 7.45)","(31.0, 210.0, 162.5)","(31.0, 210.0, 149.0)","(7.5, 8.8, 7.866666666666667)"
08-01-2023 12:22:28.410802,"(7.5, 22.0, 15.6)","(5.5, 6.0, 5.7)","(11.0, 20.0, 19.0625)","(3.4, 7.6, 6.0)","(4.4, 11.5, 7.699999999999999)","(6.5, 8.8, 7.45)","(31.0, 210.0, 162.5)","(31.0, 210.0, 149.0)","(7.5, 8.8, 7.866666666666667)"
