,Dancin In Dubai,Proud Union,Fearnought,Stringfella,Strong Heart,Lil Toughman,Hidden Rod,Stormin Rocket,Manhattan Weave,Freedom Rider
08-01-2023 12:10:54.171760,"(12.0, 16.0, 14.833333333333334)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.91111111111111)","(9.0, 13.5, 13.214285714285714)","(20.0, 30.0, 26.4)","(31.0, 60.0, 55.0)","(41.0, 95.0, 88.4375)","(17.0, 26.0, 24.5)","(12.0, 16.0, 15.5)","(1.35, 1.77, 1.7610204081632652)"
08-01-2023 12:10:55.515575,"(12.0, 16.0, 14.833333333333334)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.91111111111111)","(9.0, 13.5, 13.214285714285714)","(20.0, 30.0, 26.5)","(31.0, 60.0, 55.0)","(41.0, 95.0, 88.4375)","(17.0, 26.0, 24.0)","(12.0, 16.0, 15.5)","(1.35, 1.77, 1.7610204081632652)"
08-01-2023 12:10:56.925964,"(12.0, 16.0, 14.2)","(11.0, 13.5, 12.75)","(26.0, 40.0, 38.0)","(9.0, 13.5, 13.1)","(20.0, 29.0, 27.09090909090909)","(31.0, 60.0, 52.0)","(41.0, 95.0, 89.16666666666667)","(17.0, 25.0, 24.5)","(12.0, 16.0, 15.384615384615385)","(1.35, 1.77, 1.7553333333333334)"
08-01-2023 12:10:58.204614,"(12.0, 16.0, 14.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.1)","(20.0, 29.0, 27.09090909090909)","(31.0, 55.0, 52.0)","(41.0, 95.0, 89.16666666666667)","(17.0, 25.0, 24.5)","(12.0, 15.5, 15.384615384615385)","(1.35, 1.77, 1.7553333333333334)"
08-01-2023 12:10:59.542509,"(12.0, 16.0, 14.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.1)","(20.0, 29.0, 27.09090909090909)","(31.0, 55.0, 52.0)","(41.0, 95.0, 89.16666666666667)","(17.0, 25.0, 24.5)","(12.0, 15.5, 15.384615384615385)","(1.35, 1.77, 1.746764705882353)"
08-01-2023 12:11:00.707569,"(12.0, 16.0, 14.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.1)","(20.0, 29.0, 26.94736842105263)","(31.0, 55.0, 52.0)","(41.0, 95.0, 89.16666666666667)","(17.0, 25.0, 23.666666666666668)","(12.0, 15.5, 15.384615384615385)","(1.35, 1.76, 1.746764705882353)"
08-01-2023 12:11:01.919486,"(12.0, 16.0, 14.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.1)","(20.0, 28.0, 26.94736842105263)","(31.0, 55.0, 52.0)","(41.0, 95.0, 89.16666666666667)","(17.0, 24.0, 23.666666666666668)","(12.0, 15.5, 14.571428571428571)","(1.35, 1.76, 1.7414)"
08-01-2023 12:11:03.151826,"(12.0, 16.0, 14.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.1)","(20.0, 28.0, 24.727272727272727)","(31.0, 55.0, 48.0)","(41.0, 95.0, 77.0)","(17.0, 24.0, 23.666666666666668)","(12.0, 15.0, 14.586206896551724)","(1.35, 1.76, 1.7764150943396226)"
08-01-2023 12:11:04.372563,"(12.0, 16.0, 14.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.1)","(20.0, 28.0, 24.727272727272727)","(31.0, 50.0, 48.0)","(41.0, 95.0, 77.0)","(17.0, 24.0, 23.666666666666668)","(12.0, 15.0, 14.586206896551724)","(1.35, 1.79, 1.778951612903226)"
08-01-2023 12:11:05.610280,"(12.0, 16.0, 14.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.91111111111111)","(9.0, 13.5, 13.1)","(20.0, 28.0, 24.666666666666668)","(31.0, 50.0, 48.0)","(41.0, 95.0, 77.0)","(17.0, 24.0, 25.333333333333332)","(12.0, 15.0, 14.586206896551724)","(1.35, 1.8, 1.7784297520661156)"
08-01-2023 12:11:06.800924,"(12.0, 16.0, 13.916666666666666)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.904761904761905)","(9.0, 13.5, 13.227272727272727)","(20.0, 27.0, 24.666666666666668)","(31.0, 50.0, 46.0)","(41.0, 95.0, 86.0)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:07.932520,"(12.0, 16.0, 13.916666666666666)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.904761904761905)","(9.0, 13.5, 13.227272727272727)","(20.0, 27.0, 25.0)","(31.0, 50.0, 46.0)","(41.0, 95.0, 86.0)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:09.126952,"(12.0, 16.0, 13.916666666666666)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.904761904761905)","(9.0, 13.5, 13.227272727272727)","(20.0, 26.0, 25.647058823529413)","(31.0, 50.0, 44.8)","(41.0, 95.0, 83.75)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:10.350034,"(12.0, 16.0, 13.8125)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.904761904761905)","(9.0, 13.5, 13.227272727272727)","(20.0, 26.0, 25.647058823529413)","(31.0, 48.0, 44.8)","(41.0, 95.0, 86.42857142857143)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:11.576750,"(12.0, 16.0, 13.8125)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.904761904761905)","(9.0, 13.5, 13.227272727272727)","(20.0, 26.0, 24.764705882352942)","(31.0, 48.0, 44.8)","(41.0, 95.0, 86.42857142857143)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:12.796117,"(12.0, 16.0, 13.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.89473684210526)","(9.0, 13.5, 13.227272727272727)","(20.0, 25.0, 24.764705882352942)","(31.0, 48.0, 44.8)","(41.0, 95.0, 86.42857142857143)","(17.0, 26.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:14.001487,"(12.0, 16.0, 13.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.89473684210526)","(9.0, 13.5, 13.227272727272727)","(20.0, 25.0, 24.764705882352942)","(31.0, 48.0, 44.8)","(41.0, 95.0, 86.42857142857143)","(17.0, 26.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:15.186277,"(12.0, 16.0, 13.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.89473684210526)","(9.0, 13.5, 13.227272727272727)","(20.0, 25.0, 24.764705882352942)","(31.0, 48.0, 43.6)","(41.0, 95.0, 86.42857142857143)","(17.0, 26.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:16.308885,"(12.0, 16.0, 13.5)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.89473684210526)","(9.0, 13.5, 13.038461538461538)","(20.0, 25.0, 25.647058823529413)","(31.0, 46.0, 43.6)","(41.0, 95.0, 89.5)","(17.0, 26.0, 24.5)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7749038461538462)"
08-01-2023 12:11:17.439925,"(12.0, 16.0, 13.8125)","(11.0, 13.0, 12.88888888888889)","(26.0, 40.0, 39.89473684210526)","(9.0, 13.5, 13.038461538461538)","(20.0, 26.0, 25.647058823529413)","(31.0, 46.0, 43.6)","(41.0, 100.0, 89.5)","(17.0, 25.0, 24.5)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.751123595505618)"
08-01-2023 12:11:18.615362,"(12.0, 16.0, 13.8125)","(11.0, 13.5, 12.75)","(26.0, 40.0, 39.89473684210526)","(9.0, 13.5, 13.038461538461538)","(20.0, 26.0, 25.647058823529413)","(31.0, 46.0, 43.6)","(41.0, 100.0, 89.5)","(17.0, 25.0, 24.5)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.8, 1.7521052631578948)"
08-01-2023 12:11:19.788624,"(12.0, 16.0, 14.518518518518519)","(11.0, 13.5, 13.333333333333334)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.038461538461538)","(20.0, 26.0, 25.647058823529413)","(31.0, 46.0, 43.6)","(41.0, 100.0, 89.5)","(17.0, 25.0, 24.5)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.79, 1.751081081081081)"
08-01-2023 12:11:21.032870,"(12.0, 16.0, 13.083333333333334)","(11.0, 13.5, 13.333333333333334)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.038461538461538)","(20.0, 26.0, 25.647058823529413)","(31.0, 46.0, 42.4)","(41.0, 100.0, 89.5)","(17.0, 25.0, 24.5)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.79, 1.751081081081081)"
08-01-2023 12:11:22.264417,"(12.0, 16.0, 13.083333333333334)","(11.0, 13.5, 13.333333333333334)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.038461538461538)","(20.0, 26.0, 24.764705882352942)","(31.0, 44.0, 42.4)","(41.0, 100.0, 89.5)","(17.0, 25.0, 23.666666666666668)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.79, 1.751081081081081)"
08-01-2023 12:11:23.457662,"(12.0, 16.0, 13.5)","(11.0, 13.5, 13.333333333333334)","(26.0, 40.0, 39.0)","(9.0, 13.5, 13.038461538461538)","(20.0, 25.0, 24.764705882352942)","(31.0, 44.0, 42.4)","(41.0, 100.0, 89.5)","(17.0, 24.0, 23.666666666666668)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.79, 1.751081081081081)"
08-01-2023 12:11:24.595007,"(12.0, 16.0, 13.5)","(11.0, 13.5, 13.333333333333334)","(26.0, 40.0, 39.0)","(9.0, 13.5, 12.3)","(20.0, 25.0, 24.764705882352942)","(31.0, 44.0, 42.4)","(41.0, 100.0, 89.5)","(17.0, 24.0, 23.666666666666668)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.79, 1.751081081081081)"
08-01-2023 12:11:25.719161,"(12.0, 16.0, 13.5)","(11.0, 13.5, 13.333333333333334)","(26.0, 40.0, 39.0)","(9.0, 13.5, 12.3)","(20.0, 25.0, 24.764705882352942)","(31.0, 44.0, 42.4)","(41.0, 100.0, 89.5)","(17.0, 24.0, 23.666666666666668)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.79, 1.751081081081081)"
08-01-2023 12:11:26.876610,"(12.0, 16.0, 13.5)","(11.0, 13.5, 13.333333333333334)","(26.0, 40.0, 39.0)","(9.0, 13.5, 12.3)","(20.0, 25.0, 24.764705882352942)","(31.0, 44.0, 58.75)","(41.0, 100.0, 89.5)","(17.0, 24.0, 25.333333333333332)","(12.0, 15.0, 14.73913043478261)","(1.35, 1.79, 1.751081081081081)"
08-01-2023 12:11:28.197118,"(12.0, 16.0, 13.5)","(11.0, 13.5, 13.333333333333334)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.794117647058824)","(20.0, 26.0, 24.764705882352942)","(31.0, 65.0, 58.75)","(41.0, 100.0, 89.5)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:29.412633,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.794117647058824)","(20.0, 26.0, 24.764705882352942)","(31.0, 65.0, 55.0)","(41.0, 100.0, 89.5)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:30.672353,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.794117647058824)","(20.0, 26.0, 24.764705882352942)","(31.0, 65.0, 55.0)","(41.0, 100.0, 89.5)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:31.919759,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.794117647058824)","(20.0, 26.0, 24.764705882352942)","(31.0, 65.0, 55.0)","(41.0, 100.0, 89.5)","(17.0, 27.0, 25.333333333333332)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:33.276197,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.794117647058824)","(20.0, 26.0, 24.764705882352942)","(31.0, 65.0, 52.0)","(41.0, 100.0, 89.5)","(17.0, 27.0, 24.142857142857142)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:34.561099,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.794117647058824)","(20.0, 26.0, 24.764705882352942)","(31.0, 60.0, 52.0)","(41.0, 100.0, 89.5)","(17.0, 27.0, 24.5)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:35.769287,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.794117647058824)","(20.0, 26.0, 24.764705882352942)","(31.0, 60.0, 52.0)","(41.0, 100.0, 89.5)","(17.0, 26.0, 24.5)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:37.015247,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.794117647058824)","(20.0, 26.0, 24.764705882352942)","(31.0, 60.0, 53.333333333333336)","(41.0, 100.0, 89.0)","(17.0, 26.0, 24.5)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:38.177871,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.9)","(20.0, 26.0, 24.666666666666668)","(31.0, 55.0, 53.333333333333336)","(41.0, 95.0, 89.0)","(17.0, 26.0, 24.0)","(12.0, 15.0, 14.714285714285714)","(1.35, 1.79, 1.754)"
08-01-2023 12:11:39.353770,"(12.0, 16.0, 13.727272727272727)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.9)","(20.0, 25.0, 24.666666666666668)","(31.0, 55.0, 48.0)","(41.0, 95.0, 89.0)","(17.0, 25.0, 24.5)","(12.0, 15.0, 15.071428571428571)","(1.35, 1.79, 1.7547368421052632)"
08-01-2023 12:11:40.582965,"(12.0, 16.0, 14.0)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.9)","(20.0, 25.0, 24.666666666666668)","(31.0, 50.0, 48.0)","(41.0, 95.0, 89.0)","(17.0, 25.0, 24.5)","(12.0, 15.5, 15.071428571428571)","(1.35, 1.78, 1.7547368421052632)"
08-01-2023 12:11:41.845809,"(12.0, 16.0, 14.0)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(9.0, 13.5, 12.9)","(20.0, 25.0, 24.666666666666668)","(31.0, 50.0, 48.0)","(41.0, 95.0, 89.0)","(17.0, 25.0, 24.5)","(12.0, 15.5, 15.071428571428571)","(1.35, 1.78, 1.7246153846153847)"
08-01-2023 12:11:43.139532,"(12.0, 16.0, 14.0)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 12.9)","(20.0, 25.0, 24.666666666666668)","(31.0, 50.0, 48.0)","(41.0, 95.0, 89.0)","(17.0, 25.0, 24.5)","(12.0, 15.5, 15.071428571428571)","(1.35, 1.78, 1.744)"
08-01-2023 12:11:44.355495,"(12.0, 16.0, 14.0)","(11.0, 13.5, 13.0)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 12.9)","(20.0, 25.0, 25.5)","(31.0, 50.0, 48.0)","(41.0, 95.0, 89.0)","(17.0, 25.0, 23.666666666666668)","(12.0, 15.5, 15.071428571428571)","(1.35, 1.78, 1.7437614678899083)"
08-01-2023 12:11:45.595137,"(12.0, 16.0, 14.0)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 12.794117647058824)","(20.0, 26.0, 25.352941176470587)","(31.0, 50.0, 46.4)","(41.0, 95.0, 89.0)","(17.0, 24.0, 23.6)","(12.0, 15.5, 15.071428571428571)","(1.35, 1.79, 1.7437614678899083)"
08-01-2023 12:11:46.722274,"(12.0, 16.0, 14.0)","(11.0, 13.5, 12.987179487179487)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 12.59090909090909)","(20.0, 27.0, 27.305555555555557)","(31.0, 48.0, 44.8)","(41.0, 95.0, 91.66666666666667)","(17.0, 24.0, 23.428571428571427)","(12.0, 15.5, 15.304347826086957)","(1.35, 1.79, 1.73796875)"
08-01-2023 12:11:47.902988,"(12.0, 16.0, 14.666666666666666)","(11.0, 13.5, 12.045454545454545)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 12.59090909090909)","(20.0, 28.0, 27.305555555555557)","(31.0, 48.0, 44.8)","(41.0, 95.0, 78.33333333333333)","(17.0, 24.0, 24.727272727272727)","(12.0, 16.0, 14.8)","(1.35, 1.76, 1.7220967741935485)"
08-01-2023 12:11:49.116846,"(12.0, 16.0, 14.0)","(11.0, 13.5, 12.045454545454545)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 12.59090909090909)","(20.0, 28.0, 27.054054054054056)","(31.0, 48.0, 44.8)","(41.0, 95.0, 78.33333333333333)","(17.0, 27.0, 24.727272727272727)","(12.0, 16.0, 14.8)","(1.35, 1.76, 1.7328301886792452)"
08-01-2023 12:11:50.365042,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.045454545454545)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 12.59090909090909)","(20.0, 28.0, 27.054054054054056)","(31.0, 48.0, 44.8)","(41.0, 95.0, 91.66666666666667)","(17.0, 27.0, 24.727272727272727)","(12.0, 16.0, 15.304347826086957)","(1.35, 1.76, 1.724705882352941)"
08-01-2023 12:11:51.605806,"(12.0, 16.5, 14.944444444444445)","(11.0, 13.5, 12.987179487179487)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 12.59090909090909)","(20.0, 28.0, 24.88888888888889)","(31.0, 48.0, 42.857142857142854)","(41.0, 95.0, 82.5)","(17.0, 27.0, 24.727272727272727)","(12.0, 16.0, 15.323529411764707)","(1.35, 1.76, 1.7129411764705882)"
08-01-2023 12:11:52.814584,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.045454545454545)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 11.9)","(20.0, 28.0, 25.142857142857142)","(31.0, 44.0, 42.857142857142854)","(41.0, 95.0, 81.66666666666667)","(17.0, 27.0, 25.11111111111111)","(12.0, 15.5, 15.333333333333334)","(1.35, 1.73, 1.7137383177570094)"
08-01-2023 12:11:53.995919,"(12.0, 16.5, 15.071428571428571)","(11.0, 13.5, 12.045454545454545)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 11.9)","(20.0, 28.0, 25.142857142857142)","(31.0, 44.0, 42.857142857142854)","(41.0, 95.0, 81.66666666666667)","(17.0, 26.0, 25.11111111111111)","(12.0, 15.5, 15.333333333333334)","(1.35, 1.73, 1.7137383177570094)"
08-01-2023 12:11:55.160166,"(12.0, 16.5, 15.166666666666666)","(11.0, 13.5, 12.045454545454545)","(26.0, 40.0, 39.333333333333336)","(8.5, 13.5, 11.9)","(20.0, 28.0, 25.142857142857142)","(31.0, 44.0, 42.857142857142854)","(41.0, 95.0, 81.66666666666667)","(17.0, 26.0, 25.11111111111111)","(12.0, 15.5, 15.333333333333334)","(1.35, 1.73, 1.7137383177570094)"
08-01-2023 12:11:56.370816,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.433333333333334)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 11.8125)","(20.0, 28.0, 26.0)","(31.0, 44.0, 42.857142857142854)","(41.0, 95.0, 81.66666666666667)","(17.0, 26.0, 25.11111111111111)","(12.0, 15.5, 15.363636363636363)","(1.35, 1.73, 1.7108791208791208)"
08-01-2023 12:11:57.584908,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.409090909090908)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 11.8125)","(20.0, 28.0, 26.0)","(31.0, 44.0, 40.5)","(41.0, 95.0, 89.44444444444444)","(17.0, 26.0, 25.11111111111111)","(12.0, 15.5, 15.363636363636363)","(1.35, 1.73, 1.7108791208791208)"
08-01-2023 12:11:58.797397,"(12.0, 16.5, 15.166666666666666)","(11.0, 13.5, 12.409090909090908)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 11.8125)","(20.0, 28.0, 25.666666666666668)","(31.0, 42.0, 40.5)","(41.0, 95.0, 87.85714285714286)","(17.0, 26.0, 24.333333333333332)","(12.0, 15.5, 14.8)","(1.35, 1.73, 1.7138095238095237)"
08-01-2023 12:12:00.059691,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.409090909090908)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 11.8125)","(20.0, 28.0, 25.666666666666668)","(31.0, 42.0, 40.5)","(41.0, 95.0, 87.85714285714286)","(17.0, 25.0, 24.333333333333332)","(12.0, 16.0, 14.8)","(1.35, 1.73, 1.7138095238095237)"
08-01-2023 12:12:01.239803,"(12.0, 16.5, 15.166666666666666)","(11.0, 13.5, 12.409090909090908)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 11.8125)","(20.0, 28.0, 25.846153846153847)","(31.0, 42.0, 40.5)","(41.0, 95.0, 87.85714285714286)","(17.0, 25.0, 24.333333333333332)","(12.0, 16.0, 14.8)","(1.35, 1.73, 1.7138095238095237)"
08-01-2023 12:12:02.416449,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.409090909090908)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 11.8125)","(20.0, 28.0, 25.846153846153847)","(31.0, 42.0, 40.5)","(41.0, 95.0, 81.66666666666667)","(17.0, 25.0, 24.333333333333332)","(12.0, 16.0, 14.8)","(1.35, 1.73, 1.72531914893617)"
08-01-2023 12:12:03.601360,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 12.444444444444445)","(20.0, 28.0, 25.846153846153847)","(31.0, 42.0, 40.5)","(41.0, 95.0, 87.85714285714286)","(17.0, 25.0, 23.555555555555557)","(12.0, 16.0, 15.333333333333334)","(1.35, 1.75, 1.731111111111111)"
08-01-2023 12:12:04.818176,"(12.0, 16.5, 15.166666666666666)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.88235294117647)","(8.5, 14.0, 12.444444444444445)","(20.0, 28.0, 25.846153846153847)","(31.0, 42.0, 39.0)","(41.0, 95.0, 87.85714285714286)","(17.0, 24.0, 23.555555555555557)","(12.0, 16.0, 15.304347826086957)","(1.35, 1.74, 1.731111111111111)"
08-01-2023 12:12:06.018918,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.88235294117647)","(8.5, 14.0, 12.444444444444445)","(20.0, 28.0, 25.846153846153847)","(31.0, 40.0, 39.0)","(41.0, 95.0, 68.33333333333333)","(17.0, 24.0, 23.555555555555557)","(12.0, 16.0, 15.304347826086957)","(1.35, 1.74, 1.731111111111111)"
08-01-2023 12:12:07.272245,"(12.0, 16.5, 14.5)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.91489361702128)","(8.5, 14.0, 13.0)","(20.0, 28.0, 25.846153846153847)","(31.0, 40.0, 39.0)","(41.0, 95.0, 92.05882352941177)","(17.0, 24.0, 23.555555555555557)","(12.0, 16.0, 14.8)","(1.35, 1.74, 1.727741935483871)"
08-01-2023 12:12:08.551959,"(12.0, 16.5, 15.071428571428571)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.91489361702128)","(8.5, 14.0, 13.0)","(20.0, 28.0, 25.846153846153847)","(31.0, 40.0, 39.0)","(41.0, 95.0, 81.66666666666667)","(17.0, 24.0, 23.555555555555557)","(12.0, 16.0, 14.8)","(1.35, 1.74, 1.727741935483871)"
08-01-2023 12:12:09.850821,"(12.0, 16.5, 15.071428571428571)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.91489361702128)","(8.5, 14.0, 13.0)","(20.0, 28.0, 25.846153846153847)","(31.0, 40.0, 39.0)","(41.0, 95.0, 85.0)","(17.0, 24.0, 24.916666666666668)","(12.0, 16.0, 14.8)","(1.35, 1.74, 1.727741935483871)"
08-01-2023 12:12:11.353426,"(12.0, 16.5, 15.071428571428571)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.91489361702128)","(8.5, 14.0, 13.0)","(20.0, 28.0, 26.18181818181818)","(31.0, 40.0, 42.857142857142854)","(41.0, 95.0, 92.05882352941177)","(17.0, 27.0, 25.11111111111111)","(12.0, 16.0, 15.304347826086957)","(1.35, 1.74, 1.727741935483871)"
08-01-2023 12:12:12.728259,"(12.0, 16.5, 15.166666666666666)","(11.0, 13.5, 12.433333333333334)","(26.0, 40.0, 39.91489361702128)","(8.5, 14.0, 13.0)","(20.0, 28.0, 26.18181818181818)","(31.0, 44.0, 42.857142857142854)","(41.0, 95.0, 92.05882352941177)","(17.0, 26.0, 25.11111111111111)","(12.0, 16.0, 15.304347826086957)","(1.35, 1.74, 1.727741935483871)"
08-01-2023 12:12:14.011492,"(12.0, 16.5, 15.166666666666666)","(11.0, 13.5, 12.433333333333334)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.0)","(20.0, 28.0, 25.846153846153847)","(31.0, 44.0, 42.857142857142854)","(41.0, 95.0, 92.05882352941177)","(17.0, 26.0, 25.11111111111111)","(12.0, 16.0, 15.304347826086957)","(1.35, 1.74, 1.7259259259259259)"
08-01-2023 12:12:15.273773,"(12.0, 16.0, 15.25)","(11.0, 13.5, 12.433333333333334)","(26.0, 40.0, 39.0)","(8.5, 14.0, 13.0)","(20.0, 28.0, 25.2)","(31.0, 44.0, 42.857142857142854)","(41.0, 95.0, 92.05882352941177)","(17.0, 25.0, 24.25)","(12.0, 16.0, 15.25)","(1.35, 1.74, 1.7241666666666666)"
08-01-2023 12:12:16.520843,"(12.0, 16.0, 15.25)","(11.0, 13.5, 12.3)","(26.0, 40.0, 39.0)","(8.5, 14.0, 13.3)","(20.0, 28.0, 25.5)","(31.0, 44.0, 43.6)","(41.0, 95.0, 92.36842105263159)","(17.0, 25.0, 24.25)","(12.0, 16.0, 15.25)","(1.35, 1.74, 1.7013793103448276)"
