,Feeling Fancy,Miss June,Homebush Villa,Mitcham Zorro,Homebush Opal,Tammy The Tomboy,Harpoon Bale,Goldstar Smiles
06-01-2023 12:08:31.092297,"(6.5, 12.0, 9.68888888888889)","(21.0, 120.0, 78.0)","(11.0, 24.0, 19.666666666666664)","(8.5, 16.0, 14.719999999999999)","(15.0, 34.0, 30.1)","(9.0, 15.0, 11.0)","(1.5, 1.82, 1.775)","(17.0, 75.0, 24.42857142857143)"
06-01-2023 12:08:32.436467,"(6.5, 12.0, 9.68888888888889)","(21.0, 120.0, 78.0)","(11.0, 24.0, 19.666666666666664)","(8.5, 16.0, 14.76)","(15.0, 34.0, 30.1)","(9.0, 15.0, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 75.0, 24.42857142857143)"
06-01-2023 12:08:33.712845,"(6.5, 12.0, 9.68888888888889)","(21.0, 120.0, 78.0)","(11.0, 24.0, 19.666666666666664)","(8.5, 16.0, 13.0)","(15.0, 34.0, 30.1)","(9.0, 15.0, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 75.0, 24.42857142857143)"
06-01-2023 12:08:35.080932,"(6.5, 12.0, 9.68888888888889)","(21.0, 120.0, 78.0)","(11.0, 24.0, 19.666666666666664)","(8.5, 16.0, 13.0)","(15.0, 34.0, 30.1)","(9.0, 15.0, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 75.0, 24.42857142857143)"
06-01-2023 12:08:36.556864,"(6.5, 12.0, 9.68888888888889)","(21.0, 120.0, 78.0)","(11.0, 24.0, 19.666666666666664)","(8.5, 16.0, 13.0)","(15.0, 34.0, 30.1)","(9.0, 15.0, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 75.0, 24.42857142857143)"
06-01-2023 12:08:37.944765,"(6.5, 12.0, 9.68888888888889)","(21.0, 120.0, 78.0)","(11.0, 24.0, 19.666666666666664)","(8.5, 16.0, 13.0)","(15.0, 34.0, 30.1)","(9.0, 15.0, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 75.0, 31.42857142857143)"
06-01-2023 12:08:39.080390,"(6.5, 11.5, 8.928571428571429)","(21.0, 120.0, 71.0)","(11.0, 24.0, 15.0)","(8.5, 16.0, 13.0)","(15.0, 34.0, 30.1)","(9.0, 15.0, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 31.42857142857143)"
06-01-2023 12:08:40.171426,"(6.5, 11.5, 8.928571428571429)","(21.0, 120.0, 71.5)","(11.0, 25.0, 21.0)","(8.5, 16.0, 13.0)","(15.0, 34.0, 31.285714285714285)","(9.0, 15.0, 12.923076923076923)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 31.42857142857143)"
06-01-2023 12:08:41.304547,"(6.5, 11.5, 8.928571428571429)","(21.0, 120.0, 55.625)","(11.0, 26.0, 14.714285714285715)","(8.5, 16.0, 10.647058823529411)","(15.0, 34.0, 31.625)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 31.42857142857143)"
06-01-2023 12:08:42.391081,"(6.5, 11.5, 8.928571428571429)","(21.0, 110.0, 55.625)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.5, 12.5)","(15.0, 34.0, 32.94444444444444)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 31.42857142857143)"
06-01-2023 12:08:43.445138,"(6.5, 11.5, 8.928571428571429)","(21.0, 110.0, 55.625)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 34.0, 32.94444444444444)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 28.0)"
06-01-2023 12:08:44.518511,"(6.5, 11.5, 8.928571428571429)","(21.0, 110.0, 55.625)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 34.0, 32.94444444444444)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 28.0)"
06-01-2023 12:08:45.607287,"(6.5, 8.4, 7.866666666666667)","(21.0, 110.0, 55.625)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 34.0, 32.94444444444444)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 28.0)"
06-01-2023 12:08:46.850979,"(6.5, 8.4, 7.866666666666667)","(21.0, 110.0, 61.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 34.0, 44.27777777777778)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 37.6)"
06-01-2023 12:08:47.988036,"(6.5, 8.4, 7.866666666666667)","(21.0, 100.0, 61.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 46.0, 40.5)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 70.0, 32.44444444444444)"
06-01-2023 12:08:49.369856,"(6.5, 11.0, 10.03076923076923)","(21.0, 100.0, 61.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 48.0, 32.75)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:50.510943,"(6.5, 11.0, 10.03076923076923)","(21.0, 100.0, 61.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 50.0, 32.75)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:51.529177,"(6.5, 11.5, 11.072727272727274)","(21.0, 100.0, 61.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 50.0, 32.75)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:52.759491,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 62.4)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 50.0, 32.75)","(9.0, 15.0, 12.11111111111111)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:53.981909,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 62.4)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 12.0)","(15.0, 50.0, 33.05555555555556)","(9.0, 15.0, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:55.197977,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 62.4)","(11.0, 24.0, 14.714285714285715)","(8.5, 15.0, 10.5)","(15.0, 55.0, 33.05555555555556)","(9.0, 14.5, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:56.409677,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 62.4)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 30.625)","(9.0, 14.5, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:57.608167,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 62.4)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 30.625)","(9.0, 14.5, 11.88888888888889)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:58.733021,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 88.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.285714285714286)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:08:59.797128,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 72.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.285714285714286)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:09:00.925417,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 72.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.285714285714286)","(1.5, 1.82, 1.8125)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:09:02.062910,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 72.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.285714285714286)","(1.5, 1.82, 1.8256521739130434)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:09:03.198447,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 72.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.6875)","(1.5, 1.93, 1.8256521739130434)","(17.0, 90.0, 32.44444444444444)"
06-01-2023 12:09:04.339801,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 72.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.6875)","(1.5, 1.93, 1.919811320754717)","(17.0, 90.0, 25.857142857142858)"
06-01-2023 12:09:05.403391,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 72.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.6875)","(1.5, 1.93, 1.919811320754717)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:06.388564,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 72.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.5, 11.369565217391305)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.6875)","(1.5, 1.93, 1.919811320754717)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:07.455395,"(6.5, 11.5, 11.072727272727274)","(21.0, 120.0, 97.84615384615385)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.0, 11.866666666666667)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.6875)","(1.5, 1.93, 1.919811320754717)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:08.541759,"(6.5, 11.5, 11.072727272727274)","(21.0, 100.0, 55.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.0, 11.866666666666667)","(15.0, 55.0, 45.25)","(9.0, 14.5, 11.6875)","(1.5, 1.93, 1.9390547263681592)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:09.739260,"(6.5, 11.5, 10.157142857142858)","(21.0, 100.0, 55.0)","(11.0, 23.0, 19.0)","(8.5, 13.5, 12.722222222222221)","(15.0, 55.0, 49.42857142857143)","(9.0, 14.5, 11.6875)","(1.5, 1.94, 1.9024999999999999)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:10.973597,"(6.5, 11.5, 10.157142857142858)","(21.0, 100.0, 55.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 14.0, 11.866666666666667)","(15.0, 55.0, 31.125)","(9.0, 14.5, 11.6875)","(1.5, 1.95, 1.942962962962963)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:12.141692,"(6.5, 11.5, 10.157142857142858)","(21.0, 100.0, 55.0)","(11.0, 24.0, 14.714285714285715)","(8.5, 13.5, 12.722222222222221)","(15.0, 36.0, 31.125)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.8599999999999999)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:13.253877,"(6.5, 8.0, 7.6)","(21.0, 100.0, 62.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 13.5, 12.722222222222221)","(15.0, 36.0, 31.125)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.8599999999999999)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:14.236480,"(6.5, 11.0, 10.16)","(21.0, 100.0, 62.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 13.5, 12.722222222222221)","(15.0, 36.0, 31.125)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.935)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:15.320080,"(6.5, 11.0, 8.333333333333334)","(21.0, 100.0, 62.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 13.5, 12.722222222222221)","(15.0, 36.0, 31.125)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.935)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:16.433638,"(6.5, 11.0, 8.333333333333334)","(21.0, 100.0, 62.5)","(11.0, 24.0, 14.714285714285715)","(8.5, 13.5, 12.722222222222221)","(15.0, 36.0, 31.125)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.935)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:17.550372,"(6.5, 11.0, 8.333333333333334)","(21.0, 100.0, 85.9375)","(11.0, 24.0, 13.166666666666666)","(8.5, 13.5, 11.382352941176471)","(15.0, 36.0, 31.125)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.935)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:18.708277,"(6.5, 11.0, 8.333333333333334)","(21.0, 100.0, 85.9375)","(11.0, 24.0, 13.166666666666666)","(8.5, 13.5, 11.333333333333334)","(15.0, 36.0, 30.892857142857146)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.935)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:19.835194,"(6.5, 11.0, 8.333333333333334)","(21.0, 100.0, 44.5)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 30.892857142857146)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.935)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:20.970571,"(6.5, 11.0, 8.333333333333334)","(21.0, 100.0, 44.5)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 13.38888888888889)","(1.5, 1.95, 1.935)","(17.0, 85.0, 25.857142857142858)"
06-01-2023 12:09:22.111588,"(6.5, 11.0, 8.333333333333334)","(21.0, 100.0, 68.28571428571428)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 13.447368421052632)","(1.5, 1.95, 1.9418181818181819)","(17.0, 85.0, 34.285714285714285)"
06-01-2023 12:09:23.219677,"(6.5, 11.0, 9.48)","(21.0, 100.0, 68.28571428571428)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 13.447368421052632)","(1.5, 1.95, 1.865)","(17.0, 80.0, 34.285714285714285)"
06-01-2023 12:09:24.310483,"(6.5, 11.0, 8.6)","(21.0, 100.0, 68.28571428571428)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.865)","(17.0, 80.0, 34.285714285714285)"
06-01-2023 12:09:25.417190,"(6.5, 11.0, 10.1)","(21.0, 100.0, 68.28571428571428)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.865)","(17.0, 80.0, 34.285714285714285)"
06-01-2023 12:09:26.515948,"(6.5, 11.0, 10.152941176470588)","(21.0, 100.0, 68.28571428571428)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.865)","(17.0, 80.0, 28.8)"
06-01-2023 12:09:27.632268,"(6.5, 11.0, 10.152941176470588)","(21.0, 100.0, 86.94117647058823)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.865)","(17.0, 80.0, 28.8)"
06-01-2023 12:09:28.780175,"(6.5, 11.0, 10.466666666666667)","(21.0, 100.0, 63.5)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.916)","(17.0, 80.0, 28.8)"
06-01-2023 12:09:29.903242,"(6.5, 11.0, 8.733333333333333)","(21.0, 100.0, 63.5)","(11.0, 23.0, 20.6)","(8.5, 13.5, 11.333333333333334)","(15.0, 32.0, 27.0)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.916)","(17.0, 80.0, 28.8)"
06-01-2023 12:09:31.010066,"(6.5, 11.0, 9.488888888888889)","(21.0, 95.0, 76.11111111111111)","(11.0, 22.0, 19.375)","(8.5, 13.5, 11.035714285714286)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.916)","(17.0, 80.0, 28.8)"
06-01-2023 12:09:32.124919,"(6.5, 11.0, 9.488888888888889)","(21.0, 95.0, 76.11111111111111)","(11.0, 22.0, 17.8)","(8.5, 13.5, 11.035714285714286)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.0)","(1.5, 1.95, 1.931111111111111)","(17.0, 80.0, 28.8)"
06-01-2023 12:09:33.140155,"(6.5, 11.0, 9.488888888888889)","(21.0, 95.0, 76.11111111111111)","(11.0, 22.0, 17.8)","(8.5, 13.5, 11.035714285714286)","(15.0, 32.0, 28.375)","(9.0, 14.5, 13.470588235294118)","(1.5, 1.95, 1.931111111111111)","(17.0, 80.0, 34.285714285714285)"
06-01-2023 12:09:34.168035,"(6.5, 11.0, 9.488888888888889)","(21.0, 95.0, 76.11111111111111)","(11.0, 22.0, 13.923076923076923)","(8.5, 13.5, 11.035714285714286)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.625)","(1.5, 1.95, 1.931111111111111)","(17.0, 80.0, 34.285714285714285)"
06-01-2023 12:09:35.217640,"(6.5, 11.0, 9.488888888888889)","(21.0, 95.0, 76.11111111111111)","(11.0, 22.0, 13.923076923076923)","(8.5, 13.5, 11.035714285714286)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.625)","(1.5, 1.95, 1.931111111111111)","(17.0, 80.0, 34.285714285714285)"
06-01-2023 12:09:36.328801,"(6.5, 11.0, 9.488888888888889)","(21.0, 95.0, 82.25)","(11.0, 22.0, 15.529411764705882)","(8.5, 13.5, 11.035714285714286)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.625)","(1.5, 1.95, 1.931111111111111)","(17.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:37.501454,"(6.5, 11.0, 9.488888888888889)","(21.0, 95.0, 82.25)","(11.0, 22.0, 15.529411764705882)","(8.5, 13.5, 11.583333333333334)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.625)","(1.5, 1.95, 1.9410526315789474)","(17.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:38.705002,"(6.5, 11.0, 9.719999999999999)","(21.0, 95.0, 82.25)","(11.0, 22.0, 15.529411764705882)","(8.5, 13.5, 11.583333333333334)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.625)","(1.5, 1.95, 1.87)","(17.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:39.835495,"(6.5, 11.0, 9.0)","(21.0, 95.0, 82.25)","(11.0, 22.0, 15.529411764705882)","(8.5, 13.5, 11.583333333333334)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.625)","(1.5, 1.95, 1.87)","(17.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:40.935396,"(6.5, 11.0, 9.666666666666666)","(21.0, 120.0, 94.16666666666667)","(11.0, 22.0, 15.529411764705882)","(8.5, 13.5, 11.583333333333334)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.625)","(1.5, 1.95, 1.87)","(17.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:41.915517,"(6.5, 11.0, 9.666666666666666)","(21.0, 120.0, 94.16666666666667)","(11.0, 22.0, 15.529411764705882)","(8.5, 13.5, 11.583333333333334)","(15.0, 32.0, 28.375)","(9.0, 14.5, 12.785714285714285)","(1.5, 1.95, 1.87)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:42.933153,"(6.5, 11.0, 9.666666666666666)","(21.0, 120.0, 94.16666666666667)","(11.0, 22.0, 15.529411764705882)","(8.5, 13.5, 12.272727272727273)","(15.0, 32.0, 29.875)","(9.0, 14.0, 12.571428571428571)","(1.5, 1.95, 1.87)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:44.016154,"(6.5, 11.0, 9.666666666666666)","(21.0, 120.0, 94.16666666666667)","(11.0, 22.0, 15.529411764705882)","(8.5, 13.0, 12.272727272727273)","(15.0, 34.0, 29.875)","(9.0, 14.0, 12.571428571428571)","(1.5, 1.95, 1.87)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:45.125450,"(6.5, 11.0, 9.666666666666666)","(21.0, 120.0, 94.16666666666667)","(11.0, 22.0, 15.277777777777779)","(8.5, 13.0, 12.166666666666666)","(15.0, 34.0, 29.875)","(9.0, 14.0, 12.571428571428571)","(1.5, 1.95, 1.87)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:46.221599,"(6.5, 11.0, 9.666666666666666)","(21.0, 120.0, 94.16666666666667)","(11.0, 22.0, 15.277777777777779)","(8.5, 13.0, 12.166666666666666)","(15.0, 34.0, 29.875)","(9.0, 14.0, 12.571428571428571)","(1.5, 1.95, 1.87)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:47.326996,"(6.5, 11.0, 9.666666666666666)","(21.0, 120.0, 94.16666666666667)","(11.0, 22.0, 18.0)","(8.5, 13.0, 12.166666666666666)","(15.0, 34.0, 29.875)","(9.0, 14.0, 12.571428571428571)","(1.5, 1.95, 1.9354545454545455)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:48.448509,"(6.5, 11.0, 9.666666666666666)","(21.0, 120.0, 94.16666666666667)","(11.0, 21.0, 16.833333333333336)","(8.5, 13.0, 12.166666666666666)","(15.0, 34.0, 29.875)","(9.0, 14.0, 12.571428571428571)","(1.5, 1.95, 1.9354545454545455)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:49.552768,"(6.5, 11.0, 10.368421052631579)","(21.0, 120.0, 94.16666666666667)","(11.0, 21.0, 16.833333333333336)","(8.5, 13.0, 12.166666666666666)","(15.0, 34.0, 29.875)","(9.0, 14.0, 12.571428571428571)","(1.5, 1.95, 1.9354545454545455)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:50.608323,"(6.5, 11.0, 10.368421052631579)","(21.0, 120.0, 94.16666666666667)","(11.0, 21.0, 16.833333333333336)","(8.5, 13.0, 12.166666666666666)","(15.0, 34.0, 29.875)","(9.0, 14.0, 12.571428571428571)","(1.5, 1.95, 1.93)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:51.625687,"(6.5, 11.0, 10.586206896551724)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 18.0)","(8.5, 13.0, 12.166666666666666)","(15.0, 34.0, 29.875)","(9.0, 14.0, 14.071428571428571)","(1.5, 1.95, 1.93)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:52.734987,"(6.5, 11.0, 10.586206896551724)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 18.0)","(8.5, 13.0, 12.166666666666666)","(15.0, 34.0, 29.875)","(9.0, 14.5, 14.071428571428571)","(1.5, 1.95, 1.93)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:53.865273,"(6.5, 11.0, 10.586206896551724)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 18.0)","(8.5, 13.0, 11.777777777777779)","(15.0, 34.0, 29.875)","(9.0, 14.5, 14.071428571428571)","(1.5, 1.95, 1.93)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:54.989137,"(6.5, 11.0, 10.586206896551724)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.333333333333332)","(8.5, 13.0, 11.5)","(15.0, 34.0, 28.666666666666664)","(9.0, 14.5, 14.071428571428571)","(1.5, 1.95, 1.93)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:56.162670,"(6.5, 11.0, 10.586206896551724)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 12.153846153846153)","(8.5, 13.0, 11.5)","(15.0, 34.0, 28.666666666666664)","(9.0, 14.5, 14.323529411764707)","(1.5, 1.95, 1.93)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:57.229244,"(6.5, 11.0, 10.586206896551724)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.038461538461538)","(8.5, 13.0, 11.5)","(15.0, 34.0, 28.666666666666664)","(9.0, 14.5, 14.375)","(1.5, 1.95, 1.87)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:58.264092,"(6.5, 11.0, 10.586206896551724)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.038461538461538)","(8.5, 13.0, 11.5)","(15.0, 34.0, 38.0)","(9.0, 14.5, 14.375)","(1.5, 1.95, 1.9366666666666665)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:09:59.217719,"(6.5, 11.0, 10.34375)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.038461538461538)","(8.5, 13.0, 11.74)","(15.0, 48.0, 38.0)","(9.0, 14.5, 14.375)","(1.5, 1.95, 1.9366666666666665)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:10:00.251849,"(6.5, 11.0, 10.34375)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.038461538461538)","(8.5, 13.0, 11.75)","(15.0, 50.0, 28.666666666666664)","(9.0, 14.5, 14.375)","(1.5, 1.95, 1.9427272727272726)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:10:01.450200,"(6.5, 11.0, 10.34375)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.333333333333332)","(8.5, 13.0, 11.75)","(15.0, 50.0, 28.666666666666664)","(9.0, 14.5, 14.375)","(1.5, 1.95, 1.9427272727272726)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:10:02.679504,"(6.5, 11.0, 10.34375)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.333333333333332)","(8.5, 13.0, 11.75)","(15.0, 50.0, 28.666666666666664)","(9.0, 14.5, 14.375)","(1.5, 1.95, 1.9427272727272726)","(16.0, 80.0, 25.142857142857142)"
06-01-2023 12:10:03.875998,"(6.5, 11.0, 10.34375)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.333333333333332)","(9.0, 13.0, 11.75)","(16.0, 50.0, 30.333333333333336)","(10.0, 14.5, 14.375)","(1.55, 1.95, 1.9427272727272726)","(17.0, 80.0, 25.142857142857142)"
06-01-2023 12:10:04.958351,"(6.5, 11.0, 10.34375)","(21.0, 120.0, 103.39285714285715)","(11.0, 21.0, 13.333333333333332)","(9.0, 13.0, 11.75)","(16.0, 55.0, 30.333333333333336)","(10.0, 14.5, 14.375)","(1.55, 1.95, 1.9427272727272726)","(17.0, 80.0, 25.142857142857142)"
