,Mezidon,Barmera,Different Road,Putt For Dough,Mr Showman,Alfano,Gypsy King,Jeune Dreamon,Mad Darcey,Not That Easy
04-01-2023 13:11:00.869438,"(6.0, 7.0, 6.862068965517241)","(11.0, 13.0, 12.963302752293577)","(3.5, 4.3, 4.291855203619909)","(26.0, 46.0, 44.54545454545455)","(17.0, 27.0, 25.333333333333332)","(14.0, 16.0, 15.984251968503937)","(31.0, 60.0, 59.6)","(31.0, 60.0, 54.285714285714285)","(3.3, 3.75, 3.7118881118881117)","(9.0, 10.5, 10.395038167938932)"
04-01-2023 13:11:02.152282,"(6.0, 7.0, 6.866257668711656)","(11.0, 13.5, 13.125)","(3.5, 4.3, 4.1487323943661965)","(26.0, 46.0, 44.54545454545455)","(18.0, 27.0, 25.333333333333332)","(14.0, 16.0, 15.984251968503937)","(31.0, 60.0, 57.5)","(31.0, 60.0, 54.285714285714285)","(3.3, 3.75, 3.684615384615385)","(9.0, 10.5, 10.395038167938932)"
04-01-2023 13:11:03.312361,"(6.0, 7.0, 6.85625)","(11.0, 13.5, 13.293103448275861)","(3.5, 4.3, 4.1487323943661965)","(26.0, 46.0, 45.214285714285715)","(18.0, 27.0, 25.51063829787234)","(14.0, 16.0, 16.15753424657534)","(31.0, 60.0, 56.25)","(31.0, 60.0, 58.18181818181818)","(3.3, 3.7, 3.6714285714285713)","(9.0, 10.5, 10.401162790697674)"
04-01-2023 13:11:04.468339,"(6.0, 7.0, 6.859340659340659)","(11.0, 13.5, 13.475)","(3.5, 4.2, 4.149287749287749)","(26.0, 46.0, 45.416666666666664)","(18.0, 27.0, 25.51063829787234)","(14.0, 17.0, 16.163120567375888)","(31.0, 60.0, 56.666666666666664)","(31.0, 60.0, 58.97435897435898)","(3.3, 3.7, 3.658108108108108)","(9.0, 10.5, 10.330670926517572)"
04-01-2023 13:11:05.699057,"(6.0, 7.0, 6.835802469135802)","(11.0, 13.5, 13.475)","(3.5, 4.2, 4.163733333333333)","(26.0, 46.0, 45.416666666666664)","(18.0, 27.0, 25.51063829787234)","(14.0, 17.0, 16.207207207207208)","(31.0, 60.0, 56.666666666666664)","(31.0, 60.0, 58.97435897435898)","(3.3, 3.7, 3.6515999999999997)","(9.0, 10.5, 10.354452054794521)"
04-01-2023 13:11:06.934249,"(6.0, 7.0, 6.815277777777777)","(11.0, 14.0, 13.761061946902656)","(3.5, 4.2, 4.163733333333333)","(26.0, 46.0, 45.19298245614035)","(18.0, 27.0, 25.558139534883722)","(14.0, 17.0, 16.23)","(31.0, 60.0, 56.666666666666664)","(31.0, 60.0, 58.97435897435898)","(3.3, 3.7, 3.652734375)","(9.0, 10.5, 10.39655172413793)"
04-01-2023 13:11:08.142181,"(6.0, 7.0, 6.815277777777777)","(11.0, 14.0, 13.761061946902656)","(3.5, 4.2, 4.168)","(26.0, 48.0, 45.588235294117645)","(18.0, 27.0, 25.558139534883722)","(14.0, 17.0, 16.23)","(31.0, 60.0, 56.25)","(31.0, 60.0, 58.97435897435898)","(3.3, 3.7, 3.654022988505747)","(9.0, 10.5, 10.39655172413793)"
04-01-2023 13:11:09.647390,"(6.0, 7.0, 6.812676056338028)","(11.0, 14.0, 13.571428571428571)","(3.5, 4.2, 4.147833333333333)","(26.0, 48.0, 45.588235294117645)","(18.0, 27.0, 25.558139534883722)","(14.0, 17.0, 16.259615384615383)","(31.0, 60.0, 56.06060606060606)","(31.0, 60.0, 58.97435897435898)","(3.3, 3.7, 3.6546666666666665)","(9.0, 10.5, 10.375)"
04-01-2023 13:11:10.994578,"(6.0, 7.0, 6.812676056338028)","(11.0, 14.0, 13.571428571428571)","(3.5, 4.2, 4.146949152542373)","(26.0, 48.0, 45.588235294117645)","(18.0, 27.0, 25.533333333333335)","(14.0, 17.0, 16.237623762376238)","(31.0, 60.0, 56.06060606060606)","(31.0, 60.0, 58.97435897435898)","(3.3, 3.7, 3.6607142857142856)","(9.0, 10.5, 10.33404255319149)"
04-01-2023 13:11:12.227277,"(6.0, 7.0, 6.812676056338028)","(11.0, 14.0, 13.571428571428571)","(3.5, 4.2, 4.146949152542373)","(26.0, 48.0, 45.3968253968254)","(18.0, 27.0, 25.533333333333335)","(14.0, 17.0, 16.228571428571428)","(31.0, 60.0, 56.06060606060606)","(31.0, 60.0, 58.97435897435898)","(3.3, 3.7, 3.6607142857142856)","(9.0, 10.5, 10.330434782608696)"
04-01-2023 13:11:13.422617,"(6.0, 7.0, 6.812676056338028)","(11.0, 14.0, 13.571428571428571)","(3.5, 4.2, 4.262025316455696)","(26.0, 48.0, 45.12280701754386)","(18.0, 27.0, 25.52238805970149)","(14.0, 17.0, 16.163398692810457)","(31.0, 60.0, 55.18518518518518)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.7, 3.6879781420765028)","(9.0, 10.5, 10.307511737089202)"
04-01-2023 13:11:14.926618,"(6.0, 7.0, 6.801449275362319)","(11.0, 14.0, 13.660377358490566)","(3.5, 4.5, 4.382432432432433)","(26.0, 48.0, 45.12280701754386)","(18.0, 27.0, 25.52238805970149)","(14.0, 17.0, 16.16778523489933)","(31.0, 60.0, 55.18518518518518)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.7, 3.6879781420765028)","(8.5, 10.5, 10.34016393442623)"
04-01-2023 13:11:16.303513,"(6.0, 6.8, 6.693548387096774)","(11.0, 14.0, 13.694915254237289)","(3.5, 4.4, 4.22563694267516)","(26.0, 48.0, 45.18518518518518)","(18.0, 27.0, 25.6056338028169)","(14.0, 17.0, 16.144827586206898)","(31.0, 60.0, 55.18518518518518)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.7, 3.6879781420765028)","(8.5, 10.5, 10.34016393442623)"
04-01-2023 13:11:17.684554,"(6.0, 6.8, 6.694117647058823)","(11.0, 14.0, 13.552238805970148)","(3.5, 4.4, 4.223101777059774)","(26.0, 48.0, 45.18518518518518)","(18.0, 27.0, 25.459016393442624)","(14.0, 17.0, 16.140939597315437)","(31.0, 60.0, 55.18518518518518)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.7, 3.691328413284133)","(8.5, 10.5, 10.335443037974683)"
04-01-2023 13:11:19.110234,"(6.0, 6.8, 6.694117647058823)","(11.0, 14.0, 13.694915254237289)","(3.5, 4.4, 4.246315789473685)","(26.0, 48.0, 45.12280701754386)","(18.0, 27.0, 25.608695652173914)","(14.0, 17.0, 16.140939597315437)","(31.0, 60.0, 55.18518518518518)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.75, 3.691328413284133)","(8.5, 10.5, 10.335443037974683)"
04-01-2023 13:11:20.417996,"(6.0, 6.8, 6.7079069767441855)","(11.0, 14.0, 13.785714285714285)","(3.5, 4.4, 4.24243997404283)","(26.0, 48.0, 45.18518518518518)","(18.0, 27.0, 25.636363636363637)","(14.0, 17.0, 16.280898876404493)","(31.0, 60.0, 55.38461538461539)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.75, 3.691328413284133)","(8.5, 10.5, 10.377272727272727)"
04-01-2023 13:11:21.661244,"(6.0, 6.8, 6.673885350318471)","(11.0, 14.0, 13.785714285714285)","(3.5, 4.4, 4.24243997404283)","(26.0, 48.0, 45.18518518518518)","(18.0, 27.0, 25.72340425531915)","(14.0, 17.0, 16.43918918918919)","(31.0, 60.0, 55.38461538461539)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.75, 3.689866369710468)","(8.5, 10.5, 10.377272727272727)"
04-01-2023 13:11:22.934504,"(6.0, 6.8, 6.672258064516129)","(11.0, 14.0, 13.785714285714285)","(3.5, 4.3, 4.226954732510288)","(26.0, 48.0, 45.18518518518518)","(18.0, 27.0, 25.72340425531915)","(14.0, 16.5, 16.43918918918919)","(31.0, 60.0, 54.8)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.75, 3.694055944055944)","(8.5, 10.5, 10.354700854700855)"
04-01-2023 13:11:24.227422,"(6.0, 6.8, 6.672258064516129)","(11.0, 14.0, 13.402777777777779)","(3.5, 4.3, 4.22625250501002)","(26.0, 48.0, 45.12280701754386)","(18.0, 27.0, 25.571428571428573)","(14.0, 16.5, 16.344827586206897)","(31.0, 60.0, 54.61538461538461)","(31.0, 60.0, 58.529411764705884)","(3.3, 3.75, 3.7064356435643564)","(8.5, 10.5, 10.325819672131148)"
04-01-2023 13:11:25.471684,"(6.0, 6.8, 6.6469798657718115)","(11.0, 13.5, 13.402777777777779)","(3.5, 4.3, 4.22625250501002)","(26.0, 48.0, 45.12280701754386)","(18.0, 27.0, 25.622222222222224)","(14.0, 16.5, 16.41)","(31.0, 60.0, 54.8)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.75, 3.6779352226720645)","(8.5, 10.5, 10.338297872340426)"
04-01-2023 13:11:26.805403,"(6.0, 6.8, 6.652238805970149)","(11.0, 14.0, 13.327868852459016)","(3.5, 4.3, 4.23364312267658)","(26.0, 48.0, 45.12280701754386)","(18.0, 27.0, 25.622222222222224)","(14.0, 16.5, 16.25)","(31.0, 60.0, 54.8)","(31.0, 60.0, 58.78787878787879)","(3.3, 3.75, 3.698175182481752)","(8.5, 10.5, 10.329787234042554)"
04-01-2023 13:11:28.179758,"(6.0, 6.8, 6.652238805970149)","(11.0, 14.0, 13.327868852459016)","(3.5, 4.3, 4.232909090909091)","(26.0, 48.0, 44.84615384615385)","(18.0, 27.0, 25.56)","(14.0, 17.0, 16.238372093023255)","(31.0, 60.0, 54.44444444444444)","(31.0, 60.0, 57.27272727272727)","(3.3, 3.7, 3.7125000000000004)","(8.5, 10.5, 10.318930041152264)"
04-01-2023 13:11:29.680522,"(6.0, 6.8, 6.640506329113924)","(11.0, 13.5, 13.285714285714286)","(3.5, 4.3, 4.233768656716418)","(26.0, 48.0, 44.84615384615385)","(18.0, 27.0, 25.38095238095238)","(14.0, 17.0, 16.242603550295858)","(31.0, 60.0, 54.61538461538461)","(31.0, 60.0, 57.61904761904762)","(3.3, 3.75, 3.7083333333333335)","(8.5, 10.5, 10.308755760368664)"
04-01-2023 13:11:31.486139,"(6.0, 6.8, 6.632116788321167)","(11.0, 13.5, 13.41891891891892)","(3.5, 4.3, 4.2242971887550205)","(26.0, 48.0, 44.84615384615385)","(18.0, 27.0, 25.355555555555554)","(14.0, 17.0, 16.231638418079097)","(31.0, 60.0, 54.44444444444444)","(31.0, 60.0, 57.27272727272727)","(3.3, 3.75, 3.718604651162791)","(8.5, 10.5, 10.292576419213974)"
04-01-2023 13:11:33.039840,"(6.0, 6.8, 6.632116788321167)","(11.0, 13.5, 13.41891891891892)","(3.5, 4.3, 4.244053208137715)","(26.0, 48.0, 44.84615384615385)","(18.0, 27.0, 25.622222222222224)","(14.0, 17.0, 16.481171548117153)","(31.0, 60.0, 54.8)","(31.0, 60.0, 58.0)","(3.3, 3.75, 3.69885993485342)","(8.5, 10.5, 10.320754716981131)"
04-01-2023 13:11:34.530324,"(6.0, 6.6, 6.527755102040816)","(11.0, 14.0, 13.77659574468085)","(3.5, 4.3, 4.241748366013072)","(26.0, 48.0, 44.89795918367347)","(18.0, 27.0, 25.636363636363637)","(14.0, 17.0, 16.481171548117153)","(31.0, 60.0, 55.0)","(31.0, 60.0, 59.54545454545455)","(3.3, 3.8, 3.6898876404494385)","(8.5, 10.5, 10.364321608040202)"
04-01-2023 13:11:35.871040,"(6.0, 6.6, 6.527755102040816)","(11.0, 14.0, 13.792079207920793)","(3.5, 4.3, 4.235857664233577)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 25.636363636363637)","(14.0, 17.0, 16.481171548117153)","(31.0, 60.0, 53.68421052631579)","(31.0, 60.0, 60.41666666666667)","(3.3, 3.7, 3.7229773462783173)","(8.5, 10.5, 10.350515463917526)"
04-01-2023 13:11:37.206912,"(6.0, 6.6, 6.527755102040816)","(11.0, 14.0, 13.872549019607844)","(3.5, 4.3, 4.2363063063063064)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 25.608695652173914)","(14.0, 17.0, 16.481171548117153)","(31.0, 60.0, 53.5)","(31.0, 65.0, 60.41666666666667)","(3.3, 3.8, 3.722653721682848)","(8.5, 10.5, 10.326923076923077)"
04-01-2023 13:11:38.494245,"(6.0, 6.6, 6.527755102040816)","(11.0, 14.0, 13.917525773195877)","(3.5, 4.3, 4.243168957154406)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 25.608695652173914)","(14.0, 17.0, 16.481171548117153)","(31.0, 60.0, 53.5)","(31.0, 65.0, 60.41666666666667)","(3.3, 3.8, 3.716666666666667)","(8.5, 10.5, 9.918279569892473)"
04-01-2023 13:11:39.811137,"(6.0, 6.6, 6.5308593749999995)","(11.0, 14.0, 13.917525773195877)","(3.5, 4.3, 4.243168957154406)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 25.608695652173914)","(14.0, 17.0, 16.522727272727273)","(31.0, 60.0, 53.5)","(31.0, 65.0, 60.41666666666667)","(3.3, 3.8, 3.737313432835821)","(8.5, 10.0, 9.918279569892473)"
04-01-2023 13:11:41.140776,"(6.0, 6.6, 6.545021645021645)","(11.0, 14.0, 13.952830188679245)","(3.5, 4.3, 4.240775063184499)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 25.325581395348838)","(14.0, 17.0, 16.522727272727273)","(31.0, 60.0, 53.5)","(31.0, 65.0, 60.41666666666667)","(3.3, 3.75, 3.7552631578947366)","(8.5, 10.0, 9.834782608695653)"
04-01-2023 13:11:42.507558,"(6.0, 6.6, 6.545021645021645)","(11.0, 14.0, 13.703703703703704)","(3.5, 4.3, 4.240775063184499)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 25.325581395348838)","(14.0, 17.0, 16.5)","(31.0, 60.0, 53.5)","(31.0, 65.0, 61.36363636363636)","(3.3, 3.8, 3.744808743169399)","(8.5, 10.0, 9.834782608695653)"
04-01-2023 13:11:43.808496,"(6.0, 6.6, 6.5503906249999995)","(11.0, 14.0, 13.68)","(3.5, 4.3, 4.240775063184499)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 25.325581395348838)","(14.0, 17.0, 16.5)","(31.0, 60.0, 53.5)","(31.0, 65.0, 61.36363636363636)","(3.3, 3.8, 3.729251700680272)","(8.5, 10.0, 9.834782608695653)"
04-01-2023 13:11:45.218080,"(6.0, 6.6, 6.5503906249999995)","(11.0, 14.0, 13.68)","(3.5, 4.3, 4.225890985324948)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 25.325581395348838)","(14.0, 17.0, 16.5)","(31.0, 60.0, 53.5)","(31.0, 65.0, 61.66666666666667)","(3.3, 3.8, 3.717889908256881)","(8.5, 10.0, 9.831111111111111)"
04-01-2023 13:11:46.771076,"(6.0, 6.6, 6.564241164241164)","(11.0, 14.0, 13.733333333333333)","(3.5, 4.3, 4.226)","(26.0, 48.0, 44.977777777777774)","(18.0, 27.0, 24.875)","(14.0, 17.0, 16.5)","(31.0, 60.0, 53.5)","(31.0, 65.0, 61.66666666666667)","(3.3, 3.75, 3.7205882352941178)","(8.5, 10.0, 9.870000000000001)"
04-01-2023 13:11:48.232725,"(6.0, 6.6, 6.5791383219954644)","(11.0, 14.0, 13.733333333333333)","(3.5, 4.3, 4.235504587155964)","(26.0, 48.0, 44.977777777777774)","(18.0, 25.0, 24.833333333333332)","(14.0, 17.0, 16.5625)","(31.0, 60.0, 53.68421052631579)","(31.0, 65.0, 61.66666666666667)","(3.3, 3.75, 3.70625)","(8.5, 10.0, 9.826666666666668)"
04-01-2023 13:11:49.645649,"(6.0, 6.6, 6.5794183445190155)","(11.0, 14.0, 13.805970149253731)","(3.5, 4.3, 4.235504587155964)","(26.0, 48.0, 44.977777777777774)","(18.0, 25.0, 24.833333333333332)","(14.0, 17.0, 16.5625)","(31.0, 60.0, 53.68421052631579)","(31.0, 65.0, 61.66666666666667)","(3.3, 3.75, 3.703333333333333)","(8.5, 10.0, 9.826666666666668)"
04-01-2023 13:11:51.184587,"(6.0, 6.6, 6.59685393258427)","(11.0, 14.5, 13.8)","(3.5, 4.3, 4.239926402943882)","(26.0, 48.0, 44.977777777777774)","(18.0, 25.0, 24.862068965517242)","(14.0, 17.0, 16.5625)","(31.0, 60.0, 53.68421052631579)","(31.0, 65.0, 61.66666666666667)","(3.3, 3.75, 3.690184049079755)","(8.5, 10.0, 9.809756097560976)"
04-01-2023 13:11:52.807874,"(6.0, 6.6, 6.743589743589744)","(11.0, 14.0, 13.975)","(3.5, 4.3, 4.237211538461539)","(26.0, 48.0, 44.977777777777774)","(18.0, 25.0, 24.875)","(14.0, 17.0, 16.5625)","(31.0, 60.0, 54.54545454545455)","(31.0, 65.0, 61.66666666666667)","(3.3, 3.65, 3.645639534883721)","(8.5, 10.0, 9.809756097560976)"
04-01-2023 13:11:54.122380,"(6.0, 6.8, 6.743589743589744)","(11.0, 14.0, 13.975)","(3.5, 4.3, 4.221983273596177)","(26.0, 48.0, 44.977777777777774)","(18.0, 25.0, 24.904761904761905)","(14.0, 17.0, 16.5625)","(31.0, 60.0, 53.68421052631579)","(31.0, 65.0, 61.66666666666667)","(3.3, 3.65, 3.7206798866855526)","(8.5, 10.0, 9.913333333333334)"
04-01-2023 13:11:55.487923,"(6.0, 6.8, 6.749279538904899)","(11.0, 14.0, 13.928571428571429)","(3.5, 4.3, 4.2216725559481745)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.894736842105264)","(14.0, 17.0, 16.55128205128205)","(31.0, 60.0, 56.0)","(31.0, 65.0, 61.36363636363637)","(3.3, 3.75, 3.6597744360902253)","(8.5, 10.0, 9.908771929824562)"
04-01-2023 13:11:56.827598,"(6.0, 6.8, 6.750310559006211)","(11.0, 14.0, 13.975)","(3.5, 4.3, 4.244140290846878)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.894736842105264)","(14.0, 17.0, 15.205555555555556)","(31.0, 60.0, 56.0)","(31.0, 65.0, 61.36363636363637)","(3.3, 3.75, 3.6851063829787236)","(8.5, 10.0, 9.914285714285715)"
04-01-2023 13:11:58.158940,"(6.0, 6.8, 6.752941176470588)","(11.0, 14.0, 13.975)","(3.5, 4.3, 4.244140290846878)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.894736842105264)","(14.0, 15.5, 15.205555555555556)","(31.0, 60.0, 56.0)","(31.0, 65.0, 61.36363636363637)","(3.3, 3.7, 3.6671875)","(8.5, 10.0, 9.914285714285715)"
04-01-2023 13:11:59.531463,"(6.0, 6.8, 6.752941176470588)","(11.0, 14.0, 13.829787234042554)","(3.5, 4.3, 4.242857142857143)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.940298507462686)","(14.0, 15.5, 15.16875)","(31.0, 60.0, 56.0)","(31.0, 65.0, 61.36363636363637)","(3.3, 3.7, 3.6671875)","(8.5, 10.0, 9.914285714285715)"
04-01-2023 13:12:00.891135,"(6.0, 7.0, 6.870909090909091)","(11.0, 14.0, 13.884892086330936)","(3.5, 4.3, 4.242339373970346)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.940298507462686)","(14.0, 15.5, 15.16875)","(31.0, 60.0, 56.07142857142857)","(31.0, 65.0, 61.36363636363637)","(3.3, 3.7, 3.6668367346938777)","(8.5, 10.0, 9.934502923976607)"
04-01-2023 13:12:02.169737,"(6.0, 7.0, 6.870909090909091)","(11.0, 14.0, 13.884892086330936)","(3.5, 4.3, 4.242339373970346)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.940298507462686)","(14.0, 15.5, 15.166666666666666)","(31.0, 60.0, 56.07142857142857)","(31.0, 65.0, 61.36363636363637)","(3.3, 3.7, 3.644864864864865)","(8.5, 10.0, 9.95527950310559)"
04-01-2023 13:12:03.479669,"(6.0, 7.0, 6.909554140127389)","(11.0, 14.0, 13.900763358778626)","(3.5, 4.3, 4.241539838854074)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.984375)","(14.0, 15.5, 15.097014925373134)","(31.0, 60.0, 56.07142857142857)","(31.0, 65.0, 61.36363636363637)","(3.3, 3.7, 3.644864864864865)","(8.5, 10.0, 9.925)"
04-01-2023 13:12:04.797083,"(6.0, 7.0, 6.866037735849057)","(11.0, 14.0, 13.954198473282442)","(3.5, 4.3, 4.241776605101143)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.984126984126984)","(14.0, 16.0, 15.878048780487806)","(31.0, 60.0, 55.666666666666664)","(31.0, 65.0, 61.36363636363637)","(3.3, 3.7, 3.635648148148148)","(8.5, 10.0, 9.90752688172043)"
04-01-2023 13:12:06.129327,"(6.0, 7.0, 6.82)","(11.0, 14.0, 13.954198473282442)","(3.5, 4.3, 4.241776605101143)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.984126984126984)","(14.0, 16.0, 15.895833333333334)","(31.0, 60.0, 55.666666666666664)","(31.0, 65.0, 62.333333333333336)","(3.3, 3.7, 3.6394230769230766)","(8.5, 10.0, 9.785915492957747)"
04-01-2023 13:12:07.466315,"(6.0, 7.0, 6.82)","(11.0, 14.0, 13.954198473282442)","(3.5, 4.3, 4.2420585625554565)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.984126984126984)","(14.0, 16.0, 15.915254237288135)","(31.0, 60.0, 55.666666666666664)","(31.0, 65.0, 62.333333333333336)","(3.3, 3.65, 3.6387755102040815)","(8.5, 9.8, 9.785401459854015)"
04-01-2023 13:12:08.777890,"(6.0, 7.0, 6.820320855614973)","(11.0, 14.0, 13.954198473282442)","(3.5, 4.3, 4.2420585625554565)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.982758620689655)","(14.0, 16.0, 15.915254237288135)","(31.0, 60.0, 55.666666666666664)","(31.0, 65.0, 62.333333333333336)","(3.3, 3.65, 3.638888888888889)","(8.5, 9.8, 9.892063492063492)"
04-01-2023 13:12:10.198509,"(5.5, 7.0, 6.9593406593406595)","(11.0, 14.0, 13.959183673469388)","(3.5, 4.3, 4.2420585625554565)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.982758620689655)","(14.0, 16.0, 15.966666666666667)","(31.0, 60.0, 55.666666666666664)","(31.0, 65.0, 62.333333333333336)","(3.2, 3.65, 3.638421052631579)","(8.5, 10.0, 9.892063492063492)"
04-01-2023 13:12:11.468789,"(5.5, 7.0, 6.9593406593406595)","(11.0, 14.0, 13.959183673469388)","(3.5, 4.3, 4.245358851674641)","(26.0, 48.0, 46.38095238095238)","(18.0, 25.0, 24.982758620689655)","(14.0, 16.0, 15.966666666666667)","(31.0, 60.0, 55.666666666666664)","(31.0, 65.0, 61.75)","(3.2, 3.65, 3.638421052631579)","(8.5, 10.0, 9.894845360824743)"
04-01-2023 13:12:12.774102,"(5.5, 7.0, 6.970434782608695)","(11.0, 14.0, 13.942857142857143)","(3.5, 4.3, 4.216460905349795)","(26.0, 48.0, 46.16216216216216)","(18.0, 25.0, 24.979166666666668)","(14.0, 16.0, 15.946428571428571)","(31.0, 60.0, 54.09090909090909)","(31.0, 65.0, 60.666666666666664)","(3.2, 3.65, 3.672093023255814)","(8.5, 10.0, 9.877844311377245)"
04-01-2023 13:12:14.049396,"(5.5, 7.0, 6.964397905759162)","(11.0, 14.5, 14.055555555555555)","(3.5, 4.3, 4.201626016260163)","(26.0, 48.0, 46.16216216216216)","(18.0, 25.0, 24.979166666666668)","(14.0, 16.0, 15.946428571428571)","(31.0, 60.0, 54.5)","(31.0, 65.0, 59.6551724137931)","(3.2, 3.7, 3.6832298136645965)","(8.5, 10.0, 9.870063694267516)"
04-01-2023 13:12:15.386897,"(5.5, 7.0, 6.965420560747663)","(11.0, 14.5, 14.270992366412214)","(3.5, 4.3, 4.177157360406091)","(26.0, 48.0, 46.16216216216216)","(18.0, 25.0, 24.979166666666668)","(14.0, 16.0, 15.946428571428571)","(31.0, 60.0, 52.666666666666664)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.7, 3.648491879350348)","(8.5, 10.0, 9.893167701863353)"
04-01-2023 13:12:16.702488,"(5.5, 7.0, 6.969777777777778)","(11.0, 14.5, 13.95)","(3.5, 4.3, 4.229469273743017)","(26.0, 48.0, 46.05714285714286)","(18.0, 25.0, 24.979166666666668)","(14.0, 16.0, 15.936170212765958)","(31.0, 60.0, 52.666666666666664)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.7, 3.657368421052632)","(8.5, 10.0, 9.891823899371069)"
04-01-2023 13:12:17.926037,"(5.5, 7.0, 6.969777777777778)","(11.0, 14.5, 13.95)","(3.5, 4.3, 4.231010928961749)","(26.0, 48.0, 46.05714285714286)","(18.0, 25.0, 24.979166666666668)","(14.0, 16.0, 15.944444444444445)","(31.0, 60.0, 52.666666666666664)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.7, 3.6239436619718313)","(8.5, 10.0, 9.877844311377245)"
04-01-2023 13:12:19.233632,"(5.5, 7.0, 6.967619047619047)","(11.0, 14.5, 13.95)","(3.5, 4.3, 4.2)","(26.0, 48.0, 46.05714285714286)","(18.0, 25.0, 24.9811320754717)","(14.0, 16.0, 15.944444444444445)","(31.0, 60.0, 54.21052631578947)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.7, 3.6397790055248618)","(8.5, 10.0, 9.87560975609756)"
04-01-2023 13:12:20.438379,"(5.5, 7.0, 6.967619047619047)","(11.0, 14.5, 13.865384615384615)","(3.5, 4.2, 4.16873920552677)","(26.0, 48.0, 46.05714285714286)","(20.0, 25.0, 24.9811320754717)","(14.0, 16.0, 15.957142857142857)","(31.0, 60.0, 54.21052631578947)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.65, 3.6394586894586896)","(8.5, 10.0, 9.87560975609756)"
04-01-2023 13:12:21.668498,"(5.5, 7.0, 6.967619047619047)","(11.0, 14.5, 13.865384615384615)","(3.5, 4.2, 4.169528619528619)","(26.0, 48.0, 46.05714285714286)","(20.0, 25.0, 24.9811320754717)","(14.0, 16.0, 15.957142857142857)","(31.0, 60.0, 54.21052631578947)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.65, 3.6394586894586896)","(8.5, 10.0, 9.922388059701493)"
04-01-2023 13:12:22.996356,"(5.5, 7.0, 6.967619047619047)","(11.0, 14.5, 13.9)","(3.5, 4.2, 4.134710017574692)","(26.0, 48.0, 46.05714285714286)","(20.0, 25.0, 24.9811320754717)","(14.0, 16.0, 16.186046511627907)","(31.0, 60.0, 54.21052631578947)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.65, 3.614423076923077)","(8.5, 10.0, 9.910791366906475)"
04-01-2023 13:12:24.322938,"(5.5, 7.0, 6.967619047619047)","(11.0, 14.5, 13.9)","(3.5, 4.2, 4.1317095588235295)","(26.0, 48.0, 46.05714285714286)","(20.0, 25.0, 24.9811320754717)","(14.0, 17.0, 16.184971098265898)","(31.0, 60.0, 54.21052631578947)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.65, 3.639367816091954)","(8.5, 10.0, 9.81764705882353)"
04-01-2023 13:12:25.608571,"(5.5, 7.0, 6.967619047619047)","(11.0, 14.5, 13.9)","(3.5, 4.2, 4.1317095588235295)","(26.0, 48.0, 46.05714285714286)","(20.0, 25.0, 24.979166666666668)","(14.0, 17.0, 16.614583333333332)","(31.0, 60.0, 52.666666666666664)","(31.0, 60.0, 59.6551724137931)","(3.2, 3.65, 3.6602836879432625)","(8.5, 10.0, 9.81764705882353)"
