,Tinted,Queen Of Stripes,Dr Dixie,Julipa Bale,Quinnley Bale,Stay At Home,Jay Jay Lopez
12-01-2023 16:10:58.382782,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:10:59.396490,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:00.452802,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:01.457133,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:02.517863,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:03.574933,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:04.707430,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:05.722400,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:06.713590,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:07.754757,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:08.841969,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:09.987398,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:11.082741,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:12.169379,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:13.152051,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:14.210974,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:15.258410,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:16.263478,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:17.426124,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:18.593122,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:19.666962,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:20.710259,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:21.698096,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:22.730264,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:23.882862,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:25.047478,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:26.117165,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:27.206287,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:28.317220,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:29.314225,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:30.422372,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:31.665812,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:32.807829,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:33.965764,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:35.118039,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:36.068673,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:37.160766,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:38.234043,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:39.298909,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:40.639590,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:41.831312,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:42.834945,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:44.120843,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:45.275047,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:46.405850,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:47.475600,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:48.556596,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:49.718672,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:50.795837,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:51.985185,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 6.25)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:53.421032,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.2, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:54.644639,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:55.844474,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:56.926732,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:58.456770,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:11:59.605439,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:12:00.684252,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:12:01.932111,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:12:03.055550,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:04.189776,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:05.283198,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:06.413096,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:07.567431,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:08.564068,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:09.596327,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:10.705314,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:11.793013,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:13.085980,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:14.212307,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:15.460483,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:16.533517,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:17.537546,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:19.135177,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:20.308053,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:21.553062,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:22.823997,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:24.242620,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:25.394630,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:26.466793,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:27.804867,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:29.297471,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:30.651283,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:31.734244,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:33.019124,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:34.215485,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:35.389312,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:36.699968,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:37.917911,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:39.048325,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:40.217825,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:41.422334,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:12:42.703652,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 4.7555555555555555)","(2.3, 3.55, 2.2899999999999996)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
