,Mustang Dude,Eastbro Tex,Dallas Cowgirl,Darby Brights,Beyonski,Taleggio,Shez Got Bling,Lesvos Lad
05-01-2023 14:33:55.336014,"(6.5, 10.5, 9.84375)","(2.05, 2.36, 2.321780821917808)","(14.0, 16.5, 15.8)","(5.5, 7.4, 7.121739130434783)","(51.0, 55.0, 50.0)","(26.0, 50.0, 46.0)","(3.4, 5.1, 5.042857142857143)","(31.0, 50.0, 45.5)"
05-01-2023 14:33:56.546084,"(6.5, 10.0, 9.542857142857143)","(2.05, 2.36, 2.321780821917808)","(14.0, 16.5, 15.8)","(5.5, 7.4, 7.0)","(51.0, 55.0, 50.0)","(26.0, 50.0, 48.22222222222222)","(3.4, 5.1, 4.997560975609756)","(31.0, 50.0, 45.5)"
05-01-2023 14:33:57.775720,"(6.5, 9.8, 9.444444444444445)","(2.05, 2.36, 2.3216326530612243)","(14.0, 16.5, 15.8)","(5.5, 7.4, 7.0)","(51.0, 55.0, 50.0)","(26.0, 50.0, 48.22222222222222)","(3.4, 5.1, 5.0874999999999995)","(31.0, 50.0, 45.5)"
05-01-2023 14:33:59.053218,"(6.5, 9.6, 9.511111111111111)","(2.05, 2.36, 2.3216326530612243)","(14.0, 16.5, 15.8)","(5.5, 7.4, 6.947368421052632)","(51.0, 55.0, 50.0)","(26.0, 50.0, 48.22222222222222)","(3.4, 5.1, 5.090566037735849)","(31.0, 50.0, 45.5)"
05-01-2023 14:34:00.316280,"(6.5, 9.6, 9.511111111111111)","(2.05, 2.36, 2.2862745098039214)","(14.0, 16.5, 16.25)","(5.5, 7.2, 6.947368421052632)","(51.0, 55.0, 50.0)","(26.0, 50.0, 48.22222222222222)","(3.4, 5.1, 5.00625)","(31.0, 50.0, 45.2)"
05-01-2023 14:34:01.579468,"(6.5, 9.6, 9.511111111111111)","(2.05, 2.36, 2.2845390070921985)","(14.0, 16.5, 16.666666666666668)","(5.5, 7.2, 7.0476190476190474)","(51.0, 55.0, 50.0)","(26.0, 50.0, 48.22222222222222)","(3.4, 5.1, 5.043749999999999)","(31.0, 50.0, 47.0)"
05-01-2023 14:34:02.928194,"(6.5, 9.6, 9.511111111111111)","(2.05, 2.3, 2.2671165644171776)","(14.0, 17.0, 16.8)","(5.5, 7.2, 7.060869565217391)","(51.0, 55.0, 50.5)","(26.0, 50.0, 48.5)","(3.4, 5.1, 5.078571428571428)","(31.0, 50.0, 47.0)"
05-01-2023 14:34:04.115545,"(6.5, 9.6, 9.52)","(2.05, 2.3, 2.3466666666666667)","(14.0, 17.0, 15.821428571428571)","(5.5, 7.2, 7.054545454545455)","(51.0, 55.0, 50.5)","(26.0, 50.0, 47.6)","(3.4, 5.1, 5.0285714285714285)","(31.0, 50.0, 45.5)"
05-01-2023 14:34:05.275327,"(6.5, 9.6, 9.52)","(2.05, 2.48, 2.3885714285714283)","(14.0, 17.0, 15.7)","(5.5, 7.2, 6.909090909090909)","(51.0, 55.0, 50.5)","(26.0, 50.0, 47.6)","(3.4, 5.1, 5.052380952380952)","(31.0, 50.0, 45.5)"
05-01-2023 14:34:06.416736,"(6.5, 9.6, 9.52)","(2.05, 2.48, 2.3885714285714283)","(14.0, 16.5, 15.9)","(5.5, 7.2, 6.909090909090909)","(51.0, 55.0, 50.5)","(26.0, 50.0, 48.285714285714285)","(3.4, 5.1, 5.052380952380952)","(31.0, 50.0, 44.54545454545455)"
05-01-2023 14:34:07.614953,"(6.5, 9.6, 9.52)","(2.05, 2.46, 2.424)","(14.0, 16.5, 16.1)","(5.5, 7.2, 6.909090909090909)","(51.0, 55.0, 50.5)","(26.0, 50.0, 48.285714285714285)","(3.4, 5.1, 4.957142857142856)","(31.0, 50.0, 44.54545454545455)"
05-01-2023 14:34:08.706838,"(6.5, 9.6, 9.52)","(2.05, 2.44, 2.4023529411764706)","(14.0, 16.5, 16.1)","(5.5, 7.2, 6.909090909090909)","(51.0, 55.0, 50.5)","(26.0, 50.0, 48.285714285714285)","(3.4, 5.1, 4.9799999999999995)","(31.0, 50.0, 44.54545454545455)"
05-01-2023 14:34:09.822510,"(6.5, 9.6, 9.52)","(2.05, 2.44, 2.4)","(14.0, 16.5, 16.1)","(5.5, 7.2, 6.257142857142857)","(51.0, 55.0, 50.5)","(26.0, 50.0, 48.285714285714285)","(3.4, 5.1, 4.9399999999999995)","(31.0, 50.0, 44.54545454545455)"
05-01-2023 14:34:11.010991,"(6.5, 9.6, 9.52)","(2.05, 2.44, 2.34625)","(14.0, 16.5, 16.1)","(5.5, 6.4, 6.109090909090909)","(51.0, 55.0, 49.166666666666664)","(26.0, 50.0, 48.285714285714285)","(3.4, 5.1, 5.011111111111111)","(31.0, 50.0, 44.54545454545455)"
05-01-2023 14:34:12.061285,"(7.0, 9.6, 9.52)","(2.0, 2.44, 2.34625)","(14.0, 16.5, 16.1)","(5.5, 6.4, 6.109090909090909)","(41.0, 55.0, 49.166666666666664)","(31.0, 50.0, 48.285714285714285)","(3.6, 5.2, 5.0)","(31.0, 50.0, 44.54545454545455)"
05-01-2023 14:34:13.166151,"(7.0, 10.0, 9.88)","(2.0, 2.36, 2.3435514018691586)","(14.0, 16.5, 15.7)","(5.5, 6.4, 6.08421052631579)","(41.0, 55.0, 49.166666666666664)","(31.0, 50.0, 49.7)","(3.6, 5.2, 5.076923076923077)","(31.0, 50.0, 44.5)"
05-01-2023 14:34:14.322612,"(7.0, 10.5, 10.266666666666667)","(2.0, 2.3, 2.2731297709923663)","(14.0, 16.5, 16.03846153846154)","(5.5, 6.4, 6.127272727272727)","(41.0, 55.0, 49.166666666666664)","(31.0, 65.0, 49.7)","(3.6, 5.2, 5.114285714285715)","(31.0, 48.0, 43.84615384615385)"
05-01-2023 14:34:15.423257,"(7.0, 11.0, 10.153846153846153)","(2.0, 2.3, 2.2764021164021164)","(14.0, 16.5, 15.555555555555555)","(5.5, 6.4, 6.021052631578947)","(41.0, 55.0, 49.4)","(31.0, 65.0, 49.7)","(3.6, 5.2, 4.9714285714285715)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:16.561205,"(7.0, 11.0, 10.294117647058824)","(2.0, 2.36, 2.292307692307692)","(14.0, 16.5, 15.833333333333334)","(5.5, 6.4, 6.025)","(41.0, 55.0, 49.4)","(31.0, 65.0, 49.7)","(3.6, 5.3, 4.9714285714285715)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:17.677044,"(7.0, 11.0, 10.333333333333334)","(2.0, 2.44, 2.2916666666666665)","(14.0, 16.0, 15.476190476190476)","(5.5, 6.4, 6.08421052631579)","(41.0, 55.0, 49.4)","(31.0, 65.0, 49.7)","(3.6, 5.3, 4.953846153846154)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:19.084142,"(7.0, 11.0, 10.166666666666666)","(2.0, 2.42, 2.299444444444444)","(14.0, 16.0, 15.526315789473685)","(5.5, 6.4, 6.08421052631579)","(41.0, 55.0, 49.4)","(31.0, 65.0, 49.7)","(3.6, 5.3, 4.9714285714285715)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:20.355828,"(7.0, 11.0, 10.6)","(2.0, 2.42, 2.316)","(14.0, 16.0, 15.526315789473685)","(5.5, 6.4, 6.327272727272727)","(41.0, 55.0, 49.4)","(31.0, 65.0, 49.7)","(3.6, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:21.671447,"(7.5, 11.0, 10.6)","(2.0, 2.4, 2.3495999999999997)","(11.0, 16.0, 15.526315789473685)","(5.5, 6.6, 6.385714285714285)","(41.0, 55.0, 49.4)","(31.0, 65.0, 52.0)","(3.7, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:23.026323,"(7.5, 12.0, 10.64864864864865)","(2.0, 2.4, 2.353333333333333)","(11.0, 16.0, 15.526315789473685)","(5.5, 6.6, 6.385714285714285)","(41.0, 55.0, 49.4)","(31.0, 60.0, 50.333333333333336)","(3.7, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:24.171704,"(7.5, 11.5, 11.0)","(2.0, 2.4, 2.3066666666666666)","(11.0, 16.0, 15.4)","(5.5, 6.6, 6.518181818181818)","(41.0, 55.0, 49.4)","(31.0, 55.0, 50.333333333333336)","(3.7, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:25.353849,"(7.5, 11.5, 11.25)","(2.0, 2.4, 2.307659574468085)","(11.0, 16.0, 15.307692307692308)","(5.5, 6.6, 6.245161290322581)","(41.0, 55.0, 49.4)","(31.0, 55.0, 57.33333333333333)","(3.7, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:26.591418,"(7.5, 12.0, 10.74)","(2.0, 2.4, 2.307659574468085)","(11.0, 16.0, 15.307692307692308)","(5.5, 6.4, 6.245161290322581)","(41.0, 55.0, 49.4)","(31.0, 60.0, 58.15384615384615)","(3.7, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:27.770132,"(7.5, 12.0, 10.875)","(2.0, 2.4, 2.307659574468085)","(11.0, 16.0, 15.4375)","(5.5, 6.4, 6.245161290322581)","(41.0, 55.0, 49.4)","(31.0, 60.0, 58.15384615384615)","(3.7, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:28.967005,"(7.5, 12.0, 11.045454545454545)","(2.0, 2.4, 2.2597260273972606)","(11.0, 16.0, 15.289473684210526)","(5.5, 6.4, 6.262857142857143)","(41.0, 55.0, 49.4)","(31.0, 60.0, 58.15384615384615)","(3.7, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:30.151774,"(7.5, 12.0, 11.045454545454545)","(2.0, 2.4, 2.33)","(11.0, 16.0, 15.289473684210526)","(5.5, 6.4, 6.262857142857143)","(41.0, 55.0, 49.4)","(31.0, 60.0, 58.15384615384615)","(3.7, 5.3, 5.0032258064516135)","(31.0, 46.0, 42.5)"
05-01-2023 14:34:31.364248,"(7.5, 11.5, 10.944444444444445)","(2.0, 2.38, 2.33)","(11.0, 16.0, 15.571428571428571)","(5.5, 6.4, 6.6)","(41.0, 55.0, 49.75)","(31.0, 60.0, 56.904761904761905)","(3.7, 5.3, 5.122222222222223)","(31.0, 46.0, 42.666666666666664)"
05-01-2023 14:34:32.566130,"(7.5, 12.5, 10.976190476190476)","(2.0, 2.38, 2.23)","(11.0, 16.0, 15.571428571428571)","(5.5, 6.8, 6.542857142857143)","(41.0, 55.0, 49.75)","(31.0, 65.0, 56.904761904761905)","(3.7, 5.4, 5.14)","(31.0, 46.0, 42.57142857142857)"
05-01-2023 14:34:33.706702,"(7.5, 12.0, 11.75)","(2.0, 2.32, 2.307142857142857)","(11.0, 16.0, 15.333333333333334)","(5.5, 7.0, 6.640000000000001)","(41.0, 55.0, 49.75)","(31.0, 65.0, 56.904761904761905)","(3.7, 5.3, 5.14)","(31.0, 46.0, 42.57142857142857)"
05-01-2023 14:34:34.862032,"(7.5, 12.0, 11.75)","(2.0, 2.32, 2.307142857142857)","(11.0, 16.0, 15.333333333333334)","(5.5, 7.0, 6.640000000000001)","(41.0, 55.0, 49.75)","(31.0, 65.0, 56.904761904761905)","(3.7, 5.3, 5.14)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:35.983134,"(7.5, 12.0, 11.75)","(2.0, 2.28, 2.1638372093023257)","(11.0, 15.0, 14.777777777777779)","(5.5, 7.0, 6.533333333333333)","(41.0, 55.0, 49.75)","(31.0, 65.0, 56.904761904761905)","(3.7, 5.3, 5.181481481481481)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:37.078773,"(7.5, 12.0, 11.75)","(2.0, 2.26, 2.185581395348837)","(11.0, 15.0, 14.65625)","(5.5, 7.0, 6.533333333333333)","(41.0, 55.0, 49.75)","(31.0, 65.0, 56.904761904761905)","(3.7, 5.3, 5.211111111111111)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:38.187265,"(7.5, 12.0, 11.75)","(2.0, 2.26, 2.186829268292683)","(11.0, 15.0, 14.65625)","(5.5, 7.0, 6.676923076923077)","(41.0, 55.0, 49.75)","(31.0, 65.0, 56.904761904761905)","(3.7, 5.3, 5.211111111111111)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:39.324637,"(7.5, 12.0, 11.75)","(1.95, 2.26, 2.170891089108911)","(11.0, 15.0, 14.65625)","(5.5, 7.0, 6.76)","(41.0, 55.0, 49.75)","(31.0, 65.0, 55.0)","(3.7, 5.3, 5.211111111111111)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:40.415097,"(7.5, 12.5, 11.131578947368421)","(1.95, 2.22, 2.2049056603773587)","(11.0, 15.0, 14.65625)","(5.5, 7.0, 6.781818181818182)","(41.0, 55.0, 49.75)","(31.0, 65.0, 55.0)","(3.7, 5.3, 5.2368421052631575)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:41.550420,"(7.5, 12.5, 11.241935483870968)","(1.95, 2.22, 2.18)","(11.0, 15.0, 15.833333333333334)","(5.5, 7.0, 6.82)","(41.0, 55.0, 55.333333333333336)","(31.0, 65.0, 55.0)","(3.7, 5.3, 5.18)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:42.884307,"(7.5, 12.5, 11.385714285714286)","(1.95, 2.22, 2.1653658536585367)","(11.0, 17.0, 15.772727272727273)","(5.5, 7.0, 6.82)","(41.0, 70.0, 55.0)","(31.0, 65.0, 55.0)","(3.7, 5.3, 5.18)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:44.169766,"(7.5, 11.0, 10.625)","(1.95, 2.22, 2.1453333333333333)","(11.0, 17.0, 15.772727272727273)","(5.5, 7.0, 6.82)","(41.0, 65.0, 55.625)","(31.0, 65.0, 55.0)","(3.7, 5.3, 5.18)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:45.554794,"(7.5, 12.5, 11.09375)","(1.95, 2.22, 2.1453333333333333)","(11.0, 17.0, 15.65)","(5.5, 7.0, 6.82)","(41.0, 65.0, 55.625)","(31.0, 65.0, 55.0)","(3.7, 5.3, 5.18)","(31.0, 46.0, 42.44444444444444)"
05-01-2023 14:34:46.997714,"(8.0, 12.5, 11.090909090909092)","(1.9, 2.22, 2.215897435897436)","(11.0, 17.0, 15.65)","(5.0, 7.0, 6.8875)","(31.0, 65.0, 55.625)","(31.0, 65.0, 55.0)","(3.8, 5.3, 5.233333333333333)","(31.0, 46.0, 46.333333333333336)"
05-01-2023 14:34:48.288771,"(8.0, 12.5, 11.75)","(1.9, 2.22, 2.215897435897436)","(11.0, 17.0, 15.65)","(5.0, 7.0, 6.947058823529412)","(31.0, 65.0, 55.625)","(31.0, 65.0, 55.0)","(3.8, 5.3, 5.233333333333333)","(31.0, 55.0, 46.0)"
05-01-2023 14:34:49.592907,"(8.0, 12.0, 11.5)","(1.9, 2.22, 2.176)","(11.0, 17.0, 15.3125)","(5.0, 7.0, 6.947058823529412)","(31.0, 65.0, 55.625)","(31.0, 65.0, 55.0)","(3.8, 5.3, 5.233333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 14:34:50.848312,"(8.0, 12.0, 11.25)","(1.9, 2.22, 2.1862500000000002)","(11.0, 15.5, 15.342105263157894)","(5.0, 7.0, 6.947058823529412)","(31.0, 65.0, 55.625)","(31.0, 65.0, 55.0)","(3.8, 5.3, 5.233333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 14:34:52.081077,"(8.0, 12.0, 11.333333333333334)","(1.9, 2.22, 2.1996)","(11.0, 15.5, 15.342105263157894)","(5.0, 7.0, 6.9399999999999995)","(31.0, 65.0, 55.625)","(31.0, 65.0, 55.0)","(3.8, 5.3, 5.233333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 14:34:53.259461,"(8.0, 12.0, 11.333333333333334)","(1.9, 2.22, 2.2646153846153845)","(11.0, 15.5, 14.970588235294118)","(5.0, 7.0, 6.9399999999999995)","(31.0, 65.0, 55.625)","(31.0, 65.0, 55.0)","(3.8, 5.3, 5.233333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 14:34:54.487723,"(8.0, 12.0, 11.666666666666666)","(1.9, 2.28, 2.2294736842105265)","(11.0, 15.0, 14.916666666666666)","(5.0, 7.0, 6.925)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.0)","(3.8, 5.3, 5.233333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 14:34:55.692063,"(8.0, 12.0, 11.666666666666666)","(1.9, 2.28, 2.2294736842105265)","(11.0, 15.0, 14.916666666666666)","(5.0, 7.0, 6.925)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.0)","(3.8, 5.3, 5.233333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 14:34:56.883342,"(8.0, 12.0, 11.2)","(1.9, 2.3, 2.2355555555555555)","(11.0, 15.0, 14.916666666666666)","(5.0, 7.0, 6.85)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.357142857142854)","(3.8, 5.3, 5.233333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 14:34:57.995579,"(8.0, 12.0, 11.142857142857142)","(1.9, 2.3, 2.2405128205128206)","(11.0, 15.0, 14.75)","(5.0, 7.0, 6.85)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.357142857142854)","(3.8, 5.3, 5.233333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 14:34:59.154811,"(8.0, 12.0, 11.142857142857142)","(1.9, 2.3, 2.26)","(11.0, 15.0, 14.75)","(5.0, 7.0, 6.85)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.357142857142854)","(3.8, 5.3, 5.2318181818181815)","(31.0, 50.0, 46.0)"
05-01-2023 14:35:00.337394,"(8.0, 12.0, 11.142857142857142)","(1.9, 2.3, 2.254782608695652)","(11.0, 15.0, 14.933333333333334)","(5.0, 7.0, 6.85)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.357142857142854)","(3.8, 5.3, 5.2318181818181815)","(31.0, 50.0, 46.0)"
05-01-2023 14:35:01.423892,"(8.5, 12.0, 11.142857142857142)","(1.9, 2.3, 2.254782608695652)","(11.0, 14.0, 13.973684210526315)","(5.0, 7.0, 6.85)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.357142857142854)","(3.8, 5.3, 5.230232558139535)","(31.0, 50.0, 46.0)"
05-01-2023 14:35:02.630859,"(8.5, 12.0, 11.142857142857142)","(1.9, 2.3, 2.26734693877551)","(11.0, 14.0, 13.976190476190476)","(5.0, 7.0, 6.85)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.357142857142854)","(3.8, 5.3, 5.230232558139535)","(31.0, 50.0, 46.0)"
05-01-2023 14:35:03.770250,"(8.5, 12.0, 11.142857142857142)","(1.9, 2.3, 2.269230769230769)","(11.0, 14.0, 13.976190476190476)","(5.0, 7.0, 6.85)","(31.0, 65.0, 59.0)","(31.0, 65.0, 55.357142857142854)","(3.8, 5.3, 5.230232558139535)","(31.0, 50.0, 46.0)"
05-01-2023 14:35:05.053518,"(8.5, 12.0, 11.068965517241379)","(1.9, 2.3, 2.276595744680851)","(11.0, 14.0, 13.733333333333333)","(5.0, 7.0, 6.684210526315789)","(31.0, 65.0, 62.0)","(31.0, 65.0, 55.357142857142854)","(3.8, 5.3, 5.230232558139535)","(31.0, 50.0, 45.0)"
05-01-2023 14:35:06.321734,"(8.5, 12.0, 11.0625)","(1.9, 2.3, 2.26)","(11.0, 14.0, 13.733333333333333)","(5.0, 7.0, 6.684210526315789)","(31.0, 65.0, 62.27272727272727)","(31.0, 65.0, 56.0)","(3.8, 5.3, 5.157142857142857)","(31.0, 50.0, 47.2)"
05-01-2023 14:35:07.443507,"(8.5, 12.0, 11.0625)","(1.9, 2.3, 2.2586206896551726)","(11.0, 14.0, 13.733333333333333)","(5.0, 7.0, 6.684210526315789)","(31.0, 65.0, 62.27272727272727)","(31.0, 65.0, 56.0)","(3.9, 5.3, 5.1125)","(31.0, 50.0, 44.75)"
05-01-2023 14:35:08.580641,"(8.5, 12.0, 11.0625)","(1.9, 2.3, 2.2736842105263158)","(11.0, 14.0, 13.733333333333333)","(5.0, 7.0, 6.769230769230769)","(31.0, 65.0, 62.27272727272727)","(31.0, 65.0, 56.0)","(3.9, 5.3, 5.1125)","(31.0, 50.0, 44.75)"
05-01-2023 14:35:09.732702,"(8.5, 12.0, 11.0625)","(1.9, 2.3, 2.27)","(11.0, 14.0, 13.652173913043478)","(5.0, 7.0, 6.769230769230769)","(31.0, 65.0, 62.27272727272727)","(31.0, 65.0, 56.0)","(3.9, 5.3, 5.1125)","(31.0, 48.0, 41.4)"
05-01-2023 14:35:10.742662,"(8.5, 12.0, 11.0625)","(1.9, 2.3, 2.27)","(11.0, 13.5, 13.214285714285714)","(5.0, 7.0, 6.769230769230769)","(31.0, 65.0, 62.27272727272727)","(31.0, 65.0, 56.0)","(3.9, 5.3, 5.1125)","(31.0, 55.0, 43.333333333333336)"
05-01-2023 14:35:11.918612,"(8.5, 12.0, 11.0625)","(1.9, 2.3, 2.258857142857143)","(11.0, 13.5, 13.13953488372093)","(5.0, 7.0, 6.875)","(31.0, 65.0, 62.27272727272727)","(31.0, 65.0, 56.0)","(3.9, 5.3, 5.1125)","(31.0, 50.0, 43.333333333333336)"
05-01-2023 14:35:13.090807,"(8.5, 12.0, 11.066666666666666)","(1.9, 2.3, 2.2657142857142856)","(11.0, 13.5, 13.13953488372093)","(5.0, 7.0, 6.833333333333333)","(31.0, 65.0, 62.5)","(31.0, 65.0, 56.0)","(3.9, 5.3, 5.1125)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:14.225978,"(8.5, 11.5, 11.045454545454545)","(1.9, 2.3, 2.2686956521739132)","(11.0, 13.5, 13.13953488372093)","(5.0, 7.0, 6.833333333333333)","(31.0, 65.0, 62.5)","(31.0, 65.0, 59.0)","(3.9, 5.3, 5.1125)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:15.388933,"(8.5, 12.5, 12.484375)","(1.9, 2.3, 2.270909090909091)","(11.0, 13.0, 12.763157894736842)","(5.0, 7.0, 6.79)","(31.0, 65.0, 62.5)","(31.0, 65.0, 60.26315789473684)","(3.9, 5.3, 5.123214285714286)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:16.545641,"(8.5, 13.5, 13.09375)","(1.9, 2.28, 2.250909090909091)","(11.0, 13.0, 12.702127659574469)","(5.0, 7.0, 6.79)","(31.0, 65.0, 62.5)","(31.0, 65.0, 60.26315789473684)","(3.9, 5.3, 5.130188679245283)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:17.732377,"(8.5, 13.5, 13.11111111111111)","(1.9, 2.28, 2.2488135593220338)","(11.0, 13.0, 12.702127659574469)","(5.0, 7.0, 6.79)","(31.0, 65.0, 62.5)","(31.0, 65.0, 60.26315789473684)","(3.9, 5.3, 5.130188679245283)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:18.872852,"(8.5, 13.5, 13.11111111111111)","(1.9, 2.24, 2.2350000000000003)","(11.0, 13.0, 12.702127659574469)","(5.0, 7.0, 6.79)","(31.0, 65.0, 62.5)","(31.0, 65.0, 60.26315789473684)","(3.9, 5.3, 5.130188679245283)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:20.255040,"(8.5, 13.5, 13.11111111111111)","(1.9, 2.26, 2.2316666666666665)","(11.0, 13.0, 12.540983606557377)","(5.0, 7.0, 6.79)","(31.0, 65.0, 62.5)","(31.0, 65.0, 60.26315789473684)","(3.9, 5.3, 5.139285714285714)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:21.344460,"(8.5, 13.5, 13.11111111111111)","(1.9, 2.26, 2.2316666666666665)","(11.0, 13.0, 12.540983606557377)","(5.0, 7.0, 6.79)","(31.0, 65.0, 62.5)","(31.0, 65.0, 60.26315789473684)","(3.9, 5.3, 5.139285714285714)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:22.581214,"(8.5, 13.5, 13.195652173913043)","(1.9, 2.26, 2.2316666666666665)","(11.0, 13.0, 12.540983606557377)","(5.0, 7.0, 6.79)","(31.0, 65.0, 62.5)","(31.0, 65.0, 56.5625)","(3.9, 5.3, 5.139285714285714)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:23.880985,"(8.5, 13.5, 13.195652173913043)","(1.9, 2.26, 2.2529411764705882)","(11.0, 13.0, 12.613636363636363)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 65.0, 52.8125)","(3.9, 5.3, 5.139285714285714)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:24.971518,"(8.5, 13.5, 13.195652173913043)","(1.9, 2.26, 2.2529411764705882)","(11.0, 13.0, 12.613636363636363)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 65.0, 55.714285714285715)","(3.9, 5.3, 5.139285714285714)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:26.103066,"(9.0, 13.5, 13.195652173913043)","(1.9, 2.26, 2.2525925925925923)","(11.0, 13.0, 12.613636363636363)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 65.0, 57.5)","(3.9, 5.3, 5.139285714285714)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:27.506298,"(9.0, 13.5, 13.195652173913043)","(1.9, 2.26, 2.2529411764705882)","(11.0, 13.0, 12.54054054054054)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 60.0, 51.0)","(3.9, 5.3, 5.139285714285714)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:28.697696,"(9.0, 13.5, 13.195652173913043)","(1.9, 2.26, 2.253181818181818)","(11.0, 13.0, 11.904109589041095)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 60.0, 51.0)","(3.9, 5.3, 5.146153846153846)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:29.823199,"(9.0, 13.5, 13.195652173913043)","(1.9, 2.26, 2.253181818181818)","(11.0, 12.0, 11.904109589041095)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 60.0, 51.0)","(3.9, 5.3, 5.28)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:30.970833,"(9.0, 13.5, 13.11111111111111)","(1.9, 2.26, 2.2350000000000003)","(11.0, 12.0, 11.904109589041095)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 60.0, 49.5)","(3.9, 5.4, 5.302702702702703)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:32.094154,"(9.0, 13.5, 13.11111111111111)","(1.9, 2.24, 2.2350000000000003)","(11.0, 12.0, 11.904109589041095)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.331034482758621)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:33.167984,"(9.0, 13.5, 13.11111111111111)","(1.9, 2.24, 2.2350000000000003)","(11.0, 12.0, 11.904109589041095)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.331034482758621)","(31.0, 50.0, 42.5)"
05-01-2023 14:35:34.228813,"(9.0, 13.5, 13.11111111111111)","(1.9, 2.24, 2.2350000000000003)","(11.0, 12.0, 11.904109589041095)","(5.0, 7.0, 6.678571428571429)","(31.0, 65.0, 62.5)","(31.0, 55.0, 46.75)","(3.9, 5.4, 5.331034482758621)","(31.0, 50.0, 42.5)"
