,Reality Mask,All Day Drive,Zambora Nut,Thai Gem,Vans Turbo,Eyes Dont Lie,Miss Immy Lee
727,"[datetime.datetime(2022, 11, 28, 15, 22, 8, 364664), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 8, 364664), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 8, 364664), 2.0, 2.96]","[datetime.datetime(2022, 11, 28, 15, 22, 8, 364664), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 8, 364664), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 8, 364664), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 8, 364664), 12.0, 25.0]"
728,"[datetime.datetime(2022, 11, 28, 15, 22, 9, 497649), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 9, 497649), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 9, 497649), 2.0, 2.96]","[datetime.datetime(2022, 11, 28, 15, 22, 9, 497649), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 9, 497649), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 9, 497649), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 9, 497649), 12.0, 25.0]"
729,"[datetime.datetime(2022, 11, 28, 15, 22, 10, 611169), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 10, 611169), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 10, 611169), 2.0, 2.96]","[datetime.datetime(2022, 11, 28, 15, 22, 10, 611169), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 10, 611169), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 10, 611169), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 10, 611169), 12.0, 25.0]"
730,"[datetime.datetime(2022, 11, 28, 15, 22, 11, 732697), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 11, 732697), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 11, 732697), 2.0, 2.9]","[datetime.datetime(2022, 11, 28, 15, 22, 11, 732697), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 11, 732697), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 11, 732697), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 11, 732697), 12.0, 25.0]"
731,"[datetime.datetime(2022, 11, 28, 15, 22, 12, 854785), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 12, 854785), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 12, 854785), 2.0, 2.9]","[datetime.datetime(2022, 11, 28, 15, 22, 12, 854785), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 12, 854785), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 12, 854785), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 12, 854785), 12.0, 25.0]"
732,"[datetime.datetime(2022, 11, 28, 15, 22, 13, 972203), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 13, 972203), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 13, 972203), 2.0, 2.9]","[datetime.datetime(2022, 11, 28, 15, 22, 13, 972203), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 13, 972203), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 13, 972203), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 13, 972203), 12.0, 25.0]"
733,"[datetime.datetime(2022, 11, 28, 15, 22, 15, 94415), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 15, 94415), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 15, 94415), 2.0, 2.96]","[datetime.datetime(2022, 11, 28, 15, 22, 15, 94415), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 15, 94415), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 15, 94415), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 15, 94415), 12.0, 25.0]"
734,"[datetime.datetime(2022, 11, 28, 15, 22, 16, 211887), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 16, 211887), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 16, 211887), 2.0, 2.96]","[datetime.datetime(2022, 11, 28, 15, 22, 16, 211887), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 16, 211887), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 16, 211887), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 16, 211887), 12.0, 25.0]"
735,"[datetime.datetime(2022, 11, 28, 15, 22, 17, 334807), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 17, 334807), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 17, 334807), 2.0, 2.9]","[datetime.datetime(2022, 11, 28, 15, 22, 17, 334807), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 17, 334807), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 17, 334807), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 17, 334807), 12.0, 25.0]"
736,"[datetime.datetime(2022, 11, 28, 15, 22, 18, 453788), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 18, 453788), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 18, 453788), 2.0, 2.88]","[datetime.datetime(2022, 11, 28, 15, 22, 18, 453788), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 18, 453788), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 18, 453788), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 18, 453788), 12.0, 25.0]"
737,"[datetime.datetime(2022, 11, 28, 15, 22, 19, 572458), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 19, 572458), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 19, 572458), 2.0, 2.88]","[datetime.datetime(2022, 11, 28, 15, 22, 19, 572458), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 19, 572458), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 19, 572458), 2.9, 5.0]","[datetime.datetime(2022, 11, 28, 15, 22, 19, 572458), 12.0, 25.0]"
738,"[datetime.datetime(2022, 11, 28, 15, 22, 20, 683705), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 20, 683705), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 20, 683705), 2.0, 2.88]","[datetime.datetime(2022, 11, 28, 15, 22, 20, 683705), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 20, 683705), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 20, 683705), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 20, 683705), 12.0, 25.0]"
739,"[datetime.datetime(2022, 11, 28, 15, 22, 21, 799732), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 21, 799732), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 21, 799732), 2.0, 2.9]","[datetime.datetime(2022, 11, 28, 15, 22, 21, 799732), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 21, 799732), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 21, 799732), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 21, 799732), 12.0, 25.0]"
740,"[datetime.datetime(2022, 11, 28, 15, 22, 22, 912528), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 22, 912528), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 22, 912528), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 22, 912528), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 22, 912528), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 22, 912528), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 22, 912528), 12.0, 25.0]"
741,"[datetime.datetime(2022, 11, 28, 15, 22, 24, 30325), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 24, 30325), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 24, 30325), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 24, 30325), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 24, 30325), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 24, 30325), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 24, 30325), 12.0, 25.0]"
742,"[datetime.datetime(2022, 11, 28, 15, 22, 25, 143254), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 25, 143254), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 25, 143254), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 25, 143254), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 25, 143254), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 25, 143254), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 25, 143254), 12.0, 25.0]"
743,"[datetime.datetime(2022, 11, 28, 15, 22, 26, 256387), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 26, 256387), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 26, 256387), 2.0, 2.92]","[datetime.datetime(2022, 11, 28, 15, 22, 26, 256387), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 26, 256387), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 26, 256387), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 26, 256387), 12.0, 25.0]"
744,"[datetime.datetime(2022, 11, 28, 15, 22, 27, 367340), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 27, 367340), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 27, 367340), 2.0, 2.86]","[datetime.datetime(2022, 11, 28, 15, 22, 27, 367340), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 27, 367340), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 27, 367340), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 27, 367340), 12.0, 25.0]"
745,"[datetime.datetime(2022, 11, 28, 15, 22, 28, 484436), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 28, 484436), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 28, 484436), 2.0, 2.86]","[datetime.datetime(2022, 11, 28, 15, 22, 28, 484436), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 28, 484436), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 28, 484436), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 28, 484436), 12.0, 25.0]"
746,"[datetime.datetime(2022, 11, 28, 15, 22, 29, 595304), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 29, 595304), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 29, 595304), 2.0, 2.86]","[datetime.datetime(2022, 11, 28, 15, 22, 29, 595304), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 29, 595304), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 29, 595304), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 29, 595304), 12.0, 25.0]"
747,"[datetime.datetime(2022, 11, 28, 15, 22, 30, 713336), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 30, 713336), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 30, 713336), 2.0, 2.92]","[datetime.datetime(2022, 11, 28, 15, 22, 30, 713336), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 30, 713336), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 30, 713336), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 30, 713336), 12.0, 25.0]"
748,"[datetime.datetime(2022, 11, 28, 15, 22, 31, 824703), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 31, 824703), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 31, 824703), 2.0, 2.92]","[datetime.datetime(2022, 11, 28, 15, 22, 31, 824703), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 31, 824703), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 31, 824703), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 31, 824703), 12.0, 25.0]"
749,"[datetime.datetime(2022, 11, 28, 15, 22, 32, 939486), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 32, 939486), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 32, 939486), 2.0, 2.86]","[datetime.datetime(2022, 11, 28, 15, 22, 32, 939486), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 32, 939486), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 32, 939486), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 32, 939486), 12.0, 25.0]"
750,"[datetime.datetime(2022, 11, 28, 15, 22, 34, 59224), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 34, 59224), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 34, 59224), 2.0, 2.86]","[datetime.datetime(2022, 11, 28, 15, 22, 34, 59224), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 34, 59224), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 34, 59224), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 34, 59224), 12.0, 25.0]"
751,"[datetime.datetime(2022, 11, 28, 15, 22, 35, 184321), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 35, 184321), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 35, 184321), 2.0, 2.86]","[datetime.datetime(2022, 11, 28, 15, 22, 35, 184321), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 35, 184321), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 35, 184321), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 35, 184321), 12.0, 25.0]"
752,"[datetime.datetime(2022, 11, 28, 15, 22, 36, 300954), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 36, 300954), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 36, 300954), 2.0, 2.92]","[datetime.datetime(2022, 11, 28, 15, 22, 36, 300954), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 36, 300954), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 36, 300954), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 36, 300954), 12.0, 25.0]"
753,"[datetime.datetime(2022, 11, 28, 15, 22, 37, 410948), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 37, 410948), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 37, 410948), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 37, 410948), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 37, 410948), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 37, 410948), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 37, 410948), 12.0, 25.0]"
754,"[datetime.datetime(2022, 11, 28, 15, 22, 38, 526578), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 38, 526578), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 38, 526578), 2.0, 2.78]","[datetime.datetime(2022, 11, 28, 15, 22, 38, 526578), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 38, 526578), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 38, 526578), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 38, 526578), 12.0, 25.0]"
755,"[datetime.datetime(2022, 11, 28, 15, 22, 39, 648139), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 39, 648139), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 39, 648139), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 22, 39, 648139), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 39, 648139), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 39, 648139), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 39, 648139), 12.0, 25.0]"
756,"[datetime.datetime(2022, 11, 28, 15, 22, 40, 780434), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 40, 780434), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 40, 780434), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 22, 40, 780434), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 40, 780434), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 40, 780434), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 40, 780434), 12.0, 25.0]"
757,"[datetime.datetime(2022, 11, 28, 15, 22, 41, 891168), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 41, 891168), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 41, 891168), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 22, 41, 891168), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 41, 891168), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 41, 891168), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 41, 891168), 12.0, 25.0]"
758,"[datetime.datetime(2022, 11, 28, 15, 22, 43, 5724), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 43, 5724), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 43, 5724), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 43, 5724), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 43, 5724), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 43, 5724), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 43, 5724), 12.0, 25.0]"
759,"[datetime.datetime(2022, 11, 28, 15, 22, 44, 117224), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 44, 117224), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 44, 117224), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 44, 117224), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 44, 117224), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 44, 117224), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 15, 22, 44, 117224), 12.0, 25.0]"
760,"[datetime.datetime(2022, 11, 28, 15, 22, 45, 235098), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 45, 235098), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 45, 235098), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 45, 235098), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 45, 235098), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 45, 235098), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 45, 235098), 12.0, 25.0]"
761,"[datetime.datetime(2022, 11, 28, 15, 22, 46, 346490), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 46, 346490), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 46, 346490), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 46, 346490), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 46, 346490), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 46, 346490), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 46, 346490), 12.0, 25.0]"
762,"[datetime.datetime(2022, 11, 28, 15, 22, 47, 472047), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 47, 472047), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 47, 472047), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 47, 472047), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 47, 472047), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 47, 472047), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 47, 472047), 12.0, 25.0]"
763,"[datetime.datetime(2022, 11, 28, 15, 22, 48, 597577), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 48, 597577), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 48, 597577), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 48, 597577), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 48, 597577), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 48, 597577), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 48, 597577), 12.0, 26.0]"
764,"[datetime.datetime(2022, 11, 28, 15, 22, 49, 721392), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 49, 721392), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 49, 721392), 2.0, 2.82]","[datetime.datetime(2022, 11, 28, 15, 22, 49, 721392), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 49, 721392), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 49, 721392), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 49, 721392), 12.0, 26.0]"
765,"[datetime.datetime(2022, 11, 28, 15, 22, 50, 830126), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 50, 830126), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 50, 830126), 2.0, 2.78]","[datetime.datetime(2022, 11, 28, 15, 22, 50, 830126), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 50, 830126), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 50, 830126), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 50, 830126), 12.0, 26.0]"
766,"[datetime.datetime(2022, 11, 28, 15, 22, 51, 954201), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 51, 954201), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 51, 954201), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 22, 51, 954201), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 51, 954201), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 51, 954201), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 51, 954201), 12.0, 26.0]"
767,"[datetime.datetime(2022, 11, 28, 15, 22, 53, 68750), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 53, 68750), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 53, 68750), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 22, 53, 68750), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 53, 68750), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 53, 68750), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 53, 68750), 12.0, 26.0]"
768,"[datetime.datetime(2022, 11, 28, 15, 22, 54, 182259), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 54, 182259), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 54, 182259), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 22, 54, 182259), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 54, 182259), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 54, 182259), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 54, 182259), 12.0, 26.0]"
769,"[datetime.datetime(2022, 11, 28, 15, 22, 55, 304774), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 55, 304774), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 55, 304774), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 22, 55, 304774), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 55, 304774), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 55, 304774), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 55, 304774), 12.0, 26.0]"
770,"[datetime.datetime(2022, 11, 28, 15, 22, 56, 419066), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 56, 419066), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 56, 419066), 2.0, 2.72]","[datetime.datetime(2022, 11, 28, 15, 22, 56, 419066), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 56, 419066), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 56, 419066), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 56, 419066), 12.0, 26.0]"
771,"[datetime.datetime(2022, 11, 28, 15, 22, 57, 535796), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 57, 535796), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 57, 535796), 2.0, 2.72]","[datetime.datetime(2022, 11, 28, 15, 22, 57, 535796), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 57, 535796), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 57, 535796), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 57, 535796), 12.0, 26.0]"
772,"[datetime.datetime(2022, 11, 28, 15, 22, 58, 651104), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 22, 58, 651104), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 22, 58, 651104), 2.0, 2.72]","[datetime.datetime(2022, 11, 28, 15, 22, 58, 651104), 18.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 22, 58, 651104), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 15, 22, 58, 651104), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 15, 22, 58, 651104), 12.0, 26.0]"
