,Money Run,Mean Blake,Sly Dunbar,Pattaya Pete,Club Model,Royal Emgrand,Acting Foolish,Trip Hazard
11-01-2023 15:18:20.051154,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5)","(19.0, 55.0, 49.0)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:21.462470,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5)","(19.0, 55.0, 49.0)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:22.838766,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:24.243878,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:25.614036,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:26.919637,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:28.295295,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:29.620800,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:30.998474,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:32.479647,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:34.161794,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:35.570640,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:37.031387,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:38.534513,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:40.038975,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:41.434083,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:43.063967,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:44.647850,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:46.092293,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:47.570344,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:48.997840,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:50.523843,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:51.964553,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:53.220161,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:54.499001,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:55.862792,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:57.212892,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:18:58.590428,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:00.011265,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:01.425308,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:02.865120,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:04.400882,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.666666666666667)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:05.794921,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 7.444444444444445)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:07.152816,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.607407407407408)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:09.080203,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 5.607407407407408)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:10.691250,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 6.323076923076924)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:12.233227,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.8, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:13.630140,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:15.019813,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:16.491825,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:17.892800,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:19.223569,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:20.512892,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.684297520661157)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:21.825923,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:23.116426,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:24.483393,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:25.814238,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:27.139851,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:28.504211,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:30.198833,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:31.588360,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:33.200083,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:35.265690,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:37.171056,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:38.671176,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:40.233485,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:41.953762,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:43.408576,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:44.840336,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:46.347863,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:47.976153,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:49.826270,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:51.565891,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:53.030450,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:54.417861,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:55.764590,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:57.145776,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:58.505366,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:19:59.871256,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:01.247623,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:02.610416,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:04.021590,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:05.389558,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:06.775697,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:08.063727,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:09.464244,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:10.900351,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
11-01-2023 15:20:12.323379,"(31.0, 320.0, 162.22222222222223)","(2.6, 3.95, 2.767777777777778)","(14.0, 34.0, 31.5609756097561)","(19.0, 55.0, 49.193548387096776)","(4.2, 7.4, 6.087179487179487)","(4.6, 9.6, 8.293333333333333)","(5.0, 7.8, 7.364516129032258)","(9.0, 18.5, 17.192307692307693)"
