,Great Fantasy Nz,Winsome Ruby,Orlandos Gift,Meet Michaelangelo,Lovelorn,My Bad Habits,Scenic Sky,Muscletonian,Barhoon,Super Angus
12-01-2023 14:39:32.876234,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:34.296536,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:35.656567,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:37.017875,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:38.484456,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:39.898780,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:41.316931,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:42.679735,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:43.896896,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:45.159220,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:46.518370,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:47.803146,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:49.111748,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:50.549765,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:51.918437,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:53.293661,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:54.667736,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:56.047057,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:57.360293,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:58.645487,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:39:59.978536,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:01.222142,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:02.499489,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:03.852084,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:05.209599,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:06.637308,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:08.025126,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:09.401416,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:10.705750,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:11.939473,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:13.159843,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:14.517758,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:15.826042,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:17.156419,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:18.701710,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:20.171147,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:21.589606,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:22.957821,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:24.242394,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:25.590133,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:26.986823,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:28.539890,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:29.935035,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:31.390407,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:32.771688,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:34.162521,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:35.474114,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:36.798449,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:38.208654,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:39.625779,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:41.199400,"(10.0, 99999, 99990)","(21.0, 50.0, 30.666666666666664)","(4.2, 6.0, 4.545454545454545)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:42.753655,"(10.0, 99999, 99990)","(21.0, 50.0, 25.142857142857142)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:44.418724,"(10.0, 99999, 99990)","(21.0, 50.0, 25.142857142857142)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:45.885892,"(10.0, 99999, 99990)","(21.0, 50.0, 25.142857142857142)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:47.731066,"(10.0, 99999, 99990)","(21.0, 50.0, 25.142857142857142)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:49.259495,"(10.0, 99999, 99990)","(21.0, 50.0, 25.142857142857142)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:50.820990,"(10.0, 99999, 99990)","(21.0, 50.0, 25.142857142857142)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:52.209148,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:53.620543,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:54.936090,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:56.322649,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:57.721380,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:40:59.127559,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:41:00.609364,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:41:01.972460,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:41:03.338557,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:41:04.697578,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:41:06.061118,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:41:07.385134,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:41:08.778313,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
12-01-2023 14:41:10.095740,"(10.0, 99999, 99990)","(21.0, 50.0, 23.9)","(4.2, 6.0, 5.5)","(26.0, 65.0, 37.0)","(5.0, 8.0, 6.2)","(8.5, 14.5, 11.9125)","(11.0, 21.0, 18.2)","(101.0, 210.0, 175.71428571428572)","(3.2, 4.9, 4.639473684210527)","(6.0, 9.2, 8.488888888888887)"
