,Bogie Bandit,Rutland Fred,Johns Call,Turbo Worm,Cold Justice,White Ticket,Jimmy Joe
15-12-2022 15:23:00.120382,"(17.0, 29.0, 24.333333333333332)","(7.0, 8.0, 7.68)","(11.0, 21.0, 20.205882352941178)","(1.35, 1.62, 1.5717241379310345)","(19.0, 38.0, 34.0)","(71.0, 250.0, 236.25)","(5.5, 8.6, 8.415384615384616)"
15-12-2022 15:23:01.668338,"(17.0, 29.0, 24.333333333333332)","(7.0, 8.0, 7.68)","(11.0, 21.0, 20.205882352941178)","(1.35, 1.62, 1.5717241379310345)","(19.0, 38.0, 33.0)","(71.0, 250.0, 237.77777777777777)","(5.5, 8.6, 8.415384615384616)"
15-12-2022 15:23:02.893295,"(17.0, 29.0, 24.333333333333332)","(7.0, 8.0, 7.68)","(11.0, 21.0, 20.205882352941178)","(1.35, 1.62, 1.5717241379310345)","(19.0, 38.0, 34.36363636363637)","(71.0, 250.0, 237.77777777777777)","(5.5, 8.6, 8.415384615384616)"
15-12-2022 15:23:04.053608,"(17.0, 29.0, 24.333333333333332)","(7.0, 8.0, 7.5200000000000005)","(11.0, 21.0, 20.205882352941178)","(1.35, 1.62, 1.585)","(19.0, 38.0, 35.333333333333336)","(71.0, 250.0, 237.77777777777777)","(5.5, 8.6, 8.270588235294117)"
15-12-2022 15:23:05.148657,"(17.0, 29.0, 24.333333333333332)","(7.0, 8.0, 7.481818181818182)","(11.0, 21.0, 19.666666666666668)","(1.35, 1.63, 1.5883333333333334)","(19.0, 38.0, 34.666666666666664)","(71.0, 250.0, 237.77777777777777)","(5.5, 8.6, 8.270588235294117)"
15-12-2022 15:23:06.283197,"(17.0, 29.0, 24.333333333333332)","(7.0, 8.0, 7.481818181818182)","(11.0, 21.0, 18.6)","(1.35, 1.63, 1.5925)","(19.0, 38.0, 34.666666666666664)","(71.0, 250.0, 210.0)","(5.5, 8.6, 8.270588235294117)"
15-12-2022 15:23:07.562183,"(17.0, 29.0, 23.666666666666668)","(7.0, 8.0, 7.481818181818182)","(11.0, 21.0, 20.142857142857142)","(1.35, 1.62, 1.5833333333333335)","(19.0, 38.0, 36.0)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.533333333333333)"
15-12-2022 15:23:08.776600,"(17.0, 29.0, 23.666666666666668)","(7.0, 8.0, 7.481818181818182)","(11.0, 21.0, 20.142857142857142)","(1.35, 1.62, 1.5833333333333335)","(19.0, 38.0, 34.36363636363637)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.533333333333333)"
15-12-2022 15:23:10.012327,"(17.0, 29.0, 24.428571428571427)","(7.0, 8.0, 7.457142857142857)","(11.0, 21.0, 20.142857142857142)","(1.35, 1.62, 1.583076923076923)","(19.0, 38.0, 34.36363636363637)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.533333333333333)"
15-12-2022 15:23:11.422424,"(17.0, 29.0, 24.82608695652174)","(7.0, 8.0, 7.457142857142857)","(11.0, 21.0, 20.142857142857142)","(1.35, 1.62, 1.5836363636363637)","(19.0, 38.0, 35.333333333333336)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.533333333333333)"
15-12-2022 15:23:12.557020,"(17.0, 29.0, 23.666666666666668)","(7.0, 8.0, 7.457142857142857)","(11.0, 21.0, 20.142857142857142)","(1.35, 1.62, 1.5836363636363637)","(19.0, 38.0, 34.4)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.288888888888888)"
15-12-2022 15:23:13.742259,"(17.0, 29.0, 23.94736842105263)","(7.0, 8.0, 7.392)","(11.0, 21.0, 20.142857142857142)","(1.35, 1.59, 1.57)","(19.0, 38.0, 36.10526315789474)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.345454545454546)"
15-12-2022 15:23:14.962289,"(17.0, 29.0, 25.444444444444443)","(7.0, 8.0, 7.565714285714286)","(11.0, 21.0, 20.142857142857142)","(1.35, 1.6, 1.59)","(20.0, 38.0, 35.6)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.345454545454546)"
15-12-2022 15:23:16.143927,"(17.0, 29.0, 25.444444444444443)","(7.0, 8.0, 7.539393939393939)","(11.0, 26.0, 23.1875)","(1.35, 1.6, 1.5714285714285714)","(20.0, 38.0, 35.6)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.549999999999999)"
15-12-2022 15:23:17.371476,"(17.0, 29.0, 25.444444444444443)","(7.0, 8.0, 7.539393939393939)","(11.0, 22.0, 20.875)","(1.35, 1.6, 1.5657142857142858)","(20.0, 38.0, 35.23076923076923)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.549999999999999)"
15-12-2022 15:23:18.506228,"(17.0, 29.0, 25.75)","(7.0, 8.0, 7.539393939393939)","(11.0, 22.0, 20.2)","(1.35, 1.6, 1.5657142857142858)","(20.0, 38.0, 35.6)","(71.0, 250.0, 241.53846153846155)","(5.5, 8.6, 8.549999999999999)"
15-12-2022 15:23:19.643454,"(17.0, 29.0, 26.214285714285715)","(7.0, 8.0, 7.333333333333334)","(11.0, 22.0, 20.2)","(1.35, 1.6, 1.5733333333333335)","(20.0, 38.0, 35.6)","(71.0, 250.0, 242.14285714285714)","(5.5, 8.6, 8.428571428571429)"
15-12-2022 15:23:20.661948,"(17.0, 29.0, 26.214285714285715)","(7.0, 8.0, 7.61)","(11.0, 22.0, 20.26923076923077)","(1.35, 1.58, 1.5750000000000002)","(20.0, 38.0, 46.0)","(71.0, 250.0, 244.0)","(5.5, 8.8, 8.933333333333334)"
15-12-2022 15:23:21.682189,"(17.0, 30.0, 28.333333333333332)","(7.0, 8.4, 8.057142857142857)","(11.0, 22.0, 21.34375)","(1.35, 1.59, 1.5562500000000001)","(20.0, 48.0, 38.0)","(71.0, 260.0, 244.0)","(5.5, 9.4, 9.1)"
15-12-2022 15:23:22.738059,"(18.0, 30.0, 29.0)","(6.5, 8.4, 8.036363636363637)","(12.0, 22.0, 21.475)","(1.4, 1.59, 1.5465517241379312)","(21.0, 48.0, 44.25)","(81.0, 260.0, 244.0)","(6.0, 9.4, 9.1)"
15-12-2022 15:23:23.834244,"(18.0, 30.0, 29.375)","(6.5, 8.4, 7.9)","(12.0, 22.0, 21.475)","(1.4, 1.59, 1.5766666666666667)","(21.0, 48.0, 44.25)","(81.0, 260.0, 244.0)","(6.0, 9.4, 8.92)"
15-12-2022 15:23:25.015420,"(18.0, 30.0, 26.25)","(6.5, 8.4, 7.978947368421053)","(12.0, 22.0, 21.475)","(1.4, 1.58, 1.5708928571428573)","(21.0, 48.0, 44.25)","(81.0, 260.0, 244.0)","(6.0, 9.4, 9.025)"
15-12-2022 15:23:26.312687,"(18.0, 30.0, 26.53846153846154)","(6.5, 8.4, 8.019047619047619)","(12.0, 22.0, 21.475)","(1.4, 1.58, 1.5695000000000001)","(21.0, 48.0, 45.14285714285714)","(81.0, 260.0, 244.0)","(6.0, 9.4, 9.177777777777777)"
15-12-2022 15:23:27.360232,"(18.0, 30.0, 28.0)","(6.5, 8.4, 8.019047619047619)","(12.0, 22.0, 21.475)","(1.4, 1.57, 1.5695000000000001)","(21.0, 48.0, 45.14285714285714)","(81.0, 260.0, 244.0)","(6.0, 9.4, 8.92)"
15-12-2022 15:23:28.382945,"(18.0, 30.0, 26.25)","(6.5, 8.4, 8.019047619047619)","(12.0, 22.0, 21.475)","(1.4, 1.57, 1.5656)","(21.0, 48.0, 45.411764705882355)","(81.0, 260.0, 244.0)","(6.0, 9.4, 9.025)"
15-12-2022 15:23:29.402472,"(18.0, 30.0, 28.125)","(6.5, 8.4, 7.733333333333333)","(12.0, 22.0, 21.475)","(1.4, 1.57, 1.5656)","(21.0, 46.0, 45.14285714285714)","(81.0, 260.0, 244.0)","(6.0, 9.4, 8.773913043478261)"
15-12-2022 15:23:30.491439,"(18.0, 30.0, 26.428571428571427)","(6.5, 7.4, 6.848)","(12.0, 22.0, 21.65)","(1.4, 1.59, 1.5400497512437812)","(21.0, 48.0, 45.5)","(81.0, 260.0, 218.0)","(6.0, 9.4, 9.044444444444444)"
15-12-2022 15:23:31.605997,"(18.0, 30.0, 28.333333333333332)","(6.5, 7.4, 6.92)","(12.0, 22.0, 21.75)","(1.4, 1.55, 1.5644444444444445)","(21.0, 48.0, 45.91304347826087)","(81.0, 260.0, 218.0)","(6.0, 9.4, 9.0)"
15-12-2022 15:23:32.720449,"(18.0, 32.0, 27.264705882352942)","(6.5, 7.2, 6.988888888888889)","(12.0, 22.0, 21.444444444444443)","(1.4, 1.57, 1.57375)","(21.0, 48.0, 45.91304347826087)","(81.0, 260.0, 218.0)","(6.0, 9.4, 9.16)"
15-12-2022 15:23:33.802118,"(18.0, 32.0, 27.72222222222222)","(6.5, 7.2, 6.9714285714285715)","(12.0, 22.0, 21.444444444444443)","(1.4, 1.58, 1.5806250000000002)","(21.0, 48.0, 45.91304347826087)","(81.0, 260.0, 218.0)","(6.0, 9.4, 8.989473684210527)"
15-12-2022 15:23:34.847292,"(18.0, 32.0, 28.0)","(6.5, 7.0, 6.921052631578947)","(12.0, 22.0, 21.545454545454547)","(1.4, 1.59, 1.5825)","(21.0, 48.0, 45.91304347826087)","(81.0, 260.0, 218.0)","(6.0, 9.4, 8.89090909090909)"
15-12-2022 15:23:35.844407,"(18.0, 32.0, 28.526315789473685)","(6.5, 7.0, 6.9)","(12.0, 22.0, 20.90625)","(1.4, 1.6, 1.5733333333333335)","(21.0, 48.0, 45.91304347826087)","(81.0, 260.0, 218.0)","(6.0, 9.4, 8.8)"
15-12-2022 15:23:36.816400,"(18.0, 32.0, 28.526315789473685)","(6.5, 7.0, 6.92)","(12.0, 22.0, 21.545454545454547)","(1.4, 1.59, 1.5614285714285714)","(21.0, 48.0, 45.714285714285715)","(81.0, 260.0, 195.3846153846154)","(6.0, 9.4, 8.955555555555556)"
15-12-2022 15:23:37.778420,"(18.0, 32.0, 27.227272727272727)","(6.5, 7.6, 7.4)","(12.0, 22.0, 21.75)","(1.4, 1.59, 1.5771428571428572)","(21.0, 48.0, 46.421052631578945)","(81.0, 260.0, 241.66666666666666)","(6.0, 9.4, 8.955555555555556)"
15-12-2022 15:23:38.760679,"(18.0, 32.0, 29.375)","(6.5, 7.6, 7.4714285714285715)","(12.0, 22.0, 21.75)","(1.4, 1.59, 1.5282352941176471)","(21.0, 48.0, 47.09090909090909)","(81.0, 260.0, 240.0)","(6.0, 9.4, 8.82857142857143)"
15-12-2022 15:23:39.771022,"(18.0, 32.0, 29.375)","(6.5, 7.6, 7.448275862068965)","(12.0, 22.0, 21.75)","(1.4, 1.59, 1.5231764705882354)","(21.0, 48.0, 47.09090909090909)","(81.0, 260.0, 246.25)","(6.0, 9.4, 8.955555555555556)"
15-12-2022 15:23:40.804467,"(18.0, 32.0, 29.375)","(6.5, 7.6, 7.453333333333333)","(12.0, 22.0, 21.772727272727273)","(1.4, 1.55, 1.5266666666666666)","(21.0, 48.0, 51.22222222222222)","(81.0, 260.0, 228.57142857142856)","(6.0, 9.4, 8.82857142857143)"
15-12-2022 15:23:41.861327,"(18.0, 32.0, 29.375)","(6.5, 7.8, 7.619999999999999)","(12.0, 22.0, 21.88888888888889)","(1.4, 1.54, 1.5191666666666668)","(21.0, 55.0, 48.81818181818182)","(81.0, 260.0, 228.57142857142856)","(6.0, 9.4, 9.036363636363637)"
15-12-2022 15:23:42.883413,"(18.0, 32.0, 29.375)","(6.5, 7.8, 7.7375)","(12.0, 22.0, 21.5)","(1.4, 1.53, 1.5191666666666668)","(21.0, 55.0, 48.81818181818182)","(91.0, 260.0, 241.66666666666666)","(6.0, 9.4, 8.82857142857143)"
15-12-2022 15:23:43.854200,"(18.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.9)","(12.0, 22.0, 21.9)","(1.4, 1.53, 1.516829268292683)","(21.0, 55.0, 48.81818181818182)","(91.0, 260.0, 241.66666666666666)","(6.0, 9.4, 8.955555555555556)"
15-12-2022 15:23:44.822715,"(18.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.846153846153846)","(12.0, 24.0, 23.666666666666668)","(1.4, 1.53, 1.512)","(21.0, 50.0, 49.2)","(91.0, 260.0, 246.25)","(6.0, 9.4, 9.092307692307692)"
15-12-2022 15:23:45.787266,"(18.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.904761904761905)","(12.0, 24.0, 23.666666666666668)","(1.4, 1.53, 1.5136363636363637)","(21.0, 50.0, 45.0)","(91.0, 260.0, 228.57142857142856)","(6.0, 9.4, 8.82857142857143)"
15-12-2022 15:23:46.807629,"(18.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.904761904761905)","(12.0, 24.0, 23.666666666666668)","(1.4, 1.53, 1.5166666666666666)","(21.0, 50.0, 46.84210526315789)","(91.0, 260.0, 241.66666666666666)","(6.0, 9.4, 8.955555555555556)"
15-12-2022 15:23:47.842448,"(18.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.904761904761905)","(12.0, 24.0, 23.666666666666668)","(1.4, 1.53, 1.5257894736842106)","(21.0, 50.0, 46.84210526315789)","(91.0, 260.0, 228.57142857142856)","(6.0, 9.4, 8.955555555555556)"
15-12-2022 15:23:48.908372,"(19.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.904761904761905)","(13.0, 24.0, 23.666666666666668)","(1.35, 1.53, 1.5225)","(21.0, 50.0, 45.0)","(91.0, 260.0, 240.0)","(6.0, 9.4, 8.82857142857143)"
15-12-2022 15:23:49.898355,"(19.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.92)","(13.0, 24.0, 23.666666666666668)","(1.35, 1.53, 1.5266666666666666)","(21.0, 50.0, 46.42857142857143)","(91.0, 260.0, 246.25)","(6.0, 9.4, 8.955555555555556)"
15-12-2022 15:23:50.888859,"(19.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.92)","(13.0, 23.0, 22.77777777777778)","(1.35, 1.53, 1.5266666666666666)","(21.0, 50.0, 46.42857142857143)","(91.0, 260.0, 246.25)","(6.0, 9.4, 8.82857142857143)"
15-12-2022 15:23:51.924482,"(19.0, 32.0, 29.454545454545453)","(6.5, 8.0, 7.904761904761905)","(13.0, 23.0, 22.77777777777778)","(1.35, 1.53, 1.5155555555555555)","(21.0, 50.0, 46.15384615384615)","(91.0, 260.0, 228.57142857142856)","(6.0, 9.4, 8.92)"
15-12-2022 15:23:52.971525,"(19.0, 32.0, 29.29032258064516)","(6.5, 9.8, 9.4)","(13.0, 23.0, 22.846153846153847)","(1.35, 1.52, 1.508)","(21.0, 50.0, 46.0)","(91.0, 260.0, 218.75)","(6.0, 9.4, 8.96)"
15-12-2022 15:23:54.028210,"(19.0, 32.0, 28.666666666666668)","(6.5, 9.8, 9.53913043478261)","(13.0, 23.0, 22.846153846153847)","(1.35, 1.51, 1.5)","(21.0, 50.0, 46.36363636363636)","(91.0, 260.0, 200.0)","(6.0, 9.4, 8.813333333333333)"
15-12-2022 15:23:55.118203,"(19.0, 32.0, 27.227272727272727)","(6.5, 9.4, 9.333333333333334)","(13.0, 23.0, 22.846153846153847)","(1.35, 1.5, 1.4977358490566037)","(21.0, 50.0, 46.285714285714285)","(91.0, 260.0, 221.42857142857144)","(6.0, 9.4, 8.813333333333333)"
15-12-2022 15:23:56.199265,"(19.0, 30.0, 29.5)","(6.5, 9.2, 9.0)","(13.0, 23.0, 22.375)","(1.35, 1.5, 1.5157142857142858)","(21.0, 48.0, 44.72727272727273)","(91.0, 250.0, 212.5)","(6.0, 9.4, 8.85)"
15-12-2022 15:23:57.264317,"(19.0, 30.0, 28.8)","(6.5, 8.8, 8.52)","(13.0, 23.0, 21.916666666666668)","(1.35, 1.52, 1.5274358974358975)","(21.0, 48.0, 44.72727272727273)","(91.0, 250.0, 195.45454545454547)","(6.0, 9.4, 8.85)"
15-12-2022 15:23:58.326478,"(19.0, 30.0, 28.8)","(6.5, 8.4, 8.357142857142858)","(13.0, 22.0, 21.88888888888889)","(1.35, 1.53, 1.5274358974358975)","(21.0, 48.0, 44.72727272727273)","(91.0, 250.0, 195.45454545454547)","(6.0, 9.4, 8.666666666666668)"
15-12-2022 15:23:59.295058,"(19.0, 30.0, 28.8)","(6.5, 8.2, 8.049999999999999)","(13.0, 22.0, 21.88888888888889)","(1.35, 1.53, 1.52625)","(21.0, 48.0, 44.72727272727273)","(91.0, 250.0, 195.45454545454547)","(6.0, 9.4, 8.666666666666668)"
15-12-2022 15:24:00.243293,"(19.0, 30.0, 28.8)","(6.5, 8.2, 7.976)","(13.0, 22.0, 21.88888888888889)","(1.35, 1.53, 1.528490566037736)","(21.0, 46.0, 45.333333333333336)","(91.0, 250.0, 221.42857142857144)","(6.0, 9.4, 8.666666666666668)"
15-12-2022 15:24:01.188016,"(19.0, 30.0, 28.8)","(6.5, 8.2, 7.976)","(13.0, 22.0, 21.916666666666668)","(1.35, 1.53, 1.5176923076923077)","(21.0, 46.0, 45.333333333333336)","(91.0, 250.0, 221.42857142857144)","(6.0, 9.4, 8.85)"
15-12-2022 15:24:02.163050,"(19.0, 30.0, 28.8)","(6.5, 8.2, 8.04)","(13.0, 24.0, 22.714285714285715)","(1.35, 1.52, 1.505)","(21.0, 46.0, 45.42857142857143)","(91.0, 250.0, 221.42857142857144)","(6.0, 9.4, 8.882352941176471)"
15-12-2022 15:24:03.173905,"(19.0, 30.0, 28.8)","(6.5, 8.2, 8.06)","(13.0, 24.0, 22.666666666666668)","(1.35, 1.51, 1.5082142857142857)","(21.0, 48.0, 45.27272727272727)","(91.0, 250.0, 221.42857142857144)","(6.0, 9.4, 9.318181818181818)"
15-12-2022 15:24:04.171190,"(19.0, 30.0, 28.8)","(6.5, 8.2, 8.06)","(13.0, 24.0, 22.304347826086957)","(1.35, 1.51, 1.5082142857142857)","(21.0, 48.0, 45.27272727272727)","(91.0, 250.0, 221.42857142857144)","(6.0, 9.4, 9.247619047619049)"
15-12-2022 15:24:05.176999,"(19.0, 30.0, 28.90909090909091)","(6.5, 8.2, 8.06)","(13.0, 24.0, 22.304347826086957)","(1.35, 1.51, 1.5085)","(21.0, 48.0, 45.27272727272727)","(91.0, 250.0, 221.42857142857144)","(6.0, 9.4, 8.636363636363637)"
15-12-2022 15:24:06.097504,"(19.0, 30.0, 28.94736842105263)","(6.5, 8.2, 8.095652173913043)","(13.0, 24.0, 22.304347826086957)","(1.35, 1.52, 1.5104166666666667)","(21.0, 48.0, 43.0)","(91.0, 250.0, 221.42857142857144)","(6.0, 8.8, 8.636363636363637)"
15-12-2022 15:24:07.086868,"(19.0, 34.0, 33.714285714285715)","(6.5, 8.4, 8.211764705882352)","(13.0, 24.0, 22.565217391304348)","(1.35, 1.53, 1.5106849315068493)","(21.0, 48.0, 44.285714285714285)","(91.0, 250.0, 185.71428571428572)","(6.0, 8.8, 8.284210526315789)"
15-12-2022 15:24:08.032233,"(19.0, 34.0, 32.25454545454546)","(6.5, 8.4, 8.068)","(13.0, 24.0, 22.705882352941178)","(1.35, 1.53, 1.5171232876712328)","(21.0, 50.0, 44.285714285714285)","(91.0, 250.0, 210.0)","(6.0, 8.6, 8.325)"
15-12-2022 15:24:09.086985,"(19.0, 34.0, 32.25454545454546)","(6.5, 8.4, 8.077669902912621)","(13.0, 24.0, 24.166666666666668)","(1.35, 1.53, 1.5186486486486486)","(21.0, 50.0, 50.111111111111114)","(91.0, 250.0, 238.57142857142856)","(6.0, 8.4, 8.294736842105264)"
15-12-2022 15:24:10.136873,"(19.0, 34.0, 28.272727272727273)","(6.5, 8.4, 8.077669902912621)","(13.0, 26.0, 24.785714285714285)","(1.35, 1.53, 1.520126582278481)","(21.0, 55.0, 50.111111111111114)","(91.0, 250.0, 223.33333333333334)","(6.0, 8.4, 8.329411764705883)"
15-12-2022 15:24:11.235610,"(19.0, 34.0, 27.318181818181817)","(6.5, 8.4, 8.08)","(13.0, 25.0, 23.857142857142858)","(1.35, 1.53, 1.511111111111111)","(21.0, 55.0, 50.6)","(91.0, 250.0, 223.33333333333334)","(6.0, 8.4, 8.336842105263159)"
15-12-2022 15:24:12.319164,"(19.0, 34.0, 28.93103448275862)","(6.5, 8.4, 8.204878048780488)","(13.0, 26.0, 23.925925925925927)","(1.35, 1.52, 1.503157894736842)","(21.0, 55.0, 49.5)","(91.0, 250.0, 223.33333333333334)","(6.0, 8.4, 8.299999999999999)"
15-12-2022 15:24:13.346992,"(19.0, 34.0, 29.833333333333332)","(6.5, 8.4, 8.204938271604938)","(13.0, 26.0, 23.925925925925927)","(1.35, 1.52, 1.503157894736842)","(21.0, 55.0, 49.5)","(91.0, 250.0, 237.36842105263156)","(6.0, 8.6, 8.36)"
15-12-2022 15:24:14.372389,"(19.0, 34.0, 29.833333333333332)","(6.5, 8.4, 8.23877551020408)","(13.0, 26.0, 24.352941176470587)","(1.35, 1.51, 1.5036363636363637)","(21.0, 55.0, 50.6)","(91.0, 250.0, 237.36842105263156)","(6.0, 8.6, 8.329032258064515)"
15-12-2022 15:24:15.338918,"(19.0, 34.0, 30.774193548387096)","(6.5, 8.4, 8.245360824742267)","(13.0, 26.0, 24.352941176470587)","(1.35, 1.52, 1.5098947368421052)","(21.0, 55.0, 50.6)","(91.0, 250.0, 237.36842105263156)","(6.0, 8.6, 8.282758620689654)"
15-12-2022 15:24:16.348024,"(19.0, 34.0, 31.529411764705884)","(6.5, 8.4, 8.24742268041237)","(14.0, 26.0, 24.193548387096776)","(1.35, 1.5, 1.4910764872521247)","(21.0, 55.0, 50.875)","(91.0, 250.0, 237.36842105263156)","(6.0, 8.6, 8.4375)"
15-12-2022 15:24:17.290558,"(19.0, 34.0, 31.529411764705884)","(6.5, 8.4, 8.267532467532467)","(14.0, 25.0, 24.25)","(1.35, 1.51, 1.4991764705882353)","(21.0, 55.0, 50.875)","(91.0, 250.0, 237.36842105263156)","(6.0, 8.6, 8.4375)"
15-12-2022 15:24:18.240212,"(19.0, 34.0, 31.529411764705884)","(6.5, 8.4, 8.267532467532467)","(14.0, 25.0, 24.529411764705884)","(1.35, 1.51, 1.5)","(21.0, 55.0, 50.875)","(91.0, 250.0, 237.36842105263156)","(6.0, 8.6, 8.253333333333332)"
15-12-2022 15:24:19.188190,"(19.0, 34.0, 31.6)","(6.5, 8.4, 8.264)","(14.0, 25.0, 24.181818181818183)","(1.35, 1.51, 1.5034615384615384)","(21.0, 55.0, 51.4)","(91.0, 250.0, 237.36842105263156)","(6.0, 8.6, 8.314285714285713)"
15-12-2022 15:24:20.148307,"(19.0, 34.0, 31.6)","(6.5, 8.4, 8.212121212121211)","(14.0, 25.0, 24.181818181818183)","(1.35, 1.52, 1.5074782608695652)","(21.0, 55.0, 51.4)","(91.0, 250.0, 237.36842105263156)","(6.0, 8.4, 8.331034482758621)"
15-12-2022 15:24:21.117985,"(19.0, 34.0, 31.6)","(6.5, 8.4, 8.118181818181819)","(14.0, 25.0, 23.941176470588236)","(1.35, 1.52, 1.5074782608695652)","(21.0, 55.0, 51.529411764705884)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.4, 8.516666666666667)"
15-12-2022 15:24:22.078887,"(19.0, 34.0, 32.53333333333333)","(6.5, 8.4, 8.3)","(14.0, 27.0, 25.46153846153846)","(1.35, 1.51, 1.4984137931034482)","(21.0, 60.0, 54.416666666666664)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.685714285714287)"
15-12-2022 15:24:23.044352,"(19.0, 36.0, 35.407407407407405)","(6.5, 8.6, 8.538888888888888)","(14.0, 25.0, 24.375)","(1.35, 1.48, 1.4792660550458716)","(21.0, 55.0, 53.5)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.662500000000001)"
15-12-2022 15:24:24.070250,"(19.0, 38.0, 36.6)","(6.5, 8.8, 8.653846153846153)","(14.0, 26.0, 24.75)","(1.35, 1.48, 1.4643646408839779)","(21.0, 60.0, 53.5)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.674285714285714)"
15-12-2022 15:24:25.111460,"(19.0, 38.0, 36.6)","(6.5, 8.8, 8.671186440677966)","(14.0, 26.0, 24.75)","(1.35, 1.47, 1.4643646408839779)","(21.0, 60.0, 53.5)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.742857142857144)"
15-12-2022 15:24:26.217791,"(19.0, 38.0, 36.6)","(6.5, 8.8, 8.675409836065574)","(14.0, 26.0, 24.75)","(1.35, 1.48, 1.4712371134020619)","(21.0, 60.0, 51.333333333333336)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.742857142857144)"
15-12-2022 15:24:27.286218,"(19.0, 38.0, 36.6)","(6.5, 8.8, 8.675409836065574)","(14.0, 26.0, 25.0)","(1.35, 1.48, 1.4712371134020619)","(21.0, 60.0, 51.0)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.742857142857144)"
15-12-2022 15:24:28.299655,"(19.0, 38.0, 36.05882352941177)","(6.5, 8.8, 8.683076923076923)","(14.0, 26.0, 24.666666666666668)","(1.35, 1.48, 1.4743859649122806)","(21.0, 55.0, 53.833333333333336)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.700000000000001)"
15-12-2022 15:24:29.346353,"(19.0, 36.0, 35.833333333333336)","(6.5, 8.8, 8.683076923076923)","(14.0, 26.0, 24.714285714285715)","(1.35, 1.48, 1.4746808510638298)","(21.0, 55.0, 55.5)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.754285714285714)"
15-12-2022 15:24:30.367218,"(19.0, 36.0, 35.833333333333336)","(6.5, 8.8, 8.683076923076923)","(14.0, 26.0, 24.526315789473685)","(1.35, 1.48, 1.4753571428571428)","(21.0, 60.0, 55.5)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.754285714285714)"
15-12-2022 15:24:31.352693,"(19.0, 38.0, 36.05882352941177)","(6.5, 8.8, 8.683076923076923)","(14.0, 26.0, 24.666666666666668)","(1.35, 1.49, 1.4753571428571428)","(21.0, 60.0, 54.666666666666664)","(91.0, 250.0, 245.29411764705884)","(6.0, 8.8, 8.577142857142857)"
15-12-2022 15:24:32.324987,"(20.0, 38.0, 36.05882352941177)","(6.5, 8.6, 8.556756756756757)","(14.0, 26.0, 25.0)","(1.3, 1.49, 1.4740796019900497)","(21.0, 60.0, 55.5)","(91.0, 250.0, 243.84615384615387)","(6.0, 8.6, 8.746666666666666)"
15-12-2022 15:24:33.312842,"(20.0, 38.0, 36.05882352941177)","(6.5, 8.6, 8.548717948717949)","(14.0, 26.0, 24.666666666666668)","(1.3, 1.49, 1.4740796019900497)","(21.0, 60.0, 55.0)","(91.0, 250.0, 243.84615384615387)","(6.0, 9.0, 8.925)"
15-12-2022 15:24:34.278775,"(20.0, 36.0, 35.68)","(6.5, 8.6, 8.548717948717949)","(14.0, 26.0, 24.76923076923077)","(1.3, 1.49, 1.475774647887324)","(21.0, 60.0, 57.77777777777778)","(91.0, 250.0, 236.66666666666669)","(6.0, 9.0, 9.093333333333334)"
15-12-2022 15:24:35.245203,"(20.0, 36.0, 35.172413793103445)","(6.5, 8.6, 8.593333333333334)","(14.0, 25.0, 24.833333333333332)","(1.3, 1.48, 1.4745454545454546)","(21.0, 60.0, 57.77777777777778)","(91.0, 250.0, 242.72727272727272)","(6.0, 9.2, 9.1)"
15-12-2022 15:24:36.197027,"(20.0, 36.0, 35.53846153846154)","(6.5, 8.6, 8.593333333333334)","(14.0, 25.0, 24.833333333333332)","(1.3, 1.48, 1.4735766423357664)","(21.0, 60.0, 58.0)","(91.0, 250.0, 236.66666666666669)","(6.0, 9.2, 9.151219512195123)"
