,Heart Of The Arts,My Precious Mama,Caribbean Times,Sweet Suzi,Heart Of Sahara,Times Tickin,Torrevean Veloce,Mata Ole Le Afa,Goldngalaxy
475,"[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 1, 855574), 10.0, 16.5]"
476,"[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 3, 64961), 10.0, 16.5]"
477,"[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 4, 293003), 10.0, 16.5]"
478,"[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 5, 513523), 10.0, 16.5]"
479,"[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 6, 730809), 10.0, 16.5]"
480,"[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 7, 935841), 10.0, 16.5]"
481,"[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 9, 145924), 10.0, 16.5]"
482,"[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 10, 354259), 10.0, 16.5]"
483,"[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 11, 569371), 10.0, 16.5]"
484,"[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 790549), 10.0, 16.5]"
485,"[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 999353), 10.0, 16.5]"
486,"[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 235621), 10.0, 16.5]"
487,"[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 471034), 10.0, 16.5]"
488,"[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 745582), 10.0, 16.5]"
489,"[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 994527), 10.0, 16.5]"
490,"[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 205656), 10.0, 16.5]"
491,"[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 426122), 10.0, 16.5]"
492,"[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 636127), 10.0, 16.5]"
493,"[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 859769), 10.0, 16.5]"
494,"[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 94034), 10.0, 16.5]"
495,"[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 316638), 10.0, 16.5]"
496,"[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 27, 528829), 10.0, 16.5]"
497,"[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 747122), 10.0, 16.5]"
498,"[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 997444), 10.0, 16.5]"
499,"[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 245593), 10.0, 16.5]"
500,"[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 457853), 10.0, 16.5]"
501,"[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 714341), 10.0, 16.5]"
502,"[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 183757), 10.0, 16.5]"
503,"[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 542550), 10.0, 16.5]"
504,"[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 906068), 10.0, 16.5]"
505,"[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 39, 184357), 10.0, 16.5]"
506,"[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 412219), 10.0, 16.5]"
507,"[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 640811), 10.0, 16.5]"
508,"[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 899672), 10.0, 16.5]"
509,"[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 147721), 10.0, 16.5]"
510,"[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 2.25, 3.3]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 361694), 10.0, 16.5]"
