,Master Copy,Portnoy,Winter Thorn,Oakfield Redgum,Isla,Allthehills,Thailand,My Naughty Boy,Every Effort
14-12-2022 13:06:18.388489,"(1.6, 1.79, 1.7815686274509803)","(6.5, 11.5, 11.46551724137931)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:19.608679,"(1.6, 1.79, 1.7815686274509803)","(6.5, 11.5, 11.46551724137931)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:20.830235,"(1.6, 1.79, 1.7815686274509803)","(6.5, 11.5, 11.46551724137931)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:22.049587,"(1.6, 1.79, 1.7815686274509803)","(6.5, 11.5, 11.46551724137931)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:23.248247,"(1.6, 1.79, 1.7815686274509803)","(6.5, 11.5, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:24.521622,"(1.6, 1.79, 1.7815686274509803)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:25.671253,"(1.6, 1.79, 1.7810726643598616)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:26.823311,"(1.6, 1.79, 1.7810726643598616)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:28.194230,"(1.6, 1.79, 1.7810726643598616)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 170.0)"
14-12-2022 13:06:29.350040,"(1.6, 1.79, 1.7810726643598616)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 220.0, 140.0)"
14-12-2022 13:06:30.654409,"(1.6, 1.79, 1.7810726643598616)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 210.0, 135.0)"
14-12-2022 13:06:31.893200,"(1.6, 1.78, 1.7765548780487805)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 187.14285714285717)"
14-12-2022 13:06:33.101516,"(1.6, 1.78, 1.7765548780487805)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 187.14285714285717)"
14-12-2022 13:06:34.309478,"(1.6, 1.78, 1.7775704225352114)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 187.14285714285717)"
14-12-2022 13:06:35.560956,"(1.6, 1.78, 1.7775704225352114)","(6.5, 11.0, 10.944444444444445)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 187.14285714285717)"
14-12-2022 13:06:37.150290,"(1.6, 1.78, 1.7775704225352114)","(6.5, 11.0, 10.95)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 187.14285714285717)"
14-12-2022 13:06:38.627392,"(1.6, 1.78, 1.7775704225352114)","(6.5, 11.0, 10.95)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 187.14285714285717)"
14-12-2022 13:06:39.988269,"(1.6, 1.78, 1.7790717299578058)","(6.5, 11.0, 10.95)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 187.14285714285717)"
14-12-2022 13:06:41.401057,"(1.6, 1.79, 1.7790717299578058)","(6.5, 11.0, 10.95)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 148.0)"
14-12-2022 13:06:42.978102,"(1.6, 1.79, 1.7790717299578058)","(6.5, 11.0, 10.95)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 148.0)"
14-12-2022 13:06:44.534250,"(1.6, 1.79, 1.7796385542168676)","(6.5, 11.0, 10.95)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 135.0)"
14-12-2022 13:06:46.017425,"(1.6, 1.79, 1.780133843212237)","(6.5, 11.0, 10.95)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.695121951219512)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 10.932098765432098)","(41.0, 170.0, 146.0)","(41.0, 200.0, 182.5)"
14-12-2022 13:07:00.140052,"(1.6, 1.79, 1.782863070539419)","(6.5, 11.0, 11.425925925925926)","(17.0, 27.0, 24.79310344827586)","(7.5, 9.8, 9.676923076923076)","(10.0, 13.0, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 220.0, 160.0)"
14-12-2022 13:07:01.620696,"(1.6, 1.79, 1.7866326530612244)","(6.5, 11.5, 11.462962962962964)","(17.0, 27.0, 24.333333333333332)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 190.0, 150.0)"
14-12-2022 13:07:02.949376,"(1.6, 1.8, 1.7923809523809524)","(6.5, 11.5, 11.462962962962964)","(17.0, 27.0, 24.333333333333332)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 180.0, 125.0)"
14-12-2022 13:07:04.365844,"(1.6, 1.8, 1.7923809523809524)","(6.5, 11.5, 11.462962962962964)","(17.0, 27.0, 24.333333333333332)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 180.0, 120.0)"
14-12-2022 13:07:05.689516,"(1.6, 1.8, 1.7923809523809524)","(6.5, 11.5, 11.462962962962964)","(17.0, 27.0, 24.333333333333332)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 170.0, 120.0)"
14-12-2022 13:07:06.852795,"(1.6, 1.8, 1.7923809523809524)","(6.5, 11.5, 11.462962962962964)","(17.0, 27.0, 24.333333333333332)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 170.0, 120.0)"
14-12-2022 13:07:08.028527,"(1.6, 1.8, 1.7923809523809524)","(6.5, 11.5, 11.462962962962964)","(17.0, 27.0, 24.333333333333332)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 170.0, 120.0)"
14-12-2022 13:07:09.232185,"(1.6, 1.8, 1.7948051948051948)","(6.5, 11.5, 11.462962962962964)","(17.0, 27.0, 24.333333333333332)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 170.0, 120.0)"
14-12-2022 13:07:10.455354,"(1.6, 1.8, 1.7948051948051948)","(6.5, 11.5, 11.462962962962964)","(17.0, 27.0, 24.333333333333332)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 193.33333333333334)","(8.0, 11.5, 11.421052631578947)","(41.0, 170.0, 146.0)","(41.0, 170.0, 120.0)"
14-12-2022 13:07:11.619698,"(1.6, 1.81, 1.80125)","(6.5, 11.5, 11.446428571428571)","(17.0, 26.0, 25.25)","(7.5, 9.8, 9.676388888888889)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 190.0)","(8.0, 11.0, 10.954545454545455)","(41.0, 170.0, 146.66666666666666)","(41.0, 170.0, 120.0)"
14-12-2022 13:07:12.836066,"(1.6, 1.81, 1.80125)","(6.5, 11.5, 11.446428571428571)","(17.0, 26.0, 25.25)","(7.5, 9.8, 9.67482993197279)","(10.0, 12.5, 12.440397350993377)","(91.0, 210.0, 190.0)","(8.0, 11.0, 10.894736842105264)","(41.0, 170.0, 146.66666666666666)","(41.0, 170.0, 86.66666666666667)"
14-12-2022 13:07:13.963012,"(1.6, 1.81, 1.8079611650485437)","(6.5, 11.5, 11.357142857142858)","(17.0, 24.0, 23.75)","(7.5, 9.8, 9.67482993197279)","(10.0, 12.5, 12.440397350993377)","(91.0, 210.0, 190.0)","(8.0, 11.0, 10.894736842105264)","(41.0, 170.0, 146.66666666666666)","(41.0, 95.0, 86.66666666666667)"
14-12-2022 13:07:15.154461,"(1.6, 1.81, 1.8079611650485437)","(6.5, 11.5, 11.462962962962964)","(17.0, 24.0, 24.5)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444816053511706)","(91.0, 210.0, 190.0)","(8.0, 11.0, 10.954545454545455)","(41.0, 170.0, 146.66666666666666)","(41.0, 95.0, 110.0)"
14-12-2022 13:07:16.295146,"(1.6, 1.8, 1.7947533632286996)","(6.5, 11.5, 11.462962962962964)","(17.0, 26.0, 24.5)","(7.5, 9.8, 9.676923076923076)","(10.0, 12.5, 12.444630872483222)","(91.0, 210.0, 190.0)","(8.0, 11.0, 10.95945945945946)","(41.0, 170.0, 146.66666666666666)","(41.0, 170.0, 110.0)"
14-12-2022 13:07:17.471277,"(1.6, 1.8, 1.7946082949308757)","(6.5, 11.5, 11.462962962962964)","(17.0, 26.0, 25.6)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 210.0, 174.0)","(8.0, 11.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 170.0, 160.0)"
14-12-2022 13:07:18.602963,"(1.6, 1.83, 1.806326530612245)","(6.5, 11.5, 11.441176470588236)","(17.0, 26.0, 25.46666666666667)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 210.0, 180.0)","(8.0, 12.0, 11.049504950495049)","(41.0, 170.0, 145.0)","(41.0, 170.0, 160.0)"
14-12-2022 13:07:20.093779,"(1.6, 1.83, 1.806326530612245)","(6.5, 11.5, 11.441176470588236)","(17.0, 25.0, 24.6)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 210.0, 181.42857142857144)","(8.0, 12.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 170.0, 160.0)"
14-12-2022 13:07:21.383651,"(1.6, 1.83, 1.8060714285714285)","(6.5, 11.5, 11.441176470588236)","(17.0, 25.0, 24.6)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 210.0, 181.42857142857144)","(8.0, 12.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 170.0, 160.0)"
14-12-2022 13:07:22.681535,"(1.6, 1.83, 1.8060714285714285)","(6.5, 11.5, 11.441176470588236)","(17.0, 25.0, 24.4)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 200.0, 182.0)","(8.0, 12.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 210.0, 202.75)"
14-12-2022 13:07:24.495651,"(1.6, 1.81, 1.808913043478261)","(6.5, 11.5, 11.441176470588236)","(17.0, 25.0, 24.4)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 190.0, 174.0)","(8.0, 12.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 210.0, 202.75)"
14-12-2022 13:07:26.059997,"(1.6, 1.81, 1.808913043478261)","(6.5, 11.5, 11.441176470588236)","(17.0, 25.0, 24.4)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 190.0, 174.0)","(8.0, 12.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 210.0, 202.75)"
14-12-2022 13:07:27.485085,"(1.6, 1.81, 1.808913043478261)","(6.5, 11.5, 11.441176470588236)","(17.0, 25.0, 23.142857142857142)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 190.0, 174.0)","(8.0, 12.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 210.0, 202.75)"
14-12-2022 13:07:28.968173,"(1.6, 1.81, 1.808913043478261)","(6.5, 11.5, 11.441176470588236)","(17.0, 26.0, 23.142857142857142)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 190.0, 174.0)","(8.0, 12.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 210.0, 202.75)"
14-12-2022 13:07:30.286520,"(1.6, 1.81, 1.808913043478261)","(6.5, 11.5, 11.441176470588236)","(17.0, 26.0, 23.142857142857142)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 190.0, 174.0)","(8.0, 12.0, 11.123595505617978)","(41.0, 170.0, 145.0)","(41.0, 210.0, 202.75)"
14-12-2022 13:07:31.715969,"(1.6, 1.81, 1.8154014598540147)","(6.5, 11.5, 11.441176470588236)","(17.0, 26.0, 23.142857142857142)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 190.0, 167.14285714285714)","(8.0, 12.0, 11.193548387096774)","(41.0, 170.0, 145.0)","(41.0, 210.0, 202.75)"
14-12-2022 13:07:33.065982,"(1.6, 1.83, 1.8154014598540147)","(6.5, 11.5, 11.441176470588236)","(17.0, 26.0, 23.142857142857142)","(7.5, 9.8, 9.6625)","(10.0, 12.5, 12.442906574394463)","(91.0, 190.0, 167.14285714285714)","(8.0, 12.0, 11.193548387096774)","(41.0, 170.0, 145.0)","(41.0, 210.0, 202.75)"
14-12-2022 13:07:34.379976,"(1.6, 1.83, 1.8154014598540147)","(6.5, 11.5, 11.466101694915254)","(17.0, 26.0, 22.275862068965516)","(7.5, 9.8, 9.64)","(10.0, 12.5, 12.435546875)","(91.0, 190.0, 170.0)","(8.0, 12.0, 10.880530973451327)","(41.0, 170.0, 159.23076923076923)","(41.0, 190.0, 82.85714285714286)"
14-12-2022 13:07:35.570628,"(1.6, 1.83, 1.8110344827586207)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 22.275862068965516)","(7.5, 9.8, 9.64)","(10.0, 12.5, 12.435546875)","(91.0, 190.0, 170.0)","(8.0, 11.5, 10.880530973451327)","(41.0, 170.0, 159.23076923076923)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:07:36.785973,"(1.6, 1.83, 1.8110344827586207)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 22.275862068965516)","(7.5, 9.8, 9.64)","(10.0, 12.5, 12.435546875)","(91.0, 190.0, 170.0)","(8.0, 11.5, 10.883928571428571)","(41.0, 170.0, 159.23076923076923)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:07:38.084311,"(1.6, 1.79, 1.7824827586206897)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.64)","(10.0, 14.0, 13.153846153846153)","(91.0, 190.0, 170.0)","(8.0, 11.5, 10.883928571428571)","(41.0, 170.0, 159.23076923076923)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:07:39.294907,"(1.6, 1.79, 1.7844102564102564)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.64)","(10.0, 13.5, 13.153846153846153)","(91.0, 190.0, 170.0)","(8.0, 11.5, 10.880530973451327)","(41.0, 170.0, 160.0)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:07:40.624674,"(1.6, 1.79, 1.7844102564102564)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.64)","(10.0, 13.5, 13.153846153846153)","(91.0, 190.0, 196.66666666666669)","(8.0, 11.5, 10.880530973451327)","(41.0, 170.0, 160.0)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:07:41.883141,"(1.6, 1.79, 1.7844102564102564)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.64)","(10.0, 13.5, 13.153846153846153)","(91.0, 230.0, 190.0)","(8.0, 11.5, 10.845794392523365)","(41.0, 170.0, 160.0)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:07:43.216045,"(1.6, 1.79, 1.7844102564102564)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.64)","(10.0, 13.5, 13.153846153846153)","(91.0, 220.0, 190.0)","(8.0, 11.5, 10.845794392523365)","(41.0, 170.0, 160.0)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:07:44.601529,"(1.6, 1.79, 1.7844102564102564)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.64)","(10.0, 13.5, 13.153846153846153)","(91.0, 220.0, 190.0)","(8.0, 11.5, 10.845794392523365)","(41.0, 170.0, 160.0)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:07:45.863703,"(1.6, 1.79, 1.7844102564102564)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.65691056910569)","(10.0, 13.5, 13.153846153846153)","(91.0, 220.0, 190.0)","(8.0, 11.5, 10.849056603773585)","(41.0, 170.0, 160.0)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:47.322463,"(1.6, 1.78, 1.7787441860465116)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.65691056910569)","(10.0, 13.5, 13.2)","(91.0, 220.0, 190.0)","(8.0, 11.5, 10.849056603773585)","(41.0, 170.0, 160.0)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:48.941789,"(1.6, 1.78, 1.7781521739130435)","(6.5, 11.5, 11.466101694915254)","(17.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.65691056910569)","(10.0, 13.5, 13.309090909090909)","(91.0, 220.0, 190.0)","(8.0, 11.5, 10.849056603773585)","(41.0, 170.0, 160.0)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:50.336479,"(1.6, 1.79, 1.7781521739130435)","(6.5, 11.5, 11.466101694915254)","(18.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.309090909090909)","(91.0, 220.0, 194.28571428571428)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 160.0)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:51.833748,"(1.6, 1.78, 1.7744744744744745)","(6.5, 11.5, 11.466101694915254)","(18.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.309090909090909)","(91.0, 220.0, 194.28571428571428)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 160.0)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:53.275808,"(1.6, 1.78, 1.7744744744744745)","(6.5, 11.5, 11.466101694915254)","(18.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.309090909090909)","(91.0, 220.0, 194.28571428571428)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 160.0)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:54.629317,"(1.6, 1.78, 1.7744744744744745)","(6.5, 11.5, 11.466101694915254)","(18.0, 24.0, 21.887323943661972)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.309090909090909)","(91.0, 220.0, 194.28571428571428)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 160.0)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:55.999041,"(1.6, 1.78, 1.7744744744744745)","(6.5, 11.5, 11.466101694915254)","(18.0, 24.0, 22.615384615384617)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.309090909090909)","(91.0, 220.0, 187.14285714285714)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 160.0)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:57.136962,"(1.6, 1.79, 1.7781198910081744)","(6.5, 11.5, 11.466101694915254)","(18.0, 23.0, 22.615384615384617)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.065573770491802)","(91.0, 210.0, 180.0)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 152.85714285714286)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:58.258051,"(1.6, 1.77, 1.758225352112676)","(6.5, 11.5, 11.357142857142858)","(18.0, 23.0, 22.615384615384617)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.7625)","(91.0, 200.0, 180.0)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 152.85714285714286)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:07:59.382923,"(1.6, 1.77, 1.7583076923076923)","(6.5, 11.5, 11.357142857142858)","(18.0, 22.0, 21.470588235294116)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.7625)","(91.0, 200.0, 180.0)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 152.85714285714286)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:08:00.500623,"(1.6, 1.77, 1.7538949671772428)","(6.5, 11.5, 11.357142857142858)","(18.0, 22.0, 21.470588235294116)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.7625)","(91.0, 200.0, 180.0)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 152.85714285714286)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:08:01.612172,"(1.6, 1.77, 1.7538949671772428)","(6.5, 11.5, 11.357142857142858)","(18.0, 22.0, 21.266666666666666)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.7625)","(91.0, 200.0, 180.0)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 152.85714285714286)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:08:02.705038,"(1.6, 1.77, 1.7538949671772428)","(6.5, 11.5, 11.357142857142858)","(18.0, 22.0, 21.102040816326532)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.7625)","(91.0, 200.0, 180.0)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 152.85714285714286)","(41.0, 100.0, 93.91304347826087)"
14-12-2022 13:08:03.869249,"(1.6, 1.75, 1.74490990990991)","(6.5, 11.5, 11.357142857142858)","(18.0, 22.0, 20.86725663716814)","(7.5, 9.8, 9.65691056910569)","(10.0, 14.0, 13.7625)","(91.0, 200.0, 180.0)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 152.85714285714286)","(41.0, 100.0, 82.85714285714286)"
14-12-2022 13:08:05.061180,"(1.6, 1.8, 1.7702380952380952)","(6.5, 11.5, 11.357142857142858)","(18.0, 22.0, 20.86725663716814)","(7.5, 9.8, 9.625742574257426)","(10.0, 14.0, 13.7625)","(91.0, 200.0, 180.0)","(8.0, 11.5, 10.849056603773585)","(51.0, 170.0, 152.85714285714286)","(41.0, 100.0, 82.85714285714286)"
