,Good Chat Sam,Kouta Marjen,Hearts Denied,Echo Chamber,Sun Ace,Golden Coast
09-01-2023 14:51:15.209177,"(15.0, 24.0, 22.60377358490566)","(1.65, 1.92, 1.8800000000000001)","(6.5, 9.4, 9.29811320754717)","(31.0, 60.0, 54.54545454545455)","(3.4, 4.6, 4.469565217391304)","(9.0, 15.0, 14.931818181818182)"
09-01-2023 14:51:16.166149,"(15.0, 24.0, 22.60377358490566)","(1.65, 1.92, 1.8800000000000001)","(6.5, 9.4, 9.29811320754717)","(31.0, 60.0, 54.54545454545455)","(3.4, 4.6, 4.469565217391304)","(9.0, 15.0, 14.8)"
09-01-2023 14:51:17.123760,"(14.0, 24.0, 22.60377358490566)","(1.65, 1.9, 1.8704545454545454)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 57.14285714285714)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.857142857142858)"
09-01-2023 14:51:18.057217,"(14.0, 24.0, 22.60377358490566)","(1.65, 1.89, 1.8663636363636364)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 57.14285714285714)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.9375)"
09-01-2023 14:51:18.925237,"(14.0, 24.0, 22.64)","(1.65, 1.89, 1.8663636363636364)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.9375)"
09-01-2023 14:51:19.868131,"(14.0, 24.0, 22.64)","(1.65, 1.89, 1.8663636363636364)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 57.8125)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.9375)"
09-01-2023 14:51:20.826949,"(14.0, 24.0, 22.612244897959183)","(1.65, 1.89, 1.865925925925926)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 57.69230769230769)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.9375)"
09-01-2023 14:51:21.695603,"(14.0, 24.0, 22.64)","(1.65, 1.89, 1.865925925925926)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 57.69230769230769)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.9375)"
09-01-2023 14:51:22.690697,"(14.0, 24.0, 22.64)","(1.65, 1.89, 1.865925925925926)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 57.69230769230769)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.9375)"
09-01-2023 14:51:23.667229,"(14.0, 24.0, 22.64)","(1.65, 1.89, 1.858918918918919)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 57.69230769230769)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.9375)"
09-01-2023 14:51:24.572572,"(14.0, 24.0, 22.64)","(1.65, 1.89, 1.858918918918919)","(6.5, 9.4, 9.296551724137931)","(31.0, 60.0, 57.69230769230769)","(3.5, 4.5, 4.445454545454545)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:25.486157,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.89, 1.8527450980392157)","(6.5, 9.4, 9.304761904761905)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.4185185185185185)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:26.425414,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.89, 1.8495744680851065)","(6.5, 9.4, 9.304761904761905)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.426666666666667)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:27.444197,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.89, 1.8447619047619048)","(6.5, 9.4, 9.304761904761905)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.426666666666667)","(10.0, 15.0, 14.952380952380953)"
09-01-2023 14:51:28.439217,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.89, 1.8495744680851065)","(6.5, 9.4, 9.294736842105264)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.426666666666667)","(10.0, 15.0, 14.952380952380953)"
09-01-2023 14:51:29.416349,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.89, 1.8447619047619048)","(6.5, 9.4, 9.316666666666666)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.45)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:30.313529,"(14.0, 24.0, 22.847457627118644)","(1.65, 1.89, 1.8591891891891892)","(6.5, 9.4, 9.35)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.430769230769231)","(10.0, 15.0, 14.952380952380953)"
09-01-2023 14:51:31.243700,"(14.0, 24.0, 22.724137931034484)","(1.65, 1.88, 1.8597101449275362)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.430769230769231)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:32.153886,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.88, 1.8595081967213114)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.430769230769231)","(10.0, 15.0, 14.952380952380953)"
09-01-2023 14:51:33.040892,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.88, 1.861060606060606)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.430769230769231)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:33.982265,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.88, 1.8561904761904762)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.447058823529412)","(10.0, 15.0, 14.952380952380953)"
09-01-2023 14:51:34.929535,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.88, 1.8561904761904762)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.466666666666667)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:35.995834,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.88, 1.8406382978723406)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.447058823529412)","(10.0, 15.0, 14.952380952380953)"
09-01-2023 14:51:37.020131,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.88, 1.844423076923077)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.466666666666667)","(10.0, 15.0, 14.952380952380953)"
09-01-2023 14:51:37.934606,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.88, 1.839433962264151)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.064516129032256)","(3.5, 4.5, 4.466666666666667)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:38.797778,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.88, 1.839433962264151)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 57.8125)","(3.5, 4.5, 4.466666666666667)","(10.0, 15.0, 14.869565217391305)"
09-01-2023 14:51:39.732863,"(14.0, 24.0, 22.763636363636362)","(1.65, 1.87, 1.839090909090909)","(6.5, 9.4, 9.348936170212767)","(31.0, 60.0, 58.92857142857143)","(3.5, 4.5, 4.491666666666667)","(10.0, 15.0, 15.375)"
09-01-2023 14:51:40.723186,"(14.0, 24.0, 22.77777777777778)","(1.65, 1.83, 1.827777777777778)","(6.5, 9.6, 9.533333333333333)","(31.0, 60.0, 59.16666666666667)","(3.5, 4.5, 4.495)","(10.0, 16.0, 15.380952380952381)"
09-01-2023 14:51:41.744522,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.83, 1.818888888888889)","(6.5, 9.8, 9.481081081081081)","(31.0, 60.0, 59.03225806451613)","(3.5, 4.5, 4.495)","(10.0, 16.0, 15.571428571428571)"
09-01-2023 14:51:42.685394,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.82, 1.8127777777777778)","(6.5, 10.0, 9.663157894736841)","(31.0, 60.0, 59.03225806451613)","(3.5, 4.5, 4.496428571428572)","(10.0, 16.0, 15.571428571428571)"
09-01-2023 14:51:43.638045,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.81, 1.802962962962963)","(6.5, 10.0, 9.749019607843136)","(31.0, 60.0, 59.25925925925926)","(3.5, 4.5, 4.52)","(10.0, 16.0, 15.7)"
09-01-2023 14:51:44.535098,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.8, 1.796)","(6.5, 11.0, 10.130434782608695)","(31.0, 60.0, 58.92857142857143)","(3.5, 4.6, 4.52)","(10.0, 16.0, 15.7)"
09-01-2023 14:51:45.430840,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.8, 1.7907142857142857)","(6.5, 11.0, 10.439024390243903)","(31.0, 60.0, 58.92857142857143)","(3.5, 4.6, 4.52)","(10.0, 16.0, 15.7)"
09-01-2023 14:51:46.361752,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7822222222222222)","(6.5, 11.0, 10.708333333333334)","(31.0, 60.0, 58.92857142857143)","(3.5, 4.6, 4.52)","(10.0, 16.0, 16.46153846153846)"
09-01-2023 14:51:47.337996,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.778)","(6.5, 11.0, 10.814285714285715)","(31.0, 60.0, 58.92857142857143)","(3.5, 4.6, 4.52)","(10.0, 17.5, 16.1)"
09-01-2023 14:51:48.383081,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7807692307692309)","(6.5, 11.0, 10.85483870967742)","(31.0, 60.0, 58.611111111111114)","(3.5, 4.6, 4.52)","(10.0, 17.5, 16.1)"
09-01-2023 14:51:49.418480,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.773076923076923)","(6.5, 11.0, 10.890243902439025)","(31.0, 60.0, 58.611111111111114)","(3.5, 4.6, 4.52)","(10.0, 17.5, 16.333333333333332)"
09-01-2023 14:51:50.386458,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7760869565217392)","(6.5, 11.0, 10.855555555555556)","(31.0, 60.0, 58.611111111111114)","(3.5, 4.6, 4.52)","(10.0, 17.5, 17.35)"
09-01-2023 14:51:51.223645,"(14.0, 24.0, 22.78688524590164)","(1.65, 1.79, 1.7714285714285714)","(6.5, 11.0, 10.855555555555556)","(31.0, 60.0, 58.611111111111114)","(3.5, 4.6, 4.52)","(10.0, 17.5, 17.35)"
09-01-2023 14:51:52.152144,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7732258064516129)","(6.5, 11.0, 10.881818181818181)","(31.0, 60.0, 58.611111111111114)","(3.5, 4.6, 4.503448275862069)","(10.0, 17.5, 17.35)"
09-01-2023 14:51:53.164318,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7663636363636364)","(6.5, 11.0, 10.881818181818181)","(31.0, 60.0, 58.93617021276596)","(3.5, 4.6, 4.52)","(10.0, 17.5, 17.35)"
09-01-2023 14:51:54.203644,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7663636363636364)","(7.0, 11.0, 10.881818181818181)","(31.0, 60.0, 58.57142857142857)","(3.5, 4.6, 4.52)","(10.0, 17.5, 17.35)"
09-01-2023 14:51:55.178515,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7621428571428572)","(7.0, 11.0, 10.881818181818181)","(31.0, 60.0, 58.57142857142857)","(3.5, 4.6, 4.5473684210526315)","(10.0, 17.5, 16.629032258064516)"
09-01-2023 14:51:56.102596,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7663636363636364)","(7.0, 11.0, 10.936363636363636)","(31.0, 60.0, 58.57142857142857)","(3.5, 4.6, 4.5285714285714285)","(10.0, 17.5, 16.454545454545453)"
09-01-2023 14:51:56.952926,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7642857142857142)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 53.9622641509434)","(3.5, 4.6, 4.5285714285714285)","(10.0, 17.5, 16.454545454545453)"
09-01-2023 14:51:57.888963,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7692307692307692)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 53.723404255319146)","(3.5, 4.6, 4.5473684210526315)","(10.0, 17.5, 16.454545454545453)"
09-01-2023 14:51:58.875999,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.7684)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 53.723404255319146)","(3.5, 4.6, 4.542857142857143)","(10.0, 17.5, 16.454545454545453)"
09-01-2023 14:51:59.902985,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.79, 1.772)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.6, 4.544444444444444)","(10.0, 17.5, 16.77777777777778)"
09-01-2023 14:52:00.884938,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.77, 1.7672413793103448)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.6, 4.542857142857143)","(10.0, 17.5, 16.77777777777778)"
09-01-2023 14:52:01.831828,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.78, 1.775)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.6, 4.542857142857143)","(10.0, 17.5, 16.88095238095238)"
09-01-2023 14:52:02.816382,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.78, 1.775)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.6, 4.542857142857143)","(10.0, 17.5, 16.88095238095238)"
09-01-2023 14:52:03.677528,"(14.0, 24.0, 22.806451612903224)","(1.65, 1.78, 1.775)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.6, 4.542857142857143)","(10.0, 17.5, 16.88095238095238)"
09-01-2023 14:52:04.557163,"(14.0, 24.0, 22.87878787878788)","(1.65, 1.76, 1.7565217391304349)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.6, 4.577272727272727)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:05.469772,"(14.0, 24.0, 22.87878787878788)","(1.65, 1.76, 1.7578947368421052)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.7, 4.565384615384615)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:06.487498,"(14.0, 26.0, 25.25)","(1.65, 1.76, 1.7579746835443038)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.729729729729726)","(3.5, 4.7, 4.565384615384615)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:07.527997,"(14.0, 26.0, 25.5)","(1.65, 1.75, 1.7479166666666666)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.7, 4.565384615384615)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:08.534854,"(14.0, 29.0, 27.263157894736842)","(1.65, 1.75, 1.7485294117647059)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.7, 4.565384615384615)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:09.497248,"(14.0, 29.0, 28.05263157894737)","(1.65, 1.75, 1.7485294117647059)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.60526315789474)","(3.5, 4.7, 4.582926829268293)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:10.452647,"(14.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7451612903225806)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.582926829268293)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:11.348806,"(14.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7451612903225806)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.582926829268293)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:12.289100,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7451612903225806)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.570833333333334)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:13.233473,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7465217391304348)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.570833333333334)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:14.142262,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7465217391304348)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.77272727272727)","(3.5, 4.7, 4.6)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:15.068498,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7442857142857142)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.77272727272727)","(3.5, 4.7, 4.625925925925926)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:16.063385,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7353488372093022)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.641176470588235)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:16.973186,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7365)","(7.0, 11.0, 10.97)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.641176470588235)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:17.815332,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7365)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.641176470588235)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:18.776047,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7365)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.641176470588235)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:19.801167,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7365)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.662962962962963)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:20.790225,"(15.0, 29.0, 27.772727272727273)","(1.65, 1.75, 1.7365)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.666666666666664)","(3.5, 4.7, 4.662962962962963)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:21.780369,"(15.0, 28.0, 27.857142857142858)","(1.65, 1.74, 1.738611111111111)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.77272727272727)","(3.5, 4.7, 4.662962962962963)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:22.763540,"(15.0, 28.0, 27.857142857142858)","(1.65, 1.74, 1.738611111111111)","(7.0, 11.0, 10.972727272727273)","(31.0, 55.0, 54.77272727272727)","(3.5, 4.7, 4.662962962962963)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:23.659495,"(15.0, 28.0, 27.857142857142858)","(1.65, 1.74, 1.738507462686567)","(7.0, 11.0, 10.972727272727273)","(31.0, 80.0, 74.0)","(3.5, 4.7, 4.648837209302325)","(10.0, 17.5, 16.958333333333332)"
09-01-2023 14:52:24.614622,"(15.0, 28.0, 27.857142857142858)","(1.6, 1.73, 1.722)","(7.0, 11.0, 10.972727272727273)","(31.0, 80.0, 71.53846153846153)","(3.5, 4.7, 4.654117647058823)","(10.0, 17.5, 17.11111111111111)"
09-01-2023 14:52:25.476798,"(15.0, 28.0, 27.857142857142858)","(1.6, 1.73, 1.721111111111111)","(7.0, 11.0, 10.972727272727273)","(31.0, 80.0, 73.63636363636364)","(3.5, 4.8, 4.654117647058823)","(10.0, 17.5, 17.11111111111111)"
09-01-2023 14:52:26.384796,"(15.0, 28.0, 27.857142857142858)","(1.6, 1.73, 1.7208333333333332)","(7.0, 11.0, 10.972727272727273)","(31.0, 80.0, 74.5945945945946)","(3.5, 4.8, 4.6499999999999995)","(10.0, 18.5, 18.264705882352942)"
09-01-2023 14:52:27.405306,"(15.0, 28.0, 27.857142857142858)","(1.6, 1.73, 1.7223809523809523)","(7.0, 11.0, 11.3)","(31.0, 80.0, 75.34883720930233)","(3.5, 4.8, 4.652873563218391)","(10.0, 18.5, 17.5)"
09-01-2023 14:52:28.448587,"(15.0, 28.0, 27.857142857142858)","(1.6, 1.73, 1.7223809523809523)","(7.0, 11.5, 11.3)","(31.0, 80.0, 75.34883720930233)","(3.5, 4.8, 4.652873563218391)","(10.0, 18.5, 17.5)"
09-01-2023 14:52:29.394601,"(15.0, 28.0, 27.857142857142858)","(1.6, 1.73, 1.7223809523809523)","(7.0, 11.5, 11.279661016949152)","(31.0, 80.0, 75.34883720930233)","(3.5, 4.8, 4.652873563218391)","(10.0, 18.5, 17.5)"
09-01-2023 14:52:30.248551,"(15.0, 28.0, 27.857142857142858)","(1.6, 1.72, 1.7163636363636363)","(7.0, 11.5, 11.23469387755102)","(31.0, 80.0, 75.34883720930233)","(3.5, 4.8, 4.652873563218391)","(10.0, 18.5, 17.5)"
09-01-2023 14:52:31.189052,"(16.0, 28.0, 27.857142857142858)","(1.55, 1.72, 1.7186206896551723)","(7.5, 11.5, 11.426470588235293)","(31.0, 80.0, 74.28571428571428)","(3.6, 4.8, 4.652873563218391)","(11.0, 18.5, 17.5)"
09-01-2023 14:52:32.202521,"(16.0, 28.0, 27.857142857142858)","(1.55, 1.72, 1.7186206896551723)","(7.5, 11.5, 11.426470588235293)","(31.0, 80.0, 72.82051282051282)","(3.6, 4.8, 4.652873563218391)","(11.0, 18.5, 17.653846153846153)"
09-01-2023 14:52:33.245446,"(16.0, 29.0, 27.95)","(1.55, 1.72, 1.7186206896551723)","(7.5, 11.5, 11.443181818181818)","(31.0, 80.0, 72.82051282051282)","(3.6, 4.8, 4.652873563218391)","(11.0, 18.5, 17.5)"
09-01-2023 14:52:34.330861,"(16.0, 29.0, 28.294117647058822)","(1.55, 1.72, 1.7186206896551723)","(7.5, 11.5, 11.443181818181818)","(31.0, 80.0, 72.82051282051282)","(3.6, 4.8, 4.634042553191489)","(11.0, 18.5, 17.653846153846153)"
09-01-2023 14:52:35.333769,"(16.0, 29.0, 28.294117647058822)","(1.55, 1.72, 1.7186206896551723)","(7.5, 11.5, 11.443181818181818)","(31.0, 80.0, 72.82051282051282)","(3.6, 4.7, 4.633333333333333)","(11.0, 18.5, 17.357142857142858)"
09-01-2023 14:52:36.240902,"(16.0, 29.0, 28.294117647058822)","(1.55, 1.72, 1.7186206896551723)","(7.5, 11.5, 11.443181818181818)","(31.0, 80.0, 72.82051282051282)","(3.6, 4.7, 4.633333333333333)","(11.0, 18.0, 17.357142857142858)"
09-01-2023 14:52:37.107327,"(16.0, 29.0, 28.294117647058822)","(1.55, 1.72, 1.7186206896551723)","(8.0, 11.5, 11.443181818181818)","(31.0, 80.0, 72.82051282051282)","(3.7, 4.7, 4.633333333333333)","(11.0, 18.0, 17.217391304347824)"
09-01-2023 14:52:38.108948,"(16.0, 29.0, 28.294117647058822)","(1.55, 1.72, 1.7186206896551723)","(8.0, 11.5, 11.443181818181818)","(31.0, 80.0, 72.82051282051282)","(3.7, 4.7, 4.633333333333333)","(11.0, 18.0, 17.72222222222222)"
09-01-2023 14:52:39.159539,"(16.0, 29.0, 28.25)","(1.55, 1.7, 1.7097727272727272)","(8.0, 11.5, 11.464285714285714)","(31.0, 80.0, 72.82051282051282)","(3.7, 4.7, 4.584745762711864)","(11.0, 18.5, 17.6)"
09-01-2023 14:52:40.126499,"(16.0, 29.0, 28.428571428571427)","(1.55, 1.72, 1.7143396226415093)","(8.0, 11.5, 11.464285714285714)","(31.0, 80.0, 72.82051282051282)","(3.7, 4.7, 4.6)","(11.0, 18.5, 18.055555555555557)"
09-01-2023 14:52:41.131100,"(16.0, 29.0, 28.428571428571427)","(1.55, 1.72, 1.718)","(8.0, 11.5, 11.464285714285714)","(31.0, 80.0, 72.82051282051282)","(3.7, 4.7, 4.584745762711864)","(11.0, 18.5, 17.5)"
09-01-2023 14:52:42.038479,"(16.0, 29.0, 28.428571428571427)","(1.55, 1.72, 1.7118518518518517)","(8.0, 11.5, 11.464285714285714)","(31.0, 80.0, 72.82051282051282)","(3.7, 4.7, 4.584745762711864)","(11.0, 18.5, 18.136363636363637)"
09-01-2023 14:52:42.979836,"(16.0, 29.0, 28.428571428571427)","(1.55, 1.7, 1.6984375)","(8.0, 11.5, 11.464285714285714)","(31.0, 80.0, 73.63636363636364)","(3.7, 4.7, 4.584745762711864)","(11.0, 18.5, 18.136363636363637)"
09-01-2023 14:52:43.951409,"(16.0, 29.0, 28.428571428571427)","(1.55, 1.71, 1.6964102564102563)","(8.0, 11.5, 11.464285714285714)","(31.0, 70.0, 69.0909090909091)","(3.7, 4.7, 4.584745762711864)","(11.0, 18.5, 17.642857142857142)"
09-01-2023 14:52:44.939292,"(16.0, 28.0, 27.8)","(1.55, 1.71, 1.6960526315789473)","(8.0, 11.5, 11.464285714285714)","(31.0, 70.0, 67.6923076923077)","(3.7, 4.7, 4.575)","(11.0, 18.5, 17.342105263157894)"
09-01-2023 14:52:46.014035,"(16.0, 28.0, 27.9)","(1.55, 1.71, 1.6939393939393939)","(8.0, 11.5, 11.464285714285714)","(31.0, 70.0, 67.14285714285714)","(3.7, 4.7, 4.625)","(11.0, 18.5, 17.342105263157894)"
09-01-2023 14:52:47.138900,"(16.0, 28.0, 27.8)","(1.55, 1.71, 1.6951948051948051)","(8.0, 11.5, 11.464285714285714)","(31.0, 70.0, 67.14285714285714)","(3.7, 4.7, 4.621428571428572)","(11.0, 18.5, 17.342105263157894)"
09-01-2023 14:52:48.142559,"(16.0, 28.0, 27.8)","(1.55, 1.7, 1.690806451612903)","(8.0, 11.5, 11.464285714285714)","(31.0, 70.0, 62.72727272727273)","(3.7, 4.7, 4.621428571428572)","(11.0, 18.5, 17.4)"
09-01-2023 14:52:49.022912,"(16.0, 28.0, 27.9)","(1.55, 1.7, 1.6896551724137931)","(8.0, 11.5, 11.464285714285714)","(31.0, 65.0, 62.72727272727273)","(3.7, 4.7, 4.621428571428572)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:50.066608,"(16.0, 28.0, 27.8)","(1.55, 1.7, 1.6889908256880732)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.63157894736842)","(3.7, 4.7, 4.621428571428572)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:51.102985,"(16.0, 28.0, 27.9)","(1.55, 1.7, 1.6889908256880732)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.63157894736842)","(3.7, 4.7, 4.621428571428572)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:52.178870,"(16.0, 28.0, 27.90909090909091)","(1.55, 1.7, 1.6889908256880732)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.63157894736842)","(3.7, 4.7, 4.621428571428572)","(11.0, 18.5, 17.529411764705884)"
