,Electric Heidi,Claretown Ann,Aston Jasper,Smiling Quartile,Mythical Queen,Stopped Short,Aston Esme,Caesars Palace
16-12-2022 14:52:53.152164,"(4.4, 6.0, 5.528787878787878)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.8)","(8.5, 9.6, 9.4)","(26.0, 60.0, 58.888888888888886)","(5.5, 7.2, 6.661224489795918)"
16-12-2022 14:52:54.447134,"(4.4, 5.9, 5.753333333333334)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 22.6)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.76)","(8.5, 9.6, 9.4)","(26.0, 60.0, 58.888888888888886)","(5.5, 7.2, 6.661224489795918)"
16-12-2022 14:52:55.806364,"(4.4, 5.9, 5.753333333333334)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 22.6)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.733333333333333)","(8.5, 9.6, 9.4)","(26.0, 60.0, 58.888888888888886)","(5.5, 7.2, 6.661224489795918)"
16-12-2022 14:52:57.020627,"(4.4, 5.9, 5.753333333333334)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 22.6)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.733333333333333)","(8.5, 9.6, 9.4)","(26.0, 60.0, 58.888888888888886)","(5.5, 7.2, 6.661224489795918)"
16-12-2022 14:52:58.242718,"(4.4, 5.9, 5.753333333333334)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.85)","(8.5, 9.6, 9.4)","(26.0, 60.0, 58.888888888888886)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:52:59.606892,"(4.4, 5.9, 5.753333333333334)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.65625)","(8.5, 9.6, 9.4)","(26.0, 60.0, 58.888888888888886)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:00.880967,"(4.4, 5.9, 5.753333333333334)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.65625)","(8.5, 9.6, 9.4)","(26.0, 60.0, 58.888888888888886)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:02.175447,"(4.4, 5.9, 5.753333333333334)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.65625)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0625)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:03.664406,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.738095238095238)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0625)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:05.078801,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 22.6)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.770833333333333)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0625)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:06.282924,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 22.6)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.770833333333333)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0625)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:07.396732,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 22.6)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.770833333333333)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:08.516011,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.7105263157894735)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:09.688496,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.7105263157894735)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:10.854293,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.7105263157894735)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:12.066821,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.9893181818181818)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.7105263157894735)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:13.298169,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.666666666666667)","(8.5, 9.6, 9.4)","(26.0, 60.0, 59.0)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:14.467366,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.578947368421052)","(8.5, 9.6, 9.443478260869565)","(26.0, 60.0, 59.0)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:15.632515,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 25.0, 23.76923076923077)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.578947368421052)","(8.5, 9.6, 9.443478260869565)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:16.834150,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 25.0, 24.11111111111111)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.578947368421052)","(8.5, 9.6, 9.443478260869565)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:17.920570,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 25.0, 24.11111111111111)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.578947368421052)","(8.5, 9.6, 9.428571428571429)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:18.982396,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.428571428571427)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.578947368421052)","(8.5, 9.6, 9.428571428571429)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:20.041167,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.23076923076923)","(51.0, 90.0, 76.36363636363636)","(4.4, 6.0, 5.7)","(8.5, 9.6, 9.428571428571429)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:21.080413,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.23076923076923)","(51.0, 90.0, 76.36363636363636)","(4.4, 5.9, 5.62)","(8.5, 9.6, 9.529411764705882)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:22.162143,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.23076923076923)","(51.0, 90.0, 76.36363636363636)","(4.4, 5.9, 5.62)","(8.5, 9.6, 9.529411764705882)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:23.251335,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.166666666666668)","(51.0, 90.0, 76.36363636363636)","(4.4, 5.9, 5.641176470588236)","(8.5, 9.6, 9.529411764705882)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:24.420997,"(4.4, 5.9, 5.742857142857143)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.166666666666668)","(51.0, 90.0, 76.36363636363636)","(4.4, 5.9, 5.641176470588236)","(8.5, 9.6, 9.529411764705882)","(26.0, 60.0, 59.25)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:25.492183,"(4.4, 5.9, 5.771428571428571)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.166666666666668)","(51.0, 90.0, 76.36363636363636)","(4.4, 5.9, 5.62)","(8.5, 9.6, 9.575)","(26.0, 60.0, 59.57142857142857)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:26.569849,"(4.4, 5.9, 5.771428571428571)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.285714285714285)","(51.0, 90.0, 77.5)","(4.4, 5.9, 5.85)","(8.5, 9.6, 9.56)","(26.0, 60.0, 59.583333333333336)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:27.624748,"(4.4, 5.9, 5.753333333333334)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.375)","(51.0, 90.0, 77.5)","(4.4, 6.2, 5.926086956521739)","(8.5, 9.8, 9.760000000000002)","(31.0, 60.0, 59.583333333333336)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:28.699682,"(4.4, 5.9, 5.723529411764706)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.375)","(51.0, 90.0, 77.5)","(4.4, 6.2, 5.892)","(8.5, 9.8, 9.760000000000002)","(31.0, 60.0, 59.583333333333336)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:29.713459,"(4.4, 5.9, 5.723529411764706)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.375)","(51.0, 90.0, 77.5)","(4.4, 6.2, 5.85)","(8.5, 9.8, 9.760000000000002)","(31.0, 60.0, 59.583333333333336)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:30.767674,"(4.4, 5.9, 5.723529411764706)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.375)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 5.85)","(8.5, 9.8, 9.760000000000002)","(31.0, 60.0, 59.583333333333336)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:31.816858,"(4.4, 5.9, 5.723529411764706)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.285714285714285)","(51.0, 90.0, 77.5)","(4.4, 6.2, 6.017391304347826)","(8.5, 9.8, 9.760000000000002)","(31.0, 60.0, 59.583333333333336)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:32.831955,"(4.4, 5.9, 5.723529411764706)","(2.6, 3.0, 2.992777777777778)","(10.0, 24.0, 23.166666666666668)","(51.0, 85.0, 73.33333333333333)","(4.4, 6.2, 6.017391304347826)","(8.5, 9.8, 9.760000000000002)","(31.0, 60.0, 59.57142857142857)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:33.885367,"(4.4, 5.9, 5.723529411764706)","(2.6, 3.0, 2.992972972972973)","(10.0, 24.0, 23.166666666666668)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 6.017391304347826)","(8.5, 9.8, 9.760000000000002)","(31.0, 60.0, 59.57142857142857)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:34.933647,"(4.4, 5.8, 5.771428571428571)","(2.6, 3.0, 2.992972972972973)","(10.0, 24.0, 23.166666666666668)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 6.0062500000000005)","(8.5, 9.8, 9.760000000000002)","(31.0, 60.0, 59.57142857142857)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:35.981896,"(4.4, 5.6, 5.590909090909091)","(2.6, 3.0, 2.9928)","(10.0, 24.0, 22.181818181818183)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.4, 5.972222222222222)","(8.5, 9.8, 9.666666666666668)","(31.0, 60.0, 59.705882352941174)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:37.031192,"(4.4, 5.6, 5.333333333333333)","(2.6, 3.0, 2.992972972972973)","(10.0, 24.0, 22.181818181818183)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.4, 5.92)","(8.5, 9.8, 9.925)","(31.0, 60.0, 59.84848484848485)","(5.5, 7.2, 6.645)"
16-12-2022 14:53:38.097831,"(4.4, 5.4, 5.325)","(2.6, 3.0, 2.9968421052631578)","(10.0, 24.0, 22.823529411764707)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.4, 6.027027027027027)","(8.5, 10.0, 9.8)","(31.0, 60.0, 63.1578947368421)","(5.5, 7.2, 6.637974683544304)"
16-12-2022 14:53:39.085608,"(4.4, 5.5, 5.38)","(2.6, 3.05, 3.0444444444444443)","(10.0, 24.0, 22.46153846153846)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.4, 5.9818181818181815)","(8.5, 10.0, 9.963636363636363)","(31.0, 75.0, 65.9375)","(5.5, 7.2, 6.92)"
16-12-2022 14:53:40.126125,"(4.4, 5.5, 5.414285714285715)","(2.6, 3.05, 3.0389473684210526)","(10.0, 24.0, 22.46153846153846)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.4, 5.9818181818181815)","(8.5, 10.0, 10.142857142857142)","(31.0, 70.0, 64.82758620689656)","(5.5, 7.0, 6.828571428571428)"
16-12-2022 14:53:41.156105,"(4.4, 5.5, 5.411111111111111)","(2.6, 3.05, 3.0395)","(10.0, 24.0, 22.46153846153846)","(51.0, 90.0, 72.22222222222223)","(4.4, 6.4, 6.04)","(8.5, 10.5, 10.222222222222221)","(31.0, 70.0, 65.58823529411765)","(5.5, 7.0, 6.745454545454545)"
16-12-2022 14:53:42.162344,"(4.4, 5.5, 5.411111111111111)","(2.6, 3.05, 3.039838709677419)","(10.0, 24.0, 22.333333333333332)","(51.0, 90.0, 72.22222222222223)","(4.4, 6.2, 5.9714285714285715)","(8.5, 10.5, 10.117647058823529)","(31.0, 70.0, 65.58823529411765)","(5.5, 7.0, 6.699999999999999)"
16-12-2022 14:53:43.209112,"(4.4, 5.6, 5.58235294117647)","(2.6, 3.05, 3.039838709677419)","(10.0, 24.0, 22.22222222222222)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 10.088235294117647)","(31.0, 70.0, 65.58823529411765)","(5.5, 7.0, 6.699999999999999)"
16-12-2022 14:53:44.298084,"(4.4, 5.6, 5.581818181818181)","(2.6, 3.05, 3.039838709677419)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 9.846666666666668)","(31.0, 70.0, 65.58823529411765)","(5.5, 7.0, 6.699999999999999)"
16-12-2022 14:53:45.309669,"(4.4, 5.6, 5.566666666666666)","(2.6, 3.05, 3.039838709677419)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 72.22222222222223)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 9.98421052631579)","(31.0, 70.0, 65.58823529411765)","(5.5, 7.0, 6.699999999999999)"
16-12-2022 14:53:46.313662,"(4.4, 5.6, 5.581818181818181)","(2.6, 3.05, 3.039838709677419)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 72.22222222222223)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 10.091666666666667)","(31.0, 70.0, 65.58823529411765)","(5.5, 7.0, 6.699999999999999)"
16-12-2022 14:53:47.262497,"(4.4, 5.6, 5.56)","(2.6, 3.05, 3.039838709677419)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 10.123076923076923)","(31.0, 70.0, 67.5)","(5.5, 7.0, 6.699999999999999)"
16-12-2022 14:53:48.221851,"(4.4, 5.7, 5.585714285714285)","(2.6, 3.05, 3.041)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 10.123076923076923)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.699999999999999)"
16-12-2022 14:53:49.251725,"(4.4, 5.7, 5.638461538461539)","(2.6, 3.05, 3.0418181818181815)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 10.123076923076923)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.815384615384615)"
16-12-2022 14:53:50.245696,"(4.4, 5.7, 5.6)","(2.6, 3.05, 3.0418181818181815)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 10.123076923076923)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.815384615384615)"
16-12-2022 14:53:51.233550,"(4.4, 5.7, 5.6)","(2.6, 3.05, 3.0437499999999997)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 73.33333333333333)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 10.123076923076923)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.815384615384615)"
16-12-2022 14:53:52.215935,"(4.4, 5.7, 5.638461538461539)","(2.6, 3.05, 3.0437499999999997)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 72.22222222222223)","(4.4, 6.2, 5.926315789473684)","(8.5, 10.5, 10.01)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.815384615384615)"
16-12-2022 14:53:53.174954,"(4.4, 5.7, 5.6)","(2.6, 3.05, 3.0477272727272724)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 72.22222222222223)","(4.4, 6.2, 5.896)","(8.5, 10.5, 9.975000000000001)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.834482758620689)"
16-12-2022 14:53:54.141447,"(4.4, 5.7, 5.638461538461539)","(2.6, 3.05, 3.0477272727272724)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 72.0)","(4.4, 6.2, 5.896)","(8.5, 10.5, 9.975000000000001)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.834482758620689)"
16-12-2022 14:53:55.139647,"(4.4, 5.7, 5.6)","(2.6, 3.05, 3.048148148148148)","(10.0, 24.0, 20.235294117647058)","(51.0, 90.0, 72.0)","(4.4, 6.2, 5.896)","(8.5, 10.5, 9.975000000000001)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.834482758620689)"
16-12-2022 14:53:56.179046,"(4.4, 5.7, 5.638461538461539)","(2.6, 3.05, 3.0482558139534883)","(10.0, 24.0, 21.62962962962963)","(51.0, 90.0, 72.22222222222223)","(4.6, 6.2, 5.896)","(8.5, 10.5, 9.975000000000001)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.834482758620689)"
16-12-2022 14:53:57.261723,"(4.4, 5.7, 5.585714285714285)","(2.6, 3.05, 3.0482558139534883)","(10.0, 24.0, 21.866666666666667)","(51.0, 90.0, 72.22222222222223)","(4.6, 6.2, 5.6886363636363635)","(8.5, 10.5, 10.01)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.834482758620689)"
16-12-2022 14:53:58.325167,"(4.4, 5.7, 5.65)","(2.6, 3.05, 3.0482558139534883)","(10.0, 24.0, 21.935483870967744)","(51.0, 90.0, 72.5)","(4.6, 5.9, 5.6909090909090905)","(8.5, 10.5, 10.15)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.9399999999999995)"
16-12-2022 14:53:59.330667,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.0873684210526315)","(10.0, 24.0, 22.064516129032256)","(51.0, 90.0, 72.5)","(4.6, 5.8, 5.575)","(8.5, 10.5, 10.15)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.834482758620689)"
16-12-2022 14:54:00.372228,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(10.0, 24.0, 22.064516129032256)","(51.0, 90.0, 78.33333333333333)","(4.6, 5.7, 5.616666666666667)","(8.5, 10.5, 10.173333333333334)","(31.0, 70.0, 68.26923076923077)","(5.5, 7.0, 6.733333333333333)"
16-12-2022 14:54:01.390516,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083673469387755)","(10.0, 24.0, 21.5)","(51.0, 90.0, 77.14285714285714)","(4.6, 5.7, 5.546153846153846)","(8.5, 10.5, 10.173333333333334)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.733333333333333)"
16-12-2022 14:54:02.415492,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083673469387755)","(10.0, 24.0, 21.5)","(51.0, 90.0, 77.14285714285714)","(4.6, 5.7, 5.575)","(8.5, 10.5, 9.669230769230769)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.788888888888889)"
16-12-2022 14:54:03.435112,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.080246913580247)","(10.0, 24.0, 22.0)","(51.0, 90.0, 77.14285714285714)","(4.6, 5.7, 5.575)","(8.5, 10.5, 9.669230769230769)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.841666666666667)"
16-12-2022 14:54:04.503809,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.080246913580247)","(10.0, 24.0, 22.166666666666668)","(51.0, 80.0, 77.14285714285714)","(4.6, 5.7, 5.62)","(8.5, 10.5, 9.669230769230769)","(31.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.841666666666667)"
16-12-2022 14:54:05.538491,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.080246913580247)","(12.0, 24.0, 22.166666666666668)","(51.0, 90.0, 77.14285714285714)","(4.6, 5.7, 5.566666666666666)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.873333333333333)"
16-12-2022 14:54:06.588028,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.080246913580247)","(12.0, 24.0, 21.46153846153846)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.7, 5.566666666666666)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.873333333333333)"
16-12-2022 14:54:07.668667,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.080246913580247)","(12.0, 24.0, 22.058823529411764)","(51.0, 90.0, 72.5)","(4.6, 5.7, 5.62)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.7405405405405405)"
16-12-2022 14:54:08.703742,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.058823529411764)","(51.0, 90.0, 72.5)","(4.6, 5.7, 5.62)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.757575757575758)"
16-12-2022 14:54:09.717932,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.058823529411764)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.63125)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.757575757575758)"
16-12-2022 14:54:10.755156,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.058823529411764)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.63125)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.757575757575758)"
16-12-2022 14:54:11.800958,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.058823529411764)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.816666666666666)"
16-12-2022 14:54:12.897056,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.166666666666668)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.816666666666666)"
16-12-2022 14:54:13.992139,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.166666666666668)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.816666666666666)"
16-12-2022 14:54:15.097809,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.166666666666668)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.816666666666666)"
16-12-2022 14:54:16.169304,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.166666666666668)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.93103448275862)","(5.5, 7.0, 6.816666666666666)"
16-12-2022 14:54:17.236472,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.307692307692307)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.6)","(5.5, 7.0, 6.816666666666666)"
16-12-2022 14:54:18.234595,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.307692307692307)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.0, 6.9714285714285715)"
16-12-2022 14:54:19.255694,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 21.46153846153846)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.0, 6.9714285714285715)"
16-12-2022 14:54:20.319124,"(4.4, 5.7, 5.65)","(2.6, 3.1, 3.083838383838384)","(12.0, 24.0, 22.058823529411764)","(51.0, 90.0, 72.22222222222223)","(4.6, 5.8, 5.575)","(8.5, 10.5, 9.669230769230769)","(41.0, 70.0, 67.85714285714286)","(5.5, 7.0, 6.9714285714285715)"
