,Apollo Dreamz,Miki Magic,Jilliby Typhoon,Bronski Delight,Isntthatright,Captain Braveheart,Turbo Bromac Nz,Lancelot Bromac Nz,Jay Tee Tyron Nz,English Dance
10-01-2023 16:41:28.575003,"(1.95, 2.02, 1.9763636363636363)","(8.5, 18.0, 15.214285714285715)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.4, 7.866666666666666)","(31.0, 50.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:29.874087,"(1.95, 2.02, 1.997142857142857)","(8.5, 18.0, 15.214285714285715)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:31.232968,"(1.95, 2.02, 2.017878787878788)","(8.5, 18.0, 15.214285714285715)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:32.463453,"(1.95, 2.02, 2.017878787878788)","(8.5, 18.0, 15.214285714285715)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:33.703642,"(1.95, 2.02, 2.017878787878788)","(8.5, 18.0, 15.214285714285715)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:34.877876,"(1.95, 2.08, 2.0624324324324323)","(8.5, 18.0, 15.214285714285715)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:36.131495,"(1.95, 2.08, 2.058051948051948)","(8.5, 18.0, 13.863636363636363)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:37.418086,"(1.95, 2.08, 2.058051948051948)","(8.5, 18.0, 13.863636363636363)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:38.717609,"(1.95, 2.08, 2.058051948051948)","(8.5, 17.5, 13.9)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:40.058124,"(1.95, 2.08, 2.058051948051948)","(8.5, 17.5, 14.642857142857142)","(7.0, 14.0, 13.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.7)"
10-01-2023 16:41:41.432193,"(1.95, 2.08, 2.058051948051948)","(8.5, 17.0, 13.7)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:42.765115,"(1.95, 2.08, 1.988235294117647)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:44.427232,"(1.95, 2.08, 2.061184210526316)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:45.907925,"(1.95, 2.08, 2.061184210526316)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:47.357006,"(1.95, 2.08, 2.061184210526316)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:48.829895,"(1.95, 2.08, 2.061184210526316)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:50.340559,"(1.95, 2.08, 2.06)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:51.745173,"(1.95, 2.08, 2.06)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:53.264895,"(1.95, 2.08, 2.06)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:54.557645,"(1.95, 2.08, 2.06)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:55.871261,"(1.95, 2.08, 2.06)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.661538461538461)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:57.165220,"(1.95, 2.08, 2.0153846153846153)","(8.5, 17.0, 12.875)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.2, 7.371428571428572)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:41:58.629729,"(1.95, 2.08, 1.9718181818181817)","(8.5, 17.0, 13.333333333333334)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.56)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:42:00.128771,"(1.95, 2.08, 2.051282051282051)","(8.5, 17.0, 13.333333333333334)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:42:01.497038,"(1.95, 2.08, 2.051282051282051)","(8.5, 17.0, 13.333333333333334)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.333333333333334)"
10-01-2023 16:42:02.952526,"(1.95, 2.08, 2.0502777777777776)","(8.5, 17.0, 14.0)","(7.0, 14.0, 13.6)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 15.166666666666666)"
10-01-2023 16:42:04.279604,"(1.95, 2.06, 2.0502777777777776)","(8.5, 16.5, 14.166666666666666)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 18.5, 15.9)"
10-01-2023 16:42:05.604648,"(1.95, 2.06, 2.0383333333333336)","(8.5, 15.5, 12.642857142857142)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.5, 16.2)"
10-01-2023 16:42:06.901540,"(1.95, 2.06, 2.0455555555555556)","(8.5, 15.5, 12.5)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 18.0, 16.0)"
10-01-2023 16:42:08.186929,"(1.95, 2.06, 2.0455555555555556)","(8.5, 15.0, 12.5)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 18.5, 16.0)"
10-01-2023 16:42:09.569389,"(1.95, 2.06, 2.0455555555555556)","(8.5, 15.0, 13.9)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 18.5, 15.333333333333334)"
10-01-2023 16:42:10.895415,"(1.95, 2.06, 2.0455555555555556)","(8.5, 17.5, 13.5)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 16.25)"
10-01-2023 16:42:12.280589,"(1.95, 2.06, 2.0455555555555556)","(8.5, 17.0, 13.333333333333334)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 16.25)"
10-01-2023 16:42:13.703041,"(1.95, 2.06, 2.0455555555555556)","(8.5, 17.0, 13.5)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 16.25)"
10-01-2023 16:42:15.199944,"(1.95, 2.06, 2.01)","(8.5, 16.5, 13.75)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.56)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 19.0, 16.5)"
10-01-2023 16:42:16.579318,"(1.95, 2.06, 2.01)","(8.5, 16.0, 14.166666666666666)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.64)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 18.5, 15.5)"
10-01-2023 16:42:17.926656,"(1.95, 2.06, 1.994)","(8.5, 15.5, 13.833333333333334)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.64)","(31.0, 48.0, 44.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 18.5, 17.1)"
10-01-2023 16:42:19.402864,"(1.95, 2.06, 1.994)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.64)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 18.0, 17.1)"
10-01-2023 16:42:20.773456,"(1.95, 2.06, 1.994)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 7.8, 7.5636363636363635)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 18.0, 15.277777777777779)"
10-01-2023 16:42:22.164495,"(1.95, 2.06, 1.99)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.5, 16.166666666666668)"
10-01-2023 16:42:23.449055,"(1.95, 2.06, 1.99)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 13.25)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.5, 16.166666666666668)"
10-01-2023 16:42:24.807625,"(1.95, 2.06, 1.99)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 13.0)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.5, 16.166666666666668)"
10-01-2023 16:42:26.176583,"(1.95, 2.06, 1.99)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.5, 16.3)"
10-01-2023 16:42:27.524309,"(1.95, 2.06, 1.99)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:28.953054,"(1.95, 2.06, 1.99)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:30.345265,"(1.95, 2.06, 2.012857142857143)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:31.725608,"(1.95, 2.06, 2.012857142857143)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 42.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:33.056297,"(1.95, 2.06, 2.0380000000000003)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:34.405959,"(1.95, 2.06, 2.045714285714286)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.5, 12.5)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:35.689230,"(1.95, 2.06, 2.045714285714286)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:36.997743,"(1.95, 2.06, 2.0375)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:38.343906,"(1.95, 2.06, 2.0375)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:39.775269,"(1.95, 2.06, 2.0375)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 44.666666666666664)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:41.122169,"(1.95, 2.06, 2.0375)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 48.0, 46.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:42.460841,"(1.95, 2.06, 2.0375)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 50.0, 46.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 15.055555555555555)"
10-01-2023 16:42:43.897401,"(1.95, 2.06, 2.015)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 50.0, 49.515151515151516)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 17.0, 14.833333333333334)"
10-01-2023 16:42:45.292905,"(1.95, 2.06, 2.015)","(8.5, 15.0, 13.055555555555555)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.833333333333334)"
10-01-2023 16:42:46.686321,"(1.95, 2.06, 2.015)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:48.066115,"(1.95, 2.06, 2.015)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:49.551732,"(1.95, 2.06, 2.015)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:50.971870,"(1.95, 2.06, 2.015)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:52.600342,"(1.95, 2.06, 2.015)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5200000000000005)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:54.033270,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.714285714285714)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:55.586951,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:56.894870,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:58.112437,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:42:59.355525,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:43:00.611736,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:43:01.968238,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:43:03.220029,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:43:04.429125,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.357142857142858)"
10-01-2023 16:43:05.734807,"(1.95, 2.06, 2.0085714285714285)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 45.333333333333336)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.7)"
10-01-2023 16:43:07.167314,"(1.95, 2.06, 2.00375)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 48.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.7)"
10-01-2023 16:43:08.583103,"(1.95, 2.06, 2.00375)","(8.5, 15.0, 12.5)","(7.0, 14.0, 12.8)","(9.0, 14.0, 12.25)","(4.0, 8.0, 7.5636363636363635)","(31.0, 50.0, 48.0)","(101.0, 99999, 99990)","(41.0, 99999, 99990)","(61.0, 99999, 99990)","(9.0, 16.5, 14.7)"
