,Frosty Helen,Frostbite Hux,Blue Mystique,Thornbird,Emmeline Vance,Monza,Rosdue Swagman,Frankies Vision
542,"[datetime.datetime(2022, 11, 28, 13, 36, 16, 434968), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 16, 434968), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 16, 434968), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 16, 434968), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 16, 434968), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 16, 434968), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 16, 434968), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 16, 434968), 9.0, 16.5]"
543,"[datetime.datetime(2022, 11, 28, 13, 36, 17, 564111), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 17, 564111), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 17, 564111), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 17, 564111), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 17, 564111), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 17, 564111), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 17, 564111), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 17, 564111), 9.0, 16.5]"
544,"[datetime.datetime(2022, 11, 28, 13, 36, 18, 687989), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 18, 687989), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 18, 687989), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 18, 687989), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 18, 687989), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 18, 687989), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 18, 687989), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 18, 687989), 9.0, 16.5]"
545,"[datetime.datetime(2022, 11, 28, 13, 36, 19, 815376), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 19, 815376), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 19, 815376), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 19, 815376), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 19, 815376), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 19, 815376), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 19, 815376), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 19, 815376), 9.0, 16.5]"
546,"[datetime.datetime(2022, 11, 28, 13, 36, 20, 937862), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 20, 937862), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 20, 937862), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 20, 937862), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 20, 937862), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 20, 937862), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 20, 937862), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 20, 937862), 9.0, 16.5]"
547,"[datetime.datetime(2022, 11, 28, 13, 36, 22, 62889), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 22, 62889), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 22, 62889), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 22, 62889), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 22, 62889), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 22, 62889), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 22, 62889), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 22, 62889), 9.0, 16.5]"
548,"[datetime.datetime(2022, 11, 28, 13, 36, 23, 185932), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 23, 185932), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 23, 185932), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 23, 185932), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 23, 185932), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 23, 185932), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 23, 185932), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 23, 185932), 9.0, 16.5]"
549,"[datetime.datetime(2022, 11, 28, 13, 36, 24, 304912), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 24, 304912), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 24, 304912), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 24, 304912), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 24, 304912), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 24, 304912), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 24, 304912), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 24, 304912), 9.0, 16.5]"
550,"[datetime.datetime(2022, 11, 28, 13, 36, 25, 433191), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 25, 433191), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 25, 433191), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 25, 433191), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 25, 433191), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 25, 433191), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 25, 433191), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 25, 433191), 9.0, 16.5]"
551,"[datetime.datetime(2022, 11, 28, 13, 36, 26, 551467), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 26, 551467), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 26, 551467), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 26, 551467), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 26, 551467), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 26, 551467), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 26, 551467), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 26, 551467), 9.0, 16.5]"
552,"[datetime.datetime(2022, 11, 28, 13, 36, 27, 679655), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 27, 679655), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 27, 679655), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 27, 679655), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 27, 679655), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 27, 679655), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 27, 679655), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 27, 679655), 9.0, 16.5]"
553,"[datetime.datetime(2022, 11, 28, 13, 36, 28, 798277), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 28, 798277), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 28, 798277), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 28, 798277), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 28, 798277), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 28, 798277), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 28, 798277), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 28, 798277), 9.0, 16.5]"
554,"[datetime.datetime(2022, 11, 28, 13, 36, 29, 924112), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 29, 924112), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 29, 924112), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 29, 924112), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 29, 924112), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 29, 924112), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 29, 924112), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 29, 924112), 9.0, 16.5]"
555,"[datetime.datetime(2022, 11, 28, 13, 36, 31, 47988), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 31, 47988), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 31, 47988), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 31, 47988), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 31, 47988), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 31, 47988), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 31, 47988), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 31, 47988), 9.0, 16.5]"
556,"[datetime.datetime(2022, 11, 28, 13, 36, 32, 180917), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 32, 180917), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 32, 180917), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 32, 180917), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 32, 180917), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 32, 180917), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 32, 180917), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 32, 180917), 9.0, 16.5]"
557,"[datetime.datetime(2022, 11, 28, 13, 36, 33, 303928), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 33, 303928), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 33, 303928), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 33, 303928), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 33, 303928), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 33, 303928), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 33, 303928), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 33, 303928), 9.0, 16.5]"
558,"[datetime.datetime(2022, 11, 28, 13, 36, 34, 430506), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 34, 430506), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 34, 430506), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 34, 430506), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 34, 430506), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 34, 430506), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 34, 430506), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 34, 430506), 9.0, 16.5]"
559,"[datetime.datetime(2022, 11, 28, 13, 36, 35, 551514), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 35, 551514), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 35, 551514), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 35, 551514), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 35, 551514), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 35, 552517), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 35, 552517), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 35, 552517), 9.0, 16.5]"
560,"[datetime.datetime(2022, 11, 28, 13, 36, 36, 681090), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 36, 681090), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 36, 681090), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 36, 681090), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 36, 681090), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 36, 681090), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 36, 681090), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 36, 681090), 9.0, 16.5]"
561,"[datetime.datetime(2022, 11, 28, 13, 36, 37, 817632), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 37, 817632), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 37, 817632), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 37, 817632), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 37, 817632), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 37, 817632), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 37, 817632), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 37, 817632), 9.0, 16.5]"
562,"[datetime.datetime(2022, 11, 28, 13, 36, 38, 949444), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 38, 949444), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 38, 949444), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 38, 949444), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 38, 949444), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 38, 949444), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 38, 949444), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 38, 949444), 9.0, 16.5]"
563,"[datetime.datetime(2022, 11, 28, 13, 36, 40, 96069), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 40, 96069), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 40, 96069), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 40, 96069), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 40, 96069), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 40, 96069), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 40, 96069), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 40, 96069), 9.0, 16.5]"
564,"[datetime.datetime(2022, 11, 28, 13, 36, 41, 233196), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 41, 233196), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 41, 233196), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 41, 233196), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 41, 233196), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 41, 233196), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 41, 233196), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 41, 233196), 9.0, 16.5]"
565,"[datetime.datetime(2022, 11, 28, 13, 36, 42, 374092), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 42, 374092), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 42, 374092), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 42, 374092), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 42, 374092), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 42, 374092), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 42, 374092), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 42, 374092), 9.0, 16.5]"
566,"[datetime.datetime(2022, 11, 28, 13, 36, 43, 500318), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 43, 500318), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 43, 500318), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 43, 500318), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 43, 500318), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 43, 500318), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 43, 500318), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 43, 500318), 9.0, 16.5]"
567,"[datetime.datetime(2022, 11, 28, 13, 36, 44, 635076), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 44, 635076), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 44, 635076), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 36, 44, 635076), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 44, 635076), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 44, 635076), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 44, 635076), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 44, 635076), 9.0, 16.5]"
568,"[datetime.datetime(2022, 11, 28, 13, 36, 45, 761353), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 45, 761353), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 45, 761353), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 45, 761353), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 45, 761353), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 45, 761353), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 45, 761353), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 45, 761353), 9.0, 16.5]"
569,"[datetime.datetime(2022, 11, 28, 13, 36, 46, 890629), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 46, 890629), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 46, 890629), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 46, 890629), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 46, 890629), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 46, 890629), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 46, 890629), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 46, 890629), 9.0, 16.5]"
570,"[datetime.datetime(2022, 11, 28, 13, 36, 48, 16879), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 48, 16879), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 48, 16879), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 48, 16879), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 48, 16879), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 48, 16879), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 48, 16879), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 48, 16879), 9.0, 16.5]"
571,"[datetime.datetime(2022, 11, 28, 13, 36, 49, 138526), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 49, 138526), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 49, 138526), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 49, 138526), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 49, 138526), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 49, 138526), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 49, 138526), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 49, 138526), 9.0, 16.5]"
572,"[datetime.datetime(2022, 11, 28, 13, 36, 50, 264266), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 50, 264266), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 50, 264266), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 50, 264266), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 50, 264266), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 50, 264266), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 50, 264266), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 50, 264266), 9.0, 16.5]"
573,"[datetime.datetime(2022, 11, 28, 13, 36, 51, 384374), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 51, 384374), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 51, 384374), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 51, 384374), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 51, 384374), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 51, 384374), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 51, 384374), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 51, 384374), 9.0, 16.5]"
574,"[datetime.datetime(2022, 11, 28, 13, 36, 52, 508841), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 52, 508841), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 52, 508841), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 52, 508841), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 52, 508841), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 52, 508841), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 52, 508841), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 52, 508841), 9.0, 16.5]"
575,"[datetime.datetime(2022, 11, 28, 13, 36, 53, 628153), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 53, 628153), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 53, 628153), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 53, 628153), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 53, 628153), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 53, 628153), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 53, 628153), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 53, 628153), 9.0, 16.5]"
576,"[datetime.datetime(2022, 11, 28, 13, 36, 54, 753348), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 54, 753348), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 54, 753348), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 54, 753348), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 54, 753348), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 54, 753348), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 54, 753348), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 54, 753348), 9.0, 16.5]"
577,"[datetime.datetime(2022, 11, 28, 13, 36, 55, 870846), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 55, 870846), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 55, 870846), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 55, 870846), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 55, 870846), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 55, 870846), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 55, 870846), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 55, 870846), 9.0, 16.5]"
578,"[datetime.datetime(2022, 11, 28, 13, 36, 56, 998166), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 56, 998166), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 56, 998166), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 56, 998166), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 56, 998166), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 56, 998166), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 56, 998166), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 56, 998166), 9.0, 16.5]"
579,"[datetime.datetime(2022, 11, 28, 13, 36, 58, 119824), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 58, 119824), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 58, 119824), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 58, 119824), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 58, 119824), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 58, 119824), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 58, 119824), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 58, 119824), 9.0, 16.5]"
580,"[datetime.datetime(2022, 11, 28, 13, 36, 59, 246141), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 36, 59, 246141), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 36, 59, 246141), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 36, 59, 246141), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 36, 59, 246141), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 36, 59, 246141), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 36, 59, 246141), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 36, 59, 246141), 9.0, 16.5]"
581,"[datetime.datetime(2022, 11, 28, 13, 37, 0, 369063), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 37, 0, 369063), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 37, 0, 369063), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 37, 0, 369063), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 37, 0, 369063), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 13, 37, 0, 369063), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 37, 0, 369063), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 37, 0, 369063), 9.0, 16.5]"
