,Miss Scallywag,Rather,Spring Phoebe,Queen Of Scotch,Two Hands George,Cosmic Kid,Lot Of Poise
347,"[datetime.datetime(2022, 11, 28, 20, 7, 51, 642920), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 642920), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 642920), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 642920), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 642920), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 642920), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 642920), 21.0, 42.0]"
348,"[datetime.datetime(2022, 11, 28, 20, 7, 52, 756804), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 756804), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 756804), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 756804), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 756804), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 756804), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 756804), 21.0, 42.0]"
349,"[datetime.datetime(2022, 11, 28, 20, 7, 53, 884574), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 884574), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 884574), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 884574), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 884574), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 884574), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 884574), 21.0, 40.0]"
350,"[datetime.datetime(2022, 11, 28, 20, 7, 55, 51592), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 51592), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 51592), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 51592), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 51592), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 51592), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 51592), 21.0, 40.0]"
351,"[datetime.datetime(2022, 11, 28, 20, 7, 56, 175703), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 175703), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 175703), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 175703), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 175703), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 175703), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 175703), 21.0, 40.0]"
352,"[datetime.datetime(2022, 11, 28, 20, 7, 57, 288949), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 288949), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 288949), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 288949), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 288949), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 288949), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 288949), 21.0, 40.0]"
353,"[datetime.datetime(2022, 11, 28, 20, 7, 58, 410301), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 410301), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 410301), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 410301), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 410301), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 410301), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 410301), 21.0, 40.0]"
354,"[datetime.datetime(2022, 11, 28, 20, 7, 59, 520391), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 520391), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 520391), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 520391), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 520391), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 520391), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 520391), 21.0, 40.0]"
355,"[datetime.datetime(2022, 11, 28, 20, 8, 0, 638377), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 638377), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 638377), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 638377), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 638377), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 638377), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 638377), 21.0, 40.0]"
356,"[datetime.datetime(2022, 11, 28, 20, 8, 1, 747409), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 1, 747409), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 1, 747409), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 1, 747409), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 1, 747409), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 1, 747409), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 1, 747409), 21.0, 40.0]"
357,"[datetime.datetime(2022, 11, 28, 20, 8, 2, 858814), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 858814), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 858814), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 858814), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 858814), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 858814), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 858814), 21.0, 40.0]"
358,"[datetime.datetime(2022, 11, 28, 20, 8, 3, 967857), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 967857), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 967857), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 967857), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 967857), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 967857), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 967857), 21.0, 40.0]"
359,"[datetime.datetime(2022, 11, 28, 20, 8, 5, 76571), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 76571), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 76571), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 76571), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 76571), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 76571), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 76571), 21.0, 40.0]"
360,"[datetime.datetime(2022, 11, 28, 20, 8, 6, 191494), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 191494), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 191494), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 191494), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 191494), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 191494), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 191494), 21.0, 40.0]"
361,"[datetime.datetime(2022, 11, 28, 20, 8, 7, 303877), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 7, 303877), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 7, 303877), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 7, 303877), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 7, 303877), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 7, 303877), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 7, 303877), 21.0, 40.0]"
362,"[datetime.datetime(2022, 11, 28, 20, 8, 8, 422776), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 422776), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 422776), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 422776), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 422776), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 422776), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 422776), 21.0, 40.0]"
363,"[datetime.datetime(2022, 11, 28, 20, 8, 9, 539829), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 539829), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 539829), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 539829), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 539829), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 539829), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 539829), 21.0, 40.0]"
364,"[datetime.datetime(2022, 11, 28, 20, 8, 10, 661097), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 10, 661097), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 10, 661097), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 10, 661097), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 10, 661097), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 8, 10, 661097), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 10, 661097), 21.0, 40.0]"
365,"[datetime.datetime(2022, 11, 28, 20, 8, 11, 770671), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 11, 770671), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 11, 770671), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 11, 770671), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 11, 770671), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 8, 11, 770671), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 11, 770671), 21.0, 40.0]"
366,"[datetime.datetime(2022, 11, 28, 20, 8, 12, 884325), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 12, 884325), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 12, 884325), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 12, 884325), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 12, 884325), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 12, 884325), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 12, 884325), 21.0, 40.0]"
367,"[datetime.datetime(2022, 11, 28, 20, 8, 13, 993290), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 13, 993290), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 13, 993290), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 13, 993290), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 13, 993290), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 13, 993290), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 13, 993290), 21.0, 40.0]"
368,"[datetime.datetime(2022, 11, 28, 20, 8, 15, 107790), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 15, 107790), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 15, 107790), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 15, 107790), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 15, 107790), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 15, 107790), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 15, 107790), 21.0, 40.0]"
369,"[datetime.datetime(2022, 11, 28, 20, 8, 16, 221646), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 16, 221646), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 16, 221646), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 16, 221646), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 16, 221646), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 16, 221646), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 16, 221646), 21.0, 40.0]"
370,"[datetime.datetime(2022, 11, 28, 20, 8, 17, 352500), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 17, 352500), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 17, 352500), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 17, 352500), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 17, 352500), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 17, 352500), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 17, 352500), 21.0, 40.0]"
371,"[datetime.datetime(2022, 11, 28, 20, 8, 18, 479900), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 18, 479900), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 18, 479900), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 18, 479900), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 18, 479900), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 18, 479900), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 18, 479900), 21.0, 40.0]"
372,"[datetime.datetime(2022, 11, 28, 20, 8, 19, 610528), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 19, 611529), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 19, 611529), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 19, 611529), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 19, 611529), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 19, 611529), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 19, 611529), 21.0, 40.0]"
373,"[datetime.datetime(2022, 11, 28, 20, 8, 20, 724650), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 20, 724650), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 20, 724650), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 20, 724650), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 20, 724650), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 20, 724650), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 20, 724650), 21.0, 40.0]"
374,"[datetime.datetime(2022, 11, 28, 20, 8, 21, 839047), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 21, 839047), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 21, 839047), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 21, 839047), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 21, 839047), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 21, 839047), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 21, 839047), 21.0, 40.0]"
375,"[datetime.datetime(2022, 11, 28, 20, 8, 22, 948875), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 22, 948875), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 22, 948875), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 22, 948875), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 22, 948875), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 22, 948875), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 22, 948875), 21.0, 40.0]"
376,"[datetime.datetime(2022, 11, 28, 20, 8, 24, 58129), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 24, 58129), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 24, 58129), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 24, 58129), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 24, 58129), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 24, 58129), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 24, 58129), 21.0, 40.0]"
377,"[datetime.datetime(2022, 11, 28, 20, 8, 25, 167617), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 25, 167617), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 25, 167617), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 25, 167617), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 25, 167617), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 25, 167617), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 25, 167617), 21.0, 40.0]"
378,"[datetime.datetime(2022, 11, 28, 20, 8, 26, 274776), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 26, 274776), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 26, 274776), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 26, 274776), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 26, 274776), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 26, 274776), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 26, 274776), 21.0, 40.0]"
379,"[datetime.datetime(2022, 11, 28, 20, 8, 27, 387379), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 27, 387379), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 27, 387379), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 27, 387379), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 27, 387379), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 8, 27, 387379), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 27, 387379), 21.0, 40.0]"
380,"[datetime.datetime(2022, 11, 28, 20, 8, 28, 498036), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 28, 498036), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 28, 498036), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 28, 498036), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 28, 498036), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 8, 28, 498036), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 28, 498036), 21.0, 40.0]"
381,"[datetime.datetime(2022, 11, 28, 20, 8, 29, 610769), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 29, 610769), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 29, 610769), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 29, 610769), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 29, 610769), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 8, 29, 610769), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 29, 610769), 21.0, 40.0]"
382,"[datetime.datetime(2022, 11, 28, 20, 8, 30, 722306), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 30, 722306), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 30, 722306), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 30, 722306), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 30, 722306), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 8, 30, 722306), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 30, 722306), 21.0, 40.0]"
383,"[datetime.datetime(2022, 11, 28, 20, 8, 31, 838449), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 31, 838449), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 31, 838449), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 31, 838449), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 31, 838449), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 8, 31, 838449), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 31, 838449), 21.0, 40.0]"
384,"[datetime.datetime(2022, 11, 28, 20, 8, 32, 948778), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 32, 948778), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 32, 948778), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 32, 948778), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 32, 948778), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 8, 32, 948778), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 32, 948778), 21.0, 40.0]"
385,"[datetime.datetime(2022, 11, 28, 20, 8, 34, 62194), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 34, 62194), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 34, 62194), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 34, 62194), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 34, 62194), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 8, 34, 62194), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 34, 62194), 21.0, 40.0]"
386,"[datetime.datetime(2022, 11, 28, 20, 8, 35, 173537), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 35, 173537), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 35, 173537), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 35, 173537), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 35, 173537), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 8, 35, 173537), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 35, 173537), 21.0, 40.0]"
387,"[datetime.datetime(2022, 11, 28, 20, 8, 36, 290081), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 36, 290081), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 36, 290081), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 36, 290081), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 36, 290081), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 8, 36, 290081), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 36, 290081), 21.0, 40.0]"
388,"[datetime.datetime(2022, 11, 28, 20, 8, 37, 399114), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 37, 399114), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 37, 399114), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 37, 399114), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 37, 399114), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 37, 399114), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 37, 399114), 21.0, 40.0]"
389,"[datetime.datetime(2022, 11, 28, 20, 8, 38, 516476), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 38, 516476), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 38, 516476), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 38, 516476), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 38, 516476), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 38, 516476), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 38, 516476), 21.0, 40.0]"
390,"[datetime.datetime(2022, 11, 28, 20, 8, 39, 628342), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 39, 628342), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 39, 628342), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 39, 628342), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 39, 628342), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 39, 628342), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 39, 628342), 21.0, 40.0]"
391,"[datetime.datetime(2022, 11, 28, 20, 8, 40, 753828), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 40, 753828), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 40, 753828), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 40, 753828), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 40, 753828), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 40, 753828), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 40, 753828), 21.0, 40.0]"
392,"[datetime.datetime(2022, 11, 28, 20, 8, 41, 865645), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 41, 865645), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 41, 865645), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 41, 865645), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 41, 865645), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 41, 865645), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 41, 865645), 21.0, 40.0]"
