,Aha Reaction Nz,Young Rooster,Aqua Sancta Nz,Mighty Flying Art Nz,Franco Hampton Nz,Hes Ideal,Cullenburn Nz,Diamonds N Cash Nz,Sunny Sanz,Like A Wildfire Nz,Ryley Major,The Shallows
08-01-2023 19:14:14.987514,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.065)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:16.367201,"(41.0, 99999, 99990)","(91.0, 210.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.065)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:17.734346,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.054444444444444)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:19.097200,"(41.0, 99999, 99990)","(91.0, 210.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.054444444444444)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.2)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:20.430463,"(41.0, 99999, 99990)","(91.0, 210.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.054444444444444)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.2)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:21.784318,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.054444444444444)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.2)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:23.127531,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.0785714285714287)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:24.440143,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.0785714285714287)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:25.776041,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.0785714285714287)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:27.052603,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.0785714285714287)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:28.351801,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.0785714285714287)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:29.690576,"(41.0, 99999, 99990)","(91.0, 210.0, 142.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.0785714285714287)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:30.992497,"(41.0, 99999, 99990)","(91.0, 210.0, 145.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.0785714285714287)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:32.306560,"(41.0, 99999, 99990)","(91.0, 210.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.0785714285714287)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:33.680370,"(41.0, 99999, 99990)","(91.0, 210.0, 158.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.2008)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:35.020709,"(41.0, 99999, 99990)","(91.0, 210.0, 158.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.2008)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:36.380554,"(41.0, 99999, 99990)","(91.0, 210.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.2008)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:37.702811,"(41.0, 99999, 99990)","(91.0, 210.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.2008)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:39.127050,"(41.0, 99999, 99990)","(91.0, 210.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.2008)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:40.534398,"(41.0, 99999, 99990)","(91.0, 210.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.2008)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:41.947575,"(41.0, 99999, 99990)","(91.0, 210.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.087142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:43.387486,"(41.0, 99999, 99990)","(91.0, 210.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.087142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:44.889665,"(41.0, 99999, 99990)","(91.0, 210.0, 147.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.087142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 18.727272727272727)"
08-01-2023 19:14:46.302152,"(41.0, 99999, 99990)","(91.0, 210.0, 130.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.202777777777778)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:47.743389,"(41.0, 99999, 99990)","(91.0, 210.0, 150.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.22, 2.2216666666666667)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:49.163955,"(41.0, 99999, 99990)","(91.0, 210.0, 133.33333333333334)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.017142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:50.521166,"(41.0, 99999, 99990)","(91.0, 210.0, 152.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.017142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:51.916949,"(41.0, 99999, 99990)","(91.0, 210.0, 152.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.017142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.666666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:53.287673,"(41.0, 99999, 99990)","(91.0, 210.0, 152.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.017142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 10.755555555555555)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:54.650117,"(41.0, 99999, 99990)","(91.0, 210.0, 152.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.017142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.066666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:56.047005,"(41.0, 99999, 99990)","(91.0, 210.0, 152.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.017142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.066666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:57.439360,"(41.0, 99999, 99990)","(91.0, 210.0, 152.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.017142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.066666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:14:58.827782,"(41.0, 99999, 99990)","(91.0, 210.0, 152.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.017142857142857)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.066666666666666)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:15:00.196250,"(41.0, 99999, 99990)","(91.0, 210.0, 152.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:15:01.719421,"(41.0, 99999, 99990)","(91.0, 210.0, 136.66666666666666)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:15:03.098117,"(41.0, 99999, 99990)","(91.0, 210.0, 155.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 20.26923076923077)"
08-01-2023 19:15:04.499094,"(41.0, 99999, 99990)","(91.0, 210.0, 155.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 19.363636363636363)"
08-01-2023 19:15:05.927800,"(41.0, 99999, 99990)","(91.0, 210.0, 155.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 19.363636363636363)"
08-01-2023 19:15:07.385745,"(41.0, 99999, 99990)","(91.0, 210.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 19.363636363636363)"
08-01-2023 19:15:08.920076,"(41.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 19.363636363636363)"
08-01-2023 19:15:10.378074,"(41.0, 99999, 99990)","(91.0, 140.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 19.363636363636363)"
08-01-2023 19:15:11.779282,"(41.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.228518518518518)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 31.333333333333332)","(2.6, 99999, 99990)","(10.0, 12.0, 11.257142857142858)","(17.0, 27.0, 19.363636363636363)"
08-01-2023 19:15:13.391630,"(41.0, 99999, 99990)","(91.0, 140.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.01)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.2)","(2.6, 99999, 99990)","(10.0, 12.0, 10.755555555555555)","(17.0, 27.0, 20.807692307692307)"
08-01-2023 19:15:14.969869,"(41.0, 99999, 99990)","(91.0, 140.0, 120.0)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.01)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 35.2)","(2.6, 99999, 99990)","(10.0, 12.0, 10.666666666666666)","(17.0, 27.0, 20.807692307692307)"
08-01-2023 19:15:16.495392,"(41.0, 99999, 99990)","(91.0, 140.0, 117.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.26, 2.042)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 10.363636363636363)","(17.0, 27.0, 20.807692307692307)"
08-01-2023 19:15:18.104891,"(41.0, 99999, 99990)","(91.0, 140.0, 117.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.042)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 10.363636363636363)","(17.0, 27.0, 20.807692307692307)"
08-01-2023 19:15:19.673515,"(41.0, 99999, 99990)","(91.0, 140.0, 112.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2030434782608697)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 10.363636363636363)","(17.0, 27.0, 20.807692307692307)"
08-01-2023 19:15:21.267568,"(41.0, 99999, 99990)","(91.0, 140.0, 112.5)","(101.0, 99999, 99990)","(71.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.24, 2.2030434782608697)","(61.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 40.0, 34.5)","(2.6, 99999, 99990)","(10.0, 12.0, 10.363636363636363)","(17.0, 27.0, 20.807692307692307)"
