,Secretly Slick,Bugs,Real Talent,Zambora Jade,Joyous Moment,Royal Ability,Amlin Princess,Ozark Bale
518,"[datetime.datetime(2022, 11, 28, 16, 2, 34, 275182), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 275182), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 275182), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 275182), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 275182), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 275182), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 275182), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 275182), 4.4, 7.8]"
519,"[datetime.datetime(2022, 11, 28, 16, 2, 35, 415323), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 35, 415323), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 35, 415323), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 35, 415323), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 35, 415323), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 35, 415323), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 35, 415323), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 35, 415323), 4.4, 7.8]"
520,"[datetime.datetime(2022, 11, 28, 16, 2, 36, 537081), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 537081), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 537081), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 537081), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 537081), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 537081), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 537081), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 537081), 4.4, 7.8]"
521,"[datetime.datetime(2022, 11, 28, 16, 2, 37, 690187), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 690187), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 690187), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 690187), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 690187), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 690187), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 690187), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 690187), 4.4, 7.8]"
522,"[datetime.datetime(2022, 11, 28, 16, 2, 38, 820019), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 820019), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 820019), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 820019), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 820019), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 820019), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 820019), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 820019), 4.4, 7.8]"
523,"[datetime.datetime(2022, 11, 28, 16, 2, 39, 951484), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 951484), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 951484), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 951484), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 951484), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 951484), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 951484), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 951484), 4.4, 7.8]"
524,"[datetime.datetime(2022, 11, 28, 16, 2, 41, 82595), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 41, 82595), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 41, 82595), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 41, 82595), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 41, 82595), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 41, 82595), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 41, 82595), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 41, 82595), 4.4, 7.8]"
525,"[datetime.datetime(2022, 11, 28, 16, 2, 42, 218563), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 218563), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 218563), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 218563), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 218563), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 218563), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 218563), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 218563), 4.4, 7.8]"
526,"[datetime.datetime(2022, 11, 28, 16, 2, 43, 367993), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 367993), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 367993), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 367993), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 367993), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 367993), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 367993), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 367993), 4.4, 7.8]"
527,"[datetime.datetime(2022, 11, 28, 16, 2, 44, 508755), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 508755), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 508755), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 508755), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 508755), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 508755), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 508755), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 508755), 4.4, 7.8]"
528,"[datetime.datetime(2022, 11, 28, 16, 2, 45, 652811), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 652811), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 652811), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 652811), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 652811), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 652811), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 652811), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 652811), 4.4, 7.8]"
529,"[datetime.datetime(2022, 11, 28, 16, 2, 46, 785996), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 46, 785996), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 46, 785996), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 46, 785996), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 46, 785996), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 46, 785996), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 46, 785996), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 46, 785996), 4.4, 7.8]"
530,"[datetime.datetime(2022, 11, 28, 16, 2, 47, 933366), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 933366), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 933366), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 933366), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 933366), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 933366), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 933366), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 933366), 4.4, 7.8]"
531,"[datetime.datetime(2022, 11, 28, 16, 2, 49, 73518), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 73518), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 73518), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 73518), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 73518), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 73518), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 73518), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 73518), 4.4, 7.8]"
532,"[datetime.datetime(2022, 11, 28, 16, 2, 50, 205146), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 205146), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 205146), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 205146), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 205146), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 205146), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 205146), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 205146), 4.4, 7.8]"
533,"[datetime.datetime(2022, 11, 28, 16, 2, 51, 347669), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 51, 347669), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 51, 347669), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 51, 347669), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 51, 347669), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 51, 347669), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 51, 347669), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 51, 347669), 4.4, 7.8]"
534,"[datetime.datetime(2022, 11, 28, 16, 2, 52, 473888), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 473888), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 473888), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 473888), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 473888), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 473888), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 473888), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 473888), 4.4, 7.8]"
535,"[datetime.datetime(2022, 11, 28, 16, 2, 53, 610058), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 610058), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 611059), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 611059), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 611059), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 611059), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 611059), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 611059), 4.4, 7.8]"
536,"[datetime.datetime(2022, 11, 28, 16, 2, 54, 734113), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 734113), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 734113), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 734113), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 734113), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 734113), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 734113), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 734113), 4.4, 7.8]"
537,"[datetime.datetime(2022, 11, 28, 16, 2, 55, 873577), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 873577), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 873577), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 873577), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 873577), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 873577), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 873577), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 873577), 4.4, 7.8]"
538,"[datetime.datetime(2022, 11, 28, 16, 2, 57, 6665), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 6665), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 6665), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 6665), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 6665), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 6665), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 6665), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 6665), 4.4, 7.6]"
539,"[datetime.datetime(2022, 11, 28, 16, 2, 58, 142117), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 142117), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 142117), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 142117), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 142117), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 142117), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 142117), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 142117), 4.4, 7.6]"
540,"[datetime.datetime(2022, 11, 28, 16, 2, 59, 283995), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 283995), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 283995), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 283995), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 283995), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 283995), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 283995), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 283995), 4.4, 7.6]"
541,"[datetime.datetime(2022, 11, 28, 16, 3, 0, 417634), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 417634), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 417634), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 417634), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 417634), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 417634), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 417634), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 417634), 4.4, 7.6]"
542,"[datetime.datetime(2022, 11, 28, 16, 3, 1, 550233), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 1, 550233), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 1, 550233), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 1, 550233), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 1, 550233), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 1, 550233), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 1, 550233), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 1, 550233), 4.4, 7.6]"
543,"[datetime.datetime(2022, 11, 28, 16, 3, 2, 678166), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 678166), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 678166), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 678166), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 678166), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 678166), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 678166), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 678166), 4.4, 7.6]"
544,"[datetime.datetime(2022, 11, 28, 16, 3, 3, 808771), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 808771), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 808771), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 808771), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 808771), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 808771), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 808771), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 808771), 4.4, 7.6]"
545,"[datetime.datetime(2022, 11, 28, 16, 3, 4, 934528), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 934528), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 934528), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 934528), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 934528), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 934528), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 934528), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 934528), 4.4, 7.6]"
546,"[datetime.datetime(2022, 11, 28, 16, 3, 6, 64888), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 64888), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 64888), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 64888), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 64888), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 64888), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 64888), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 64888), 4.4, 7.6]"
547,"[datetime.datetime(2022, 11, 28, 16, 3, 7, 194496), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 194496), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 194496), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 194496), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 194496), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 194496), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 194496), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 194496), 4.4, 7.6]"
548,"[datetime.datetime(2022, 11, 28, 16, 3, 8, 330325), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 330325), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 330325), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 330325), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 330325), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 330325), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 330325), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 330325), 4.4, 7.6]"
549,"[datetime.datetime(2022, 11, 28, 16, 3, 9, 462112), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 462112), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 462112), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 462112), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 462112), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 462112), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 462112), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 462112), 4.4, 7.6]"
550,"[datetime.datetime(2022, 11, 28, 16, 3, 10, 600706), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 600706), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 600706), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 600706), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 600706), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 600706), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 600706), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 600706), 4.4, 7.6]"
551,"[datetime.datetime(2022, 11, 28, 16, 3, 11, 731375), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 11, 731375), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 11, 731375), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 11, 731375), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 11, 731375), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 11, 731375), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 11, 731375), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 11, 731375), 4.4, 7.6]"
552,"[datetime.datetime(2022, 11, 28, 16, 3, 12, 860658), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 860658), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 860658), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 860658), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 860658), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 860658), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 860658), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 860658), 4.4, 7.6]"
553,"[datetime.datetime(2022, 11, 28, 16, 3, 14, 11354), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 11354), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 11354), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 11354), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 11354), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 11354), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 11354), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 11354), 4.4, 7.6]"
554,"[datetime.datetime(2022, 11, 28, 16, 3, 15, 137787), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 15, 137787), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 15, 137787), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 15, 137787), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 15, 137787), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 15, 137787), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 15, 137787), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 15, 137787), 4.4, 7.6]"
555,"[datetime.datetime(2022, 11, 28, 16, 3, 16, 273551), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 273551), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 273551), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 273551), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 273551), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 273551), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 273551), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 273551), 4.4, 7.6]"
556,"[datetime.datetime(2022, 11, 28, 16, 3, 17, 418343), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 418343), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 418343), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 418343), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 418343), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 418343), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 418343), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 418343), 4.4, 7.6]"
557,"[datetime.datetime(2022, 11, 28, 16, 3, 18, 566649), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 566649), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 566649), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 566649), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 566649), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 566649), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 566649), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 566649), 4.4, 7.6]"
558,"[datetime.datetime(2022, 11, 28, 16, 3, 19, 700868), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 700868), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 700868), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 700868), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 700868), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 700868), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 700868), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 700868), 4.4, 7.6]"
