,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 15:56:22.785620,"(12.0, 15.5, 15.166666666666666)","(16.0, 21.0, 20.136363636363637)","(10.0, 12.5, 12.193069306930694)","(81.0, 160.0, 143.33333333333334)","(11.0, 17.0, 16.2)","(14.0, 22.0, 21.176470588235293)","(31.0, 75.0, 74.28571428571429)","(4.2, 5.1, 5.0234375)","(5.0, 5.7, 5.185714285714285)","(4.6, 5.8, 5.637037037037037)","(8.0, 10.5, 10.175324675324676)","(41.0, 70.0, 67.27272727272727)"
08-01-2023 15:56:24.051892,"(12.0, 15.5, 15.044117647058824)","(16.0, 21.0, 20.136363636363637)","(10.0, 12.5, 12.193069306930694)","(81.0, 160.0, 148.88888888888889)","(11.0, 17.0, 16.2)","(14.0, 22.0, 21.517241379310345)","(31.0, 75.0, 74.375)","(4.2, 5.1, 5.025757575757575)","(5.0, 5.3, 5.209090909090909)","(4.6, 5.8, 5.668)","(8.0, 10.5, 10.175324675324676)","(41.0, 70.0, 67.6923076923077)"
08-01-2023 15:56:25.324762,"(12.0, 15.0, 14.8)","(16.0, 21.0, 20.136363636363637)","(10.0, 12.5, 12.193069306930694)","(81.0, 160.0, 145.71428571428572)","(11.0, 17.0, 16.454545454545453)","(14.0, 22.0, 21.761904761904763)","(31.0, 75.0, 74.375)","(4.2, 5.1, 5.0272)","(5.0, 5.3, 5.182191780821918)","(4.6, 5.8, 5.712)","(8.0, 10.5, 10.175324675324676)","(41.0, 70.0, 79.44444444444444)"
08-01-2023 15:56:26.611528,"(12.0, 15.0, 14.8)","(16.0, 21.0, 20.136363636363637)","(10.0, 12.5, 12.215596330275229)","(81.0, 160.0, 145.71428571428572)","(11.0, 17.0, 16.454545454545453)","(14.0, 22.0, 21.761904761904763)","(31.0, 75.0, 74.375)","(4.2, 5.1, 5.0272)","(5.0, 5.3, 5.22)","(4.6, 5.8, 5.733333333333333)","(8.0, 10.5, 10.175324675324676)","(41.0, 85.0, 74.0)"
08-01-2023 15:56:27.905085,"(12.0, 15.0, 14.771428571428572)","(16.0, 21.0, 20.321428571428573)","(10.0, 12.5, 12.328125)","(81.0, 160.0, 145.71428571428572)","(11.0, 17.0, 16.571428571428573)","(14.0, 22.0, 21.761904761904763)","(31.0, 75.0, 74.375)","(4.2, 5.1, 5.133333333333333)","(5.0, 5.3, 5.2875)","(4.6, 5.8, 5.733333333333333)","(8.0, 10.5, 10.202380952380953)","(41.0, 80.0, 74.0)"
08-01-2023 15:56:29.191897,"(12.0, 15.0, 14.805825242718447)","(16.0, 21.0, 20.321428571428573)","(10.0, 12.5, 12.328125)","(81.0, 160.0, 145.71428571428572)","(11.0, 17.0, 16.571428571428573)","(14.0, 22.0, 21.72093023255814)","(31.0, 75.0, 74.375)","(4.2, 5.2, 5.126666666666667)","(5.0, 5.3, 5.2694117647058825)","(4.6, 5.8, 5.733333333333333)","(8.0, 10.5, 10.65702479338843)","(41.0, 80.0, 74.0)"
08-01-2023 15:56:30.428747,"(12.0, 15.0, 14.805825242718447)","(16.0, 21.0, 20.321428571428573)","(10.0, 12.5, 12.328125)","(81.0, 160.0, 145.71428571428572)","(11.0, 17.0, 16.571428571428573)","(14.0, 22.0, 21.72093023255814)","(31.0, 75.0, 74.33333333333333)","(4.2, 5.2, 5.126666666666667)","(5.0, 5.3, 5.242574257425742)","(4.6, 5.8, 5.722222222222222)","(8.0, 11.0, 10.65126050420168)","(41.0, 80.0, 74.0)"
08-01-2023 15:56:31.696266,"(12.0, 15.0, 14.81651376146789)","(16.0, 21.0, 20.321428571428573)","(10.0, 12.5, 12.310344827586206)","(81.0, 160.0, 145.71428571428572)","(11.0, 17.0, 16.571428571428573)","(14.0, 22.0, 21.65)","(31.0, 75.0, 74.33333333333333)","(4.2, 5.2, 5.134328358208955)","(5.0, 5.3, 5.242574257425742)","(4.6, 5.8, 5.613043478260869)","(8.0, 11.0, 10.652631578947368)","(41.0, 80.0, 73.33333333333333)"
08-01-2023 15:56:33.001572,"(12.0, 15.0, 14.807692307692308)","(16.0, 21.0, 20.321428571428573)","(10.0, 12.5, 12.310344827586206)","(81.0, 160.0, 145.71428571428572)","(11.0, 17.0, 16.612903225806452)","(14.0, 22.0, 21.65)","(31.0, 75.0, 74.33333333333333)","(4.2, 5.2, 5.134328358208955)","(5.0, 5.3, 5.257142857142857)","(4.6, 5.7, 5.521428571428571)","(8.0, 11.0, 10.652631578947368)","(41.0, 80.0, 73.33333333333333)"
08-01-2023 15:56:34.415565,"(12.0, 15.0, 14.807692307692308)","(16.0, 21.0, 20.321428571428573)","(10.0, 12.5, 12.171052631578947)","(81.0, 160.0, 145.71428571428572)","(11.0, 17.0, 16.612903225806452)","(14.0, 22.0, 21.65)","(31.0, 75.0, 74.33333333333333)","(4.2, 5.2, 5.133333333333333)","(5.0, 5.4, 5.252380952380952)","(4.6, 5.6, 5.521428571428571)","(8.0, 11.0, 10.652631578947368)","(41.0, 80.0, 68.0)"
08-01-2023 15:56:35.664049,"(12.0, 15.0, 14.807692307692308)","(16.0, 21.0, 20.197183098591548)","(10.0, 12.5, 11.705882352941176)","(81.0, 160.0, 133.33333333333334)","(11.0, 17.0, 16.732142857142858)","(14.0, 22.0, 21.53846153846154)","(31.0, 75.0, 90.0)","(4.2, 5.2, 5.178378378378379)","(5.0, 5.3, 5.462962962962963)","(4.6, 5.6, 5.404347826086957)","(8.0, 11.0, 10.696428571428571)","(41.0, 80.0, 73.33333333333333)"
08-01-2023 15:56:36.919496,"(12.0, 15.0, 14.65625)","(16.0, 19.0, 18.942307692307693)","(10.0, 11.5, 11.387096774193548)","(81.0, 160.0, 133.33333333333334)","(11.0, 17.0, 16.732142857142858)","(14.0, 23.0, 21.333333333333332)","(31.0, 110.0, 95.0)","(4.2, 5.2, 5.178378378378379)","(5.0, 5.5, 5.462962962962963)","(4.6, 5.5, 5.316666666666666)","(8.0, 11.0, 10.703703703703704)","(41.0, 80.0, 63.63636363636363)"
08-01-2023 15:56:38.255644,"(12.0, 15.0, 14.90677966101695)","(16.0, 19.0, 18.863636363636363)","(10.0, 11.5, 11.414285714285715)","(81.0, 160.0, 140.0)","(11.0, 17.0, 16.40909090909091)","(14.0, 22.0, 21.2)","(31.0, 110.0, 95.0)","(4.2, 5.2, 5.178378378378379)","(5.0, 5.5, 5.4925)","(4.6, 5.5, 5.387179487179487)","(8.0, 11.0, 10.719298245614034)","(41.0, 80.0, 65.0)"
08-01-2023 15:56:39.589099,"(12.0, 15.0, 14.694444444444445)","(16.0, 19.0, 18.76923076923077)","(10.0, 11.5, 11.411764705882353)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(31.0, 110.0, 95.0)","(4.2, 5.2, 5.178378378378379)","(5.0, 5.6, 5.4974358974358974)","(4.6, 5.5, 5.387179487179487)","(8.0, 11.0, 10.719298245614034)","(41.0, 75.0, 65.0)"
08-01-2023 15:56:40.904465,"(12.0, 15.0, 14.694444444444445)","(15.0, 19.0, 18.833333333333332)","(10.0, 11.5, 11.766666666666667)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(31.0, 110.0, 95.0)","(4.2, 5.2, 5.178378378378379)","(5.0, 5.5, 5.482608695652174)","(4.6, 5.5, 5.358620689655172)","(8.0, 11.0, 10.719298245614034)","(41.0, 75.0, 65.0)"
08-01-2023 15:56:42.224694,"(12.0, 15.0, 14.694444444444445)","(15.0, 19.0, 18.833333333333332)","(10.0, 12.0, 11.575)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(31.0, 110.0, 86.0)","(4.2, 5.2, 5.178378378378379)","(5.0, 5.5, 5.489915966386555)","(4.6, 5.5, 5.358620689655172)","(8.0, 11.0, 10.719298245614034)","(41.0, 75.0, 65.0)"
08-01-2023 15:56:43.618311,"(12.0, 15.0, 14.694444444444445)","(15.0, 19.0, 18.833333333333332)","(10.0, 12.0, 11.428571428571429)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(31.0, 110.0, 86.0)","(4.2, 5.2, 5.178378378378379)","(5.0, 5.5, 5.51)","(4.6, 5.5, 5.358620689655172)","(8.0, 11.0, 10.719298245614034)","(41.0, 75.0, 65.0)"
08-01-2023 15:56:44.925811,"(12.0, 15.0, 14.694444444444445)","(15.0, 19.0, 18.76923076923077)","(10.0, 11.5, 11.435714285714285)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 86.0)","(4.2, 5.2, 5.163043478260869)","(4.8, 5.6, 5.549650349650349)","(4.6, 5.5, 5.358620689655172)","(8.0, 11.0, 11.166666666666666)","(41.0, 75.0, 65.0)"
08-01-2023 15:56:46.206220,"(12.0, 15.0, 14.694444444444445)","(15.0, 19.0, 18.76923076923077)","(10.0, 11.5, 11.435714285714285)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 86.0)","(4.2, 5.2, 5.163043478260869)","(4.8, 5.6, 5.494690265486725)","(4.6, 5.5, 5.358620689655172)","(8.0, 11.5, 11.183673469387756)","(41.0, 75.0, 62.0)"
08-01-2023 15:56:47.519793,"(12.0, 15.0, 14.694444444444445)","(15.0, 19.0, 18.76923076923077)","(10.0, 11.5, 11.367469879518072)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 95.0)","(4.2, 5.2, 5.163043478260869)","(4.8, 5.5, 5.496396396396396)","(4.6, 5.5, 5.358620689655172)","(8.0, 11.5, 11.183673469387756)","(41.0, 65.0, 62.0)"
08-01-2023 15:56:48.844395,"(12.0, 15.0, 14.694444444444445)","(15.0, 19.0, 18.76923076923077)","(10.0, 11.5, 11.317708333333334)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.163043478260869)","(4.8, 5.5, 5.496396396396396)","(4.6, 5.5, 5.358620689655172)","(8.0, 11.5, 11.183673469387756)","(41.0, 65.0, 62.0)"
08-01-2023 15:56:50.111773,"(12.0, 15.0, 14.95)","(15.0, 19.0, 18.823529411764707)","(10.0, 11.5, 11.286585365853659)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.163043478260869)","(4.8, 5.5, 5.497272727272727)","(4.6, 5.5, 5.358620689655172)","(8.0, 11.5, 11.183673469387756)","(41.0, 65.0, 62.0)"
08-01-2023 15:56:51.392209,"(12.0, 15.0, 14.942307692307692)","(15.0, 19.0, 18.8)","(10.0, 11.5, 11.465346534653465)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.163043478260869)","(4.8, 5.5, 5.489166666666667)","(4.6, 5.5, 5.350746268656716)","(8.0, 11.5, 11.183673469387756)","(41.0, 65.0, 62.0)"
08-01-2023 15:56:52.675946,"(12.0, 15.0, 14.974576271186441)","(15.0, 19.0, 18.8)","(10.0, 12.0, 11.465346534653465)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.178378378378379)","(4.8, 5.5, 5.5550724637681155)","(4.6, 5.5, 5.349397590361446)","(8.0, 11.5, 11.214285714285714)","(41.0, 65.0, 62.0)"
08-01-2023 15:56:53.960721,"(12.0, 15.0, 14.761904761904763)","(15.0, 19.0, 18.8)","(10.0, 12.0, 11.465346534653465)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.184210526315789)","(4.8, 5.6, 5.5550724637681155)","(4.6, 5.4, 5.346835443037975)","(8.0, 11.5, 11.214285714285714)","(41.0, 65.0, 62.0)"
08-01-2023 15:56:55.235147,"(12.0, 15.0, 14.761904761904763)","(15.0, 19.0, 18.8)","(10.0, 12.0, 11.587719298245615)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.184210526315789)","(4.8, 5.6, 5.5550724637681155)","(4.6, 5.4, 5.346835443037975)","(8.0, 11.5, 11.214285714285714)","(41.0, 65.0, 62.0)"
08-01-2023 15:56:56.474745,"(12.0, 15.0, 14.873417721518987)","(15.0, 19.0, 18.8)","(10.0, 12.0, 11.587719298245615)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.187755102040817)","(4.8, 5.6, 5.560919540229885)","(4.6, 5.4, 5.327710843373494)","(8.0, 11.5, 11.23076923076923)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:56:57.817953,"(12.0, 15.0, 14.873417721518987)","(15.0, 19.0, 18.73170731707317)","(10.0, 12.0, 11.495327102803738)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.187755102040817)","(4.8, 5.6, 5.586153846153846)","(4.6, 5.4, 5.327710843373494)","(8.0, 11.5, 11.23076923076923)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:56:59.063276,"(12.0, 15.0, 14.755555555555556)","(15.0, 19.0, 18.73170731707317)","(10.0, 12.0, 11.495327102803738)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.187755102040817)","(4.8, 5.6, 5.586153846153846)","(4.6, 5.4, 5.3130434782608695)","(8.0, 11.5, 11.23076923076923)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:00.284497,"(12.0, 15.0, 14.755555555555556)","(15.0, 19.0, 18.73170731707317)","(10.0, 12.0, 11.584615384615384)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.33333333333333)","(4.2, 5.2, 5.187755102040817)","(4.8, 5.6, 5.590322580645161)","(4.6, 5.4, 5.26)","(8.0, 11.5, 11.23076923076923)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:01.497926,"(12.0, 15.0, 14.755555555555556)","(15.0, 19.0, 18.694444444444443)","(10.0, 12.0, 11.635802469135802)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 101.0)","(4.2, 5.2, 5.187755102040817)","(4.8, 5.6, 5.590322580645161)","(4.6, 5.3, 5.230769230769231)","(8.0, 11.5, 11.23076923076923)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:02.804872,"(12.0, 15.0, 14.755555555555556)","(15.0, 19.0, 18.33783783783784)","(10.0, 12.0, 11.635802469135802)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 102.5)","(4.2, 5.2, 5.187755102040817)","(4.8, 5.6, 5.588888888888889)","(4.6, 5.3, 5.131428571428572)","(8.0, 11.5, 11.375)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:04.179674,"(12.0, 15.0, 14.767441860465116)","(15.0, 19.0, 18.3125)","(10.0, 12.0, 11.657142857142857)","(81.0, 160.0, 131.42857142857142)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 98.75)","(4.2, 5.2, 5.221875)","(4.8, 5.7, 5.578571428571428)","(4.6, 5.2, 5.1203125)","(8.0, 11.5, 11.240384615384615)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:05.502461,"(12.0, 15.0, 14.736842105263158)","(15.0, 19.0, 18.3125)","(10.0, 12.0, 11.555555555555555)","(81.0, 160.0, 131.42857142857142)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 110.0, 94.54545454545455)","(4.2, 5.3, 5.221875)","(4.8, 5.6, 5.573333333333333)","(4.6, 5.2, 5.121538461538461)","(8.0, 11.5, 11.240384615384615)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:06.836969,"(12.0, 15.0, 14.736842105263158)","(15.0, 19.0, 18.266666666666666)","(10.0, 12.0, 11.555555555555555)","(81.0, 160.0, 140.0)","(11.0, 17.5, 16.642857142857142)","(14.0, 22.0, 21.2)","(51.0, 100.0, 95.0)","(4.2, 5.3, 5.215909090909091)","(4.8, 5.6, 5.573333333333333)","(4.6, 5.2, 5.121538461538461)","(8.0, 11.5, 11.53763440860215)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:08.197594,"(12.0, 15.0, 14.736842105263158)","(15.0, 19.0, 18.266666666666666)","(10.0, 12.0, 11.555555555555555)","(81.0, 160.0, 131.42857142857142)","(11.0, 17.5, 16.53846153846154)","(14.0, 22.0, 21.2)","(51.0, 100.0, 95.0)","(4.2, 5.3, 5.215909090909091)","(4.8, 5.6, 5.566666666666666)","(4.6, 5.2, 5.114999999999999)","(8.0, 12.0, 11.53763440860215)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:09.561616,"(12.0, 15.0, 14.736842105263158)","(15.0, 19.0, 18.266666666666666)","(10.0, 12.0, 11.555555555555555)","(81.0, 160.0, 136.0)","(11.0, 17.0, 16.6)","(14.0, 22.0, 21.2)","(51.0, 100.0, 95.0)","(4.2, 5.3, 5.215909090909091)","(4.8, 5.6, 5.574999999999999)","(4.6, 5.2, 5.056140350877193)","(8.0, 12.0, 11.264957264957266)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:10.849908,"(12.0, 15.0, 14.736842105263158)","(15.0, 19.0, 18.266666666666666)","(10.0, 12.0, 11.542168674698795)","(81.0, 160.0, 124.0)","(11.0, 17.0, 16.625)","(14.0, 22.0, 21.2)","(51.0, 100.0, 94.0)","(4.2, 5.3, 5.215909090909091)","(4.8, 5.6, 5.5892857142857135)","(4.6, 5.2, 5.056140350877193)","(8.0, 12.0, 11.312)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:12.196949,"(12.0, 15.0, 14.736842105263158)","(15.0, 19.0, 18.266666666666666)","(10.0, 12.0, 11.542682926829269)","(81.0, 130.0, 124.0)","(11.0, 17.0, 16.76923076923077)","(16.0, 22.0, 21.2)","(51.0, 100.0, 95.0)","(4.2, 5.3, 5.215909090909091)","(4.8, 5.6, 5.5892857142857135)","(4.6, 5.2, 5.056140350877193)","(8.0, 12.0, 11.312)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:13.511252,"(12.0, 15.0, 14.736842105263158)","(15.0, 19.0, 18.266666666666666)","(10.0, 12.0, 11.542682926829269)","(81.0, 130.0, 124.0)","(11.0, 17.0, 16.76923076923077)","(16.0, 22.0, 21.2)","(51.0, 100.0, 95.0)","(4.2, 5.3, 5.215909090909091)","(4.8, 5.6, 5.594936708860759)","(4.6, 5.2, 5.0600000000000005)","(8.0, 12.0, 11.264957264957266)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:14.847149,"(12.0, 15.0, 14.736842105263158)","(15.0, 19.0, 18.266666666666666)","(10.0, 12.0, 11.631944444444445)","(81.0, 130.0, 124.0)","(11.0, 17.0, 16.76923076923077)","(16.0, 22.0, 21.2)","(51.0, 100.0, 95.0)","(4.2, 5.3, 5.215909090909091)","(4.8, 5.6, 5.597402597402597)","(4.6, 5.2, 5.0600000000000005)","(9.0, 12.0, 11.317460317460318)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:16.171550,"(12.0, 15.0, 14.75609756097561)","(15.0, 19.0, 18.115384615384617)","(10.0, 12.0, 11.574074074074074)","(81.0, 130.0, 128.42105263157896)","(11.0, 17.0, 15.85064935064935)","(16.0, 22.0, 21.90909090909091)","(51.0, 100.0, 92.0)","(4.2, 5.3, 5.14313725490196)","(4.8, 5.6, 5.617910447761194)","(4.6, 5.2, 5.0600000000000005)","(9.0, 12.0, 11.317460317460318)","(41.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:17.416736,"(13.0, 15.0, 14.75609756097561)","(15.0, 18.5, 18.115384615384617)","(10.0, 12.0, 11.574074074074074)","(81.0, 130.0, 128.42105263157896)","(12.0, 16.5, 15.846153846153847)","(16.0, 22.0, 21.857142857142858)","(51.0, 95.0, 91.66666666666667)","(4.4, 5.3, 5.145833333333333)","(4.8, 5.7, 5.661403508771929)","(4.6, 5.2, 5.0600000000000005)","(8.5, 12.0, 11.32283464566929)","(51.0, 65.0, 62.857142857142854)"
08-01-2023 15:57:18.731348,"(13.0, 15.0, 14.722222222222221)","(15.0, 18.5, 18.06896551724138)","(10.0, 12.0, 11.645)","(81.0, 130.0, 128.23529411764707)","(12.0, 16.5, 16.06140350877193)","(16.0, 23.0, 21.714285714285715)","(51.0, 95.0, 95.71428571428572)","(4.4, 5.3, 5.145833333333333)","(4.8, 5.7, 5.6890625)","(4.6, 5.2, 5.049295774647887)","(8.5, 12.0, 11.312)","(51.0, 65.0, 62.0)"
08-01-2023 15:57:20.024190,"(13.0, 15.0, 14.722222222222221)","(15.0, 18.5, 18.15277777777778)","(10.0, 12.0, 11.808641975308642)","(81.0, 130.0, 128.23529411764707)","(12.0, 16.5, 16.06140350877193)","(16.0, 23.0, 21.714285714285715)","(51.0, 100.0, 95.71428571428572)","(4.4, 5.3, 5.145833333333333)","(4.8, 5.7, 5.6890625)","(4.6, 5.1, 5.049295774647887)","(8.5, 12.0, 11.34351145038168)","(51.0, 65.0, 62.0)"
08-01-2023 15:57:21.280378,"(13.0, 15.0, 14.722222222222221)","(15.0, 18.5, 18.196969696969695)","(10.0, 12.5, 12.058823529411764)","(81.0, 130.0, 128.23529411764707)","(12.0, 16.5, 16.06140350877193)","(16.0, 23.0, 22.192307692307693)","(51.0, 100.0, 95.71428571428572)","(4.4, 5.3, 5.145833333333333)","(4.8, 5.7, 5.691935483870968)","(4.6, 5.1, 5.049295774647887)","(9.0, 12.0, 11.34351145038168)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:22.598517,"(13.0, 15.0, 14.722222222222221)","(15.0, 18.5, 18.17032967032967)","(10.0, 12.5, 11.84375)","(81.0, 130.0, 128.63636363636363)","(12.0, 16.5, 16.214285714285715)","(16.0, 23.0, 22.393939393939394)","(51.0, 100.0, 94.0)","(4.4, 5.3, 5.145833333333333)","(4.8, 5.7, 5.691935483870968)","(4.6, 5.1, 5.049295774647887)","(9.0, 12.0, 11.34351145038168)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:23.946041,"(13.0, 15.0, 14.578947368421053)","(16.0, 18.5, 18.17032967032967)","(10.0, 12.5, 11.84375)","(91.0, 130.0, 128.63636363636363)","(12.0, 16.5, 16.214285714285715)","(16.0, 23.0, 22.45945945945946)","(51.0, 100.0, 94.0)","(4.4, 5.3, 5.145833333333333)","(4.8, 5.7, 5.691935483870968)","(4.6, 5.1, 5.049295774647887)","(9.0, 12.0, 11.34351145038168)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:25.193042,"(13.0, 15.0, 14.578947368421053)","(16.0, 18.5, 18.17032967032967)","(10.0, 12.5, 11.84375)","(91.0, 130.0, 128.63636363636363)","(12.0, 16.5, 16.214285714285715)","(16.0, 23.0, 22.45945945945946)","(51.0, 100.0, 94.0)","(4.4, 5.3, 5.173333333333334)","(4.8, 5.7, 5.771428571428571)","(4.6, 5.1, 4.973880597014926)","(9.0, 12.0, 11.34351145038168)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:26.509918,"(13.0, 15.5, 14.681818181818182)","(16.0, 18.0, 17.935714285714287)","(10.0, 12.5, 12.10546875)","(91.0, 130.0, 128.63636363636363)","(12.0, 16.5, 16.214285714285715)","(16.0, 23.0, 22.45945945945946)","(51.0, 100.0, 93.33333333333333)","(4.4, 5.2, 5.181609195402299)","(4.8, 5.9, 5.775757575757576)","(4.6, 5.0, 4.976612903225806)","(9.0, 12.0, 11.34351145038168)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:27.790859,"(13.0, 15.5, 14.681818181818182)","(15.0, 18.0, 17.935714285714287)","(10.0, 12.5, 12.10546875)","(91.0, 130.0, 128.63636363636363)","(12.0, 16.5, 16.214285714285715)","(16.0, 23.0, 22.47222222222222)","(51.0, 110.0, 90.0)","(4.4, 5.2, 5.183157894736842)","(5.0, 5.9, 5.775757575757576)","(4.6, 5.0, 4.9768)","(9.0, 12.0, 11.34351145038168)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:29.015730,"(13.0, 15.5, 14.681818181818182)","(15.0, 18.0, 17.935714285714287)","(10.0, 12.5, 12.10546875)","(91.0, 130.0, 128.63636363636363)","(12.0, 16.5, 16.1875)","(16.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.2, 5.183157894736842)","(5.0, 5.9, 5.775757575757576)","(4.6, 5.0, 4.9768)","(9.0, 12.0, 11.34351145038168)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:30.234956,"(13.0, 15.5, 14.681818181818182)","(15.0, 18.0, 17.929577464788732)","(10.0, 12.5, 12.10546875)","(91.0, 130.0, 128.63636363636363)","(12.0, 16.5, 16.1875)","(16.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.2, 5.183157894736842)","(5.0, 5.9, 5.775757575757576)","(4.6, 5.0, 4.974561403508772)","(9.0, 12.0, 11.651821862348179)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:31.488348,"(13.0, 15.5, 14.681818181818182)","(15.0, 18.0, 17.896103896103895)","(10.0, 12.5, 12.117424242424242)","(91.0, 130.0, 128.26086956521738)","(12.0, 16.5, 16.06896551724138)","(17.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.169603524229075)","(5.0, 5.9, 5.792105263157895)","(4.6, 5.0, 4.956643356643357)","(9.0, 12.0, 11.651821862348179)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:32.841089,"(13.0, 15.5, 14.681818181818182)","(15.0, 18.0, 17.896103896103895)","(10.0, 12.5, 12.117424242424242)","(91.0, 130.0, 128.26086956521738)","(12.0, 16.5, 16.11764705882353)","(17.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.169603524229075)","(5.0, 5.9, 5.792105263157895)","(4.6, 5.0, 4.956643356643357)","(9.0, 12.0, 11.648979591836735)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:34.162836,"(13.0, 15.5, 14.681818181818182)","(15.0, 18.0, 17.896103896103895)","(10.0, 12.5, 12.117424242424242)","(91.0, 130.0, 128.26086956521738)","(12.0, 16.5, 16.11764705882353)","(17.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.169603524229075)","(5.0, 5.9, 5.786363636363636)","(4.6, 5.0, 4.956643356643357)","(9.0, 12.0, 11.640167364016737)","(51.0, 65.0, 61.25)"
