,Jemeldi,Billionair Baby,Hard To Say,Roll Up,Busting,Cripps Tonite,Corfe Castle,Junqueira,Shaquila,Wowits Willywonka,Alert State,Mishani Persuasion
07-01-2023 14:56:44.333600,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.0, 10.726666666666667)","(26.0, 42.0, 40.4)","(3.8, 4.5, 4.438461538461539)","(14.0, 17.5, 17.07894736842105)","(8.0, 9.2, 9.102564102564102)","(2.35, 2.76, 2.7433783783783787)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.22727272727273)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 178.46153846153845)"
07-01-2023 14:56:45.724979,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.0, 10.726666666666667)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.5, 4.4338345864661655)","(14.0, 17.5, 17.07894736842105)","(8.0, 9.2, 9.10379746835443)","(2.35, 2.76, 2.7433783783783787)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.22727272727273)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:47.023322,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.0, 10.652542372881356)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.5, 4.4338345864661655)","(14.0, 17.5, 17.07894736842105)","(8.0, 9.2, 9.089855072463768)","(2.35, 2.76, 2.7433783783783787)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.22727272727273)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:48.374580,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.0, 10.652542372881356)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.5, 4.4338345864661655)","(14.0, 17.5, 16.90740740740741)","(8.0, 9.2, 9.089855072463768)","(2.35, 2.76, 2.7433783783783787)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.22727272727273)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:50.034992,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.0, 10.684615384615384)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.5, 4.467307692307692)","(14.0, 17.5, 16.90740740740741)","(8.0, 9.2, 8.776354679802957)","(2.35, 2.76, 2.7433783783783787)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:51.407705,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.0, 10.725)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.5, 4.5145299145299145)","(14.0, 17.5, 16.90740740740741)","(8.0, 8.8, 8.774193548387098)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:52.721106,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.5, 10.727848101265822)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.6, 4.5145299145299145)","(14.0, 17.5, 16.90740740740741)","(8.0, 8.8, 8.949367088607595)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:54.030250,"(31.0, 55.0, 52.375)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.5, 11.064285714285715)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.6, 4.4795180722891565)","(14.0, 17.5, 16.90740740740741)","(8.0, 9.0, 8.949367088607595)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:55.327236,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.5, 11.064285714285715)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.6, 4.475776397515528)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.949367088607595)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:56.708223,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.5, 10.822222222222223)","(26.0, 42.0, 39.714285714285715)","(3.8, 4.6, 4.488888888888889)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.930434782608696)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:58.054948,"(31.0, 55.0, 52.375)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.5, 10.858695652173912)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.488888888888889)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.930434782608696)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 176.36363636363637)"
07-01-2023 14:56:59.428563,"(31.0, 55.0, 52.375)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.5, 10.858695652173912)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.488888888888889)","(14.0, 17.5, 16.757142857142856)","(8.0, 9.0, 8.930434782608696)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 173.33333333333334)"
07-01-2023 14:57:00.891114,"(31.0, 55.0, 52.375)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.5, 10.858695652173912)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.488888888888889)","(14.0, 17.5, 16.757142857142856)","(8.0, 9.0, 8.930434782608696)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 173.33333333333334)"
07-01-2023 14:57:02.320145,"(31.0, 55.0, 52.375)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.5, 10.858695652173912)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.482352941176471)","(14.0, 17.5, 16.757142857142856)","(8.0, 9.0, 8.925827814569537)","(2.35, 2.76, 2.7460227272727273)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:04.000235,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.878947368421052)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.487005649717514)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.927272727272728)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.581967213114755)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:05.406372,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.915841584158416)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.487005649717514)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.927272727272728)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.581967213114755)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:06.883699,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.487005649717514)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.927272727272728)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.581967213114755)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:08.289969,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.487005649717514)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.927272727272728)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:09.655624,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.487005649717514)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.927272727272728)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:11.179006,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.487005649717514)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.927272727272728)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:12.650779,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.4837209302325585)","(14.0, 17.5, 16.7972972972973)","(8.0, 9.0, 8.9248322147651)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:13.994749,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.4837209302325585)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.9248322147651)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:15.513021,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.90909090909091)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.4837209302325585)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.9248322147651)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:16.935339,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.74074074074074)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.4837209302325585)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.9248322147651)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:18.422935,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.74074074074074)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.476543209876543)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.919424460431655)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:20.038641,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.74074074074074)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.476543209876543)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.919424460431655)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:21.510093,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.74074074074074)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.476543209876543)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.919424460431655)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:22.983532,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.681818181818183)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.476543209876543)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.919424460431655)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:24.492611,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.476543209876543)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.919424460431655)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:26.100219,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.476543209876543)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.918840579710144)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 76.66666666666667)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:27.642352,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.4696629213483146)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.918840579710144)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 83.2)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:29.148441,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.491079812206573)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.91578947368421)","(2.35, 2.76, 2.7468449197860965)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:30.660398,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.491079812206573)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.91578947368421)","(2.35, 2.76, 2.7445569620253165)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:32.224506,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.491079812206573)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.91578947368421)","(2.35, 2.76, 2.7445569620253165)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:33.619699,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.88235294117647)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.485714285714286)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.908943089430894)","(2.35, 2.76, 2.7445569620253165)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:35.027066,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.88235294117647)","(9.0, 11.5, 10.89795918367347)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.485714285714286)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.908943089430894)","(2.35, 2.76, 2.7445569620253165)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:36.522700,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.88235294117647)","(9.0, 11.5, 10.91)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.6, 4.405813953488372)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.908943089430894)","(2.35, 2.76, 2.745496183206107)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:37.883703,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.88235294117647)","(9.0, 11.5, 10.91)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.5, 4.417142857142857)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.908943089430894)","(2.35, 2.76, 2.7445569620253165)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:39.367022,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.88235294117647)","(9.0, 11.5, 10.91)","(26.0, 42.0, 40.31578947368421)","(3.8, 4.5, 4.417142857142857)","(14.0, 17.5, 16.833333333333332)","(8.0, 9.0, 8.908943089430894)","(2.35, 2.76, 2.7445569620253165)","(17.0, 22.0, 21.571428571428573)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:40.797301,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.894736842105264)","(9.0, 11.5, 10.932692307692308)","(26.0, 42.0, 40.476190476190474)","(3.8, 4.5, 4.418296529968455)","(14.0, 17.5, 16.88095238095238)","(8.0, 9.0, 8.83030303030303)","(2.35, 2.76, 2.7421333333333333)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:42.164351,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.894736842105264)","(9.0, 11.5, 10.932692307692308)","(26.0, 42.0, 40.476190476190474)","(3.8, 4.5, 4.418296529968455)","(14.0, 17.5, 16.88095238095238)","(8.0, 9.0, 8.83030303030303)","(2.35, 2.76, 2.7421333333333333)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:43.539260,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.894736842105264)","(9.0, 11.5, 10.932692307692308)","(26.0, 42.0, 40.476190476190474)","(3.8, 4.5, 4.418296529968455)","(14.0, 17.5, 16.88095238095238)","(8.0, 9.0, 8.699453551912569)","(2.35, 2.76, 2.7421333333333333)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 174.54545454545453)"
07-01-2023 14:57:45.016767,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.894736842105264)","(9.0, 11.5, 10.932692307692308)","(26.0, 42.0, 40.476190476190474)","(3.8, 4.5, 4.41698717948718)","(14.0, 17.5, 16.88095238095238)","(8.0, 8.8, 8.696629213483146)","(2.35, 2.76, 2.7421333333333333)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 80.9090909090909)","(91.0, 240.0, 177.0)"
07-01-2023 14:57:46.356446,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.894736842105264)","(9.0, 11.5, 10.932692307692308)","(26.0, 42.0, 40.476190476190474)","(3.8, 4.5, 4.41698717948718)","(14.0, 17.5, 16.88095238095238)","(8.0, 8.8, 8.696629213483146)","(2.35, 2.76, 2.7421333333333333)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 80.9090909090909)","(91.0, 240.0, 177.0)"
07-01-2023 14:57:47.704562,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.894736842105264)","(9.0, 11.5, 10.932692307692308)","(26.0, 42.0, 40.476190476190474)","(3.8, 4.5, 4.41698717948718)","(14.0, 17.5, 16.88095238095238)","(8.0, 8.8, 8.692397660818713)","(2.35, 2.76, 2.7421333333333333)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.2)","(51.0, 100.0, 80.9090909090909)","(91.0, 240.0, 177.0)"
07-01-2023 14:57:49.098728,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.9)","(9.0, 11.5, 10.975247524752476)","(26.0, 42.0, 40.857142857142854)","(3.8, 4.5, 4.4190625)","(14.0, 17.5, 16.90909090909091)","(8.0, 8.8, 8.694252873563219)","(2.35, 2.76, 2.743456790123457)","(17.0, 22.0, 21.585365853658537)","(61.0, 80.0, 75.2)","(51.0, 100.0, 80.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:57:50.524029,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.9)","(9.0, 11.5, 10.975247524752476)","(26.0, 42.0, 40.857142857142854)","(3.8, 4.5, 4.4190625)","(14.0, 17.5, 16.90909090909091)","(8.0, 8.8, 8.733333333333334)","(2.35, 2.76, 2.743456790123457)","(17.0, 22.0, 21.585365853658537)","(61.0, 80.0, 75.2)","(51.0, 100.0, 80.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:57:51.954333,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.9)","(9.0, 11.5, 11.0)","(26.0, 40.0, 36.92307692307692)","(3.8, 4.5, 4.417515923566879)","(14.0, 17.5, 16.90909090909091)","(8.0, 8.8, 8.733333333333334)","(2.35, 2.76, 2.743456790123457)","(17.0, 22.0, 21.585365853658537)","(61.0, 80.0, 75.2)","(51.0, 100.0, 80.0)","(91.0, 240.0, 177.0)"
07-01-2023 14:57:53.335430,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.9)","(9.0, 11.5, 11.0)","(26.0, 40.0, 37.64705882352941)","(3.8, 4.5, 4.423145400593472)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.77319587628866)","(2.35, 2.76, 2.7464646464646467)","(17.0, 22.0, 21.619402985074625)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 180.0)"
07-01-2023 14:57:54.802754,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.916666666666668)","(9.0, 11.5, 11.043103448275861)","(26.0, 40.0, 37.64705882352941)","(3.8, 4.5, 4.423145400593472)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.77319587628866)","(2.35, 2.76, 2.7464646464646467)","(17.0, 22.0, 21.619402985074625)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 180.0)"
07-01-2023 14:57:56.187628,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.846153846153847)","(9.0, 11.5, 11.058333333333334)","(26.0, 40.0, 37.64705882352941)","(3.8, 4.5, 4.423145400593472)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.77319587628866)","(2.35, 2.76, 2.748258064516129)","(17.0, 22.0, 21.619402985074625)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 180.0)"
07-01-2023 14:57:57.647848,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.846153846153847)","(9.0, 11.5, 11.058333333333334)","(26.0, 40.0, 37.64705882352941)","(3.8, 4.5, 4.423145400593472)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.77319587628866)","(2.35, 2.76, 2.7500787401574804)","(17.0, 22.0, 21.619402985074625)","(61.0, 80.0, 75.2)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 180.0)"
07-01-2023 14:57:59.080992,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.846153846153847)","(9.0, 11.5, 11.076)","(26.0, 40.0, 37.4)","(3.8, 4.5, 4.423145400593472)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.77319587628866)","(2.35, 2.76, 2.7500787401574804)","(17.0, 22.0, 21.619402985074625)","(61.0, 80.0, 77.0)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 180.0)"
07-01-2023 14:58:00.545610,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 11.076)","(26.0, 40.0, 37.4)","(3.8, 4.5, 4.421987951807229)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.771739130434783)","(2.35, 2.76, 2.7482051282051283)","(17.0, 22.0, 21.619402985074625)","(61.0, 80.0, 77.0)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 180.0)"
07-01-2023 14:58:01.943632,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.833333333333332)","(9.0, 11.5, 11.076)","(26.0, 40.0, 37.4)","(3.8, 4.5, 4.421987951807229)","(14.0, 17.5, 16.98)","(8.0, 8.8, 8.771739130434783)","(2.35, 2.76, 2.7482051282051283)","(17.0, 22.0, 21.619402985074625)","(61.0, 80.0, 77.0)","(51.0, 100.0, 81.73913043478261)","(91.0, 240.0, 180.0)"
